,timestamp,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,annualChangeInWorkingCapital,annualCommonStockIssuance,annualFreeCashFlow,quarterlyFreeCashFlow,quarterlyRetainedEarnings,annualOperatingIncome,annualNetOtherInvestingChanges,quarterlyCurrentLiabilities,annualTotalRevenue,trailingFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentAssets,annualRetainedEarnings,trailingCommonStockIssuance,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,annualEndCashPosition,annualTaxProvision,quarterlyNetIncomeCommonStockholders,annualCurrentDebt,annualCurrentDeferredRevenue,quarterlyDilutedEPS,annualTotalAssets,annualPretaxIncome,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,trailingPurchaseOfInvestment,annualCostOfRevenue,annualNonCurrentDeferredRevenue,annualNetIncome,annualLongTermDebt,trailingInvestingCashFlow,annualAccountsPayable,trailingOperatingIncome,annualOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualDilutedEPS,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyChangeInAccountPayable,annualIncomeTaxPayable,annualSaleOfInvestment,annualOtherNonCashItems,annualBasicAverageShares,annualStockholdersEquity,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,annualCashAndCashEquivalents,annualDepreciationAndAmortization,trailingSaleOfInvestment,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,quarterlyLongTermDebt,quarterlyInvestingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyEndCashPosition,annualCurrentAssets,quarterlyChangeInInventory,quarterlyCurrentAccruedExpenses,annualChangeInAccountPayable,quarterlyAccountsReceivable,annualOperatingCashFlow,annualOtherNonCurrentAssets,quarterlyCostOfRevenue,annualNetPPE,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualCurrentLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualNetIncomeCommonStockholders,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualRepaymentOfDebt,annualEbitda,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyOperatingExpense,annualOtherNonCurrentLiabilities,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingGrossProfit,quarterlyStockholdersEquity,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,annualOtherCurrentLiabilities,quarterlyBasicAverageShares,quarterlyRepaymentOfDebt,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherIncomeExpense,quarterlyOtherCurrentAssets,annualGrossPPE,quarterlySaleOfInvestment,quarterlyCashAndCashEquivalents,annualOtherIncomeExpense,trailingCapitalExpenditure,quarterlyChangesInAccountReceivables,annualTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualSellingGeneralAndAdministration,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyResearchAndDevelopment,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,trailingOperatingExpense,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyIncomeTaxPayable,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyTotalRevenue,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingStockBasedCompensation,annualNetIncomeContinuousOperations,annualOperatingExpense,annualPurchaseOfInvestment,quarterlyOperatingIncome,annualChangeInInventory,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualInvestingCashFlow,quarterlyOperatingCashFlow,trailingNetOtherFinancingCharges,trailingChangesInAccountReceivables,trailingBeginningCashPosition,annualInterestExpense,annualGoodwill,trailingResearchAndDevelopment,quarterlyNetPPE,annualStockBasedCompensation,quarterlyOtherCurrentLiabilities,trailingCostOfRevenue,trailingNetIncome,annualChangesInAccountReceivables,quarterlyTaxProvision,annualCapitalStock,quarterlyStockBasedCompensation,quarterlyCommonStockIssuance,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyDilutedAverageShares,quarterlyOtherShortTermInvestments,annualNetOtherFinancingCharges,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualInventory,annualAccumulatedDepreciation,annualBasicEPS,annualDeferredIncomeTax,trailingChangeInInventory,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingBasicAverageShares,annualInvestmentsAndAdvances,trailingDilutedEPS,trailingNetOtherInvestingChanges,annualCashDividendsPaid,trailingDilutedAverageShares,quarterlyCashDividendsPaid,trailingBasicEPS
12,717811200,,600000.0,23500000.0,59166667.0,1200000.0,31000000.0,13000000.0,2800000.0,12900000.0,10500000.0,-2900000.0,22900000.0,63000000.0,,,63500000.0,12900000.0,,,13600000.0,0.0,4000000.0,2100000.0,800000.0,,,81600000.0,11100000.0,,18100000.0,81600000.0,,6000000.0,,7100000.0,600000.0,,2000000.0,,25400000.0,0.0,0.12,,1500000.0,0.0,,,23500000.0,4500000.0,,,,3400000.0,59166667.0,58100000.0,,18300000.0,0.0,21400000.0,5200000.0,,,2100000.0,2100000.0,,600000.0,-3600000.0,,,,700000.0,,0.0,63500000.0,,,,,17200000.0,4500000.0,1200000.0,8800000.0,,4800000.0,22900000.0,600000.0,7100000.0,,,0.0,,15700000.0,,3300000.0,4800000.0,15100000.0,0.0,,,,58100000.0,21400000.0,,9300000.0,-1900000.0,20100000.0,,,,20100000.0,-7600000.0,12200000.0,,25400000.0,16400000.0,,21400000.0,1200000.0,,,18100000.0,,41300000.0,,21400000.0,800000.0,,,-2600000.0,,,,,,,,,,2000000.0,,,,-4200000.0,19500000.0,16400000.0,,,7100000.0,46500000.0,-21200000.0,3200000.0,,-8900000.0,-1700000.0,-28300000.0,4500000.0,,,,600000.0,,,8800000.0,,20100000.0,,,,1200000.0,,,600000.0,,3500000.0,,,0.0,-7700000.0,57000000.0,,-7600000.0,0.12,,,4700000.0,,,,,,,,,,,,
13,725760000,,400000.0,,,,,,8800000.0,15300000.0,,,22800000.0,,,,67700000.0,,,,14300000.0,,,2400000.0,,,0.04,,,,18500000.0,86200000.0,,,,,,,,,,0.0,,,1500000.0,-500000.0,,,23200000.0,4600000.0,,,,,,,,19300000.0,0.0,,,,,2400000.0,2400000.0,,400000.0,-2600000.0,,,,200000.0,,0.0,,,,,,,,1900000.0,,,,,,,,,21400000.0,,,,3700000.0,4600000.0,15800000.0,,,,,63000000.0,,0.04,,-400000.0,,60000000.0,,,,-7600000.0,,,24300000.0,,,30400000.0,,,,,,,,30400000.0,800000.0,,,6000000.0,,,,,,,,,,1700000.0,,,,,21200000.0,16900000.0,,,,,,3500000.0,,1400000.0,-1700000.0,,10500000.0,,,,,,,9300000.0,,20300000.0,,,,1300000.0,,,1600000.0,,,60000000.0,,,9000000.0,,,,,,,5000000.0,,,,,,,,,,,,
14,733536000,,300000.0,,,,,,11800000.0,18200000.0,,,31800000.0,,,,78800000.0,,,,16700000.0,,,3000000.0,,,0.05,,,,20600000.0,99400000.0,,,,,,,,,,0.0,,,1700000.0,-2500000.0,,,32100000.0,5500000.0,,,,,,,,22800000.0,-100000.0,,,,,3000000.0,3000000.0,,300000.0,-5500000.0,,,,200000.0,,0.0,,,,,,,,2200000.0,,,,,,,,,0.0,,,,4700000.0,4300000.0,18400000.0,,,,,67300000.0,,0.05,,-200000.0,,60000000.0,,,,-7600000.0,,,27700000.0,,,39200000.0,,,,,,,,39200000.0,500000.0,,,4500000.0,,,,,,,,,,2200000.0,,,,,25000000.0,18400000.0,,,,,,4400000.0,,-200000.0,-2800000.0,,14600000.0,,,,,,,10800000.0,,29100000.0,,,,1700000.0,,,300000.0,,,60000000.0,,,8800000.0,,,,,,,6100000.0,,,,,,,,,,,,
15,741398400,,100000.0,,,,,,8100000.0,21900000.0,,,34900000.0,,,,88300000.0,,,,19600000.0,,,3700000.0,,,0.06,,,,19900000.0,108200000.0,,,,,,,,,,,,,2700000.0,-5100000.0,,,35000000.0,4200000.0,,,,,,,,27200000.0,100000.0,,,,,3700000.0,3700000.0,,,-7000000.0,,,,200000.0,,0.0,,,,,,,,2300000.0,,,,,,,,,0.0,,,,5800000.0,4300000.0,21600000.0,,,,,73200000.0,,0.06,,0.0,,61666667.0,,,,-7600000.0,,,31400000.0,,,43600000.0,,,,,,,,43600000.0,,,,1800000.0,,,,,,,,,,2500000.0,,,,,29500000.0,19000000.0,,,,,,5600000.0,,1300000.0,-1900000.0,,10000000.0,,,,,,,11400000.0,,32400000.0,,,,2100000.0,,,2000000.0,,1900000.0,61666667.0,,,4400000.0,,,,,,,8300000.0,,,,,,,,,,,,
16,749347200,,,39600000.0,62857143.0,12700000.0,5700000.0,37500000.0,8800000.0,26100000.0,20000000.0,-700000.0,39600000.0,108000000.0,,,100900000.0,26100000.0,,,21200000.0,0.0,7700000.0,4200000.0,,,,121800000.0,20900000.0,,20900000.0,121800000.0,,8500000.0,,13200000.0,,,3900000.0,,47800000.0,,0.21,,1800000.0,-16600000.0,,,39600000.0,4200000.0,,,,13500000.0,62857143.0,82200000.0,,29600000.0,0.0,37800000.0,7700000.0,,,4200000.0,4200000.0,,,-19900000.0,,,,200000.0,,0.0,100900000.0,,,,,47100000.0,4200000.0,2700000.0,13000000.0,,3700000.0,39600000.0,,13200000.0,,,0.0,,27700000.0,,6800000.0,3700000.0,23000000.0,,,,,82200000.0,37800000.0,,16400000.0,-100000.0,35700000.0,,,,4300000.0,-10900000.0,21400000.0,,47800000.0,23900000.0,,37800000.0,900000.0,,,20900000.0,,71800000.0,,37800000.0,,,,400000.0,,,,,,,,,,3900000.0,,,,-9600000.0,32300000.0,23900000.0,,,13200000.0,79500000.0,-24700000.0,6600000.0,,1800000.0,-3200000.0,-35000000.0,12000000.0,,,,100000.0,,,13000000.0,,35700000.0,,,,2600000.0,,,1800000.0,,6000000.0,,,0.0,-5800000.0,99500000.0,,-10900000.0,0.21,,,8400000.0,,,,,,,,,,,,
17,757296000,,,,,,,,5500000.0,30500000.0,,,40700000.0,,,,110700000.0,,,,22600000.0,,,4400000.0,,,0.07,,,,21300000.0,132000000.0,,,,,,,,,,,,,2000000.0,-8200000.0,,,40700000.0,4900000.0,,,,,,,,31400000.0,0.0,,,,,4400000.0,4400000.0,,,-11200000.0,,,,300000.0,,0.0,,,,,,,,2600000.0,,,,,,,,,37800000.0,,,,7100000.0,2800000.0,24600000.0,,,,,91300000.0,,0.07,,-700000.0,,62857143.0,,,,-10900000.0,,,57700000.0,,,36500000.0,,,,,,,,36500000.0,,,,-2200000.0,,,,,,,,,,2900000.0,,,,,34000000.0,24500000.0,,,,,,6800000.0,,2500000.0,-2300000.0,,7800000.0,,,,,,,13600000.0,,37800000.0,,,,2700000.0,,,2500000.0,,3500000.0,62857143.0,,,-1300000.0,,,,,,,8800000.0,,,,,,,,,,,,
18,765072000,,,,,,,,12100000.0,18200000.0,,,74700000.0,,,,150300000.0,,,,22800000.0,,,200000.0,,,0.005,,,,25700000.0,176000000.0,,,,,,,,,,,,,3500000.0,-8700000.0,,,74700000.0,9200000.0,,,,,,,,43400000.0,0.0,,,,,200000.0,200000.0,,,-11700000.0,,,,-8400000.0,,0.0,,,,,,,,3800000.0,,,,,,,,,0.0,,,,300000.0,,34800000.0,,,,,101300000.0,,0.005,,-300000.0,,62857143.0,,,,-10900000.0,,,67300000.0,,,53200000.0,,,,,,,,53200000.0,,,,-4700000.0,,,9200000.0,,,,,,,5700000.0,,,,,47200000.0,27400000.0,,,,,,8600000.0,,1900000.0,-2700000.0,,14800000.0,,,,,,,16500000.0,,69000000.0,,,,100000.0,,,1900000.0,,14900000.0,62857143.0,,,5400000.0,,,,,,,12100000.0,,,,,,,,,,,,
19,772934400,,,,,,,,8500000.0,21700000.0,,,82400000.0,,,,163100000.0,,,,38500000.0,,,3500000.0,,,0.05,,,,27200000.0,190300000.0,,,,,,,,,,,,,3100000.0,,,,82400000.0,7000000.0,,,,,,,,46400000.0,-300000.0,,,,,3500000.0,3500000.0,,,10600000.0,,,,600000.0,,0.0,,,,,,,,3900000.0,,,,,,,,,0.0,,,,5600000.0,2400000.0,41400000.0,,,,,107900000.0,,0.05,,-3900000.0,,70000000.0,,,,-10900000.0,,,51400000.0,,,78100000.0,,,,,,,,78100000.0,,,,-2200000.0,,,,,,,,,,7000000.0,,,,,50300000.0,28700000.0,,,,,,5000000.0,,1900000.0,-3700000.0,,12200000.0,,,,,,,17800000.0,,75400000.0,,,,2100000.0,,,2200000.0,,7400000.0,70000000.0,,,24900000.0,,,,,,,8100000.0,,,,,,,,,,,,
20,780883200,,100000.0,87400000.0,74166667.0,-4900000.0,9200000.0,42200000.0,16100000.0,28500000.0,30600000.0,-7000000.0,87300000.0,196000000.0,,,180100000.0,28500000.0,,,29700000.0,0.0,9300000.0,6900000.0,,,,208500000.0,25100000.0,,28400000.0,208500000.0,,14400000.0,,15800000.0,,,7200000.0,,52700000.0,,0.12,,3500000.0,,,,87400000.0,7800000.0,,,300000.0,31800000.0,74166667.0,121100000.0,,51000000.0,0.0,93500000.0,12100000.0,,,6900000.0,6900000.0,,,-7400000.0,,,,-5800000.0,,0.0,180100000.0,,,,,55200000.0,7800000.0,3300000.0,19300000.0,,1300000.0,87300000.0,100000.0,15800000.0,,,0.0,,42700000.0,,11000000.0,1300000.0,33200000.0,,,,,121100000.0,93500000.0,,44400000.0,-2100000.0,80100000.0,,,,8800000.0,-24000000.0,49100000.0,,52700000.0,43300000.0,-1000000.0,93500000.0,-4500000.0,,,28400000.0,,138900000.0,,93500000.0,,,,4200000.0,,,,,,,,,,7200000.0,,,,-13000000.0,54300000.0,43300000.0,,,15800000.0,151000000.0,,17800000.0,,2500000.0,-4300000.0,-19700000.0,20400000.0,,,,1000000.0,,,19300000.0,,80100000.0,,,,4100000.0,,,2600000.0,,6000000.0,,,0.0,15400000.0,181600000.0,,-24000000.0,0.15,,,21300000.0,,,,,,,,,,,,
21,788832000,,100000.0,,,,,,10700000.0,36000000.0,,,87900000.0,,,,192900000.0,,,,40500000.0,,,7500000.0,,,0.1,,,,28800000.0,221700000.0,,,,,,,,,,,,,4100000.0,,,,88000000.0,7300000.0,,,,,,,,55900000.0,0.0,,,,,7500000.0,7500000.0,,,1100000.0,,,,600000.0,,0.0,,,,,,,,2100000.0,,,,,,,,,93500000.0,,,,12000000.0,1200000.0,44600000.0,,,,,133700000.0,,0.1,,-300000.0,,75000000.0,,,,-24000000.0,,,46400000.0,,5900000.0,112900000.0,,,,,,,,112900000.0,,,,100000.0,,,,,,,,,,39600000.0,,,,,58000000.0,44300000.0,,,,,,11300000.0,,3100000.0,-4500000.0,,15200000.0,,,,,,,20300000.0,,48300000.0,,,,4500000.0,,,3100000.0,,3500000.0,75000000.0,,,19500000.0,,,,,,,15400000.0,,,,,,,,,,,,
22,796608000,,-100000.0,,,,,,13700000.0,44700000.0,,,103900000.0,,,,223300000.0,,,,29300000.0,,,8700000.0,,,0.115,,,,30700000.0,254000000.0,,,,,,,,,,,,,4800000.0,,,,103800000.0,7400000.0,,,,,,,,59200000.0,0.0,,,,,8700000.0,8700000.0,,,-94800000.0,,,,1200000.0,,0.0,,,,,,,,3300000.0,,,,,,,,,0.0,,,,13600000.0,1000000.0,46800000.0,,,,,150200000.0,,0.115,,-200000.0,,75652174.0,,,,-24000000.0,,,137300000.0,,,41400000.0,,,,,,,,41400000.0,,,,-6100000.0,,,13000000.0,,,,,,,47100000.0,,,,,62500000.0,46300000.0,,,,,,12400000.0,,4300000.0,-4800000.0,,18500000.0,,,,,,,22300000.0,,56800000.0,,,,4900000.0,,,4300000.0,,10500000.0,75652174.0,,,-71600000.0,,,,,,,17200000.0,,,,,,,,,,,,
23,804470400,,,,,,,,20400000.0,47400000.0,,,109800000.0,,,,244000000.0,,,,32000000.0,,,3700000.0,,,0.045,,,,33400000.0,277400000.0,,,,,,,,,,,,,2500000.0,-7100000.0,,,109800000.0,7000000.0,,,,,,,,63500000.0,0.0,,,,,3700000.0,3700000.0,,,-17500000.0,,,,-7700000.0,,0.0,,,,,,,,4600000.0,,,,,,,,,0.0,,,,5800000.0,900000.0,50000000.0,,,,,167600000.0,,0.045,,-5800000.0,,82222222.0,,,,-24000000.0,,,146500000.0,,,59100000.0,,,,,,,,59100000.0,,,,3800000.0,,,15300000.0,,,,,,,50900000.0,,,,,68100000.0,49500000.0,,,,,,13500000.0,,7900000.0,-4600000.0,,25000000.0,,,,,,,25500000.0,,58900000.0,,,,2100000.0,,,7900000.0,,15400000.0,82222222.0,,,15600000.0,,,,,,,16200000.0,,,,,,,,,,,,
24,812419200,,,115300000.0,94687500.0,1900000.0,19800000.0,55800000.0,11000000.0,57800000.0,52000000.0,-7200000.0,115300000.0,265500000.0,,,262500000.0,57800000.0,,,33700000.0,0.0,17400000.0,10500000.0,,,,297600000.0,47700000.0,,35100000.0,297600000.0,,15100000.0,,30300000.0,,,8600000.0,,128400000.0,,0.295,,4100000.0,61500000.0,,,115300000.0,6400000.0,,,,28100000.0,94687500.0,182300000.0,,69200000.0,0.0,91200000.0,15500000.0,,,10500000.0,10500000.0,,,53600000.0,,,,3000000.0,,0.0,262500000.0,,,,,76700000.0,6400000.0,4300000.0,28700000.0,,,115300000.0,,30300000.0,,,0.0,,67500000.0,,16300000.0,,54500000.0,,,,,182300000.0,91200000.0,,39300000.0,-900000.0,106700000.0,,,,19800000.0,-30800000.0,51900000.0,,128400000.0,59500000.0,,91200000.0,-2900000.0,,,35100000.0,,124200000.0,,91200000.0,,,,4100000.0,,,16700000.0,,,,,,,8600000.0,,,,-20900000.0,73500000.0,59500000.0,,,30300000.0,198400000.0,-29500000.0,14700000.0,,4500000.0,-7000000.0,-57600000.0,18000000.0,,,,1400000.0,,,28700000.0,,106700000.0,,,,5800000.0,,,4500000.0,58700000.0,-1300000.0,,,0.0,75800000.0,250400000.0,,-30800000.0,0.32,,,18800000.0,,,,,,,,,,,,
25,820368000,,,,,,,,2900000.0,69500000.0,,,111400000.0,,,,272600000.0,,,,36600000.0,,,11700000.0,,,0.14,,,,39000000.0,311600000.0,,,,,,,,,,,,,3500000.0,-1900000.0,,,111400000.0,6300000.0,,,,,,,,74200000.0,0.0,,,,,11700000.0,11700000.0,,,-9200000.0,,,,1900000.0,,0.0,,,,,,,,4800000.0,,,,,,,,,91200000.0,,,,17700000.0,,58300000.0,,,,,200200000.0,,0.14,,-200000.0,,83571429.0,,,,-30800000.0,,,130500000.0,,,97200000.0,,,,,,,,97200000.0,,,,-13900000.0,,,18200000.0,,,,,,,46300000.0,,,,,79000000.0,63500000.0,,,,,,15900000.0,,5200000.0,-7100000.0,,10000000.0,,,,,,,32700000.0,,65100000.0,,,,6000000.0,,,5200000.0,,8600000.0,83571429.0,,,6000000.0,,,,,,,19400000.0,,,,,,,,,,,,
26,828230400,,19600000.0,,,,,,6000000.0,55200000.0,,,140100000.0,,,,301700000.0,,,,39100000.0,,,-14300000.0,,,-0.18,,,,47100000.0,348800000.0,,,,,,,,,,0.0,,,4200000.0,-13800000.0,,,159700000.0,6500000.0,,,,,,,,80000000.0,-500000.0,,,,,-14300000.0,-14300000.0,,19600000.0,-37300000.0,,,,-38000000.0,,0.0,,,,,,,,5000000.0,,,,,,,,,0.0,,,,-21700000.0,,63700000.0,,,,,189100000.0,,-0.18,,-200000.0,,79444444.0,,,,-30800000.0,,,159400000.0,,,90900000.0,,,,,,,,90900000.0,12600000.0,,,8800000.0,,,20400000.0,,,,,,,54700000.0,,,,,85000000.0,71400000.0,,,,,,16300000.0,,1800000.0,-23300000.0,,29300000.0,,,,,,,40600000.0,,72800000.0,,,,-7400000.0,,,2300000.0,,45500000.0,79444444.0,,,-6300000.0,,,,,,,20500000.0,,,,,,,,,,,,
27,836092800,,17800000.0,,,,,,21200000.0,67400000.0,,,149800000.0,,,,303900000.0,,,,41000000.0,,,12700000.0,,,0.15,,,,79700000.0,383600000.0,,,,,,,,,,0.0,,,5300000.0,-95600000.0,,,167600000.0,34500000.0,,,,,,,,85800000.0,0.0,,,,,12700000.0,12700000.0,,17800000.0,-105000000.0,,,,1700000.0,,0.0,,,,,,,,5200000.0,,,,,,,,,0.0,,,,19200000.0,,68200000.0,,,,,216000000.0,,0.15,,-300000.0,,84666667.0,,,,-30800000.0,,,235800000.0,,,21600000.0,,,,,,,,21600000.0,12100000.0,,,8100000.0,,,21900000.0,700000.0,,,,,,59300000.0,,,,,91000000.0,76000000.0,,,,,,17600000.0,,5400000.0,-9100000.0,,30300000.0,,,,,,,45200000.0,,78400000.0,,,,6500000.0,,,14500000.0,,3900000.0,84666667.0,,,-69300000.0,,,,,,,22900000.0,,,,,,,,,,,,
28,844041600,,16000000.0,176300000.0,83333333.0,-2100000.0,28000000.0,49000000.0,18900000.0,72300000.0,68600000.0,-12400000.0,160300000.0,353500000.0,,,317600000.0,72300000.0,,,45000000.0,0.0,12200000.0,13700000.0,11600000.0,,,409000000.0,35900000.0,,91400000.0,409000000.0,,20200000.0,,23700000.0,16000000.0,,11500000.0,,222600000.0,0.0,0.285,,5700000.0,9900000.0,,-14800000.0,176300000.0,39900000.0,,,,59100000.0,83106000.0,232700000.0,,93400000.0,0.0,33900000.0,18700000.0,,,13700000.0,13700000.0,,16000000.0,-1600000.0,,,,3200000.0,,0.0,317600000.0,,,,,88300000.0,39900000.0,5100000.0,51500000.0,,,160300000.0,16000000.0,23700000.0,,,0.0,,87300000.0,,20800000.0,,74300000.0,0.0,,,,232700000.0,33900000.0,,-57300000.0,-11700000.0,137200000.0,,,,7700000.0,-41000000.0,91200000.0,,222600000.0,92500000.0,,33900000.0,-31200000.0,,,91400000.0,,161800000.0,,33900000.0,11600000.0,,,-5100000.0,,,23600000.0,2200000.0,,,,,,11500000.0,,,,-39300000.0,98500000.0,92500000.0,,,23700000.0,264700000.0,-101400000.0,19100000.0,,-4700000.0,200000.0,-153100000.0,18700000.0,,,,1600000.0,,,51500000.0,,137200000.0,,,,7100000.0,,,6000000.0,84200000.0,1100000.0,,,0.0,12300000.0,333300000.0,,-41000000.0,0.285,-11900000.0,,24800000.0,-8200000.0,,,,,,,,,,,
29,851990400,,15800000.0,,,,,,-4700000.0,87400000.0,,,146300000.0,,,,320300000.0,,,,45000000.0,,,16200000.0,,,0.185,,,,106000000.0,426300000.0,,,,,,,,,,1700000.0,,,6300000.0,-3200000.0,,,162100000.0,50100000.0,,,,,,,,96600000.0,0.0,,,,,16200000.0,16200000.0,,14100000.0,-5200000.0,,,,3700000.0,,0.0,,,,,,,,5900000.0,,,,,,,,,33900000.0,,,,24200000.0,,76200000.0,,,,,264200000.0,,0.195,,-200000.0,,83076923.0,,,,-41000000.0,,,221900000.0,,8400000.0,33500000.0,,,,,,,,33500000.0,11000000.0,,,-18100000.0,,,24900000.0,-4400000.0,,,,,,58300000.0,,,,,102500000.0,96900000.0,,,,,,20400000.0,,-800000.0,-10200000.0,,5500000.0,,,,,,,55900000.0,,77000000.0,,,,8000000.0,,,11300000.0,,7500000.0,87567568.0,,,-400000.0,,,,,,,26700000.0,-9500000.0,,,,,,,,,,,
30,859766400,,14300000.0,,,,,,17800000.0,88400000.0,,,176200000.0,,,,411900000.0,,,,64600000.0,,,10400000.0,,,0.055,,,,103700000.0,515600000.0,,,,,,,,,,2000000.0,,,8300000.0,-22900000.0,,,190500000.0,44200000.0,,,,,,,,117800000.0,100000.0,,,,,10400000.0,10400000.0,,12300000.0,-35500000.0,,,,4000000.0,,0.0,,,,,,,,6400000.0,,,,,,,,,0.0,,,,19600000.0,,102200000.0,,,,,325100000.0,,0.055,,-300000.0,,83076923.0,,,,-41000000.0,,,286300000.0,,-1200000.0,43700000.0,,,,,,,,43700000.0,10600000.0,,,-10300000.0,,,29300000.0,400000.0,,,,,,80800000.0,,,,,124200000.0,100500000.0,,,,,,15600000.0,,4100000.0,-11100000.0,,28900000.0,,,,,,,59500000.0,,84800000.0,,,,9200000.0,,,6400000.0,,13400000.0,87567568.0,,,-3000000.0,,,,,,,23900000.0,0.0,,,,,,,,,,,
31,867628800,,13400000.0,,,,,,15500000.0,108600000.0,,,187000000.0,,,,443100000.0,,,,53000000.0,,,20200000.0,,,0.185,,,,119200000.0,562300000.0,,,,,,,,,,2800000.0,,,7500000.0,-9300000.0,,,200400000.0,55600000.0,,,,,,,,116300000.0,-100000.0,,,,,20200000.0,20200000.0,,10600000.0,-14600000.0,,,,4100000.0,,0.0,,,,,,,,8700000.0,,,,,,,,,0.0,,,,30600000.0,,89900000.0,,,,,361900000.0,,0.195,,-200000.0,,103589744.0,,,,-41000000.0,,,287200000.0,,3900000.0,66400000.0,,,,,,,,66400000.0,8900000.0,,,-3800000.0,,,29400000.0,-1500000.0,,,,,,85600000.0,,,,,125000000.0,104600000.0,,,,,,26400000.0,,9300000.0,-12000000.0,,27500000.0,,,,,,,63600000.0,,92500000.0,,,,10400000.0,,,12800000.0,,9000000.0,109189189.0,,,22600000.0,,,,,,,33900000.0,0.0,,,,,,,,,,,
32,875577600,,12200000.0,217900000.0,116941176.0,-2700000.0,41300000.0,55100000.0,26500000.0,131400000.0,108500000.0,5200000.0,205700000.0,499100000.0,,,486100000.0,131400000.0,,,47200000.0,0.0,41000000.0,22700000.0,8900000.0,,,629700000.0,113400000.0,,143600000.0,629700000.0,,30000000.0,,72400000.0,9000000.0,,16200000.0,,319900000.0,3200000.0,0.67,,8300000.0,-20100000.0,,-9500000.0,217900000.0,66900000.0,,,,-100000.0,108078000.0,411800000.0,,125000000.0,0.0,78300000.0,30400000.0,,,22700000.0,22700000.0,,9000000.0,-44500000.0,,,,-5200000.0,,0.0,486100000.0,,,,,109600000.0,66900000.0,8200000.0,76700000.0,,,205700000.0,12200000.0,72400000.0,,,0.0,,138900000.0,,34400000.0,,83300000.0,3200000.0,,,,411800000.0,78300000.0,,31100000.0,5900000.0,180600000.0,,,,21600000.0,-44300000.0,47200000.0,,319900000.0,121000000.0,,78300000.0,7000000.0,,,143600000.0,,215200000.0,,78300000.0,8900000.0,,,29500000.0,,,27800000.0,-15300000.0,,,,,,16200000.0,,,,-54500000.0,133200000.0,121000000.0,,,72400000.0,360600000.0,-55500000.0,41700000.0,,9000000.0,-21200000.0,-99800000.0,47700000.0,,,,2100000.0,,,76700000.0,,180600000.0,,,,11700000.0,,,10800000.0,115000000.0,-30000000.0,,,0.0,11900000.0,469100000.0,,-44300000.0,0.67,-20800000.0,,50000000.0,0.0,,,,,,,,,,,
