date,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyAccountsReceivable,quarterlyBasicEPS,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualGoodwill,quarterlyTotalAssets,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,trailingChangeInWorkingCapital,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualRetainedEarnings,annualPurchaseOfInvestment,annualCostOfRevenue,trailingOperatingIncome,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualLongTermDebt,annualOperatingIncome,annualPretaxIncome,annualCashDividendsPaid,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingTaxProvision,trailingPurchaseOfInvestment,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualBasicEPS,annualInvestmentsAndAdvances,quarterlyInvestingCashFlow,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,annualTaxProvision,trailingSaleOfInvestment,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCurrentAssets,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyCashDividendsPaid,quarterlyOperatingExpense,annualCommonStockIssuance,annualOtherShortTermInvestments,annualSaleOfInvestment,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,annualNetPPE,annualCurrentLiabilities,annualEbitda,annualOtherNonCurrentAssets,trailingNetOtherInvestingChanges,annualOperatingCashFlow,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyChangesInAccountReceivables,trailingInterestExpense,annualCashCashEquivalentsAndMarketableSecurities,annualDilutedEPS,quarterlyNetOtherInvestingChanges,annualDilutedAverageShares,quarterlyChangeInInventory,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,trailingRepaymentOfDebt,quarterlyOtherCurrentAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualBasicAverageShares,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,annualPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,trailingNetOtherFinancingCharges,trailingOtherNonCashItems,trailingPurchaseOfBusiness,annualNetOtherFinancingCharges,annualChangeInInventory,quarterlyNonCurrentDeferredRevenue,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,annualCashFlowFromContinuingFinancingActivities,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyAccumulatedDepreciation,annualCapitalExpenditure,annualCurrentDeferredRevenue,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,annualNetIncomeContinuousOperations,annualTotalRevenue,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,trailingResearchAndDevelopment,trailingOperatingExpense,annualDeferredIncomeTax,annualCapitalStock,quarterlyGrossPPE,trailingFreeCashFlow,annualChangesInAccountReceivables,quarterlyCurrentLiabilities,annualInterestExpense,trailingBeginningCashPosition,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,quarterlyPurchaseOfBusiness,trailingChangesInAccountReceivables,quarterlyCurrentAssets,annualInventory,quarterlyTaxProvision,quarterlyDeferredIncomeTax,quarterlyBasicAverageShares,annualAccumulatedDepreciation,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyStockBasedCompensation,quarterlyEbitda,quarterlyResearchAndDevelopment,trailingChangeInInventory,annualGrossProfit,quarterlyChangeInCashSupplementalAsReported,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualResearchAndDevelopment,quarterlyOtherNonCashItems,trailingBasicAverageShares,trailingStockBasedCompensation,trailingDilutedEPS,trailingBasicEPS,trailingCommonStockIssuance,trailingDilutedAverageShares
1970-01-01 00:00:00.993859200,,,,2307522695626.0,687.937743,1637496755918.6,24148897512968.0,10008949406934.0,356549934814.0,,,29640207494836.0,,,,,,,6647989617616.0,,,,,,,850796367553.04,214866407061.32,,,,,,,214866407061.32,,,,,,,,,3360959789318.0,,,,3807392992530.0,,182391698920.64,,,,,,,,,2333588843461.42,,,,107522697694.0,-15959792462.3,,,214866407061.32,624399318.0,16915434484748.0,,6492088191044.0,,,,,,,,,1838791178556.88,,,,,,,,,,,,,10937094671950.0,,,,,,,,,,,,,,970038909594.0,,,,,,,687.937743,,2042282747756.0,994163423190.0,,119974059550.0,,,1553826198280.0,,,,,2168352786548.0,,,,,,494797664904.54,3971085599380.02,,,,,,,,,,,,,,-21791439668232.0,,,,,,,,1748378727280.0,,,,,,39448248990156.0,,,6906485077814.0,,,,293680933576.08,,,,,5491309981868.0,,78814526514.76,,624399318.0,,17656809321924.0,,6008041498892.0,,1403761347578.0,47664072588.14,,,,,1198313876954.0,,,,,,,,
1970-01-01 00:00:01.001808000,,,,,536.387433,,,,,,,,,,,,,,,,,,,,,,337680627353.76,,,,,,,337680627353.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337680627353.76,629546120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.387433,,,,,,,,,,,,,,,,,,,3936901821752.36,3936901821752.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629546120.0,,,,,,3936901821752.36,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,,-169513798050.0,,2773981609950.0,,,24293035539150.0,10197109092000.0,201051248850.0,,,30023653161600.0,30023653161600.0,16258869947850.0,1113009201150.0,,,2296977666600.0,6515111711100.0,6498028925250.0,-352168200600.0,12236530910400.0,,126149803200.0,,,341658417907.76,6515111711100.0,1943495405550.0,1534822605600.0,-161629435350.0,1169513800500.0,2842312753350.0,116954080957.76,-781865967750.0,,,,,,,,3681997380900.0,2628120900.0,1061760843600.0,,2842312753350.0,1169513800500.0,,4011826553850.0,,11717477032650.0,,,1783.261502,,,,,421813404450.0,,122207621850.0,,,201051248850.0,341658417907.76,,16258869947850.0,,7145860727100.0,,,10197109092000.0,,5730617622450.0,,2773981609950.0,,,,1137976349700.0,792378451350.0,,,17147174812050.0,6061760855850.0,5955321959400.0,7145860727100.0,,3630749023350.0,,11717477032650.0,1956636010050.0,3681997380900.0,888304864200.0,,,2307490150200.0,1783.261502,,624399318.0,,467805520200.0,,,1169513800500.0,,,,701708280300.0,,,,1218134037150.0,2296977666600.0,1061760843600.0,,126149803200.0,,,1561103814600.0,432325888050.0,498134942.0,,39300919938600.0,2307490150200.0,24293035539150.0,,,,,-10008347493878.16,3999536903121.84,,,,,-65703022500.0,-178712221200.0,,,,,755584758750.0,,-3917214201450.0,-22153745126550.0,-4412614991100.0,,1771353486600.0,,,1113009201150.0,15951379802550.0,1956636010050.0,,,,202365309300.0,1561103814600.0,39300919938600.0,,,6061760855850.0,712220763900.0,,,,,,,,5730617622450.0,122207621850.0,,,,-22153745126550.0,17147174812050.0,,6498028925250.0,,-10008347493878.16,,,3714848892150.0,,-1613666232600.0,1137976349700.0,137976347250.0,,,,,,,
1970-01-01 00:00:01.017532800,0.0,,,1709416449555.0,928.381965,2149204248975.0,19796419143675.0,9057029198550.0,220424403690.0,,,23327188382565.0,,,,,,,6319363409760.0,,,,,,,,501591513090.0,,,,,,,501591513090.0,,,,,,,,,2737665788790.0,,,,1406631302970.0,,93899204460.0,,,,0.0,,,,0.0,770424404955.0,,,,32493368775.0,7957559700.0,,,501591513090.0,606478000.0,12792440347725.0,,7654376675430.0,,,,,,,,,,,,,,,,,,,,,,10534748034840.0,,,,,,,,,,,,,,1082625997185.0,,,,,,,862.068968,,2501724143685.0,734880638295.0,,106498673985.0,,0.0,1561405839135.0,,,,,1461538464900.0,,,,,,770424404955.0,2919628653930.0,,,,,,,,,,,,,,-20967108801540.0,,,,,,,,1373474804220.0,0.0,,,,,33109151269785.0,,,3735411149175.0,,,,698010611685.0,,,,,3530769238890.0,,196419098595.0,,553310000.0,,12142042468245.0,,7065649883625.0,,770424404955.0,,,,,,378912467715.0,,,,,,,,
1970-01-01 00:00:01.025395200,1802375000000.0,,,2967125000000.0,937.5,4799875000000.0,24987125000000.0,13406125000000.0,427750000000.0,,,31182125000000.0,,,,,,,10210750000000.0,,,,,,,,347250000000.0,,,,,,,347250000000.0,,,,,,,,,3195375000000.0,,,,2479500000000.0,,414375000000.0,,,,966000000000.0,,,,-2245750000000.0,825250000000.0,,,,129375000000.0,311125000000.0,,,347250000000.0,603614000.0,19308375000000.0,,7743875000000.0,,,,,,,,,,,,,,,,,,,,,,9537250000000.0,,,,,,,,,,,,,,966000000000.0,,,,,,,843.75,,2128250000000.0,1053250000000.0,,233500000000.0,,0.0,1619375000000.0,,,,,2392250000000.0,,,,,,825250000000.0,5625125000000.0,,,,,,,,,,,,,,-24193250000000.0,,,,,,,,1941750000000.0,3124375000000.0,,,,,41436500000000.0,,,5902250000000.0,,,,965000000000.0,,,,,6195000000000.0,,247375000000.0,,539908000.0,,17243250000000.0,,7737375000000.0,,825250000000.0,,,,,,1426250000000.0,,,,,,,,
1970-01-01 00:00:01.033344000,,,,,1040.625,,,,,,,,,,,,,,,,,,,,,,525750000000.0,,,,,,,525750000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525750000000.0,588251748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.75,,,,,,,,,,,,,,,,,,,4448625000000.0,4448625000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505225225.0,,,,,,4448625000000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,,-828469750608.0,,2982325028642.0,,,22688137596082.0,12501660731218.0,257532621502.0,,,29048635814560.0,29048635814560.0,19429418735980.0,1946856464344.0,,,725148279706.0,9876986948006.0,8061209961672.0,-361565836176.0,11686120992468.0,,243297746062.0,,,421106464344.0,9876986948006.0,2338078291020.0,2688137602882.0,-224911031952.0,1086595491920.0,4129537365144.0,421106464344.0,1594424673242.0,,,,,,,,2624673783212.0,,1485409252164.0,,4129537365144.0,1086595491920.0,,3796915775696.0,,7683274018740.0,,,3752.600829,,,,,741281138538.0,,244246737758.0,,,257532621502.0,421106464344.0,,19429418735980.0,,5836417554362.0,,,12501660731218.0,,6360498218478.0,,2982325028642.0,,,,1253499406454.0,304626334416.0,,-3401067614502.0,16851720041720.0,6927758004762.0,6134994066716.0,5836417554362.0,,4826571765856.0,,7683274018740.0,1055278765952.0,2624673783212.0,1946856464344.0,,,2340094898374.0,3301.028469,,600194000.0,,-82325029628.0,,,1086595491920.0,,,,1168920521548.0,,,,1199881375630.0,725148279706.0,1485409252164.0,,243297746062.0,,,1560972715958.0,1194187425454.0,518900000.0,,41289679701264.0,2340094898374.0,22688137596082.0,,,,,-10487421708980.0,3567501180666.0,,,,,-696797152788.0,-275800711650.0,,,,,-844128113592.0,,-4064650057930.0,-24437959659544.0,-3232147092614.0,,2368801897178.0,,,1946856464344.0,16393001180666.0,1055278765952.0,,,,148991696272.0,1560972715958.0,41289679701264.0,,,6927758004762.0,650415183646.0,,,,,,,,6360498218478.0,244246737758.0,,,,-24437959659544.0,16851720041720.0,,8061209961672.0,,-10487421708980.0,,,4706880188198.0,,-999051007964.0,1253499406454.0,172241992824.0,,,,,,,
1970-01-01 00:00:01.049068800,,,,,2140.5,,,,,,,,,,,,,,,,,,,,,,934245000000.0,,,,,,,934245000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934245000000.0,524304455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781.875,,,,,,,,,,,,,,,,,,,4008196250000.0,4008196250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436461107.0,,,,,,4008196250000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,,,3727926250000.0,701.875,3467827500000.0,22209980000000.0,12161825000000.0,421348750000.0,,,28192036250000.0,,,,,,,9512221250000.0,,,,,,,,303695000000.0,,,,,,,303695000000.0,,,,,,,,,2649603750000.0,,,,3886403750000.0,,185890000000.0,,,,,,,,,818798750000.0,,,,246552500000.0,36833750000.0,,,303695000000.0,527868000.0,18793677500000.0,,4524996250000.0,,,,,,,,,-1250000.0,,,,,,,,,,,,,7470761250000.0,,,,,,,,,,,,,,1239402500000.0,,,,,,,600.75,,-71250000000.0,1217403750000.0,,238457500000.0,,,1635145000000.0,,,,,1663177500000.0,,,,,,818800000000.0,4286626250000.0,,,,,,,,,,,,,,-26456268750000.0,,,,,,,,1106696250000.0,,,,,,43714811250000.0,,,6631852500000.0,,,,610158750000.0,,,,,5982056250000.0,,306463750000.0,,432834000.0,,17258542500000.0,,8760258750000.0,,818800000000.0,,,,,,423775000000.0,,,,,,,,
1970-01-01 00:00:01.064880000,,,,,-394.444444,,,,,,,,,,,,,,,,,,,,,,-175555555380.0,,,,,,,-175555555380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-175555555380.0,530604000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-394.444444,,,,,,,,,,,,,,,,,,,3978888884910.0,3978888884910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445070423.0,,,,,,3978888884910.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,,875000000000.0,,2776250000000.0,,,21840000000000.0,11792500000000.0,265000000000.0,,,26802500000000.0,26802500000000.0,17996250000000.0,861250000000.0,,,-27500000000.0,9491250000000.0,8057500000000.0,-342500000000.0,8202500000000.0,,161250000000.0,,,-106527776810.0,9491250000000.0,1911250000000.0,1410000000000.0,-223750000000.0,797500000000.0,4013750000000.0,-106527776810.0,-20000000000.0,,,,,,,,2301250000000.0,1250000000.0,1293750000000.0,,4013750000000.0,797500000000.0,,3940000000000.0,,6866250000000.0,,,1994.334375,,,,,548750000000.0,,382500000000.0,,,265000000000.0,-106527776810.0,,17996250000000.0,,4667500000000.0,,,11792500000000.0,,4962500000000.0,,2776250000000.0,,,41250000000.0,425000000000.0,1016250000000.0,,-505000000000.0,17172500000000.0,6203750000000.0,5851250000000.0,4667500000000.0,,3346250000000.0,,6866250000000.0,631250000000.0,2301250000000.0,861250000000.0,,,1222500000000.0,1737.83,,495589327.0,,-341250000000.0,,,797500000000.0,,,,1140000000000.0,,,,2998750000000.0,-27500000000.0,1293750000000.0,,161250000000.0,,,1637500000000.0,366250000000.0,431848345.0,,45105000000000.0,1222500000000.0,21840000000000.0,,,,,-9624305544020.0,5315694455980.0,,,,,-201250000000.0,-207500000000.0,,,,,-2135000000000.0,,-1552500000000.0,-27932500000000.0,-3366250000000.0,,6737500000000.0,,,861250000000.0,16851250000000.0,631250000000.0,,,,48750000000.0,1637500000000.0,45105000000000.0,,,6203750000000.0,740000000000.0,,,,,,,,4962500000000.0,382500000000.0,,,,-27932500000000.0,17172500000000.0,,8057500000000.0,,-9624305544020.0,,,8648750000000.0,,-2677500000000.0,425000000000.0,103750000000.0,,,,,,,
1970-01-01 00:00:01.080691200,,,,,833.666666,,,,,,,,,,,,,,,,,,,,,,351111110760.0,,,,,,,351111110760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351111110760.0,495608532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.444444,,,,,,,,,,,,,,,,,,,4204444440240.0,4204444440240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421164867.0,,,,,,4204444440240.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,,,2929999997070.0,502.999999,1571111109540.0,19625555535930.0,10667777767110.0,393333332940.0,,,26003333307330.0,,,,,,,8557777769220.0,,,,,,,1146666665520.0,212222222010.0,,,,,,,212222222010.0,,,,,,,,,2109999997890.0,,,,4717777773060.0,,158888888730.0,,,,,,,,,2631111108480.0,,,,364444444080.0,-121111110990.0,,,212222222010.0,514092000.0,17813333315520.0,,4187777773590.0,,,,,,,,,2064444442380.0,,,,,,,,,,,,,6492222215730.0,,,,,,,,,,,,,,1517777776260.0,,,,,,,436.444444,,-8888888880.0,1204444443240.0,,133333333200.0,,,1505555554050.0,,,,,2514444441930.0,,,,,,566666666100.0,4202222218020.0,,,,,,,,,,,,,,-26499999973500.0,,,,,,,,829999999170.0,,,,,,41937777735840.0,,,7145555548410.0,,,,292222221930.0,,,,,6377777771400.0,,79999999920.0,,421518000.0,,15437777762340.0,,7564444436880.0,,1448888887440.0,,,,,,996666665670.0,,,,,,,,
1970-01-01 00:00:01.096502400,,,,,907.666666,,,,,,,,,,,,,,,,,,,,,,382222221840.0,,,,,,,382222221840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382222221840.0,421104174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.666666,,,,,,,,,,,,,,,,,,,2772222219450.0,2772222219450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421104174.0,,,,,,2772222219450.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,,62000000000.0,,2698000000000.0,,,18996000000000.0,8803000000000.0,279000000000.0,,,25573000000000.0,25573000000000.0,16854000000000.0,1239000000000.0,,,9000000000.0,6748000000000.0,8050000000000.0,-1377000000000.0,3255000000000.0,,162000000000.0,,,295666667610.0,6748000000000.0,2396000000000.0,1941000000000.0,-660000000000.0,1696000000000.0,5842000000000.0,295666667610.0,1689000000000.0,,,,,,,,2055000000000.0,1000000000.0,1085000000000.0,,5842000000000.0,1696000000000.0,,3668000000000.0,,6971000000000.0,,,2938.563,,,,,558000000000.0,,362000000000.0,,,279000000000.0,295666667610.0,,16854000000000.0,,2416000000000.0,,,8803000000000.0,,6577000000000.0,,2698000000000.0,,,,1207000000000.0,584000000000.0,1032000000000.0,-147000000000.0,15187000000000.0,8051000000000.0,6064000000000.0,2416000000000.0,,4559000000000.0,,6971000000000.0,845000000000.0,2055000000000.0,1239000000000.0,,,2903000000000.0,2751.6425,,450276517.0,,961000000000.0,,,1696000000000.0,,,,735000000000.0,,1032000000000.0,,6775000000000.0,9000000000.0,1085000000000.0,,162000000000.0,,,1508000000000.0,87000000000.0,421634656.0,,42542000000000.0,2903000000000.0,18996000000000.0,,,,,-8753999988850.0,5338000011150.0,,,,,-131000000000.0,-15000000000.0,,,,,-103000000000.0,,-3495000000000.0,-27355000000000.0,-2870000000000.0,,10837000000000.0,,,1239000000000.0,16488000000000.0,845000000000.0,,,,103000000000.0,1508000000000.0,42542000000000.0,,,8051000000000.0,655000000000.0,,,,,,,,6577000000000.0,362000000000.0,,,,-27355000000000.0,15187000000000.0,,8050000000000.0,,-8753999988850.0,,,13233000000000.0,,-855000000000.0,1207000000000.0,256000000000.0,,,,,,,
1970-01-01 00:00:01.112227200,,,,,720.0,,,,,,,,,,,,,,,,,,,,,,303000000000.0,,,,,,,303000000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303000000000.0,421360033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.1,,,,,,,,,,,,,,,,,,,4147000000000.0,4147000000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420833333.0,,,,,,4147000000000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,,,200000000000.0,719.3,500000000000.0,18081000000000.0,8793000000000.0,725000000000.0,,,23418000000000.0,,,,,,,6725000000000.0,,,,,,,2021000000000.0,303000000000.0,,,,,,,303000000000.0,,,,,,,,,2068000000000.0,,,,3084000000000.0,,157000000000.0,,,,,,,,,3643000000000.0,,,,399000000000.0,35000000000.0,,,303000000000.0,422000000.0,14328000000000.0,,862000000000.0,,,,,,,,,3017000000000.0,,,,,,,,,,,,,7232000000000.0,,,,,,,,,,,,,,1174000000000.0,,,,,,2429000000000.0,718.3,,1000000000.0,892000000000.0,,145000000000.0,,,1524000000000.0,,,,,1528000000000.0,,,,,,626000000000.0,4143000000000.0,,,,,,,,,,,,,,-28729000000000.0,,,,,,,,834000000000.0,,,,,,43459000000000.0,,,5535000000000.0,,,,527000000000.0,,,,,5337000000000.0,,155000000000.0,,422000000.0,,14730000000000.0,,8328000000000.0,,1458000000000.0,54000000000.0,,,,,354000000000.0,,,,,,,,
1970-01-01 00:00:01.128038400,,,,,423.068895,,,,,,,,,,,,,,,,,,,,,,183716075840.0,,,,,,,183716075840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183716075840.0,434246237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.068895,,,,,,,,,,,,,,,,,,,1632567855760.0,1632567855760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434246237.0,,,,,,1632567855760.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,,-123513540564.0,613244728900.26,2712101529860.0,,,18311781759054.0,9366843212966.0,452783052019.0,,613244728900.26,24377535733354.0,24377535733354.0,14137104032030.0,1040771460335.0,,,-30478664945.0,7282402320875.0,8660137906438.0,-608673928459.0,1934850605240.45,,236412511323.22,,,224487532455.0,7282402320875.0,2404816629185.0,1728789847700.0,-675826921387.0,1530228840337.0,1305785950283.0,224487532455.0,3134605777032.0,,,,,,,,2084440892091.0,80943339690.0,2283501549699.0,,1305785950283.0,1530228840337.0,,3600379735421.0,,7748875789607.0,,,2457.595184,,,,,416308584134.0,,356250624685.0,,,452783052019.0,224487532455.0,,14137104032030.0,,1132991906054.65,,,9366843212966.0,,6065753974300.0,,2712101529860.0,,,557809533518.0,896172679432.0,1043369641609.0,1504567803054.29,-13190766468.0,14927250929473.0,4770260819064.0,6005196364606.0,1132991906054.65,,5975017489808.0,,7748875789607.0,728190267063.0,2084440892091.0,1040771460335.0,,,2426401519769.0,2454.62926,,424003526.0,,-207055061528.0,,,1530228840337.0,,,,1737283901865.0,,1504567803054.29,,8546385533060.32,-30478664945.0,2283501549699.0,,236412511323.22,,,1544418907295.0,-152992905019.0,423491821.0,,45203457595199.0,2426401519769.0,18311781759054.0,,,,,-7877020569815.0,6692081064042.0,,,,,-127510742524.0,32077545729.0,,,,,-3685819927316.0,,-2496252624020.0,-30276206665726.0,-2840411712776.0,,12634251028616.55,,,1040771460335.0,16973918263042.0,728190267063.0,,,,16388528036.0,1544418907295.0,45203457595199.0,,,4770260819064.0,609973019096.0,,,,,,,,6065753974300.0,356250624685.0,,,,-30276206665726.0,14927250929473.0,,8660137906438.0,,-7877020569815.0,,,15039067657801.55,,444888578148.0,896172679432.0,265400219937.14,,,,,,,
1970-01-01 00:00:01.143763200,,,,,1877.431915,,,,,,,,,,,,,,,,,,,,,,398249028910.0,,,,,,,398249028910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398249028910.0,426113294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.431915,,,,,,,,,,,,,,,,,,,4511575894435.0,4511575894435.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426113294.0,,,,,,4511575894435.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,,554993354468.96,2729914540452.0,916.429253,603598292928.18,18093827230336.0,8909781610840.0,590408359354.0,,,23893352418914.0,,,,,,,6840170966574.0,,,,,,,2094195639612.56,388793923628.0,,,,,,,388793923628.0,,,,,,,,,2069610644266.0,,,,881766385170.0,,127635328128.0,,,,,,,,,3800865161869.82,,,,304463438972.0,-48670465525.0,,,388793923628.0,424476000.0,13522127307656.0,,842144352728.36,,11189933566.46,,,,,,,3038471996533.82,,,,,,,,,,,,,7966856630942.0,,,,,,,,,,,,,,1082051286228.0,,,,,,1768328591821.0,916.429253,,40075973564.0,2140455848718.0,,271566002947.58,,,1562962968996.0,,,,,1472364678048.0,,,,,,762393165336.0,4404463454798.0,,,,,,,,,,,,,,-31666096988328.0,,,,,,,,988525170007.54,,,,,,46578727625188.0,,,4612345696816.0,,,,612867998567.0,,,,,5799525188578.0,,167568851549.0,,423956000.0,,14912630636860.0,,9076163377864.0,,1603023747878.08,48486230006.72,,,,,390313391820.0,,,,,,,,
1970-01-01 00:00:01.159574400,,,,,2134.635147,,,,,,,,,,,,,,,,,,,,,,254423992978.8,,,,,,,254423992978.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254423992978.8,424476000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2132.392785,,,,,,,,,,,,,,,,,,,4423379421215.64,4423379421215.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423956000.0,,,,,,4423379421215.64,,,,,,,,,,,,,,
