date,annualChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualTotalLiabilitiesNetMinorityInterest,annualNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,annualGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsReceivable,annualOtherShortTermInvestments,quarterlyTotalAssets,annualGoodwill,annualFreeCashFlow,annualNetIncome,annualTotalRevenue,trailingChangeInWorkingCapital,annualCostOfRevenue,annualCashDividendsPaid,trailingTotalRevenue,quarterlyOtherNonCurrentLiabilities,annualCurrentDebt,annualPurchaseOfInvestment,annualPretaxIncome,trailingOperatingIncome,annualEndCashPosition,annualTaxProvision,trailingEndCashPosition,annualTotalAssets,trailingTaxProvision,annualInvestingCashFlow,annualAccountsPayable,trailingInvestingCashFlow,annualOtherCurrentAssets,annualNonCurrentDeferredRevenue,annualOperatingIncome,trailingPurchaseOfInvestment,annualStockholdersEquity,quarterlyOtherNonCurrentAssets,annualInvestmentsAndAdvances,annualSaleOfInvestment,annualIncomeTaxPayable,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyCurrentDebt,trailingSaleOfInvestment,annualCurrentAccruedExpenses,annualBasicAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyInvestmentsAndAdvances,quarterlyInventory,annualAccountsReceivable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualOtherNonCurrentAssets,annualCurrentLiabilities,annualNetPPE,annualOperatingCashFlow,annualCurrentAssets,annualRepaymentOfDebt,annualEbitda,quarterlyStockholdersEquity,quarterlyCapitalStock,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,annualCashCashEquivalentsAndMarketableSecurities,annualDilutedAverageShares,annualOtherCurrentLiabilities,annualOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,trailingGrossProfit,quarterlyOtherIntangibleAssets,quarterlyCurrentDeferredRevenue,annualCapitalStock,trailingOperatingCashFlow,annualOtherNonCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualCashFlowFromContinuingFinancingActivities,annualOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,annualGrossPPE,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,trailingCapitalExpenditure,annualDilutedEPS,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,annualBasicEPS,annualOtherNonCashItems,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,annualAccumulatedDepreciation,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingSellingGeneralAndAdministration,annualNetOtherFinancingCharges,annualCapitalExpenditure,annualOperatingExpense,trailingOtherNonCashItems,annualBeginningCashPosition,annualPurchaseOfBusiness,quarterlyOtherCurrentLiabilities,trailingCostOfRevenue,annualChangesInAccountReceivables,annualCurrentDeferredRevenue,trailingBeginningCashPosition,quarterlyAccumulatedDepreciation,annualInventory,quarterlyIncomeTaxPayable,annualGrossProfit,annualChangeInInventory,trailingFreeCashFlow,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingNetIncome,quarterlyNetPPE,quarterlyRetainedEarnings,trailingOperatingExpense,quarterlyCostOfRevenue,quarterlyOtherNonCashItems,quarterlyOtherIncomeExpense,quarterlyGrossProfit,quarterlySellingGeneralAndAdministration,annualLongTermDebt,quarterlyNetOtherInvestingChanges,trailingNetOtherFinancingCharges,quarterlyBeginningCashPosition,quarterlyStockBasedCompensation,annualResearchAndDevelopment,quarterlyFreeCashFlow,trailingBasicEPS,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyRepurchaseOfCapitalStock,trailingChangeInAccountPayable,quarterlyPretaxIncome,trailingRepurchaseOfCapitalStock,trailingCashDividendsPaid,quarterlyInterestExpense,annualInterestExpense,quarterlyResearchAndDevelopment,trailingChangesInAccountReceivables,quarterlyTaxProvision,quarterlyEbitda,trailingDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,annualCommonStockIssuance,quarterlyNetOtherFinancingCharges,trailingCommonStockIssuance,annualStockBasedCompensation,quarterlyDeferredIncomeTax,quarterlyNetIncome,quarterlyDilutedAverageShares,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingOtherIncomeExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInvestingCashFlow,quarterlyPurchaseOfInvestment,quarterlyNetIncomeCommonStockholders,quarterlyDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,quarterlyChangeInInventory,quarterlyBasicAverageShares,trailingDeferredIncomeTax,annualChangeInAccountPayable,quarterlyCashDividendsPaid,trailingBasicAverageShares,annualDeferredIncomeTax,quarterlyEndCashPosition,quarterlyBasicEPS,quarterlyChangesInAccountReceivables,trailingDilutedEPS,quarterlyOperatingExpense,trailingResearchAndDevelopment,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,trailingStockBasedCompensation,quarterlyDilutedEPS,trailingRepaymentOfDebt,quarterlyLongTermDebt,quarterlyRepaymentOfDebt,quarterlyChangeInAccountPayable,quarterlyChangeInCashSupplementalAsReported,trailingInterestExpense,quarterlyTotalRevenue
1970-01-01 00:00:00.946598400,-23746000.0,,-944379000.0,,263199000.0,0.0,,,,134178000.0,,,,,,232143000.0,204858000.0,584310000.0,-546645000.0,,-2693000.0,7794640000.0,,800000.0,-5465000.0,314960000.0,2418513000.0,163037000.0,103742000.0,3848380000.0,854532000.0,263931000.0,-140222000.0,93368000.0,-1608708000.0,16984000.0,,315319000.0,666874000.0,548997000.0,,,,,88218000.0,163037000.0,,-333152000.0,,1731000000.0,,,,310567000.0,0.0,2705281000.0,-37983000.0,263199000.0,326921000.0,367216000.0,524479000.0,-439000000.0,403537000.0,,,2400673000.0,204858000.0,163037000.0,1731000000.0,0.0,,-342906000.0,7249340000.0,,,0.0,2271489000.0,0.0,,,,,,-213387000.0,18002000.0,330053000.0,774588000.0,,,-1190169000.0,0.12,,2441350000.0,0.12,1380000.0,,-55729000.0,208038000.0,,-447667000.0,811232000.0,-21164000.0,746200000.0,-128207000.0,-135073000.0,268991000.0,-215566000.0,505943000.0,-2740000.0,,545300000.0,,,4061767000.0,,15150000.0,,,3430000.0,1081320000.0,,,,2400673000.0,,,4830827000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,47364000.0,,,,424927000.0,0.0,,,,167506000.0,,,,,,349982000.0,254296000.0,717252000.0,,,-2480000.0,,,0.0,-10422000.0,353054000.0,,584729000.0,94166000.0,,1227674000.0,,-67275000.0,71840000.0,,27406000.0,,347416000.0,,737277000.0,,,,,104857000.0,584729000.0,,,,1731000000.0,,,,286129000.0,0.0,,0.0,424927000.0,281944000.0,414114000.0,939306000.0,-800000.0,452273000.0,,,,254296000.0,584729000.0,1731000000.0,0.0,,421692000.0,,,,0.0,,0.0,,,,,,,26933000.0,288368000.0,830170000.0,,,,0.146667,,,0.146667,-4996000.0,,,256592000.0,,-548226000.0,,,,78133000.0,-64132000.0,369836000.0,,163037000.0,,,,,,,,9680000.0,,,5037000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,262189000.0,,,,427507000.0,0.0,,,,1447853000.0,,,,,,352985000.0,407418000.0,801149000.0,,,,,,,-597245000.0,411573000.0,,1636818000.0,3189000.0,,2894189000.0,,-808570000.0,205539000.0,,516186000.0,,366430000.0,,2405456000.0,,,,,109658000.0,1636818000.0,,,,2565942000.0,,,,183971000.0,0.0,,8465000.0,427507000.0,403997000.0,605108000.0,2355098000.0,,476088000.0,,,,407418000.0,1636818000.0,2565942000.0,0.0,14238000.0,1052089000.0,,,,0.0,,0.0,,,,,,,44207000.0,539091000.0,969327000.0,,,,0.16,,,0.16,-42382000.0,,,407901000.0,,-565330000.0,,,,1259136000.0,-252123000.0,434719000.0,,584729000.0,,,,,,,,2767000.0,,,7882000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,34531000.0,,,,243646000.0,0.0,,,,464191000.0,,,2195000.0,,,554466000.0,449743000.0,944838000.0,,,-274169000.0,,,,-28173000.0,459860000.0,,1893422000.0,3149000.0,,3087269000.0,,-94645000.0,215950000.0,,539491000.0,,405968000.0,,2806023000.0,,,0.0,,137373000.0,1893422000.0,,,,2664474000.0,,,,,0.0,,5746000.0,243646000.0,340632000.0,622474000.0,2608147000.0,,543341000.0,,,,449743000.0,1895617000.0,2664474000.0,0.0,9098000.0,256604000.0,,,,0.0,,0.0,,,,,,,75397000.0,479122000.0,922638000.0,,,,0.17,,,0.17,0.0,,,453227000.0,,-582006000.0,,,,2944000.0,-68008000.0,538870000.0,,1636818000.0,,,,,,,,2018000.0,,,749000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,156818000.0,,,,457880000.0,0.0,,,,405063000.0,,,1920000.0,,,244434000.0,235829000.0,861613000.0,,,-137125000.0,,,,-6995000.0,272345000.0,,2034952000.0,23092000.0,,3376223000.0,,-272431000.0,430983000.0,,505000000.0,,224323000.0,,2878038000.0,,,34492000.0,,149166000.0,2034952000.0,,,,2664474000.0,,,,,0.0,,4901000.0,457880000.0,545354000.0,551568000.0,2678548000.0,,373489000.0,,,,235829000.0,2036872000.0,2664474000.0,0.0,11093000.0,141530000.0,,,,0.0,,0.0,,,,,,,119187000.0,697675000.0,1225742000.0,,,,0.09,,,0.09,0.0,,,242541000.0,,-680388000.0,,,,-482000.0,-307134000.0,637290000.0,,1893422000.0,,,,,,,,2635000.0,,,-617000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,-960000.0,,,,464806000.0,0.0,,,,628929000.0,,,1749000.0,,,427751000.0,438952000.0,1240573000.0,,,-128903000.0,,,,-120612000.0,499598000.0,,2236843000.0,40188000.0,,3750889000.0,,-244689000.0,431525000.0,,625378000.0,,453144000.0,,3236627000.0,,,0.0,,166741000.0,2236843000.0,,,,2664474000.0,,,,,0.0,,16142000.0,464806000.0,475118000.0,575483000.0,3102028000.0,,619885000.0,,,,438952000.0,2238592000.0,2664474000.0,0.0,15177000.0,201891000.0,,,,0.0,,0.0,,,,,,,196158000.0,648861000.0,1288561000.0,,,,0.17,,,0.17,-37710000.0,,,449181000.0,,-813443000.0,,,,0.0,-147732000.0,787429000.0,,2034952000.0,,,,,,,,4098000.0,,,-1463000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,-265456000.0,,,,458113000.0,0.0,,,,788580000.0,,,0.0,,,9030000.0,529647000.0,1447020000.0,,,-109159000.0,,,,-1322059000.0,594757000.0,,856811000.0,51063000.0,,4107601000.0,,-1656670000.0,420442000.0,,1947277000.0,,543863000.0,,3588192000.0,,,1749000.0,,182015000.0,856811000.0,,,,2664472500.0,,,,,0.0,,20906000.0,458113000.0,728325000.0,402472000.0,3191284000.0,,725878000.0,,,,529647000.0,856811000.0,2664472500.0,0.0,13232000.0,-1380032000.0,,,,0.0,,0.0,,,,,,,216142000.0,916317000.0,1647374000.0,,,,0.2,,,0.2,-53013000.0,,,543694000.0,,-919049000.0,,,,1203000.0,-393442000.0,903157000.0,,2236843000.0,-4555000.0,,,,,,,3390000.0,,,708000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,-44172000.0,,,,424905000.0,-42634000.0,,,,813108000.0,,,,,,650936000.0,529521000.0,1655347000.0,,176330000.0,-217255000.0,,,,,627942000.0,,1233166000.0,98421000.0,,4188394000.0,,-42108000.0,,,1813504000.0,,561821000.0,,3763489000.0,,,,,229178000.0,1147017000.0,,,,2666829310.0,,,,58125000.0,0.0,,116968000.0,424905000.0,622904000.0,650936000.0,3381317000.0,,790999000.0,,,,515587000.0,1147017000.0,2666829310.0,0.0,7908000.0,376355000.0,,,,,,,,,,,,,,807077000.0,,,,,0.193333,,,0.193333,465930000.0,,,515587000.0,,,,,,0.0,,917196000.0,,856811000.0,,,,,,,,2632000.0,,1479017000.0,-1214000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,-115902000.0,,,,496303000.0,-462222000.0,,,,1083909000.0,,,,,,720640000.0,648650000.0,2001903000.0,,238021000.0,-256777000.0,,,,,718591000.0,,1209152000.0,69941000.0,,4656179000.0,,-467061000.0,453288000.0,,1857949000.0,,656904000.0,,4159876000.0,,,,,243111000.0,1111519000.0,,,,2629120833.0,,,,110242000.0,0.0,,8881000.0,496303000.0,980578000.0,720640000.0,3583845000.0,,900015000.0,,,,630989000.0,1111519000.0,2629120833.0,0.0,10016000.0,-24014000.0,,,,,,,,,,,,,,1072334000.0,,,,,0.24,,,0.24,593431000.0,,,630989000.0,,,,,,0.0,,1106978000.0,,1233166000.0,-5500000.0,,,,,,,2632000.0,,1763882000.0,-4743000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,-315621000.0,,,,482451000.0,-430779000.0,,,,1416679000.0,1466952000.0,,0.0,,,108699000.0,560109000.0,2005168000.0,,272733000.0,-230921000.0,,,,-2354099000.0,618045000.0,,840733000.0,41280000.0,,5241207000.0,,-556239000.0,430973000.0,,2274728000.0,,522371000.0,,4659946000.0,,103665000.0,100000000.0,3690000.0,312947000.0,840733000.0,,,,2664472500.0,,,,160735000.0,180000.0,,8962000.0,482271000.0,875874000.0,429135000.0,4233985000.0,,835318000.0,,,,560109000.0,840733000.0,2664472500.0,3060000.0,11952000.0,-368419000.0,,,,1776315000.0,,98810000.0,,,,-234440000.0,17969000.0,,239570000.0,1007222000.0,2371672000.0,,,,0.213333,,,0.213333,-82609000.0,,,576765000.0,180000.0,-1495798000.0,,,,-3519000.0,-320436000.0,1210064000.0,,1209152000.0,0.0,,,-25461000.0,3060000.0,,,9877000.0,,1732435000.0,-636000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
