date,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualCashAndCashEquivalents,annualInvestmentsAndAdvances,quarterlyOperatingIncome,quarterlyTotalRevenue,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualCapitalExpenditure,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,annualNetIncomeContinuousOperations,quarterlyGrossProfit,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangesInAccountReceivables,annualCurrentDeferredRevenue,trailingCostOfRevenue,trailingBeginningCashPosition,annualInterestExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingChangesInAccountReceivables,quarterlyIncomeTaxPayable,trailingFreeCashFlow,quarterlyEbitda,quarterlyGrossPPE,annualOtherNonCurrentAssets,annualDeferredIncomeTax,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyRepurchaseOfCapitalStock,quarterlyBasicAverageShares,annualAccumulatedDepreciation,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyRetainedEarnings,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualDilutedAverageShares,annualEbitda,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,annualOtherShortTermInvestments,annualTotalLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyOperatingExpense,annualFreeCashFlow,annualCommonStockIssuance,annualRetainedEarnings,trailingNetIncomeCommonStockholders,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,annualNetIncome,annualCostOfRevenue,trailingOperatingCashFlow,quarterlyLongTermDebt,annualCashDividendsPaid,annualBeginningCashPosition,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlySellingGeneralAndAdministration,annualLongTermDebt,quarterlyRepaymentOfDebt,quarterlyOtherNonCurrentLiabilities,annualCurrentDebt,annualTaxProvision,annualTotalAssets,trailingTaxProvision,quarterlyNetOtherInvestingChanges,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,annualOtherNonCashItems,annualOtherCurrentAssets,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,trailingDepreciationAndAmortization,trailingPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDilutedAverageShares,quarterlyCurrentDebt,quarterlyCapitalExpenditure,annualStockholdersEquity,annualNonCurrentDeferredTaxesLiabilities,annualIncomeTaxPayable,annualSaleOfInvestment,annualBasicEPS,trailingSaleOfInvestment,trailingStockBasedCompensation,annualDepreciationAndAmortization,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualBasicAverageShares,annualStockBasedCompensation,quarterlyOtherIncomeExpense,annualPurchaseOfBusiness,annualAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,trailingPretaxIncome,annualDilutedEPS,quarterlyOperatingCashFlow,annualGoodwill,annualGrossProfit,quarterlyPretaxIncome,annualNetPPE,quarterlyNetPPE,quarterlyPurchaseOfBusiness,trailingNetIncome,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyOtherCurrentLiabilities,annualRepaymentOfDebt,annualChangeInWorkingCapital,annualNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,annualOtherCurrentLiabilities,quarterlyBasicEPS,quarterlyDepreciationAndAmortization,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,annualCapitalStock,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualTotalRevenue,trailingPurchaseOfInvestment,annualPretaxIncome,trailingTotalRevenue,annualPurchaseOfInvestment,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,quarterlySaleOfInvestment,trailingInterestExpense,trailingEndCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,trailingInvestingCashFlow,annualAccountsPayable,annualGrossPPE,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,quarterlyAccountsPayable,trailingRepaymentOfDebt,annualOperatingIncome,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingChangeInInventory,annualInventory,annualResearchAndDevelopment,trailingCashDividendsPaid,quarterlyInventory,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualOtherIntangibleAssets,trailingBasicAverageShares,trailingBasicEPS,trailingNetOtherInvestingChanges,quarterlyChangeInInventory,annualChangeInInventory,trailingNetOtherFinancingCharges,trailingDilutedEPS,quarterlyCashDividendsPaid,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance
1970-01-01 00:00:01.214784000,,,,,,3163000.0,35138000.0,,,,,,,,,,,23124000.0,0.04,88988000.0,,,,,,,,,,,3163000.0,46927000.0,,,21548000.0,26749000.0,,19089000.0,,,,-15150000.0,,,,,,,-8440000.0,62239000.0,6582000.0,,,,6930000.0,2941000.0,12014000.0,19961000.0,,,,,,10973000.0,,,,1482000.0,,,,19961000.0,,,0.0,,,,,,,,455000.0,,,,,754000.0,14291000.0,,,,32623000.0,1544000.0,,,,,,,,,,,1612000.0,1612000.0,,,1000.0,,,,,-10467000.0,,,,,,2626000.0,,36460000.0,,,,,1014000.0,,,3118000.0,,,,,,0.07,,,,,,,59000000.0,80548000.0,,,,,,,,,,,7206000.0,,1351000.0,,,,,,,10000.0,,,,,,,7206000.0,4532000.0,,,192000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,18531000.0,-3041000.0,,,2666000.0,39351000.0,,,,,22227000.0,-2053000.0,,,,,26384000.0,0.03,113075000.0,,,,,,,,,,,4073000.0,50671000.0,,,41924000.0,49239000.0,,19133000.0,,,1249000.0,-13898000.0,,,,,,,-7457000.0,63836000.0,12006000.0,,,,10097000.0,2941000.0,12967000.0,23718000.0,,,,,,25583000.0,,,,1422000.0,,,,23718000.0,,,0.0,,,,,0.0,,,0.0,,,,-1884000.0,649000.0,16216000.0,,,-2330000.0,32097000.0,1492000.0,-2032000.0,,,,,,,,,,1252000.0,1252000.0,,,0.0,,,,15021000.0,-11687000.0,,,19404000.0,,,2093000.0,,38984000.0,,,,,841000.0,,,6425000.0,,,,,,0.05,1407000.0,,,,,,63694000.0,105618000.0,,,,17372000.0,,,,,,,22227000.0,,982000.0,,,,100000.0,,,11000.0,-121000.0,,,,,,22227000.0,3733000.0,,,192000.0,,7206000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,,-22652000.0,2982000.0,35152000.0,3403000.0,5491000.0,51683000.0,9674000.0,-108654000.0,,92376000.0,35152000.0,-283000.0,-8374000.0,,,6685000.0,34228000.0,,63400000.0,-10793000.0,14262000.0,,,2897000.0,30843000.0,927000.0,,172000.0,,5864000.0,54337000.0,201000.0,-245000.0,53599000.0,32557000.0,0.0,,-12938000.0,,3058000.0,-11689000.0,-6000000.0,53599000.0,,,33430000.0,18532000.0,53590000.0,30843000.0,9674000.0,5747000.0,,63400000.0,9442000.0,2941000.0,17455000.0,28737000.0,1858000.0,128756000.0,-11689000.0,,,14262000.0,6685000.0,54450000.0,,1459000.0,0.0,18930000.0,,28737000.0,1459000.0,,0.0,357000.0,3855000.0,116990000.0,,-2359000.0,63391000.0,92376000.0,2629000.0,8359000.0,2629000.0,,-104286000.0,741000.0,201000.0,,,25396000.0,,357000.0,-2359000.0,53590000.0,,172000.0,4653000.0,0.26,,,5095000.0,-6348000.0,2209000.0,2209000.0,22185000.0,4991000.0,0.0,,9442000.0,3403000.0,17205000.0,-12938000.0,,0.17,-7908000.0,2941000.0,106859000.0,3196000.0,41399000.0,41399000.0,,,32557000.0,10232000.0,987000.0,,,0.0,-8607000.0,-14632000.0,0.0,35152000.0,0.0,,1419000.0,16222000.0,,16000.0,,,63391000.0,116990000.0,,0.0,455000.0,-10267000.0,,161309000.0,,10540000.0,,-2627000.0,35152000.0,35152000.0,2062000.0,,12338000.0,,2083000.0,,,16000.0,-7000.0,,,5770000.0,54337000.0,,35152000.0,5770000.0,,14483000.0,455000.0,-1686000.0,22227000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,2435000.0,24082000.0,-79000.0,,,12055000.0,58964000.0,,,,,68275000.0,-3324000.0,,,,,40632000.0,0.15,92267000.0,,,,,,,,,4123000.0,,13795000.0,,,,88503000.0,60222000.0,,45474000.0,,764000.0,3281000.0,-4785000.0,,,,,,,65626000.0,32045000.0,11935000.0,,,,10509000.0,2941000.0,18332000.0,28577000.0,,,,,,31995000.0,,,,1713000.0,,,,28503000.0,,-384000.0,0.0,,,,,0.0,,,2660000.0,,,,9000.0,667000.0,649000.0,,,-128000.0,45821000.0,447000.0,-4500000.0,,,,,,,,,,6904000.0,6904000.0,,,0.0,,,,33123000.0,,,,36575000.0,,,11496000.0,,45922000.0,,,,,4593000.0,,,0.0,,,,,,0.15,1632000.0,,-4362000.0,,,,69390000.0,157893000.0,,,,32075000.0,,,,,,,68275000.0,,6904000.0,,,,1187000.0,,,21000.0,-11000.0,,,,,,68275000.0,7547000.0,,,455000.0,,35152000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,507000.0,-20049000.0,-1217000.0,,,9960000.0,59400000.0,,,,,24742000.0,-44400000.0,,,,,39353000.0,0.13,72541000.0,,,,,,,,,67000.0,,11835000.0,,,,48399000.0,45756000.0,,44846000.0,,813000.0,3292000.0,1029000.0,,,,,,,53965000.0,26785000.0,11178000.0,,,,10612000.0,2941000.0,20047000.0,29393000.0,,,,,,20183000.0,,,,25573000.0,,,,29319000.0,,-592000.0,0.0,,,,,-35505000.0,,,2330000.0,,,,0.0,420000.0,1127000.0,,,10460000.0,45051000.0,2108000.0,-42116000.0,,,,,,,,,,5815000.0,5815000.0,,,0.0,,,,-43533000.0,,,,-9593000.0,,,9661000.0,,58146000.0,,,,,3846000.0,,,0.0,,,,,,0.13,1754000.0,,-3395000.0,,,,78107000.0,126506000.0,,,,-51709000.0,,,,,,,24742000.0,,5815000.0,,,,-1187000.0,,,21000.0,-1097000.0,,,,,,24742000.0,9753000.0,,,446000.0,,68275000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,1298000.0,25834000.0,-1279000.0,,,6693000.0,66084000.0,,,,,73670000.0,-5259000.0,,,,,42618000.0,0.08,110119000.0,,,,,,,,,386000.0,,6736000.0,,,,101080000.0,83038000.0,0.0,44783000.0,,862000.0,8544000.0,4520000.0,,,,,,,73489000.0,27081000.0,18358000.0,,,,15577000.0,2941000.0,23466000.0,35925000.0,,,,,,42595000.0,,,,26040000.0,,,,35851000.0,,-717000.0,0.0,,,,,0.0,,,2623000.0,,,,-262000.0,276000.0,556000.0,,,14358000.0,45099000.0,2101000.0,-7770000.0,,,,,,,,,,3491000.0,3491000.0,,,0.0,,,360000.0,48928000.0,,,,39829000.0,,,6460000.0,,63425000.0,,,,,2969000.0,14888000.0,,5200000.0,,,,,,0.08,2396000.0,,-8309000.0,,,,82528000.0,183608000.0,,,,32059000.0,,,,,,,77514000.0,,3491000.0,,,,1403000.0,,,-157000.0,1108000.0,,,,,,77514000.0,10512000.0,,,456000.0,,24742000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,-2085000.0,-24689000.0,52000.0,62571000.0,360000.0,17864000.0,77454000.0,24135000.0,247000.0,,126520000.0,62571000.0,-5438000.0,-60265000.0,,,27304000.0,50489000.0,,88710000.0,-18376000.0,23204000.0,,,1613000.0,26318000.0,2155000.0,,2261000.0,,20094000.0,80460000.0,554000.0,-2537000.0,90246000.0,62392000.0,0.0,,-13090000.0,980000.0,-283000.0,15615000.0,-14495000.0,90246000.0,,,45503000.0,54856000.0,86028000.0,26318000.0,24135000.0,27304000.0,3403000.0,88710000.0,13802000.0,2941000.0,26965000.0,32625000.0,902000.0,14880000.0,15615000.0,,,23204000.0,27304000.0,88810000.0,,25450000.0,0.0,35152000.0,,32551000.0,25450000.0,-1039000.0,0.0,2105000.0,17979000.0,174738000.0,,0.0,84492000.0,126224000.0,3785000.0,14848000.0,3785000.0,,500000.0,250000.0,554000.0,,,-17000.0,,2105000.0,-5879000.0,86028000.0,,2261000.0,1844000.0,0.6,,,7960000.0,-58421000.0,11095000.0,11095000.0,45184000.0,3419000.0,0.0,,13802000.0,360000.0,-11099000.0,-13090000.0,,0.6,-5644000.0,2941000.0,173092000.0,17666000.0,67370000.0,67370000.0,,,62392000.0,61167000.0,6571000.0,-8000.0,,0.0,-2732000.0,5178000.0,0.0,65974000.0,0.0,,2178000.0,27419000.0,-2310000.0,-144000.0,,,84492000.0,174738000.0,,0.0,457000.0,-11523000.0,,261902000.0,,45283000.0,,0.0,62571000.0,62571000.0,11095000.0,,24673000.0,,441000.0,,,-144000.0,0.0,,,8762000.0,80460000.0,,62571000.0,8762000.0,,46572000.0,457000.0,0.0,73670000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,1912000.0,30149000.0,-27000.0,,,19597000.0,89326000.0,,,,,97883000.0,-14035000.0,,,,,57425000.0,0.25,122833000.0,,,,,,,,,8253000.0,,22319000.0,,,,129391000.0,96953000.0,,45674000.0,,1037000.0,4256000.0,27095000.0,,,,,,,99136000.0,25880000.0,28680000.0,,,,13890000.0,2941000.0,31901000.0,37828000.0,,,,,,45283000.0,,,,25188000.0,,,,37754000.0,,-727000.0,0.0,,,,,0.0,,,4269000.0,,,,492000.0,344000.0,1749000.0,,,267000.0,46325000.0,2121000.0,-11591000.0,,,,,,,,,,11480000.0,11480000.0,,,0.0,,,0.0,35312000.0,,,,49080000.0,,,19314000.0,,75127000.0,,,,,7834000.0,,,0.0,,,,,,0.25,2661000.0,,-4862000.0,,,,92578000.0,221969000.0,,,,37489000.0,,,,,,,97883000.0,,11480000.0,,,,487000.0,,,-314000.0,-2931000.0,,,,,,97883000.0,9317000.0,,,457000.0,,62571000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,1150000.0,-38813000.0,-5947000.0,,,20512000.0,97522000.0,,,,,43420000.0,-35219000.0,,,,,61237000.0,0.27,124506000.0,,,,,,,,,4815000.0,,23197000.0,103194000.0,,,132933000.0,98973000.0,,45724000.0,,1301000.0,9490000.0,39491000.0,,,,,,,113307000.0,25533000.0,32136000.0,,,,42636000.0,2941000.0,36285000.0,40725000.0,,,,,,45083000.0,,,,25031000.0,,,,40651000.0,,-788000.0,0.0,,,,,0.0,,,4864000.0,,,,44000.0,162000.0,2473000.0,,,-291000.0,46557000.0,2100000.0,-10764000.0,,,,,,,,,,12396000.0,12396000.0,,,0.0,,,0.0,-54463000.0,-18182000.0,,,-18953000.0,,,20387000.0,,85012000.0,,,,,7991000.0,,,0.0,,,,,,0.27,2648000.0,,-38258000.0,,,,104880000.0,237813000.0,,,,-29717000.0,,,,,,,43420000.0,,12396000.0,,,,0.0,,,-521000.0,-24455000.0,,,,,,43420000.0,12053000.0,,,457000.0,,97883000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,2255000.0,25210000.0,1811000.0,,,22138000.0,98946000.0,,,,,50471000.0,-42457000.0,,,,,62996000.0,0.28,154437000.0,,,,,,,,,1608000.0,,22171000.0,128261000.0,,,153074000.0,128982000.0,-782000.0,45746000.0,,1347000.0,6002000.0,52409000.0,,,,,,,127105000.0,25455000.0,29539000.0,,,,32722000.0,2941000.0,35950000.0,40858000.0,,,,,,15158000.0,,,,25121000.0,,,,12681000.0,,-694000.0,0.0,,,,,0.0,,,4802000.0,,,,139000.0,176000.0,3648000.0,,,-899000.0,46351000.0,2104000.0,-17240000.0,,,,,,,,,,12918000.0,12918000.0,,,0.0,,,0.0,7051000.0,-21092000.0,,,50407000.0,,,21995000.0,,107169000.0,,,,,9077000.0,,55875000.0,52823000.0,,,,,,0.28,3242000.0,,3840000.0,,,,128468000.0,281542000.0,,,,33167000.0,,,,,,,106346000.0,,12918000.0,,,,0.0,,,-587000.0,-25217000.0,,,,,,50471000.0,21659000.0,,,458000.0,,43420000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,-2807000.0,-20098000.0,4342000.0,33637000.0,0.0,11281000.0,100031000.0,28374000.0,736000.0,,172002000.0,33637000.0,-20095000.0,-62627000.0,,,44365000.0,63872000.0,,147595000.0,-46905000.0,15034000.0,,,889000.0,24747000.0,2510000.0,,829000.0,,14875000.0,148426000.0,5652000.0,179000.0,142284000.0,122848000.0,0.0,,-24427000.0,1364000.0,6880000.0,59980000.0,-782000.0,142284000.0,,,46396000.0,85804000.0,136660000.0,24747000.0,28374000.0,44365000.0,52178000.0,147595000.0,33334000.0,2941000.0,36159000.0,52591000.0,21477000.0,0.0,59980000.0,,,15034000.0,44365000.0,140295000.0,,21881000.0,,62571000.0,,52517000.0,21881000.0,-724000.0,2715000.0,2026000.0,28442000.0,284255000.0,,0.0,141971000.0,171706000.0,4834000.0,26628000.0,4834000.0,,61000.0,207000.0,5652000.0,,,-309000.0,,2026000.0,-23032000.0,136660000.0,,829000.0,487000.0,0.97,,,12108000.0,-111806000.0,7571000.0,7571000.0,45722000.0,5049000.0,0.0,,33334000.0,0.0,-16834000.0,-24427000.0,,0.96,3570000.0,2941000.0,245530000.0,11111000.0,123999000.0,123999000.0,,,122848000.0,84104000.0,3540000.0,0.0,52178000.0,48873000.0,-2933000.0,-3552000.0,0.0,85815000.0,48873000.0,,3557000.0,-28934000.0,-7625000.0,-445000.0,,,141971000.0,284255000.0,,2715000.0,458000.0,-19462000.0,,385825000.0,,72807000.0,,-49666000.0,85815000.0,33637000.0,7571000.0,,-1232000.0,,0.0,,,-445000.0,2937000.0,,,15693000.0,148426000.0,,33637000.0,15693000.0,,73528000.0,458000.0,0.0,50471000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,5748000.0,-1124000.0,1004000.0,,,19215000.0,101709000.0,,,,,30243000.0,-11915000.0,,,,,55879000.0,0.25,151151000.0,,,,,,,,,1223000.0,,23073000.0,168725000.0,,,128286000.0,127030000.0,-14211000.0,45590000.0,,1430000.0,-24000.0,71278000.0,,,,,,,135313000.0,24121000.0,27837000.0,,,,32369000.0,2941000.0,45830000.0,36664000.0,,,,,,18463000.0,,,,21432000.0,,,,36664000.0,,-694000.0,2679000.0,,,,,2753000.0,,,4578000.0,,,,0.0,107000.0,5699000.0,,,-14892000.0,46089000.0,1957000.0,-14668000.0,,,,,,,,,,11298000.0,11298000.0,,,0.0,,,,-3394000.0,-28070000.0,,,23413000.0,,,19140000.0,,140655000.0,,,,,7842000.0,,,46882000.0,,,,,,0.25,3826000.0,,-6023000.0,,,,158178000.0,286464000.0,,,,8745000.0,,,,,,,30243000.0,,11298000.0,,,,0.0,,,-392000.0,,,,,,,30243000.0,27072000.0,,,458000.0,,33637000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,-752000.0,-10595000.0,1877000.0,,,22662000.0,103118000.0,,,,,14652000.0,-19368000.0,,,,,57409000.0,0.29,147284000.0,,,,,,,,,425000.0,,26688000.0,193419000.0,,,109807000.0,121123000.0,-8158000.0,44658000.0,,1700000.0,19316000.0,84536000.0,,,,,,,142659000.0,26161000.0,8467000.0,,,,32120000.0,2941000.0,45709000.0,34747000.0,,,,,,21789000.0,,,,20769000.0,,,,34747000.0,,-1198000.0,5392000.0,,,,,4240000.0,,,5619000.0,,,,-70000.0,29000.0,5812000.0,,,-8836000.0,45018000.0,1841000.0,-23608000.0,,,,,,,,,,13258000.0,13258000.0,,,0.0,,,,-15591000.0,-31887000.0,,,12613000.0,,,22659000.0,,161532000.0,,,,,9401000.0,,,46778000.0,,,,,,0.3,4000000.0,,-7349000.0,,,,180136000.0,289943000.0,,,,-10995000.0,,,,,,,14652000.0,,13258000.0,,,,0.0,,,-446000.0,,,,,,,14652000.0,27480000.0,,,459000.0,,30243000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,-3239000.0,-8651000.0,7304000.0,,,20661000.0,108909000.0,,,,,18999000.0,-25026000.0,,,,,59976000.0,0.29,156388000.0,,,,,,,,,1068000.0,,20681000.0,215495000.0,,,106784000.0,128592000.0,-2000.0,44302000.0,,1667000.0,11588000.0,86043000.0,,,,,,,146672000.0,27796000.0,9134000.0,,,,16333000.0,2941000.0,48933000.0,39315000.0,,,,,,34746000.0,,,,20329000.0,,,,39315000.0,,-964000.0,6772000.0,,,,,-1787000.0,,,9104000.0,,,,0.0,170000.0,5756000.0,,,-92000.0,44787000.0,1760000.0,-23239000.0,,,,,,,,,,12868000.0,12868000.0,,,0.0,,,,4347000.0,-35950000.0,,,29465000.0,,,20511000.0,,179545000.0,,,,,7643000.0,,,48483000.0,,,,,,0.29,4228000.0,,-12881000.0,,,,196276000.0,303060000.0,,,,6226000.0,,,,,,,18999000.0,,12868000.0,,,,0.0,,,-498000.0,,,,,,,18999000.0,22277000.0,,,459000.0,,14652000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,1398000.0,-12611000.0,10609000.0,21189000.0,,23312000.0,113005000.0,8456000.0,-91000.0,,149780000.0,21189000.0,-27968000.0,-80545000.0,,,50546000.0,62366000.0,,154554000.0,-28196000.0,21723000.0,,,720000.0,33049000.0,3155000.0,,536000.0,,28302000.0,230407000.0,3587000.0,20794000.0,115414000.0,121505000.0,-741000.0,,-40460000.0,1655000.0,20476000.0,101367000.0,-23112000.0,115414000.0,,,45105000.0,99282000.0,163293000.0,33049000.0,8456000.0,50546000.0,,154554000.0,11815000.0,2941000.0,50639000.0,39054000.0,16554000.0,0.0,101367000.0,,,21723000.0,50546000.0,194801000.0,,19901000.0,,33637000.0,5334000.0,39054000.0,19901000.0,-892000.0,7140000.0,1739000.0,30982000.0,317847000.0,,-8938000.0,202433000.0,149780000.0,11081000.0,51356000.0,11081000.0,,-21000.0,414000.0,3587000.0,,,-1450000.0,,1739000.0,-19030000.0,163293000.0,5334000.0,536000.0,0.0,1.13,,,17034000.0,-84277000.0,15324000.0,15324000.0,44631000.0,6452000.0,0.0,,11815000.0,,2190000.0,-40460000.0,,1.12,31608000.0,2941000.0,231940000.0,22908000.0,189947000.0,189947000.0,,,121505000.0,97099000.0,7584000.0,,,57602000.0,-3748000.0,-32981000.0,-3732000.0,21189000.0,57602000.0,,4980000.0,-12448000.0,-1943000.0,-360000.0,,,202433000.0,317847000.0,,7140000.0,460000.0,12578000.0,,426741000.0,,81528000.0,,,21189000.0,21189000.0,15324000.0,,-25270000.0,,0.0,,,-360000.0,,,,18523000.0,230407000.0,,21189000.0,18523000.0,,82160000.0,460000.0,0.0,18999000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,742000.0,19977000.0,-247000.0,,,24204000.0,117131000.0,,,,,56700000.0,-11215000.0,,,,,66307000.0,0.32,168099000.0,,,,,,,,,6091000.0,,29246000.0,252493000.0,,,130299000.0,136134000.0,0.0,44371000.0,,1694000.0,14469000.0,115836000.0,,,,,,,181870000.0,31965000.0,8515000.0,,,,7843000.0,2941000.0,50824000.0,42103000.0,,,,,,33479000.0,,,,19468000.0,,,4126000.0,42103000.0,,-829000.0,7719000.0,,,,,5661000.0,,,11990000.0,,,,65000.0,207000.0,3767000.0,,,1547000.0,45151000.0,1739000.0,-16876000.0,,,,,,,,,,14469000.0,14469000.0,,,0.0,,,,35511000.0,-45324000.0,,,45179000.0,,,24007000.0,,207169000.0,,,,,9538000.0,,,51903000.0,,,,,,0.33,5032000.0,,-150000.0,,,,219670000.0,349969000.0,,,,28303000.0,,,,,,,56700000.0,,14469000.0,,,,,,,-333000.0,,,,,,,56700000.0,24660000.0,,,461000.0,,21189000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,-2369000.0,9874000.0,-1940000.0,,,25398000.0,119260000.0,,,,,50760000.0,-39059000.0,,,,,65854000.0,0.35,176452000.0,,,,,,,,,7636000.0,,25424000.0,283564000.0,,,129229000.0,145794000.0,-1978000.0,44447000.0,,2022000.0,15598000.0,131434000.0,,,,,,,198646000.0,30658000.0,14672000.0,,,,8363000.0,2941000.0,53406000.0,40456000.0,,,,,,31106000.0,,,,19124000.0,,,3187000.0,40456000.0,,-470000.0,7716000.0,,,,,-5481000.0,,,12275000.0,,,,56000.0,78000.0,4027000.0,,,-1277000.0,45169000.0,1769000.0,-33578000.0,,,,,,,,,,15598000.0,15598000.0,,,0.0,,,,-5940000.0,-50291000.0,,,34396000.0,,,25346000.0,,233273000.0,,,,,9748000.0,,,55248000.0,,,,,,0.35,5132000.0,,-4269000.0,,,,245869000.0,375098000.0,,,,818000.0,,,,,,,50760000.0,,15598000.0,,,,,,,-298000.0,,,,,,,50760000.0,19784000.0,,,468000.0,,56700000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,665000.0,13559000.0,35000.0,,,31203000.0,133568000.0,,,,,69644000.0,-23983000.0,,,,,76214000.0,0.41,205861000.0,,,,,,,,,11282000.0,,36839000.0,312259000.0,,,154347000.0,173869000.0,-2947000.0,44365000.0,,2032000.0,18471000.0,149905000.0,,,,,,,217228000.0,31992000.0,15638000.0,,,,8875000.0,2941000.0,57354000.0,45011000.0,,,,,,46679000.0,,,,18681000.0,,,5113000.0,45011000.0,,-473000.0,7589000.0,,,,,0.0,,,13302000.0,,,,215000.0,154000.0,3809000.0,,,-2292000.0,45339000.0,1760000.0,-23983000.0,,,,,,,,,,18471000.0,18471000.0,,,0.0,,,,18884000.0,-55731000.0,,,45159000.0,,,31065000.0,,256528000.0,,,,,12594000.0,,,58930000.0,,,,,,0.42,5620000.0,,-6133000.0,,,,268742000.0,423089000.0,,,,21176000.0,,,,,,,69644000.0,,18471000.0,,,,,,,-265000.0,,,,,,,69644000.0,25197000.0,,,469000.0,,50760000.0,,,,,,,,,,,,,,,,,,,,
