date,quarterlySaleOfInvestment,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,quarterlyGrossPPE,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,annualAccumulatedDepreciation,quarterlyNonCurrentDeferredRevenue,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,quarterlyAccountsPayable,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualCurrentAssets,trailingOperatingExpense,quarterlyDilutedEPS,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyEbitda,quarterlyStockholdersEquity,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyChangeInAccountPayable,quarterlyGrossProfit,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,annualDilutedAverageShares,annualCurrentAccruedExpenses,trailingGrossProfit,annualTotalRevenue,quarterlyOtherNonCashItems,annualCostOfRevenue,annualCapitalStock,quarterlyBasicAverageShares,quarterlySellingGeneralAndAdministration,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualBasicAverageShares,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyNetPPE,annualGrossProfit,annualChangeInWorkingCapital,annualTotalNonCurrentAssets,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,quarterlyTotalRevenue,quarterlyCapitalExpenditure,quarterlyOperatingIncome,trailingNetIncome,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,annualCurrentDebt,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,annualCurrentDeferredRevenue,annualOperatingExpense,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyNetIncome,quarterlyOperatingCashFlow,annualCashDividendsPaid,annualPretaxIncome,annualSaleOfInvestment,annualNonCurrentDeferredRevenue,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCurrentLiabilities,quarterlyBasicEPS,annualStockholdersEquity,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualRetainedEarnings,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,annualPurchaseOfInvestment,annualDilutedEPS,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualAccountsPayable,trailingOperatingIncome,annualOperatingIncome,quarterlyOperatingExpense,annualChangeInAccountPayable,trailingTotalRevenue,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyDepreciationAndAmortization,annualEndCashPosition,annualEbitda,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,annualOtherIncomeExpense,quarterlyCashAndCashEquivalents,quarterlyCapitalStock,annualBasicEPS,annualGrossPPE,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,quarterlyChangesInAccountReceivables,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,trailingInvestingCashFlow,trailingChangeInAccountPayable,trailingOtherNonCashItems,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualGoodwill,annualChangeInInventory,trailingOperatingCashFlow,trailingTaxProvision,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,annualInventory,annualStockBasedCompensation,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyDeferredIncomeTax,trailingSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,trailingFreeCashFlow,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyInventory,quarterlyTaxProvision,trailingDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,trailingCommonStockIssuance,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,quarterlyStockBasedCompensation,quarterlyOtherIntangibleAssets,annualDeferredIncomeTax,trailingStockBasedCompensation,annualOtherIntangibleAssets,annualTaxProvision,trailingInterestExpense,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingBeginningCashPosition,quarterlyChangeInInventory,quarterlyGoodwill,trailingBasicEPS
2010-09-30,,,0.0,,8599674000.0,0.0,-33016000.0,,,320712000.0,,,144814000.0,,,-30936000.0,,,1.42,,,,193698000.0,4788398000.0,,52718000.0,270803000.0,-71909000.0,,286746000.0,,,,,,,-10202000.0,,,79437000.0,29588000.0,,,,,998578000.0,723599000.0,,-197232000.0,4283083000.0,1180667000.0,7727764000.0,,,,72090000.0,,323280000.0,-204545000.0,136766000.0,,,,,,-98260000.0,,-871910000.0,,,,,86574000.0,,-68774000.0,119045000.0,101395000.0,,,,,,117136000.0,0.0,,,,,1.43,,36534000.0,21357000.0,,,,,,7033000.0,1685492000.0,4642410000.0,320712000.0,,,,,,,,,149980000.0,,,,,-19647000.0,,60139000.0,,,,342893000.0,339577000.0,,270803000.0,371137000.0,,,,800000000.0,,,-39031000.0,57225000.0,9864276000.0,79781000.0,,,,10587875000.0,111500000.0,294518000.0,2265000.0,-103150000.0,5281661000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,-378759000.0,-1916000.0,233647000.0,8890064000.0,0.0,-15235000.0,-13012000.0,-916293000.0,307678000.0,119012000.0,,81058000.0,,1783215000.0,-22659000.0,739221000.0,,,,270826000.0,38149000.0,301469000.0,4879084000.0,-11212000.0,11335000.0,332830000.0,-156175000.0,,151868000.0,-1243478000.0,-10885000.0,78440000.0,38149000.0,,1138953000.0,1385000.0,378133000.0,370343000.0,,31985000.0,,,,-57701000.0,821538000.0,739221000.0,78100000.0,-198842000.0,4996874000.0,1172963000.0,7973771000.0,760820000.0,-35940000.0,10561073000.0,34052000.0,0.0,267245000.0,-139620000.0,70163000.0,,5902750000.0,300575000.0,650000000.0,343715000.0,151193000.0,,-916293000.0,149329000.0,,307678000.0,139513000.0,17959000.0,18815000.0,62027000.0,14753000.0,67009000.0,-58984000.0,278251000.0,,307678000.0,1200545000.0,52872000.0,38149000.0,,-27471000.0,240445000.0,1161665000.0,,4879084000.0,115377000.0,38149000.0,,11300294000.0,-350758000.0,1172963000.0,,9090000.0,1595342000.0,4601013000.0,,-238252000.0,3.45,,4741085000.0,321058000.0,151656000.0,,621307000.0,81705000.0,,,366882000.0,122041000.0,-4038000.0,34052000.0,62041000.0,332830000.0,621307000.0,7973771000.0,366882000.0,270803000.0,278918000.0,332830000.0,371160000.0,3.47,8890064000.0,332830000.0,650000000.0,3523496000.0,12705000.0,-27890000.0,62089000.0,10561073000.0,,,,631570000.0,11300294000.0,7209000.0,819443000.0,-13477000.0,-72611000.0,5818412000.0,-22659000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,100279000.0,,,,9261545000.0,0.0,-17082000.0,,,294634000.0,,,123728000.0,,,-13011000.0,,,1.01,,,,199860000.0,5095963000.0,,141679000.0,234009000.0,30999000.0,,233955000.0,,,,,,,-39978000.0,,,79401000.0,30289000.0,,,,,274623000.0,659803000.0,,-855575000.0,5408164000.0,1207504000.0,8307552000.0,,,,64440000.0,,334322000.0,-31396000.0,136363000.0,,,,,,-209629000.0,,-953993000.0,,,,,79369000.0,,-98821000.0,88432000.0,79809000.0,,,,,,164831000.0,0.0,161714000.0,,,,1.02,,100367000.0,150895000.0,26314000.0,,,,,8079000.0,1495887000.0,4898758000.0,,,,,,,,,,97592000.0,,,,,-15682000.0,,67979000.0,,,,298449000.0,332830000.0,,234009000.0,371187000.0,,,,,,,-179563000.0,65073000.0,10782563000.0,79838000.0,,,,11442366000.0,80887000.0,798412000.0,-2438000.0,48413000.0,5682787000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,-15751000.0,,,,10609660000.0,0.0,15113000.0,,,300093000.0,,,130735000.0,,,-21589000.0,,,6.26,,,,161510000.0,5869095000.0,,7271000.0,390229000.0,-95732000.0,,192994000.0,,,,,,,-491351000.0,,,83578000.0,31484000.0,502542000.0,,,,1752685000.0,806004000.0,,-870827000.0,4471730000.0,1721440000.0,9601596000.0,,,,55366000.0,,300655000.0,-358018000.0,161510000.0,,,,,,154913000.0,,-1008064000.0,,,,,27440000.0,,156220000.0,534003000.0,97039000.0,,,,,,143032000.0,0.0,257749000.0,,,,6.3,,107661000.0,102710000.0,28452000.0,,,,,-68235000.0,1479050000.0,3978345000.0,,,,,,,,,,31484000.0,,,,,-15980000.0,,68376000.0,,,,445595000.0,234009000.0,,390229000.0,371221000.0,,,,1519240000.0,,,119873000.0,68990000.0,11838074000.0,84098000.0,,,,12644078000.0,526458000.0,575187000.0,-131656000.0,-260979000.0,6224415000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,,-116000.0,,10619202000.0,0.0,-11655000.0,,,381211000.0,,,146445000.0,,,-24462000.0,,,0.08,,,,164235000.0,6028544000.0,,-109064000.0,394505000.0,-436786000.0,,194562000.0,,,,,,,-21872000.0,,,85696000.0,27532000.0,16488000.0,,,,772850000.0,852024000.0,,-421100000.0,5862442000.0,1763403000.0,9548019000.0,,,,54962000.0,,308574000.0,-54043000.0,164235000.0,,,,,,380214000.0,,-1071183000.0,,,,,12457000.0,,4276000.0,14624000.0,60848000.0,,,,,,144312000.0,0.0,96887000.0,,,,0.08,,114012000.0,126405000.0,,,,,,-76350000.0,1818174000.0,5286441000.0,,,,,,,,,,30327000.0,,,,,-16022000.0,,76203000.0,,,,449467000.0,390229000.0,,394505000.0,371235000.0,,,,500000000.0,,,-306559000.0,75428000.0,12310621000.0,86169000.0,,,,13162645000.0,7079000.0,753305000.0,-6605000.0,6805000.0,6635292000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,,-605856000.0,-1173000.0,285917000.0,11147151000.0,76562000.0,-7409000.0,-5486000.0,-1136603000.0,357193000.0,118583000.0,,142428000.0,,814462000.0,-28445000.0,568181000.0,,,,617232000.0,0.0,169721000.0,5975547000.0,-144305000.0,101754000.0,138192000.0,-238078000.0,,197036000.0,-2843541000.0,-194638000.0,84259000.0,126135000.0,,1263428000.0,-63413000.0,438163000.0,371235000.0,,33098000.0,13073000.0,,,-292996000.0,646961000.0,644743000.0,83762000.0,-696039000.0,6188552000.0,1704506000.0,10010548000.0,825265000.0,-21033000.0,12915671000.0,25323000.0,0.0,323027000.0,-162399000.0,84357000.0,,6835513000.0,647410000.0,350000000.0,332830000.0,-93399000.0,,-1136603000.0,129933000.0,,,122818000.0,13073000.0,-739597000.0,-256313000.0,10353000.0,75164000.0,-63866000.0,625257000.0,,357193000.0,5585397000.0,48367000.0,0.0,-182000.0,-616614000.0,292311000.0,618563000.0,,5975547000.0,125991000.0,126135000.0,,13483852000.0,232099000.0,1704506000.0,,5142000.0,1879875000.0,5685397000.0,,-435929000.0,7.33,,6216950000.0,312860000.0,142428000.0,,702447000.0,112679000.0,,,163515000.0,516168000.0,-16182000.0,25323000.0,79753000.0,138192000.0,702447000.0,10010548000.0,163515000.0,394505000.0,-286597000.0,138192000.0,371235000.0,7.37,11147151000.0,138192000.0,350000000.0,208355000.0,141640000.0,-69680000.0,76895000.0,12839109000.0,,,,1879875000.0,13483852000.0,2809000.0,737900000.0,-3606000.0,-87235000.0,6835513000.0,-28445000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,,-11158000.0,,11338420000.0,0.0,-36065000.0,,,373573000.0,,,137500000.0,,,-24376000.0,,,0.29,,,,182148000.0,6162350000.0,,15119000.0,133665000.0,-294192000.0,,212865000.0,,,,,,,-15005000.0,,,86744000.0,30153000.0,28608000.0,,,,653998000.0,595021000.0,,-371549000.0,6217555000.0,1665547000.0,10135913000.0,,,,25689000.0,,337632000.0,-178119000.0,182148000.0,,,,,,232834000.0,,-1202507000.0,,,,,21348000.0,,-4527000.0,33198000.0,56831000.0,,,,,,147996000.0,0.0,122953000.0,,,,0.29,,124767000.0,116498000.0,29020000.0,,,,,-80663000.0,2022504000.0,5581046000.0,,,,,,,,,,30717000.0,,,,,-28453000.0,,80663000.0,,,,159354000.0,138192000.0,,133665000.0,371268000.0,,,,400000000.0,,,-154280000.0,80137000.0,13166692000.0,87125000.0,,,,13761713000.0,25256000.0,796547000.0,10452000.0,-121288000.0,6871553000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,,0.0,,11512204000.0,91574000.0,-28088000.0,,,352151000.0,,,140910000.0,,,-28413000.0,,,1.14,,,,192383000.0,6321812000.0,,-35977000.0,256799000.0,-263855000.0,,280086000.0,,,,,,,-23779000.0,,,89789000.0,31581000.0,118457000.0,,,,334913000.0,866589000.0,,-972999000.0,6713183000.0,1741160000.0,10242225000.0,,,,23502000.0,,349005000.0,-146934000.0,114571000.0,,,,,,245885000.0,,-1269979000.0,,,,,118457000.0,,123134000.0,110584000.0,141104000.0,,,,,,159805000.0,0.0,78354000.0,,,,1.15,,68919000.0,114003000.0,32728000.0,,,,,80424000.0,1014042000.0,6135232000.0,,,,,,,,,,165515000.0,,,,,-30702000.0,,81365000.0,,,,280301000.0,133665000.0,,256799000.0,371279000.0,,,,80000000.0,,,-83955000.0,82327000.0,13272524000.0,93351000.0,,,,14139113000.0,103040000.0,1767110000.0,-5213000.0,-5830000.0,7048096000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,,-190042000.0,,11719628000.0,91574000.0,-20000000.0,,,360752000.0,,,147452000.0,,,-29281000.0,,,0.09,,,,193069000.0,6371912000.0,,-47834000.0,162363000.0,-271129000.0,,277461000.0,,,,,,,-19854000.0,,,93561000.0,84392000.0,28407000.0,,,,1653386000.0,784208000.0,,-239593000.0,5506435000.0,1728150000.0,10380304000.0,,,,21549000.0,,361441000.0,-187690000.0,193069000.0,,,,,,108672000.0,,-1339324000.0,,,,,33214000.0,,-94436000.0,25657000.0,68021000.0,,,,,,210900000.0,0.0,222237000.0,,,,0.09,,83980000.0,100528000.0,35315000.0,,,,,-85685000.0,2092431000.0,4849233000.0,,,,,,,,,,84392000.0,,,,,-32117000.0,,82133000.0,,,,183912000.0,256799000.0,,162363000.0,403525000.0,,,,1376252000.0,,,-128383000.0,85828000.0,13500731000.0,93561000.0,,,,14284939000.0,7732000.0,774859000.0,-4065000.0,-119669000.0,7159821000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,,-148148000.0,-12963000.0,332188000.0,11662953000.0,0.0,-15684000.0,-214163000.0,-1393323000.0,321764000.0,82840000.0,-10998000.0,159598000.0,,718326000.0,-29587000.0,727778000.0,,0.22,,155984000.0,136000.0,192994000.0,6469352000.0,-49172000.0,-467759000.0,189984000.0,-341217000.0,,214366000.0,-2269619000.0,51792000.0,89645977.0,73769000.0,,1400255000.0,-22670000.0,546655000.0,452805000.0,90727273.0,21372000.0,18333000.0,,,353743000.0,292239000.0,727778000.0,89133714.0,-685478000.0,6925955000.0,1701092000.0,10269630000.0,853600000.0,-99837000.0,13659976000.0,21429000.0,0.0,350734000.0,-179973000.0,99229000.0,,7218194000.0,198512000.0,70000000.0,138192000.0,281051000.0,-215174000.0,-1393323000.0,193957000.0,,,414868000.0,18333000.0,-1170393000.0,27621000.0,27941000.0,87787000.0,-121238000.0,193957000.0,0.0,321764000.0,6520420000.0,46253000.0,136000.0,-222265000.0,-81308000.0,351539000.0,292239000.0,0.22,6469352000.0,136368000.0,73769000.0,48544000.0,14387754000.0,868442000.0,1701092000.0,48544000.0,9205000.0,2410875000.0,6520420000.0,,-32413000.0,1.74,,6925955000.0,353743000.0,159598000.0,,438732000.0,115137000.0,,,189984000.0,201279000.0,-29966000.0,21429000.0,107378000.0,189984000.0,770760000.0,10269630000.0,189984000.0,162363000.0,105244000.0,189984000.0,452805000.0,1.75,11662953000.0,189984000.0,70000000.0,46253000.0,-536451000.0,334205000.0,82699000.0,13659976000.0,90727273.0,,,2410875000.0,14387754000.0,19960000.0,718326000.0,-50346000.0,600530000.0,7218194000.0,-29587000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,,-57000.0,,11732106000.0,0.0,3852000.0,,,322317000.0,,,143812000.0,,,-26117000.0,,,0.21,,,,210593000.0,6466796000.0,,-65416000.0,220104000.0,-174490000.0,,231660000.0,,,,,,,-36038000.0,,,91399000.0,21067000.0,29256000.0,,-49996000.0,,274965000.0,758706000.0,,-987847000.0,7093597000.0,1665468000.0,10270331000.0,,,,22994000.0,,369971000.0,-11617000.0,129910000.0,,,,,,102085000.0,,-1461775000.0,,,,,29256000.0,,30120000.0,26881000.0,102525000.0,,,,,,49803000.0,0.0,,,,,0.21,,138311000.0,73666000.0,41950000.0,,,,,-14855000.0,2539958000.0,6678073000.0,,,,,,,,,,101750000.0,,,,,-38591000.0,,85146000.0,,,,220140000.0,189984000.0,,220140000.0,452775000.0,,,,,,,-10146000.0,81789000.0,13785259000.0,91615000.0,7409000.0,,,14543965000.0,18909000.0,722952000.0,-11299000.0,102525000.0,7368562000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,,-192443000.0,,11663263000.0,607012000.0,2803000.0,,,296930000.0,,,138029000.0,,,-18622000.0,,,0.09,,,,212840000.0,6284346000.0,,215941000.0,198969000.0,127968000.0,,234354000.0,,,,,,,-19484000.0,,,91660000.0,21514000.0,31926000.0,,-31917000.0,,277026000.0,956562000.0,,-250851000.0,7108210000.0,1631287000.0,10160569000.0,,,,26266000.0,,365145000.0,-49914000.0,130820000.0,,,,,,-260066000.0,,-1502694000.0,,,,,31926000.0,,-21135000.0,28000000.0,110963000.0,,,,,,53604000.0,11894000.0,,,,,0.09,,130791000.0,72415000.0,51646000.0,,,,,-11378000.0,2339480000.0,6710436000.0,,,,,,,,,,103534000.0,,,,,-40943000.0,,87882000.0,,,,198969000.0,220104000.0,,198969000.0,272437000.0,,,,40000000.0,,,-7892000.0,83746000.0,13445363000.0,91884000.0,-2513000.0,,,14401925000.0,8276000.0,699256000.0,-3756000.0,110963000.0,7385236000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,-72031000.0,,0.0,,11713705000.0,0.0,-14058000.0,,,293393000.0,,,167719000.0,,,-19249000.0,,,0.4,,,,199986000.0,6330565000.0,,-318319000.0,209098000.0,-195943000.0,,220855000.0,,,,,,,-18002000.0,,,91988000.0,20869000.0,30143000.0,,-38217000.0,,292893000.0,999711000.0,,-367473000.0,7215336000.0,1636584000.0,10139703000.0,,,,32863000.0,,363765000.0,-47318000.0,112513000.0,,,,,,109106000.0,,-1574002000.0,,,,,30143000.0,,10129000.0,41325000.0,96966000.0,,,,,,54824000.0,0.0,39369000.0,,,,0.4,,142910000.0,69359000.0,51354000.0,,,,,4934000.0,2458229000.0,6819627000.0,,,,,,,,,,108342000.0,,,,,-33658000.0,,91805000.0,,,,209098000.0,198969000.0,,209098000.0,272441000.0,,,,340000000.0,,,-7965000.0,83536000.0,13575208000.0,92224000.0,-7914000.0,,,14574919000.0,37025000.0,729426000.0,-4589000.0,96966000.0,7508229000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,-76518000.0,-196571000.0,-33000.0,332276000.0,12333780000.0,0.0,-42687000.0,-192533000.0,-1646240000.0,263261000.0,86192000.0,-7570000.0,145889000.0,,750123000.0,-15211000.0,804174000.0,,0.39,,101330000.0,0.0,209979000.0,6574955000.0,-26647000.0,262750000.0,206692000.0,-385970000.0,,232721000.0,-2105435000.0,16708000.0,94302000.0,114622000.0,,1469077000.0,-18753000.0,552272000.0,272468000.0,96831000.0,22742000.0,44362000.0,,-30144000.0,386203000.0,334951000.0,804174000.0,94086000.0,-499264000.0,7292148000.0,1619150000.0,10687540000.0,916805000.0,-50090000.0,14154827000.0,32049000.0,0.0,374698000.0,-87722000.0,120874000.0,,7627099000.0,137631000.0,220000000.0,189984000.0,307815000.0,-150274000.0,-1646240000.0,132508000.0,,,423884000.0,44362000.0,-628435000.0,-2406000.0,41426000.0,75749000.0,-148407000.0,132508000.0,2370000.0,263261000.0,6919908000.0,61308000.0,0.0,249972000.0,-92277000.0,357599000.0,334951000.0,0.39,6574955000.0,141977000.0,114622000.0,60393000.0,14959001000.0,258940000.0,1619150000.0,60393000.0,9944000.0,2450106000.0,6919908000.0,,-54656000.0,1.1,,7292148000.0,386203000.0,145889000.0,,492921000.0,111847000.0,,,206692000.0,297819000.0,-35215000.0,32049000.0,92766000.0,206692000.0,830613000.0,10687540000.0,206692000.0,209098000.0,-13503000.0,206692000.0,272468000.0,1.1,12333780000.0,206692000.0,220000000.0,61308000.0,94956000.0,-28653000.0,83371000.0,14154827000.0,97148000.0,-4552000.0,,2450106000.0,14959001000.0,37120000.0,750123000.0,-7003000.0,75749000.0,7627099000.0,-15211000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,522000.0,,,,12282081000.0,0.0,-35117000.0,,,259929000.0,,,140346000.0,,,-14872000.0,,,1.53,,,,221036000.0,6675242000.0,,-185325000.0,447162000.0,-71801000.0,,244293000.0,,,,,,,-23925000.0,,,98196000.0,23257000.0,155906000.0,,-18966000.0,,356331000.0,1111802000.0,,-451462000.0,7540966000.0,1688211000.0,10586513000.0,,,,32130000.0,,381128000.0,-48213000.0,131657000.0,,,,,,224123000.0,,-1695568000.0,,,,,155906000.0,,240470000.0,150393000.0,88148000.0,,,,,,65077000.0,49704000.0,24000.0,,,,1.54,,136835000.0,112852000.0,47296000.0,,,,,108297000.0,2587559000.0,7195419000.0,,,,,,,,,,112636000.0,,,,,-51652000.0,,93680000.0,,,,447162000.0,206692000.0,,447162000.0,272472000.0,,,,,,,-1573000.0,80712000.0,14251487000.0,98716000.0,11899000.0,,,15363289000.0,146090000.0,815873000.0,-5995000.0,88148000.0,7897297000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,84039000.0,,,,13727351000.0,339809000.0,39939000.0,,,223394000.0,,,164215000.0,,,-6196000.0,,,2.46,,,,231373000.0,6829672000.0,,-109632000.0,308103000.0,-246240000.0,,255245000.0,,,,,,,-85410000.0,,,95455000.0,23872000.0,131208000.0,,-151566000.0,,540557000.0,1220284000.0,,-1565452000.0,8475577000.0,1797580000.0,11957923000.0,,,,39912000.0,,387227000.0,-86036000.0,136535000.0,,,,,,-81233000.0,,-1769428000.0,,,,,131208000.0,,-139059000.0,239844000.0,188414000.0,,,,,,65166000.0,193375000.0,8726000.0,,,,2.47,,131982000.0,128730000.0,51844000.0,,,,,78784000.0,2559646000.0,8166382000.0,223394000.0,,,,,,,,,118710000.0,,,,,-51291000.0,,100349000.0,,,,308103000.0,447162000.0,,308103000.0,272475000.0,,,,,,,-8452000.0,79163000.0,15497452000.0,95969000.0,-6009000.0,,,16717736000.0,235541000.0,679840000.0,-44388000.0,188414000.0,9016134000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,284408000.0,,0.0,,13945642000.0,753457000.0,-36690000.0,,,215527000.0,,,183001000.0,,,-2896000.0,,,0.68,,,,231878000.0,6917739000.0,,-193914000.0,253520000.0,-507222000.0,,254527000.0,,,,,,,-18968000.0,,,95734000.0,22649000.0,40052000.0,,-46655000.0,,827403000.0,1608010000.0,,-500872000.0,8591864000.0,1813956000.0,12119615000.0,,,,39293000.0,,390274000.0,-148698000.0,137435000.0,,,,,,351995000.0,,-1826027000.0,,,,,40052000.0,,-54583000.0,69246000.0,100644000.0,,,,,,66659000.0,461891000.0,33948000.0,,,,0.68,,135747000.0,127811000.0,64184000.0,,,,,-8328000.0,2469086000.0,8288950000.0,,,,,,,,,,117092000.0,,,,,-51964000.0,,101848000.0,,,,253520000.0,308103000.0,,253520000.0,296043000.0,,,,,,,0.0,83158000.0,15629099000.0,96121000.0,-13226000.0,,,17237109000.0,64688000.0,729538000.0,16711000.0,100644000.0,9419267000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
