date,quarterlyNetIncomeContinuousOperations,annualBasicAverageShares,quarterlyNetIncome,quarterlyOperatingCashFlow,trailingSaleOfInvestment,annualInvestingCashFlow,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyLongTermDebt,trailingInvestingCashFlow,trailingCashDividendsPaid,quarterlyOtherNonCurrentAssets,annualDilutedEPS,annualNonCurrentDeferredRevenue,annualLongTermDebt,trailingPretaxIncome,annualBasicEPS,trailingNetIncome,annualTotalAssets,annualStockholdersEquity,annualNonCurrentDeferredTaxesLiabilities,quarterlyCostOfRevenue,annualCurrentLiabilities,annualDepreciationAndAmortization,quarterlyAccountsReceivable,quarterlyInventory,quarterlyGoodwill,quarterlyOtherShortTermInvestments,quarterlyDilutedAverageShares,annualRetainedEarnings,annualChangeInWorkingCapital,quarterlyCommonStockIssuance,trailingNetOtherInvestingChanges,annualInventory,annualOtherShortTermInvestments,annualSaleOfInvestment,annualCommonStockIssuance,annualGoodwill,annualOperatingIncome,trailingGrossProfit,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherIntangibleAssets,annualCapitalStock,annualTotalRevenue,annualOperatingCashFlow,annualAccountsPayable,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualEndCashPosition,quarterlyDilutedEPS,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyFreeCashFlow,annualCashAndCashEquivalents,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,trailingEndCashPosition,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualPretaxIncome,quarterlySaleOfInvestment,annualCapitalExpenditure,quarterlyGrossPPE,trailingOperatingExpense,annualCurrentAssets,annualSellingGeneralAndAdministration,trailingCapitalExpenditure,trailingSellingGeneralAndAdministration,annualOperatingExpense,annualOtherNonCurrentAssets,trailingBeginningCashPosition,quarterlyChangeInWorkingCapital,trailingInterestExpense,quarterlyNonCurrentDeferredRevenue,quarterlyOtherCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyAccountsPayable,quarterlyNetOtherInvestingChanges,quarterlyOperatingIncome,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyEbitda,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,annualEbitda,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,quarterlyChangeInInventory,quarterlyGrossProfit,annualNetOtherFinancingCharges,annualInterestExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingFreeCashFlow,annualCostOfRevenue,quarterlyOperatingExpense,annualOtherCurrentAssets,annualGrossProfit,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPretaxIncome,annualChangeInInventory,trailingCostOfRevenue,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyPurchaseOfBusiness,quarterlyTotalRevenue,trailingTaxProvision,quarterlyCapitalExpenditure,annualOtherNonCashItems,annualNetIncomeContinuousOperations,annualCurrentDebt,annualCashDividendsPaid,quarterlyBasicAverageShares,annualNetIncome,quarterlyBasicEPS,annualPurchaseOfBusiness,annualBeginningCashPosition,annualFreeCashFlow,annualDilutedAverageShares,trailingPurchaseOfInvestment,annualStockBasedCompensation,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,quarterlyCashFlowFromContinuingFinancingActivities,annualAccumulatedDepreciation,annualCashFlowFromContinuingFinancingActivities,trailingDilutedAverageShares,quarterlyStockBasedCompensation,quarterlyCurrentDeferredRevenue,trailingCommonStockIssuance,trailingStockBasedCompensation,trailingNetOtherFinancingCharges,quarterlyRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,quarterlyChangesInAccountReceivables,trailingPurchaseOfBusiness,annualDeferredIncomeTax,trailingOperatingCashFlow,annualInvestmentsAndAdvances,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherIncomeExpense,quarterlyDeferredIncomeTax,trailingChangesInAccountReceivables,trailingChangeInWorkingCapital,quarterlyAccumulatedDepreciation,trailingChangeInInventory,quarterlyInvestmentsAndAdvances,annualChangesInAccountReceivables,annualGainsLossesNotAffectingRetainedEarnings,trailingBasicEPS,annualChangeInAccountPayable,quarterlyChangeInAccountPayable,trailingOtherIncomeExpense,quarterlyResearchAndDevelopment,quarterlyCurrentAccruedExpenses,annualOtherIncomeExpense,trailingChangeInAccountPayable,annualIncomeTaxPayable,annualResearchAndDevelopment,quarterlyIncomeTaxPayable,annualCurrentDeferredRevenue,trailingBasicAverageShares,annualRepurchaseOfCapitalStock,trailingDeferredIncomeTax,trailingDepreciationAndAmortization,trailingResearchAndDevelopment,trailingOtherNonCashItems,trailingRepurchaseOfCapitalStock
1970-01-01 00:00:01.238457600,199574794.84,,185309460.33,,,,,,45500000.0,19924121.06,15677710.38,,,,0.0,,,,,,,,,,123576547.02,,,,1820818.23,,,1658992483.0,,,,,,,,,,,,-30701069.94,,,,,,,,551158833.28,551158833.28,1658610000.0,,531234712.22,,,,0.1117,,,,,10762133.75,2225000000.0,49676934.36,,0.0,3307673035.44,,7297562261.64,,,8725475996.32,8147599820.6,185309460.33,,,,,753075893.01,,,,,,,,,,,,0.0,,505545515.91,948256.64,272662426.7,,,274267479.7,5183316686.53,,,,,,326327341.8,,,551158833.28,-225944537.06,,,53664915.1,,,,,48646393.83,347477102.48,-885000000.0,,,37333837.16,2335436368.88,63930551.11,753075893.01,263505345.95,,,2960195932.96,577876175.72,,449903888.82,,-226892793.7,,,,,1658992483.0,,0.1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,198685822.63,,185746815.73,,,,,,45000000.0,-102211324.15,8534106.19,,,,0.0,,,,,,,,,,115322814.9,,,,2024516.23,,,,,,,,,,,,,,,-411460711.44,,,,,,,,448947509.13,448947509.13,1658610000.0,,551158833.28,,,,,,,,,3767600.7,2615000000.0,-38293925.13,,0.0,3717540163.78,,7605913928.46,,,8913081953.24,8437395784.73,185746815.73,,,,,743333558.69,,,,,,,,,,,,0.0,,554922106.8,1111472.09,253943780.89,,,249430508.95,4992320226.09,,,,,,291488458.58,,,448947509.13,-261887452.24,,,37544677.69,,,,,47691653.72,349841322.8,-985000000.0,,,26096429.1,2148529503.3,46977085.62,743333558.69,245662908.25,,,3367698840.98,475686168.51,,406811273.48,,-263104394.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,179561607.74,,164356915.66,,,,,,44500000.0,24938888.94,28553692.53,,,,0.0,,,,,,,,,,141459716.36,,,,1859439.85,,,1658495617.0,,,,,,,,,,,,-12548226.37,,,,,,,,473886398.07,473886398.07,1658610000.0,,448947509.13,,,,0.0991,,,,,17059407.1,2585000000.0,51239357.83,,14000000.0,3693863799.82,,7727700333.43,,,9068873636.36,8569191913.11,164356915.66,,,,,730054695.26,,,,,,,,,,,,0.0,,497625795.35,1317091.18,253031186.97,,,254609240.94,5156625243.65,,,,,,304841861.07,,,473886398.07,-248687544.94,,,51810674.1,,,,,46722520.9,367248721.24,-820000000.0,,,37254785.13,2312886418.96,57988226.1,730054695.26,237549833.84,,,3326615078.58,499681723.25,,446301577.43,,-250935302.42,,,,,1658495617.0,,0.0991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,152610608.98,1658742205.0,138036143.52,,,-832346355.79,,,44000000.0,569081593.73,28169188.76,1971662428.34,,,0.0,0.406,,1971662428.34,,0.406,,9573685600.93,5294541121.09,46918168.97,167775600.09,1704612518.82,389937039.9,,2394758.09,,,,2388920982.37,-60979637.17,,,2394758.09,,900000.0,,,1023742543.43,,-46936007.0,2338131861.55,7657263772.54,1658610000.0,1771562284.7,1142736851.45,491290500.25,732371792.89,1042967991.8,1042967991.8,1658610000.0,,473886398.07,1042967991.8,,1042967991.8,,,732371792.89,,3607319.86,18937653.71,985000000.0,243034081.74,1042967991.8,1957662428.34,4042744380.37,,7657263772.54,44000000.0,,9573685600.93,8505236317.07,138036143.52,,950795917.99,0.0,-837080402.65,732371792.89,,1068449283.86,141806721.93,,,199685062.9,0.0,,,,,0.0,,491290500.25,230499.95,244105148.87,673449335.24,28169188.76,223015483.66,5294541121.09,511733279.58,1397049891.65,,-5780000000.0,,300769944.88,1971662428.34,56316933.76,1042967991.8,-95826821.55,,548134678.37,56664796.01,0.0,1223427606.33,8505236317.07,,46918168.97,2338131861.55,-3090000000.0,220363083.8,4042744380.37,41121670.54,2388920982.37,51467220.97,732371792.89,204077829.95,-537523.01,,1704612518.82,1068449283.86,,468545544.97,,-96147912.2,68102320.17,730432834.19,985000000.0,-501646014.75,,673449335.24,,,531234712.22,305656448.8,1658742205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,192616147.68,,174027958.18,,,,,,43500000.0,-199353473.26,28169188.76,1972936095.17,,,0.0,,,,,,,,,,158663635.81,,,,2418465.56,,,1658989115.0,,,3000000.0,,,,,,,,,-8912217.5,,,,,,,,843614518.54,843614518.54,1658610000.0,,1042967991.8,,,,0.1049,,,,,36114784.29,615000000.0,175288106.51,,1896744.0,3523329489.46,,7513579482.47,,,9247282738.7,8372870740.34,174027958.18,,,,,736438500.79,,,,,,,,,,,,0.0,,228933506.09,2373893.73,289877393.46,,,292416874.95,5468855036.28,,,,,,348040363.94,,,843614518.54,-218217641.77,,,58162970.48,,,,,46011333.25,2345150245.2,-370000000.0,,,40538602.76,2562948940.55,63685942.98,736438500.79,256302090.66,,,1178179244.26,874411998.36,,506703999.75,,-220591535.5,,,,,1658989115.0,,0.1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,212006581.05,,194537721.51,,,,,,43073529.41,-418234826.83,28169188.76,1974209762.0,,,0.0,,,,,,,,,,162811335.51,,,,8514744.54,,,,,,10500000.0,,,,,,,,,-337708333.8,,,,,,,,425379691.71,425379691.71,1658610000.0,,843614518.54,,,,,,,,,28125979.62,265000000.0,293433206.63,,11603256.0,3254509016.16,,7505726714.35,,,8811321041.31,8350039724.28,194537721.51,,,,,732028143.23,,,,,,,,,,,,0.0,,278918233.58,1784907.76,296056420.67,,,302609897.23,5331939026.68,,,,,,355181948.26,,,425379691.71,-86771668.36,,,59125527.59,,,,,44289312.11,2354614269.67,-485000000.0,,,42457898.32,2425764662.06,62477336.56,732028143.23,274483917.61,,,899894746.49,461281317.03,,517993283.77,,-102619361.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,212988211.42,,193524837.42,,,,,,46512743.56,296720064.32,28169188.76,2060383428.83,,,0.0,,,,,,,,,,140726759.38,,,,2819698.56,,,1658310518.0,,,9000000.0,,,,,,,,,-3045105.88,,,,,,,,722099756.03,722099756.03,1658610000.0,,425379691.71,,,,0.1167,,,,,33025425.36,230000000.0,240493325.1,,9000000.0,3355709951.55,,7500163749.09,,,9128827746.09,8362221346.41,193524837.42,,,,,751278638.88,,,,,,,,,,,,0.0,,300644723.0,360845.1,308756872.63,,,311320238.84,5525934971.37,,,,,,361136278.19,,,722099756.03,-107283740.7,,,52379405.56,,,,,43687793.13,2453832496.88,-40000000.0,,,35422163.94,2619289499.48,65306602.06,751278638.88,278294813.48,,,901877454.67,766606399.68,,501863037.57,,-107655585.8,,,,,1658310518.0,,0.1167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,244087554.04,1658723175.0,220826821.33,,,-681087435.96,,,45972033.77,34407230.53,28949188.76,2173657095.65,,,0.0,0.472,,2173657095.65,,0.472,,9411387700.04,5756707003.2,44782592.67,157714987.75,812810489.78,488083562.79,,3761342.15,,,,2768162009.29,49051576.66,,,3761342.15,,,,,1256465058.83,,-102079647.23,2572225847.39,7673277722.07,1658610000.0,2109565320.05,1543382383.69,424465128.02,798451385.81,756506986.56,756506986.56,1658610000.0,,722099756.03,756506986.56,,756506986.56,,,798451385.81,,4712056.77,19757291.74,120000000.0,108322905.7,756506986.56,-22500000.0,3385036337.17,,7673277722.07,45972033.77,,9411387700.04,8572282099.85,220826821.33,,1126767815.13,,-725844839.75,798451385.81,,839105600.19,161409469.32,,,233183542.77,0.0,,,,,0.0,,424465128.02,192410.18,361774372.07,782917338.44,28949188.76,337444285.12,5756707003.2,-286461005.24,1738816427.97,,-1035000000.0,,425290011.21,0.0,123965050.05,756506986.56,-268814385.13,,619916718.45,63515639.14,0.0,1489648601.6,8572282099.85,,44782592.67,2572225847.39,-140000000.0,265069320.94,3385036337.17,42990804.3,2768162009.29,73599439.34,798451385.81,317686993.38,-1366584.06,,812810489.78,839105600.19,,583004998.96,,-294978357.19,132786507.58,861698494.19,120000000.0,-451745304.41,,782917338.44,,,1042967991.8,817537543.94,1658723175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,260031162.35,,237395142.72,,,,,,45428836.85,240552208.76,28949188.76,2233315539.11,,,0.0,,,,,,,,,,181654047.09,,,,3499770.5,,,1658945791.0,,,,,,,,,,,,-1502840.0,,,,,,,,997059195.32,997059195.32,1658610000.0,,756506986.56,,,,0.1431,,,,,28118216.17,110000000.0,180218325.01,,0.0,3378917233.46,,7654851116.02,,,9668791121.98,8574917107.93,237395142.72,,,,,685268530.94,,,,,,,,,,,,0.0,,334227553.63,1836723.75,369974024.58,,,370773460.77,5992124577.68,,,,,,409561371.07,,,997059195.32,-232162345.3,,,39587346.49,,,,,44599622.69,2641283690.22,-10000000.0,,,19963939.08,3005557152.01,82624082.25,685268530.94,342655244.6,,,737633543.24,1093874014.05,,591215418.16,,-233999069.05,,,,,1658945791.0,,0.1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,228067330.23,,207227968.4,,,,,,44885639.93,-191210003.12,29820249.01,2237340208.73,,,0.0,,,,,,,,,,175221545.19,,,,3738816.25,,,,,,,,,,,,,,,-350913692.25,,,,,,,,805849192.2,805849192.2,1658610000.0,,997059195.32,,,,,,,,,24674842.17,60000000.0,229587900.47,,0.0,3502216525.99,,7805250564.0,,,9614592699.67,8716531513.39,207227968.4,,,,,688882345.03,,,,,,,,,,,,0.0,,417399471.88,2573424.66,331617314.65,,,325045961.5,5853947519.65,,,,,,372448619.16,,,805849192.2,-202829531.8,,,40831304.51,,,,,47838908.48,2671894131.21,-80000000.0,,,22218632.25,2864477020.41,72303789.1,688882345.03,300371119.33,,,830322394.78,898061186.28,,547670164.35,,-205928320.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,218281581.4,,200844547.97,,,,,,44342443.01,-22194414.75,29820249.01,2238681765.27,,,0.0,,,,,,,,,,200505788.04,,,,3771131.8,,,1658501635.0,,,,,,,,,,,,233558.91,,,,,,,,783654777.45,783654777.45,1658610000.0,,805849192.2,,,,0.1211,,,,,27211732.34,70000000.0,106564928.45,,0.0,3490057887.75,,7760470703.33,,,9827709527.99,8939759591.78,200844547.97,,,,,801672666.27,,,,,,,,,,,,0.0,,413088572.33,5158861.24,301794343.77,,,305331382.08,6055176461.11,,,,,,331214652.19,,,783654777.45,-363901416.72,,,29420308.42,,,,,48846845.26,2685484816.32,0.0,,,11826451.03,3065321568.36,59838068.34,801672666.27,278119649.74,,,804573071.43,887949936.21,,531720440.23,,-221937383.81,,,,,1658501635.0,,0.1211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,228653267.92,1657114044.0,211260301.68,,,-1259170845.6,-300000000.0,,43799246.09,-185852734.34,6826640.65,2290023321.81,,,0.0,0.517,,2290023321.81,,0.517,,10106000905.2,6266753042.76,54662868.34,169878287.82,790019947.04,488287795.56,,3413417.75,,,,3193680583.05,20245165.98,,,3413417.75,,3990000.0,,,1348403685.88,,-115746456.44,2755406777.66,8025082955.38,1658610000.0,2216354505.11,1548407201.13,433015995.58,771566149.5,597802043.11,597802043.11,1658610000.0,,783654777.45,597802043.11,,597802043.11,,,771566149.5,-150000000.0,-36988470.52,22247604.93,40000000.0,102242418.52,597802043.11,0.0,3545426724.7,,8025082955.38,43799246.09,,10106000905.2,9358572372.07,211260301.68,,1245848559.64,,-929793628.68,771566149.5,,747428533.13,65483854.99,,,140691151.09,0.0,,,,,0.0,,433015995.58,-46557480.17,345018002.88,856727960.77,6826640.65,346950150.9,6266753042.76,-158704943.45,1844035383.6,,-120000000.0,,375870194.55,0.0,109899028.4,597802043.11,-460277551.78,,727259668.14,30852191.67,0.0,1489094836.97,9358572372.07,,54662868.34,2755406777.66,-30000000.0,310815217.74,3545426724.7,11474832.63,3193680583.05,96049278.05,771566149.5,324702545.97,347924.4,,790019947.04,747428533.13,,545748482.37,,-267928855.36,114237521.16,935033341.9,40000000.0,-467929429.78,,856727960.77,,,756506986.56,618613572.45,1657114044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,235450764.9,,211895043.06,,,,,,43256049.17,-179765002.55,40876640.65,2413586386.76,,,0.0,,,,,,,,,,196045591.01,,,,3613954.1,,,1658020681.0,,,,,,,,,,,,-7535825.11,,,,,,,,423457809.82,423457809.82,1658610000.0,,603222812.37,,,,0.1278,,,-250000000.0,,32738883.21,57300000.0,209877608.47,,0.0,3708422033.83,,8293440517.25,,,10445785269.14,9892327068.47,211895043.06,,,,,616287959.95,,,,,,,,,,,,0.0,,362799588.3,4613634.09,343020047.22,,,343121678.95,6340150627.57,,,,,,385952647.61,,,423457809.82,-634153676.71,,,42932600.39,,,,,52062839.9,2893289572.25,-20000000.0,,,23250856.08,3418450835.77,74932030.84,616287959.95,310382795.74,,,815132461.58,553458200.67,-184210000.0,581998238.62,,-204746890.8,,,,,1658020681.0,,0.1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,202183971.77,,183916186.9,,,,,,42712852.25,464304972.84,52995140.65,2444999451.7,,,0.0,,,,,,,,,,188925497.21,,,,4224430.46,,,,,,,,,,,,,,,1210030.66,,,,,,,,887762782.66,887762782.66,1658610000.0,,423457809.82,,,,,,,150000000.0,,23181883.27,46300000.0,143904044.66,,60000000.0,4178174841.05,,8316226749.36,,,10759648669.22,9759874968.78,183916186.9,,,,,625150966.11,,,,,,,,,,,,0.0,,356618347.05,-2052536.3,304418003.14,,,296085408.89,6177816404.34,,,,,,352232420.0,,,887762782.66,-5745919.84,,,47814416.86,,,,,73820158.32,2925351962.47,-20000000.0,,,29447979.53,3302471903.44,70719553.85,625150966.11,272903525.62,,,1252822878.58,999773700.44,0.0,541157917.21,,-153773135.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,216214106.13,,197061696.03,,,,,,42169655.33,-375049033.48,6826640.65,2446412516.65,,,0.0,,,,,,,,,,221392706.31,,,,4024963.37,,,1658768485.0,,,0.0,,,,,,,,,-371010470.06,,,,,,,,512713749.18,512713749.18,1658610000.0,,887762782.66,,,,0.1188,,,-299210000.0,,34089489.59,65300000.0,35706622.75,,0.0,3935324252.13,,8366562567.32,,,10733001620.43,9932021946.61,197061696.03,,,,,633445496.23,,,,,,,,,,,,181708500.0,,322668247.23,2098073.83,322808533.15,,,322745009.63,6374872239.41,,,,,,350441505.47,,,512713749.18,-285310234.44,,,27632972.32,,,,,57949017.66,2929730865.36,-34050000.0,,,9006563.2,3499533599.47,72441413.91,633445496.23,288655520.04,,,1005593386.77,800979673.82,,571834211.78,,-182880048.27,,,,,1658768485.0,,0.1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,184219770.03,1657953737.0,168127839.21,,,-1242751950.5,-215000000.0,,41626458.41,250123870.07,71954826.07,2463775581.6,,,0.0,0.459,,2463775581.6,,0.459,,11334161449.16,6543343874.35,105221889.81,222891778.52,911340496.41,526762723.28,,3554492.57,,,,3667141296.63,-242286712.31,182353041.0,,3554492.57,,10298000.0,242353041.0,,1237238474.15,,-114433260.1,3102590063.86,8726379300.38,1658610000.0,2222507036.21,1309791902.29,562206941.16,675343397.43,762837619.25,762837619.25,1658610000.0,,512713749.18,762837619.25,,762837619.25,,,675343397.43,184210000.0,3830321.81,17897816.61,65300000.0,61996845.75,762837619.25,182353041.0,4013930560.27,,8726379300.38,41626458.41,,11334161449.16,10321164236.87,168127839.21,,1115096603.12,0.0,-858306780.66,675343397.43,,1012997212.29,78853434.1,,,156012989.01,0.0,,,,,0.0,,562206941.16,-828849.81,266991890.64,761000765.2,71954826.07,261052578.33,6543343874.35,159614806.88,1759215762.67,,-86168500.0,,304624890.08,242353041.0,117356436.27,762837619.25,-317542119.51,,829255573.05,37632999.44,0.0,1393251463.16,10321164236.87,,105221889.81,3102590063.86,-12118500.0,277027990.29,4013930560.27,17148035.29,3667141296.63,58934991.69,675343397.43,243154761.72,-141074.82,,911340496.41,1012997212.29,,527516668.6,,-316906705.93,131946239.04,838068612.83,65300000.0,-491769524.61,,761000765.2,,-184210000.0,603222812.37,451485121.63,1657953737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,256162357.64,,230829786.91,,,,,,41083261.49,20486225.28,71954826.07,2465263966.53,,,0.0,,,,,,,,,,206688046.15,,,,3033331.96,,,1658259963.0,,,,,,,,,,,,-9087190.74,,,,,,,,783323844.53,783323844.53,1658610000.0,,762837619.25,,,,0.1392,,,,,32757603.98,70000000.0,20753217.61,,0.0,3932078442.54,,8773099196.01,,,11508471689.07,10352961170.31,230829786.91,,,,,666607105.17,,,,,,,,,,,,0.0,,424607588.9,4120198.41,320439205.35,,,361404540.55,6774173661.26,,,,,,359640148.06,,,783323844.53,-272671994.6,,,39200942.71,,,,,106748481.83,3112878548.45,-65300000.0,,,20138345.99,3897971083.54,72484578.93,666607105.17,328646936.57,,,819199894.09,1155510518.76,,566328194.21,,-276792193.01,,,,,1658259963.0,,0.1392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,252831568.68,,230284996.0,,,,,,40540064.57,-198485694.72,87493918.78,2466752351.46,,,0.0,,,,,,,,,,200640513.27,,,,3510986.86,,,,,,,,,,,,,,,-339959488.84,,,,,,,,672886620.52,672886620.52,1658610000.0,,783323844.53,,,,,,,,,22079580.88,158048470.71,142249872.48,,-88048470.71,4081563993.07,,8931267695.13,,,11524635811.37,10493540222.83,230284996.0,,,,,646897284.95,,,,,,,,,,,,0.0,,496903873.07,75336.0,319054676.87,,,346237536.14,6672736657.26,,,,,,358721679.16,,,584838149.81,-177987791.05,,,39667002.29,,,,,108365969.94,3101615787.91,0.0,,,18636515.81,3796534079.54,71326386.58,646897284.95,324157955.26,,,979948205.16,1031095588.54,,559362192.43,,-217062212.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,206576653.93,,185057041.31,,,,,,39996867.65,301906074.85,47854465.14,2530640736.39,,,0.0,,,,,,,,,,235914104.32,,,,3324256.06,,,1658217216.0,,,,,,,,,,,,-7520500.34,,,,,,,,831792695.37,831792695.37,1658610000.0,,584838149.81,,,,0.1116,,,,,33290545.01,158048470.71,241386916.49,,0.0,4384905464.06,,8996344245.03,,,12088369726.28,10900169174.6,185057041.31,,,0.0,,838242804.26,,,,,,,,,,,,0.0,,624784036.0,298105.13,316787492.68,,,315716819.26,6857793698.57,,,,,,360524976.64,,,886744224.66,-268324597.87,,,43737483.96,,,,,134304203.73,3188850919.16,-145008999.99,,,22484233.48,3981591120.85,75849620.32,838242804.26,282426274.25,,,1196054544.9,1188200551.68,,596439080.96,,-268672332.9,,,,,1658217216.0,,0.1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,201641280.95,1659315212.0,201738248.96,,,-1550765805.61,0.0,,39453670.73,-341074200.76,2053795708.38,577050000.0,,,0.0,0.511,,577050000.0,,0.511,,12202968076.01,7059531947.53,126832159.19,254507234.55,2921610697.26,570852840.37,,3824028.62,,,,4183329369.81,-95297563.88,,,3824028.62,,38999085.64,0.0,,1261036337.46,,-111379000.83,1387663563.37,8922856343.84,1658610000.0,2330104247.29,1493126682.05,476816907.23,940919599.89,904072864.34,904072864.34,1658610000.0,,886744224.66,904072864.34,,545670023.9,,,940919599.89,,-480871392.56,22283542.68,158048470.71,-20212473.22,904072864.34,88048470.71,4309274260.63,,8922856343.84,39453670.73,,12202968076.01,10854901788.46,201738248.96,,1208587234.54,0.0,-1108949148.69,940919599.89,,1348066287.55,88397564.8,,,171318011.54,0.0,,,,,0.0,,476816907.23,-485365032.1,304754962.56,847910073.18,2053795708.38,295639611.14,7059531947.53,-217167595.35,1897123418.05,,-228028185.41,,353467545.14,0.0,117683343.14,545670023.9,-831781422.09,,897749898.29,48712582.58,0.0,1432354349.0,10854901788.46,,126832159.19,1387663563.37,-17719185.42,291375373.34,4309274260.63,27138469.52,4183329369.81,71714787.51,940919599.89,273356068.46,-269536.05,,2921610697.26,1348066287.55,,607974779.69,,-346422410.09,133294268.14,917211861.2,158048470.71,-467946180.75,,847910073.18,,0.0,762837619.25,384177533.36,1659315212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
