date,annualChangeInWorkingCapital,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,quarterlyRetainedEarnings,annualFreeCashFlow,annualCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGoodwill,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,trailingFreeCashFlow,trailingCommonStockIssuance,annualTotalRevenue,annualNetOtherInvestingChanges,trailingChangeInAccountPayable,annualRetainedEarnings,annualCashDividendsPaid,annualCurrentDeferredRevenue,annualPretaxIncome,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualLongTermDebt,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualTaxProvision,annualTotalAssets,annualNetIncome,quarterlyDilutedEPS,annualCurrentDebt,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualDilutedEPS,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,annualAccountsPayable,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualBasicAverageShares,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualIncomeTaxPayable,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualCurrentAccruedExpenses,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherIncomeExpense,quarterlyBasicAverageShares,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingPretaxIncome,annualCurrentAssets,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualOtherNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCashDividendsPaid,annualNetPPE,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,annualCurrentLiabilities,annualRepaymentOfDebt,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualChangeInCashSupplementalAsReported,trailingGrossProfit,quarterlyOperatingExpense,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,quarterlyStockholdersEquity,annualBeginningCashPosition,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyChangesInAccountReceivables,annualTotalNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,annualOtherIncomeExpense,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualGrossPPE,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyAccountsPayable,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,annualOperatingExpense,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingStockBasedCompensation,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,quarterlyCapitalExpenditure,annualCapitalExpenditure,annualChangesInAccountReceivables,quarterlyOtherCurrentLiabilities,annualCapitalStock,quarterlyTaxProvision,annualGoodwill,trailingCashDividendsPaid,trailingNetIncome,trailingCostOfRevenue,annualStockBasedCompensation,trailingBeginningCashPosition,annualInterestExpense,quarterlyEbitda,annualBasicEPS,annualNetOtherFinancingCharges,annualGrossProfit,quarterlyPretaxIncome,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyNetPPE,trailingOperatingExpense,quarterlyOtherNonCashItems,annualAccumulatedDepreciation,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,quarterlyStockBasedCompensation,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInInventory,quarterlyInventory,quarterlyOtherShortTermInvestments,annualInventory,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingResearchAndDevelopment,annualChangeInInventory,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.488937600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,700000.0,,,79344000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,49800000.0,,,,,,,,,,,,,,49800000.0,,,,,,,,,,,,,,,,,,,,49800000.0,,,,,,,,,,,,,79344000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.496886400,,,,70900000.0,72727273.0,18300000.0,0.0,,12900000.0,,64900000.0,,58000000.0,,,220500000.0,,,18300000.0,,,3600000.0,,,1600000.0,3400000.0,183400000.0,,,1600000.0,97700000.0,2000000.0,,15300000.0,0.0,32800000.0,97700000.0,0.0275,,2800000.0,,,,,,11300000.0,72727273.0,,,70900000.0,,,,,,,,,26800000.0,,300000.0,,,,,7700000.0,12300000.0,1600000.0,,,64900000.0,,,,,12300000.0,,,17300000.0,,2000000.0,,3200000.0,12900000.0,0.0,,58000000.0,,6000000.0,11300000.0,,,,3200000.0,,,,,42700000.0,7700000.0,,,,,26800000.0,0.0,,,3400000.0,,,,32800000.0,,,,800000.0,,7700000.0,,7700000.0,31100000.0,,,15300000.0,37500000.0,,,-159100000.0,,,,,,,37500000.0,0.0,,34300000.0,,,,58600000.0,2000000.0,,,-20200000.0,,,,,,42700000.0,,,,,,,,,,-159100000.0,0.0275,,37100000.0,,,,17300000.0,,,-20200000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.504835200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000.0,,,79344000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,49400000.0,,,,,,,,,,,,,,49400000.0,,,,,,,,,,,,,,,,,,,,49400000.0,,,,,,,,,,,,,79344000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.512611200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,75168000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,51700000.0,,,,,,,,,,,,,,51700000.0,,,,,,,,,,,,,,,,,,,,51700000.0,,,,,,,,,,,,,75168000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.520473600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,,,75184000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,50300000.0,,,,,,,,,,,,,,50300000.0,,,,,,,,,,,,,,,,,,,,50300000.0,,,,,,,,,,,,,75184000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.528422400,,,,49100000.0,72000000.0,18800000.0,0.0,,11200000.0,,45700000.0,,37900000.0,,,207600000.0,,,18800000.0,,,1600000.0,,,900000.0,1900000.0,173200000.0,,,700000.0,76100000.0,900000.0,,5800000.0,0.0,30400000.0,76100000.0,0.0125,,2600000.0,,,,,,10300000.0,72000000.0,,,49100000.0,,,,,,,,,27000000.0,,-200000.0,,,,,13100000.0,12300000.0,900000.0,,,45700000.0,,,,,12300000.0,,,16500000.0,,900000.0,,1600000.0,11200000.0,0.0,,37900000.0,,5300000.0,10300000.0,,,,1600000.0,,,,,32100000.0,13100000.0,,,,,27000000.0,0.0,,,1900000.0,,,,30400000.0,,,,-400000.0,,13100000.0,,13100000.0,29100000.0,,,5800000.0,37100000.0,,,-148800000.0,,,,,,,37100000.0,0.0,,31800000.0,,,,56200000.0,900000.0,,,-20600000.0,,,,,,32100000.0,,,,,,,,,600000.0,-148800000.0,0.0125,,34400000.0,,,,16500000.0,,,-20600000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.536371200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,,,75184000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,71300000.0,,,,,,,,,,,,,,71300000.0,,,,,,,,,,,,,,,,,,,,71300000.0,,,,,,,,,,,,,75184000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.544147200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,,,75200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,78400000.0,,,,,,,,,,,,,,78400000.0,,,,,,,,,,,,,,,,,,,,78400000.0,,,,,,,,,,,,,75200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.552009600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,700000.0,,,75200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,84600000.0,,,,,,,,,,,,,,84600000.0,,,,,,,,,,,,,,,,,,,,84600000.0,,,,,,,,,,,,,75200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.559958400,,,,86400000.0,73684211.0,22300000.0,0.0,,22900000.0,,90200000.0,,63500000.0,,,320300000.0,,,22300000.0,,,6500000.0,,,12300000.0,62600000.0,281100000.0,,,3000000.0,117400000.0,3500000.0,,12800000.0,0.0,27200000.0,117400000.0,0.0475,,4100000.0,,,,,,9400000.0,73684211.0,,,86400000.0,,,,,,,,,31000000.0,,1800000.0,,,,,27100000.0,9800000.0,12300000.0,1200000.0,,90200000.0,,,,,9800000.0,,,15800000.0,,3500000.0,,1600000.0,22900000.0,0.0,,63500000.0,,6300000.0,9400000.0,,,,1600000.0,,,,,50700000.0,27100000.0,,,,,31000000.0,0.0,,,62600000.0,,,,27200000.0,,,,3600000.0,,27100000.0,,27100000.0,32900000.0,,,12800000.0,35300000.0,,,-230300000.0,,1200000.0,,,,,35300000.0,0.0,,35100000.0,,,,85900000.0,3500000.0,,,-19500000.0,,,,,,50700000.0,,,,,,,,,1300000.0,-230300000.0,0.0475,,39200000.0,,,,15800000.0,,,-19500000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.567907200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0225,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700000.0,,,75232000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0225,,,,,,,,,,,,,,,,,,,,,,,,,,,,206400000.0,,,,,,,,,,,,,,206400000.0,,,,,,,,,,,,,,,,,,,,206400000.0,,,,,,,,,,,,,75232000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.575769600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0225,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000.0,,,75280000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0225,,,,,,,,,,,,,,,,,,,,,,,,,,,,194600000.0,,,,,,,,,,,,,,194600000.0,,,,,,,,,,,,,,,,,,,,194600000.0,,,,,,,,,,,,,75280000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.583632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0225,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000.0,,,75280000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0225,,,,,,,,,,,,,,,,,,,,,,,,,,,,189800000.0,,,,,,,,,,,,,,189800000.0,,,,,,,,,,,,,,,,,,,,189800000.0,,,,,,,,,,,,,75280000.0,,,,,,,,,,,,,,,,,,,,,
