date,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,annualNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyInvestingCashFlow,quarterlyChangeInWorkingCapital,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,annualTaxProvision,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyGrossProfit,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlySellingGeneralAndAdministration,annualCapitalExpenditure,annualNetIncomeContinuousOperations,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualDeferredIncomeTax,trailingFreeCashFlow,annualTotalRevenue,annualCurrentAssets,trailingOperatingExpense,trailingCostOfRevenue,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualDilutedAverageShares,quarterlyCurrentAssets,annualChangesInAccountReceivables,quarterlyCashDividendsPaid,trailingBeginningCashPosition,annualCommonStockIssuance,annualInterestExpense,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,annualChangeInWorkingCapital,quarterlyEbitda,quarterlyStockBasedCompensation,trailingNetOtherInvestingChanges,quarterlyOtherNonCashItems,annualNetOtherInvestingChanges,quarterlyFreeCashFlow,annualOtherCurrentLiabilities,annualOtherNonCurrentLiabilities,quarterlyTotalNonCurrentAssets,annualGoodwill,quarterlyTotalAssets,trailingPretaxIncome,trailingInterestExpense,trailingChangeInWorkingCapital,annualCashCashEquivalentsAndMarketableSecurities,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualPurchaseOfInvestment,trailingDeferredIncomeTax,trailingOtherIncomeExpense,trailingCapitalExpenditure,annualOtherIncomeExpense,annualOperatingIncome,annualInvestingCashFlow,quarterlySaleOfInvestment,trailingTotalRevenue,annualPretaxIncome,annualEndCashPosition,trailingOperatingIncome,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,quarterlyAccountsPayable,quarterlyCapitalStock,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyBeginningCashPosition,annualBasicEPS,quarterlyDepreciationAndAmortization,trailingRepaymentOfDebt,quarterlyDilutedAverageShares,quarterlyInterestExpense,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,annualGrossPPE,trailingInvestingCashFlow,annualAccountsPayable,annualDepreciationAndAmortization,quarterlyCommonStockIssuance,trailingStockBasedCompensation,annualPurchaseOfBusiness,annualStockholdersEquity,quarterlyInventory,annualChangeInInventory,quarterlyNetPPE,quarterlyNetOtherFinancingCharges,trailingPurchaseOfBusiness,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyOtherIncomeExpense,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyNetIncome,quarterlyCapitalExpenditure,annualBasicAverageShares,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,annualOperatingCashFlow,quarterlyOperatingCashFlow,annualCapitalStock,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOperatingExpense,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,annualSaleOfInvestment,annualDilutedEPS,annualInventory,quarterlyTaxProvision,annualOtherIntangibleAssets,annualGrossProfit,annualEbitda,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualNetPPE,annualCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyCostOfRevenue,trailingNetIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,trailingCashDividendsPaid,annualTotalAssets,quarterlyBasicAverageShares,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyStockholdersEquity,trailingNetIncomeCommonStockholders,quarterlyNetIncomeContinuousOperations,annualOtherCurrentAssets,annualCostOfRevenue,annualLongTermDebt,annualBeginningCashPosition,annualCashDividendsPaid,annualCurrentDebt,annualFreeCashFlow,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,trailingTaxProvision,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,trailingDepreciationAndAmortization,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInInventory,annualRetainedEarnings,trailingRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredTaxesLiabilities,quarterlyRepurchaseOfCapitalStock,annualCurrentAccruedExpenses,quarterlyOtherShortTermInvestments,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,quarterlyRetainedEarnings,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingCommonStockIssuance,quarterlyChangeInAccountPayable,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyCurrentAccruedExpenses,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,annualRepurchaseOfCapitalStock,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1970-01-01 00:00:01.396224000,,-26000000.0,,11684000000.0,,492000000.0,-524000000.0,253000000.0,32000000.0,14000000.0,,0.292926,13441000000.0,918000000.0,,,90000000.0,,,,,,,,,,,12905000000.0,5556000000.0,,4934000000.0,,-17000000.0,,,,21000000.0,,,,,606000000.0,34000000.0,,41000000.0,,349000000.0,,,16874000000.0,,21808000000.0,,,,,,,,,,,,,,,,,,,,,,,1051000000.0,,,43000000.0,,96000000.0,,50695335.0,81000000.0,,32000000.0,879000000.0,32000000.0,,,,,148000000.0,,,,914000000.0,,11173000000.0,-310000000.0,,,,506000000.0,,18000000.0,-302000000.0,14000000.0,-468000000.0,,-1732000000.0,2710000000.0,,817000000.0,,,,426000000.0,429000000.0,-26000000.0,,,,57000000.0,,,,343000000.0,-11000000.0,,,,2485000000.0,-30000000.0,3703000000.0,10766000000.0,,7885000000.0,,,,,50695335.0,0.292926,7338000000.0,0.0,,372000000.0,,,,,,,,-128000000.0,285000000.0,,547000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,-41000000.0,,11195000000.0,,364000000.0,-577000000.0,-275000000.0,28000000.0,15000000.0,,0.292926,13910000000.0,815000000.0,,,91000000.0,,,,,,,,,,,13451000000.0,5424000000.0,,5170000000.0,,-23000000.0,,,,14000000.0,,,,,492000000.0,34000000.0,,1000000.0,,-313000000.0,,,17424000000.0,,22594000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,32000000.0,,101000000.0,,51070856.0,85000000.0,,28000000.0,763000000.0,28000000.0,,,,,296000000.0,,,,1096000000.0,,11634000000.0,-327000000.0,,,,545000000.0,,27000000.0,434000000.0,15000000.0,-450000000.0,,-1817000000.0,2743000000.0,,137000000.0,,,,451000000.0,306000000.0,-43000000.0,,,,31000000.0,,,,359000000.0,-4000000.0,,,,2502000000.0,-84000000.0,3730000000.0,10380000000.0,,8486000000.0,,,,,51070856.0,0.292926,7940000000.0,0.0,,275000000.0,,,,,,,,-216000000.0,316000000.0,,546000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,-31000000.0,,11127000000.0,,403000000.0,-563000000.0,-152000000.0,35000000.0,16000000.0,,0.319556,14239000000.0,864000000.0,,,79000000.0,,,,,,,,,,,13857000000.0,5569000000.0,,5161000000.0,,-25000000.0,,,,19000000.0,,,,,525000000.0,23000000.0,,5000000.0,,-194000000.0,,,17765000000.0,,22926000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,28000000.0,,97000000.0,,51070856.0,88000000.0,,35000000.0,976000000.0,35000000.0,,,,,211000000.0,,,,1314000000.0,,11986000000.0,-342000000.0,,,,582000000.0,,25000000.0,259000000.0,16000000.0,-506000000.0,,-1871000000.0,2716000000.0,,312000000.0,,,,461000000.0,340000000.0,-39000000.0,,,,29000000.0,,,,423000000.0,7000000.0,,,,2481000000.0,-18000000.0,3522000000.0,10263000000.0,,8670000000.0,,,,,51070856.0,0.319556,8144000000.0,0.0,,311000000.0,,,,,,,,-339000000.0,290000000.0,,526000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,404000000.0,-1148000000.0,,9459000000.0,-1335000000.0,526000000.0,-1632000000.0,-95000000.0,404000000.0,25000000.0,212000000.0,,14602000000.0,975000000.0,,1787000000.0,71000000.0,-1932000000.0,1328000000.0,9846000000.0,-1317000000.0,141000000.0,,43464000000.0,4181000000.0,,,14219000000.0,4756000000.0,244088650.0,4181000000.0,1177000000.0,-26000000.0,,848000000.0,349000000.0,87000000.0,-1927000000.0,1212000000.0,,-269000000.0,661000000.0,8000000.0,,253000000.0,-108000000.0,214000000.0,482000000.0,548000000.0,19802000000.0,2465000000.0,23983000000.0,,,,404000000.0,-366000000.0,361000000.0,,-158000000.0,,,,106000000.0,1783000000.0,-3296000000.0,,,1540000000.0,404000000.0,,366000000.0,1735000000.0,,,,,35000000.0,1.278224,100000000.0,,,95000000.0,,404000000.0,1287000000.0,404000000.0,14219000000.0,,,394000000.0,193000000.0,,-1256000000.0,0.0,891000000.0,-129000000.0,12292000000.0,-356000000.0,,99000000.0,1672000000.0,1735000000.0,,35000000.0,1281000000.0,25000000.0,-508000000.0,54450545.0,-1927000000.0,1212000000.0,1988000000.0,722000000.0,,2615000000.0,,449000000.0,466000000.0,-1148000000.0,0.0,1.251594,891000000.0,96000000.0,366000000.0,3570000000.0,2283000000.0,482000000.0,369000000.0,12292000000.0,4756000000.0,70000000.0,2465000000.0,24000000.0,2615000000.0,8484000000.0,,9846000000.0,14602000000.0,70000000.0,,23983000000.0,,,9298000000.0,0.0,,370000000.0,271000000.0,39894000000.0,9298000000.0,43000000.0,-91000000.0,1287000000.0,56000000.0,317000000.0,271000000.0,,548000000.0,300000000.0,,331000000.0,19802000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,-65000000.0,,5942000000.0,,367000000.0,-666000000.0,343000000.0,460000000.0,31000000.0,,0.372815,13448000000.0,792000000.0,,,79000000.0,,,,,,,,,,,14477000000.0,3532000000.0,,3455000000.0,,-42000000.0,,,,-8000000.0,,,,,508000000.0,19000000.0,,15000000.0,,288000000.0,,,20141000000.0,,23596000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,404000000.0,,108000000.0,,79610452.0,104000000.0,,460000000.0,553000000.0,460000000.0,,,,,1099000000.0,,,,929000000.0,,12504000000.0,-348000000.0,,,,1784000000.0,,33000000.0,-2000000.0,31000000.0,-441000000.0,,-1973000000.0,1568000000.0,,729000000.0,,,,425000000.0,296000000.0,-129000000.0,,,,34000000.0,,,,488000000.0,56000000.0,,,,2435000000.0,-96000000.0,1817000000.0,5150000000.0,,9916000000.0,,,,,79610452.0,0.372815,9322000000.0,0.0,,262000000.0,,,,,,,,-734000000.0,249000000.0,,594000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,6663000000.0,,208000000.0,-677000000.0,-303000000.0,30000000.0,30000000.0,,0.372815,14740000000.0,705000000.0,,,80000000.0,,,,,,,,,,,15118000000.0,4475000000.0,,3946000000.0,,-50000000.0,,,,32000000.0,,,,,371000000.0,17000000.0,,-2000000.0,,-665000000.0,,,20808000000.0,,24754000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,460000000.0,,110000000.0,,84116704.0,107000000.0,,30000000.0,915000000.0,30000000.0,,,,,0.0,,,,941000000.0,,13048000000.0,-369000000.0,,,,1841000000.0,,53000000.0,318000000.0,30000000.0,-590000000.0,,-2070000000.0,1629000000.0,,-75000000.0,,,,497000000.0,154000000.0,-54000000.0,,,,51000000.0,,,,442000000.0,-430000000.0,,,,2442000000.0,-33000000.0,2688000000.0,5958000000.0,,10265000000.0,,,,,84116704.0,0.372815,9697000000.0,0.0,,103000000.0,,,,,,,,585000000.0,287000000.0,,568000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,,,5551000000.0,,332000000.0,-726000000.0,208000000.0,25000000.0,32000000.0,,0.372815,14562000000.0,740000000.0,,,60000000.0,,,,,,,,,,,15492000000.0,3480000000.0,,2961000000.0,,-51000000.0,,,,24000000.0,,,,,482000000.0,-9000000.0,,0.0,,-27000000.0,,,21127000000.0,,24088000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,,109000000.0,,84492225.0,110000000.0,,25000000.0,681000000.0,25000000.0,,,,,0.0,,,,837000000.0,,13369000000.0,-382000000.0,,,,1954000000.0,,41000000.0,164000000.0,32000000.0,-586000000.0,,-2123000000.0,1538000000.0,,559000000.0,,,,408000000.0,263000000.0,-134000000.0,,,,35000000.0,,,,434000000.0,-5000000.0,,,,2417000000.0,-6000000.0,1844000000.0,4811000000.0,,11082000000.0,,,,,84492225.0,0.372815,10529000000.0,0.0,,228000000.0,,,,,,,,-400000000.0,255000000.0,,553000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,30000000.0,,,4996000000.0,-1480000000.0,350000000.0,-461000000.0,-362000000.0,30000000.0,25000000.0,182000000.0,,14908000000.0,755000000.0,,1735000000.0,62000000.0,-2079000000.0,809000000.0,11499000000.0,-827000000.0,98000000.0,,23152000000.0,2972000000.0,,,15695000000.0,3409000000.0,83365662.0,2972000000.0,,-52000000.0,,1099000000.0,443000000.0,50000000.0,-2202000000.0,1118000000.0,,-114000000.0,505000000.0,0.0,,84000000.0,-93000000.0,-342000000.0,370000000.0,567000000.0,21170000000.0,2405000000.0,24142000000.0,,,,30000000.0,-576000000.0,-374000000.0,,-253000000.0,,,,176000000.0,1258000000.0,-2530000000.0,,,991000000.0,30000000.0,,283000000.0,2027000000.0,,,,,25000000.0,1.411372,106000000.0,,,121000000.0,,30000000.0,999000000.0,30000000.0,15695000000.0,,,433000000.0,0.0,,-358000000.0,0.0,916000000.0,-90000000.0,13493000000.0,-381000000.0,,27000000.0,827000000.0,2027000000.0,,49000000.0,347000000.0,25000000.0,-462000000.0,83365662.0,-2202000000.0,1118000000.0,1333000000.0,120000000.0,,1785000000.0,,405000000.0,278000000.0,-41000000.0,,1.411372,916000000.0,62000000.0,283000000.0,2993000000.0,1867000000.0,370000000.0,5000000.0,13493000000.0,3409000000.0,118000000.0,2405000000.0,42000000.0,1785000000.0,4241000000.0,,11499000000.0,14908000000.0,118000000.0,,24142000000.0,,,10932000000.0,0.0,,216000000.0,241000000.0,20159000000.0,10932000000.0,404000000.0,-195000000.0,999000000.0,-746000000.0,-27000000.0,241000000.0,,567000000.0,97000000.0,,281000000.0,21170000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,-75000000.0,,4111000000.0,,281000000.0,-287000000.0,318000000.0,40000000.0,36000000.0,,0.372815,13520000000.0,649000000.0,,,68000000.0,,,,,,,,,,,15916000000.0,3066000000.0,,2784000000.0,,-55000000.0,,,,9000000.0,,,,,447000000.0,4000000.0,,7000000.0,,259000000.0,,,21441000000.0,,24225000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,,114000000.0,,95006813.0,116000000.0,,40000000.0,715000000.0,40000000.0,,,,,1570000000.0,,,,877000000.0,,13689000000.0,-376000000.0,,,,2097000000.0,,52000000.0,-338000000.0,36000000.0,-372000000.0,,-2227000000.0,1343000000.0,,631000000.0,,,,368000000.0,217000000.0,-160000000.0,,,,40000000.0,,,,371000000.0,10000000.0,,,,2405000000.0,245000000.0,1549000000.0,3462000000.0,,10454000000.0,,,,,95006813.0,0.372815,9744000000.0,0.0,,177000000.0,,,,,,,,-1511000000.0,318000000.0,,710000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,-45000000.0,,4950000000.0,,145000000.0,-235000000.0,-500000000.0,37000000.0,42000000.0,,0.399445,14786000000.0,521000000.0,,,73000000.0,,,,,,,,,,,15890000000.0,4031000000.0,,3605000000.0,,-62000000.0,,,,1000000.0,,,,,416000000.0,22000000.0,,2000000.0,,-579000000.0,,,21470000000.0,,25075000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,40000000.0,,206000000.0,,234325104.0,118000000.0,,37000000.0,1302000000.0,37000000.0,,,,,-1000000.0,,,,1085000000.0,,13617000000.0,-372000000.0,,,,2161000000.0,,65000000.0,484000000.0,42000000.0,-327000000.0,,-2273000000.0,1403000000.0,,-252000000.0,,,,376000000.0,92000000.0,-45000000.0,,,,10000000.0,,,,395000000.0,-3000000.0,,,,2396000000.0,137000000.0,2014000000.0,4429000000.0,,10755000000.0,,,,,100264107.0,0.426075,10077000000.0,0.0,,82000000.0,,,,,,,,667000000.0,469000000.0,,678000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,-51000000.0,,5170000000.0,,348000000.0,-332000000.0,-82000000.0,34000000.0,24000000.0,,0.239667,15037000000.0,708000000.0,,,71000000.0,,,,,,,,,,,16144000000.0,4079000000.0,,3776000000.0,,-62000000.0,,,,11000000.0,,,,,443000000.0,14000000.0,,7000000.0,,-80000000.0,,,21635000000.0,,25411000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,37000000.0,,32000000.0,,100639628.0,116000000.0,,34000000.0,1384000000.0,34000000.0,,,,,283000000.0,,,,1258000000.0,,13829000000.0,-377000000.0,,,,2216000000.0,,63000000.0,78000000.0,24000000.0,-331000000.0,,-2315000000.0,1351000000.0,,251000000.0,,,,360000000.0,295000000.0,-248000000.0,,,,16000000.0,,,,414000000.0,-3000000.0,,,,2353000000.0,247000000.0,1946000000.0,4462000000.0,,10958000000.0,,,,,100639628.0,0.239667,10236000000.0,0.0,,279000000.0,,,,,,,,52000000.0,538000000.0,,722000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,50000000.0,-130000000.0,,5951000000.0,-1450000000.0,216000000.0,-419000000.0,-223000000.0,50000000.0,-8000000.0,78000000.0,,15396000000.0,575000000.0,,1464000000.0,70000000.0,-1334000000.0,660000000.0,10730000000.0,500000000.0,-7000000.0,,20182000000.0,4275000000.0,,,16261000000.0,4666000000.0,99000000.0,4275000000.0,,-55000000.0,,2365000000.0,480000000.0,-28000000.0,-2371000000.0,1132000000.0,,-487000000.0,408000000.0,20000000.0,,12000000.0,644000000.0,-223000000.0,361000000.0,606000000.0,21828000000.0,2344000000.0,26103000000.0,,,,50000000.0,-1298000000.0,20000000.0,,-301000000.0,,,,228000000.0,990000000.0,-1273000000.0,,,738000000.0,50000000.0,,242000000.0,2343000000.0,,,,,34000000.0,0.94,143000000.0,,,131000000.0,,50000000.0,1715000000.0,50000000.0,16261000000.0,,,495000000.0,513000000.0,,-583000000.0,0.0,1343000000.0,-463000000.0,13890000000.0,-325000000.0,,60000000.0,578000000.0,2343000000.0,,49000000.0,354000000.0,-8000000.0,-304000000.0,99000000.0,-2371000000.0,1132000000.0,711000000.0,81000000.0,,2279000000.0,,359000000.0,134000000.0,-130000000.0,,0.94,1343000000.0,12000000.0,242000000.0,2454000000.0,1713000000.0,361000000.0,16000000.0,13890000000.0,4666000000.0,94000000.0,2344000000.0,15000000.0,2279000000.0,5376000000.0,,10730000000.0,15396000000.0,94000000.0,,26103000000.0,,,10124000000.0,0.0,,122000000.0,603000000.0,17728000000.0,10124000000.0,30000000.0,-234000000.0,1715000000.0,-623000000.0,-506000000.0,603000000.0,,606000000.0,28000000.0,,282000000.0,21828000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,-123000000.0,,6667000000.0,,589000000.0,-1491000000.0,177000000.0,41000000.0,41000000.0,,0.34,14681000000.0,952000000.0,,,75000000.0,,,,,,,,,,,16509000000.0,4158000000.0,,4214000000.0,,-57000000.0,,,,96000000.0,,,,,759000000.0,12000000.0,,10000000.0,,540000000.0,,,23294000000.0,,27508000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,50000000.0,,122000000.0,,120000000.0,129000000.0,,41000000.0,1341000000.0,41000000.0,,,,,1664000000.0,,,,1219000000.0,,14077000000.0,-188000000.0,,,,2469000000.0,,48000000.0,667000000.0,41000000.0,-275000000.0,,-2432000000.0,1931000000.0,,815000000.0,,,,363000000.0,508000000.0,-1377000000.0,,,,106000000.0,,,,342000000.0,-9000000.0,,,,2596000000.0,161000000.0,2218000000.0,5715000000.0,,10523000000.0,,,,,120000000.0,0.34,9879000000.0,0.0,,402000000.0,,,,,,,,-901000000.0,736000000.0,,644000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,-127000000.0,,6078000000.0,,256000000.0,-163000000.0,288000000.0,50000000.0,24000000.0,,0.16,14505000000.0,629000000.0,,,69000000.0,,,,,,,,,,,16890000000.0,3759000000.0,,3531000000.0,,-84000000.0,,,,23000000.0,,,,,454000000.0,11000000.0,,39000000.0,,370000000.0,,,23704000000.0,,27235000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,41000000.0,,129000000.0,,153000000.0,127000000.0,,50000000.0,1114000000.0,50000000.0,,,,,0.0,,,,936000000.0,,14338000000.0,-316000000.0,,,,2626000000.0,,69000000.0,-473000000.0,24000000.0,-274000000.0,,-2552000000.0,1930000000.0,,644000000.0,,,,373000000.0,198000000.0,-154000000.0,,,,24000000.0,,,,294000000.0,9000000.0,,,,2596000000.0,244000000.0,2088000000.0,5449000000.0,,10746000000.0,,,,,153000000.0,0.16,10040000000.0,0.0,,174000000.0,,,,,,,,51000000.0,457000000.0,,706000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,-106000000.0,,5873000000.0,,43000000.0,-309000000.0,305000000.0,36000000.0,4000000.0,,0.03,15205000000.0,394000000.0,,,68000000.0,,,,,,,,,,,16906000000.0,4018000000.0,,4018000000.0,,-84000000.0,,,,-43000000.0,,,,,274000000.0,10000000.0,,5000000.0,,227000000.0,,,23692000000.0,,27710000000.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,50000000.0,,152000000.0,,154000000.0,134000000.0,,36000000.0,918000000.0,36000000.0,,,,,0.0,,,,884000000.0,,14285000000.0,-395000000.0,,,,2671000000.0,,79000000.0,-162000000.0,4000000.0,-229000000.0,,-2621000000.0,1928000000.0,,456000000.0,,,,351000000.0,-12000000.0,-107000000.0,,,,-43000000.0,,,,385000000.0,-14000000.0,,,,2598000000.0,27000000.0,2287000000.0,5479000000.0,,11187000000.0,,,,,154000000.0,0.03,10489000000.0,0.0,,31000000.0,,,,,,,,335000000.0,811000000.0,,698000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,40000000.0,-60000000.0,,7605000000.0,-1117000000.0,260000000.0,393000000.0,172000000.0,40000000.0,-800000000.0,937000000.0,-5.16,14395000000.0,634000000.0,,1463000000.0,67000000.0,-1024000000.0,-41000000.0,9862000000.0,848000000.0,909000000.0,,26223000000.0,4003000000.0,,,16901000000.0,4533000000.0,145000000.0,4003000000.0,-511000000.0,-46000000.0,,2452000000.0,510000000.0,833000000.0,-2796000000.0,1093000000.0,,942000000.0,549000000.0,8000000.0,,-9000000.0,1129000000.0,335000000.0,337000000.0,679000000.0,22750000000.0,2566000000.0,26753000000.0,,,,40000000.0,-2040000000.0,-10000000.0,,-416000000.0,,,,259000000.0,1147000000.0,-1570000000.0,0.0,,896000000.0,40000000.0,,844000000.0,2756000000.0,,,,,36000000.0,-5.03,225000000.0,,155000000.0,120000000.0,,40000000.0,737000000.0,40000000.0,16901000000.0,,,628000000.0,788000000.0,,-1696000000.0,0.0,713000000.0,605000000.0,14105000000.0,-218000000.0,,41000000.0,-940000000.0,2756000000.0,,64000000.0,-972000000.0,-800000000.0,-246000000.0,145000000.0,-2796000000.0,1093000000.0,2496000000.0,581000000.0,,3029000000.0,,374000000.0,204000000.0,-58000000.0,21000000.0,-5.03,713000000.0,852000000.0,844000000.0,2610000000.0,2034000000.0,337000000.0,4000000.0,14105000000.0,4533000000.0,-731000000.0,2566000000.0,697000000.0,3029000000.0,6971000000.0,,9862000000.0,14395000000.0,-731000000.0,,26753000000.0,155000000.0,-5.16,9183000000.0,0.0,,-648000000.0,221000000.0,23613000000.0,9183000000.0,50000000.0,-271000000.0,737000000.0,1472000000.0,-1525000000.0,221000000.0,,679000000.0,45000000.0,,280000000.0,22750000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,-40000000.0,,8398000000.0,,380000000.0,-221000000.0,-4000000.0,26000000.0,37000000.0,,0.23,14388000000.0,752000000.0,,,80000000.0,,,,,,,,,,,16976000000.0,4602000000.0,,3965000000.0,,-47000000.0,,,,62000000.0,,,,,581000000.0,17000000.0,,11000000.0,,254000000.0,,,22847000000.0,,26812000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,40000000.0,,127000000.0,,157000000.0,106000000.0,,26000000.0,774000000.0,26000000.0,,,,,,,,,620000000.0,,14129000000.0,-107000000.0,,,,2882000000.0,,74000000.0,-310000000.0,37000000.0,-266000000.0,,-2847000000.0,1920000000.0,,520000000.0,,,,372000000.0,348000000.0,-40000000.0,,,,75000000.0,,,,256000000.0,-14000000.0,,,,2543000000.0,85000000.0,3023000000.0,7646000000.0,,9786000000.0,,,,,157000000.0,0.23,9050000000.0,0.0,,273000000.0,,,,,,,,-506000000.0,296000000.0,,736000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,-176000000.0,,8080000000.0,,86000000.0,-285000000.0,333000000.0,37000000.0,7000000.0,,0.05,14877000000.0,479000000.0,,,81000000.0,,,,,,,,,,,17215000000.0,5124000000.0,,3855000000.0,,-47000000.0,,,,-21000000.0,,,,,242000000.0,19000000.0,,2000000.0,,35000000.0,,,23237000000.0,,27092000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,26000000.0,,49000000.0,,157000000.0,111000000.0,,37000000.0,943000000.0,37000000.0,,,,,,,,,636000000.0,,14273000000.0,-234000000.0,,,,3116000000.0,,107000000.0,-197000000.0,7000000.0,-458000000.0,,-2942000000.0,1936000000.0,,493000000.0,,,,393000000.0,82000000.0,-176000000.0,,,,-14000000.0,,,,624000000.0,11000000.0,,,,2535000000.0,340000000.0,2824000000.0,7601000000.0,,9753000000.0,,,,,157000000.0,0.05,8966000000.0,0.0,,96000000.0,,,,,,,,173000000.0,358000000.0,,787000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
