date,annualAccumulatedDepreciation,trailingRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyBasicEPS,annualCurrentAssets,trailingDeferredIncomeTax,annualCashAndCashEquivalents,annualChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyGrossPPE,trailingInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualCurrentAccruedExpenses,quarterlyChangeInInventory,quarterlyStockBasedCompensation,annualTotalRevenue,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualInterestExpense,annualNetOtherFinancingCharges,trailingChangesInAccountReceivables,quarterlyCashDividendsPaid,annualCommonStockIssuance,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,annualFreeCashFlow,annualGrossProfit,quarterlyPretaxIncome,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGoodwill,quarterlyRepaymentOfDebt,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,quarterlyCurrentAssets,trailingTaxProvision,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,annualCurrentDebt,annualBasicEPS,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualDilutedAverageShares,trailingOtherNonCashItems,trailingInvestingCashFlow,quarterlyOtherNonCurrentAssets,annualOtherNonCashItems,quarterlyCapitalExpenditure,annualPurchaseOfInvestment,annualLongTermDebt,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,trailingStockBasedCompensation,trailingPurchaseOfBusiness,annualInvestingCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualDepreciationAndAmortization,annualChangeInInventory,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualGoodwill,annualStockBasedCompensation,quarterlyTaxProvision,quarterlyOtherIncomeExpense,quarterlyInventory,annualRetainedEarnings,quarterlyNetPPE,annualInventory,annualCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,quarterlyCommonStockIssuance,quarterlyLongTermDebt,annualCapitalStock,annualDilutedEPS,trailingNetOtherInvestingChanges,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyDilutedEPS,quarterlyChangeInCashSupplementalAsReported,trailingChangeInInventory,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualSaleOfInvestment,annualBasicAverageShares,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,trailingGrossProfit,trailingChangeInWorkingCapital,annualNetPPE,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,annualAccountsPayable,annualRepaymentOfDebt,annualEbitda,annualOperatingCashFlow,quarterlyCapitalStock,annualGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyTotalNonCurrentAssets,trailingPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlyFreeCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherNonCurrentLiabilities,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,trailingOperatingIncome,trailingOtherIncomeExpense,quarterlyInterestExpense,quarterlyNetOtherFinancingCharges,quarterlyPurchaseOfInvestment,annualPretaxIncome,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,quarterlyOtherShortTermInvestments,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.717811200,,,,84200000.0,,,-4500000.0,,56600000.0,,,,,,757200000.0,,,,0.15,,,,,,,,213300000,-3800000.0,2500000,570800000.0,,-44600000.0,,,12100000,,9800000.0,,,21600000.0,,,,,,,,-800000.0,,33800000.0,,,,8700000.0,81700000.0,,,,,,72100000.0,254500000.0,,,,-40800000.0,,,-3400000.0,175400000.0,287100000.0,,26600000.0,,-37100000.0,,,,,35333333.0,31800000.0,,,,5300000,,,,,55400000.0,,-34900000.0,,,,53600000.0,13500000.0,5300000,,,,,,,,,,,,3400000.0,22700000.0,28000000.0,,533700000.0,,,,97900000.0,,550000000.0,,,,,,0.15,22500000.0,,129100000.0,,,,,,9600000.0,,164300000.0,,,,,,,,,,,,,,,,,,,35333333.0,,,1040500000.0,5300000,753400000.0,,,,-21400000.0,40200000.0,,20900000.0,40200000.0,,,13900000.0,54400000.0,-75200000.0,,,,,-9100000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.725760000,-61600000.0,,452000000.0,172600000.0,,,38300000.0,,69200000.0,-103400000.0,,,51700000.0,,775900000.0,490300000.0,,25900000.0,,338400000.0,,61900000.0,-29300000.0,,,,233500000,5200000.0,23900000,563300000.0,,-3900000.0,,51100000.0,35700000,,-18200000.0,,761600000.0,24600000.0,,32000000.0,25500000.0,,45900000.0,120100000.0,,-1100000.0,,43600000.0,,-36600000.0,531100000.0,16600000.0,148700000.0,733600000.0,-6900000.0,41800000.0,,,136900000.0,264600000.0,,,,-6000000.0,775900000.0,16800000.0,14400000.0,202900000.0,338400000.0,,41800000.0,25500000.0,-61600000.0,,230500000.0,,10800000.0,,34000000.0,-4000000.0,18700000.0,0.78,9900000,,32692308.0,,,51700000.0,86100000.0,-32800000.0,-177000000.0,539000000.0,264600000.0,-2300000.0,27900000.0,9900000,,,-131800000.0,,38300000.0,-9600000.0,,1072000000.0,,,,6700000.0,9200000.0,28200000.0,43600000.0,501700000.0,28200000.0,202900000.0,,115000000.0,,539000000.0,,0.78,,,,,21700000.0,,60900000.0,,,,32692308.0,61900000.0,11800000.0,180200000.0,180200000.0,,,501700000.0,57700000.0,,40800000.0,,69200000.0,-125100000.0,79100000.0,66800000.0,,,,-47500000.0,115000000.0,,116100000.0,,,,1072000000.0,9900000,733600000.0,,,563300000.0,-4900000.0,61900000.0,34000000.0,18700000.0,61900000.0,,,15200000.0,-1200000.0,-22600000.0,42700000.0,,,,-14900000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.733536000,,,,205400000.0,,,-8400000.0,,73600000.0,,,,,,877900000.0,,,,0.26,,,,,,,,292900000,-26900000.0,17300000,690600000.0,,-100300000.0,,,32500000,,-1000000.0,,,33800000.0,,,,,,,,-3000000.0,,54000000.0,,,,17200000.0,188100000.0,,,,,,172900000.0,278600000.0,,,,-15000000.0,,,-76600000.0,216300000.0,342800000.0,,29100000.0,,-61600000.0,,,,,40000000.0,65800000.0,,,,10400000,,,,,59300000.0,,-28100000.0,,,,54000000.0,2100000.0,10400000,,,,,,,,,,,,6800000.0,19200000.0,35600000.0,,629000000.0,,,,124100000.0,,595800000.0,,,,,,0.26,-44200000.0,,87500000.0,,,,,,15200000.0,,183200000.0,,,,,61900000.0,,,,,,,,,,,,,,40000000.0,,,1214300000.0,10400000,871500000.0,,,,-26000000.0,17700000.0,,18600000.0,17700000.0,,,15600000.0,57000000.0,-16200000.0,,,,,-17500000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.741398400,,,,205200000.0,,,3300000.0,,67200000.0,,,,,,895100000.0,,,,0.24,,,,,,,,290800000,1400000.0,14700000,694000000.0,,-22800000.0,,,30400000,,-2700000.0,,,34800000.0,,,,,,,,-1000000.0,,63700000.0,,,,16100000.0,190500000.0,,,,,,174800000.0,290500000.0,,,,-3700000.0,,,-3500000.0,221800000.0,347300000.0,,33400000.0,,-61600000.0,,,,,40416667.0,74800000.0,,,,9700000,,,,,64500000.0,,-15900000.0,,,,4800000.0,30300000.0,9700000,,,,,,,,,,,,6400000.0,20500000.0,32400000.0,,632400000.0,,,,136100000.0,,598500000.0,,,,,,0.24,12300000.0,,85600000.0,,,,,,15600000.0,,200700000.0,,,,,,,,,,,,,,,,,,,40416667.0,,,1244900000.0,9700000,897600000.0,,,,14400000.0,30000000.0,,18500000.0,30000000.0,,,15900000.0,5800000.0,-39400000.0,,,,,800000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.749347200,,,,807000000.0,,,,,216000000.0,,,,,,2854000000.0,,,,-0.52,,,,,,,,1238000000,-33500000.0,119000000,4410000000.0,,-109900000.0,,,310200000,,17700000.0,,,561400000.0,,,,,,,,-32000000.0,,88700000.0,,,,-60000000.0,688000000.0,,,,,,612000000.0,1563000000.0,,,,-289300000.0,,,100000.0,905000000.0,1187000000.0,,236000000.0,,-1733000000.0,,,,,221153846.0,477000000.0,,,,-115000000,,,,,392000000.0,,-236000000.0,,,,-293800000.0,403600000.0,-45000000,,,,,,,,,,,,-15000000.0,-142000000.0,139000000.0,,2677000000.0,,,,615000000.0,,1472000000.0,,,,,,-0.52,-100000.0,,431000000.0,,,,,,191200000.0,,227000000.0,,,,,,,,,,,,,,,,,,,221153846.0,,,4483000000.0,-115000000,3296000000.0,,,,167600000.0,63000000.0,,74000000.0,63000000.0,,,34000000.0,-261800000.0,,,,,,37700000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.757296000,-2792000000.0,,4757000000.0,4223000000.0,,16000000.0,,,445000000.0,-836000000.0,,,896000000.0,,6688000000.0,5356000000.0,,575000000.0,,2488000000.0,,224000000.0,19000000.0,,,,6423000000,138000000.0,949000000,8392000000.0,,-504000000.0,,7000000.0,1326000000,,-21000000.0,,10252000000.0,625000000.0,,,507000000.0,-28000000.0,321000000.0,-514000000.0,,-4000000.0,,1245000000.0,,462000000.0,6740000000.0,776000000.0,3274000000.0,7728000000.0,79000000.0,453000000.0,,,2897000000.0,3471000000.0,,,,-2152000000.0,6688000000.0,394000000.0,179000000.0,1915000000.0,2488000000.0,,453000000.0,507000000.0,-2792000000.0,,3512000000.0,,217000000.0,,1438000000.0,-40000000.0,363000000.0,1.05,446000000,,492233010.0,,,896000000.0,1255000000.0,-556000000.0,,3335000000.0,3471000000.0,-319000000.0,862000000.0,460000000,,,-737000000.0,,599000000.0,-7000000.0,,10216000000.0,,,,316000000.0,45000000.0,245000000.0,1245000000.0,5600000000.0,245000000.0,1915000000.0,,1107000000.0,,3335000000.0,,1.03,,,,,39000000.0,,2200000000.0,,,,482857143.0,224000000.0,377000000.0,1232000000.0,1232000000.0,,,5600000000.0,-85000000.0,,1384000000.0,,445000000.0,-2460000000.0,1983000000.0,1298000000.0,,,,99000000.0,1107000000.0,,-554000000.0,,,,10216000000.0,446000000,7728000000.0,,,8392000000.0,306000000.0,224000000.0,1438000000.0,363000000.0,224000000.0,,,219000000.0,-315000000.0,,969000000.0,,,,-2000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.765072000,,,,1852000000.0,,-64000000.0,,,414000000.0,,,,,,6704000000.0,,,,0.09,,,,,,,,2778000000,70000000.0,445000000,8589000000.0,,-342000000.0,,,589000000,,-53000000.0,,,368000000.0,,,,,,,,-5000000.0,,1285000000.0,,,,233000000.0,1407000000.0,,,,,,1263000000.0,3514000000.0,,,,-1954000000.0,,,-190000000.0,1750000000.0,2508000000.0,,516000000.0,,-2947000000.0,,,,,500000000.0,1421000000.0,,,,45000000,,,,,925000000.0,,-214000000.0,,,,-140000000.0,367000000.0,137000000,,,,,,,,,,,,96000000.0,-145000000.0,258000000.0,,5642000000.0,,,,1255000000.0,,3533000000.0,,,,,,0.09,-115000000.0,,926000000.0,,,,,,144000000.0,,1277000000.0,,,,,224000000.0,,,,,,,,,,,,,,500000000.0,,,10352000000.0,45000000,7844000000.0,,,,153000000.0,109000000.0,,81000000.0,109000000.0,,,64000000.0,-135000000.0,,,,,,-35000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.772934400,,,,1763000000.0,,-20000000.0,,,399000000.0,,,,,,6531000000.0,,,,0.4,,,,,,,,2689000000,-19000000.0,378000000,8791000000.0,,-312000000.0,,,522000000,,1000000.0,,,303000000.0,,,,,,,,-10000000.0,,1520000000.0,,,,337000000.0,1385000000.0,,,,,,1241000000.0,3724000000.0,,,,-225000000.0,,,-90000000.0,1593000000.0,2366000000.0,,485000000.0,,-3030000000.0,,,,,512500000.0,1361000000.0,,,,205000000,,,,,946000000.0,,-226000000.0,,,,-29000000.0,325000000.0,205000000,,,,,,,,,,,,132000000.0,21000000.0,258000000.0,,5761000000.0,,,,1115000000.0,,3577000000.0,,,,,,0.4,-16000000.0,,926000000.0,,,,,,144000000.0,,1325000000.0,,,,,,,,,,,,,,,,,,,512500000.0,,,10398000000.0,205000000,8032000000.0,,,,99000000.0,93000000.0,,79000000.0,93000000.0,,,56000000.0,-19000000.0,,,,,,101000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.780883200,,,,1793000000.0,,-4000000.0,,,401000000.0,,,,,,6787000000.0,,,,0.29,,,,,,,,2728000000,-192000000.0,340000000,9365000000.0,,-203000000.0,,,492000000,,-2000000.0,,,465000000.0,,,,,,,,-10000000.0,,1898000000.0,,,,289000000.0,1453000000.0,,,,,,1301000000.0,4848000000.0,,,,-208000000.0,,,38000000.0,1624000000.0,2425000000.0,,499000000.0,,-3154000000.0,,,,,527586207.0,1454000000.0,,,,153000000,,,,,997000000.0,,-253000000.0,,,,-158000000.0,293000000.0,176000000,,,,,,,,,,,,113000000.0,15000000.0,273000000.0,,6211000000.0,,,,1174000000.0,,3709000000.0,,,,,,0.29,-68000000.0,,935000000.0,,,,,,152000000.0,,2206000000.0,,,,,,,,,,,,,,,,,,,527586207.0,,,11839000000.0,153000000,9414000000.0,,,,40000000.0,25000000.0,,49000000.0,25000000.0,,,62000000.0,-148000000.0,,,,,,-34000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.788832000,-3190000000.0,,,,,49000000.0,,,503000000.0,-975000000.0,,,249000000.0,,7059000000.0,9624000000.0,,745000000.0,,2550000000.0,,13000000.0,,,0.0,,2937000000,-138000000.0,345000000,9573000000.0,,-481000000.0,,-211000000.0,514000000,1187000000.0,,,11132000000.0,-943000000.0,5292000000.0,,630000000.0,-39000000.0,248000000.0,-8000000.0,,-11000000.0,18000000.0,1833000000.0,,326000000.0,,372000000.0,5379000000.0,9789000000.0,-279000000.0,505000000.0,,,,5022000000.0,5292000000.0,,,-99000000.0,7059000000.0,486000000.0,105000000.0,1767000000.0,2550000000.0,,505000000.0,630000000.0,-3190000000.0,,,,224000000.0,,0.0,-36000000.0,77000000.0,1.8,227000000,888000000.0,516666667.0,,,249000000.0,193000000.0,-282000000.0,,3853000000.0,5022000000.0,153000000.0,316000000.0,227000000,,,-1338000000.0,,609000000.0,,,12339000000.0,,,,145000000.0,-327000000.0,285000000.0,1833000000.0,6383000000.0,285000000.0,1767000000.0,,0.0,,3853000000.0,4000000.0,1.8,,1747000000.0,,,-12000000.0,,,1187000000.0,1747000000.0,,350000000.0,13000000.0,169000000.0,2269000000.0,2269000000.0,,,6383000000.0,-29000000.0,,1508000000.0,,503000000.0,-2486000000.0,2117000000.0,1301000000.0,4000000.0,,,-137000000.0,0.0,13000000.0,-174000000.0,,,,12339000000.0,227000000,9789000000.0,,,9573000000.0,34000000.0,13000000.0,0.0,77000000.0,13000000.0,,,66000000.0,294000000.0,,1231000000.0,,888000000.0,0.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.796608000,,,,2231000000.0,,-13000000.0,,,541000000.0,,,,,,7656000000.0,,,,0.53,,,,,,,,3337000000,-65000000.0,565000000,10140000000.0,,-788000000.0,,,742000000,,-30000000.0,,,382000000.0,,,,,,,,-10000000.0,,2115000000.0,,,,486000000.0,1666000000.0,,,,,,1489000000.0,5328000000.0,,,,-21000000.0,,,-211000000.0,1959000000.0,2867000000.0,,477000000.0,,-3331000000.0,,,,,550943396.0,1434000000.0,,,,292000000,,,,,1314000000.0,,-586000000.0,,,,469000000.0,419000000.0,292000000,,,,,,,,,,,,194000000.0,19000000.0,299000000.0,,6809000000.0,,,,1242000000.0,,4263000000.0,,,,,,0.53,100000000.0,,1106000000.0,,,,,,177000000.0,,2354000000.0,,,,,13000000.0,,,,,,,,,,,,,,550943396.0,,,13344000000.0,292000000,10477000000.0,,,,-167000000.0,113000000.0,,176000000.0,113000000.0,,,75000000.0,479000000.0,,,,,,-147000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.804470400,,,,2903000000.0,,-244000000.0,,,645000000.0,,,,,,10382000000.0,,,,-0.03,,,,,,,,4361000000,-187000000.0,645000000,13637000000.0,,-549000000.0,,,947000000,,-27000000.0,,,744000000.0,,,,,,,,-14000000.0,,2431000000.0,,,,130000000.0,2258000000.0,,,,,,2012000000.0,6448000000.0,,,,-1806000000.0,,,-654000000.0,2419000000.0,3621000000.0,,653000000.0,,-4360000000.0,,,,,600000000.0,1857000000.0,,,,-18000000,,,,,1314000000.0,,-46000000.0,,,,62000000.0,446000000.0,78000000,,,,,,,,,,,,52000000.0,-369000000.0,395000000.0,,9277000000.0,,,,1487000000.0,,6106000000.0,,,,,,-0.03,-41000000.0,,1458000000.0,,,,,,302000000.0,,3242000000.0,,,,,,,,,,,,,,,,,,,600000000.0,,,17454000000.0,-18000000,13833000000.0,,,,400000000.0,127000000.0,,287000000.0,127000000.0,,,121000000.0,76000000.0,,,,,,131000000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.812419200,,,,2866000000.0,,238000000.0,,,716000000.0,,,,,,10744000000.0,,,,0.4,,,,,,,,4371000000,,569000000,14118000000.0,,-798000000.0,,,820000000,,,,,-25000000.0,,,,,,,,-10000000.0,,3004000000.0,,,,457000000.0,2297000000.0,,,,,,2046000000.0,6766000000.0,,,,-97000000.0,,,-447000000.0,2445000000.0,3728000000.0,,749000000.0,,-4518000000.0,,,,,667500000.0,2101000000.0,,,,267000000,,,,,1384000000.0,,-432000000.0,,,,95000000.0,651000000.0,274000000,,,,,,,,,,,,183000000.0,29000000.0,401000000.0,,9600000000.0,,,,1442000000.0,,6198000000.0,,,,,,0.4,-52000000.0,,1505000000.0,,,,,,251000000.0,,3494000000.0,,,,,,,,,,,,,,,,,,,667500000.0,,,18206000000.0,267000000,14478000000.0,,,,219000000.0,75000000.0,,287000000.0,75000000.0,,,111000000.0,105000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.820368000,-4564000000.0,,7101000000.0,,,34000000.0,,,829000000.0,-1527000000.0,,,352000000.0,,12041000000.0,15343000000.0,,1064000000.0,,4200000000.0,,232000000.0,,,,,4583000000,,417000000,14315000000.0,,-1465000000.0,,164000000.0,668000000,1666000000.0,,,17695000000.0,-529000000.0,9303000000.0,,961000000.0,15000000.0,460000000.0,1518000000.0,,-16000000.0,42000000.0,2566000000.0,,727000000.0,,590000000.0,8576000000.0,15692000000.0,-275000000.0,784000000.0,,,1064000000.0,7129000000.0,9303000000.0,,,-45000000.0,12041000000.0,715000000.0,131000000.0,2738000000.0,4200000000.0,,784000000.0,961000000.0,-4564000000.0,,,,68000000.0,,0.0,-50000000.0,243000000.0,2.14,354000000,2092000000.0,674444444.0,,,352000000.0,572000000.0,-463000000.0,-892000000.0,7137000000.0,7129000000.0,884000000.0,738000000.0,354000000,,,-3600000000.0,2166000000.0,981000000.0,,,19892000000.0,,,,236000000.0,-641000000.0,406000000.0,2566000000.0,9751000000.0,406000000.0,2738000000.0,2166000000.0,0.0,,7137000000.0,4000000.0,2.14,,2665000000.0,,,157000000.0,,,1666000000.0,2665000000.0,,448714000.0,232000000.0,251000000.0,3497000000.0,3497000000.0,,,9751000000.0,-113000000.0,,2352000000.0,,829000000.0,-1969000000.0,3333000000.0,2254000000.0,4000000.0,,,-1181000000.0,0.0,232000000.0,1510000000.0,,,,19892000000.0,354000000,15692000000.0,,,14315000000.0,275000000.0,232000000.0,0.0,243000000.0,232000000.0,,,113000000.0,900000000.0,,1779000000.0,,2092000000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.828230400,,,,3309000000.0,,-19000000.0,,,814000000.0,,,,,,11977000000.0,,,,0.62,,,,,,,,4951000000,,812000000,14765000000.0,,-784000000.0,,,1080000000,,,,,443000000.0,,,,,,,,-13000000.0,,2969000000.0,,,,695000000.0,2497000000.0,,,,,,2229000000.0,7579000000.0,,,,-107000000.0,,,-399000000.0,2635000000.0,4177000000.0,,812000000.0,,-4761000000.0,,,,,681967213.0,2055000000.0,,,,416000000,,,,,2453000000.0,,-385000000.0,,,,75000000.0,582000000.0,416000000,,,,,,,,,,,,279000000.0,41000000.0,417000000.0,,10004000000.0,,,,1671000000.0,,7287000000.0,,,,,,0.61,-127000000.0,,1642000000.0,,,,,,268000000.0,,3555000000.0,,,,,232000000.0,,,,,,,,,,,,,,670967742.0,,,20189000000.0,416000000,16012000000.0,,,,197000000.0,105000000.0,,150000000.0,105000000.0,,,130000000.0,88000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.836092800,,,,3258000000.0,,82000000.0,,,745000000.0,,,,,,11908000000.0,,,,0.54,,,,,,,,4933000000,,726000000,15254000000.0,,-475000000.0,,,1005000000,,,,,282000000.0,,,,,,,,-14000000.0,,2547000000.0,,,,608000000.0,2532000000.0,,,,,,2253000000.0,7900000000.0,,,,-121000000.0,,,-161000000.0,2448000000.0,4195000000.0,,909000000.0,,-5000000000.0,,,,,674074074.0,2126000000.0,,,,364000000,,,,,2497000000.0,,-314000000.0,,,,-88000000.0,470000000.0,364000000,,,,,,,,,,,,244000000.0,47000000.0,431000000.0,,10254000000.0,,,,1614000000.0,,7334000000.0,,,,,,0.54,-93000000.0,,1675000000.0,,,,,,279000000.0,,3655000000.0,,,,,,,,,,,,,,,,,,,674074074.0,,,20601000000.0,364000000,16406000000.0,,,,156000000.0,12000000.0,,89000000.0,12000000.0,,,127000000.0,-74000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.844041600,,,,3206000000.0,,-48000000.0,,,679000000.0,,,,,,11622000000.0,,,,0.47,,,,,,,,4887000000,,638000000,15521000000.0,,-473000000.0,,,940000000,,,,,863000000.0,,,,,,,,-13000000.0,,2547000000.0,,,,519000000.0,2568000000.0,,,,,,2266000000.0,8215000000.0,,,,-569000000.0,,,-106000000.0,2673000000.0,4084000000.0,,847000000.0,,-5198000000.0,,,,,661702128.0,2090000000.0,,,,311000000,,,,,2578000000.0,,-367000000.0,,,,-385000000.0,856000000.0,311000000,,,,,,,,,,,,208000000.0,39000000.0,432000000.0,,10323000000.0,,,,1793000000.0,,6859000000.0,,,,,,0.47,-2000000.0,,1681000000.0,,,,,,302000000.0,,3672000000.0,,,,,,,,,,,,,,,,,,,661702128.0,,,20657000000.0,311000000,16573000000.0,,,,489000000.0,10000000.0,,201000000.0,10000000.0,,,122000000.0,-372000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.851990400,-5322000000.0,,7842000000.0,,,,,,845000000.0,-1400000000.0,,,339000000.0,,11827000000.0,16755000000.0,,1505000000.0,,4413000000.0,,113000000.0,,,127000000.0,,5138000000,,978000000,15721000000.0,,-519000000.0,,-119000000.0,1284000000,1773000000.0,,,19909000000.0,-1517000000.0,8881000000.0,,1505000000.0,,498000000.0,-12000000.0,,-14000000.0,,4017000000.0,,1221000000.0,,693000000.0,9158000000.0,16859000000.0,-110000000.0,836000000.0,,,1094000000.0,8609000000.0,8881000000.0,,,494000000.0,11827000000.0,1010000000.0,851000000.0,2946000000.0,4413000000.0,,836000000.0,1505000000.0,-5322000000.0,,,-816000000.0,232000000.0,,0.0,-54000000.0,201000000.0,2.22,414000000,2412000000.0,677886000.0,,,339000000.0,71000000.0,-334000000.0,-220000000.0,6781000000.0,8609000000.0,-91000000.0,713000000.0,414000000,,,-2251000000.0,2100000000.0,1155000000.0,-29000000.0,,21272000000.0,,,,279000000.0,-766000000.0,441000000.0,4017000000.0,10399000000.0,441000000.0,2946000000.0,2100000000.0,0.0,,6781000000.0,7000000.0,2.22,,3023000000.0,,,103000000.0,,,1773000000.0,3023000000.0,,677886000.0,113000000.0,306000000.0,,,,,10399000000.0,-141000000.0,,3154000000.0,,845000000.0,-882000000.0,4309000000.0,2621000000.0,7000000.0,,,185000000.0,0.0,113000000.0,-489000000.0,,,,21272000000.0,414000000,16859000000.0,,,15721000000.0,379000000.0,113000000.0,0.0,201000000.0,113000000.0,,,119000000.0,346000000.0,,2515000000.0,,2412000000.0,127000000.0,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.859766400,,,,3565000000.0,,,,,847000000.0,,,,,,11543000000.0,,,,0.63,,,,,,,,5328000000,,901000000,15723000000.0,,-268000000.0,,,1201000000,,,,,385000000.0,,,,,,,,-14000000.0,,4483000000.0,,,,800000000.0,2664000000.0,,,,,,2364000000.0,9050000000.0,,,,-359000000.0,,,-96000000.0,2914000000.0,4567000000.0,,915000000.0,,-5404000000.0,,,,,772580645.0,2188000000.0,,,,479000000,,,,,2901000000.0,,-347000000.0,,,,-392000000.0,564000000.0,479000000,,,,,,,,,,,,321000000.0,62000000.0,443000000.0,,10319000000.0,,,2188000000.0,1868000000.0,,6441000000.0,,,,,,0.62,-96000000.0,,1763000000.0,,,,,,300000000.0,,3658000000.0,,,,,113000000.0,,,,,,,,,,,,,,760317460.0,,,21445000000.0,479000000,16878000000.0,,,,217000000.0,17000000.0,,199000000.0,17000000.0,,,116000000.0,-378000000.0,,,,,,,,,,,,,,,,,,,,,,,,
