,quarterlyFreeCashFlow,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyGoodwill,annualNetOtherInvestingChanges,annualRetainedEarnings,annualCommonStockIssuance,quarterlyTotalAssets,annualGoodwill,annualFreeCashFlow,annualDilutedAverageShares,quarterlyAccountsReceivable,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyCostOfRevenue,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,trailingResearchAndDevelopment,annualPurchaseOfInvestment,annualAccountsReceivable,trailingOperatingIncome,annualTotalRevenue,quarterlyLongTermDebt,annualOtherCurrentAssets,annualBasicAverageShares,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,trailingInvestingCashFlow,annualAccountsPayable,quarterlyNetIncome,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,trailingSaleOfInvestment,annualTaxProvision,quarterlyDilutedEPS,annualTotalAssets,annualDilutedEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingIncome,trailingPurchaseOfInvestment,annualEndCashPosition,annualNonCurrentDeferredRevenue,annualStockholdersEquity,annualLongTermDebt,trailingTotalRevenue,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyOtherNonCurrentAssets,quarterlyPurchaseOfInvestment,quarterlyDilutedAverageShares,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentLiabilities,trailingEndCashPosition,quarterlyEndCashPosition,quarterlyGrossProfit,quarterlyInventory,quarterlyInvestingCashFlow,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,quarterlyNetOtherFinancingCharges,annualCurrentAssets,annualOperatingCashFlow,annualNetPPE,trailingPretaxIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCashCashEquivalentsAndMarketableSecurities,annualOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,annualBasicEPS,annualOtherNonCurrentLiabilities,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,annualEbitda,annualNetIncomeCommonStockholders,quarterlyCapitalStock,trailingChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,annualGrossPPE,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,quarterlyOtherIntangibleAssets,quarterlyBasicAverageShares,annualOtherIntangibleAssets,quarterlyBasicEPS,annualInterestExpense,quarterlyOperatingExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCapitalStock,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingCapitalExpenditure,trailingGrossProfit,quarterlySaleOfInvestment,annualCapitalExpenditure,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyNetOtherInvestingChanges,trailingInterestExpense,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,annualOtherNonCashItems,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyEbitda,annualAccumulatedDepreciation,trailingTaxProvision,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualNetOtherFinancingCharges,annualCurrentDebt,annualCostOfRevenue,annualBeginningCashPosition,annualResearchAndDevelopment,quarterlyOtherCurrentLiabilities,quarterlyAccumulatedDepreciation,annualGrossProfit,annualInventory,quarterlyChangeInCashSupplementalAsReported,trailingNetIncome,quarterlyNetPPE,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyPurchaseOfBusiness,annualChangeInInventory,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,quarterlyGrossPPE,quarterlyCurrentAssets,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingBeginningCashPosition,quarterlyResearchAndDevelopment,trailingOperatingExpense,trailingCostOfRevenue,quarterlyPretaxIncome,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualCurrentAccruedExpenses,trailingOtherIncomeExpense,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,quarterlyChangeInInventory,trailingOtherNonCashItems,trailingOperatingCashFlow,trailingStockBasedCompensation,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,quarterlyCurrentDeferredRevenue,trailingBasicEPS,trailingChangeInWorkingCapital,quarterlyStockBasedCompensation,annualOtherIncomeExpense,trailingCommonStockIssuance,annualChangesInAccountReceivables,trailingDilutedAverageShares,quarterlyCurrentAccruedExpenses,quarterlyChangeInAccountPayable,trailingDilutedEPS,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyDepreciationAndAmortization,trailingRepurchaseOfCapitalStock,annualCurrentDeferredRevenue,trailingChangeInAccountPayable,annualInvestmentsAndAdvances,annualCashFlowFromContinuingFinancingActivities,trailingChangesInAccountReceivables,trailingBasicAverageShares,quarterlyIncomeTaxPayable,trailingPurchaseOfBusiness,trailingCashFlowFromContinuingFinancingActivities,annualDeferredIncomeTax,trailingDepreciationAndAmortization,annualStockBasedCompensation
1222732800,418521000.0,,602152000.0,,,,,,93692978000.0,,,,5550439000.0,-948897000.0,,9782271000.0,,,,39279975000.0,,,,,,9475118000.0,,,2440929000.0,,,,2189248000.0,688615000.0,2419469000.0,,,0.17,,,14540493000.0,,,,,,,,214520000.0,,0.0,-1542610000.0,12877929412.0,,767424000.0,,,9285778000.0,5786959000.0,5185098000.0,-2745706000.0,,28822192000.0,2189248000.0,-2822000.0,,,,,,,,,,,,,,,13258663000.0,,,,,60655420000.0,9833375000.0,12877929412.0,,0.17,,2744532000.0,38296119000.0,,37693967000.0,1235156000.0,,,505000.0,,,,0.0,,,11077745000.0,-14174000.0,0.0,5086277000.0,,-1207012000.0,,,,0.0,3042427000.0,15569230000.0,,3381788000.0,,,,,,,,,,402964000.0,,,,-1803789000.0,,26567347000.0,9145328000.0,726339000.0,,,,,,14281699000.0,26567347000.0,54413003000.0,,,,,,,3167268000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230681600,-916732000.0,,300000000.0,1163338000.0,,-21147104000.0,8722988000.0,25901361000.0,94678980000.0,,1740136000.0,13099736538.0,4458491000.0,-246104000.0,300000000.0,4884065000.0,9972241000.0,6811863000.0,-1510587000.0,43659988000.0,,-830581000.0,4458491000.0,,51464934000.0,10193510000.0,0.0,13099736538.0,1124168000.0,-30964738000.0,,6706777000.0,1074750000.0,1086714000.0,2249045000.0,,2321790000.0,,94678980000.0,0.52,13657997000.0,10610945000.0,,7884873000.0,29099000.0,63468228000.0,10193510000.0,,170248000.0,2095756000.0,0.0,1125680000.0,,37389495000.0,268296000.0,12893290000.0,,7884873000.0,4403737000.0,4170512000.0,-4187937000.0,397292000.0,26551287000.0,1074750000.0,232822000.0,51018992000.0,9975730000.0,30422433000.0,,13657997000.0,37689495000.0,0.0,-351451000.0,0.52,1086714000.0,,-1427460000.0,12649315000.0,6811863000.0,13258663000.0,,518715000.0,30422433000.0,3606915000.0,63468228000.0,9677158000.0,,9677158000.0,,581318000.0,2586492000.0,37689495000.0,13258663000.0,37389495000.0,2012242000.0,,,36200000.0,-8235594000.0,43659988000.0,9764508000.0,-338202000.0,,,9285778000.0,-899013000.0,0.0,6706777000.0,-420515000.0,-3791312000.0,7650451000.0,-1180908000.0,,581451000.0,1817245000.0,9287802000.0,,1676858000.0,-569416000.0,,11013539000.0,,25549910000.0,268296000.0,29840450000.0,4277958000.0,,518715000.0,,21624484000.0,4170512000.0,-1333213000.0,,30422433000.0,8722988000.0,382442000.0,,-806554000.0,,26551287000.0,2012242000.0,12893290000.0,30422433000.0,51018992000.0,,29099000.0,,,,,1506610000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238457600,206663000.0,,,,,,,,97231862000.0,,,,4786698000.0,-113725000.0,,5737659000.0,,,,44391545000.0,,,,,,11385668000.0,,,1940943000.0,,,,1859724000.0,1120391000.0,2098807000.0,,,0.14,,,15069985000.0,,,,,,,,465276000.0,,0.0,-340864000.0,13283742857.0,,18296000.0,,,13995226000.0,4225748000.0,4508575000.0,4342219000.0,,26958013000.0,1859724000.0,86888000.0,,,,,,,,,,,,,,,13258663000.0,,,,,65292436000.0,9665782000.0,13283742857.0,,0.14,,2283636000.0,40162993000.0,,40162993000.0,2151591000.0,,,3756657000.0,,,,1647931000.0,,,7884873000.0,-250000000.0,0.0,5744517000.0,,-722379000.0,,,,,1942112000.0,9963407000.0,,3092469000.0,,,,,,,,,,518715000.0,,,,6110353000.0,,31014990000.0,10008512000.0,686250000.0,,,,,,11888028000.0,31014990000.0,52840317000.0,,,,,,,2627193000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246320000,-1115093000.0,,,,,,,,99975657000.0,,,,4490242000.0,-175685000.0,,7824290000.0,,,,45651626000.0,,,,,,11269611000.0,,,1787039000.0,,,,1671490000.0,983285000.0,2445756000.0,,,,,,13790930000.0,,,,,,,,-179790000.0,,0.0,-527000.0,,,17896000.0,,,9156895000.0,4976723000.0,4664579000.0,-7064942000.0,,28825805000.0,1671490000.0,233112000.0,,,,,,,,,,,,,,,13258663000.0,,,,,65890498000.0,10043442000.0,,,,,2704343000.0,40137857000.0,,40137857000.0,1264162000.0,,,-3286211000.0,,,,-594867000.0,,,13995226000.0,-282177000.0,0.0,5947926000.0,,-3192193000.0,,,,,2272380000.0,12801013000.0,,2127888000.0,,,,,,,,,,576175000.0,,,,-4838331000.0,,32076697000.0,10331925000.0,520639000.0,,,,,,15034875000.0,32076697000.0,54324031000.0,,22500000.0,,,,,2307678000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,-181871000.0,,447000.0,,0.0,,,,100391615000.0,,,,4668083000.0,-2276206000.0,,10054873000.0,,,,46779549000.0,,,,,,11525947000.0,,,1539534000.0,,,,1409346000.0,1015720000.0,2773943000.0,,,0.11,,,14112237000.0,,,,,,,,0.0,,0.0,-433400000.0,12812236364.0,,247981000.0,,,12085032000.0,5080685000.0,4711133000.0,3487424000.0,,27532345000.0,1409346000.0,0.0,,,,,,,,,,,,,,,13258663000.0,,,,,67458728000.0,9956994000.0,12812236364.0,,0.11,,3017278000.0,38478056000.0,,38477609000.0,1309369000.0,,,0.0,,,,5493751000.0,,,9156895000.0,-95000000.0,0.0,6026681000.0,,-1575406000.0,,,,0.0,2063407000.0,15135558000.0,,2039368000.0,,,,,,,,,,489416000.0,,,,2928137000.0,,32834952000.0,11741272000.0,499834000.0,,,,,,13420108000.0,32834952000.0,53612066000.0,,,,,,,2039368000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,2734092000.0,,,-102134000.0,,5912523000.0,12821954000.0,439645000.0,109680863000.0,,1643791000.0,13244338000.0,3254694000.0,-100384000.0,,10843287000.0,9200814000.0,6622169000.0,-2666000000.0,58807773000.0,,-1256488000.0,3254694000.0,,53729503000.0,11286700000.0,31392000.0,13244338000.0,1825831000.0,-4793953000.0,,6801447000.0,1681609000.0,1370085000.0,2816787000.0,,2107467000.0,,109680863000.0,0.5,16064129000.0,8215202000.0,,12628413000.0,237779000.0,68429302000.0,11286700000.0,,508111000.0,3418833000.0,0.0,-481697000.0,,37285995000.0,386981000.0,15763238000.0,,12628413000.0,4986238000.0,4978327000.0,-5558654000.0,491915000.0,31827367000.0,1681609000.0,119645000.0,50873090000.0,10574377000.0,36409245000.0,,16064129000.0,37285995000.0,0.0,0.0,0.5,1370085000.0,,-1258607000.0,13127758000.0,6622169000.0,13258663000.0,,602658000.0,36409245000.0,4740130000.0,68429302000.0,17886630000.0,,17886630000.0,,508111000.0,3048936000.0,37285995000.0,13258663000.0,37285995000.0,3159392000.0,,,21469000.0,-8930586000.0,58807773000.0,10135292000.0,-634292000.0,,,12085032000.0,-631430000.0,31392000.0,6801447000.0,-294527000.0,-3440608000.0,7093347000.0,-1368372000.0,,119645000.0,1937302000.0,15829525000.0,,2734686000.0,-12412441000.0,,11054192000.0,,439645000.0,386981000.0,34460109000.0,7888283000.0,,602658000.0,-12412441000.0,19269394000.0,4978327000.0,539971000.0,,36409245000.0,12821954000.0,400744000.0,-1368372000.0,-288838000.0,,31827367000.0,3159392000.0,15763238000.0,36409245000.0,50873090000.0,,237779000.0,,,,,2226575000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269993600,-1955469000.0,,,,,,,,112950969000.0,,,,6040265000.0,-130246000.0,,9354916000.0,,,,59020099000.0,,,,,,11659809000.0,,,2158899000.0,,,,1984423000.0,1372801000.0,3154504000.0,,,0.15,,,16435395000.0,,,,,,,,27935000.0,,0.0,,13229486667.0,,386096000.0,,,11942539000.0,6234775000.0,5455902000.0,-2026618000.0,,32554654000.0,1984423000.0,0.0,,,,,,,,,,,,,,,13258663000.0,,,,,70756268000.0,17795513000.0,13229486667.0,,0.15,,3446242000.0,35078374000.0,,35078374000.0,3154764000.0,,,1500375000.0,,,,-453627000.0,,,12628414000.0,-317064000.0,31392000.0,6357111000.0,,-3073502000.0,,,,,2788533000.0,15589691000.0,,2854829000.0,,,,,,,,,,602658000.0,,,,-685875000.0,,36643461000.0,14803045000.0,667995000.0,,,,,,16119259000.0,36643461000.0,53930870000.0,,,,,,,2826894000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,1974373000.0,,3215000.0,,,,,,120475416000.0,,,,5927248000.0,-143712000.0,,12958292000.0,,,,64963261000.0,,,,,,11534672000.0,,,2772762000.0,,,,2471355000.0,1153441000.0,2958573000.0,,,,,,17004154000.0,,,,,,,,180573000.0,,0.0,,,,396096000.0,,,12663483000.0,7012731000.0,5822948000.0,-2508319000.0,,37417625000.0,2471355000.0,-57674000.0,,,,,,,,,,,,,,,13258663000.0,,,,,71618155000.0,21375181000.0,,,,,3358201000.0,36949131000.0,,36945916000.0,3936740000.0,,,-1426266000.0,,,,1417188000.0,,,11942539000.0,20070000.0,15696000.0,7883159000.0,,-1638919000.0,,,,,3654530000.0,19971023000.0,,3971969000.0,,,,,,,,,,661078000.0,-1423824000.0,,,720945000.0,,39016911000.0,15291081000.0,1018634000.0,,,,,,20413471000.0,39016911000.0,55512155000.0,,187467000.0,,,,,3791396000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,-1048094000.0,,35000.0,,,,,,119698387000.0,,,,5918269000.0,-2138501000.0,,11446789000.0,,,,67756425000.0,,,,,,11503267000.0,,,1671812000.0,,,,1609201000.0,1333083000.0,3028751000.0,,,0.12,,,16960666000.0,,,,,,,,32853000.0,,0.0,-3406355000.0,13410008333.0,,366096000.0,,,25856391000.0,5556707000.0,6030724000.0,13820936000.0,,34853760000.0,1609201000.0,0.0,,,,,,,,,,,,,,,13258663000.0,,,,,73290378000.0,21270082000.0,13410008333.0,,0.12,,3266673000.0,30525715000.0,,30525680000.0,3932413000.0,,,0.0,,,,19147113000.0,,,12663483000.0,-399117000.0,15696000.0,7070476000.0,,-2550274000.0,,,,0.0,2290034000.0,17003496000.0,,2302704000.0,,,,,,,,,,701078000.0,,,,13192907000.0,,39646406000.0,16900282000.0,598039000.0,,,,,,17893094000.0,39646406000.0,51941962000.0,,,,,,,2269851000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,-539692000.0,,,-590616000.0,,18689201000.0,17146852000.0,950565000.0,120815079000.0,,-1568882000.0,13286496154.0,4574154000.0,-229706000.0,,13689364000.0,10221605000.0,6908978000.0,-2642165000.0,72115106000.0,,-3869400000.0,4574154000.0,,71268417000.0,10715916000.0,102000000.0,13286496154.0,967256000.0,2068719000.0,,9253982000.0,843999000.0,888317000.0,3213488000.0,,2650876000.0,,120815079000.0,0.52,15705908000.0,10288930000.0,,22922396000.0,234032000.0,73436977000.0,10715916000.0,,427381000.0,4273217000.0,0.0,-167823000.0,,30040738000.0,396196000.0,19590335000.0,,22922396000.0,5014843000.0,6215074000.0,-7217280000.0,91852000.0,35296243000.0,843999000.0,551393000.0,48699973000.0,10735581000.0,43967938000.0,,15705908000.0,30040738000.0,0.0,,0.52,888317000.0,,-1207426000.0,14956495000.0,6908978000.0,13258663000.0,,1025989000.0,43967938000.0,10293983000.0,73436977000.0,21217530000.0,,21217530000.0,,461673000.0,3459010000.0,30040738000.0,13258663000.0,30040738000.0,3851836000.0,,,17743000.0,-12304463000.0,72115106000.0,12355316000.0,-1421473000.0,,,25856391000.0,-511315000.0,102000000.0,9253982000.0,290177000.0,-5041768000.0,7570729000.0,-580151000.0,,552005000.0,1555833000.0,18704207000.0,,1760845000.0,-17257710000.0,,13530126000.0,,493719000.0,396196000.0,47449361000.0,12628413000.0,,1025989000.0,-17257710000.0,23819056000.0,6215074000.0,-2933994000.0,,43967938000.0,17146852000.0,366208000.0,,-1251951000.0,,35296243000.0,3851836000.0,19590335000.0,43967938000.0,48699973000.0,,234032000.0,,,,,1333464000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,-1066105000.0,,,,,,,,125528136000.0,,,,6743011000.0,-142373000.0,,13808219000.0,,,,73040718000.0,,,,,,11143420000.0,,,2474431000.0,,,,2300265000.0,1144520000.0,3454534000.0,,,0.17,,,16253907000.0,,,,,,,,12319000.0,,0.0,-1172986000.0,13530970588.0,,1035796000.0,,,12925464000.0,7100887000.0,6338842000.0,-12595088000.0,,36956046000.0,2300265000.0,-673000.0,,,,,,,,,,,,,,,13258663000.0,,,,,76253022000.0,21253181000.0,13530970588.0,,0.17,,3844700000.0,28489582000.0,,28489582000.0,3848130000.0,,,5846000.0,,,,-8729106000.0,,,22922396000.0,-330400000.0,102000000.0,8854150000.0,,-2704247000.0,,,,,3256187000.0,20909106000.0,,3269708000.0,,,,,,,,,,1025989000.0,,,,-9996932000.0,,43685348000.0,19447117000.0,782958000.0,,,,,,20702139000.0,43685348000.0,52487418000.0,,,,,,,3257389000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,-470277000.0,,5000.0,,,,,,129485125000.0,,,,5796511000.0,-2235298000.0,,13653908000.0,,,,81456343000.0,,,,,,12065348000.0,,,2955677000.0,,,,2688159000.0,915259000.0,3623762000.0,,,,,,17203415000.0,,,,,,,,227576000.0,,3119809000.0,-388980000.0,,,1785796000.0,,,12272637000.0,7879142000.0,6722418000.0,-4775042000.0,,39546935000.0,2688159000.0,190673000.0,,,,,,,,,,,,,,,13258663000.0,,,,,77209881000.0,21405764000.0,,,,,3926145000.0,27706247000.0,,27706242000.0,3818598000.0,,,1622000.0,,,,904502000.0,,,12925464000.0,-351381000.0,102000000.0,9160838000.0,,-4999064000.0,,,,,3952997000.0,21533050000.0,,4167409000.0,,,,,,,,,,1144220000.0,,,,-652827000.0,,48489340000.0,20062583000.0,984156000.0,,,,,,22343520000.0,48489340000.0,48028782000.0,,250209000.0,,,,,3939833000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,-1128696000.0,,1115000.0,,,,,,145495489000.0,,,,4840120000.0,-221688000.0,,15999080000.0,,,,85011122000.0,,,,,,25017212000.0,,,2852022000.0,,,,2657417000.0,1167265000.0,3787774000.0,,,0.2,,,29860554000.0,,,,,,,,79610000.0,,3859261000.0,-2759714000.0,13287085000.0,,1655796000.0,,,24993118000.0,7852745000.0,7086759000.0,-6250018000.0,,53344508000.0,2657417000.0,-45000000.0,,,,,,,,,,,,,,,13258663000.0,,,,,80017725000.0,20203257000.0,13287085000.0,,0.2,,4109038000.0,38731160000.0,,38730045000.0,3524866000.0,,,38016000.0,,,,828445000.0,,,12272637000.0,-451968000.0,102000000.0,8660376000.0,,-4671846000.0,,,,0.0,3743707000.0,23851825000.0,,3777469000.0,,,,,,,,,,655773000.0,,,,12720481000.0,,48384335000.0,22572443000.0,845837000.0,,,,,,23483954000.0,48384335000.0,60484367000.0,,,,,,,3697859000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,-2206871000.0,,,993695000.0,,-8394939000.0,23762705000.0,361980000.0,158522510000.0,,-4871949000.0,13199745833.0,5379452000.0,-167566000.0,,15535895000.0,13562457000.0,9503817000.0,-2766925000.0,102411014000.0,,-2736134000.0,5379452000.0,,88872409000.0,26411013000.0,611612000.0,13199745833.0,2023236000.0,-35025529000.0,,10917010000.0,1857976000.0,1086384000.0,4209580000.0,,3257091000.0,,158522510000.0,0.72,34425638000.0,13435678000.0,,20878522000.0,291206000.0,81180614000.0,26411013000.0,,655810000.0,4176556000.0,2990357000.0,1585546000.0,,35346815000.0,1824696000.0,28779185000.0,,20878522000.0,7042533000.0,7318715000.0,-11405381000.0,67714000.0,63204823000.0,1857976000.0,216980000.0,56111496000.0,15239535000.0,58041183000.0,,34425638000.0,35346815000.0,2990357000.0,,0.72,1086384000.0,,-1394733000.0,18485025000.0,9503817000.0,13258663000.0,,798449000.0,58041183000.0,-2043874000.0,81180614000.0,31345140000.0,,31345140000.0,,746012000.0,4559746000.0,35346815000.0,13258663000.0,35346815000.0,6263535000.0,,,22230000.0,-20111484000.0,102411014000.0,15075650000.0,-1398780000.0,,,24993118000.0,-260984000.0,611612000.0,10917010000.0,327646000.0,-7736327000.0,10305366000.0,-3893178000.0,,171980000.0,2482787000.0,22578428000.0,,3323186000.0,-18231825000.0,,16439629000.0,,361980000.0,1824696000.0,58997102000.0,22922396000.0,,798449000.0,-18231825000.0,29875307000.0,7318715000.0,-4114596000.0,,58041183000.0,23762705000.0,644140000.0,,-1197458000.0,,63204823000.0,6263535000.0,28779185000.0,58041183000.0,56111496000.0,,291206000.0,,,,,2667376000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333152000,-1310796000.0,,,,,,,,164542341000.0,,,,6897034000.0,-133771000.0,,13716062000.0,,,,106615091000.0,,,,,,28612106000.0,,,2794647000.0,,,,2637099000.0,1368740000.0,4077518000.0,,,0.2,,,36617461000.0,,,,,,,,40049000.0,,3351544000.0,-419563000.0,13185495000.0,,1389296000.0,,,24580100000.0,8203962000.0,7830603000.0,-1014937000.0,,65701923000.0,2637099000.0,24500000.0,,,,,,,,,,,,,,,13258663000.0,,,,,84496901000.0,32514593000.0,13185495000.0,,0.2,,4435752000.0,35044371000.0,,35044371000.0,6259269000.0,,,12299000.0,,,,3732474000.0,,,20878522000.0,-721773000.0,590778000.0,10243527000.0,,-4351400000.0,,,,24500000.0,3768210000.0,21920024000.0,,3759498000.0,,,,,,,,,,798449000.0,,,,3701578000.0,,60315702000.0,26399804000.0,924802000.0,,,,,,29084462000.0,60315702000.0,57927250000.0,,,,,,,3719449000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341014400,-4604921000.0,,,,,,,,163961434000.0,,,,8720511000.0,-2430807000.0,,16104406000.0,,,,111769939000.0,,,,,,31176636000.0,,,2274667000.0,,,,2131975000.0,1391021000.0,3924643000.0,,,,,,39204145000.0,,,,,,,,569477000.0,,1909417000.0,-3794629000.0,,,1255296000.0,,,14811069000.0,7383274000.0,7663032000.0,-10718207000.0,,66799191000.0,2131975000.0,64524000.0,,,,,,,,,,,,,,,13258663000.0,,,,,83475064000.0,34326176000.0,,,,,4283183000.0,27204318000.0,,27204318000.0,6259069000.0,,,110722000.0,,,,-1130165000.0,,,24580100000.0,-1269208000.0,519212000.0,12512836000.0,,-5703311000.0,,,,64524000.0,3100091000.0,23487680000.0,,3615756000.0,,,,,,,,,,1045395000.0,,,,-9817024000.0,,64500825000.0,25688062000.0,771612000.0,,,,,,27595046000.0,64500825000.0,52191495000.0,,336137000.0,,,,,3046279000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348963200,-5007266000.0,,67000.0,,,,,,177314673000.0,,,,9104303000.0,-1917385000.0,,11870832000.0,,,,120238497000.0,,,,,,39224553000.0,,,2222085000.0,,,,2076766000.0,1317507000.0,3859064000.0,,,0.16,,,47169156000.0,,,,,,,,208743000.0,,3096927000.0,-609966000.0,12979787500.0,,4085296000.0,,,18431082000.0,7325355000.0,7435620000.0,-7615825000.0,,77569106000.0,2076766000.0,-45000000.0,,,,,,,,,,,,,,,13258663000.0,,,,,85348853000.0,34874197000.0,12979787500.0,,0.16,,4140402000.0,30252212000.0,,30252145000.0,6254338000.0,,,361933000.0,,,,-232008000.0,,,14811069000.0,-631469000.0,186322000.0,13345396000.0,,-7357198000.0,,,,0.0,3184953000.0,19196187000.0,,3191058000.0,,,,,,,,,,972342000.0,,,,3620013000.0,,70699983000.0,27791805000.0,760230000.0,,,,,,30399950000.0,70699983000.0,57076176000.0,,,,,,,2982315000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356912000,-4161581000.0,,,-3449100000.0,,2331373000.0,29311961000.0,253038000.0,183863821000.0,,-15084564000.0,13258958571.0,8174843000.0,-681542000.0,,14024405000.0,13411974000.0,9281271000.0,-5163505000.0,134482468000.0,,-2598781000.0,8174843000.0,,87291670000.0,40077322000.0,182426000.0,13258958571.0,2718541000.0,-31276038000.0,,16101537000.0,2435431000.0,1137265000.0,4622310000.0,,3402034000.0,,183863821000.0,0.7,49024307000.0,13720799000.0,,13222515000.0,338594000.0,86101645000.0,40077322000.0,,737437000.0,4197609000.0,3526104000.0,2225377000.0,,24923450000.0,5130346000.0,34126108000.0,,13222515000.0,8663374000.0,6697169000.0,-11927069000.0,488552000.0,83150415000.0,2435431000.0,-835975000.0,49381353000.0,12475125000.0,83445609000.0,,49024307000.0,24923450000.0,3526104000.0,,0.7,1137265000.0,,-3400081000.0,18728402000.0,9281271000.0,13258663000.0,,1411010000.0,83445609000.0,-7684815000.0,86101645000.0,36133812000.0,,36133812000.0,,1118819000.0,4995829000.0,24923450000.0,13258663000.0,24923450000.0,6382406000.0,,,3598000.0,-27559689000.0,134482468000.0,16483535000.0,-38928000.0,,,18431082000.0,-777631000.0,182426000.0,16101537000.0,536326000.0,-10147780000.0,10009940000.0,-4316289000.0,,164014000.0,3667545000.0,22687779000.0,,4401368000.0,-22416210000.0,,17855166000.0,,-791951000.0,5130346000.0,55715705000.0,20907330000.0,,1411010000.0,-22416210000.0,31575965000.0,6697169000.0,-5189382000.0,,83445609000.0,29311961000.0,945390000.0,,519374000.0,,83150415000.0,6382406000.0,34126108000.0,83445609000.0,49381353000.0,,338594000.0,,,,,3663931000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
