date,annualOperatingIncome,annualAccountsPayable,trailingFreeCashFlow,trailingOperatingIncome,quarterlyOtherNonCashItems,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,trailingChangeInAccountPayable,quarterlyCurrentLiabilities,annualOtherShortTermInvestments,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,annualChangeInWorkingCapital,annualOtherCurrentAssets,trailingCostOfRevenue,annualDilutedEPS,trailingTotalRevenue,quarterlyRetainedEarnings,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,annualBasicAverageShares,trailingEndCashPosition,quarterlyOperatingIncome,annualCashAndCashEquivalents,trailingPretaxIncome,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,trailingTaxProvision,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,annualPretaxIncome,annualFreeCashFlow,quarterlyFreeCashFlow,quarterlyTotalNonCurrentAssets,annualCostOfRevenue,quarterlyTotalAssets,annualCashDividendsPaid,annualNetIncome,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualRepurchaseOfCapitalStock,annualTotalAssets,annualOtherNonCashItems,annualCurrentAssets,annualStockholdersEquity,quarterlyOtherCurrentAssets,annualLongTermDebt,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,annualDepreciationAndAmortization,annualCurrentLiabilities,trailingNetIncomeCommonStockholders,quarterlyAccountsReceivable,trailingNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyGoodwill,annualDilutedAverageShares,quarterlyChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,quarterlyOtherIncomeExpense,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualAccountsReceivable,quarterlyBasicAverageShares,trailingOperatingCashFlow,quarterlyGrossProfit,quarterlyInventory,quarterlyBasicEPS,quarterlyOperatingExpense,quarterlyChangeInInventory,annualOtherIncomeExpense,annualOperatingCashFlow,annualTotalNonCurrentAssets,annualNetPPE,quarterlyCashAndCashEquivalents,trailingGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIntangibleAssets,annualGrossProfit,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyBeginningCashPosition,annualCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyTaxProvision,quarterlyNetPPE,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyCurrentDebt,quarterlyCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlySaleOfInvestment,trailingInvestingCashFlow,trailingOperatingExpense,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingCapitalExpenditure,quarterlyGrossPPE,annualOperatingExpense,annualAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedEPS,quarterlyOperatingCashFlow,annualInvestingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,trailingInterestExpense,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingNetIncome,annualBasicEPS,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,trailingPurchaseOfInvestment,annualChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,trailingChangeInInventory,trailingStockBasedCompensation,quarterlyStockBasedCompensation,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,annualGoodwill,trailingChangesInAccountReceivables,annualPurchaseOfInvestment,annualCapitalStock,annualStockBasedCompensation,annualTotalRevenue,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingResearchAndDevelopment,trailingSellingGeneralAndAdministration,trailingDilutedEPS,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingRepurchaseOfCapitalStock,trailingBasicEPS
1970-01-01 00:00:00.315446400,203900000.0,,10218000000.0,11682000000.0,,,,,2980000000.0,,,,147600000.0,,,0.0,,351600000.0,75700000.0,,4700000.0,200809000000.0,0.255,243991000000.0,,,101200000.0,396078431.0,5473000000.0,,150200000.0,6765000000.0,,,2300000000.0,,3900000.0,,,176900000.0,0.0,,,1203500000.0,,,101200000.0,2100000.0,592100000.0,6390000000.0,,,,,773400000.0,,540600000.0,421800000.0,,88300000.0,,101000000.0,,204000000.0,4468000000.0,,26000000.0,,,383800000.0,,,,396078431.0,,,,,,,,,,,,12693000000.0,,,,,,1600000.0,0.0,232800000.0,202300000.0,,43182000000.0,,150200000.0,28400000.0,819300000.0,,-10886000000.0,,,,227200000.0,,,,,329400000.0,,-36358000000.0,,4082000000.0,,,,,-4518000000.0,,,55000000.0,,,0.0,,-1883000000.0,,-44529000000.0,31500000000.0,-161000000.0,,-2475000000.0,,615400000.0,-127100000.0,,,,0.0,,,,3034000000.0,-41971000000.0,,41827000000.0,,4300000.0,-2462000000.0,4468000000.0,0.255,,4465000000.0,-6606000000.0,,,,-156000000.0,200100000.0,-1212000000.0,463000000.0,,,,,,,356800000.0,1078000000.0,4000000.0,,,-1726000000.0,,,,2022800000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.347068800,226100000.0,,,,,,,,,,,,146700000.0,,,0.0,,383200000.0,83500000.0,,9900000.0,,0.285,,,,113800000.0,398596491.0,,,173600000.0,,,,,,9300000.0,,,197300000.0,0.0,,,1389200000.0,,,113800000.0,1900000.0,689100000.0,,,,,,892900000.0,,609300000.0,509700000.0,,80200000.0,,113600000.0,,236500000.0,,,,,,453900000.0,,,,398596491.0,,,,,,,,,,,,,,,,,,1100000.0,0.0,283600000.0,254100000.0,,,,173600000.0,27600000.0,943000000.0,,,,,,253900000.0,,,,,398700000.0,,,,,,,,,,,,62600000.0,,,0.0,,,,,,,,,,716900000.0,-144600000.0,,,,0.0,,,,,,,,,3900000.0,,,0.285,,,,,,,,227200000.0,,,,,,,,,397100000.0,,3500000.0,,,,,,,2332200000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.378604800,265700000.0,,,,,,,,,,,,193200000.0,,,0.0,,526400000.0,100800000.0,,13200000.0,,0.33,,,,136100000.0,411818182.0,,,157000000.0,,,,,,27300000.0,,,236900000.0,0.0,,,1648600000.0,,,136100000.0,3600000.0,810500000.0,,,,,,1134300000.0,,715800000.0,607900000.0,,116600000.0,,135900000.0,,333200000.0,,,,,,543400000.0,,,,411818182.0,,,,,,,,,,,,,,,,,,4600000.0,0.0,418500000.0,343100000.0,,,,157000000.0,71800000.0,1112200000.0,,,,,,301700000.0,,,,,514300000.0,,,,,,,,,,,,67400000.0,,,0.0,,,,,,,,,,846500000.0,-171200000.0,,,,0.0,,,,,,,,,9200000.0,,,0.33,,,,,,,,305900000.0,,,,,,,,,509900000.0,,5500000.0,,,,,,,2760800000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.410140800,295500000.0,,,,,,,,,,,,192000000.0,,,0.0,,545200000.0,101900000.0,,13700000.0,,0.345,,,,142100000.0,411304348.0,,,122400000.0,,,,,,24200000.0,,,244000000.0,0.0,,,1952600000.0,,,142100000.0,11100000.0,968100000.0,,,,,,1246600000.0,,747700000.0,701400000.0,,105300000.0,,141900000.0,,353200000.0,,,,,,632400000.0,,,,411304348.0,,,,,,,,,,,,,,,,,,100000.0,0.0,498900000.0,394700000.0,,,,122400000.0,93100000.0,1309000000.0,,,,,,340900000.0,,,,,598500000.0,,,,,,,,,,,,72800000.0,,,0.0,,,,,,,,,,1013500000.0,-203800000.0,,,,0.0,,,,,,,,,13900000.0,,,0.345,,,,,,,,329000000.0,,,,,,,,,579700000.0,,19600000.0,,,,,,,3261600000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.441676800,368400000.0,,,,,,,,,,,,223300000.0,,,0.0,,664600000.0,131000000.0,,24300000.0,,0.42,,,,176300000.0,419523810.0,,,182800000.0,,,,,,24400000.0,,,307300000.0,0.0,,,2342900000.0,,,176300000.0,12900000.0,1159400000.0,,,,,,1492600000.0,,933800000.0,828000000.0,,122900000.0,,176200000.0,,441300000.0,,,,,,751500000.0,,,,419523810.0,,,,,,,,,,,,,,,,,,-1900000.0,0.0,558800000.0,421900000.0,,,,182800000.0,124000000.0,1580300000.0,,,,,,420900000.0,,,,,662800000.0,,,,,,,,,,,,79900000.0,,,0.0,,,,,,,,,,1211900000.0,-240900000.0,,,,0.0,,,,,,,,,20500000.0,,,0.42,,,,,,,,416900000.0,,,,,,,,,673900000.0,,19000000.0,,,,,,,3923200000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.449539200,,,,,,,,,,,,,,,,,,,,,,,,,,830500000.0,,,,830500000.0,,,,,,,,,,,,,,,,,,,,,,5400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419648000.0,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,419648000.0,,,,,,,,,,,,,,,,,,,,,,,,830500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.457401600,,,,,,,,,,,,,,,,,,,,,,,,,,1083900000.0,,,,1083900000.0,,,,,,,,,,,,,,,,,,,,,,37400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419648000.0,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,419648000.0,,,,,,,,,,,,,,,,,,,,,,,,1083900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.465350400,,,,,,,,,,,,,,,,,,,,,,,,,,1065800000.0,,,,1065800000.0,,,,,,,,,,,,,,,,,,,,,,36000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.473299200,398000000.0,,,,,1017000000.0,,,,426800000.0,,,229100000.0,,,0.0,229100000.0,655900000.0,144200000.0,,25000000.0,,0.45,,873700000.0,1443400000.0,190400000.0,422888889.0,,-2582100000.0,187800000.0,,,,,655900000.0,5400000.0,,,334600000.0,0.0,,593700000.0,2680500000.0,1610700000.0,,190400000.0,55500000.0,1285600000.0,,83100000.0,111600000.0,,,1610700000.0,,1017000000.0,954800000.0,25000000.0,116800000.0,,190300000.0,,426800000.0,,,,,954800000.0,873700000.0,,,,422888889.0,,,116800000.0,29200000.0,,,,,,,,,,748900000.0,,,,-3400000.0,0.0,593700000.0,416100000.0,187800000.0,,187800000.0,187800000.0,122100000.0,1743000000.0,,,,,,457400000.0,,,,416100000.0,692300000.0,,,,,,,5400000.0,,,55500000.0,-276200000.0,83100000.0,122100000.0,,0.0,,,,,,,,,692300000.0,1345000000.0,-276200000.0,,,,0.0,,,,,,,,,29200000.0,,,0.45,421400000.0,,,,,,,421400000.0,,,,,,,-2582100000.0,,748900000.0,,15100000.0,,,,,,,4423500000.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.481075200,,,,,,,,,,,,,,,,,,,,,,,,,,894500000.0,,,,894500000.0,,,,,,,,,,,,,,,,,,,,,,3200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422864000.0,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,422864000.0,,,,,,,,,,,,,,,,,,,,,,,,894500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
