date,quarterlyAccountsPayable,annualInvestmentsAndAdvances,quarterlyNonCurrentDeferredRevenue,annualAccumulatedDepreciation,quarterlyOperatingIncome,quarterlyTotalRevenue,trailingSellingGeneralAndAdministration,trailingNetOtherFinancingCharges,quarterlyEndCashPosition,annualCapitalExpenditure,annualCashAndCashEquivalents,quarterlyGrossProfit,annualNetIncomeContinuousOperations,annualOperatingExpense,annualBeginningCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,trailingCostOfRevenue,annualInterestExpense,trailingBeginningCashPosition,quarterlyInvestingCashFlow,annualNetOtherFinancingCharges,quarterlyGrossPPE,trailingOperatingExpense,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyCurrentLiabilities,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualCurrentAssets,trailingNetIncomeContinuousOperations,annualEbitda,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCommonStockIssuance,quarterlyCurrentAssets,annualOtherShortTermInvestments,annualOtherIntangibleAssets,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyGoodwill,quarterlyOperatingExpense,quarterlyCashDividendsPaid,quarterlyAccountsReceivable,quarterlyBasicAverageShares,annualDilutedAverageShares,quarterlyCostOfRevenue,annualRetainedEarnings,annualFreeCashFlow,annualCostOfRevenue,trailingNetIncomeCommonStockholders,quarterlyBasicEPS,annualNetIncome,quarterlyLongTermDebt,annualLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentLiabilities,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,annualCashDividendsPaid,annualCurrentDebt,annualTotalAssets,trailingTaxProvision,quarterlyNetOtherInvestingChanges,annualTaxProvision,annualTotalNonCurrentAssets,annualSellingGeneralAndAdministration,annualDilutedEPS,annualOtherCurrentAssets,annualOtherNonCashItems,quarterlyOtherCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyDilutedAverageShares,annualStockholdersEquity,quarterlyOtherNonCurrentAssets,quarterlyCapitalExpenditure,quarterlyCurrentDebt,quarterlyInterestExpense,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingSaleOfInvestment,annualDepreciationAndAmortization,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualPurchaseOfInvestment,quarterlyInventory,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,annualAccountsReceivable,quarterlyAccumulatedDepreciation,quarterlyChangeInCashSupplementalAsReported,annualGoodwill,annualInventory,trailingNetIncome,trailingCashDividendsPaid,trailingPretaxIncome,annualChangeInInventory,annualCurrentLiabilities,annualNetPPE,annualGrossProfit,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,trailingNetOtherInvestingChanges,quarterlyTaxProvision,annualBasicEPS,annualOperatingCashFlow,quarterlyNetPPE,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualRepaymentOfDebt,annualChangeInWorkingCapital,annualCashCashEquivalentsAndMarketableSecurities,trailingGrossProfit,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,quarterlyOtherIntangibleAssets,annualChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,annualCapitalStock,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,annualTotalRevenue,trailingPurchaseOfInvestment,annualPretaxIncome,trailingTotalRevenue,annualNonCurrentDeferredRevenue,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,trailingEndCashPosition,trailingOperatingIncome,annualBasicAverageShares,trailingInterestExpense,quarterlySaleOfInvestment,annualOtherIncomeExpense,annualOperatingIncome,trailingChangeInCashSupplementalAsReported,quarterlyPurchaseOfInvestment,annualAccountsPayable,trailingInvestingCashFlow,annualGrossPPE,quarterlyDilutedEPS,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingRepaymentOfDebt,annualChangesInAccountReceivables,quarterlyOtherNonCashItems,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyStockBasedCompensation,annualResearchAndDevelopment,trailingBasicEPS,trailingChangeInInventory,quarterlyChangeInWorkingCapital,trailingOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyResearchAndDevelopment,trailingChangesInAccountReceivables,trailingDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,trailingCommonStockIssuance,quarterlyIncomeTaxPayable,annualStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyDeferredIncomeTax,trailingOtherIncomeExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,quarterlyDepreciationAndAmortization,quarterlyChangeInInventory,trailingDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangeInAccountPayable,annualIncomeTaxPayable,trailingBasicAverageShares,trailingOtherNonCashItems,annualDeferredIncomeTax,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingDilutedEPS,trailingResearchAndDevelopment,annualRepurchaseOfCapitalStock,trailingChangeInWorkingCapital,quarterlyOperatingCashFlow,trailingStockBasedCompensation,quarterlyCurrentAccruedExpenses,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentDeferredRevenue,quarterlyChangeInAccountPayable,annualCurrentDeferredRevenue
1970-01-01 00:00:01.246320000,26390734.77,,,,303260488.47,539790440.47,,,1419670558.92,,,343749212.18,,,,3874823984.87,,,,-1019996928.31,,527455806.23,,,,2339038533.87,327894473.48,,1330696687.78,,,,5584890784.26,1535785451.0,,1521129889.42,,,,,,40488723.71,-35023915.9,2537700.35,,,196041228.29,,,,,,,1534145451.0,,,0.0,23225761.86,-108912727.0,,,,,12803975.57,,,,,,,2302904.65,-332888.88,,,0.0,-40270429.64,2045000000.0,41776663.78,,,,,,238416719.2,245366937.49,,34608831.14,,,,,-232728546.37,,,,,,,,,,,286117809.7,,40750872.21,,,527455806.23,,,69727274.0,1652399105.29,2558060000.0,,,,,,,7308449431.83,,8046001509.48,,,291267484.08,,,,,,,238416719.2,9567131398.9,,,,,5689925.76,,,,,,,,,1419670558.92,,1419670558.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,31393074.29,,,,305712798.2,523322310.15,,,1086423247.27,,,345099984.57,,,,2140796670.02,,,,9495485.56,,530044002.02,,,,1633611218.02,311260586.0,,1171023115.17,,,,7120821024.38,507185452.0,,1385606886.34,,,,,,39387186.37,-433470355.47,2448164.29,2933097749.0,,178222325.58,,,,,0.0811,,505545452.0,,,0.0,22611610.85,-3019281819.0,,,,,203851298.8,,,,,,,2302904.65,1754600042.39,2933097749.0,,0.0,-196844210.23,1045000000.0,26696985.7,,,,,,237874227.41,240822657.37,,64626279.13,,,,,-333247311.65,,,,,,,,,,,284563600.3,,43740942.93,,,530044002.02,,,80181818.0,1419670558.92,3058060000.0,,,,,,,7244026129.61,,7986375867.81,,,158565124.64,,,,,,,237874227.41,9371982754.15,,,,,2488396.99,,,,0.0,,,,0.0811,1086423247.27,,1086423247.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,59766003.63,97102000.0,,-1144183000.0,217909466.74,624371327.53,,,1805761869.62,-892726578.65,1805761869.62,272433507.76,837573026.25,171934710.99,1507614822.48,3160087669.68,,137881715.38,,-572675984.24,1740162975.13,472627519.82,,827479658.46,0.0,2657911308.68,248621894.72,502176361.0,1134078074.49,2270975824.9,,1481114268.74,7342116671.73,502176361.0,1754600000.0,2270975824.9,,7646160117.13,,3160087669.68,,54524041.02,-20077419.37,4445786.32,,2766565224.0,351937819.77,1134078074.49,431431440.08,880317187.68,,,827479658.46,499036361.0,499036361.0,,1500000.0,30665822.12,-1075132727.0,-614739476.56,45000000.0,10605777505.44,,73538191.03,148475456.45,8334801680.54,99790654.24,0.2991,2302904.65,119247585.66,2302904.65,-14108527.8,,7342116671.73,0.0,-647109240.81,45000000.0,41522855.77,9053758.9,,,357184070.66,-1587605598.64,175464317.99,174603299.15,-8186000.0,20609043.08,-998320800.0,97102000.0,4445786.32,-1144183000.0,719338622.35,,20609043.08,,,,1008181.89,2657911308.68,472627519.82,1255788066.54,,207099038.95,,32495739.8,0.2991,1324158018.73,472627519.82,,0.0,2053327273.0,1086423247.27,3058060000.0,-5720327273.0,20632462.28,1805761869.62,,2053327273.0,294265777.11,7646160117.13,298147047.14,8334801680.54,3058060000.0,1500000.0,-285274361.53,2136105254.22,,986048482.7,,,1805761869.62,175464317.99,10605777505.44,,,2766565224.0,,873221.54,11430000.0,1083853355.55,,,59766003.63,,472627519.82,,1805761869.62,,1805761869.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,26544391.18,,,,365922735.14,547772820.77,,,1934340646.57,,,407556997.23,,,,3107329434.51,,,,-196064306.98,,464549493.25,,,,2605153073.51,372525948.02,,1428311363.94,,,,7636349961.18,502176361.0,,2507922953.93,,,,,,41634262.09,-7071445.5,3757607.67,3058558102.0,,140215823.54,,,,,0.0962,,499036361.0,,,1500000.0,24443966.46,-4545455.0,,,,,-38011983.76,,,,,,,2302904.65,0.0,3058558102.0,,0.0,-161435323.22,45000000.0,20920394.26,,,,,,294233289.46,298489164.62,,44232217.14,,,,,128578776.95,,,,,,,,,,,351605553.76,,53116389.14,,,464549493.25,,,2048781818.0,1805761869.62,3058060000.0,,,,,,,7659131302.62,,8343585480.95,,,174824661.21,,,,,,,294233289.46,10851508434.88,,,,,0.0,,,,,,,,0.0962,1934340646.57,,1934340646.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,44858165.96,,,,396876861.7,704426896.96,,,1756249022.53,,,442807133.09,,,,3414406820.88,,,,-647560274.05,,561564330.87,,,,2632048641.88,419307118.3,,1556327143.71,,,,7764365740.95,782358179.0,,2226667133.2,,,,,,45930271.39,-196797245.76,16353296.98,,,261619763.87,,,,,,,779218179.0,,,1500000.0,22466179.8,-103536363.0,,,,,-22928314.2,,,,,,,4926373.63,0.0,,,0.0,-635138511.15,45000000.0,28469237.0,,,,,,323731619.76,331120682.46,,12915706.02,,,,,-178091624.04,,,,,,,,,,,390837881.3,,59717198.84,,,561564330.87,,,2066327273.0,1934340646.57,3058060000.0,,,,,,,8296353756.8,,9067323530.52,,,-265336252.38,,,,,,,323731619.76,11293990663.72,,,,,,,,,,,,,,1756249022.53,,1756249022.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,89852723.14,,,,374374774.89,676071760.65,,,2008397355.79,,,420529768.19,,,,3836837122.13,,,,-353535185.71,,692216918.75,,,,2697745268.17,377999592.42,,1854874712.04,,,,8062913309.28,1139091853.96,,2588927218.36,,,,,,46154993.3,-15078206.6,15384645.98,3058889020.0,,255541992.46,,,,,0.0976,,1136036361.0,,,1415492.96,24083676.53,-18454546.0,,,,,-16515453.6,,,,,,,2623468.98,0.0,3058889020.0,,0.0,-341059323.96,45000000.0,19516533.12,,,,,,298547568.33,302230480.24,,59178589.0,,,,,252148333.26,,,,,,,,,,,358483059.3,,56252579.06,,,692216918.75,,,2041963636.0,1756249022.53,3058060000.0,,,,,,,8512255788.36,,9419672226.85,,,-51846188.35,,,,,,,298547568.33,12008599445.21,,,,,3995791.85,,,,,,,,0.0976,2008397355.79,,2008397355.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,295796004.93,151894000.0,,-1139818000.0,265652041.47,800873651.83,,,1283719345.93,-1731433803.75,1283719345.93,335966003.4,1156105095.4,204033488.71,1805761869.62,3473695546.14,,94234187.35,,-657558519.22,-726001.52,482627782.72,,1145273876.15,0.0,2076495453.54,310795740.61,1397200092.6,1776363928.54,1789331231.26,,1789268181.66,8319634533.13,1397200092.6,0.0,1789331231.26,,9359047702.38,,3473695546.14,,70313961.93,-96195106.8,16638130.1,,3058141191.0,464907648.43,1776363928.54,-150677888.25,1122285228.3,,,1145273876.15,1377419456.1,1377419456.1,16809650.58,1330985.92,39913208.51,-2184790909.0,-315142004.66,1275000000.0,11897692387.3,,-63221655.8,210130954.71,10108361156.04,110907031.3,0.3745,2623468.98,64207241.64,2623468.98,-726001.52,,8319634533.13,0.0,-593800645.42,1275000000.0,45486184.86,13750228.15,16809650.58,,328797944.2,-1854718285.96,228761398.6,224264768.08,,11907202.89,0.0,151894000.0,16638130.1,-1139818000.0,-724678009.86,,11907202.89,,,,8701840.19,2076495453.54,482627782.72,1606859901.91,,265309555.75,,41044787.67,0.3745,1580755915.5,482627782.72,,,22811780.04,2008397355.79,3058060000.0,-2311327273.0,40522294.27,1283719345.93,,22811780.04,-140677407.36,9359047702.38,-522042523.69,10108361156.04,3058060000.0,1330985.92,-8320108.73,2729145130.21,,1366236050.11,,,1283719345.93,228761398.6,11897692387.3,,,3058141191.0,,-711815.0,12710000.0,1402826413.2,,,295796004.93,,482627782.72,,1283719345.93,,1283719345.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,89310157.09,,,,392487453.72,596418095.0,,,2598828351.55,,,441882169.84,,,,5205568470.94,,,,-709606280.6,,484399606.84,,,,2677549652.73,398816004.94,,2048165704.35,,,,8589774523.82,2528018818.21,,3409574892.64,,,,,,49394716.12,-21273234.75,18914840.95,3057387804.0,,154535925.16,,,,,0.0889,,2508707799.67,,16255525.58,1415492.96,28781504.63,-1304545455.0,,,,,-273616921.8,,,,,,,2623468.98,-240000.0,3057387804.0,,0.0,-445270229.54,75000000.0,30097664.9,,,,,,271801775.81,275429094.03,,84789381.77,,,,,1315109005.62,,,,,,,,,,,368718340.04,,93289246.01,,,484399606.84,,,2018181818.0,1283719345.93,3058060000.0,,,,,,,9501411553.94,,10484157138.49,,,-308184597.14,,,,,,,271801775.81,13893732031.13,,,,,9149841.29,,,,,,,,0.0889,2598828351.55,,2598828351.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,512855628.46,,,,414381715.87,939506928.32,,,1993628924.14,,,477181305.93,,,,5816318735.29,,,,-640981187.06,,579520518.86,,,,3245448984.45,428111815.9,,2077850908.78,,,,8613323906.25,2570869750.84,,2894476956.07,,,,,,62799590.06,-315590813.4,261473694.05,,,462325622.39,,,,,,,2553689239.34,,14209525.58,1330985.92,29566787.46,-2272727.0,,,,,-248183615.3,,,,,,,2988655.86,17480000.0,,,0.0,-400040171.0,125000000.0,26524451.2,,,,,,295736424.45,302290672.39,,38539925.73,,,,,-605199427.41,,,,,,,,,,,401587364.7,,99296692.31,,,579520518.86,,,2052811780.04,2598828351.55,3058060000.0,,,,,,,10395807064.8,,11665586791.78,,,-203826085.68,,,,,,,295736424.45,14560063747.85,,,,,6796258.69,,,,,,,,,1993628924.14,,1993628924.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,102160022.22,,,,371069522.77,766680705.99,,,1947137552.56,,,431777520.62,,,,5750000719.34,,,,-710417221.91,,577518901.87,,,,2875335208.78,379640224.44,,2445924070.58,,,,8975172883.05,2874665510.56,,3147975054.83,,,,,,60707997.85,36057424.24,409931771.56,3057086061.0,,334903185.37,,,,,0.1204,,2858078999.06,,13615525.58,1330985.92,34386564.11,-17545455.0,,,,,-82444747.31,,,,,,,2988655.86,0.0,3057086061.0,,0.0,-628278957.61,125000000.0,28476803.91,,,,,,368073161.8,371717318.13,,55512469.1,,,,,-46491371.58,,,,,,,,,,,351163420.53,,-20553897.6,,,577518901.87,,0.0,2039811780.04,1993628924.14,3058060000.0,,,,,,,10374362409.45,,11711261995.2,,,-291800291.24,,,,,,,368073161.8,14859237050.03,,,,,285000.0,,,,,,,,0.1204,1947137552.56,,1947137552.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,1276924100.25,132193000.0,,-1180590000.0,477730648.73,1504420417.68,,,1788939592.66,-2115456890.75,1788939592.66,579762786.48,1319041450.11,274934441.78,1283719345.93,7280294027.16,,122076390.53,,-732215829.39,17240000.0,541656284.06,,1304163270.22,0.0,4148677194.17,491899476.81,3131616832.99,2344525062.05,2589691700.65,,2047468117.65,9345158983.83,3131616832.99,25480000.0,2589691700.65,,11742253313.78,,7280294027.16,,102032137.75,-14542209.15,77812834.96,,3057827128.0,924657631.2,2344525062.05,-1054781804.43,1876422364.12,,,1304163270.22,3120743992.92,3120743992.92,7986361.19,1246478.88,48298169.3,-86363636.0,-315348833.06,60000000.0,16787568598.41,,-90375442.79,245977797.4,14197876897.76,141033025.5,0.4265,2988655.86,99482734.6,2988655.86,0.0,,9345158983.83,0.0,-641867532.6,60000000.0,48349354.57,16231099.98,7986361.19,,360372479.61,-2793220518.96,368551908.16,369604365.56,,26950432.28,,132193000.0,77812834.96,-1180590000.0,-158197959.9,,26950432.28,,,,-15043229.39,4148677194.17,541656284.06,1930603782.87,,443550122.24,,73945756.68,0.4265,1060675086.32,541656284.06,,0.0,2039811780.04,1947137552.56,3058060000.0,-1410727273.0,-708860454.61,1788939592.66,,2039811780.04,-694620727.2,11742253313.78,505220246.73,14197876897.76,3058060000.0,1246478.88,-250970830.37,3807026146.99,,1565019247.51,,,1788939592.66,368551908.16,16787568598.41,,,3057827128.0,,0.0,2424000.0,1655669341.09,,,1276924100.25,,541656284.06,,1788939592.66,,1788939592.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,797011999.59,,,,412983244.7,844429727.39,,,1320136851.81,,,475239776.04,,,,6496697832.9,,,,-289691887.5,,540223460.68,,,,3168248937.27,423148147.18,,2669801495.97,,,,9670018928.88,3328448895.63,,2367614536.61,,,,,,62256531.34,-102878250.01,63484705.16,3057109341.0,,369189951.35,,,,,0.1064,,3317670930.56,,7891486.19,1246478.88,40531402.93,-2033285455.0,,,,,277018353.33,,,,,,,3054615.73,12056678.78,3057109341.0,,0.0,-574966592.83,920000000.0,27949896.71,,,,,,325276433.92,333197385.73,,97980226.8,,,,,-468802740.85,,,,,,,,,,,395198250.47,,62000864.74,,,540223460.68,,12118000.0,704151780.04,1788939592.66,3058060000.0,,,,,,,11743776923.9,,13983462936.32,,,-379782812.59,,,,,,,325276433.92,16351077472.93,,,,,8250000.0,,,,,,,,0.1064,1320136851.81,,1320136851.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,1253581877.84,,,,412343766.33,1001667670.17,,,2485459770.49,,,480593458.49,,,,9095623465.03,,,,-1161284960.88,,543065890.13,,,,3425431980.38,440931280.39,,2716234200.28,,,,9716312803.56,5670191484.65,,3357524630.16,,,,,,68249692.16,-239412994.24,92014163.86,,,521074211.68,,,,,,,5633747896.81,,33557108.96,1246478.88,39286666.78,-360532727.0,,,,,-129866111.1,,,,,,,3404676.75,-9871026.55,,,0.0,-1041902842.04,740000000.0,46335687.17,,,,,,321658104.31,334164967.79,,73716211.33,,,,,1165322918.68,,,,,,,,,,,394595593.22,,60430625.43,,,543065890.13,,0.0,717151780.04,1320136851.81,3058060000.0,,,,,,,13250672272.85,,15638357477.69,,,-610313356.05,,,,,,,321658104.31,18995882107.85,,,,,10423996.26,,,,,,,,,2485459770.49,,2485459770.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,1670285540.14,,,,399072710.16,1017542531.64,,,1848610917.85,,,468478361.1,,,,9257811232.2,,,,-711423524.32,,584912039.02,,,,3264707173.14,410012482.38,,3018223925.33,,,,10015803595.36,5993104059.06,,2882518043.77,,,,,,69405650.94,-82991729.77,89137425.4,3056576164.0,,549064170.54,,,,,0.0988,,5957229721.22,,32987858.96,1246478.88,40903290.28,-685885455.0,,,,,-62961203.34,,,,,,,3404676.75,-1481642.42,3056576164.0,,0.0,-648562426.98,740000000.0,44197133.01,,,,,,301989725.05,307611044.17,,195484003.27,,,,,-636848852.64,,,,,,,,,,,365815349.37,,58204305.2,,,584912039.02,,0.0,35811780.04,2485459770.49,3058060000.0,,,,,,,14297779684.68,,16580364225.42,,,-70569087.52,,,,,,,301989725.05,19462882269.19,,,,,0.0,,,,,,,,0.0988,1848610917.85,,1848610917.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,1182455448.28,,,-1227462000.0,383253517.97,1346311915.71,,,1898326997.8,-2760840764.04,1898326997.8,480532032.4,1210910703.73,297190388.87,1788939592.66,8891959003.53,,240185079.15,,-523144516.69,-5155990.19,573555386.15,,1180931008.06,0.0,2769188703.37,420262890.8,6122770300.16,2696991118.33,2338680619.47,,2090613971.94,10253224695.52,6122770300.16,12118000.0,2338680619.47,,14638274091.24,,8891959003.53,,97278514.43,-108332627.97,113607210.77,,3057822393.0,865779883.31,2696991118.33,-1044358403.93,2305108216.88,,,1180931008.06,6085866085.22,6085866085.22,34102243.1,1161971.84,56135472.98,-521363636.0,-533615601.99,730000000.0,19338383471.56,,-35486911.64,228916724.07,16999702852.09,176856832.97,0.3862,3404676.75,211626554.51,3404676.75,-5860000.0,,10253224695.52,0.0,-495408902.19,730000000.0,136044656.06,19090696.26,34102243.1,,410601464.99,-2685544889.39,232006744.78,235937306.04,,42865689.54,,,113607210.77,-1227462000.0,49716079.95,,42865689.54,,,,-15541371.26,2769188703.37,573555386.15,1904843628.03,,284218234.74,,48280928.7,0.3862,1716482360.11,573555386.15,,0.0,35811780.04,1848610917.85,3058060000.0,-3601067273.0,-115869860.77,1898326997.8,,35811780.04,48704127.25,14638274091.24,109387405.14,16999702852.09,3058060000.0,1161971.84,16306852.23,4209951844.91,,1439827427.8,,,1898326997.8,232006744.78,19338383471.56,,,3057822393.0,,416700.0,,1607653239.16,,,1182455448.28,,573555386.15,,1898326997.8,,1898326997.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,652954678.17,,,,412068702.98,909823720.69,,,2122701877.56,,,474850475.25,,,,9830234446.44,,,,-1771245248.32,,566035818.89,,,,2101471976.28,419808203.74,,2953437760.3,,,,10512031441.11,7728762470.16,,3484448818.65,,,,,,62781772.27,-92494177.94,70730539.65,3056574994.0,,434973245.44,,,,,0.0839,,7691320630.22,,34639868.1,1161971.84,39393909.61,-557545455.0,,,,,-715602585.0,,,,,,,3404676.75,-6645599.53,3056574994.0,,0.0,-1026058068.37,390000000.0,110121764.16,,,,,,256446641.97,261488581.8,,172223121.12,,,,,224374879.76,,,,,,,,,,,309686439.58,,48197857.78,,,566035818.89,,,315837780.04,1898326997.8,3058060000.0,,,,,,,14998387167.68,,17056059552.62,,,-476778707.82,,,,,,,256446641.97,20540508371.27,,,,,0.0,,,,-30000000.0,,,,0.0839,2122701877.56,,2122701877.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,1226473678.93,,,,378266070.88,1792806763.31,,,2398208364.03,,,463402129.12,,,,10928500610.36,,,,434343807.96,,563961138.16,,,,2574175095.76,405011233.9,,2876907276.82,,,,10471601028.45,8354325514.6,,4298071211.05,,,,,,85136058.24,-371765851.53,520368292.45,,,1329404634.19,,,,,,,8331047903.22,,20475639.54,1161971.84,47659007.14,-402272727.0,,,,,937694539.36,,,,,,,34566892.51,2720137.55,,,0.0,-738506339.1,27790000.0,118647223.74,,,,,,219851363.29,232135839.15,,1024444731.95,,,,,275506486.47,,,,,,,,,,,286364010.16,,54228171.01,,,563961138.16,30688000.0,,663837780.04,2122701877.56,3058060000.0,,,,,,,15481237847.75,,17597769873.88,,,-1154272801.92,,,,,,,219851363.29,21895841084.93,,,,,,,,,-45923484.75,,,,,2398208364.03,,2398208364.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,1159247125.1,,,,491997150.8,1999638094.85,,,2349689259.52,,,578263418.8,,,,11305208191.16,,,,-421543880.57,,587231105.6,,,,2620554631.56,499049570.35,,3184816757.64,,,,10778306959.5,8684653559.6,,4600898343.79,,,,,2599215.84,86266268.0,-112901226.32,529356811.33,3079094808.0,,1421374676.05,,,,,0.1,,8661502448.22,,20349139.54,1161971.84,42599746.36,-325361455.0,,,,,225909025.81,,,,,,,35040949.68,6937400.0,3079094808.0,,0.0,-650718551.66,270000000.0,107614438.15,,,,,,307909480.82,325777655.95,,1196007009.42,,,,,-48519104.51,,,,,,,,,,,391435132.2,,65657476.25,,,587231105.6,,10800000.0,370811780.04,2398208364.03,3058060000.0,,,,,,,16099409570.39,,18006401792.07,,,-451368494.28,,,,,,,307909480.82,22607300135.86,,,,,266954215.52,,,,-474057.17,,,,0.1,2349689259.52,,2349689259.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,1550912941.61,,13969000.0,-1259226000.0,394440283.74,2432593833.82,,,1791962680.71,-2860882289.44,1930425410.63,540776210.28,1071176458.32,380520025.05,1898326997.8,12438881508.76,,450468393.12,,-615959488.04,125932440.02,582041282.14,,1010279439.25,0.0,3726727921.72,448470280.69,8712153587.04,3052745461.43,5294422928.96,,2267962173.35,11004499555.42,8712153587.04,280965300.0,5294422928.96,,17351039690.9,,12438881508.76,,146335926.54,-102287957.9,398482517.93,,3057746487.0,1891817623.54,3052745461.43,-2877600988.94,5077570179.22,,,1010279439.25,8600956998.22,8600956998.22,19424356.82,5585156.0,74899588.82,-241363636.0,-679449213.69,590000000.0,23969518663.3,,65912036.36,229225513.09,18675095734.34,204552251.93,0.3304,870024098.38,411883426.37,870024098.38,122920502.0,,11004499555.42,0.0,-445599330.31,590000000.0,135553891.22,58528742.64,19424356.82,,517091808.82,-2374404808.97,226071953.17,251774381.42,-88209312.3,1134990430.54,-258673.07,,398482517.93,-1259226000.0,-557726578.81,,1134990430.54,,,,-1092124741.0,3726727921.72,582041282.14,2057292233.45,0.0,312916389.47,,61142008.05,0.3304,-16718699.5,582041282.14,,262965300.0,613993594.04,2349689259.52,3058060000.0,-1526543273.0,-1976400111.43,1930425410.63,,613993594.04,513913016.53,17351039690.9,-106364317.09,18675095734.34,3058060000.0,5585156.0,-795180984.92,7134862412.67,,1300401971.41,,13969000.0,1791962680.71,226071953.17,23969518663.3,,,3057746487.0,,-224552063.71,,1676772208.4,,-11811770.38,1550912941.61,,582041282.14,,1930425410.63,,1930425410.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
