date,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,annualStockholdersEquity,quarterlyCurrentDebt,trailingInvestingCashFlow,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,annualCurrentLiabilities,annualDilutedAverageShares,quarterlyOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyTaxProvision,quarterlyTotalAssets,trailingNetIncome,trailingPretaxIncome,trailingCashDividendsPaid,annualChangeInInventory,annualCashDividendsPaid,annualPretaxIncome,quarterlyNetPPE,annualNetIncome,quarterlyTotalNonCurrentAssets,annualPurchaseOfBusiness,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualNetOtherInvestingChanges,quarterlyRetainedEarnings,quarterlyOtherIntangibleAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentAssets,quarterlyCapitalStock,quarterlyCurrentLiabilities,trailingRepaymentOfDebt,annualOtherNonCurrentLiabilities,annualOperatingIncome,annualDilutedEPS,quarterlyPretaxIncome,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,trailingOperatingIncome,annualChangeInWorkingCapital,quarterlyBasicAverageShares,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualGrossProfit,annualInventory,annualGoodwill,trailingInterestExpense,annualNetOtherFinancingCharges,annualInterestExpense,annualEndCashPosition,annualStockBasedCompensation,trailingTotalRevenue,annualTotalRevenue,annualCapitalStock,annualPurchaseOfInvestment,trailingGrossProfit,annualInvestingCashFlow,annualCapitalExpenditure,annualRepaymentOfDebt,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,trailingNetIncomeContinuousOperations,trailingOperatingExpense,quarterlyAccountsPayable,annualCurrentAssets,trailingCapitalExpenditure,quarterlyEbitda,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,trailingTaxProvision,annualAccumulatedDepreciation,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingBeginningCashPosition,quarterlyBasicEPS,annualBeginningCashPosition,quarterlyDilutedAverageShares,trailingCostOfRevenue,annualCurrentDebt,annualCostOfRevenue,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,annualBasicEPS,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,trailingFreeCashFlow,annualFreeCashFlow,annualBasicAverageShares,annualCommonStockIssuance,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingExpense,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetOtherInvestingChanges,annualOperatingCashFlow,annualEbitda,quarterlyCostOfRevenue,annualOtherCurrentAssets,annualTotalNonCurrentAssets,quarterlyAccountsReceivable,annualNetPPE,annualOtherIntangibleAssets,annualNetIncomeCommonStockholders,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalAssets,annualTaxProvision,quarterlyInventory,annualLongTermDebt,quarterlyOtherCurrentAssets,quarterlyDilutedEPS,trailingNetIncomeCommonStockholders,annualAccountsReceivable,trailingOperatingCashFlow,annualDepreciationAndAmortization,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,trailingCommonStockIssuance,quarterlyGoodwill,quarterlyNetIncome,quarterlySellingGeneralAndAdministration,annualRetainedEarnings,quarterlyNetIncomeContinuousOperations,quarterlyStockholdersEquity,annualCurrentDeferredRevenue,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingResearchAndDevelopment,trailingNetOtherFinancingCharges,quarterlyCurrentAccruedExpenses,quarterlyPurchaseOfBusiness,trailingOtherIncomeExpense,trailingChangeInAccountPayable,annualResearchAndDevelopment,trailingCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyChangeInInventory,quarterlyCommonStockIssuance,trailingOtherNonCashItems,annualInvestmentsAndAdvances,quarterlyDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyNetOtherInvestingChanges,quarterlyChangeInCashSupplementalAsReported,trailingRepurchaseOfCapitalStock,quarterlyCapitalExpenditure,annualIncomeTaxPayable,quarterlyStockBasedCompensation,trailingStockBasedCompensation,quarterlyCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfInvestment,trailingDilutedEPS,annualCashFlowFromContinuingFinancingActivities,annualGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,quarterlyFreeCashFlow,trailingBasicEPS,quarterlyOtherShortTermInvestments,quarterlyPurchaseOfInvestment,quarterlyIncomeTaxPayable,quarterlyOtherIncomeExpense,annualChangesInAccountReceivables,trailingDilutedAverageShares,trailingDepreciationAndAmortization,trailingChangeInInventory,annualOtherIncomeExpense,trailingDeferredIncomeTax,annualCurrentAccruedExpenses,quarterlyChangesInAccountReceivables,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyRepaymentOfDebt,quarterlyDeferredIncomeTax,quarterlyNetOtherFinancingCharges,quarterlyResearchAndDevelopment,quarterlyEndCashPosition,trailingBasicAverageShares,quarterlySaleOfInvestment,annualOtherShortTermInvestments,quarterlyBeginningCashPosition,quarterlyCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyOtherNonCashItems
1970-01-01 00:00:01.230681600,542000.0,31115000.0,-906511000.0,4366597000.0,,-2626298000.0,,69593000.0,4533701000.0,781787461.0,,,,,7715504000.0,10816538000.0,-3826650000.0,7535000.0,-45985000.0,822848000.0,,760924000.0,,-137588000.0,,,226097000.0,,,6292216000.0,,,,-6004718000.0,,892702000.0,0.973,,,,785190000.0,10582795000.0,202346000.0,,-595825000.0,9556478000.0,1319210000.0,379789000.0,,519212000.0,-786019000.0,123592000.0,363889000.0,,37687110000.0,5781278000.0,78179000.0,,14898754000.0,-2620773000.0,-2599286000.0,-2222384000.0,0.0,11348000.0,,,426508000.0,7784843000.0,4315959000.0,,1901384000.0,-1372557000.0,,-36961000.0,692007000.0,3031695000.0,-1432215000.0,9108919000.0,,9704744000.0,,339013000.0,,22788356000.0,2810763000.0,4462068000.0,363590000.0,783747000.0,,,0.973,4500075000.0,,8217353000.0,-1546496000.0,781787461.0,0.0,363590000.0,,,810897000.0,1052790000.0,1270458000.0,,83093000.0,8792076000.0,,8124263000.0,137807000.0,760924000.0,1758515000.0,10693460000.0,39101000.0,,1686812000.0,,,7715504000.0,638156000.0,9589910000.0,324018000.0,,,0.0,,,,1282250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,,54048000.0,,12257625000.0,3099222000.0,,0.0,147623000.0,5201111000.0,2523517029.0,0.0,,,24233892000.0,,,,-112094000.0,0.0,1054132000.0,14264055000.0,1010176000.0,16030480000.0,-676601000.0,-20991000.0,-1860637000.0,-57597000.0,2292426000.0,347612000.0,11603238000.0,8203412000.0,651926000.0,5201111000.0,,0.0,1197369000.0,0.4,,5723061000.0,5723061000.0,950590000.0,,-182785000.0,,,16124692000.0,2042108000.0,602380000.0,,,-647593000.0,149059000.0,5723061000.0,,,6906925000.0,651926000.0,-413870000.0,,-6937516000.0,-5549586000.0,-7642731000.0,0.0,5359962000.0,,11603238000.0,844739000.0,,,950590000.0,8203412000.0,,,-20991000.0,943983000.0,,-1860637000.0,,,,,363889000.0,,,3099222000.0,4864817000.0,5723061000.0,1027325000.0,,,0.4,,16124692000.0,,-4480328000.0,2523517029.0,7511982000.0,5723061000.0,,6402127000.0,,1069258000.0,1640054000.0,,471330000.0,16030480000.0,802833000.0,14264055000.0,347612000.0,1010176000.0,6402127000.0,24233892000.0,26807000.0,602380000.0,6278373000.0,471330000.0,,,802833000.0,,436863000.0,54048000.0,6278373000.0,,,,,2292426000.0,,12257625000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,,,,4930673000.0,,197104000.0,,,,0.0,,,27519822000.0,,,,,,,18186189000.0,,20575488000.0,,-21804000.0,,,2899652000.0,413175000.0,,6944334000.0,651926000.0,8153996000.0,,,,,,3808821000.0,3808821000.0,,,,,,,,,,,,,,,,,,,,,,,,,,14122580000.0,,,,1255530000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,5968584000.0,,,,,,,1097197000.0,,,,,,,914864000.0,,57874000.0,0.0,,,,,53898000.0,5845480000.0,,,,,,,12989374000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,425016000.0,69533000.0,,14776254000.0,5155921000.0,,0.0,192808000.0,11886789000.0,6519255462.0,0.0,,,35327891000.0,,,,-479018000.0,0.0,2231382000.0,23297569000.0,2040833000.0,26971383000.0,-154181000.0,-373000.0,-2745315000.0,-1076314000.0,,632639000.0,20082602000.0,8356508000.0,651926000.0,11886789000.0,,0.0,2481612000.0,0.313,,4115340000.0,4115340000.0,1836221000.0,,171702000.0,,,26042884000.0,4463347000.0,1182024000.0,,,-41151000.0,268042000.0,4115340000.0,,,14141537000.0,651926000.0,,,-7655376000.0,-6926640000.0,-7034485000.0,0.0,-1764321000.0,,20082602000.0,1981735000.0,,,1836221000.0,8356508000.0,,,-373000.0,2201381000.0,,-2745315000.0,,,,,5723061000.0,,,5155921000.0,9678190000.0,4115340000.0,2133845000.0,,,0.313,,26042884000.0,,-3789956000.0,6519255462.0,0.0,4115340000.0,,8195813000.0,,3136684000.0,3318310000.0,,9966000.0,26971383000.0,1481868000.0,23297569000.0,632639000.0,2040833000.0,8195813000.0,35327891000.0,97537000.0,1182024000.0,8064356000.0,9966000.0,,,1481868000.0,,818886000.0,69533000.0,8064356000.0,,,,,,,14776254000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,,,10951315000.0,,0.0,,,,0.0,,,43836510000.0,,,,,,,25198924000.0,,31778612000.0,,-51521000.0,,,6384875000.0,739938000.0,,12057898000.0,651926000.0,17201611000.0,,,,,,6322825000.0,6322825000.0,,,,,,,,,,,,,,,,,,,,,,,,,,26187374000.0,,,,2134517000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,8985763000.0,,,,,,,1981577000.0,,,,,,,1700678000.0,,114507000.0,0.0,,,,,76781000.0,8845364000.0,,,,,,,16882850000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,,103459000.0,,19298732000.0,11339761000.0,,0.0,470071000.0,20351075000.0,6519255462.0,0.0,,,50457823000.0,,,,-925707000.0,-619329000.0,4906184000.0,30014245000.0,4179010000.0,39642446000.0,-5714815000.0,-23645000.0,-4129730000.0,-586052000.0,,1707968000.0,30556573000.0,10815377000.0,651926000.0,20351075000.0,,0.0,5277306000.0,0.641,,3737839000.0,3737839000.0,3428508000.0,,68464000.0,,,34143975000.0,7223985000.0,2296035000.0,,,-7750000.0,667538000.0,3737839000.0,,,23239961000.0,651926000.0,-2088000.0,,-13290307000.0,-7070730000.0,-6619709000.0,0.0,-568298000.0,,30556573000.0,1946679000.0,,,3428508000.0,10815377000.0,,,-23645000.0,2552933000.0,,-4129730000.0,,,,,4115340000.0,,,11339761000.0,16015976000.0,3737839000.0,4344562000.0,,,0.641,,34143975000.0,,-1919905000.0,6519255462.0,200794000.0,3737839000.0,,10205498000.0,,5150825000.0,6876006000.0,,59105000.0,39642446000.0,1949858000.0,30014245000.0,1707968000.0,4179010000.0,10205498000.0,50457823000.0,561622000.0,2296035000.0,10035426000.0,59105000.0,,,1949858000.0,,1302284000.0,103459000.0,10035426000.0,,,,,,,19298732000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,,,11985900000.0,,0.0,,,,0.0,,,50372020000.0,,,,,,,30574828000.0,,40106775000.0,,-28641000.0,,,9300731000.0,1798284000.0,,10265245000.0,651926000.0,19427183000.0,,,,,,2474906000.0,2474906000.0,,,,,,,,,,,,,,,,,,,,,,,,,,30361360000.0,,,,3066616000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,10934177000.0,,,,,,,2210574000.0,,,,,,,2682603000.0,,68165000.0,0.0,,,,,101556000.0,10764991000.0,,,,,,,19450727000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,,114297000.0,,21375665000.0,8938314000.0,,5542453000.0,837417000.0,16778322000.0,6519255462.0,3100696000.0,,,52159131000.0,,,,-26453000.0,-391155000.0,2873487000.0,34767430000.0,2324370000.0,41453793000.0,-834361000.0,1566867000.0,-5661605000.0,6812000.0,,704027000.0,30200931000.0,10705338000.0,651926000.0,16778322000.0,,3100696000.0,3319097000.0,0.357,,3561863000.0,3561863000.0,3386392000.0,,471923000.0,,,40429035000.0,6099521000.0,2322153000.0,1260600000.0,,-358569000.0,835228000.0,3561863000.0,122971000.0,,25345328000.0,651926000.0,,,-4499547000.0,-3662887000.0,-7023788000.0,5542453000.0,-174664000.0,,30200931000.0,2780424000.0,,,3386392000.0,10705338000.0,,,1566867000.0,3030928000.0,,-5661605000.0,,,,,3737839000.0,,,8938314000.0,19245807000.0,3561863000.0,2345177000.0,,,0.357,,40429035000.0,,641831000.0,6519255462.0,,3561863000.0,,13422609000.0,,4304718000.0,5392358000.0,,1606607000.0,41453793000.0,2492210000.0,34767430000.0,704027000.0,2324370000.0,13422609000.0,52159131000.0,528310000.0,2322153000.0,13270435000.0,1606607000.0,,,2492210000.0,,1683643000.0,114297000.0,13270435000.0,,1260600000.0,,,,,21375665000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,,,8739924000.0,,0.0,,,,0.0,,,51754570000.0,,,,,,,34622380000.0,,42582149000.0,,1261683000.0,,,12151746000.0,1963989000.0,,9172421000.0,651926000.0,15564128000.0,,,,,,2373997000.0,2373997000.0,,,,,,,,,,,,,,,,,,,,,,,,,,28742034000.0,,,,3041913000.0,,,,,,,,,,,0.0,,,,,,,,,,,,34622380000.0,,,,,,,13177906000.0,,,,,,,2480988000.0,,,,,,,2189511000.0,,3391000.0,0.0,,,,,114582000.0,13024379000.0,,,,,,,22415087000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,,119750000.0,,24820854000.0,6171482000.0,,0.0,700193000.0,14398104000.0,6522479250.0,3101840000.0,,,54179670000.0,,,,236993000.0,-617013000.0,4314477000.0,36159480000.0,3338373000.0,44081711000.0,-189156000.0,1632062000.0,-7917585000.0,1931000.0,,880596000.0,28817919000.0,10097959000.0,653294000.0,14398104000.0,,3101840000.0,4227775000.0,0.512,,2821782000.0,2821782000.0,3246173000.0,,-345919000.0,,,44077065000.0,8359752000.0,2131961000.0,1319620000.0,,-7145000.0,704459000.0,2821782000.0,99816000.0,,29340619000.0,653294000.0,,,-3316919000.0,-3341302000.0,-7577756000.0,0.0,-838333000.0,,28817919000.0,4131977000.0,,,3246173000.0,10097959000.0,,,1632062000.0,4360710000.0,,-7917585000.0,,,,,3561863000.0,,,6171482000.0,20980867000.0,2821782000.0,3278669000.0,,,0.512,,44077065000.0,,1779785000.0,6522479250.0,,2821782000.0,,14419815000.0,,5121087000.0,6834953000.0,,3171000.0,44081711000.0,3191885000.0,36159480000.0,880596000.0,3338373000.0,14419815000.0,54179670000.0,1035808000.0,2131961000.0,14271530000.0,3171000.0,,,3191885000.0,,1816017000.0,119750000.0,14271530000.0,,1319620000.0,,,,,24820854000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
