date,annualPretaxIncome,trailingPretaxIncome,trailingCashDividendsPaid,annualAccountsReceivable,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,annualTotalAssets,quarterlyTotalAssets,trailingNetIncome,annualGoodwill,quarterlyTotalNonCurrentAssets,annualLongTermDebt,annualNetIncome,annualCashDividendsPaid,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,trailingNetOtherInvestingChanges,quarterlyBasicEPS,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,annualOtherNonCashItems,annualSaleOfInvestment,annualCommonStockIssuance,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualInvestingCashFlow,quarterlyGoodwill,annualDepreciationAndAmortization,annualTotalRevenue,trailingStockBasedCompensation,trailingChangeInAccountPayable,annualPurchaseOfInvestment,quarterlySellingGeneralAndAdministration,annualRetainedEarnings,annualEndCashPosition,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualCashFlowFromContinuingFinancingActivities,quarterlyNetIncomeCommonStockholders,quarterlyOtherIncomeExpense,quarterlyDilutedAverageShares,trailingOperatingIncome,quarterlyEndCashPosition,quarterlyInventory,quarterlyInvestingCashFlow,trailingTotalRevenue,trailingOtherIncomeExpense,quarterlyCashDividendsPaid,annualNetPPE,quarterlyPurchaseOfInvestment,annualOperatingIncome,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,annualChangeInAccountPayable,quarterlyInterestExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentLiabilities,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,annualEbitda,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualNetOtherInvestingChanges,annualBasicEPS,annualCashAndCashEquivalents,quarterlyChangeInInventory,trailingBeginningCashPosition,annualInterestExpense,annualBeginningCashPosition,trailingChangesInAccountReceivables,annualCurrentAssets,annualDilutedAverageShares,quarterlyOtherCurrentAssets,annualChangesInAccountReceivables,annualDeferredIncomeTax,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,annualOtherNonCurrentAssets,trailingCapitalExpenditure,quarterlyChangesInAccountReceivables,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualGrossPPE,annualSellingGeneralAndAdministration,quarterlyBeginningCashPosition,quarterlyDilutedEPS,trailingRepaymentOfDebt,annualRepaymentOfDebt,quarterlyCapitalStock,annualDilutedEPS,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,trailingGrossProfit,quarterlyOperatingExpense,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,annualTaxProvision,annualCostOfRevenue,quarterlyTaxProvision,annualCapitalStock,annualBasicAverageShares,annualStockBasedCompensation,quarterlyNetPPE,annualCurrentDebt,trailingCostOfRevenue,quarterlyStockBasedCompensation,trailingChangeInInventory,quarterlyEbitda,annualTotalNonCurrentAssets,annualNetOtherFinancingCharges,annualOtherCurrentAssets,trailingDepreciationAndAmortization,annualInventory,trailingTaxProvision,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,annualGrossProfit,trailingPurchaseOfBusiness,quarterlyBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,annualChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyRetainedEarnings,annualFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualChangeInInventory,quarterlyCurrentAssets,quarterlyTotalRevenue,annualOperatingExpense,trailingFreeCashFlow,quarterlyGrossPPE,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingInterestExpense,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingDeferredIncomeTax,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyCurrentDeferredRevenue,trailingPurchaseOfInvestment,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
1970-01-01 00:00:01.041292800,-11800000.0,,,164300000.0,492200000.0,0.0,1997500000.0,1997500000.0,,,1483300000.0,492200000.0,-58900000.0,-22700000.0,451900000.0,164300000.0,160200000.0,,,,383700000.0,-12000000.0,,,,,7000000.0,579700000.0,914900000.0,-18900000.0,-17500000.0,-78600000.0,,72500000.0,2498200000.0,,,,75600000.0,18700000.0,41400000.0,39000000.0,,136400000.0,-17500000.0,-2600000.0,,,41400000.0,253700000.0,-44300000.0,,,-5800000.0,682100000.0,,38900000.0,476800000.0,4800000.0,,91700000.0,16200000.0,,41400000.0,-31300000.0,41400000.0,242000000.0,,10300000.0,914900000.0,493900000.0,0.0,324400000.0,,111400000.0,1408800000.0,24500000.0,383700000.0,476800000.0,,-168600000.0,41400000.0,-6800000.0,-0.65,41400000.0,34200000.0,,42400000.0,18200000.0,,514200000.0,90800000.0,12700000.0,,-12700000.0,,,-58900000.0,,324400000.0,,,-610900000.0,,1293000000.0,302600000.0,53400000.0,,,,1200000.0,-0.65,,72600000.0,,-168600000.0,242000000.0,-75100000.0,,88000000.0,,0.0,-23000000.0,,160200000.0,579700000.0,23200000.0,-610900000.0,,-5200000.0,2098200000.0,-13000000.0,1200000.0,90800000.0,,682100000.0,91700000.0,,,,800000.0,1483300000.0,8300000.0,12700000.0,,253700000.0,,0.0,,400000000.0,,,1408800000.0,,-79300000.0,-15400000.0,18700000.0,-106400000.0,39000000.0,,,-31900000.0,,37300000.0,,493900000.0,800000.0,514200000.0,524500000.0,361100000.0,,1293000000.0,-6600000.0,-22700000.0,47200000.0,-14200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,,,,,498400000.0,0.0,,2059700000.0,,,1457200000.0,,,,552100000.0,204500000.0,138800000.0,,-0.21,,390200000.0,8900000.0,,,,,,,912400000.0,-19300000.0,-19300000.0,,,,,,,,71800000.0,,,23800000.0,,,-19300000.0,-22400000.0,90900000.0,,50300000.0,289700000.0,2800000.0,,,,,,,,,,127200000.0,18500000.0,,50300000.0,,50300000.0,,,12500000.0,,,0.0,308600000.0,,,1477800000.0,-40800000.0,,475900000.0,,,,,,,-34100000.0,,,,,,,16100000.0,,,,,,,,,,,,,,41400000.0,-0.21,,,1200000.0,,,93400000.0,,-156300000.0,299400000.0,,,109600000.0,,,2400000.0,,,572700000.0,,-610900000.0,,,,-12300000.0,,,,672700000.0,,,,,2300000.0,,,,,,,,,,,90900000.0,,,,-16200000.0,-600000.0,,,,,-31600000.0,,-35900000.0,,565400000.0,,602500000.0,645500000.0,,,1283600000.0,,-6200000.0,-34600000.0,41500000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,,,,796400000.0,0.0,,2248500000.0,,,1479600000.0,,,,559400000.0,297800000.0,126200000.0,,-0.07,,397000000.0,12900000.0,,,,,,,1210200000.0,-6000000.0,-6000000.0,,,,,,,,70300000.0,,,16800000.0,,,-6000000.0,4500000.0,91100000.0,,63200000.0,285700000.0,-65900000.0,,,,,,,,,,57900000.0,18400000.0,,63200000.0,,63200000.0,,,17300000.0,,,-14000000.0,336200000.0,,,1663700000.0,-147100000.0,,475500000.0,,,,,,,8100000.0,,,,,,,26000000.0,,,,,,,,,,,,,,50300000.0,-0.07,,,1200000.0,,,91500000.0,,574100000.0,269400000.0,,,80700000.0,,,-56200000.0,,,575300000.0,,-610900000.0,,,,-3900000.0,,,,667900000.0,,,,,29200000.0,,,,,,,,,,,91100000.0,,,,10800000.0,,,,,,-9900000.0,,-106600000.0,,453500000.0,,768900000.0,650900000.0,,,1278800000.0,,-9900000.0,-137200000.0,214400000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,,,,,785200000.0,0.0,,2144800000.0,,,1456100000.0,,,,539800000.0,315200000.0,131000000.0,,-0.47,,386900000.0,-12800000.0,,,,,,,1212800000.0,-43200000.0,-43200000.0,,,,,,,,67300000.0,,,40700000.0,,,-43200000.0,-1600000.0,91100000.0,,50400000.0,259100000.0,49300000.0,,,,,,,,,,1700000.0,18200000.0,,50400000.0,,50400000.0,,,19200000.0,,,-3300000.0,327900000.0,,,1602500000.0,-1400000.0,,474500000.0,,,,,,,27300000.0,,,,,,,22800000.0,,,,,,,,,,,,,,63200000.0,-0.47,,,1200000.0,,,90500000.0,,-147900000.0,257000000.0,,,83600000.0,,,53700000.0,,,532100000.0,,-610900000.0,,,,27700000.0,,,,653700000.0,,,,,25100000.0,,,,,,,,,,,91100000.0,,,,6900000.0,-49800000.0,,,,,-15500000.0,,9500000.0,,389700000.0,,688700000.0,630300000.0,,,1264600000.0,,-8800000.0,7400000.0,-65500000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,-83000000.0,,,263500000.0,757100000.0,52300000.0,1900900000.0,1900900000.0,,,1295100000.0,757100000.0,-251100000.0,,13400000.0,263500000.0,111100000.0,,,,378400000.0,-1700000.0,,,,,,366800000.0,1161400000.0,-26800000.0,-182600000.0,-12900000.0,,51400000.0,1964500000.0,,,,34400000.0,-232400000.0,48700000.0,25900000.0,,189000000.0,-182600000.0,-2400000.0,,,48700000.0,196900000.0,900000.0,,,,486100000.0,,-4000000.0,354200000.0,-21900000.0,,27400000.0,-3700000.0,,48700000.0,-176000000.0,48700000.0,173400000.0,,17600000.0,1161400000.0,364200000.0,-300000.0,454800000.0,,47400000.0,1525600000.0,-15400000.0,378400000.0,354200000.0,,-130900000.0,48700000.0,3900000.0,-2.76,48700000.0,23000000.0,,66600000.0,41400000.0,,605800000.0,91100000.0,69800000.0,,4500000.0,,,-251100000.0,,454800000.0,,,-472300000.0,,958400000.0,243800000.0,50400000.0,,,,1200000.0,-2.76,,24400000.0,,-130900000.0,173400000.0,-28700000.0,,29900000.0,,52300000.0,4000000.0,,111100000.0,366800000.0,7300000.0,-472300000.0,,12300000.0,1664700000.0,800000.0,1200000.0,91100000.0,,486100000.0,27400000.0,,,,-9200000.0,1295100000.0,-17600000.0,69800000.0,,196900000.0,,,,299800000.0,,,1525600000.0,,-114000000.0,-5500000.0,-232400000.0,-204700000.0,25900000.0,,,-26000000.0,,19000000.0,,364200000.0,24300000.0,605800000.0,37800000.0,303800000.0,,958400000.0,-95300000.0,-3800000.0,-11600000.0,-1400000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,,,,,759800000.0,57400000.0,,1995900000.0,,,1294500000.0,,,,448600000.0,326700000.0,123900000.0,,0.04,,379200000.0,11100000.0,,,,,,,1166600000.0,-1600000.0,4000000.0,,,,,,,,60200000.0,,,27600000.0,,,4000000.0,6500000.0,91400000.0,,59800000.0,214400000.0,-8700000.0,,,,,,,,,,27800000.0,11600000.0,,59800000.0,,59800000.0,,,18400000.0,,,0.0,463200000.0,,,1617500000.0,16400000.0,,357300000.0,,,,,,,-17900000.0,,,,,,,73000000.0,,,,,,,,,,,,,,48700000.0,0.04,,,1200000.0,,,87000000.0,,-130700000.0,241800000.0,,,62400000.0,,,0.0,,,370100000.0,,-472300000.0,,,,4900000.0,,,,474000000.0,,,,,36200000.0,,,,,,,,,,,91400000.0,,,,24600000.0,-228400000.0,,,,,3300000.0,,5600000.0,,450900000.0,,701400000.0,535600000.0,,,946300000.0,,-3600000.0,20000000.0,300000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,,,,,753700000.0,65800000.0,,1975000000.0,,,1233200000.0,,,,465400000.0,373600000.0,107400000.0,,0.24,,385200000.0,-33700000.0,,,,,,,1162100000.0,19200000.0,21500000.0,,,,,,,,52400000.0,,,23200000.0,,,21500000.0,8900000.0,91800000.0,,52700000.0,210000000.0,34200000.0,,,,,,,,,,27200000.0,11000000.0,,52700000.0,,52700000.0,,,18300000.0,,,0.0,450800000.0,,,1588400000.0,-69400000.0,,342100000.0,,,,,,,-2000000.0,,,,,,,78400000.0,,,,,,,,,,,,,,59800000.0,0.24,,,1200000.0,,,92400000.0,,-143300000.0,225900000.0,,,45700000.0,,,13600000.0,,,379100000.0,,-472300000.0,,,,400000.0,,,,440300000.0,,,,,57700000.0,,,,,,,,,,,91500000.0,,,,46700000.0,-206900000.0,,,,,19600000.0,,-56000000.0,,426300000.0,,741800000.0,557800000.0,,,912600000.0,,-5700000.0,-63700000.0,-3900000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,,,,,673000000.0,24900000.0,,1902900000.0,,,1163600000.0,,,,469100000.0,345600000.0,124700000.0,,0.13,,381200000.0,88600000.0,,,,,,,1078400000.0,11800000.0,11600000.0,,,,,,,,56200000.0,,,24200000.0,,,11600000.0,14300000.0,91800000.0,,114700000.0,201700000.0,94300000.0,,,,,,,,,,48400000.0,9100000.0,,114700000.0,,114700000.0,,,18100000.0,,,-300000.0,391200000.0,,,1498000000.0,49400000.0,,341200000.0,,,,,,,-5800000.0,,,,,,,50300000.0,,,,,,,,,,,,,,52700000.0,0.13,,,1200000.0,,,83100000.0,,-137000000.0,221600000.0,,,45300000.0,,,-13600000.0,,,397100000.0,,-472300000.0,,,,2200000.0,,,,431200000.0,,,,,46900000.0,,,,,,,,,,,91500000.0,,,,37800000.0,-195300000.0,,,,,1400000.0,300000.0,-9300000.0,,419600000.0,,739300000.0,552200000.0,,,903500000.0,,-3700000.0,53100000.0,-59200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,32200000.0,,,309700000.0,640500000.0,26300000.0,1771800000.0,1771800000.0,,,1155100000.0,640500000.0,23500000.0,,460200000.0,309700000.0,102400000.0,,,,338700000.0,-76100000.0,,,,,300000.0,380400000.0,993600000.0,-10800000.0,-13600000.0,111900000.0,,50900000.0,2161500000.0,,,,27800000.0,-208900000.0,38600000.0,14400000.0,,-94100000.0,-13600000.0,2400000.0,,,38600000.0,196000000.0,-7900000.0,,,,441200000.0,,119600000.0,331100000.0,30900000.0,,51600000.0,19200000.0,,38600000.0,-27000000.0,38600000.0,210700000.0,,17300000.0,993600000.0,391000000.0,-400000.0,382800000.0,,170500000.0,1384600000.0,-46800000.0,338700000.0,331100000.0,,-142700000.0,38600000.0,8300000.0,0.26,38600000.0,26800000.0,,72100000.0,48700000.0,,616700000.0,91800000.0,52300000.0,,600000.0,,,23500000.0,,382800000.0,,,-510600000.0,,951800000.0,201200000.0,114700000.0,,,,1200000.0,0.255991,,55700000.0,,-142700000.0,210700000.0,-23400000.0,,39500000.0,,26300000.0,8300000.0,,102400000.0,380400000.0,-10100000.0,-510600000.0,,13600000.0,1837500000.0,6100000.0,1200000.0,91600000.0,,441200000.0,51600000.0,,,,35400000.0,1155100000.0,-700000.0,52300000.0,,196000000.0,,,,324000000.0,,,1384600000.0,,-97600000.0,16200000.0,-208900000.0,-50400000.0,14400000.0,,,-4700000.0,-800000.0,-37900000.0,,391000000.0,1100000.0,616700000.0,515900000.0,204400000.0,,951800000.0,18600000.0,-10400000.0,-36400000.0,-31300000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,,,,,638700000.0,26900000.0,,1803100000.0,,,1159000000.0,,,,504600000.0,309200000.0,96200000.0,,0.15,,335100000.0,-7400000.0,,,,,,,988400000.0,19100000.0,13400000.0,,,,,,,,59200000.0,,,14600000.0,,,13400000.0,25000000.0,92200000.0,,31200000.0,227400000.0,-9700000.0,,,,,,,,,,52300000.0,12500000.0,,31200000.0,,31200000.0,,,16300000.0,,,0.0,396200000.0,,,1408200000.0,-5400000.0,,331500000.0,,,,,,,-31900000.0,,,,,,,56400000.0,,,,,,,,,,,,,,38600000.0,0.15,,,1200000.0,,,72100000.0,,-147700000.0,244400000.0,,,33200000.0,,,0.0,,,389500000.0,,-510600000.0,,,,2500000.0,,,,431300000.0,,,,,51400000.0,,,,,,,200000.0,,,,91800000.0,,,,38900000.0,-195500000.0,,,,,21600000.0,,-3400000.0,,419800000.0,,644100000.0,576700000.0,,,941900000.0,,-8900000.0,3500000.0,1100000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,,,,,640700000.0,27000000.0,,1776100000.0,,,1155700000.0,,,,512900000.0,314100000.0,83100000.0,,0.34,,325100000.0,3500000.0,,,,,,,975800000.0,22600000.0,31300000.0,,,,,,,,47700000.0,,,10000000.0,,,31300000.0,31600000.0,92100000.0,,34700000.0,201500000.0,-2100000.0,,,,,,,,,,50800000.0,12400000.0,,34700000.0,,34700000.0,,,17000000.0,,,0.0,409500000.0,,,1356800000.0,-2200000.0,,331900000.0,,,,,,,25800000.0,,,,,,,50200000.0,,,,,,,,,,,,,,31200000.0,0.339848,,,1200000.0,,,70500000.0,,-154600000.0,220100000.0,,,28000000.0,,,0.0,,,413900000.0,,-510600000.0,,,,2400000.0,,,,414300000.0,,,,,54900000.0,,,,,,,100000.0,,,,91800000.0,,,,42500000.0,-164200000.0,,,,,25000000.0,,-21200000.0,,381000000.0,,620400000.0,583400000.0,,,924900000.0,,-8600000.0,6400000.0,-1300000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,,,,,638800000.0,29000000.0,,1758900000.0,,,1110600000.0,,,,511700000.0,336900000.0,93100000.0,,-0.21,,322900000.0,12600000.0,,,,,,,971600000.0,-21800000.0,-19500000.0,,,,,,,,42900000.0,,,9900000.0,,,-19500000.0,-14800000.0,91900000.0,,47300000.0,194400000.0,1100000.0,,,,,,,,,,36200000.0,13400000.0,,47300000.0,,47300000.0,,,17000000.0,,,0.0,370900000.0,,,1354600000.0,19700000.0,,334100000.0,,,,,,,3700000.0,,,,,,,49500000.0,,,,,,,,,,,,,,34700000.0,-0.212187,,,1200000.0,,,67300000.0,,-150800000.0,224700000.0,,,68700000.0,,,0.0,,,398600000.0,,-510600000.0,,,,1500000.0,,,,405600000.0,,,,,12000000.0,,,,,,,100000.0,,,,91900000.0,,,,-1400000.0,-183700000.0,,,,,-20300000.0,100000.0,-10300000.0,,383000000.0,,648300000.0,579000000.0,,,916200000.0,,-5900000.0,25600000.0,-15200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,68800000.0,,,320500000.0,638700000.0,11200000.0,1716000000.0,1716000000.0,,,1102500000.0,638700000.0,46900000.0,,624300000.0,320500000.0,82400000.0,,,,322200000.0,-14500000.0,,,,,500000.0,415700000.0,960900000.0,42300000.0,21700000.0,-24200000.0,,50700000.0,2450600000.0,,,,41300000.0,-162000000.0,32800000.0,,,-43700000.0,21700000.0,25400000.0,,,32800000.0,191800000.0,-13500000.0,,,,436000000.0,,140300000.0,325900000.0,66800000.0,,7800000.0,12400000.0,,32800000.0,63700000.0,32800000.0,232600000.0,,16900000.0,960900000.0,334000000.0,0.0,340600000.0,,191000000.0,1294900000.0,19500000.0,322200000.0,325900000.0,,-152800000.0,32800000.0,0.0,0.51,32800000.0,11700000.0,,68100000.0,38600000.0,,613500000.0,92000000.0,48300000.0,,2000000.0,,,46900000.0,,340600000.0,,,-685500000.0,,1121500000.0,178200000.0,47300000.0,,,,1200000.0,0.509783,,87200000.0,,-152800000.0,232600000.0,-32100000.0,,26700000.0,,11200000.0,0.0,,82400000.0,415700000.0,-5800000.0,-685500000.0,,6600000.0,2153500000.0,200000.0,1200000.0,91900000.0,,436000000.0,7800000.0,,,,72900000.0,1102500000.0,0.0,48300000.0,,191800000.0,,100000.0,,297100000.0,,,1294900000.0,,-34500000.0,60500000.0,-162000000.0,31600000.0,,,,42500000.0,1000000.0,400000.0,,334000000.0,9300000.0,613500000.0,711500000.0,156800000.0,,1121500000.0,62200000.0,-8700000.0,28200000.0,-28300000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,,,,,638100000.0,0.0,,1800300000.0,,,1125400000.0,,,,583700000.0,380900000.0,96200000.0,,0.51,,324000000.0,4700000.0,,,,,,,962100000.0,48900000.0,46800000.0,,315300000.0,,,,,,47300000.0,,,,,,46800000.0,37400000.0,92500000.0,,37500000.0,217000000.0,14600000.0,,,,,,,,,,7500000.0,14300000.0,,37500000.0,,37500000.0,,,16600000.0,,,0.0,374000000.0,,,1328200000.0,-15700000.0,,10000000.0,,,,,,,-7900000.0,,,,,,,19300000.0,,,,,,,,,,,,,,32800000.0,0.505946,,,1200000.0,,,90900000.0,,-152600000.0,262400000.0,,,23000000.0,,,0.0,,,466500000.0,,-685500000.0,,,,1700000.0,,,,426100000.0,,,,,82200000.0,,,,,,,2000000.0,,,,92100000.0,,,,67900000.0,-115200000.0,,,,,50600000.0,200000.0,-39800000.0,,366100000.0,,674900000.0,674600000.0,,,1111600000.0,,-4900000.0,-10800000.0,1700000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,,,,,603700000.0,0.0,,1835900000.0,,,1115000000.0,,,,592700000.0,379900000.0,84900000.0,,0.46,,324900000.0,37500000.0,,,,,,,928600000.0,42400000.0,42400000.0,,315300000.0,,,,,,49900000.0,,,,,,42400000.0,31300000.0,93000000.0,,75000000.0,228200000.0,-2800000.0,,,,,,,,,,23900000.0,14300000.0,,75000000.0,,75000000.0,,,16800000.0,,,0.0,367100000.0,,,1314700000.0,49400000.0,,9600000.0,,,,,,,-8500000.0,,,,,,,18200000.0,,,,,,,,,,,,,,37500000.0,0.46,,,,,,93700000.0,,515300000.0,277300000.0,,,30200000.0,,,-17300000.0,,,515300000.0,,-685500000.0,,,,2400000.0,,,,423000000.0,,,,,77800000.0,,,,,,,800000.0,,,,92400000.0,,,,63500000.0,,,,,,44800000.0,300000.0,-7100000.0,,386100000.0,,720900000.0,686400000.0,,,1108500000.0,,-7600000.0,57000000.0,-18300000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,,,,,605600000.0,0.0,,1855700000.0,,,1088700000.0,,,,588400000.0,368000000.0,105900000.0,,0.21,,324000000.0,34300000.0,,,,,,,929600000.0,19600000.0,19600000.0,,287000000.0,,,,,,51600000.0,,,,,,19600000.0,24200000.0,93000000.0,,109300000.0,249300000.0,-13800000.0,,,,,,,,,,23600000.0,14200000.0,,109300000.0,,109300000.0,,,16200000.0,,,0.0,368000000.0,,,1336500000.0,35000000.0,,9600000.0,,,,,,,-20000000.0,,,,,,,20400000.0,,,,,,,,,,,,,,75000000.0,0.21,,,1200000.0,,,77800000.0,,-143500000.0,277400000.0,,,41700000.0,,,0.0,,,513100000.0,,-685500000.0,,,,1500000.0,,,,424100000.0,,,,,50300000.0,,,,,,,0.0,,,,92500000.0,,,,36100000.0,-81500000.0,,,,,21100000.0,0.0,9900000.0,,406900000.0,,767000000.0,666200000.0,,,1109600000.0,,-13800000.0,48800000.0,-600000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,119900000.0,,,316400000.0,567700000.0,0.0,1773600000.0,1773600000.0,,287000000.0,1104300000.0,567700000.0,123200000.0,,518000000.0,316400000.0,93100000.0,,,,284100000.0,-43100000.0,,,2800000.0,,3100000.0,574500000.0,851800000.0,15000000.0,14400000.0,-16800000.0,287000000.0,57100000.0,2622400000.0,,,,50500000.0,-67100000.0,66200000.0,,,-63400000.0,14400000.0,6900000.0,,,66200000.0,240800000.0,-14800000.0,,,,442400000.0,,190200000.0,9400000.0,101700000.0,,27700000.0,14300000.0,,66200000.0,111700000.0,66200000.0,221000000.0,,16900000.0,851800000.0,341800000.0,0.0,340500000.0,,247300000.0,1193600000.0,1900000.0,284100000.0,9400000.0,,-99100000.0,66200000.0,-2700000.0,1.33,66200000.0,-3200000.0,,66500000.0,32800000.0,,669300000.0,92800000.0,27800000.0,,-13600000.0,,,123200000.0,,340500000.0,,,-715500000.0,,1157900000.0,201300000.0,109300000.0,,,,1200000.0,1.327586,,77200000.0,,-99100000.0,221000000.0,-41100000.0,,54200000.0,,0.0,-1500000.0,,93100000.0,574500000.0,33400000.0,-715500000.0,,-6000000.0,2282700000.0,-11600000.0,1200000.0,92400000.0,,442400000.0,27700000.0,,,,37300000.0,1104300000.0,0.0,27800000.0,,240800000.0,,300000.0,-800000.0,339700000.0,,,1193600000.0,,-51200000.0,23000000.0,-67100000.0,70600000.0,,,,3400000.0,-14100000.0,-14200000.0,,341800000.0,-39600000.0,669300000.0,595200000.0,149500000.0,,1157900000.0,125900000.0,-14800000.0,16700000.0,-46200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,,,,,568000000.0,0.0,,1843300000.0,,,1109600000.0,,,,562700000.0,377100000.0,99300000.0,,0.08,,281800000.0,900000.0,,,,,,,849800000.0,7400000.0,7400000.0,,287000000.0,,,,,,61000000.0,,,,,,7400000.0,5600000.0,93000000.0,,67100000.0,246600000.0,-3500000.0,,,,,,,,,,27900000.0,14100000.0,,67100000.0,,67100000.0,,,15300000.0,,,0.0,357100000.0,,,1244000000.0,-3700000.0,,8900000.0,,,,,,,-4900000.0,,,,,,,24700000.0,,,,,,,,,,,,,,66200000.0,0.07957,,,1200000.0,,,95100000.0,,-95100000.0,267000000.0,,,68600000.0,,,0.0,,,593600000.0,,-715500000.0,,,,3800000.0,,,,437300000.0,,,,,40600000.0,,,,,,,300000.0,,,,92600000.0,,,,26500000.0,-52500000.0,,,,,11200000.0,1100000.0,-12500000.0,,394200000.0,,733700000.0,657800000.0,,,1152800000.0,,-7500000.0,3800000.0,-300000.0,,,,,,,,,,,,,,,,,,,,,
