date,quarterlyEbitda,annualCurrentAccruedExpenses,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualCashAndCashEquivalents,annualTaxProvision,trailingEndCashPosition,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualCurrentDeferredRevenue,trailingResearchAndDevelopment,quarterlyTotalLiabilitiesNetMinorityInterest,annualNetIncomeContinuousOperations,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualTotalRevenue,annualCostOfRevenue,annualCurrentDebt,quarterlyGrossProfit,annualOtherNonCurrentAssets,quarterlyGrossPPE,trailingOperatingExpense,trailingFreeCashFlow,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualOperatingExpense,annualResearchAndDevelopment,quarterlyBasicEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,annualTotalLiabilitiesNetMinorityInterest,annualDeferredIncomeTax,annualChangeInAccountPayable,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,annualChangesInAccountReceivables,trailingCostOfRevenue,trailingBeginningCashPosition,trailingNetIncomeContinuousOperations,annualCurrentAssets,quarterlyOperatingIncome,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyAccountsReceivable,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualTotalAssets,quarterlyCostOfRevenue,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyLongTermDebt,annualBeginningCashPosition,annualAccountsReceivable,quarterlyChangeInInventory,annualNetIncome,annualTotalNonCurrentAssets,annualFreeCashFlow,annualSellingGeneralAndAdministration,annualBasicEPS,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualOtherNonCashItems,quarterlyRepaymentOfDebt,annualOtherCurrentAssets,quarterlyDilutedAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualLongTermDebt,quarterlyOtherCurrentAssets,annualChangeInInventory,annualCurrentLiabilities,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyInterestExpense,annualInventory,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyInvestmentsAndAdvances,trailingOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyDilutedEPS,quarterlyCurrentDeferredRevenue,quarterlyOtherIncomeExpense,annualCapitalStock,annualPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,quarterlyInventory,trailingOtherIncomeExpense,quarterlyOperatingExpense,annualGrossProfit,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualNetPPE,annualSaleOfInvestment,annualOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,annualDilutedAverageShares,annualDilutedEPS,quarterlyCommonStockIssuance,annualEbitda,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyNetPPE,annualChangeInCashSupplementalAsReported,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,annualGoodwill,trailingChangeInCashSupplementalAsReported,trailingPretaxIncome,annualGrossPPE,annualOtherCurrentLiabilities,annualNetOtherInvestingChanges,annualRepaymentOfDebt,quarterlyBasicAverageShares,annualInterestExpense,annualPurchaseOfInvestment,quarterlyFreeCashFlow,annualPretaxIncome,annualBasicAverageShares,quarterlyTotalAssets,annualOtherNonCurrentLiabilities,annualOtherIncomeExpense,annualCapitalExpenditure,quarterlyOtherIntangibleAssets,trailingGrossProfit,annualIncomeTaxPayable,trailingInvestingCashFlow,annualAccountsPayable,quarterlyDepreciationAndAmortization,quarterlySaleOfInvestment,annualInvestingCashFlow,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,annualEndCashPosition,quarterlyCashAndCashEquivalents,annualOperatingIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,quarterlyAccountsPayable,trailingBasicAverageShares,trailingCommonStockIssuance,trailingPurchaseOfBusiness,annualCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,trailingStockBasedCompensation,trailingPurchaseOfInvestment,trailingInterestExpense,trailingChangesInAccountReceivables,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashDividendsPaid,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,trailingChangeInInventory,annualNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,trailingCashDividendsPaid,trailingNetOtherFinancingCharges,trailingDepreciationAndAmortization,trailingSaleOfInvestment,trailingDeferredIncomeTax,trailingRepurchaseOfCapitalStock,trailingDilutedAverageShares
1970-01-01 00:00:01.041292800,-7609000.0,12112000.0,0.0,,-991000.0,35552000.0,35552000.0,,,22426000.0,0.0,,2130000.0,,22236000.0,-68121000.0,,-13913000.0,,,75395000.0,45990000.0,2183000.0,10595000.0,1946000.0,44467000.0,,,19248000.0,2693000.0,,65832000.0,-19880000.0,,18399000.0,97642000.0,13064000.0,,3837000.0,,22236000.0,,,-19389000.0,-42000.0,,,,,65832000.0,-14165000.0,2693000.0,-7838000.0,2096000.0,,-317000.0,-274197000.0,16766000.0,,-2597000.0,12112000.0,,92856000.0,11831000.0,,-68121000.0,70620000.0,-274197000.0,3333000.0,50550000.0,16766000.0,14000.0,-68121000.0,27024000.0,-48511000.0,84578000.0,-1.42,20792000.0,-13913000.0,-13913000.0,0.0,70620000.0,29000.0,,3675000.0,,3837000.0,3333000.0,3675000.0,102000.0,18399000.0,,23889000.0,29081000.0,2183000.0,-1318000.0,26000.0,1533000.0,23336000.0,-19389000.0,,,1946000.0,,2130000.0,-701000.0,6000.0,,-225000.0,1533000.0,,24760000.0,29405000.0,,38245000.0,,25078000.0,14093000.0,-40399000.0,18806000.0,-3539000.0,0.0,3968000.0,47878000.0,-1.42,18331000.0,-39156000.0,,-13913000.0,25078000.0,-14998000.0,,27024000.0,,,,44467000.0,0.0,-2497000.0,,,162000.0,-1972000.0,-4857000.0,-68121000.0,47878000.0,92856000.0,0.0,-701000.0,-8112000.0,,,,,1974000.0,6556000.0,2924000.0,1512000.0,16746000.0,38245000.0,6000.0,35552000.0,35552000.0,-68237000.0,-19880000.0,,1974000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,-2646000.0,,,,1888000.0,33997000.0,,,,24735000.0,,,,,23249000.0,,,-8782000.0,,,,,,12925000.0,,43176000.0,,,,,,63783000.0,,,19907000.0,,,-0.15,,,,,,,,,,,,,-8584000.0,,,-1158000.0,,,-282979000.0,17078000.0,,-151000.0,13199000.0,,,11810000.0,,,66414000.0,,2917000.0,,,-229000.0,,,,,,18524000.0,-8782000.0,-8782000.0,0.0,,,,,57189000.0,3342000.0,,7681000.0,,,,,,2137000.0,-630000.0,,,-196000.0,-19389000.0,,,2093000.0,-0.15,2493000.0,-198000.0,,,0.0,1762000.0,,21509000.0,,,,,,,,-1555000.0,-3247000.0,0.0,2985000.0,,,225000.0,,,,23787000.0,,,25880000.0,,,,,,,,57189000.0,,,-3877000.0,,,89663000.0,,,,,,,,,5938000.0,2669000.0,,35552000.0,33997000.0,6000.0,,33997000.0,,-15730000.0,,2078000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,-2329000.0,,,,-6488000.0,31715000.0,,,,29225000.0,,,,,36031000.0,,,-7759000.0,,,,,,15956000.0,,43121000.0,,,,,,65764000.0,,,33185000.0,,,-0.13,,,,,,,,,,,,,-8186000.0,3392000.0,,6848000.0,,,298900000.0,18573000.0,,-215000.0,16058000.0,,,13269000.0,,,55764000.0,,2500000.0,,,101000.0,,,,,,20430000.0,-7759000.0,-7759000.0,0.0,,,,,57489000.0,2846000.0,,1043000.0,,,,,,2089000.0,-2881000.0,,,399000.0,-19389000.0,,,2299000.0,-0.13,13166000.0,,,,0.0,1661000.0,,24142000.0,,,,,,,,-2282000.0,3807000.0,0.0,3712000.0,,,495000.0,,,,23732000.0,,,26031000.0,,,,,,,,57489000.0,,,926000.0,,,91795000.0,,,,,,,,,5857000.0,0.0,,33997000.0,35107000.0,6000.0,,31715000.0,,-11868000.0,,1872000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.064880000,3612000.0,,,,652000.0,37250000.0,,,,34038000.0,-1998000.0,,,,37763000.0,,,-2144000.0,,,,,,20592000.0,,41720000.0,,,,,,71559000.0,,,35415000.0,,,-0.04,,,,,,,-1000.0,,,,,,-1748000.0,1998000.0,,481000.0,,,-301044000.0,20794000.0,,193000.0,18319000.0,,,13446000.0,,,58087000.0,,2083000.0,,,83000.0,,,,,,19227000.0,-2144000.0,-2144000.0,0.0,,,,,57948000.0,2348000.0,,768000.0,,,,,,2040000.0,-985000.0,,,550000.0,-19389000.0,,,1960000.0,-0.04,13301000.0,-396000.0,,,591000.0,1578000.0,,22340000.0,,,,,,,,5535000.0,4333000.0,0.0,3113000.0,,,1079000.0,,,,22331000.0,,,24291000.0,,,,,,,,57948000.0,,,3348000.0,,,95850000.0,,,,,,,,,5360000.0,3400000.0,,31715000.0,39248000.0,6000.0,,37250000.0,,-8401000.0,,1755000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.072828800,5230000.0,19180000.0,0.0,,-386000.0,44939000.0,44939000.0,84000.0,,36502000.0,-2294000.0,,13113000.0,,39226000.0,-20122000.0,,452000.0,,,122725000.0,51565000.0,1989000.0,23576000.0,1967000.0,49058000.0,,,2880000.0,2292000.0,,77114000.0,-5236000.0,,37377000.0,91097000.0,13112000.0,,1849000.0,,39226000.0,,,-25937000.0,-14000.0,,,,,77114000.0,470000.0,2292000.0,8162000.0,1991000.0,,-20000.0,-300592000.0,21265000.0,,2974000.0,19180000.0,,102202000.0,12926000.0,,-20122000.0,62976000.0,-300592000.0,1667000.0,35552000.0,21265000.0,399000.0,-20122000.0,25088000.0,4537000.0,77985000.0,-0.35,19804000.0,452000.0,452000.0,0.0,62976000.0,,,2687000.0,,1849000.0,1667000.0,2687000.0,354000.0,37377000.0,,1599000.0,21915000.0,1989000.0,-3089000.0,,1395000.0,846000.0,-25937000.0,,,1967000.0,,13113000.0,-101000.0,6000.0,,-591000.0,1395000.0,,23106000.0,71160000.0,,47231000.0,,23121000.0,8069000.0,12122000.0,7689000.0,7229000.0,0.0,3302000.0,57758000.0,-0.35,1081000.0,1978000.0,,,23121000.0,9387000.0,,25088000.0,,,,49058000.0,0.0,2801000.0,,,364000.0,-7684000.0,4140000.0,-20038000.0,57758000.0,102202000.0,0.0,-268000.0,-7585000.0,,,,,3095000.0,4760000.0,2000000.0,-4334000.0,37250000.0,47231000.0,6000.0,44939000.0,44939000.0,-19937000.0,-5236000.0,,3095000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.080691200,3101000.0,,,,605000.0,47816000.0,,,,39205000.0,,,,,34932000.0,,,557000.0,,,,,,25812000.0,,48523000.0,,,,,,79112000.0,,,33584000.0,,,0.01,,,,,,,,,,,,,917000.0,80000.0,,-5304000.0,,,-300035000.0,23256000.0,,48000.0,16216000.0,,,13393000.0,,,68772000.0,,1250000.0,,,123000.0,,,,,,21549000.0,557000.0,557000.0,0.0,,,,,64559000.0,1348000.0,,1015000.0,,,,,,1994000.0,-1655000.0,,,2528000.0,-25937000.0,,,2006000.0,0.01,13067000.0,-227000.0,,,0.0,1272000.0,,24895000.0,,,,,,,,2877000.0,-256000.0,0.0,3346000.0,,,3007000.0,,133000.0,690000.0,22586000.0,,,24592000.0,,,,,,,,59091000.0,,,-1911000.0,,,103704000.0,,,,,,,,,2184000.0,2212000.0,,44939000.0,47896000.0,6000.0,,47816000.0,,-3122000.0,,2307000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.088553600,6508000.0,,,,-2303000.0,56099000.0,,,,44204000.0,,,,,38787000.0,,,3772000.0,,,,,,29954000.0,,49111000.0,,,,,,89868000.0,,,37856000.0,,,0.06,,,,,,,,,,,,,4341000.0,,,1392000.0,,,-296263000.0,25737000.0,,163000.0,19496000.0,,,14250000.0,,,76169000.0,,931000.0,,,-87000.0,,,,,,22055000.0,3772000.0,3772000.0,0.0,,,,,64461000.0,931000.0,,1042000.0,,,,,,1914000.0,-3397000.0,,,1351000.0,-25937000.0,,,1914000.0,0.06,13132000.0,-175000.0,,,0.0,1359000.0,,25613000.0,,,,,,,,8283000.0,9235000.0,0.0,3558000.0,,,1848000.0,,394000.0,4166000.0,23174000.0,,,25088000.0,,,,,,,,59692000.0,,,5838000.0,,,114956000.0,,,,,,,,,2167000.0,80000.0,,47816000.0,56099000.0,6000.0,,56099000.0,,-1448000.0,,3314000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.096502400,6128000.0,,,,-3149000.0,63215000.0,,,,45766000.0,,,,,41790000.0,,,3318000.0,,,,,,30844000.0,,49241000.0,,,,,,99683000.0,,,41362000.0,,,0.06,,,,,,,,,,,,,3851000.0,519000.0,,1132000.0,,,-292945000.0,27663000.0,,-283000.0,21733000.0,,,14922000.0,,,83394000.0,,428000.0,,,148000.0,,,,,,22147000.0,3318000.0,3318000.0,0.0,,,,,64055000.0,428000.0,,0.0,,,,,,1932000.0,-2347000.0,217000.0,,1755000.0,-25937000.0,,,2197000.0,0.05,13798000.0,0.0,,,0.0,2150000.0,,26993000.0,,,,,,,,7116000.0,8510000.0,0.0,4846000.0,,,2240000.0,,316000.0,3634000.0,23304000.0,,,25501000.0,,,,,,,,60319000.0,,,6163000.0,,,125184000.0,,,,,,,,,2277000.0,0.0,,56099000.0,63734000.0,6000.0,,63215000.0,,-195000.0,,3899000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.104451200,8714000.0,23481000.0,0.0,,-1137000.0,69659000.0,69659000.0,994000.0,,43655000.0,0.0,,16257000.0,,44973000.0,8768000.0,,1121000.0,,,172830000.0,57526000.0,1849000.0,28694000.0,2176000.0,54738000.0,,,8115000.0,,,106834000.0,-2000.0,,44948000.0,105539000.0,15756000.0,,25000.0,,44973000.0,,,-33036000.0,,,,,,106834000.0,656000.0,,-68000.0,2712000.0,,-1000.0,-291824000.0,28809000.0,,-1000.0,23481000.0,,130712000.0,14961000.0,,8768000.0,85739000.0,-291824000.0,25000.0,44939000.0,28809000.0,-492000.0,8768000.0,23878000.0,15501000.0,89783000.0,0.15,24032000.0,1121000.0,1121000.0,0.0,85739000.0,-4000.0,,992000.0,,25000.0,25000.0,992000.0,-308000.0,44948000.0,,6142000.0,14686000.0,1849000.0,-1662000.0,-348000.0,2852000.0,508000.0,-33036000.0,,,2176000.0,,16257000.0,-445000.0,6000.0,,0.0,2852000.0,,28038000.0,115304000.0,,69659000.0,,21702000.0,2811000.0,24562000.0,6444000.0,7073000.0,0.0,4006000.0,64089000.0,0.14,1020000.0,24451000.0,151000.0,1272000.0,21702000.0,24720000.0,,23878000.0,,,,54738000.0,0.0,-73000.0,,,271000.0,-519000.0,5411000.0,9762000.0,59963000.0,130712000.0,0.0,-445000.0,-9061000.0,,,,,3361000.0,8058000.0,519000.0,-5984000.0,63215000.0,69659000.0,6000.0,69659000.0,69659000.0,9765000.0,-2000.0,,3361000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.112227200,4908000.0,,,,-4261000.0,68988000.0,,,,51155000.0,-250000.0,,,,45965000.0,,,1863000.0,,,,,,35677000.0,,55141000.0,,,,,,110927000.0,,,45930000.0,,,0.03,,,,,,,,,,,,,2129000.0,250000.0,,-3369000.0,,,-289961000.0,31875000.0,,2000.0,23567000.0,,,15478000.0,,,90706000.0,,,,,-219000.0,,,,,,28645000.0,1863000.0,1863000.0,,,,,,63148000.0,35000.0,,0.0,,,,,,1349000.0,-3157000.0,,,2097000.0,-33036000.0,,,2183000.0,0.03,17996000.0,-60000.0,,,0.0,3071000.0,,33548000.0,,,,,,,,-671000.0,1493000.0,0.0,4903000.0,,,2597000.0,,206000.0,2069000.0,22105000.0,,,25744000.0,,,,,,,,61246000.0,,,-1664000.0,,,136671000.0,,,,1456000.0,,,,,2779000.0,,,69659000.0,69238000.0,6000.0,,68988000.0,,14000.0,,3018000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.120089600,3925000.0,,,,-2568000.0,73014000.0,,,,53940000.0,0.0,,,,53365000.0,,,538000.0,,,,,,37320000.0,,55186000.0,,,,,,119605000.0,,,53322000.0,,,0.01,,,,,,,,,,,,,1193000.0,,,2916000.0,,,-289423000.0,35207000.0,,-36000.0,28023000.0,,,16620000.0,,,91870000.0,,,,,-54000.0,,,,,,30772000.0,538000.0,538000.0,,,,,,62953000.0,43000.0,,7857000.0,,,,,,847000.0,-2782000.0,,,60000.0,-33036000.0,,,2111000.0,0.01,20196000.0,-238000.0,,,0.0,3125000.0,,36127000.0,,,,,,,,4026000.0,6534000.0,0.0,5355000.0,,,544000.0,,417000.0,955000.0,22150000.0,,,25630000.0,,,,,,,,61484000.0,,,3752000.0,,,145235000.0,,,,1369000.0,,,,,2732000.0,,,68988000.0,73014000.0,6000.0,,73014000.0,,18000.0,,4256000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.128038400,723000.0,,,,-6125000.0,77354000.0,,,,50866000.0,-1990000.0,,,,52699000.0,,,-1516000.0,,,,,,35891000.0,,57362000.0,,,,,,117397000.0,,,52645000.0,,,-0.02,,,,,,,,,,,,,-1539000.0,1990000.0,,8175000.0,,,-290939000.0,29155000.0,,240000.0,28870000.0,,,14975000.0,,,92315000.0,,,,,-469000.0,,,,,,33030000.0,-1516000.0,-1516000.0,,,,,,61788000.0,54000.0,,0.0,,,,,,417000.0,-4375000.0,,,1481000.0,-33036000.0,,,2008000.0,-0.02,19705000.0,0.0,,,0.0,3594000.0,,37430000.0,,,,,,,,4340000.0,8984000.0,0.0,4400000.0,,,1929000.0,,303000.0,-1213000.0,24326000.0,,,27617000.0,,,,,,,,61788000.0,,,4609000.0,,,145014000.0,,,,1283000.0,,,,,2262000.0,,,73014000.0,79344000.0,6000.0,,77354000.0,,41000.0,,3653000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,3341000.0,29372000.0,0.0,,-2310000.0,74219000.0,74219000.0,1316000.0,,51164000.0,14000.0,,16747000.0,,48672000.0,1413000.0,,528000.0,,,207125000.0,63784000.0,,34453000.0,2900000.0,65676000.0,,,5585000.0,,,111586000.0,7000.0,,48608000.0,140895000.0,18585000.0,,64000.0,,48672000.0,,,-39249000.0,,,,,,111586000.0,663000.0,,3373000.0,-4349000.0,,,-290411000.0,29305000.0,,-813000.0,29372000.0,,142110000.0,16711000.0,,1413000.0,93438000.0,-290411000.0,,69659000.0,29305000.0,529000.0,1413000.0,30524000.0,2287000.0,122310000.0,0.02,29863000.0,528000.0,528000.0,,93438000.0,,,0.0,,64000.0,,0.0,-213000.0,48608000.0,,3736000.0,10451000.0,,-3487000.0,,2930000.0,98000.0,-39249000.0,,,2900000.0,,16747000.0,-1525000.0,6000.0,,0.0,2930000.0,,33790000.0,143341000.0,1197000.0,74219000.0,,26427000.0,2226000.0,16088000.0,-3135000.0,-923000.0,0.0,3927000.0,63152000.0,0.02,515000.0,12897000.0,390000.0,918000.0,26427000.0,4560000.0,,30524000.0,,,,65676000.0,0.0,-607000.0,,,110000.0,-2226000.0,-4410000.0,2729000.0,61644000.0,142110000.0,,-1525000.0,-13801000.0,1197000.0,,,,2489000.0,2678000.0,1976000.0,-15264000.0,77354000.0,74219000.0,6000.0,74219000.0,74219000.0,2446000.0,7000.0,,2489000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.143763200,-2944000.0,,,,-2115000.0,71783000.0,,,,48908000.0,,,,,48811000.0,,,-4764000.0,,,,,,34611000.0,,67271000.0,,,,,,113532000.0,,,48559000.0,,,-0.08,,,,,,,,,,,,,-5213000.0,,,-5335000.0,,,-295175000.0,32057000.0,478000.0,30000.0,30545000.0,,,14297000.0,,,96177000.0,,,,,-164000.0,,,,,,35130000.0,-4764000.0,-4764000.0,,,,,,62518000.0,252000.0,,0.0,,,,,,,-2145000.0,,,5299000.0,-39249000.0,,,2323000.0,-0.08,15122000.0,0.0,,,0.0,3094000.0,,39824000.0,,,,,,,,-2436000.0,-5620000.0,0.0,4694000.0,,,5299000.0,,249000.0,-4515000.0,28022000.0,,,31456000.0,,,,,,,,62518000.0,,,-7765000.0,,,144988000.0,,,,633000.0,,,,,2269000.0,,,74219000.0,71783000.0,6000.0,,71783000.0,,6000.0,,2892000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.151625600,-768000.0,,,,-14278000.0,57486000.0,,,,53221000.0,,,,,45042000.0,,,-2610000.0,,,,,,36729000.0,,65859000.0,,,,,,111923000.0,,,44663000.0,,,-0.04,,,,,,,,,,,,,-3291000.0,12268000.0,,-2679000.0,,,-297785000.0,32790000.0,478000.0,108000.0,26600000.0,,,16492000.0,,,96715000.0,,,,,361000.0,,,,,,35995000.0,-2610000.0,-2610000.0,,,,,,62966000.0,379000.0,,0.0,,,,,,,-2623000.0,,,895000.0,-39249000.0,,,2200000.0,-0.04,13250000.0,0.0,,,0.0,2733000.0,,40020000.0,,,,,,,,-14297000.0,-914000.0,0.0,4025000.0,,,895000.0,,160000.0,-2450000.0,26610000.0,,,29834000.0,,,,,,,,62966000.0,,,-3537000.0,,,141757000.0,,,,546000.0,,,,,2523000.0,,,71783000.0,69754000.0,6000.0,,57486000.0,,-6000.0,,4813000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.159574400,-8694000.0,,,,-2453000.0,74034000.0,,,,49034000.0,-4201000.0,,,,66467000.0,,,-10320000.0,,,,,,32245000.0,,66585000.0,,,,,,126664000.0,,,66171000.0,,,-0.16,,2424000.0,,,,,,,,,,,-10965000.0,11898000.0,,7763000.0,,,-308105000.0,32607000.0,478000.0,22000.0,31891000.0,,,16789000.0,,,90424000.0,,,,,68000.0,,,,,,38403000.0,-10320000.0,-10320000.0,,,,,,63230000.0,296000.0,,0.0,,,,,,15000000.0,-2709000.0,,,16741000.0,-39249000.0,,,1881000.0,-0.16,12143000.0,0.0,,,15000000.0,2665000.0,,43210000.0,,,,,,,,16548000.0,2260000.0,0.0,4807000.0,,,1741000.0,,209000.0,-10111000.0,27336000.0,,,30227000.0,,,,,,,,63230000.0,,,-449000.0,,,156891000.0,,,,532000.0,,,,,2271000.0,,,57486000.0,85932000.0,6000.0,,74034000.0,,4000.0,,7137000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,-14859000.0,40307000.0,0.0,,-13905000.0,55113000.0,55113000.0,828000.0,,55191000.0,-2085000.0,,10942000.0,,68002000.0,-34963000.0,,-17269000.0,,,206354000.0,64775000.0,11500000.0,37994000.0,2263000.0,73883000.0,,,16175000.0,8931000.0,,108089000.0,3000.0,,67783000.0,179115000.0,18474000.0,,219000.0,1879000.0,68002000.0,,,-46979000.0,,,,,,108089000.0,-18067000.0,8931000.0,2000000.0,2251000.0,,,-325374000.0,33635000.0,478000.0,-314000.0,40307000.0,,151558000.0,17197000.0,,-34963000.0,83556000.0,-325374000.0,,74219000.0,33635000.0,-425000.0,-34963000.0,43469000.0,-38058000.0,160641000.0,-0.55,51113000.0,-17269000.0,-17269000.0,,83556000.0,8622000.0,,0.0,,219000.0,,0.0,-160000.0,67783000.0,,27675000.0,10271000.0,11500000.0,-16551000.0,,3090000.0,4740000.0,-46979000.0,,,2263000.0,,10942000.0,518000.0,6000.0,,0.0,3090000.0,,56061000.0,141579000.0,13824000.0,64044000.0,,26904000.0,9481000.0,-14030000.0,-18921000.0,-9756000.0,0.0,4948000.0,63246000.0,-0.55,8240000.0,-27265000.0,210000.0,-17059000.0,26904000.0,-19106000.0,,43469000.0,478000.0,,,73883000.0,0.0,-154000.0,,,296000.0,-18416000.0,-26307000.0,-34135000.0,63246000.0,151558000.0,,518000.0,-24028000.0,13824000.0,,,,5034000.0,3208000.0,5046000.0,-32751000.0,74034000.0,64044000.0,6000.0,55113000.0,55113000.0,-37536000.0,3000.0,,5034000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,10397000.0,,,,-2093000.0,56209000.0,,,,63761000.0,-5817000.0,,,,58051000.0,,,6978000.0,,,,,,46232000.0,,73187000.0,,,,,,115240000.0,,,57818000.0,,,0.11,,2522000.0,,,,,,,,,,,7000000.0,9384000.0,,-12189000.0,,,-318396000.0,38203000.0,478000.0,122000.0,31831000.0,,,17529000.0,,,98988000.0,,,,,-637000.0,,,,,,35335000.0,6978000.0,6978000.0,,,,,,69331000.0,233000.0,,0.0,,,,,,8000000.0,-1762000.0,,,2337000.0,-46979000.0,,,2134000.0,0.1,11226000.0,1796000.0,,,-195000.0,3725000.0,,39232000.0,,,,,,,,1096000.0,737000.0,0.0,5693000.0,,,6032000.0,,477000.0,7455000.0,26208000.0,,,41799000.0,,,,,,,,65433000.0,,,-1025000.0,,,157039000.0,,,,12979000.0,,,,,3397000.0,5364000.0,,55113000.0,65593000.0,7000.0,,56209000.0,,98000.0,,6761000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,17053000.0,,,,-8437000.0,65594000.0,,,,76603000.0,-11769000.0,,,,54025000.0,,,13618000.0,,,,,,56356000.0,,73654000.0,,,,,,138425000.0,,,53836000.0,,,0.2,,2456000.0,,,,,,,,,,,13448000.0,13551000.0,,-6708000.0,,,-304778000.0,47237000.0,478000.0,180000.0,35949000.0,,,20247000.0,,,128330000.0,,,,,337000.0,,,,,,36233000.0,13618000.0,13618000.0,,,,,,71207000.0,189000.0,,0.0,,,,,,,-1664000.0,,,4791000.0,-46979000.0,,,4744000.0,0.19,12159000.0,0.0,,,339000.0,3388000.0,,42908000.0,,,,,,,,9385000.0,12970000.0,0.0,6675000.0,,,12452000.0,,510000.0,14128000.0,26675000.0,,,43930000.0,,,,,,,,66696000.0,,,11306000.0,,,182355000.0,,,,12033000.0,,,,,3605000.0,4816000.0,,56209000.0,79145000.0,7000.0,,65594000.0,,166000.0,,5728000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
