date,annualOtherCurrentAssets,quarterlyOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,trailingCostOfRevenue,trailingOperatingIncome,annualCurrentDeferredRevenue,annualOperatingIncome,annualGainsLossesNotAffectingRetainedEarnings,annualDilutedEPS,trailingResearchAndDevelopment,annualTotalRevenue,annualCostOfRevenue,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualOtherShortTermInvestments,trailingTaxProvision,quarterlyEndCashPosition,annualCurrentDebt,annualFreeCashFlow,quarterlyNetIncomeCommonStockholders,quarterlyCashDividendsPaid,quarterlyStockBasedCompensation,annualBasicAverageShares,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyDepreciationAndAmortization,annualNetIncomeContinuousOperations,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualChangeInWorkingCapital,annualCashAndCashEquivalents,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyRetainedEarnings,trailingNetIncome,annualOperatingExpense,quarterlyCurrentAssets,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualNetOtherInvestingChanges,quarterlyCurrentLiabilities,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,trailingSellingGeneralAndAdministration,annualNetIncome,annualBeginningCashPosition,annualAccountsReceivable,annualCurrentAssets,quarterlyGrossProfit,annualSaleOfInvestment,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyStockholdersEquity,annualOtherNonCashItems,quarterlyDilutedAverageShares,trailingNetIncomeCommonStockholders,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInventory,annualBasicEPS,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,annualTotalAssets,quarterlyOtherCurrentAssets,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyNetIncomeContinuousOperations,quarterlyGoodwill,quarterlyNetIncome,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,annualTaxProvision,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCapitalStock,quarterlyCurrentDeferredRevenue,trailingOtherIncomeExpense,quarterlyNonCurrentDeferredTaxesLiabilities,annualOperatingCashFlow,quarterlyAccumulatedDepreciation,annualNetPPE,annualTotalNonCurrentAssets,annualOtherIncomeExpense,quarterlyOperatingExpense,trailingGrossProfit,annualInventory,annualGrossProfit,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualCurrentLiabilities,annualOtherIntangibleAssets,quarterlyCapitalExpenditure,annualOtherNonCurrentLiabilities,annualEbitda,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyNetOtherFinancingCharges,quarterlyBasicEPS,quarterlyResearchAndDevelopment,quarterlyTaxProvision,quarterlyBasicAverageShares,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetPPE,annualNonCurrentDeferredTaxesLiabilities,quarterlyPretaxIncome,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,annualChangeInInventory,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,annualInterestExpense,trailingOperatingExpense,annualChangesInAccountReceivables,quarterlyOtherCurrentLiabilities,quarterlyGainsLossesNotAffectingRetainedEarnings,annualAccumulatedDepreciation,annualGoodwill,quarterlyDilutedEPS,quarterlyTotalNonCurrentAssets,annualInvestmentsAndAdvances,quarterlyTotalAssets,annualDeferredIncomeTax,annualPretaxIncome,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,quarterlyCurrentDebt,quarterlyInterestExpense,annualRepaymentOfDebt,annualGrossPPE,quarterlyBeginningCashPosition,quarterlyAccountsPayable,quarterlyCapitalStock,annualChangeInCashSupplementalAsReported,annualEndCashPosition,annualCapitalExpenditure,annualInvestingCashFlow,annualOtherCurrentLiabilities,annualCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyRepaymentOfDebt,trailingInvestingCashFlow,trailingChangeInAccountPayable,trailingOtherNonCashItems,trailingCashDividendsPaid,trailingChangeInWorkingCapital,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingOperatingCashFlow,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,quarterlyChangeInAccountPayable,annualChangeInAccountPayable,trailingSaleOfInvestment,quarterlyCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,trailingFreeCashFlow,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,quarterlySaleOfInvestment,quarterlyRepurchaseOfCapitalStock,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyNonCurrentDeferredRevenue,trailingCapitalExpenditure,annualLongTermDebt,trailingStockBasedCompensation,trailingInterestExpense,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,quarterlyLongTermDebt,trailingBeginningCashPosition,quarterlyChangeInInventory,trailingBasicEPS
2014-12-31,131880000.0,,,263253000.0,524534000.0,532435000.0,158395000.0,,,481327000.0,904235000.0,5932000.0,6.64,,2132949000.0,381498000.0,,603980000.0,1717775000.0,,,0.0,980917000.0,249557000.0,,,106735303.0,313188000.0,233002000.0,,748680000.0,1717775000.0,,171721000.0,1054416000.0,1613092000.0,-227015000.0,,1002896000.0,,847216000.0,3640766000.0,,,74763000.0,148582000.0,0.0,1080657000.0,,1613092000.0,112831585.0,301054000.0,739114000.0,24058000.0,0.0,,748680000.0,1138613000.0,736695000.0,3640766000.0,616179000.0,437585000.0,19189000.0,688821000.0,748680000.0,524534000.0,736695000.0,122935000.0,3665423000.0,56666000.0,113815561.0,,3665423000.0,532435000.0,,7.01,1673000.0,,5278515000.0,131880000.0,1002896000.0,524534000.0,249557000.0,1504278000.0,249557000.0,,41137000.0,192781000.0,1054416000.0,2772191000.0,7484000.0,481327000.0,,508377000.0,1023743000.0,-73700000.0,74882000.0,1637749000.0,2544000.0,315125000.0,,,1751451000.0,56666000.0,39400000.0,1080657000.0,39400000.0,,24058000.0,941461000.0,,,2.29,51872000.0,63631000.0,109106751.0,2772191000.0,74882000.0,508377000.0,313188000.0,19189000.0,,,-2155360000.0,,0.0,,-271025000.0,33000.0,5932000.0,-73700000.0,1504278000.0,2.19,1637749000.0,,5278515000.0,5334000.0,941461000.0,,74763000.0,0.0,0.0,-2358000.0,148582000.0,,524534000.0,7484000.0,-84197000.0,1054416000.0,-42826000.0,-1759517000.0,33000.0,647396000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,260147000.0,,,,,,,,,,,,,,,,,,,,165554000.0,,,,201613000.0,,,,1977470000.0,,,,1736423000.0,,,,,,3980295000.0,,,78469000.0,,,1203008000.0,,,,201613000.0,622904000.0,24058000.0,,,,,,,519768000.0,,,,,570063000.0,706874000.0,103136000.0,3877462000.0,,115328561.0,,,533415000.0,,,107000.0,,,1977470000.0,,,165554000.0,,165554000.0,,,,1081698000.0,3059168000.0,,554476000.0,,509357000.0,,,,,,318155000.0,,,,,1542205000.0,,,,,,,,1.49,58008000.0,50198000.0,110902549.0,,70622000.0,,215752000.0,20763000.0,,,,,,,,0.0,,,,1.44,1633590000.0,,5613885000.0,,,,,,,,,,570063000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,,,284803000.0,,,,,,,,,,,,,,,,,,,,304930000.0,,,,378037000.0,,,,1753973000.0,,,,1625058000.0,,,,,,4160234000.0,,,102207000.0,,,1087429000.0,,,,378037000.0,861015000.0,24058000.0,,,,,,,723695000.0,,,,,498432000.0,807072000.0,137320000.0,4212180000.0,,115901133.0,,,537629000.0,,,3924000.0,19600000.0,,1753973000.0,,,304930000.0,,304930000.0,,,,1460528000.0,3214501000.0,,486790000.0,,513571000.0,,,,,,345658000.0,,,,,1540729000.0,,,,,,,,2.72,60855000.0,93635000.0,112306905.0,,94741000.0,,398565000.0,21934000.0,,,,,,,,0.0,,,,2.63,1677004000.0,,5837238000.0,,,,,,,,,,498432000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,,,379455000.0,,,,,,,,,,,,,,,,,,,,231151000.0,,,,285637000.0,,,,2025368000.0,,,,1709218000.0,,,,,,4506566000.0,,,149720000.0,,,1180531000.0,,,,285637000.0,898586000.0,24058000.0,,,,,,,738869000.0,,,,,616244000.0,870238000.0,159717000.0,4508053000.0,,115565499.0,,,528687000.0,,,165000.0,48485000.0,,2025368000.0,,,231151000.0,,231151000.0,,,,1473915000.0,3499283000.0,,414567000.0,,504629000.0,,,,,,453232000.0,,,,,1539572000.0,,,,,,,,2.05,73777000.0,70772000.0,112750722.0,,94537000.0,,301923000.0,28111000.0,,,,,,,,0.0,,,,2.0,1710705000.0,,6217271000.0,,,,,,,,,,616244000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,0.0,,,396734000.0,833473000.0,522506000.0,273908000.0,,,899701000.0,1199807000.0,62753000.0,8.57,,3463975000.0,669121000.0,,,1955315000.0,,,174943000.0,1372680000.0,289014000.0,,,112227405.0,334520000.0,0.0,,990649000.0,1955315000.0,,310491000.0,2152647000.0,2679040000.0,,,1993545000.0,,1595047000.0,5742475000.0,,,224973000.0,227725000.0,-195091000.0,2156534000.0,,2679040000.0,115646826.0,334520000.0,1081470000.0,32596000.0,,,990649000.0,1054416000.0,1075456000.0,5742475000.0,812522000.0,3519983000.0,21512000.0,1321139000.0,990649000.0,833473000.0,1075456000.0,268948000.0,4851036000.0,107945000.0,115634721.0,,4851036000.0,522506000.0,111667000.0,8.83,8970000.0,124102000.0,7530076000.0,0.0,1993545000.0,833473000.0,289014000.0,1504278000.0,289014000.0,,56584000.0,285542000.0,2152647000.0,4107962000.0,7635000.0,899701000.0,,489910000.0,1461841000.0,-124171000.0,103554000.0,1787601000.0,13166000.0,478002000.0,,111667000.0,2794854000.0,107945000.0,34155000.0,2156534000.0,34155000.0,,32596000.0,1199807000.0,,,2.56,81268000.0,70937000.0,112921508.0,4107962000.0,103554000.0,489910000.0,359951000.0,21512000.0,,-111667000.0,-3839074000.0,,0.0,,-340940000.0,0.0,62753000.0,-124171000.0,1504278000.0,2.5,1787601000.0,124102000.0,7530076000.0,-6475000.0,1276191000.0,,224973000.0,174943000.0,,,227725000.0,,833473000.0,7635000.0,1098231000.0,2152647000.0,-89161000.0,-407657000.0,0.0,30200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,401144000.0,,,,,,,,,,,,,,,,,,,,244651000.0,,,,193437000.0,,,,2012262000.0,,,,2584783000.0,,,,,,5933391000.0,,,201884000.0,,,2069845000.0,,,,193437000.0,1093461000.0,32596000.0,,,,,,,710071000.0,,,,,796642000.0,955076000.0,383390000.0,5140722000.0,,115689256.0,,,514938000.0,216905000.0,,-693000.0,134473000.0,,2012262000.0,,,244651000.0,,244651000.0,,,,2232265000.0,4244527000.0,,824415000.0,,482342000.0,,,,,,516634000.0,,,,,1537295000.0,,,,,,,,2.16,115490000.0,-33083000.0,113321719.0,,96828000.0,,211568000.0,23518000.0,,,,,,,,0.0,,,,2.11,1792114000.0,,7725505000.0,,,,,238978000.0,,,,,796642000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,383639000.0,,,,,,,,,,,,,,,,,,,,345844000.0,,,,391774000.0,,,,1855587000.0,,,,3094316000.0,,,,,,6869856000.0,,,240652000.0,,,2590482000.0,,,,391774000.0,1378380000.0,32596000.0,,,,,,,914630000.0,,,,,738811000.0,942000000.0,463750000.0,5577470000.0,,115858526.0,,,503834000.0,196688000.0,,3607000.0,134665000.0,,1855587000.0,,,344717000.0,,345844000.0,,,,1963266000.0,3818853000.0,,711136000.0,,471238000.0,,,,,,522856000.0,,,,,1536156000.0,,,,,,,,3.04,139217000.0,70889000.0,113705128.0,,101543000.0,,415606000.0,30939000.0,,,,,,,,0.0,,,,2.99,1803303000.0,,8673159000.0,,,,,879578000.0,,,,,738811000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,,,446348000.0,,,,,,,,,,,,,,,,,,,,260924000.0,,,,294529000.0,,,,2324268000.0,,,,3244981000.0,,,,,,7288737000.0,,,283191000.0,,,2736914000.0,,,,294529000.0,1474915000.0,32596000.0,,,,,,,889823000.0,,,,,937927000.0,1030847000.0,585092000.0,5877314000.0,,116035366.0,,,508067000.0,182916000.0,,-259000.0,136282000.0,,0.0,,,251285000.0,,260924000.0,,,,1883828000.0,4208096000.0,,540138000.0,,475471000.0,,,,,,595294000.0,,,,,1535018000.0,,,,,,,,2.27,148946000.0,65858000.0,114771935.0,,119345000.0,,317143000.0,34647000.0,,,,,,,,0.0,,,,2.25,1825292000.0,,9114029000.0,,,,,958586000.0,,,,,937927000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,0.0,,,612602000.0,1151547000.0,496773000.0,571354000.0,,,1088025000.0,1153369000.0,125009000.0,10.58,,5961621000.0,2393165000.0,,0.0,2430091000.0,,,31063000.0,1537059000.0,376495000.0,,,114237600.0,273629000.0,2500000.0,,1216223000.0,2430091000.0,,194801000.0,3293911000.0,3040813000.0,0.0,,3221459000.0,,2415087000.0,7531760000.0,,,256775000.0,307646000.0,,2544040000.0,,3040813000.0,116036327.0,273629000.0,2014865000.0,34977000.0,,,1227914000.0,2152647000.0,1205924000.0,7531760000.0,1053932000.0,3802986000.0,34846000.0,1843733000.0,1227914000.0,1151547000.0,1205924000.0,960933000.0,6360404000.0,,116546201.0,,6360404000.0,496773000.0,95617000.0,10.75,4660000.0,134466000.0,9392026000.0,0.0,3221459000.0,1151547000.0,375570000.0,1504278000.0,376495000.0,,69804000.0,32629000.0,3293911000.0,5724002000.0,7784000.0,1088025000.0,,461796000.0,1625896000.0,-173072000.0,134574000.0,1860266000.0,7315000.0,780303000.0,,95617000.0,3568456000.0,195393000.0,29667000.0,2544040000.0,29667000.0,,34977000.0,1153369000.0,,,3.27,167701000.0,-71035000.0,115135658.0,5724002000.0,134574000.0,461796000.0,304535000.0,34846000.0,,4418000.0,-4229594000.0,,,,-132771000.0,0.0,125009000.0,-173072000.0,1504278000.0,3.23,1860266000.0,134466000.0,9392026000.0,-103800000.0,1248852000.0,,256775000.0,31063000.0,,0.0,307646000.0,,1151547000.0,7784000.0,1141264000.0,3293911000.0,-88837000.0,-514906000.0,0.0,27920000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,,,,366709000.0,,,,,,,,,,,,,,,,,,,,327417000.0,,,,347333000.0,,,,4595573000.0,,,,2905697000.0,,,,,,7633847000.0,,,287065000.0,,,2441461000.0,,,,347333000.0,1348361000.0,34977000.0,,,,,,,903768000.0,,,,,1004946000.0,1069565000.0,444593000.0,6725582000.0,,117132322.0,,,464236000.0,32880000.0,,7497000.0,131848000.0,,0.0,,,324935000.0,,327417000.0,,,,1594285000.0,6189858000.0,,1131551000.0,,429259000.0,,,,,,556435000.0,,,,,1532801000.0,,,,,,,,2.83,189726000.0,68785000.0,115578134.0,,146889000.0,,393720000.0,44122000.0,,,,,,,,0.0,,,,2.8,1985759000.0,,9619606000.0,,,,,0.0,,,,,1004946000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,,,491961000.0,,,,,,,,,,,,,,,,,,,,517724000.0,,,,567243000.0,,,,5478468000.0,,,,2757628000.0,,,,,,8000935000.0,,,282924000.0,,,2289050000.0,,,,567243000.0,1561968000.0,34977000.0,,,,,,,1274578000.0,,,,,1027026000.0,1380090000.0,287390000.0,7277925000.0,,117667127.0,,,468578000.0,1422000.0,,-2261000.0,129028000.0,,0.0,,,516279000.0,,517724000.0,,,,808356000.0,6286824000.0,,967743000.0,,433601000.0,,,,,,707335000.0,,,,,1531656000.0,,,,,,,,4.46,215374000.0,101227000.0,116011952.0,,138162000.0,,617506000.0,41008000.0,,,,,,,,0.0,,,,4.4,2021500000.0,,10022435000.0,,,,,0.0,,,,,1027026000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,,,509772000.0,,,,,,,,,,,,,,,,,,,,426080000.0,,,,527162000.0,,,,5598215000.0,,,,3008120000.0,,,,,,8709932000.0,,,315356000.0,,,2468169000.0,,,,527162000.0,1548412000.0,34977000.0,,,,,,,1244384000.0,,,,,1385796000.0,1619015000.0,304028000.0,7784211000.0,,118668278.0,,,539951000.0,5402000.0,,2369000.0,152547000.0,,0.0,,,425069000.0,,426080000.0,,,,1286027000.0,6884242000.0,,760047000.0,,504974000.0,,,,,,717222000.0,,,,,1558057000.0,,,,,,,,3.65,207450000.0,165974000.0,116784140.0,,136898000.0,,591043000.0,30341000.0,,,,,,,,0.0,,,,3.59,2068270000.0,,10778202000.0,,,,,0.0,,,,,1385796000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,0.0,,,561028000.0,1658934000.0,470373000.0,878773000.0,,,1479939000.0,2043253000.0,69954000.0,16.95,,6210181000.0,1358685000.0,,,7242636000.0,,,0.0,2365496000.0,730398000.0,,,116379846.0,601515000.0,,,1994459000.0,7242636000.0,,212625000.0,911588000.0,4359689000.0,,,4627299000.0,,2808243000.0,10258586000.0,,,144379000.0,380717000.0,,3889316000.0,,4359689000.0,118058856.0,601515000.0,1751441000.0,32122000.0,,,2001619000.0,3293911000.0,1893737000.0,10258586000.0,1428766000.0,14836658000.0,28317000.0,1929470000.0,2001619000.0,1658934000.0,1893737000.0,322675000.0,7951637000.0,,118724735.0,,7951637000.0,470373000.0,0.0,17.2,-9599000.0,147929000.0,12294975000.0,0.0,4627299000.0,1658934000.0,728176000.0,1504278000.0,730398000.0,,88838000.0,267082000.0,911588000.0,8154224000.0,7909000.0,1479939000.0,,438251000.0,2473018000.0,-250395000.0,130322000.0,2036389000.0,-1994000.0,827251000.0,,0.0,4851496000.0,177786000.0,50923000.0,3889316000.0,50923000.0,,32122000.0,2043253000.0,,,6.24,266223000.0,-68904000.0,117123729.0,8154224000.0,130322000.0,438251000.0,659272000.0,28317000.0,,94134000.0,-19643774000.0,,,,-688923000.0,0.0,69954000.0,-250395000.0,1504278000.0,6.15,2036389000.0,147929000.0,12294975000.0,12279000.0,2261541000.0,,144379000.0,0.0,,,380717000.0,,1658934000.0,7909000.0,-2382323000.0,911588000.0,-107522000.0,-4913827000.0,0.0,61070000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,,,460912000.0,,,,,,,,,,,,,,,,,,,,482783000.0,,,,452211000.0,,,,7129721000.0,,,,3671794000.0,,,,,,10096701000.0,,,155687000.0,,,3191408000.0,,,,452211000.0,1288054000.0,32122000.0,,,,,,,1141913000.0,,,,,1527341000.0,1726995000.0,146141000.0,8453102000.0,,119164166.0,,,480386000.0,,,69106000.0,146046000.0,,,,,481454000.0,,482783000.0,,,,833897000.0,7963618000.0,,1497980000.0,,448264000.0,,,,,,689702000.0,,,,,,,,,,,,,4.11,228790000.0,103905000.0,117323795.0,,115088000.0,,585359000.0,30531000.0,,,,,,,,,,,,4.05,2010515000.0,,12107216000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,,,674409000.0,,,,,,,,,,,,,,,,,,,,691630000.0,,,,672662000.0,,,,7222326000.0,,,,3455922000.0,,,,,,10010844000.0,,,204682000.0,,,2974988000.0,,,,672662000.0,1868883000.0,32122000.0,,,,,,,1660192000.0,,,,,1639513000.0,1977058000.0,208691000.0,9249352000.0,,119396482.0,,,480934000.0,,,73383000.0,143730000.0,,,,,689354000.0,,691630000.0,,,,462679000.0,7685005000.0,,1106377000.0,,448812000.0,,,,,,987530000.0,,,,,,,,,,,,,5.89,313121000.0,145054000.0,117523601.0,,124440000.0,,834408000.0,695680000.0,,,,,,,,,,,,5.79,2674474000.0,,12685318000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,,,776778000.0,,,,,,,,,,,,,,,,,,,,681321000.0,,,,599038000.0,,,,7862744000.0,,,,3689981000.0,,,,,,11059996000.0,,,292179000.0,,,3207074000.0,,,,599038000.0,1888432000.0,32122000.0,,,,,,,1673075000.0,,,,,2061263000.0,2330751000.0,215357000.0,10047023000.0,,119245283.0,,,482907000.0,,,129582000.0,72492000.0,,,,,680050000.0,,681321000.0,,,,483106000.0,8345850000.0,,787559000.0,,450785000.0,,,,,,1074037000.0,,,,,,,,,,,,,5.78,297259000.0,150702000.0,117835866.0,,156024000.0,,830752000.0,741213000.0,,,,,,,,,,,,5.71,2655781000.0,,13715777000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,,,,837983000.0,,479989000.0,1135247000.0,,,1585743000.0,2527534000.0,128375000.0,24.08,,7233151000.0,820288000.0,,,9849488000.0,,,,,1015282000.0,,,117671971.0,803624000.0,,,2863531000.0,9849488000.0,,,211970000.0,4644758000.0,,,7498314000.0,,3885329000.0,13141317000.0,,,119210000.0,505040000.0,-643496000.0,4164769000.0,,4644758000.0,119235379.0,803624000.0,2187782000.0,24068000.0,,,2871015000.0,,2795835000.0,13141317000.0,1937683000.0,,739846000.0,2750082000.0,2871015000.0,2439948000.0,2795835000.0,250099000.0,11135278000.0,,119156359.0,,11135278000.0,479989000.0,,24.4,83005000.0,70979000.0,15756201000.0,,7498314000.0,2439948000.0,1012674000.0,1504278000.0,1015282000.0,,,377890000.0,211970000.0,10061458000.0,7969000.0,1585743000.0,,455921000.0,,-334842000.0,170198000.0,2614884000.0,355076000.0,1134059000.0,,,6412863000.0,,39404000.0,4164769000.0,39404000.0,,24068000.0,2527534000.0,,,8.6,296076000.0,-21771000.0,117995438.0,10061458000.0,170198000.0,455921000.0,990903000.0,739846000.0,,,,,,,,,128375000.0,-334842000.0,1504278000.0,8.52,2614884000.0,70979000.0,15756201000.0,,3241421000.0,,119210000.0,,,,505040000.0,,,7969000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,,,,577482000.0,,,,,,,,,,,,,,,,,,,,646309000.0,,,,581419000.0,,,,9607613000.0,,,,4576889000.0,,,,,,13653776000.0,,,157973000.0,,,4069242000.0,,,,581419000.0,1611928000.0,60568000.0,,,,,,,1427474000.0,,,,,2284155000.0,2649263000.0,184454000.0,11853357000.0,,119385615.0,,,507647000.0,,,70430000.0,69397000.0,,,,,646545000.0,,646309000.0,,,,868769000.0,10476382000.0,,1600247000.0,,447079000.0,,,,,,846055000.0,,,,,,,,,,,,,5.47,268573000.0,119525000.0,118229887.0,,148149000.0,,766070000.0,894983000.0,,,,,,,,,,,,5.41,2752871000.0,,16406647000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,,,,974708000.0,,,,,,,,,,,,,,,,,,,,801879000.0,,,,710021000.0,,,,9224736000.0,,,,4240553000.0,,,,,,14141827000.0,,,181387000.0,,,3742131000.0,,,,710021000.0,2308962000.0,46255000.0,,,,,,,2045332000.0,,,,,2364244000.0,2930444000.0,263630000.0,12734437000.0,,119632344.0,,,498422000.0,,,125150000.0,69308000.0,,,,,802092000.0,,801879000.0,,,,1606520000.0,10831256000.0,,1176975000.0,,452167000.0,,,,,,1335311000.0,,,,,,,,,,,,,6.77,360603000.0,147285000.0,118463582.0,,159627000.0,,949377000.0,895428000.0,,,,,,,,,,,,6.7,2809777000.0,,16951604000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,,,,1064426000.0,,,,,,,,,,,,,,,,,,,,643705000.0,,,,496988000.0,,,,10449656000.0,,,,4157734000.0,,,,,,14742433000.0,,,319333000.0,,,3656414000.0,,,,496988000.0,2170199000.0,51610000.0,,,,,,,1923101000.0,,,,,2623716000.0,3217999000.0,247098000.0,13493091000.0,,119520349.0,,,501320000.0,,,142269000.0,69435000.0,,,,,643815000.0,,643705000.0,,,,727928000.0,11177584000.0,,690535000.0,,449710000.0,,,,,,1426113000.0,,,,,,,,,,,,,5.42,361687000.0,119450000.0,118733086.0,,209610000.0,,763265000.0,909733000.0,,,,,,,,,,,,5.39,2885116000.0,,17627549000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
