date,trailingRepaymentOfDebt,annualEbitda,annualRepaymentOfDebt,annualGrossProfit,quarterlyDilutedAverageShares,annualNetPPE,quarterlyBeginningCashPosition,annualTotalNonCurrentAssets,annualOtherIncomeExpense,annualBasicAverageShares,trailingGrossProfit,quarterlyCapitalStock,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyPretaxIncome,quarterlyNetOtherInvestingChanges,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,annualBeginningCashPosition,quarterlyAccumulatedDepreciation,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,trailingOtherIncomeExpense,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,annualBasicEPS,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,annualAccumulatedDepreciation,trailingPurchaseOfBusiness,trailingOtherNonCashItems,annualDilutedAverageShares,quarterlyAccountsPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyGainsLossesNotAffectingRetainedEarnings,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyTotalRevenue,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyCapitalExpenditure,trailingOperatingExpense,annualInvestingCashFlow,trailingNetOtherFinancingCharges,quarterlyOperatingCashFlow,annualChangeInInventory,quarterlyBasicEPS,quarterlyOperatingIncome,quarterlyGrossPPE,trailingStockBasedCompensation,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingInterestExpense,trailingChangesInAccountReceivables,annualCashFlowFromContinuingFinancingActivities,trailingBeginningCashPosition,quarterlyTaxProvision,quarterlyNetPPE,annualChangesInAccountReceivables,annualInventory,annualDilutedEPS,quarterlyOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCashItems,annualPurchaseOfInvestment,annualTotalRevenue,annualDeferredIncomeTax,quarterlyStockBasedCompensation,annualCapitalStock,quarterlyEbitda,quarterlyRepurchaseOfCapitalStock,trailingChangeInInventory,annualNetOtherFinancingCharges,annualInterestExpense,annualStockBasedCompensation,annualGoodwill,annualTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,quarterlyRetainedEarnings,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGoodwill,annualOperatingIncome,trailingTotalRevenue,annualNetOtherInvestingChanges,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingFreeCashFlow,trailingNetIncome,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualTotalAssets,annualNetIncome,trailingPretaxIncome,quarterlyBasicAverageShares,annualCurrentDebt,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,trailingTaxProvision,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualOtherCurrentAssets,annualCurrentDeferredRevenue,annualAccountsPayable,trailingOperatingIncome,annualCostOfRevenue,trailingInvestingCashFlow,quarterlyPurchaseOfInvestment,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualFreeCashFlow,trailingEndCashPosition,annualPretaxIncome,quarterlyChangeInAccountPayable,annualRepurchaseOfCapitalStock,annualInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,quarterlyGrossProfit,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,annualOtherNonCashItems,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingSaleOfInvestment,annualStockholdersEquity,quarterlyDilutedEPS,annualTaxProvision,quarterlyChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,quarterlyInventory,trailingOperatingCashFlow,annualCurrentAccruedExpenses,quarterlyOtherIncomeExpense,annualCurrentAssets,annualAccountsReceivable,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyEndCashPosition,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualOtherShortTermInvestments,annualCommonStockIssuance,quarterlyCostOfRevenue,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
,,,,,100502130.0,,470000000.0,,,,,1000000.0,,1608000000.0,,77000000.0,0.0,,,,,1952000000.0,,-1237000000.0,396000000.0,396000000.0,,,,,1483000000.0,,60000000.0,,150000000.0,,,-28000000.0,-48000000.0,,,,,1226000000.0,-40000000.0,-1082000000.0,,,,6000000.0,,,4884000000.0,,,-53000000.0,,,,-3000000.0,,0.4,118000000.0,2987000000.0,,,,,,,,37000000.0,1750000000.0,,,,737000000.0,,-74000000.0,,,,,,,167000000.0,,,,,,,,49000000.0,683000000.0,,2498000000.0,,,,-56000000.0,,,,,,150000000.0,,,,6091000000.0,3947000000.0,,,,99585970.0,,,40000000.0,8562000000.0,,,368000000.0,,,,,,,,,2471000000.0,,,,,,,,303000000.0,,0.0,268000000.0,,,6445000000.0,,,,40000000.0,40000000.0,,,0.4,,-46000000.0,219000000.0,,2401000000.0,,,8000000.0,,,,1911000000.0,,,,,,150000000.0,,396000000.0,-41000000.0,-49000000.0,1270000000.0,501000000.0,,,,4616000000.0,,,,,,,,,,,,,,,
,,,,,100923462.0,,396000000.0,,,,,1000000.0,,2105000000.0,,229000000.0,0.0,,,,,1256000000.0,,-1237000000.0,441000000.0,454000000.0,,,,,1185000000.0,,51000000.0,,157000000.0,,,-39000000.0,225000000.0,,,,,1582000000.0,-335000000.0,-759000000.0,,,,3000000.0,,,5226000000.0,,,-66000000.0,,,,219000000.0,,1.83,205000000.0,3110000000.0,,,,,,,,47000000.0,1873000000.0,,,,699000000.0,,45000000.0,,,,,,,246000000.0,,,,,,,,41000000.0,855000000.0,,2418000000.0,,,13000000.0,153000000.0,,,,,,172000000.0,,,,5952000000.0,4016000000.0,,,,99696727.0,,,182000000.0,9078000000.0,,,408000000.0,,,,,,,,,3126000000.0,,,,,,,,970000000.0,,55000000.0,266000000.0,,,6434000000.0,,,,182000000.0,182000000.0,,,1.8,,-119000000.0,100000000.0,,2754000000.0,,,184000000.0,,,,1910000000.0,,,,,,61000000.0,,441000000.0,-23000000.0,126000000.0,1370000000.0,550000000.0,,,,4960000000.0,,,,,,,,,,,,,,,
,,,,,101223850.0,,441000000.0,,,,,1000000.0,,2200000000.0,,136000000.0,449000000.0,,,,,1101000000.0,,-1237000000.0,501000000.0,501000000.0,,,,,903000000.0,,,,169000000.0,,,24000000.0,191000000.0,,,,,1609000000.0,-467000000.0,-744000000.0,,,,-2000000.0,,,5826000000.0,,,-64000000.0,,,,422000000.0,,0.89,181000000.0,3137000000.0,,,,,,,,47000000.0,1900000000.0,,,,1171000000.0,,60000000.0,,,,,,,224000000.0,,,,,,,,43000000.0,933000000.0,,2253000000.0,,,,358000000.0,,,,,,183000000.0,,,,5416000000.0,3683000000.0,,,,99812000.0,,,89000000.0,8681000000.0,,,380000000.0,,,,,,,,,3265000000.0,,,,,,,,925000000.0,,0.0,364000000.0,,,5936000000.0,,,,89000000.0,89000000.0,,,0.88,,338000000.0,189000000.0,,2382000000.0,,,-12000000.0,,,,1684000000.0,,,,,,183000000.0,,501000000.0,-28000000.0,107000000.0,1355000000.0,,,,,5462000000.0,,,,,,,,,,,,,,,
,,907000000.0,,1305000000.0,,1882000000.0,501000000.0,3466000000.0,222000000.0,99757282.0,,1000000.0,,2377000000.0,1200000000.0,177000000.0,-367000000.0,,489000000.0,,,1567000000.0,470000000.0,-1548000000.0,489000000.0,489000000.0,,,,3430000000.0,1017000000.0,433000000.0,,,448000000.0,,4.12,26000000.0,-701000000.0,-1548000000.0,,,100982801.0,1678000000.0,781000000.0,-656000000.0,,,418000000.0,0.0,582000000.0,,6229000000.0,,-304000000.0,-121000000.0,,60000000.0,,-679000000.0,-249000000.0,,219000000.0,3430000000.0,,206000000.0,,,,-61000000.0,,70000000.0,1882000000.0,,2867000000.0,4.07,1200000000.0,19000000.0,-12000000.0,,,22165000000.0,-17000000.0,,1000000.0,270000000.0,,,55000000.0,215000000.0,,,6953000000.0,51000000.0,1022000000.0,,3016000000.0,-333000000.0,,,-800000000.0,-656000000.0,,723000000.0,,82000000.0,186000000.0,,,,6418000000.0,3937000000.0,9884000000.0,411000000.0,,,1017000000.0,489000000.0,100000000.0,9884000000.0,,2377000000.0,433000000.0,,1567000000.0,,1678000000.0,,20860000000.0,,,3466000000.0,-105000000.0,-345000000.0,,619000000.0,,,,903000000.0,,0.0,407000000.0,903000000.0,691000000.0,6953000000.0,-190000000.0,184000000.0,489000000.0,107000000.0,100000000.0,,2377000000.0,,201000000.0,-422000000.0,206000000.0,1022000000.0,2867000000.0,,,95000000.0,6418000000.0,1495000000.0,,2377000000.0,,3016000000.0,-41000000.0,411000000.0,3937000000.0,188000000.0,448000000.0,489000000.0,-13000000.0,-124000000.0,1495000000.0,,,,7000000.0,5822000000.0,,,,,,,,,,,,,,,
,,,,,107692308.0,,489000000.0,,,,,1000000.0,,2428000000.0,,146000000.0,0.0,,,,,1719000000.0,,-1548000000.0,523000000.0,523000000.0,,,,,1884000000.0,,52000000.0,,248000000.0,,,10000000.0,-877000000.0,,,,,1946000000.0,803000000.0,-671000000.0,,,,5000000.0,,,5739000000.0,,,-52000000.0,,,,-720000000.0,,0.7,187000000.0,3614000000.0,,,,,,,,58000000.0,2066000000.0,,,,1410000000.0,,34000000.0,,,,,,,238000000.0,,,,,,,,51000000.0,1081000000.0,,2939000000.0,,,,-772000000.0,,,,,,178000000.0,,,,7779000000.0,5294000000.0,,,,100000000.0,,,70000000.0,11225000000.0,,,417000000.0,,,,,,,,,3446000000.0,,,,,,,,900000000.0,,0.0,365000000.0,,,8233000000.0,,,,70000000.0,70000000.0,,,0.65,,-1105000000.0,191000000.0,,3950000000.0,,,-5000000.0,,,,2331000000.0,,,,,,178000000.0,,523000000.0,-12000000.0,-47000000.0,1587000000.0,,,,,5374000000.0,,,,,,,,,,,,,,,
,,,,,112000000.0,,523000000.0,,,,,1000000.0,,2782000000.0,,201000000.0,-18000000.0,,,,,1387000000.0,,-1548000000.0,524000000.0,524000000.0,,,,,792000000.0,,62000000.0,,235000000.0,,,-7000000.0,131000000.0,,,,,2100000000.0,-270000000.0,-749000000.0,,,,331000000.0,,,6657000000.0,,,-68000000.0,,,,404000000.0,,1.08,304000000.0,3558000000.0,,,,,,,,58000000.0,2010000000.0,,,,1194000000.0,,1000000.0,,,,,,,354000000.0,,,,,,,,50000000.0,1182000000.0,,3416000000.0,,,,336000000.0,,,,,,192000000.0,,,,7446000000.0,4141000000.0,,,,103703704.0,,,112000000.0,10844000000.0,,,407000000.0,,,,,,,,,3398000000.0,,,,,,,,898000000.0,,0.0,496000000.0,,,7557000000.0,,,,112000000.0,112000000.0,,,1.0,,206000000.0,183000000.0,,3583000000.0,,,-65000000.0,,,,2826000000.0,,,,,,192000000.0,,524000000.0,-28000000.0,-118000000.0,1889000000.0,,,,,6161000000.0,,,,,,,,,,,,,,,
,,,,,118954248.0,,524000000.0,,,,,1000000.0,,3100000000.0,,337000000.0,-51000000.0,,,,,1609000000.0,,-1548000000.0,610000000.0,610000000.0,,,,,272000000.0,,52000000.0,,358000000.0,,,-52000000.0,1075000000.0,,,,,2262000000.0,-780000000.0,-603000000.0,,,,3000000.0,,,6560000000.0,,,-88000000.0,,,,1256000000.0,,1.65,322000000.0,3686000000.0,,,,,,,,100000000.0,2138000000.0,,,,1446000000.0,,86000000.0,,,,,,,375000000.0,,,,,,,,53000000.0,1350000000.0,,3287000000.0,,,,1168000000.0,,,,,,231000000.0,,,,7041000000.0,4013000000.0,,,,110303030.0,,,182000000.0,10808000000.0,,,453000000.0,,,,,,,,,3767000000.0,,,,,,,,1009000000.0,,0.0,553000000.0,,,7300000000.0,,,,182000000.0,182000000.0,,,1.53,,943000000.0,200000000.0,,2775000000.0,,,33000000.0,,,,2634000000.0,,,,,,231000000.0,,610000000.0,-32000000.0,-430000000.0,1936000000.0,,,,,6007000000.0,,,,,,,,,,,,,,,
,,1116000000.0,,1886000000.0,,2536000000.0,610000000.0,4239000000.0,111000000.0,106108597.0,,1000000.0,,3375000000.0,556000000.0,220000000.0,6000000.0,,446000000.0,,,1526000000.0,489000000.0,-1810000000.0,432000000.0,446000000.0,,,,4346000000.0,681000000.0,518000000.0,48000000.0,,323000000.0,,4.42,-7000000.0,-291000000.0,-1810000000.0,,,114390244.0,1898000000.0,173000000.0,-427000000.0,,,469000000.0,9000000.0,982000000.0,,6212000000.0,,-437000000.0,-229000000.0,,-841000000.0,,-138000000.0,328000000.0,,91000000.0,4346000000.0,,232000000.0,,,,-74000000.0,,73000000.0,2536000000.0,,2636000000.0,4.1,556000000.0,-57000000.0,-178000000.0,,,25168000000.0,-56000000.0,,1000000.0,149000000.0,,,0.0,214000000.0,,,7252000000.0,58000000.0,1440000000.0,,3350000000.0,38000000.0,,14000000.0,-367000000.0,-427000000.0,,904000000.0,,-63000000.0,270000000.0,,,,6668000000.0,3902000000.0,10907000000.0,469000000.0,,,681000000.0,432000000.0,105000000.0,10907000000.0,,2600000000.0,518000000.0,,1526000000.0,,1898000000.0,,23282000000.0,,,4239000000.0,-86000000.0,365000000.0,,904000000.0,,-170000000.0,,1107000000.0,,0.0,472000000.0,1107000000.0,871000000.0,7252000000.0,5000000.0,212000000.0,432000000.0,105000000.0,105000000.0,,3375000000.0,,289000000.0,284000000.0,232000000.0,1440000000.0,2636000000.0,,729000000.0,148000000.0,6668000000.0,1928000000.0,,2600000000.0,,3350000000.0,802000000.0,469000000.0,3902000000.0,381000000.0,323000000.0,432000000.0,-14000000.0,-246000000.0,1928000000.0,729000000.0,,14000000.0,348000000.0,5740000000.0,,,,,,,,,,,,,,,
,,,,,119512195.0,,432000000.0,,,,,1000000.0,,3419000000.0,,157000000.0,-6000000.0,,,,,1660000000.0,,-1810000000.0,339000000.0,339000000.0,,,,,805000000.0,,57000000.0,,336000000.0,,,9000000.0,-402000000.0,,,,,1839000000.0,264000000.0,-470000000.0,,,,3000000.0,,,5451000000.0,,,-94000000.0,,,,-226000000.0,,0.88,189000000.0,4360000000.0,,,,,,,,44000000.0,2550000000.0,,,,1170000000.0,,-93000000.0,,,,,,,252000000.0,,,,,,,,63000000.0,1524000000.0,,3490000000.0,,,,-320000000.0,,,,,,196000000.0,,,,6770000000.0,3852000000.0,,,,111363636.0,,,98000000.0,11050000000.0,,,541000000.0,,,,,,,,,4280000000.0,,,,,,,,1134000000.0,,0.0,385000000.0,,,7342000000.0,,,,98000000.0,98000000.0,,,0.82,,-267000000.0,221000000.0,,2866000000.0,,,2000000.0,,,,2728000000.0,,,,,,196000000.0,,339000000.0,-14000000.0,-124000000.0,1799000000.0,,,,,5066000000.0,,,,,,,,,,,,,,,
,,,,,120212766.0,,339000000.0,,,,,1000000.0,,3718000000.0,,187000000.0,19000000.0,,,,,1549000000.0,,-1810000000.0,414000000.0,414000000.0,,,,,764000000.0,,50000000.0,,367000000.0,,,-36000000.0,-192000000.0,,,,,2042000000.0,280000000.0,-281000000.0,,,,6000000.0,,,5872000000.0,,,-118000000.0,,,,-123000000.0,,1.02,184000000.0,4599000000.0,,,,,,,,52000000.0,2789000000.0,,,,1210000000.0,,75000000.0,,,,,,,252000000.0,,,,,,,,68000000.0,1623000000.0,,3925000000.0,,,,-241000000.0,,,,,,243000000.0,,,,7506000000.0,4072000000.0,,,,110784314.0,,,113000000.0,12023000000.0,,,564000000.0,,,,,,,,,4517000000.0,,,,,,,,1088000000.0,,0.0,427000000.0,,,7997000000.0,,,,113000000.0,113000000.0,,,0.94,,-573000000.0,224000000.0,,3592000000.0,,,27000000.0,,,,3137000000.0,,,,,,243000000.0,,414000000.0,-45000000.0,-94000000.0,1802000000.0,,,,,5445000000.0,,,,,,,,,,,,,,,
,,,,,120567376.0,,414000000.0,,,,,1000000.0,,4018000000.0,,174000000.0,-2000000.0,,,,,1715000000.0,,-1810000000.0,326000000.0,326000000.0,,,,,765000000.0,,56000000.0,,378000000.0,,,-53000000.0,163000000.0,,,,,2027000000.0,-261000000.0,-147000000.0,,,,3000000.0,,,6226000000.0,,,-130000000.0,,,,299000000.0,,1.53,177000000.0,4762000000.0,,,,,,,,-18000000.0,2952000000.0,,,,1260000000.0,,-88000000.0,,,,,,,247000000.0,,,,,,,,70000000.0,1776000000.0,,3702000000.0,,,,169000000.0,,,,,,230000000.0,,,,7319000000.0,4152000000.0,,,,111111111.0,,,170000000.0,12203000000.0,,,594000000.0,,,,,,,,,4884000000.0,,,,,,,,1195000000.0,,0.0,407000000.0,,,7854000000.0,,,,170000000.0,170000000.0,,,1.41,,624000000.0,233000000.0,,3049000000.0,,,24000000.0,,,,2875000000.0,,,,,,230000000.0,,326000000.0,-31000000.0,-132000000.0,2081000000.0,,,,,5819000000.0,,,,,,,,,,,,,,,
,,893000000.0,,1571000000.0,,2900000000.0,326000000.0,4882000000.0,31000000.0,112050740.0,,1000000.0,,4226000000.0,1187000000.0,1000000.0,36000000.0,,354000000.0,,,1637000000.0,432000000.0,-2491000000.0,354000000.0,354000000.0,,,,5391000000.0,589000000.0,576000000.0,68000000.0,,308000000.0,,4.73,-158000000.0,236000000.0,-2491000000.0,,,119638826.0,1803000000.0,-262000000.0,-312000000.0,,,530000000.0,1000000.0,956000000.0,,6726000000.0,,-522000000.0,-180000000.0,,-480000000.0,,432000000.0,-11000000.0,,65000000.0,5391000000.0,,145000000.0,,,,21000000.0,,-160000000.0,2900000000.0,,2769000000.0,4.43,1187000000.0,-78000000.0,28000000.0,,,24275000000.0,-238000000.0,,1000000.0,142000000.0,,,0.0,231000000.0,,,6895000000.0,77000000.0,1907000000.0,,3278000000.0,-195000000.0,,,252000000.0,-312000000.0,,615000000.0,,47000000.0,287000000.0,,,,6564000000.0,3617000000.0,11446000000.0,530000000.0,,,589000000.0,354000000.0,149000000.0,11446000000.0,,2557000000.0,576000000.0,,1637000000.0,,1803000000.0,,22704000000.0,,,4882000000.0,-120000000.0,-140000000.0,,519000000.0,,,,1212000000.0,,0.0,352000000.0,1212000000.0,956000000.0,6895000000.0,,278000000.0,354000000.0,149000000.0,149000000.0,,4226000000.0,,-82000000.0,205000000.0,145000000.0,1907000000.0,2769000000.0,,,-22000000.0,6564000000.0,1702000000.0,,2557000000.0,,3278000000.0,382000000.0,530000000.0,3617000000.0,287000000.0,308000000.0,354000000.0,-30000000.0,-130000000.0,1702000000.0,,,,13000000.0,6374000000.0,,,,,,,,,,,,,,,
,,,,,120833333.0,,354000000.0,,,,,1000000.0,,4502000000.0,,68000000.0,7000000.0,,,,,1540000000.0,,-2491000000.0,280000000.0,291000000.0,,,,,730000000.0,,61000000.0,,132000000.0,,,-32000000.0,-155000000.0,,,,,1666000000.0,62000000.0,-98000000.0,,,,2000000.0,,,5601000000.0,,,-70000000.0,,,,-54000000.0,,0.49,57000000.0,5515000000.0,,,,,,,,11000000.0,3024000000.0,,,,438000000.0,,-74000000.0,,,,,,,135000000.0,,,,,,,,78000000.0,1947000000.0,,3243000000.0,,,11000000.0,-124000000.0,,185000000.0,,,,227000000.0,,,,6371000000.0,3483000000.0,,,,118367347.0,,,58000000.0,11579000000.0,,,607000000.0,,,,,,,,-33000000.0,5208000000.0,,,,,,,,1317000000.0,,-17000000.0,284000000.0,,,6726000000.0,,,,58000000.0,58000000.0,,,0.48,,135000000.0,151000000.0,,2698000000.0,,,56000000.0,,,,2485000000.0,,,,,,227000000.0,,280000000.0,-18000000.0,-96000000.0,1611000000.0,615000000.0,,,,5317000000.0,,,,,,,,,,,,,,,
,,,,,120000000.0,,280000000.0,,,,,1000000.0,,4540000000.0,,21000000.0,12000000.0,,,,,1790000000.0,,-2491000000.0,279000000.0,279000000.0,,,,,796000000.0,,67000000.0,,126000000.0,,,-55000000.0,-317000000.0,,,,,1943000000.0,453000000.0,-78000000.0,,,,7000000.0,,,5980000000.0,,,-111000000.0,,,,-346000000.0,,0.25,70000000.0,5594000000.0,,,,,,,,-3000000.0,3103000000.0,,,,1111000000.0,,-1000000.0,,,,,,,149000000.0,,,,,,,,79000000.0,1960000000.0,,3635000000.0,,,,-457000000.0,,188000000.0,,,,218000000.0,,,,7167000000.0,3885000000.0,,,,120000000.0,,,30000000.0,12424000000.0,,,618000000.0,,,,,,,,-19000000.0,5257000000.0,,,,,,,,1276000000.0,,1000000.0,288000000.0,,,7520000000.0,,,,30000000.0,30000000.0,,,0.25,,-547000000.0,145000000.0,,3300000000.0,,,2000000.0,,,,2872000000.0,,,,,,218000000.0,,279000000.0,-18000000.0,-109000000.0,1690000000.0,,,,,5692000000.0,,,,,,,,,,,,,,,
,,,,,120714286.0,,279000000.0,,,,,1000000.0,,4714000000.0,,203000000.0,-6000000.0,,,,,1979000000.0,,-2491000000.0,287000000.0,287000000.0,,,19000000.0,,927000000.0,,66000000.0,,123000000.0,,,37000000.0,-487000000.0,,,,,2008000000.0,313000000.0,-85000000.0,,,,2000000.0,,,6965000000.0,,,-134000000.0,,,,-148000000.0,,1.41,230000000.0,5656000000.0,,,,,,,,25000000.0,3165000000.0,,,,1313000000.0,,8000000.0,24000000.0,,,,,,312000000.0,,,,,,,,82000000.0,2110000000.0,,3837000000.0,,,,-282000000.0,,189000000.0,,,,255000000.0,,,,7804000000.0,4289000000.0,,,,119858156.0,,,169000000.0,13221000000.0,,,577000000.0,,,,,,,,-16000000.0,5417000000.0,,,,,,,,1371000000.0,,16000000.0,485000000.0,,,8126000000.0,,,,169000000.0,169000000.0,,,1.4,,-139000000.0,146000000.0,,3430000000.0,,,20000000.0,,,,3114000000.0,,,,,,255000000.0,,287000000.0,-34000000.0,-156000000.0,2008000000.0,,,,,6480000000.0,,,,,,,,,,,,,,,
,,917000000.0,,1571000000.0,,3446000000.0,287000000.0,5954000000.0,113000000.0,120601852.0,,691000000.0,,5668000000.0,1523000000.0,230000000.0,-16000000.0,,365000000.0,,,2316000000.0,354000000.0,-2242000000.0,365000000.0,365000000.0,,,-19000000.0,5688000000.0,610000000.0,700000000.0,86000000.0,,99000000.0,,4.32,-141000000.0,105000000.0,-2242000000.0,,,121728972.0,2328000000.0,63000000.0,-63000000.0,,,521000000.0,682000000.0,978000000.0,,7683000000.0,,-503000000.0,-188000000.0,,-611000000.0,,259000000.0,-729000000.0,,236000000.0,5688000000.0,,180000000.0,,,,891000000.0,,-69000000.0,3446000000.0,,3684000000.0,4.28,1523000000.0,11000000.0,78000000.0,26000000.0,-91000000.0,26274000000.0,-191000000.0,,691000000.0,321000000.0,,,-27000000.0,280000000.0,,236000000.0,8269000000.0,85000000.0,2350000000.0,,3754000000.0,-854000000.0,,,71000000.0,-63000000.0,236000000.0,593000000.0,,-3000000.0,278000000.0,,,,8393000000.0,4515000000.0,14347000000.0,521000000.0,,,610000000.0,365000000.0,264000000.0,14347000000.0,,2874000000.0,700000000.0,,2316000000.0,,2328000000.0,,24703000000.0,,-23000000.0,5954000000.0,-74000000.0,-792000000.0,,522000000.0,,,,1459000000.0,,-27000000.0,514000000.0,1459000000.0,978000000.0,8269000000.0,85000000.0,324000000.0,365000000.0,264000000.0,264000000.0,,5668000000.0,,-36000000.0,-178000000.0,180000000.0,2350000000.0,3684000000.0,,,35000000.0,8393000000.0,1879000000.0,,2874000000.0,,3754000000.0,-289000000.0,521000000.0,4515000000.0,278000000.0,99000000.0,365000000.0,-4000000.0,-250000000.0,1879000000.0,,11000000.0,,693000000.0,7169000000.0,,,,,,,,,,,,,,,
,,,,,120000000.0,,365000000.0,,,,,690000000.0,,5775000000.0,,27000000.0,-7000000.0,,,,,1935000000.0,,-2242000000.0,485000000.0,487000000.0,,,,,530000000.0,,70000000.0,,101000000.0,,,-47000000.0,-225000000.0,,,,,2609000000.0,380000000.0,66000000.0,,,,16000000.0,,,8189000000.0,,,-84000000.0,,,,-182000000.0,,0.05,35000000.0,5786000000.0,,,,,,,,6000000.0,3544000000.0,,,,982000000.0,,120000000.0,17000000.0,,,,,,121000000.0,,,,,,,,86000000.0,2292000000.0,,4355000000.0,,,2000000.0,-266000000.0,,238000000.0,,,,265000000.0,,,,9119000000.0,4819000000.0,,,,120000000.0,,,6000000.0,15386000000.0,,,794000000.0,,,,,,,,-3000000.0,6267000000.0,,,,,,,,1566000000.0,,-6000000.0,300000000.0,,,9174000000.0,,,,14000000.0,14000000.0,,,0.05,,-151000000.0,188000000.0,,3910000000.0,,,36000000.0,,,,3373000000.0,,,,,,265000000.0,,485000000.0,-28000000.0,-84000000.0,2173000000.0,644000000.0,,,,7889000000.0,,,,,,,,,,,,,,,
,,,,,122307692.0,,485000000.0,,,,,691000000.0,,6148000000.0,,277000000.0,10000000.0,,,,,2894000000.0,,-2242000000.0,466000000.0,481000000.0,,,,,929000000.0,,79000000.0,,105000000.0,,,-40000000.0,-820000000.0,,,,,2984000000.0,699000000.0,290000000.0,,,,4000000.0,,,9915000000.0,,,-126000000.0,,,,-594000000.0,,1.32,225000000.0,5981000000.0,,,,,,,,70000000.0,3739000000.0,,,,1877000000.0,,-19000000.0,27000000.0,,,,,,315000000.0,,,,,,,,90000000.0,2430000000.0,,4774000000.0,,,15000000.0,-720000000.0,,249000000.0,,,,307000000.0,,,,11460000000.0,6601000000.0,,,,120454545.0,,,159000000.0,18029000000.0,,,911000000.0,,,,,,,,-23000000.0,6569000000.0,,,,,,,,1567000000.0,,-1000000.0,532000000.0,,,11375000000.0,,,,168000000.0,168000000.0,,,1.3,,-781000000.0,193000000.0,,4839000000.0,,,90000000.0,,,,3670000000.0,,,,,,307000000.0,,466000000.0,-28000000.0,-137000000.0,2490000000.0,741000000.0,,,,9383000000.0,,,,,,,,,,,,,,,
