date,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalRevenue,annualCostOfRevenue,quarterlyOtherNonCashItems,annualAccountsPayable,trailingOperatingIncome,annualDilutedAverageShares,annualOperatingIncome,annualChangeInAccountPayable,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,trailingCostOfRevenue,trailingFreeCashFlow,annualFreeCashFlow,trailingCommonStockIssuance,annualCommonStockIssuance,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,trailingNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyTotalRevenue,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,trailingNetIncome,trailingEndCashPosition,quarterlyOperatingIncome,quarterlyDilutedEPS,annualTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,annualNetIncome,quarterlyTotalAssets,annualDilutedEPS,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualCurrentDebt,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,annualCurrentDeferredRevenue,annualBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualCashDividendsPaid,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,annualLongTermDebt,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualCurrentAssets,annualOtherNonCashItems,annualDepreciationAndAmortization,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyStockholdersEquity,annualStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyInvestingCashFlow,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualTotalAssets,annualTaxProvision,annualSaleOfInvestment,quarterlyChangeInAccountPayable,quarterlyChangeInInventory,quarterlyGrossProfit,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,annualCurrentAccruedExpenses,quarterlyInventory,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,trailingOtherIncomeExpense,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualCapitalStock,quarterlyOperatingExpense,quarterlyPurchaseOfBusiness,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,quarterlyTaxProvision,quarterlyRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,annualInventory,quarterlyNetPPE,quarterlyPretaxIncome,annualEbitda,annualGrossProfit,annualTotalNonCurrentAssets,trailingRepaymentOfDebt,annualOtherIncomeExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,annualNetPPE,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualGrossPPE,quarterlyCapitalExpenditure,annualOtherNonCurrentLiabilities,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyBasicAverageShares,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyAccumulatedDepreciation,trailingDeferredIncomeTax,trailingInvestingCashFlow,quarterlySaleOfInvestment,annualCapitalExpenditure,annualDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,annualInvestingCashFlow,annualInterestExpense,quarterlyIncomeTaxPayable,annualPretaxIncome,trailingCashDividendsPaid,quarterlyGrossPPE,trailingInterestExpense,annualNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualIncomeTaxPayable,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyAccountsPayable,annualChangesInAccountReceivables,annualAccumulatedDepreciation,trailingNetIncomeContinuousOperations,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,trailingCapitalExpenditure,trailingChangeInInventory,annualOtherCurrentLiabilities,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyEbitda,annualStockBasedCompensation,annualGoodwill,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,annualBasicEPS,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,trailingGrossProfit,annualPurchaseOfInvestment,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingOtherNonCashItems,trailingDilutedEPS
1970-01-01 00:00:00.488937600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726500000.0,,,,,,726500000.0,0.09,,,,,,,,,,,,,,,,,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,205764000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726500000.0,,,,,,,,,205764000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.496886400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552500000.0,,,,,,552500000.0,-0.13,,,,,,,,,,,,,,,,,-26000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13,,,,,,,,,,,,,,,,,,,,,205764000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552500000.0,,,,,,,,,205764000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.504835200,,3139600000.0,,,,,197500000.0,3139600000.0,,,,,,,,,,,,,,,,,,,,,,,816000000.0,,,,,,816000000.0,,,,31600000.0,,0.16,,,,,31600000.0,,,,,,197500000.0,10700000.0,,,,,,,,,,,,,31600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3139600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816000000.0,,,,,,0.16,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.512611200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796400000.0,,,,,,796400000.0,0.07,,,,,,,,,,,,,,,,,14200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,205854000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796400000.0,,,,,,,,,205854000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.520473600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507000000.0,,,,,,507000000.0,0.05,,,,,,,,,,,,,,,,,8700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,206008000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507000000.0,,,,,,,,,206008000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.528422400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000000.0,,,,,,425000000.0,-0.15,,,,,,,,,,,,,,,,,-30300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,,,,,,,,,,,,,,,,,,,,,206032000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000000.0,,,,,,,,,206032000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.536371200,,1858600000.0,,,,,204344262.0,1858600000.0,,,,,,,,,,,,,,,,,,,,,,,130200000.0,,,,,,130200000.0,,,,-249300000.0,,-1.22,,,,,-133500000.0,,,,,,204344262.0,-126100000.0,,,,,,,,,,,,,-249300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130200000.0,,,,,,-1.22,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.544147200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543600000.0,,,,,,543600000.0,0.26,,,,,,,,,,,,,,,,,22000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,206044000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543600000.0,,,,,,,,,206044000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.552009600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340800000.0,,,,,,340800000.0,0.07,,,,,,,,,,,,,,,,,13000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,211094000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340800000.0,,,,,,,,,211094000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.559958400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335700000.0,,,,,,335700000.0,0.03,,,,,,,,,,,,,,,,,5100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,225068000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335700000.0,,,,,,,,,225068000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.567907200,,1779800000.0,,,,,210000000.0,1779800000.0,,,,,,,,,,,,,,,,,,,,,,,559700000.0,,,,,,559700000.0,,,,90300000.0,,0.43,,,,,24300000.0,,,,,,210000000.0,-15800000.0,,,,,,,,,,,,,90300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559700000.0,,,,,,0.43,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.575769600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627400000.0,,,,,,627400000.0,0.57,,,,,,,,,,,,,,,,,33700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,227610000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627400000.0,,,,,,,,,227610000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.583632000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304000000.0,,,,,,304000000.0,-0.01,,,,,,,,,,,,,,,,,-2200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,,,,227622000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304000000.0,,,,,,,,,227622000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.591580800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292000000.0,,,,,,292000000.0,-0.05,,,,,,,,,,,,,,,,,-20300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,,,,,,,,,,,,,,,,,,,,,227760000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292000000.0,,,,,,,,,227760000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.599529600,,1673100000.0,,,,,233333333.0,1673100000.0,,,,,,,,,,,,,,,,,,,,,,,449700000.0,,,,,,449700000.0,,,,98000000.0,,0.42,,,,,-4900000.0,,,,,,233333333.0,-16100000.0,,,,,,,,,,,,,98000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449700000.0,,,,,,0.42,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.607305600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515000000.0,,,,,,515000000.0,0.13,,,,,,,,,,,,,,,,,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,227982000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515000000.0,,,,,,,,,227982000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.615168000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338000000.0,,,,,,338000000.0,-0.03,,,,,,,,,,,,,,,,,-5900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,,,,,,,,,,,,,,,,,,,228090000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338000000.0,,,,,,,,,228090000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.623116800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325500000.0,,,,,,325500000.0,0.01,,,,,,,,,,,,,,,,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,228846000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325500000.0,,,,,,,,,228846000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.631065600,,1717400000.0,,,,,224000000.0,1717400000.0,,,,,,,,,,,,,,,,,,,,,,,538800000.0,,,,,,538800000.0,,,,52500000.0,,0.2,,,,,52500000.0,,,,,,224000000.0,23400000.0,,,,,,,,,,,,,44800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538800000.0,,,,,,0.2,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.638841600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548200000.0,,,,,,548200000.0,0.12,,,,,,29100000.0,,,,,,,,,,,32000000.0,32000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,242500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548200000.0,,,,,,,,,242500000.0,,,,,,,,,,,,,,,
1970-01-01 00:00:00.646704000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383000000.0,,,,,,383000000.0,0.02,,,,,,5200000.0,,,,,,,,,,,8100000.0,8100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,260000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383000000.0,,,,,,,,,260000000.0,,,,,,,,,,,,,,,
