date,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,annualNetPPE,annualTotalNonCurrentAssets,annualOtherIntangibleAssets,annualGrossProfit,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualEbitda,trailingChangeInCashSupplementalAsReported,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,quarterlyPretaxIncome,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyAccumulatedDepreciation,annualGrossPPE,trailingCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,annualPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,annualBeginningCashPosition,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,trailingSaleOfInvestment,annualOtherNonCurrentAssets,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,quarterlyNetIncomeContinuousOperations,quarterlyOtherNonCurrentAssets,quarterlyNetIncome,annualSellingGeneralAndAdministration,trailingDepreciationAndAmortization,annualDepreciationAndAmortization,annualCurrentAssets,annualOtherNonCashItems,annualStockholdersEquity,annualRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualLongTermDebt,annualTotalAssets,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,annualTaxProvision,annualBasicEPS,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyAccountsReceivable,annualCurrentLiabilities,annualCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlySellingGeneralAndAdministration,annualRetainedEarnings,trailingChangeInAccountPayable,trailingNetIncomeCommonStockholders,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyLongTermDebt,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyChangeInInventory,quarterlyInventory,quarterlyChangeInAccountPayable,quarterlyRetainedEarnings,annualFreeCashFlow,quarterlyDepreciationAndAmortization,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,trailingFreeCashFlow,annualChangeInAccountPayable,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetOtherInvestingChanges,annualOtherCurrentAssets,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,annualOperatingIncome,annualEndCashPosition,trailingCostOfRevenue,annualDilutedEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,quarterlyTotalAssets,trailingEndCashPosition,quarterlyDilutedAverageShares,trailingNetIncome,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,trailingCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,trailingTaxProvision,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,annualNetIncomeContinuousOperations,quarterlyFreeCashFlow,annualCashAndCashEquivalents,annualCostOfRevenue,trailingOperatingIncome,annualBasicAverageShares,annualPretaxIncome,annualCurrentDebt,annualNetIncome,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualIncomeTaxPayable,annualOperatingExpense,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualDeferredIncomeTax,annualCapitalExpenditure,annualInvestingCashFlow,quarterlySaleOfInvestment,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyRepurchaseOfCapitalStock,quarterlyCashFlowFromContinuingFinancingActivities,annualAccumulatedDepreciation,quarterlyInterestExpense,quarterlyCurrentDebt,annualDilutedAverageShares,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,trailingCapitalExpenditure,trailingOperatingExpense,quarterlyResearchAndDevelopment,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyNetPPE,annualChangesInAccountReceivables,annualGoodwill,quarterlyTaxProvision,quarterlyBasicEPS,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,trailingInterestExpense,trailingStockBasedCompensation,quarterlyStockBasedCompensation,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,quarterlyEbitda,trailingChangeInInventory,annualInventory,annualCapitalStock,annualTotalRevenue,trailingResearchAndDevelopment,annualRepaymentOfDebt,annualPurchaseOfInvestment,trailingGrossProfit,quarterlyBasicAverageShares,annualInterestExpense,trailingChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyCurrentDeferredRevenue,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingBasicEPS,annualOtherShortTermInvestments,trailingDeferredIncomeTax,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,annualCommonStockIssuance,trailingCommonStockIssuance,annualInvestmentsAndAdvances
2016-12-31,-1712000000.0,1201000000.0,308000000.0,2000000.0,616000000.0,4637000000.0,1187000000.0,1461000000.0,2190000000.0,308000000.0,497000000.0,308000000.0,561000000.0,,-26000000.0,659000000.0,,0.0,90000000.0,-15000000.0,21000000.0,-822000000.0,1438000000.0,,-34000000.0,-1782000000.0,-1000000.0,,680000000.0,,0.0,,406000000.0,,186000000.0,,4267000000.0,,50000000.0,186000000.0,50000000.0,915000000.0,,151000000.0,1839000000.0,20000000.0,2190000000.0,-4000000.0,0.0,1998000000.0,6476000000.0,-1731000000.0,308000000.0,-13000000.0,80000000.0,1.45,14000000.0,2632000000.0,843000000.0,1348000000.0,521000000.0,260000000.0,250000000.0,1033000000.0,,,843000000.0,,352000000.0,196000000.0,689000000.0,2108000000.0,-28000000.0,285000000.0,27000000.0,522000000.0,47000000.0,1033000000.0,373000000.0,54000000.0,1839000000.0,4286000000.0,1238000000.0,-318000000.0,,61000000.0,457000000.0,2938000000.0,,0.0,110000000.0,5000000.0,61000000.0,436000000.0,308000000.0,,1.45,3029000000.0,,6474000000.0,,,,50000000.0,,,0.0,,,19000000.0,260000000.0,189000000.0,308000000.0,2310000000.0,,179100000.0,340000000.0,370000000.0,260000000.0,4635000000.0,-112000000.0,63000000.0,1025000000.0,354000000.0,1438000000.0,,14000000.0,-124000000.0,-1886000000.0,,223000000.0,,-1000000.0,1184000000.0,-822000000.0,20000000.0,260000000.0,180000000.0,121000000.0,1095000000.0,80000000.0,63000000.0,,,35000000.0,,,124000000.0,,457000000.0,-318000000.0,616000000.0,-6000000.0,2648000000.0,40000000.0,,18000000.0,1034000000.0,0.0,,,3000000.0,80000000.0,-372000000.0,-351000000.0,164000000.0,,522000000.0,2000000.0,3771000000.0,,-688000000.0,,,,70000000.0,,,,,,,,,,,,,,,,,,,,,
2017-03-31,-6000000.0,1190000000.0,,2000000.0,,,,,2251000000.0,287000000.0,,287000000.0,,,,308000000.0,,-5000000.0,70000000.0,,-12000000.0,-857000000.0,,,-43000000.0,,1000000.0,,,,,,412000000.0,,,,4259000000.0,0.31,56000000.0,204000000.0,56000000.0,,,,,,,,0.0,,,-38000000.0,287000000.0,-8000000.0,,,0.0,2658000000.0,868000000.0,,,,272000000.0,,,,,,350000000.0,516000000.0,659000000.0,2126000000.0,-33000000.0,314000000.0,-10000000.0,540000000.0,-32000000.0,1050000000.0,,59000000.0,1863000000.0,,1191000000.0,,,,,,,,,2000000.0,,,,,,3068000000.0,,6527000000.0,,180700000.0,,56000000.0,,,178000000.0,,,,,9000000.0,,,,,,,,4664000000.0,,,,,1469000000.0,,,,,,52000000.0,,-5000000.0,-41000000.0,,20000000.0,261000000.0,,98000000.0,1071000000.0,88000000.0,65000000.0,,,42000000.0,,,-66000000.0,,414000000.0,-276000000.0,612000000.0,,,14000000.0,0.31,,,,,,6000000.0,,,-21000000.0,149000000.0,,,,,,,,,179600000.0,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,0.0,1184000000.0,,2000000.0,,,,,2365000000.0,288000000.0,,288000000.0,,,,287000000.0,,-60000000.0,121000000.0,,-58000000.0,-898000000.0,,,-34000000.0,,-1000000.0,,,,,,459000000.0,,,,4325000000.0,0.55,100000000.0,218000000.0,99000000.0,,,,,,,,0.0,,,-31000000.0,288000000.0,-3000000.0,,,3000000.0,2717000000.0,944000000.0,,,,270000000.0,,,,,,329000000.0,168000000.0,705000000.0,2168000000.0,-32000000.0,314000000.0,-3000000.0,554000000.0,13000000.0,1117000000.0,,57000000.0,1961000000.0,,1200000000.0,,,,,,,,,3000000.0,,,,,,3125000000.0,,6707000000.0,,180600000.0,,99000000.0,,,201000000.0,,,,,65000000.0,,,,,,,,4746000000.0,,,,,1525000000.0,,,,,,99000000.0,,-20000000.0,-74000000.0,,21000000.0,243000000.0,,145000000.0,1164000000.0,99000000.0,66000000.0,,,44000000.0,,,-66000000.0,,442000000.0,-220000000.0,627000000.0,,,21000000.0,0.55,,,,,,5000000.0,,,1000000.0,199000000.0,,,,,,,,,179600000.0,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,-10000000.0,1174000000.0,,2000000.0,,,,,2463000000.0,283000000.0,,283000000.0,,,,288000000.0,,-119000000.0,131000000.0,,-44000000.0,-939000000.0,,,-42000000.0,,-1000000.0,,,,,,471000000.0,,,,4303000000.0,0.58,104000000.0,236000000.0,105000000.0,,,,,,,,0.0,,,-53000000.0,283000000.0,-4000000.0,,,0.0,2741000000.0,990000000.0,,,,270000000.0,,,,,,324000000.0,192000000.0,724000000.0,2189000000.0,-32000000.0,315000000.0,-1000000.0,562000000.0,22000000.0,1188000000.0,,58000000.0,1995000000.0,,1136000000.0,,,,,,,,,10000000.0,,,,,,3167000000.0,,6783000000.0,,180900000.0,,105000000.0,,,225000000.0,,,,,186000000.0,,,,,,,,4788000000.0,,,,,1576000000.0,,,,,,228000000.0,,0.0,-184000000.0,,21000000.0,97000000.0,,156000000.0,1195000000.0,104000000.0,70000000.0,,,45000000.0,,,50000000.0,,477000000.0,-199000000.0,637000000.0,,,27000000.0,0.58,,,,,,5000000.0,,,-5000000.0,210000000.0,,,,,,,,,179600000.0,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,-1000000.0,1168000000.0,414000000.0,2000000.0,643000000.0,4789000000.0,1168000000.0,1851000000.0,2503000000.0,414000000.0,686000000.0,414000000.0,782000000.0,,-33000000.0,283000000.0,,-98000000.0,144000000.0,27000000.0,35000000.0,-933000000.0,1576000000.0,,-51000000.0,-33000000.0,1000000.0,,308000000.0,,347000000.0,,509000000.0,,210000000.0,10000000.0,4341000000.0,,70000000.0,210000000.0,71000000.0,1090000000.0,,234000000.0,2071000000.0,16000000.0,2503000000.0,-25000000.0,0.0,2200000000.0,6860000000.0,-59000000.0,414000000.0,-21000000.0,136000000.0,1.84,3000000.0,2768000000.0,956000000.0,1100000000.0,551000000.0,331000000.0,278000000.0,1227000000.0,,,956000000.0,,252000000.0,154000000.0,768000000.0,2200000000.0,-33000000.0,327000000.0,41000000.0,524000000.0,47000000.0,1227000000.0,516000000.0,60000000.0,2071000000.0,4341000000.0,1100000000.0,-210000000.0,,50000000.0,549000000.0,3241000000.0,,0.0,180000000.0,1000000.0,141000000.0,581000000.0,414000000.0,,1.83,3241000000.0,,6860000000.0,,,,71000000.0,,,347000000.0,,0.0,6000000.0,330000000.0,256000000.0,414000000.0,2856000000.0,,179600000.0,466000000.0,0.0,331000000.0,4789000000.0,-130000000.0,75000000.0,1270000000.0,252000000.0,1576000000.0,,-33000000.0,-170000000.0,-181000000.0,0.0,307000000.0,,0.0,-122000000.0,-933000000.0,20000000.0,0.0,180900000.0,182000000.0,1277000000.0,119000000.0,75000000.0,,,49000000.0,,,223000000.0,,549000000.0,-210000000.0,643000000.0,-79000000.0,2768000000.0,74000000.0,,21000000.0,-421000000.0,,,,5000000.0,119000000.0,106000000.0,131000000.0,224000000.0,,524000000.0,2000000.0,4707000000.0,,-282000000.0,-11000000.0,,,82000000.0,,,,,,,,,,,,,,,,,,,,,
2018-03-31,-430000000.0,1303000000.0,,2000000.0,,,,,2541000000.0,297000000.0,,297000000.0,,,,414000000.0,,0.0,95000000.0,,-9000000.0,-1000000000.0,,,-61000000.0,,-1000000.0,,,,,,460000000.0,,,,4793000000.0,0.43,79000000.0,233000000.0,79000000.0,,,,,,,,,,,-491000000.0,297000000.0,-7000000.0,,,,3082000000.0,999000000.0,,,,296000000.0,,,,,,285000000.0,546000000.0,757000000.0,2228000000.0,-38000000.0,337000000.0,-40000000.0,578000000.0,6000000.0,1282000000.0,,67000000.0,2066000000.0,,1460000000.0,,,,,,,,,1000000.0,,,,,,3333000000.0,,7350000000.0,,181400000.0,,79000000.0,,,,,,,,2000000.0,,,,,,,,5284000000.0,,,,,1666000000.0,,,,,,63000000.0,,-33000000.0,302000000.0,,21000000.0,371000000.0,,123000000.0,1217000000.0,129000000.0,66000000.0,,,41000000.0,,,-93000000.0,,543000000.0,-207000000.0,666000000.0,,,16000000.0,0.44,,,,,,9000000.0,,,-117000000.0,183000000.0,,,,,,,,,179900000.0,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,0.0,1269000000.0,,2000000.0,,,,,2513000000.0,321000000.0,,321000000.0,,,,297000000.0,,-54000000.0,150000000.0,,-59000000.0,-951000000.0,,,-50000000.0,,0.0,,,,,,519000000.0,,,,4703000000.0,0.64,115000000.0,218000000.0,115000000.0,,,,,,,,,,,-46000000.0,321000000.0,-5000000.0,,,,2996000000.0,1019000000.0,,,,293000000.0,,,,,,288000000.0,149000000.0,798000000.0,2179000000.0,-38000000.0,343000000.0,-47000000.0,598000000.0,48000000.0,1359000000.0,,65000000.0,2106000000.0,,1477000000.0,,,,,,,,,-5000000.0,,,,,,3226000000.0,,7232000000.0,,181000000.0,,115000000.0,,,,,,,,88000000.0,,,,,,,,5126000000.0,,,,,1594000000.0,,,,,,138000000.0,,-25000000.0,-50000000.0,,21000000.0,361000000.0,,176000000.0,1317000000.0,132000000.0,68000000.0,,,50000000.0,,,-46000000.0,,580000000.0,-294000000.0,643000000.0,,,35000000.0,0.64,,,,,,7000000.0,,,24000000.0,236000000.0,,,,,,,,,179800000.0,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,-3000000.0,1259000000.0,,2000000.0,,,,,2617000000.0,404000000.0,,404000000.0,,,,321000000.0,,4000000.0,161000000.0,,-8000000.0,-978000000.0,,,-60000000.0,,,,,,,,505000000.0,,,,4695000000.0,0.72,130000000.0,219000000.0,130000000.0,,,,,,,,,,,-42000000.0,404000000.0,2000000.0,,,-1000000.0,3008000000.0,1017000000.0,,,,279000000.0,,,,,,284000000.0,158000000.0,782000000.0,2189000000.0,-38000000.0,325000000.0,-28000000.0,622000000.0,-3000000.0,1452000000.0,,63000000.0,2204000000.0,,1483000000.0,,,,,,,,,7000000.0,,,,,,3212000000.0,,7326000000.0,,181100000.0,,130000000.0,,,,,,,,127000000.0,,,,,,,,5122000000.0,,,,,1614000000.0,,,,,,187000000.0,,0.0,-57000000.0,,21000000.0,342000000.0,,180000000.0,1287000000.0,127000000.0,89000000.0,,,46000000.0,,,-18000000.0,,570000000.0,-293000000.0,636000000.0,,,31000000.0,0.73,,,,,,7000000.0,,,83000000.0,245000000.0,,,,,,,,,179700000.0,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,0.0,1232000000.0,296000000.0,2000000.0,656000000.0,5128000000.0,1232000000.0,2026000000.0,2768000000.0,296000000.0,586000000.0,296000000.0,928000000.0,,-9000000.0,404000000.0,,-122000000.0,179000000.0,-97000000.0,-27000000.0,-976000000.0,1632000000.0,,-66000000.0,-433000000.0,,,414000000.0,,,,542000000.0,,264000000.0,11000000.0,4440000000.0,,225000000.0,264000000.0,225000000.0,1161000000.0,,261000000.0,2094000000.0,10000000.0,2768000000.0,-59000000.0,,2051000000.0,7222000000.0,-64000000.0,296000000.0,-3000000.0,36000000.0,3.05,2000000.0,2976000000.0,1031000000.0,1389000000.0,546000000.0,549000000.0,293000000.0,1639000000.0,,,1031000000.0,,303000000.0,138000000.0,844000000.0,2051000000.0,-38000000.0,345000000.0,18000000.0,595000000.0,0.0,1639000000.0,349000000.0,66000000.0,2094000000.0,4440000000.0,1389000000.0,-336000000.0,,51000000.0,586000000.0,3051000000.0,,,189000000.0,7000000.0,-176000000.0,676000000.0,296000000.0,,3.03,3051000000.0,,7222000000.0,,,,225000000.0,,,,,-11000000.0,5000000.0,549000000.0,132000000.0,296000000.0,3181000000.0,,179800000.0,585000000.0,257000000.0,549000000.0,5128000000.0,-152000000.0,85000000.0,1350000000.0,303000000.0,1632000000.0,,-47000000.0,-237000000.0,-643000000.0,11000000.0,198000000.0,,-1000000.0,-235000000.0,-976000000.0,19000000.0,257000000.0,181100000.0,197000000.0,1386000000.0,129000000.0,85000000.0,,,52000000.0,,,-19000000.0,,586000000.0,-336000000.0,656000000.0,-103000000.0,2976000000.0,-46000000.0,,30000000.0,-40000000.0,,,,7000000.0,129000000.0,-118000000.0,-108000000.0,264000000.0,,595000000.0,2000000.0,5207000000.0,,-172000000.0,-11000000.0,,,82000000.0,,,,,,,,,,,,,,,,,,,,,
2019-03-31,-5000000.0,1219000000.0,,2000000.0,,,,,2796000000.0,275000000.0,,275000000.0,,,,296000000.0,,,94000000.0,,7000000.0,,,,-69000000.0,,,,,,,,474000000.0,,,,4660000000.0,0.43,79000000.0,527000000.0,79000000.0,,,,,,,,,,,-77000000.0,275000000.0,-8000000.0,,,-3000000.0,2988000000.0,1020000000.0,,,,303000000.0,,,,,,312000000.0,589000000.0,763000000.0,2044000000.0,-44000000.0,354000000.0,-25000000.0,617000000.0,-17000000.0,1674000000.0,,64000000.0,2081000000.0,,1441000000.0,,,,,,,,,8000000.0,,,,,,3219000000.0,,7468000000.0,,181100000.0,,79000000.0,,,,,,,,14000000.0,,,,,,,,5387000000.0,,,,,,,,,,,83000000.0,,-39000000.0,-29000000.0,,18000000.0,304000000.0,,120000000.0,1237000000.0,130000000.0,,,,51000000.0,,,-76000000.0,,548000000.0,-316000000.0,653000000.0,,,15000000.0,0.44,,,,,,9000000.0,,,-21000000.0,176000000.0,,,,,,,,,179700000.0,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,-15000000.0,1211000000.0,,2000000.0,,,,,2894000000.0,383000000.0,,383000000.0,,,,275000000.0,,,156000000.0,,,,,,-60000000.0,,,,,,,,526000000.0,,,,4768000000.0,0.77,139000000.0,545000000.0,139000000.0,,,,,,,,,,,-69000000.0,383000000.0,-11000000.0,,,6000000.0,2999000000.0,1096000000.0,,,,294000000.0,,,,,,305000000.0,135000000.0,819000000.0,2051000000.0,-43000000.0,341000000.0,15000000.0,604000000.0,-6000000.0,1770000000.0,,63000000.0,2258000000.0,,1537000000.0,,,,,,,,,9000000.0,,,,,,3231000000.0,,7674000000.0,,181200000.0,,139000000.0,,,,,,,,63000000.0,,,,,,,,5416000000.0,,,,,,,,,,,123000000.0,,0.0,54000000.0,,18000000.0,402000000.0,,185000000.0,1345000000.0,144000000.0,,,,47000000.0,,,-95000000.0,,539000000.0,-327000000.0,661000000.0,,,17000000.0,0.77,,,,,,7000000.0,,,108000000.0,237000000.0,,,,,,,,,180000000.0,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,0.0,1180000000.0,,2000000.0,,,,,2886000000.0,453000000.0,,453000000.0,,,,383000000.0,,-141000000.0,-12000000.0,,,,,,-46000000.0,,-1000000.0,,,,,,509000000.0,,,,4620000000.0,0.36,65000000.0,620000000.0,65000000.0,,,,,,,,,,,-39000000.0,453000000.0,-188000000.0,,,4000000.0,2811000000.0,1078000000.0,,,,273000000.0,,,,,,310000000.0,172000000.0,787000000.0,2030000000.0,-44000000.0,317000000.0,8000000.0,580000000.0,-7000000.0,1791000000.0,,65000000.0,2263000000.0,,1461000000.0,,,,,,,,,27000000.0,,,,,,3159000000.0,,7515000000.0,,181200000.0,,65000000.0,,,,,,,,199000000.0,,,,,,,,5252000000.0,,,,,,,,,,,245000000.0,,0.0,-124000000.0,,16000000.0,306000000.0,,192000000.0,1296000000.0,144000000.0,,,,44000000.0,,,-67000000.0,,521000000.0,-364000000.0,641000000.0,,,-77000000.0,0.36,,,,,,7000000.0,,,70000000.0,69000000.0,,,,,,,,,180100000.0,,,,,,,,,,,,,,,,,,,,,,
