date,annualEndCashPosition,annualTaxProvision,annualCurrentDeferredRevenue,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingTotalRevenue,annualCurrentDebt,quarterlyCashDividendsPaid,quarterlyStockBasedCompensation,quarterlyPurchaseOfInvestment,quarterlyEbitda,annualOperatingIncome,annualNetOtherFinancingCharges,annualOtherShortTermInvestments,annualOtherCurrentAssets,trailingEndCashPosition,annualDilutedAverageShares,quarterlyDepreciationAndAmortization,trailingTaxProvision,quarterlyOtherNonCashItems,annualChangeInAccountPayable,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedEPS,annualRepurchaseOfCapitalStock,annualChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyFreeCashFlow,quarterlyRetainedEarnings,annualFreeCashFlow,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualGainsLossesNotAffectingRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,annualBasicAverageShares,quarterlyCurrentAssets,annualOperatingExpense,quarterlyTotalRevenue,trailingFreeCashFlow,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualNetIncomeContinuousOperations,quarterlyDilutedEPS,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyChangeInInventory,annualBeginningCashPosition,trailingPretaxIncome,annualAccountsReceivable,annualCurrentAssets,quarterlyLongTermDebt,annualTotalAssets,annualNetIncome,annualLongTermDebt,quarterlyOtherCurrentAssets,annualCashDividendsPaid,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyInvestmentsAndAdvances,quarterlyBasicAverageShares,annualOtherNonCashItems,annualSaleOfInvestment,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyChangeInAccountPayable,annualStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncomeContinuousOperations,quarterlyOperatingExpense,quarterlyNetIncome,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyCurrentDeferredRevenue,trailingNetIncomeCommonStockholders,trailingSaleOfInvestment,quarterlySellingGeneralAndAdministration,annualCurrentAccruedExpenses,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyAccumulatedDepreciation,quarterlyRepaymentOfDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyBasicEPS,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyTaxProvision,annualCapitalStock,annualStockBasedCompensation,quarterlyNetPPE,trailingOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOtherIntangibleAssets,annualOtherIncomeExpense,quarterlyCurrentDebt,trailingDepreciationAndAmortization,annualInventory,trailingCashFlowFromContinuingFinancingActivities,quarterlyCommonStockIssuance,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualCurrentLiabilities,annualGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,trailingOtherNonCashItems,annualEbitda,annualIncomeTaxPayable,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,annualNonCurrentDeferredTaxesLiabilities,annualPurchaseOfBusiness,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualChangeInInventory,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,annualPretaxIncome,trailingBeginningCashPosition,annualBasicEPS,annualInterestExpense,trailingPurchaseOfInvestment,trailingChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,quarterlyTotalAssets,trailingNetIncome,annualGoodwill,quarterlyTotalNonCurrentAssets,quarterlyDilutedAverageShares,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,annualDeferredIncomeTax,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,trailingCapitalExpenditure,quarterlyChangesInAccountReceivables,annualAccumulatedDepreciation,quarterlyOtherShortTermInvestments,trailingInvestingCashFlow,quarterlyRepurchaseOfCapitalStock,annualGrossPPE,quarterlyChangeInCashSupplementalAsReported,quarterlyBeginningCashPosition,annualRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualCapitalExpenditure,annualOtherCurrentLiabilities,annualInvestingCashFlow,annualTotalRevenue,trailingStockBasedCompensation,annualPurchaseOfInvestment,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,trailingChangeInInventory,trailingPurchaseOfBusiness,trailingGrossProfit,annualResearchAndDevelopment,quarterlyResearchAndDevelopment,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingCostOfRevenue,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable
1970-01-01 00:00:00.907113600,,,,,1900000,,21800000.0,-5800000.0,,,-700000.0,,-8200000.0,2700000,,,,,,,400000.0,,0.0,,,,,,,,,21900000.0,2300000,5700000.0,26100000.0,,,,5400000.0,,,,21900000.0,,43900000.0,,11800000,,,14900000.0,,0.12,,,0.0,,,,,,,,,700000.0,,5300000.0,,,13900000.0,3900000.0,,,,15639000.0,,,,6500000.0,,,,1900000,4200000.0,1900000,,,0.0,,,,4200000.0,,76000000.0,,-1200000.0,,,,0.12,,800000.0,,1200000.0,,,13700000.0,,,,,,,,,,800000.0,21800000.0,,29300000.0,,,,100000.0,40300000.0,,,,,,,,,3100000.0,,,-1600000.0,7300000.0,200000.0,,,,,,,,17700000.0,97900000.0,,,54000000.0,16063000.0,,,,,,4000000.0,,,,7500000.0,,,,1600000.0,20200000.0,,,200000.0,,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.915062400,18600000.0,11400000.0,,22400000.0,5700000,,18600000.0,-3600000.0,,,-800000.0,,-6300000.0,8900000,26200000.0,0.0,7300000.0,800000.0,,15982143.0,400000.0,,200000.0,,200000.0,300000.0,1.12,-2400000.0,600000.0,15500000.0,,15500000.0,8500000,-100000.0,30300000.0,11600000.0,,,-5400000.0,,700000.0,,15200000.0,15565217.0,38500000.0,14300000.0,17900000,,,19700000.0,17900000.0,,-100000.0,18600000.0,0.0,15900000.0,,11800000.0,38500000.0,,97100000.0,17900000.0,,800000.0,-2800000.0,6200000.0,17900000.0,44700000.0,11800000.0,900000.0,14300000.0,0.0,,,100000.0,12000000.0,4000000.0,11700000.0,,81600000.0,300000.0,5700000,3200000.0,5700000,,1600000.0,-100000.0,,,,3200000.0,900000.0,81600000.0,30300000.0,-5800000.0,,300000.0,,,-1200000.0,1000000.0,,3700000.0,200000.0,,13900000.0,,13900000.0,58600000.0,,3200000.0,,,,,3000000.0,18600000.0,19000000.0,25900000.0,,15200000.0,40500000.0,0.0,44700000.0,,27800000.0,,,0.0,300000.0,,,9500000.0,1000000.0,25900000.0,-600000.0,500000.0,-200000.0,29400000.0,,1.15,,,,,14100000.0,97100000.0,,,58600000.0,,,,-100000.0,,,3400000.0,,,-5800000.0,7300000.0,,,19700000.0,-3200000.0,21800000.0,,,200000.0,700000.0,200000.0,-7400000.0,14100000.0,-15200000.0,62900000.0,,-19700000.0,,2700000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,,,,6200000,,21400000.0,1300000.0,,,-800000.0,,-300000.0,9800000,,,,,,,500000.0,,,,,,,,,,,21200000.0,9300000,9600000.0,35700000.0,,,-100000.0,3900000.0,,,,20600000.0,,42700000.0,,18900000,,,20100000.0,,0.39,,,,,,,,,,,,700000.0,,5900000.0,,,13500000.0,1000000.0,,100000.0,,15652000.0,,,,13000000.0,,,600000.0,6200000,3700000.0,6200000,,,0.0,,,,3800000.0,,79400000.0,,-6300000.0,,500000.0,,0.39,,1000000.0,,4100000.0,,,13800000.0,,,,,,,,,,500000.0,21400000.0,,28500000.0,,,,0.0,44100000.0,,,,,,,,,10300000.0,,,-400000.0,10000000.0,-8500000.0,,,,,,,,19500000.0,100600000.0,,,57900000.0,15928000.0,,,,,,2000000.0,,,,7100000.0,,-8200000.0,,2800000.0,18600000.0,,,200000.0,800000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,,,,5500000,,15000000.0,-2600000.0,,,-800000.0,,-5800000.0,8100000,,,,,,,400000.0,,,,,,,,,,,13000000.0,7700000,0.0,40400000.0,,,0.0,-4300000.0,,,,12900000.0,,32900000.0,,17600000,,,21800000.0,,0.35,,,,,,,,,,,,700000.0,,6200000.0,,,10200000.0,1000000.0,,-100000.0,,15582000.0,,,,11400000.0,,,100000.0,5500000,3700000.0,5500000,,,0.0,,,,3700000.0,,79400000.0,,-6800000.0,,200000.0,,0.35,,1400000.0,,3600000.0,,,15000000.0,,,,,,,,,,300000.0,15000000.0,,22000000.0,,,,0.0,44500000.0,,,,,,,,,9100000.0,,,-1600000.0,1600000.0,-5300000.0,,,,,,,,11800000.0,92400000.0,,,59500000.0,15847000.0,,,,,,4800000.0,,,,7000000.0,,-4800000.0,,-6400000.0,21400000.0,,,200000.0,600000.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,,,,1500000,,13300000.0,-2100000.0,,,-800000.0,,-400000.0,1900000,,,,,,,500000.0,,,,,,,,,,,23200000.0,1400000,2000000.0,41000000.0,,,-200000.0,2600000.0,,,,23200000.0,,38400000.0,,12900000,,,23600000.0,,0.1,,,,,,,,,,,,1200000.0,,6200000.0,,,17000000.0,1700000.0,,,,15467000.0,,,,6700000.0,,,,1500000,5300000.0,1500000,,,-100000.0,,,,5300000.0,,76600000.0,,-7200000.0,,100000.0,,0.1,,1000000.0,,900000.0,,,16400000.0,,,,,,,,,,100000.0,13300000.0,,20200000.0,,,,0.0,45000000.0,,,,,,,,,2400000.0,,,-1900000.0,3900000.0,-3600000.0,,,,,,,,21300000.0,99800000.0,,,61400000.0,15646000.0,,,,,,300000.0,,,,6900000.0,,-2900000.0,,-1700000.0,15000000.0,,,200000.0,100000.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,12200000.0,12500000.0,,25100000.0,6100000,,12200000.0,-1700000.0,,,-900000.0,,-2800000.0,9700000,27500000.0,0.0,6900000.0,1000000.0,,15691057.0,500000.0,,,,200000.0,100000.0,1.23,-17700000.0,-1800000.0,17000000.0,,17000000.0,9200000,1800000.0,46200000.0,13400000.0,,100000.0,-4000000.0,,500000.0,,16900000.0,15440000.0,35100000.0,17200000.0,20400000,,,24500000.0,19300000.0,,100000.0,12200000.0,,18600000.0,,15000000.0,35100000.0,,98100000.0,19300000.0,,1000000.0,-3300000.0,6900000.0,19300000.0,46200000.0,15000000.0,400000.0,17200000.0,0.0,,,,9000000.0,1400000.0,13500000.0,,81100000.0,100000.0,6100000,4300000.0,6100000,,1900000.0,200000.0,,,,4400000.0,400000.0,81100000.0,46200000.0,-7700000.0,,100000.0,,,-19600000.0,900000.0,,4000000.0,200000.0,,16800000.0,,16800000.0,63000000.0,,4300000.0,,,,,500000.0,12200000.0,18300000.0,19100000.0,,16900000.0,44700000.0,0.0,46200000.0,,29400000.0,,,0.0,100000.0,,,10100000.0,,19100000.0,-1000000.0,2800000.0,-2200000.0,31800000.0,,1.25,,,,,16300000.0,98100000.0,,,63000000.0,,,,-200000.0,,,1900000.0,,,-7700000.0,6900000.0,,-1800000.0,24500000.0,-1100000.0,13300000.0,,,200000.0,500000.0,200000.0,-4900000.0,16300000.0,-5100000.0,69800000.0,,-9300000.0,,-6400000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,,,,6810000,,21510000.0,-3059000.0,,,-917000.0,,-4500000.0,10900000,,,,,,,477000.0,,,,,,,,,,,24619000.0,10423000,12490000.0,52084000.0,,,202000.0,5914000.0,,,,24202000.0,,45966000.0,,21128000,,,25147000.0,,0.44,,,,,,,,,,,,1139000.0,,6592000.0,,,16378000.0,814000.0,,0.0,,15133333.0,,,,14536000.0,,,417000.0,6810000,4113000.0,6810000,,,0.0,,,,4113000.0,,87272000.0,,-8212000.0,,417000.0,,0.45,,795000.0,,4408000.0,,,16935000.0,,,,,,,,,,208000.0,21510000.0,,28449000.0,,,,0.0,48990000.0,,,,,,,,,11218000.0,,,-575000.0,13065000.0,-709000.0,,,,,,,,23270000.0,111891000.0,,,65925000.0,15477273.0,,,,,,2016000.0,,,,6939000.0,,,,9297000.0,12213000.0,,,153000.0,652000.0,118000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,,,,5878000,,21502000.0,-1251000.0,,,-924000.0,,-739000.0,8939000,,,,,,,507000.0,,,,,,,,,,,15405000.0,8432000,1245000.0,57041000.0,,,-264000.0,-4250000.0,,,,15405000.0,,40952000.0,,20325000,,,25893000.0,,0.38,,,,,,,,,,,,768000.0,,7222000.0,,,11752000.0,894000.0,,,,15468421.0,,,,13103000.0,,,,5878000,4671000.0,5878000,,,0.0,,,,4671000.0,,91679000.0,,-8719000.0,,,,0.38,,1219000.0,,3773000.0,,,17174000.0,,,,,,,,,,176000.0,21502000.0,,28432000.0,,,,0.0,48958000.0,,,,,,,,,9651000.0,,,-746000.0,1991000.0,-748000.0,,,,,,,,14402000.0,107084000.0,,,66132000.0,15468421.0,,,,,,234000.0,,,,6930000.0,,,,-8000.0,21510000.0,,,153000.0,394000.0,109000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,,,,2126000,,25032000.0,-2083000.0,,,-917000.0,,-2110000.0,2715000,,,,,,,523000.0,,,,,,,,,,,26052000.0,2192000,4974000.0,58169000.0,,,39000.0,4157000.0,,,,25972000.0,,50712000.0,,14691000,,,27399000.0,,0.14,,,,,,,,,,,,639000.0,,6750000.0,,,18141000.0,1988000.0,,0.0,,15185714.0,,,,7941000.0,,,80000.0,2126000,5749000.0,2126000,,,0.0,,,,5749000.0,,93014000.0,,-9241000.0,,80000.0,,0.14,,1227000.0,,1293000.0,,,18158000.0,,,,,,,,,,49000.0,25032000.0,,31932000.0,,,,0.0,50196000.0,,,,,,,,,3419000.0,,,-1507000.0,6481000.0,-868000.0,,,,,,,,23652000.0,119066000.0,,,68354000.0,15185714.0,,,,,,1534000.0,,,,6900000.0,,,,3530000.0,21502000.0,,,154000.0,552000.0,332000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,25190000.0,13974000.0,,28187000.0,6895000,,25190000.0,-2690000.0,,,-998000.0,,-6808000.0,10436000,30927000.0,0.0,6926000.0,757000.0,,15396454.0,556000.0,,,,769000.0,,1.41,-2029000.0,4481000.0,21395000.0,,21395000.0,9880000,4157000.0,64069000.0,22866000.0,,-124000.0,-1340000.0,,403000.0,,21395000.0,15288028.0,48137000.0,19100000.0,22070000,,,29267000.0,21709000.0,,0.0,25190000.0,,12213000.0,,15264000.0,48137000.0,,119139000.0,21709000.0,,757000.0,-3756000.0,7623000.0,21709000.0,51533000.0,15264000.0,1325000.0,19100000.0,,,,,9462000.0,591000.0,14447000.0,,97744000.0,,6895000,4567000.0,6895000,,2063000.0,0.0,,,,4567000.0,1325000.0,97744000.0,64069000.0,-9798000.0,,,,,-5194000.0,1515000.0,,4500000.0,153000.0,,19469000.0,,19469000.0,71002000.0,,4756000.0,,,,,158000.0,25190000.0,27254000.0,32116000.0,,21395000.0,50027000.0,0.0,51533000.0,,32990000.0,,,,,,,11395000.0,,32116000.0,-1560000.0,5717000.0,-2869000.0,35683000.0,,1.42,,,,,19301000.0,119139000.0,,,71002000.0,,,,-147000.0,,,5678000.0,,,-9798000.0,6926000.0,,,29267000.0,158000.0,25032000.0,,,153000.0,403000.0,769000.0,-4388000.0,19301000.0,-9083000.0,78214000.0,,-14157000.0,,12977000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,,,,8137000,,87906000.0,46970000.0,,,-995000.0,,,12067000,,,,,,,608000.0,,,,,,,,,,,31617000.0,11459000,13539000.0,71206000.0,,,,7855000.0,,,,31617000.0,,107296000.0,,23644000,,,31186000.0,,0.53,,,,,,,,,,,,777000.0,,7509000.0,,,17600000.0,3271000.0,,,,15352830.0,,,,16135000.0,,,,8137000,4676000.0,8137000,,,0.0,,,,4676000.0,,105815000.0,,-9798000.0,,,,0.53,,1903000.0,,5225000.0,,,21388000.0,,,,,,,,,,1338000.0,87906000.0,,88919000.0,,,,-663000.0,8748000.0,,,,,,,,,13362000.0,,,-2527000.0,16066000.0,-320000.0,,,,,,,,27641000.0,137432000.0,,,30136000.0,15352830.0,,,,,,49497000.0,,,,1013000.0,,,,62716000.0,25190000.0,,,155000.0,,705000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,,,,5293000,,46136000.0,-5529000.0,,,-1001000.0,,,9896000,,,,,,,634000.0,,,,,,,,,,,168382000.0,9262000,-2644000.0,-72216000.0,,,,-6948000.0,,,,21458000.0,,65627000.0,,23826000,,,32323000.0,,0.42,,,,,,,,,,,,571000.0,,8553000.0,,,13244000.0,1858000.0,,0.0,,15352830.0,,,,15273000.0,,,146924000.0,6248000,6011000.0,6248000,,,0.0,,,,6011000.0,,-72133000.0,,-9798000.0,,,,0.45,,956000.0,,3970000.0,,,22525000.0,,,,,,,,,,150052000.0,46136000.0,,51812000.0,,,,-5044000.0,8097000.0,,,,,,,,,10218000.0,,,-1771000.0,-873000.0,-35368000.0,,,,,,,,19104000.0,96249000.0,,,30622000.0,15352830.0,,,,,,-3758000.0,,,,5676000.0,,,,-41770000.0,87906000.0,,,83000.0,,496000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,,,,11000,,54413000.0,3869000.0,,,-1206000.0,,,3446000,,,,,,,702000.0,,,,,,,,,,,182004000.0,2744000,4875000.0,-72837000.0,,,,3257000.0,,,,34351000.0,,78085000.0,,18222000,,,32397000.0,,0.0,,,,,,,,,,,,1305000.0,,8057000.0,,,21327000.0,2511000.0,,0.0,,15352830.0,,,,10165000.0,,,147653000.0,2008000,7421000.0,2008000,,,0.0,,,,7421000.0,,-72754000.0,,-9798000.0,,,,0.0,,548000.0,,1284000.0,,,22599000.0,,,,,,,,,,44000.0,54413000.0,,55453000.0,,,,-81000.0,8566000.0,,,,,,,,,3292000.0,,,-776000.0,5651000.0,-1243000.0,,,,,,,,30972000.0,109250000.0,,,31165000.0,15352830.0,,,,,,4645000.0,,,,1040000.0,,0.0,,8277000.0,46136000.0,,,83000.0,,868000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,57659000.0,14489000.0,,33699000.0,4358000,,57659000.0,-1458000.0,,,-1862000.0,,,10741000,33507000.0,763000.0,1046000.0,879000.0,,14737000.0,699000.0,,,,792000.0,149110000.0,1.55,-183046000.0,4240000.0,177860000.0,,177860000.0,10042000,5801000.0,-69214000.0,21571000.0,,-10000.0,76000.0,,,,28750000.0,10970000.0,78596000.0,25670000.0,27184000,,,32504000.0,22809000.0,,0.0,57659000.0,,25190000.0,,19012000.0,78596000.0,,110488000.0,22809000.0,,879000.0,-5064000.0,9580000.0,17799000.0,8792000.0,19012000.0,1652000.0,25670000.0,763000.0,,,,50126000.0,148119000.0,17604000.0,,-67372000.0,149110000.0,6416000,7562000.0,6416000,,2643000.0,0.0,,,,7562000.0,1652000.0,-67372000.0,-69214000.0,-9404000.0,,,,,-39228000.0,384000.0,,4010000.0,83000.0,,23100000.0,,23100000.0,31892000.0,,3791000.0,,,,,-3315000.0,57659000.0,27845000.0,58705000.0,,28750000.0,59177000.0,6551000.0,8792000.0,,36150000.0,,,763000.0,,,,10426000.0,,58705000.0,-1200000.0,7001000.0,-2297000.0,37298000.0,,1.62,,,,,26306000.0,110488000.0,,,31892000.0,,,,144000.0,,,-258000.0,,,-9404000.0,1046000.0,,-3671000.0,32504000.0,3246000.0,54413000.0,,,83000.0,,792000.0,-6274000.0,26306000.0,43852000.0,92876000.0,,,,32469000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,,,,5414000,,54405000.0,-12785000.0,,,-1855000.0,,,12608000,,,,,,,790000.0,,,,,,,,,,,185017000.0,11818000,-1371000.0,-64371000.0,,,,3720000.0,,,,35233000.0,,78093000.0,,29698000,,,44470000.0,,0.52,,,,,,,,,,,,1425000.0,,9641000.0,,,21215000.0,2344000.0,,734000.0,,8329231.0,,,,20057000.0,,,149784000.0,7430000,8239000.0,7430000,,,0.0,,,,8239000.0,,-62529000.0,,-9404000.0,,,,0.65,,363000.0,,4751000.0,,,35066000.0,,,,,,,,,,,54405000.0,,55453000.0,,,,-28000.0,9329000.0,,,,,,,,,12181000.0,,,-12785000.0,11414000.0,-1883000.0,,,,,,,,32569000.0,122488000.0,,,44395000.0,10411538.0,,,,,,,,,,1048000.0,,,,-3254000.0,57659000.0,,,83000.0,,320000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,,,,5359000,,47155000.0,-7846000.0,,,-1855000.0,,,12548000,,,,,,,838000.0,,,,,,,,,,,176268000.0,11710000,356000.0,-59555000.0,,,,-6351000.0,,,,25577000.0,,73551000.0,,29823000,,,45423000.0,,0.51,,,,,,,,,,,,1866000.0,,10356000.0,,,17508000.0,860000.0,,929000.0,,8373438.0,,,,19467000.0,,,150691000.0,7384000,7757000.0,7384000,,,-6000000.0,,,,7757000.0,,-57741000.0,,-9404000.0,,,,0.64,,395000.0,,4721000.0,,,36019000.0,,,,,,,,,,,47155000.0,,54177000.0,,,,249000.0,8957000.0,,,,,,,,,12105000.0,,,-1846000.0,2202000.0,-1606000.0,,,,,,,,23077000.0,118527000.0,,,44976000.0,10507843.0,,,,,,,,,,7022000.0,,,,-7250000.0,54405000.0,,,83000.0,-28000.0,1640000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,,,,675000,,44695000.0,-7451000.0,,,-1855000.0,,-6000000.0,4817000,,,,,,,859000.0,,,,,,,,,,,193442000.0,3958000,4332000.0,-59423000.0,,,,2878000.0,,,,41046000.0,,89711000.0,,23026000,,,45934000.0,,0.08,,,,,,,,,,,,1759000.0,,9770000.0,,,27635000.0,919000.0,,1911000.0,,8437500.0,,,,13256000.0,,,152396000.0,2710000,9298000.0,2710000,,,0.0,,,,9298000.0,,-57536000.0,,-9404000.0,,,,0.08,,484000.0,,1732000.0,,,36530000.0,,,,,,,,,,,44695000.0,,57823000.0,,,,1063000.0,9665000.0,,,,,,,,,4442000.0,,,-1451000.0,5783000.0,-792000.0,,,,,,,,36383000.0,135906000.0,,,46195000.0,10458252.0,,,,,,,,,,13128000.0,,,,-2460000.0,47155000.0,,,83000.0,45000.0,3744000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,49135000.0,16730000.0,29853000.0,41601000.0,6992000,,49135000.0,-7031000.0,,,-1857000.0,,-6000000.0,14808000,41229000.0,1284000.0,18121000.0,773000.0,,14516000.0,1064000.0,,,,3534000.0,95862000.0,1.78,,3026000.0,133749000.0,,133749000.0,13744000,11251000.0,-52674000.0,14568000.0,,,2779000.0,,74000.0,,37887000.0,8617000.0,93788000.0,33880000.0,34163000,,,49658000.0,25784000.0,,0.0,49135000.0,,58705000.0,,,93788000.0,,140124000.0,25784000.0,,773000.0,-7422000.0,11833000.0,18440000.0,9765000.0,,1181000.0,33880000.0,1985000.0,,,-1304000.0,,,22330000.0,,6375000.0,95862000.0,8260000,8586000.0,8260000,,3551000.0,0.0,29853000.0,,,8586000.0,1181000.0,6375000.0,-52674000.0,-13087000.0,,70000.0,,,-6138000.0,43000.0,,5527000.0,107000.0,,36571000.0,,36571000.0,46336000.0,,1285000.0,,,,,,49135000.0,31681000.0,67256000.0,,37887000.0,75109000.0,0.0,9765000.0,,44780000.0,,,1985000.0,70000.0,,,13787000.0,,67256000.0,-1031000.0,12282000.0,-1857000.0,42514000.0,,2.14,,,,,3319000.0,140124000.0,,,46336000.0,,,,381000.0,,,,,,-13087000.0,18121000.0,,,49658000.0,3394000.0,44695000.0,,,107000.0,74000.0,3534000.0,-17113000.0,3319000.0,-35113000.0,116710000.0,,-18000000.0,,-9570000.0,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,,,,,7597000,,54330000.0,-6692000.0,,,-1507000.0,,-6000000.0,15172000,,,,,,,1075000.0,,,,,,,,,,,142745000.0,14097000,12702000.0,-45769000.0,,,-36000.0,3437000.0,,,,46338000.0,,109704000.0,,36694000,,,49338000.0,,0.61,,,,,,,,,,,,1355000.0,,12831000.0,,,,510000.0,,2048000.0,,10700000.0,,,,23863000.0,,,96407000.0,8872000,9766000.0,8872000,,,0.0,,,,9766000.0,,13315000.0,,-13087000.0,,92000.0,,0.71,,574000.0,,5799000.0,,,36251000.0,,,,,,,,,,,54330000.0,,78511000.0,,,,0.0,10105000.0,,,,,,,,,14671000.0,,,-692000.0,13394000.0,-1507000.0,,,,,,,,41740000.0,156060000.0,,,46356000.0,12454098.0,,,,,,,,,,24181000.0,,,,5195000.0,49135000.0,,,107000.0,109000.0,4088000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.056931200,,,,,7560000,,57415000.0,-3693000.0,,,-1507000.0,,-2000000.0,15195000,,,,,,,1162000.0,,,,,,,,,,,133740000.0,14033000,4481000.0,-38905000.0,,,-45000.0,-3810000.0,,,,36856000.0,,110473000.0,,36965000,,,49907000.0,,0.6,,,,,,,,,,,,961000.0,,13261000.0,,,,920000.0,,2086000.0,,10647887.0,,,,23704000.0,,,96884000.0,8841000,9671000.0,8841000,,,0.0,,,,9671000.0,,23368000.0,,-13087000.0,,65000.0,,0.71,,587000.0,,5779000.0,,,36820000.0,,,,,,,,,,,57415000.0,,83816000.0,,,,2111000.0,9815000.0,,,,,,,,,14620000.0,,,-1693000.0,6174000.0,604000.0,,,,,,,,32122000.0,157108000.0,,,46635000.0,12600000.0,,,,,,,,,,26401000.0,,,,3085000.0,54330000.0,,,107000.0,242000.0,3814000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
