date,annualInvestingCashFlow,trailingSaleOfInvestment,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfBusiness,annualPretaxIncome,annualLongTermDebt,trailingPurchaseOfInvestment,quarterlyCurrentDebt,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,annualChangeInInventory,quarterlyTotalAssets,quarterlyNetPPE,quarterlyTotalNonCurrentAssets,trailingNetIncome,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,annualPurchaseOfBusiness,trailingPretaxIncome,quarterlyOtherNonCurrentAssets,trailingGrossProfit,trailingFreeCashFlow,annualOperatingIncome,quarterlyCurrentLiabilities,quarterlyRetainedEarnings,annualCapitalStock,trailingTotalRevenue,quarterlyCurrentAssets,trailingCostOfRevenue,trailingOperatingIncome,quarterlyOtherIntangibleAssets,quarterlyCapitalStock,annualBasicAverageShares,trailingRepaymentOfDebt,quarterlyOtherShortTermInvestments,annualInventory,annualChangeInWorkingCapital,annualGrossProfit,annualAccountsPayable,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualGrossPPE,trailingChangeInCashSupplementalAsReported,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,annualNetOtherFinancingCharges,annualGoodwill,annualNonCurrentDeferredRevenue,annualStockBasedCompensation,annualEndCashPosition,trailingInterestExpense,annualPurchaseOfInvestment,annualTotalRevenue,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualCapitalExpenditure,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,trailingOperatingExpense,annualDilutedAverageShares,annualInterestExpense,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,quarterlyOtherCurrentAssets,trailingNetIncomeContinuousOperations,quarterlyAccountsPayable,annualCurrentAssets,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,trailingCapitalExpenditure,annualOtherNonCurrentAssets,trailingEndCashPosition,annualOtherNonCurrentLiabilities,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,annualBeginningCashPosition,annualNetIncomeContinuousOperations,annualDilutedEPS,annualOperatingExpense,annualCashAndCashEquivalents,annualNetPPE,annualCostOfRevenue,annualBasicEPS,trailingCommonStockIssuance,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualFreeCashFlow,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetOtherInvestingChanges,annualOtherCurrentAssets,trailingTaxProvision,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualEbitda,annualOperatingCashFlow,annualTotalNonCurrentAssets,annualCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyAccountsReceivable,quarterlyInventory,annualDepreciationAndAmortization,quarterlyGoodwill,annualTotalAssets,annualStockholdersEquity,quarterlyLongTermDebt,annualTaxProvision,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,trailingNetIncomeCommonStockholders,quarterlyCostOfRevenue,annualChangesInAccountReceivables,quarterlyOtherNonCashItems,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlyGrossProfit,quarterlySellingGeneralAndAdministration,quarterlyNetOtherInvestingChanges,quarterlyBeginningCashPosition,quarterlyStockBasedCompensation,annualResearchAndDevelopment,quarterlyInvestmentsAndAdvances,quarterlyFreeCashFlow,trailingBasicEPS,trailingChangeInInventory,quarterlyPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyRepurchaseOfCapitalStock,trailingChangeInAccountPayable,quarterlyPretaxIncome,trailingRepurchaseOfCapitalStock,trailingCashDividendsPaid,annualOtherIncomeExpense,quarterlyInterestExpense,quarterlyResearchAndDevelopment,trailingChangesInAccountReceivables,quarterlyTaxProvision,quarterlyEbitda,trailingDilutedAverageShares,trailingCashFlowFromContinuingFinancingActivities,quarterlyNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingDepreciationAndAmortization,quarterlyDeferredIncomeTax,quarterlyNetIncome,quarterlyDilutedAverageShares,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,trailingOtherIncomeExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,quarterlyInvestingCashFlow,quarterlyPurchaseOfInvestment,quarterlyNetIncomeCommonStockholders,quarterlyDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,quarterlyChangeInInventory,quarterlyBasicAverageShares,trailingDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangeInAccountPayable,annualIncomeTaxPayable,quarterlyCashDividendsPaid,trailingBasicAverageShares,trailingOtherNonCashItems,annualDeferredIncomeTax,quarterlyEndCashPosition,quarterlyBasicEPS,quarterlyChangesInAccountReceivables,trailingDilutedEPS,quarterlyOperatingExpense,trailingResearchAndDevelopment,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,trailingChangeInWorkingCapital,quarterlyOperatingCashFlow,quarterlySaleOfInvestment,trailingStockBasedCompensation,quarterlyCurrentAccruedExpenses,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlyRepaymentOfDebt,quarterlyChangeInAccountPayable,quarterlyChangeInCashSupplementalAsReported,annualInvestmentsAndAdvances,quarterlyTotalRevenue,annualCurrentDeferredRevenue
1970-01-01 00:00:01.356912000,-2208622000.0,,4065000.0,591899000.0,,4014253000.0,5191580000.0,,10888203000.0,1301772000.0,281939000.0,,176937000.0,0.0,-1031602000.0,79847109000.0,6399490000.0,13830789000.0,,-1711236000.0,-456499000.0,1973823000.0,57103908000.0,-1016915000.0,,113266000.0,,,4869478000.0,50105470000.0,,2402625000.0,,66016320000.0,,,2152539000.0,2402625000.0,2402625000.0,,1559000.0,13618051000.0,-615362000.0,10942598000.0,35137489000.0,9723551000.0,9721992000.0,8110726000.0,,,281939000.0,-459958000.0,3396955000.0,127322000.0,,9721992000.0,,-73120000.0,135786836000.0,-3369020000.0,-24970408000.0,-1519311000.0,8110726000.0,,,2402625000.0,1317386000.0,,127322000.0,1590374000.0,,35137489000.0,66016320000.0,-1711236000.0,6298150000.0,,113266000.0,,176937000.0,10888203000.0,57103908000.0,13091012000.0,3080136000.0,0.82,6073120000.0,9721992000.0,6399490000.0,124844238000.0,0.82,,2152539000.0,1559000.0,9723551000.0,0.0,2497898000.0,6998438000.0,,1590374000.0,,6998438000.0,5897249000.0,4017209000.0,13830789000.0,50105470000.0,1973823000.0,34597266000.0,13618051000.0,565610000.0,3396955000.0,79847109000.0,17078291000.0,5191580000.0,934117000.0,,34597266000.0,17078291000.0,,591899000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,,,,,,,14448462000.0,,4383212000.0,,198286000.0,,,97387284000.0,7075071000.0,14873891000.0,,-15806000.0,,,,,,870290000.0,,,,61216947000.0,,,,82513393000.0,,,11183888000.0,2568293000.0,,,1559000.0,,,,,13497641000.0,13496082000.0,,,,,,,,,,,,,,,,7090877000.0,,,,,,144553000.0,0.0,,41237425000.0,,,,,,,,,70304815000.0,,,,,,,,,,,,,,,9087868000.0,,,,,,,,,,44590630000.0,14447822000.0,,,,,7201789000.0,,,,20782613000.0,,610580000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,-4066375000.0,,380000.0,596282000.0,,4620505000.0,4134067000.0,,21007276000.0,1729689000.0,447724000.0,,132842000.0,-1933197000.0,-2711735000.0,105453110000.0,7587983000.0,15739734000.0,,-2289270000.0,-642073000.0,2250002000.0,76841760000.0,-970395000.0,,120352000.0,,,6129124000.0,70841179000.0,5312091000.0,2568293000.0,,89713376000.0,,,2137249000.0,2568293000.0,2523359000.0,,1122000.0,16702338000.0,-1078107000.0,13378516000.0,45018844000.0,14003084000.0,14001962000.0,9877253000.0,,,447724000.0,206195000.0,3466040000.0,155481000.0,,14001962000.0,,-62500000.0,166866146000.0,4283648000.0,-31436597000.0,-1302446000.0,9877253000.0,,,2523359000.0,1730627000.0,,155481000.0,3041892000.0,,45018844000.0,89713376000.0,-2289270000.0,7565537000.0,,120352000.0,,132842000.0,21007276000.0,76841760000.0,9801502000.0,3579712000.0,0.89,7249392000.0,14001962000.0,7587983000.0,153487630000.0,0.89,,2137249000.0,1122000.0,14003084000.0,3224560000.0,3638848000.0,6000581000.0,,3041892000.0,,6000581000.0,7028058000.0,4941294000.0,15739734000.0,70841179000.0,2250002000.0,47481041000.0,16702338000.0,676926000.0,3466040000.0,105453110000.0,21815546000.0,4134067000.0,1040793000.0,,47481041000.0,21815546000.0,5312091000.0,596282000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,,,,,,,22103090000.0,,5033891000.0,,146283000.0,,,113171560000.0,7784250000.0,16545185000.0,,-16777000.0,,,,,,1164950000.0,,,,76869639000.0,6109797000.0,,,96626375000.0,,,7116819000.0,2568293000.0,,,1122000.0,,,,,12428020000.0,12426898000.0,,,,,,,,,,,,,,,,7801027000.0,,,,,,152310000.0,3330995000.0,,48601002000.0,,,,,,,,,83144095000.0,,,,,,,,,,,,,,,6274456000.0,,,,,,,,,,56138415000.0,17044649000.0,,,,,4322900000.0,,,,21903331000.0,,573756000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,-4357566000.0,,0.0,632801000.0,,5934603000.0,4222597000.0,,25232854000.0,2180497000.0,754816000.0,,168505000.0,-1152135000.0,-3309441000.0,128655739000.0,8547974000.0,18383275000.0,,-2805187000.0,-667756000.0,2874823000.0,92366110000.0,-1535520000.0,,315547000.0,,,7888792000.0,86019825000.0,,2767095000.0,,110272464000.0,,,2624122000.0,2767095000.0,2585178000.0,,728000.0,20308570000.0,-2032674000.0,16328218000.0,55332150000.0,15233084000.0,15232356000.0,11353161000.0,,,754816000.0,94701000.0,3723888000.0,205664000.0,,15232356000.0,,-15000000.0,200131261000.0,1225295000.0,-39034663000.0,-1887350000.0,11353161000.0,,,2585178000.0,2191220000.0,,205664000.0,4151194000.0,,55332150000.0,110272464000.0,-2805187000.0,8670317000.0,,315547000.0,,168505000.0,25232854000.0,92366110000.0,14001962000.0,4551573000.0,1.11,8439426000.0,15232356000.0,8547974000.0,183803043000.0,1.11,,2624122000.0,728000.0,15233084000.0,4390715000.0,3673485000.0,6346285000.0,,4151194000.0,,6346285000.0,8961069000.0,5560835000.0,18383275000.0,86019825000.0,2874823000.0,62566132000.0,20308570000.0,835246000.0,3723888000.0,128655739000.0,27381867000.0,4222597000.0,1383030000.0,,62566132000.0,27381867000.0,,632801000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,,,,,,31521264000.0,,5563101000.0,,896422000.0,,,136320719000.0,8761306000.0,19209800000.0,,,,,,,,1462297000.0,,,,96181854000.0,8424719000.0,,,117110919000.0,,,8156575000.0,2767095000.0,,,728000.0,,,,,14061254000.0,14060526000.0,,,,,,,,,,,,,,,,8761306000.0,,,,,,,4123499000.0,,57749760000.0,,,,,,,,,98386206000.0,,,,,,,,,,,,,,,2204352000.0,,,,,,,,,,71226687000.0,19910920000.0,,,,,154629000.0,,,,28250963000.0,,658645000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,-1596468000.0,,116533000.0,692619000.0,,7409580000.0,608195000.0,,28203994000.0,2069046000.0,930599000.0,,307042000.0,-300122000.0,-1730481000.0,138267028000.0,9130936000.0,21514960000.0,,-3486309000.0,-857799000.0,3760649000.0,97611323000.0,-360272000.0,,180755000.0,,,9162621000.0,94682070000.0,10034577000.0,2767095000.0,,116752068000.0,,,2722868000.0,2767095000.0,2767095000.0,,2069000.0,22348576000.0,4991566000.0,18577180000.0,60136795000.0,19921223000.0,19919154000.0,12617245000.0,,,930599000.0,-101908000.0,3997101000.0,290341000.0,,19919154000.0,,-8425000.0,227029084000.0,4635892000.0,-46963884000.0,-1292483000.0,12617245000.0,,,2767095000.0,2087047000.0,,290341000.0,1226470000.0,,60136795000.0,116752068000.0,-3486309000.0,9692055000.0,,180755000.0,,307042000.0,28203994000.0,97611323000.0,15232356000.0,5696416000.0,1.36,9414559000.0,19919154000.0,9130936000.0,208451904000.0,1.36,,2722868000.0,2069000.0,19921223000.0,,12267963000.0,2929253000.0,,1226470000.0,,2929253000.0,10502015000.0,13560446000.0,21514960000.0,94682070000.0,3760649000.0,58860366000.0,22348576000.0,1005388000.0,3997101000.0,138267028000.0,30051626000.0,608195000.0,1713164000.0,,58860366000.0,30051626000.0,10034577000.0,692619000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,,,,,,24821068000.0,,6299333000.0,,900521000.0,,,152538593000.0,9078162000.0,22026755000.0,,,,,,,,1544584000.0,,,,98252040000.0,11429268000.0,,,130511838000.0,,,8072350000.0,2767095000.0,,,1004000.0,,,,,23507692000.0,23506688000.0,,,,,,,,,,,,,,,,9078162000.0,,,,,,,4355453000.0,,65223448000.0,,,,,,,,,109653358000.0,,,,,,,,,,,,,,,11401318000.0,,,,,,,,,,68944304000.0,22391402000.0,,,,,9310136000.0,,,,31292870000.0,,644934000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,-1606454000.0,,1370000.0,601328000.0,,8924822000.0,11135299000.0,,22362578000.0,1971187000.0,1080870000.0,,209166000.0,-359679000.0,-3559829000.0,157711590000.0,8081019000.0,24951871000.0,,-3376424000.0,-1134509000.0,4647344000.0,113179154000.0,-584285000.0,,165522000.0,,,9955852000.0,99737359000.0,13437539000.0,2767095000.0,,132759719000.0,,,2447901000.0,2767095000.0,2759865000.0,,5468000.0,25759525000.0,-127678000.0,20400209000.0,68845508000.0,25578227000.0,25572759000.0,11457443000.0,,,1080870000.0,-745245000.0,3834871000.0,238055000.0,3833000.0,25572759000.0,,-9163000.0,258117225000.0,5624546000.0,-40252343000.0,-1363836000.0,11457443000.0,,,2767095000.0,2043492000.0,,238055000.0,6236082000.0,,68845508000.0,132759719000.0,-3376424000.0,10729238000.0,,165522000.0,,209166000.0,22362578000.0,113179154000.0,19966052000.0,6891595000.0,1.68,10444357000.0,25572759000.0,8081019000.0,237717016000.0,1.68,,2447901000.0,5468000.0,25578227000.0,,7894128000.0,13441795000.0,,6236082000.0,,13441795000.0,12036075000.0,9257964000.0,24951871000.0,99737359000.0,4635201000.0,60688999000.0,25759525000.0,1067761000.0,3834871000.0,157711590000.0,31810928000.0,11135299000.0,2033227000.0,,60688999000.0,31810928000.0,13437539000.0,601328000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,,,,,,,34917539000.0,,201987000.0,,198929000.0,,,173659671000.0,8721120000.0,28456375000.0,,-19540000.0,,,,,,2156764000.0,,,,115114242000.0,,,,145203296000.0,,,13176292000.0,2767095000.0,,,929000.0,,,,,20071849000.0,20070920000.0,,,,,,,,,,,,,,,,8721120000.0,,,,,,233363000.0,4409803000.0,,69311128000.0,,,,,,,,,125792842000.0,,,,,,,,,,,,,,,10678600000.0,,,,,,,,,,81006068000.0,24338257000.0,,,,,8430170000.0,,,,32892034000.0,,591546000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,-2547286000.0,,24807000.0,666872000.0,,10173004000.0,5441488000.0,,30162908000.0,2533231000.0,2839449000.0,,139535000.0,8520000.0,-697059000.0,169539028000.0,9144258000.0,24695635000.0,,-4032987000.0,-1383433000.0,5283091000.0,118269374000.0,-764951000.0,,184900000.0,,,11318049000.0,110876304000.0,,2767095000.0,,144843393000.0,,,2546893000.0,2767095000.0,2760755000.0,,175614000.0,26768692000.0,-8843703000.0,22388513000.0,69179367000.0,29187050000.0,29011436000.0,13177245000.0,,,2839449000.0,1015729000.0,4127286000.0,214339000.0,26949000.0,29011436000.0,,-303550000.0,277028977000.0,3422442000.0,-39075832000.0,-1894699000.0,13177245000.0,,,2767095000.0,2611864000.0,,214339000.0,,,69179367000.0,144843393000.0,-4032987000.0,11570402000.0,,184900000.0,,139535000.0,30162908000.0,118269374000.0,25572759000.0,7868176000.0,1.91,11070464000.0,29011436000.0,9144258000.0,254640464000.0,1.91,,2546893000.0,175614000.0,29187050000.0,-99977000.0,-227354000.0,7393070000.0,,,,7393070000.0,13799995000.0,1667345000.0,24695635000.0,110876304000.0,5279921000.0,64443680000.0,26768692000.0,1015127000.0,4127286000.0,169539028000.0,35257635000.0,5441488000.0,2304828000.0,,64443680000.0,35257635000.0,,666872000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,,,,,,,46531643000.0,,813606000.0,,126951000.0,,,191826134000.0,10552654000.0,26665309000.0,,,,,,,,2006407000.0,,,,135009038000.0,,,,165160825000.0,,,,2767095000.0,,,418000.0,,,,,23354128000.0,23353710000.0,,,,,,,,,,,,,,,,10552654000.0,,,,,,204199000.0,,,72824837000.0,,,,,,,,,138381687000.0,,,,,,,,,,,,,,,3372649000.0,,,,,,,,,,93494681000.0,27357090000.0,,,,,1448426000.0,,,,36309085000.0,,655601000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,-5907624000.0,,60113000.0,864906000.0,,12207940000.0,4951167000.0,,50085218000.0,4049324000.0,6323223000.0,,247016000.0,-2410495000.0,-4925872000.0,235771077000.0,12713461000.0,31116504000.0,,-5518690000.0,-1577030000.0,5835842000.0,167495310000.0,-295461000.0,,322376000.0,,,15799756000.0,160074381000.0,,2971656000.0,,204654573000.0,,,2577350000.0,2971656000.0,2967629000.0,,41199000.0,35388863000.0,-10665330000.0,31228092000.0,87715715000.0,40340184000.0,40298985000.0,18232151000.0,,,6323223000.0,2704800000.0,4899384000.0,300603000.0,19983000.0,40298985000.0,,-537040000.0,344525821000.0,8064634000.0,-66762591000.0,-3404120000.0,18232151000.0,,,2971656000.0,4157253000.0,,300603000.0,,,87715715000.0,204654573000.0,-5518690000.0,15887714000.0,,322376000.0,,247016000.0,50085218000.0,167495310000.0,32240796000.0,9404484000.0,1.96,15428336000.0,40298985000.0,12713461000.0,313297729000.0,1.97,,2577350000.0,41199000.0,40340184000.0,2833000.0,249619000.0,7420929000.0,,,,7420929000.0,17759872000.0,3653739000.0,31116504000.0,160074381000.0,5833547000.0,97845345000.0,35388863000.0,1394679000.0,4899384000.0,235771077000.0,42821826000.0,4951167000.0,2803456000.0,,97845345000.0,42821826000.0,,864906000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,,,,,,,,64276887000.0,,,,599324000.0,,,274485300000.0,17362568000.0,37176539000.0,,,,,,,,2160484000.0,,,,191655204000.0,,,,237308761000.0,,,,2971656000.0,,,169000.0,,,,,33449162000.0,33448993000.0,,,,,,,,,,,,,,,,17362568000.0,,,,,,328980000.0,,,95462311000.0,,,,,,,,,202805896000.0,,,,,,,,,,,,,,,11150692000.0,,,,,,,,,,132588930000.0,40997340000.0,,,,,5413888000.0,,,,44175752000.0,,915858000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
