date,quarterlyGoodwill,annualNetOtherInvestingChanges,annualRetainedEarnings,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualChangeInWorkingCapital,quarterlyTotalAssets,annualCashDividendsPaid,annualNetIncome,quarterlyTotalNonCurrentAssets,annualCommonStockIssuance,annualFreeCashFlow,quarterlyAccountsReceivable,annualGoodwill,annualPretaxIncome,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualOperatingIncome,annualDilutedAverageShares,annualAccountsPayable,trailingInvestingCashFlow,annualInvestingCashFlow,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualAccountsReceivable,trailingResearchAndDevelopment,annualPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualBasicAverageShares,annualTotalRevenue,annualOtherCurrentAssets,quarterlyLongTermDebt,annualEndCashPosition,trailingPurchaseOfInvestment,annualLongTermDebt,annualNonCurrentDeferredRevenue,annualDilutedEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,trailingSaleOfInvestment,annualStockholdersEquity,annualTaxProvision,annualTotalAssets,annualDepreciationAndAmortization,annualCurrentLiabilities,annualCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyDilutedEPS,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyInventory,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetIncomeCommonStockholders,quarterlyGrossProfit,quarterlyNetOtherFinancingCharges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualSaleOfInvestment,trailingEndCashPosition,annualOperatingCashFlow,trailingOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentAssets,annualOtherNonCurrentAssets,annualNetPPE,quarterlyOtherNonCurrentAssets,trailingPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,annualEbitda,quarterlyCapitalStock,annualInterestExpense,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,quarterlyBasicEPS,quarterlyBasicAverageShares,annualCapitalExpenditure,quarterlySaleOfInvestment,quarterlyOperatingExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,annualSellingGeneralAndAdministration,quarterlyNonCurrentDeferredTaxesLiabilities,annualCapitalStock,annualTotalNonCurrentAssets,quarterlyCashAndCashEquivalents,trailingGrossProfit,trailingCapitalExpenditure,trailingInterestExpense,quarterlyAccountsPayable,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyNetOtherInvestingChanges,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,quarterlyEbitda,annualPurchaseOfBusiness,quarterlyNetPPE,trailingNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyResearchAndDevelopment,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualCurrentDebt,annualInventory,trailingTaxProvision,annualNetOtherFinancingCharges,annualResearchAndDevelopment,trailingOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,quarterlyOtherCurrentLiabilities,annualOperatingExpense,quarterlyChangeInCashSupplementalAsReported,annualBeginningCashPosition,trailingSellingGeneralAndAdministration,annualCostOfRevenue,quarterlyDilutedAverageShares,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingBeginningCashPosition,annualTotalLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyOperatingIncome,trailingCostOfRevenue,annualChangeInInventory,trailingNetIncome,quarterlyCurrentLiabilities,quarterlyGrossPPE,annualNonCurrentDeferredTaxesLiabilities,trailingFreeCashFlow,annualBasicEPS,quarterlyCurrentAssets,trailingRepurchaseOfCapitalStock,quarterlyDepreciationAndAmortization,quarterlyIncomeTaxPayable,trailingDeferredIncomeTax,annualDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingChangeInAccountPayable,annualStockBasedCompensation,quarterlyOtherIncomeExpense,trailingOtherNonCashItems,quarterlyOtherNonCashItems,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,quarterlyRepurchaseOfCapitalStock,annualChangesInAccountReceivables,trailingOperatingCashFlow,annualInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,trailingBasicEPS,trailingBasicAverageShares,trailingStockBasedCompensation,quarterlyDeferredIncomeTax,annualCurrentDeferredRevenue,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualRepurchaseOfCapitalStock,annualAccumulatedDepreciation,quarterlyOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,trailingCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInInventory,trailingPurchaseOfBusiness,quarterlyCurrentDeferredRevenue,annualOtherIncomeExpense,annualChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingDilutedEPS,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentAccruedExpenses,annualIncomeTaxPayable,trailingDepreciationAndAmortization,trailingOtherIncomeExpense,quarterlyChangeInInventory,trailingDilutedAverageShares,quarterlyAccumulatedDepreciation
1970-01-01 00:00:01.222732800,,,,,36172000.0,-648657000.0,,220842119000.0,,,31301146000.0,,,27999607000.0,,,48308674000.0,-93344000.0,,,,,,,860637000.0,864956000.0,,,,5976958000.0,,,,6888097000.0,,,,,,15346463000.0,2140160000.0,,,,,,,,,15485005000.0,0.07,-493254000.0,273946000.0,23045988000.0,174177126000.0,860637000.0,4785362000.0,0.0,47633825000.0,-969935000.0,,,,,,,,,0.0,,,,,,,,46425491000.0,,,47501801000.0,,,12337542000.0,,,6516351000.0,0.07,12294814286.0,,66139000.0,3567111000.0,49156885000.0,,161659000.0,,,49120713000.0,,,,50462437000.0,,-117780000.0,46575188000.0,86126000.0,53094036000.0,,1300520000.0,,18565147000.0,,-442757000.0,,,0.0,,,,,,,,,1026574000.0,17502818000.0,,132024000.0,,,,,,173327000.0,,,161618000.0,2677532000.0,,1218251000.0,,,,158830663000.0,18565147000.0,,,,189540973000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,,-2612695000.0,3716446000.0,,32853000.0,6849570000.0,-1360162000.0,220101535000.0,-2760397000.0,3643843000.0,35027756000.0,39151656000.0,-3461983000.0,32641956000.0,,4568845000.0,81318798000.0,-726850000.0,32853000.0,6229294000.0,,62824384000.0,,-13068202000.0,1258426000.0,1332916000.0,32641956000.0,,-1087776000.0,6104305000.0,11387009375.0,226140708000.0,36327258000.0,5514787000.0,49455325000.0,,5514787000.0,157376000.0,0.32,13731395000.0,3926522000.0,,,47773525000.0,862554000.0,220101535000.0,4190761000.0,158068877000.0,57470064000.0,13626111000.0,,-564045000.0,403834000.0,22149687000.0,171800272000.0,1258426000.0,9492053000.0,28193000.0,49455325000.0,-5657819000.0,208150000.0,,7299850000.0,,13731395000.0,185073779000.0,0.0,21886854000.0,0.0,,57502917000.0,21886854000.0,19622702000.0,3643843000.0,,26266834000.0,47773525000.0,6104305000.0,-30294398000.0,47633825000.0,,10029321000.0,12337542000.0,1269715000.0,6978960000.0,6978960000.0,,,-10761833000.0,51891000.0,6925296000.0,57502917000.0,9573813000.0,301141000.0,12337542000.0,35027756000.0,57470064000.0,,,,62824384000.0,,-14830737000.0,36327258000.0,-1341070000.0,90810851000.0,,2037448000.0,,21886854000.0,,-4839123000.0,,3706291000.0,28193000.0,794402000.0,13626111000.0,22149687000.0,,39151656000.0,,,22533627000.0,1633614000.0,19622702000.0,16304333000.0,1821500000.0,23188491000.0,,203607081000.0,,,157376000.0,,171800272000.0,300698000.0,3716446000.0,,2566757000.0,,-10123832000.0,,158068877000.0,21886854000.0,301141000.0,,0.32,185073779000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,0.0,,,,39531000.0,-675160000.0,,230297341000.0,,,36282035000.0,,,30221577000.0,,,46278855000.0,-40288000.0,,,,,,,944844000.0,944582000.0,,,,5946574000.0,,,,6044073000.0,,,,,,13950868000.0,2309371000.0,,,,,,,,,15019593000.0,0.08,,118553000.0,28989831000.0,181017235000.0,944844000.0,5051981000.0,-283048000.0,50467337000.0,-2710569000.0,,,,,,,,,0.0,,,,,,,,48748158000.0,,,49455325000.0,,,12337542000.0,,,6966952000.0,0.08,11810550000.0,,12031000.0,3846824000.0,58399941000.0,,319699000.0,,,58360410000.0,,,,62231290000.0,,-3489781000.0,34732941000.0,-53451000.0,51330836000.0,,1264702000.0,,23021121000.0,,-2676648000.0,,,0.0,,,,,,,,,1146149000.0,22390737000.0,,1012012000.0,,,,11810550000.0,,126429000.0,,,201567000.0,4653887000.0,,1205157000.0,,,,167066367000.0,23021121000.0,,,,194015306000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,,,,,49697000.0,3588033000.0,,246188159000.0,,,38771196000.0,,,31582058000.0,,,71547280000.0,-603894000.0,,,,,,,1276154000.0,1301066000.0,,,,5714337000.0,,,,5767915000.0,,,,,,13720298000.0,3052238000.0,,,,,,,,,14824896000.0,,,429628000.0,31716902000.0,196747909000.0,1276154000.0,7342248000.0,287851000.0,51918942000.0,-2664152000.0,,,,,,,,,0.0,,,,,,,,48883361000.0,,,50467337000.0,,,12337542000.0,,,7192461000.0,,,,2729000.0,5487580000.0,61851347000.0,,298123000.0,,,61801650000.0,,,,69743073000.0,,-10608624000.0,39302722000.0,-1528670000.0,78889528000.0,,2254930000.0,,25133531000.0,,-1398174000.0,,,4803000.0,,,,,,,,,1825302000.0,20918776000.0,,1451605000.0,,,,,,149435000.0,,,524236000.0,4703690000.0,,1854668000.0,,,,183027611000.0,25133531000.0,,,,207416963000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,,,,,44709000.0,-1607136000.0,,264706317000.0,,,40862673000.0,,,37034948000.0,,,86323387000.0,-1209924000.0,,,,,,,1454762000.0,1491001000.0,,,,5486317000.0,,,,15598158000.0,,,,,,23417756000.0,3808022000.0,,,,,,,,,10087366000.0,0.12,-56278000.0,33881000.0,33456632000.0,213766119000.0,1454762000.0,8332142000.0,0.0,52662932000.0,-2448040000.0,,,,,,,,,0.0,,,,,,,,50341734000.0,,,51918942000.0,,,12337542000.0,,,7212777000.0,0.12,12123016667.0,,33454000.0,6534238000.0,63134292000.0,,302848000.0,,,63089583000.0,,,,77954502000.0,,-6500001000.0,45827695000.0,275740000.0,94655529000.0,,1881789000.0,,27116844000.0,,-2075588000.0,,,0.0,,,,,,,,,1847908000.0,21616348000.0,,743990000.0,,,,11810550000.0,,147909000.0,,,356907000.0,6158451000.0,,1797904000.0,,,,190348363000.0,27116844000.0,,,,223843644000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,,-1629440000.0,8684002000.0,,97339000.0,3170732000.0,17070949000.0,282990267000.0,-2727010000.0,6599072000.0,44081471000.0,173644000.0,4476469000.0,44689573000.0,,8307399000.0,118278290000.0,-872904000.0,97339000.0,8123092000.0,11810550000.0,101980100000.0,,-13629192000.0,2923312000.0,2995057000.0,44689573000.0,,-1484272000.0,5319166000.0,12451079245.0,355520769000.0,52021064000.0,13565201000.0,55070050000.0,,13565201000.0,137486000.0,0.53,21315740000.0,5255690000.0,,,53265485000.0,1575694000.0,282990267000.0,6374736000.0,207595294000.0,64952253000.0,10942837000.0,,-1427540000.0,1046433000.0,33476461000.0,228911034000.0,2923312000.0,12366587000.0,10568841000.0,55070050000.0,-5806431000.0,270609000.0,,17474452000.0,,21315740000.0,238908796000.0,0.0,30440748000.0,0.0,,65049592000.0,30440748000.0,21558816000.0,6599072000.0,,5614725000.0,53265485000.0,5319166000.0,-26465731000.0,52662932000.0,,15901847000.0,12337542000.0,1219712000.0,5787704000.0,5787704000.0,,,-12997983000.0,222395000.0,9101222000.0,65049592000.0,14425322000.0,302404000.0,12337542000.0,44081471000.0,64952253000.0,,,,101980100000.0,,-5867325000.0,52021064000.0,-323059000.0,130644877000.0,,4534473000.0,,30440748000.0,,-6847573000.0,,6731705000.0,168841000.0,14672000.0,10942837000.0,33476461000.0,,10573644000.0,,,33092958000.0,3488040000.0,21558816000.0,24969866000.0,2407118000.0,49455325000.0,,322427811000.0,,,137486000.0,,228911034000.0,492983000.0,8684002000.0,,3265365000.0,,-7924059000.0,,207595294000.0,30440748000.0,302404000.0,,0.53,238908796000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,,,,,95557000.0,347213000.0,,293298774000.0,,,44424949000.0,,,40633529000.0,,,63613174000.0,-118857000.0,,,,,,,1389665000.0,1413703000.0,,,,5025480000.0,,,,13674893000.0,,,,,,20908982000.0,2809537000.0,,,,,,,,,12583534000.0,0.11,-26000000.0,121184000.0,38520542000.0,238108528000.0,1389665000.0,6677276000.0,0.0,56653354000.0,-2584116000.0,,,,,,,,,0.0,,,,,,,,54376133000.0,,,55070050000.0,,,12337542000.0,,,5801216000.0,0.11,12633318182.0,,16975000.0,4922992000.0,67446603000.0,,308090000.0,,,67351046000.0,,,,92952456000.0,,-5071753000.0,50262793000.0,-2254000.0,70290450000.0,,1794404000.0,,30723320000.0,,-2425894000.0,,,,,,,,,,,,1673220000.0,25347925000.0,,1583304000.0,,,,,,138340000.0,,,259517000.0,10073667000.0,-160000000.0,1754284000.0,,,,217199546000.0,30723320000.0,,,,248873825000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,,,,,67655000.0,-4887394000.0,,312354981000.0,,,46744581000.0,,,43687550000.0,,,98633710000.0,-568453000.0,,,,,,,1988431000.0,2011468000.0,,,,4943800000.0,,,,14735178000.0,,,,,,22238101000.0,4500461000.0,,,,,,,,,14316479000.0,,-500987000.0,439444000.0,45244081000.0,257309939000.0,1988431000.0,10396187000.0,5161000.0,55476006000.0,-2375572000.0,,,,,,,,,0.0,,,,,,,,54343529000.0,,,56653354000.0,,,12337542000.0,,,5786656000.0,,,,29227000.0,7673427000.0,64507756000.0,,274238000.0,,,64440101000.0,,,,106613296000.0,,-2956745000.0,57794822000.0,1169234000.0,109029897000.0,,3017752000.0,,32283451000.0,,-3534814000.0,,,,,,,,,,,,2578308000.0,23397391000.0,,-1177348000.0,,,,,,143746000.0,,,566840000.0,10088091000.0,,2722760000.0,,,,235071838000.0,32283451000.0,,,,265610400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,,,,79313000.0,-3013715000.0,,327818245000.0,,,48775010000.0,,,50208327000.0,,,114767662000.0,-2206371000.0,,,,,,,-1360473000.0,-1353152000.0,,,,4874733000.0,,,,21234990000.0,,,,,,27618795000.0,4852773000.0,,,,,,,,,18781687000.0,-0.11,-25894000.0,108833000.0,54187901000.0,273994935000.0,-1360473000.0,8006441000.0,169839000.0,60168376000.0,-4481988000.0,,,,,,,,,0.0,,,,,,,,52939452000.0,,,55476006000.0,,,12337542000.0,,,5762255000.0,-0.11,12367936364.0,,99810000.0,8454908000.0,67316323000.0,,278454000.0,,,67237010000.0,,,,118185942000.0,,-3167189000.0,57484752000.0,-2683218000.0,122774103000.0,,-901967000.0,,34399801000.0,,-1641387000.0,,,169839000.0,,,,,,,,,-1010800000.0,26306331000.0,,4692370000.0,,,,,,141578000.0,,,342352000.0,8727617000.0,,-448467000.0,,,,246376140000.0,34399801000.0,,,,279043235000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,,1182448000.0,10101077000.0,,75490000.0,-3207963000.0,4553276000.0,350194015000.0,-3607552000.0,4246221000.0,58269232000.0,176827000.0,-10761859000.0,56047982000.0,,6088759000.0,151632572000.0,-713871000.0,75490000.0,6849838000.0,,141196175000.0,,-15525050000.0,2228598000.0,2244617000.0,56047982000.0,,-1179961000.0,4503188000.0,12488885294.0,470158793000.0,60384704000.0,22415163000.0,55923144000.0,,22415163000.0,156223000.0,0.34,29224977000.0,8527460000.0,,,57403314000.0,1772123000.0,350194015000.0,7805916000.0,262737618000.0,65206592000.0,16242671000.0,,-627080000.0,815954000.0,59598496000.0,291962595000.0,2228598000.0,16431771000.0,1827000.0,55923144000.0,-6083374000.0,199854000.0,,6252570000.0,,29224977000.0,291924783000.0,0.0,37364342000.0,0.0,,65282082000.0,37364342000.0,18648376000.0,4246221000.0,,853094000.0,57403314000.0,4503188000.0,-20300710000.0,60168376000.0,,15085388000.0,12337542000.0,1190713000.0,6372612000.0,6372612000.0,,,-17014429000.0,53842000.0,13610510000.0,65282082000.0,20690231000.0,269754000.0,12337542000.0,58269232000.0,65206592000.0,,,,141196175000.0,,-9105023000.0,60384704000.0,2698686000.0,168064343000.0,,3663985000.0,,37364342000.0,,-9412334000.0,,4316636000.0,1827000.0,170065000.0,16242671000.0,59598496000.0,,176827000.0,,,41511675000.0,2848031000.0,18648376000.0,34661837000.0,-4245232000.0,55070050000.0,,428647118000.0,,,156223000.0,,291962595000.0,603414000.0,10101077000.0,,2821261000.0,,-25563197000.0,,262737618000.0,37364342000.0,269754000.0,,0.34,291924783000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,,,,,72290000.0,-7375668000.0,,366064669000.0,,,59531286000.0,,,56473780000.0,,,78885819000.0,-527056000.0,,,,,,,1703642000.0,1691857000.0,,,,4036551000.0,,,,24582335000.0,,,,,,30873787000.0,3552017000.0,,,,,,,,,22093988000.0,0.14,-239216000.0,311260000.0,67433168000.0,306088562000.0,1703642000.0,8470189000.0,0.0,55265190000.0,-3340291000.0,,,,,,,,,0.0,,,,,,,,59151859000.0,,,55923144000.0,,,12337542000.0,,,6449861000.0,0.14,12168871429.0,,808000.0,6224495000.0,62907502000.0,,282852000.0,,,62835212000.0,,,,141967902000.0,,-6199017000.0,61104084000.0,-6000.0,87356008000.0,,2351878000.0,,38243671000.0,,-3130753000.0,,,,,,,,,,,,2040618000.0,24681269000.0,,-657954000.0,,,,,,154053000.0,,,348761000.0,11832293000.0,,2245694000.0,,,,275214775000.0,38243671000.0,,,,306533383000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,,,65699000.0,-10882159000.0,,395613107000.0,,,61980169000.0,,,54259123000.0,,,111867072000.0,-1181825000.0,,,,,,,1935510000.0,1933819000.0,,,,4231369000.0,,,,29808142000.0,,,,,,36949568000.0,5826366000.0,,,,,,,,,33222607000.0,,70857000.0,829694000.0,74982179000.0,334277799000.0,1935510000.0,12183015000.0,32637000.0,63069431000.0,11628000.0,,,,,,,,,0.0,,,,,,,,60488015000.0,,,55265190000.0,,,12337542000.0,,,6539029000.0,,,,32593000.0,9399590000.0,70790125000.0,,267912000.0,,,70724426000.0,,,,149663825000.0,,-3536568000.0,75654477000.0,2053667000.0,124050087000.0,,3300943000.0,,39128795000.0,,-2557059000.0,,,,,,,,,,,,2471249000.0,17785424000.0,,7804241000.0,,,,,,154591000.0,,,537430000.0,13123352000.0,,2783425000.0,,,,297328231000.0,39128795000.0,,,,333632938000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,,,,47330000.0,-6679900000.0,,409070335000.0,,,61155900000.0,,,58578249000.0,,,102306931000.0,-1484948000.0,,,,,,,1350628000.0,1356012000.0,,,,4245644000.0,,,,32026815000.0,,,,,,39384168000.0,4983519000.0,,,,,,,,,34234038000.0,0.11,-125513000.0,450081000.0,78065520000.0,346396355000.0,1350628000.0,10556721000.0,0.0,58521768000.0,-2079482000.0,,,,,,,,,0.0,,,,,,,,61819933000.0,,,63069431000.0,,,12337542000.0,,,6484116000.0,0.11,12278436364.0,,65482000.0,8455482000.0,63579734000.0,,296690000.0,,,63532404000.0,,,,155106129000.0,,-7006166000.0,89110833000.0,-299383000.0,112863652000.0,,2096494000.0,,39474872000.0,,-1676121000.0,,,0.0,,,,,,,,,1646413000.0,19844899000.0,,-4547663000.0,,,,,,146785000.0,,,290401000.0,14473980000.0,,2101239000.0,,,,307012187000.0,39474872000.0,,,,347914435000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,,343985000.0,17338492000.0,,46919000.0,307780000.0,-14688864000.0,422982841000.0,-4744296000.0,7854292000.0,62658693000.0,115838000.0,-24629947000.0,62918831000.0,,10055891000.0,116267591000.0,-1550467000.0,46919000.0,12394597000.0,,160371427000.0,,-10603008000.0,2864512000.0,2900276000.0,62918831000.0,,-209152000.0,3874791000.0,12272331250.0,457366110000.0,84761873000.0,30611330000.0,74167583000.0,,30611330000.0,131006000.0,0.64,38522349000.0,7235418000.0,,,64748343000.0,2173927000.0,422982841000.0,9387798000.0,318741720000.0,83057641000.0,41664777000.0,,84720000.0,2072172000.0,76005525000.0,357264069000.0,2864512000.0,16828772000.0,83201000.0,74167583000.0,-5194863000.0,78248000.0,,-12576311000.0,,38522349000.0,360324148000.0,0.0,40571684000.0,0.0,,83104560000.0,40571684000.0,28027076000.0,7854292000.0,,18244439000.0,64748343000.0,3874791000.0,-24907235000.0,58521768000.0,,22601149000.0,12337542000.0,3157460000.0,6791245000.0,6791245000.0,,,-12053636000.0,-20635000.0,11564533000.0,83104560000.0,21597320000.0,278016000.0,12337542000.0,62658693000.0,83057641000.0,,,,160371427000.0,,-8165484000.0,84761873000.0,-1410293000.0,133096363000.0,,5969783000.0,,40571684000.0,,-4689703000.0,,7881964000.0,83201000.0,1605387000.0,41664777000.0,76005525000.0,,115838000.0,,,48038697000.0,3897611000.0,28027076000.0,35644100000.0,15645815000.0,55923144000.0,,409327413000.0,,,131006000.0,,357264069000.0,997335000.0,17338492000.0,,5264239000.0,,-14918773000.0,,318741720000.0,40571684000.0,278016000.0,,0.64,360324148000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,,,,,47788000.0,-4140117000.0,,426255213000.0,,,63026080000.0,,,54677203000.0,,,59105902000.0,-1106709000.0,,,,,,,1211114000.0,1217880000.0,,,,3878067000.0,,,,34518352000.0,,,,,,42790218000.0,3109992000.0,,,,,,,,,41519848000.0,0.1,-241986000.0,760225000.0,78651475000.0,359309546000.0,1211114000.0,7230170000.0,0.0,71051292000.0,-1897670000.0,,,,,,,,,0.0,,,,,,,,65962290000.0,,,74167583000.0,,,12337542000.0,,,6916278000.0,0.1,12111140000.0,,2884000.0,5054841000.0,79822250000.0,,289463000.0,,,79774462000.0,,,,143840539000.0,,-10514991000.0,89233003000.0,850000.0,66336072000.0,,2291545000.0,,40333399000.0,,-1682283000.0,,,,,,,,,,,,1531320000.0,33876985000.0,,-3116291000.0,,,,,,165639000.0,,,313440000.0,18549606000.0,,2175329000.0,,,,316519328000.0,40333399000.0,,,,363229133000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,100135000.0,,,,48752000.0,-3012201000.0,,442449022000.0,,,61374923000.0,,,56875259000.0,,,106187086000.0,-923700000.0,,,,,,,1977322000.0,2004778000.0,,,,3611746000.0,,,,26729300000.0,,,,,,34378310000.0,5445946000.0,,,,,,,,,33572141000.0,,-399107000.0,1593068000.0,81224191000.0,374961999000.0,1977322000.0,12008752000.0,79751000.0,69878397000.0,-1634494000.0,,,,,,,,,9663000.0,,,,,,,,66490852000.0,,,71051292000.0,,,12337542000.0,,,7467275000.0,,,,12701000.0,8743049000.0,80306428000.0,,279223000.0,,,80257676000.0,,,,161309854000.0,,-16056828000.0,96239305000.0,427001000.0,118195838000.0,,4071846000.0,,39299524000.0,,-2152386000.0,,,,,,,,,,,,2478778000.0,44240792000.0,,-1172895000.0,,,,,,161215000.0,,,474000000.0,19293174000.0,,3265703000.0,,,,340583689000.0,39299524000.0,,,,381074099000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,100135000.0,,,,61151000.0,3268874000.0,,457287177000.0,,,63206187000.0,,,57430554000.0,,,106824973000.0,-2227382000.0,,,,,,,1904309000.0,1888053000.0,,,,3400228000.0,,,,26545791000.0,,,,,,34771858000.0,5272277000.0,,,,,,,,,55550882000.0,0.15,-149057000.0,862554000.0,85007552000.0,387889463000.0,1904309000.0,11820020000.0,0.0,75211753000.0,-2180867000.0,,,,,,,,,26683000.0,,,,,,,,68400269000.0,,,69878397000.0,,,12337542000.0,,,7846155000.0,0.15,12695393333.0,,66068000.0,8782131000.0,86791211000.0,,287379000.0,,,86730060000.0,,,,164877987000.0,,-7205285000.0,89706433000.0,-499387000.0,118644993000.0,,3170287000.0,,39721714000.0,,-1974226000.0,,,0.0,,,,,,,,,2307733000.0,28687325000.0,,5333356000.0,,,,,,174513000.0,,,419680000.0,21161551000.0,165000000.0,3037889000.0,,,,353117605000.0,39721714000.0,,,,394080990000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
