date,quarterlyLongTermDebt,annualGoodwill,annualTotalAssets,annualPretaxIncome,trailingCashDividendsPaid,quarterlyDilutedEPS,quarterlyOtherCurrentLiabilities,trailingNetIncome,quarterlyTotalNonCurrentAssets,annualAccountsReceivable,quarterlyTotalAssets,annualCashDividendsPaid,annualLongTermDebt,annualNetIncome,quarterlyCurrentAccruedExpenses,trailingInvestingCashFlow,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedAverageShares,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualOtherNonCashItems,annualCommonStockIssuance,annualStockholdersEquity,annualDepreciationAndAmortization,trailingStockBasedCompensation,trailingCommonStockIssuance,annualTotalRevenue,trailingChangeInAccountPayable,annualPurchaseOfInvestment,trailingSaleOfInvestment,annualRetainedEarnings,quarterlyGoodwill,quarterlySellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,annualCashFlowFromContinuingFinancingActivities,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingOperatingCashFlow,trailingTotalRevenue,quarterlyInventory,trailingOtherIncomeExpense,annualOperatingIncome,annualAccountsPayable,annualOtherIncomeExpense,annualCurrentLiabilities,annualOperatingCashFlow,trailingOperatingIncome,quarterlyCashAndCashEquivalents,quarterlyCashDividendsPaid,annualNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualOtherIntangibleAssets,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyOtherNonCurrentAssets,annualIncomeTaxPayable,annualInvestmentsAndAdvances,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,quarterlyFreeCashFlow,annualBasicAverageShares,quarterlyNetOtherFinancingCharges,annualGainsLossesNotAffectingRetainedEarnings,annualCashCashEquivalentsAndMarketableSecurities,annualCashAndCashEquivalents,trailingPretaxIncome,annualNetOtherInvestingChanges,trailingInterestExpense,trailingBeginningCashPosition,annualInterestExpense,trailingChangesInAccountReceivables,annualCurrentAssets,annualChangesInAccountReceivables,annualBeginningCashPosition,quarterlyChangeInInventory,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,quarterlySaleOfInvestment,trailingOperatingExpense,annualGrossPPE,trailingCapitalExpenditure,annualOtherNonCurrentAssets,quarterlyChangesInAccountReceivables,quarterlyDilutedAverageShares,trailingChangeInCashSupplementalAsReported,annualSellingGeneralAndAdministration,annualBasicEPS,annualDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyChangeInAccountPayable,quarterlyBeginningCashPosition,annualRepaymentOfDebt,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOperatingExpense,quarterlyAccountsPayable,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingGrossProfit,quarterlyStockholdersEquity,quarterlyBasicEPS,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyRepaymentOfDebt,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualTaxProvision,annualCurrentDeferredRevenue,annualOtherCurrentAssets,annualCapitalStock,trailingCostOfRevenue,annualCostOfRevenue,annualStockBasedCompensation,trailingResearchAndDevelopment,quarterlyTaxProvision,quarterlyNetPPE,quarterlyStockBasedCompensation,annualResearchAndDevelopment,annualNetOtherFinancingCharges,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualDilutedEPS,trailingDepreciationAndAmortization,quarterlyEbitda,annualGrossProfit,annualInventory,trailingChangeInInventory,trailingTaxProvision,trailingPurchaseOfBusiness,annualTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,quarterlyResearchAndDevelopment,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualChangeInWorkingCapital,annualFreeCashFlow,annualPurchaseOfBusiness,quarterlyPurchaseOfBusiness,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,quarterlyPretaxIncome,quarterlyRetainedEarnings,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,trailingFreeCashFlow,quarterlyGrossPPE,annualNetIncomeContinuousOperations,quarterlyCurrentAssets,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyOperatingIncome,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
1970-01-01 00:00:01.128038400,4396800000.0,,,,,-0.14,0.0,,5724100000.0,,8787600000.0,,,,669600000.0,,1407700000.0,2729200000.0,-51400000.0,733700000.0,,5396100000.0,,,,,,,,,,,,,,,,172600000.0,,220500000.0,-29200000.0,-29800000.0,,-29800000.0,,265600000.0,-116700000.0,200100000.0,-46800000.0,,,1335200000.0,,,,,,,,200100000.0,-3600000.0,,200100000.0,101100000.0,,,43900000.0,123500000.0,,,7200000.0,,7131300000.0,,746700000.0,,,,,217500000.0,225200000.0,,-13300000.0,,,,,,,,,,,,,-30000000.0,44100000.0,,,,,,,,220500000.0,,,,,,,,289700000.0,,251500000.0,,,392600000.0,-9700000.0,194800000.0,1007700000.0,,,,,,,,1611200000.0,-0.14,19000000.0,,,,,-2388300000.0,,,,,,,,,7700000.0,4693200000.0,,,,,,-3600000.0,,,321300000.0,,,,,,,9700000.0,22100000.0,39700000.0,,,,,,,,-19900000.0,-1444800000.0,,3121800000.0,,7081500000.0,,3063500000.0,,,1735200000.0,197800000.0,-306400000.0,,-73300000.0,298500000.0,,,,,,,,,,
1970-01-01 00:00:01.135987200,4413300000.0,,8870500000.0,62200000.0,,,0.0,,5774500000.0,1482600000.0,8870500000.0,-10800000.0,4413300000.0,-34600000.0,747200000.0,,1482600000.0,2890100000.0,-57000000.0,770200000.0,,5441800000.0,220500000.0,,,,1491900000.0,1520600000.0,500800000.0,,,12961600000.0,,,,-1505800000.0,,165800000.0,-469200000.0,,-33000000.0,-61000000.0,142800000.0,-61000000.0,-603000000.0,258300000.0,-64900000.0,142800000.0,-244600000.0,,,1309200000.0,,937500000.0,1093500000.0,-490900000.0,1887700000.0,974100000.0,,142800000.0,-3600000.0,4643200000.0,142800000.0,85100000.0,307500000.0,,44600000.0,127900000.0,5441800000.0,,,,7329500000.0,,729600000.0,,,1438300000.0,770200000.0,307500000.0,84000000.0,220500000.0,-42200000.0,-43100000.0,142800000.0,142800000.0,,-23900000.0,,,426900000.0,,3096000000.0,,243200000.0,13000000.0,84000000.0,-77700000.0,,,7231500000.0,,729600000.0,,,,676900000.0,-0.35,-3100000.0,-2588300000.0,,,289700000.0,,200100000.0,,,260900000.0,-43100000.0,187600000.0,1093500000.0,0.0,,,-338700000.0,,,,1520600000.0,,-29900000.0,747200000.0,-100400000.0,,44600000.0,-2588300000.0,23500000.0,,84000000.0,289700000.0,,11209500000.0,,,-45300000.0,4643200000.0,,95500000.0,-155800000.0,5774500000.0,,2800000.0,-0.35,,201200000.0,1752100000.0,1309200000.0,,,,7329500000.0,167000000.0,23500000.0,-70900000.0,258300000.0,-5500000.0,635400000.0,,,,,-78100000.0,-1505800000.0,,3151000000.0,,7231500000.0,37000000.0,3096000000.0,814600000.0,,1887700000.0,73300000.0,-33400000.0,-96900000.0,-136700000.0,220700000.0,,,,,,,,,,
1970-01-01 00:00:01.143763200,4465900000.0,,,,,0.3,39200000.0,,5809700000.0,,8827100000.0,,,,589800000.0,,1359500000.0,2809300000.0,7500000.0,771000000.0,,5507900000.0,,,,,,,,,,,,,,,91200000.0,175800000.0,,220600000.0,69500000.0,69000000.0,,69000000.0,,271000000.0,-10200000.0,150300000.0,-109100000.0,,,1311000000.0,,,,,,,,150300000.0,-3600000.0,,150300000.0,86800000.0,,,43900000.0,117000000.0,,,-17100000.0,,7177300000.0,,824800000.0,,,,,208700000.0,-23800000.0,,8200000.0,,,,,,,,,,,,,-12700000.0,122000000.0,,3600000.0,,,,,,233100000.0,,,,,,,,289700000.0,,142800000.0,,,378400000.0,-19300000.0,203100000.0,994000000.0,,,,,,,,1622400000.0,0.31,0.0,,,,,-2588300000.0,,,,,,,,,8400000.0,4585600000.0,,,,,300000.0,,,,292300000.0,,,,,,,-123900000.0,27300000.0,7300000.0,,,,,,,,78300000.0,-1438200000.0,,3187700000.0,,7173900000.0,,3017400000.0,,,1669400000.0,175300000.0,37000000.0,,-104100000.0,80300000.0,,,,,,,,,,
1970-01-01 00:00:01.151625600,4258700000.0,,,,,1.13,0.0,,5805400000.0,,9443000000.0,,,,659200000.0,,1701100000.0,2885700000.0,49800000.0,923200000.0,,5471200000.0,,,,,,,,,,,,,,,91300000.0,87600000.0,,220600000.0,212700000.0,262900000.0,,262900000.0,,289300000.0,-12700000.0,200100000.0,-77200000.0,,,1545600000.0,,,,,,,,200100000.0,-3600000.0,,200100000.0,94600000.0,,,173400000.0,117500000.0,,,2700000.0,,7476100000.0,,744200000.0,,,,,203200000.0,136000000.0,,-2000000.0,,,,,,,,,,,,,35800000.0,63700000.0,,3600000.0,,,,,,233200000.0,,,,,,,,289700000.0,,150300000.0,,,458200000.0,32000000.0,113600000.0,1134000000.0,,,,,,,,1939200000.0,1.19,-168900000.0,,,,,-2588300000.0,,,,,,,,,24300000.0,4646400000.0,,,,,24500000.0,,,,462100000.0,,,,,,,-35700000.0,26000000.0,11100000.0,,,,,,,,237300000.0,-1175300000.0,,3343900000.0,,7234700000.0,,3637600000.0,,,2004900000.0,344600000.0,-115000000.0,,-107200000.0,243200000.0,,,,,,,,,,
1970-01-01 00:00:01.159574400,4099100000.0,,,,,-0.38,323200000.0,,5650900000.0,,9402700000.0,,,,601300000.0,,1415400000.0,2313100000.0,45700000.0,925900000.0,,5232700000.0,,,,,,,,,,,,,,,91300000.0,211900000.0,,220600000.0,69900000.0,-83300000.0,,-83300000.0,,207700000.0,10600000.0,245800000.0,-108700000.0,,,1422200000.0,,,,,,,,245800000.0,-3600000.0,,245800000.0,83400000.0,,,226800000.0,118700000.0,,,800000.0,,7455100000.0,,1302000000.0,,,,,194900000.0,171700000.0,,-15800000.0,,,,,,,,,,,,,-41700000.0,536100000.0,,3600000.0,,,,,,233200000.0,,,,,,,,289700000.0,,200100000.0,,,372900000.0,91800000.0,216400000.0,1046800000.0,,,,,,,,1918100000.0,-0.38,31900000.0,,,,,-2588300000.0,,,,,,,,,-17400000.0,3942100000.0,,,,,-55100000.0,,,,275200000.0,,,,,,,104100000.0,35300000.0,-16400000.0,,,,,,,,52900000.0,-1258800000.0,,2686000000.0,,6530400000.0,,3751800000.0,,,2222400000.0,156500000.0,-136800000.0,,-115700000.0,287400000.0,,,,,,,,,,
1970-01-01 00:00:01.167523200,3457400000.0,90200000.0,8444900000.0,347500000.0,,,0.0,,5108300000.0,1257300000.0,8444900000.0,-14400000.0,3457400000.0,229800000.0,857600000.0,,1257300000.0,2190400000.0,17400000.0,955800000.0,,4605800000.0,233100000.0,,,52400000.0,,1736600000.0,465700000.0,,,10623600000.0,,,,-1277600000.0,90200000.0,236000000.0,173900000.0,,44400000.0,-18800000.0,263200000.0,-18800000.0,-961200000.0,192600000.0,-15600000.0,263200000.0,468900000.0,,,1520100000.0,,756500000.0,1018200000.0,69400000.0,2073100000.0,893100000.0,,263200000.0,-3600000.0,4059400000.0,263200000.0,85900000.0,187600000.0,,187900000.0,112500000.0,4605800000.0,,,,6678900000.0,,580700000.0,,,1222200000.0,955800000.0,187600000.0,59300000.0,220600000.0,-23400000.0,-73900000.0,263200000.0,263200000.0,,6200000.0,,,350700000.0,,3336600000.0,,142800000.0,-40200000.0,175700000.0,229800000.0,,,6640700000.0,,580700000.0,,,,795300000.0,1.04,-82400000.0,-2581300000.0,,,289700000.0,,245800000.0,,,345500000.0,-73900000.0,169000000.0,1018200000.0,0.0,,,-549900000.0,,,,1736600000.0,,7200000.0,857600000.0,120400000.0,,187900000.0,-2581300000.0,-49000000.0,,175700000.0,289700000.0,,9084100000.0,,,-65000000.0,4059400000.0,,115400000.0,-33000000.0,5108300000.0,82700000.0,,0.99,,289000000.0,1539500000.0,1520100000.0,,,,6678900000.0,145600000.0,26800000.0,-84400000.0,192600000.0,90100000.0,343200000.0,,,,,-18800000.0,-1277600000.0,,2535900000.0,,6640700000.0,393600000.0,3336600000.0,783000000.0,,2073100000.0,176500000.0,-746400000.0,-58800000.0,-222900000.0,282200000.0,,,,,,,,,,
1970-01-01 00:00:01.175299200,3516000000.0,,,,,0.2,0.0,,5207700000.0,,8613400000.0,,,,821600000.0,,1400800000.0,2240000000.0,-119700000.0,963800000.0,,4673300000.0,,,,,,,,,,,,,,,91700000.0,224900000.0,,220800000.0,45600000.0,46600000.0,,46600000.0,,193500000.0,-16300000.0,143500000.0,-99200000.0,,,1581800000.0,,,,,,,,143500000.0,-25700000.0,,143500000.0,73800000.0,,,178800000.0,109200000.0,,,-13000000.0,,6798700000.0,,614800000.0,,,,,186200000.0,-136000000.0,,-3000000.0,,,,,,,,,,,,,-59900000.0,170500000.0,,3600000.0,,,,,,233400000.0,,,,,,,,289700000.0,,263200000.0,,,407300000.0,-60400000.0,258200000.0,1116900000.0,,,,,,,,1784400000.0,0.21,-400000.0,,,,,-2581300000.0,,,,,,,,,13000000.0,4106700000.0,,,,,11400000.0,,,,258300000.0,,,,,,,-198000000.0,33300000.0,4200000.0,,,,,,,,59000000.0,-1255400000.0,,2647300000.0,,6688000000.0,,3405700000.0,,,2125400000.0,149100000.0,6700000.0,,-105200000.0,-30800000.0,,,,,,,,,,
1970-01-01 00:00:01.183161600,3524600000.0,,,,,-0.32,10100000.0,,5139900000.0,,8515200000.0,,,,802900000.0,,1456800000.0,2137900000.0,24000000.0,947600000.0,,4573800000.0,,,,,,,,,,,,,,,92400000.0,221700000.0,,220900000.0,57000000.0,-70900000.0,,-70900000.0,,101600000.0,-8800000.0,167500000.0,-150900000.0,,,1348000000.0,,,,,,,,167500000.0,-25700000.0,,167500000.0,70000000.0,,,258800000.0,107800000.0,,,-3700000.0,,6761300000.0,,801600000.0,,,,,175600000.0,-61500000.0,,-3200000.0,,,,,,,,,,,,,89800000.0,304000000.0,,3600000.0,,,,,,233500000.0,,,,,,,,289700000.0,,143500000.0,,,379700000.0,-35100000.0,257000000.0,1096400000.0,,,,,,,,1730000000.0,-0.32,-100000.0,,,,,-2581300000.0,,,,,,,,,-8000000.0,3825100000.0,,,,,259400000.0,,,,230500000.0,,,,,,,-81800000.0,36200000.0,-92800000.0,,,,,,,,37900000.0,-1348500000.0,,2517600000.0,,6406400000.0,,3375300000.0,,,2187500000.0,122700000.0,57200000.0,,-177600000.0,116100000.0,,,,,,,,,,
1970-01-01 00:00:01.191110400,3560100000.0,,,,,-0.68,0.0,,5150300000.0,,8320800000.0,,,,896300000.0,,1309600000.0,2090600000.0,-16800000.0,930000000.0,,4550000000.0,,,,,,,,,,,,,,,92500000.0,216600000.0,,221000000.0,-152400000.0,-150000000.0,,-150000000.0,,59900000.0,-234700000.0,150700000.0,159400000.0,,,1459300000.0,,,,,,,,150700000.0,-25700000.0,,150700000.0,71500000.0,,,152200000.0,96300000.0,,,4700000.0,,6672400000.0,,645700000.0,,,,,177900000.0,-225900000.0,,1400000.0,,,,,,,,,,,,,-79400000.0,122700000.0,,3600000.0,,,,,,221000000.0,,,,,,,,289700000.0,,167500000.0,,,389400000.0,30600000.0,59100000.0,1057500000.0,,,,,,,,1627100000.0,-0.68,500000.0,,,,,-2581300000.0,,,,,,,,,-13500000.0,4006400000.0,,,,,-228600000.0,,,,426600000.0,,,,,,,47500000.0,35400000.0,-21200000.0,,,,,,,,-168800000.0,-1520700000.0,,2480000000.0,,6587700000.0,,3170500000.0,,,2122400000.0,330300000.0,-137900000.0,,-183900000.0,-42000000.0,,,,,,,,,,
1970-01-01 00:00:01.199059200,3505000000.0,92500000.0,8165600000.0,30200000.0,,,0.0,,5070400000.0,1262700000.0,8165600000.0,-102800000.0,3505000000.0,-172100000.0,885200000.0,,1262700000.0,1987700000.0,3300000.0,677800000.0,,4337200000.0,232800000.0,,14400000.0,41900000.0,,1826600000.0,412900000.0,,,9650800000.0,,-12800000.0,,-1540100000.0,92500000.0,225100000.0,200500000.0,,102300000.0,2200000.0,154000000.0,2200000.0,-269900000.0,154400000.0,60300000.0,154000000.0,291200000.0,,,1451900000.0,,718100000.0,1018400000.0,-207900000.0,1975300000.0,-51500000.0,,154000000.0,-25700000.0,3762600000.0,154000000.0,70300000.0,173200000.0,,68500000.0,99600000.0,4337200000.0,,-800000.0,,6312500000.0,,692600000.0,,,1131000000.0,677800000.0,173200000.0,-293200000.0,220900000.0,-100000.0,245100000.0,154000000.0,154000000.0,,900000.0,,,285600000.0,,3095200000.0,,263200000.0,-24400000.0,116600000.0,-172100000.0,3600000.0,,6099400000.0,,692600000.0,,,,871300000.0,-0.78,-202700000.0,-2336800000.0,,,289700000.0,,150700000.0,,,378600000.0,245100000.0,256500000.0,1018400000.0,0.0,,,-665100000.0,,,,1826600000.0,,900000.0,885200000.0,-109200000.0,,68500000.0,-2336800000.0,-12100000.0,,116600000.0,289700000.0,,8111100000.0,,,-3000000.0,3762600000.0,,144700000.0,-4900000.0,5070400000.0,-300000.0,,-0.78,,221700000.0,1539700000.0,1451900000.0,,,,6312500000.0,-151500000.0,39800000.0,-92900000.0,154400000.0,-383800000.0,-716600000.0,,,,,103700000.0,-1540100000.0,,2366300000.0,,6099400000.0,51500000.0,3095200000.0,821600000.0,,1975300000.0,122100000.0,-195900000.0,-73900000.0,-198400000.0,-94800000.0,,,,,,,,,,
1970-01-01 00:00:01.206921600,3587300000.0,,,,,0.03,0.0,,5346300000.0,,8680200000.0,,,,900400000.0,,1284500000.0,2173500000.0,12400000.0,692100000.0,,4444300000.0,,,,,,,,,,,,,,,94600000.0,237800000.0,,227100000.0,8000000.0,7300000.0,,7300000.0,,164900000.0,-10500000.0,166400000.0,-130300000.0,,,1647700000.0,,,,,,,,166400000.0,-27000000.0,,166400000.0,64800000.0,,,234000000.0,93800000.0,,,,,6709200000.0,,762400000.0,,,,,170800000.0,-141000000.0,,-300000.0,,,,,,,,,,,,,-123900000.0,129000000.0,,5200000.0,,,,,,233800000.0,,,,,,,,2400000.0,,154000000.0,,,366900000.0,363700000.0,271600000.0,1127100000.0,,,,,,,,1938900000.0,0.03,-4100000.0,,,,,-2336800000.0,,,,,,,,,3400000.0,3938000000.0,,,,,24600000.0,,,,189100000.0,,,,,,,-125100000.0,39000000.0,-5100000.0,,,,,,,,14800000.0,-1562800000.0,,2540400000.0,,6274800000.0,,3333900000.0,,,2264900000.0,95300000.0,149500000.0,,-131400000.0,-9600000.0,,,,,,,,,,
1970-01-01 00:00:01.214784000,3572800000.0,,,,,0.1,0.0,,5422200000.0,,8747100000.0,,,,874900000.0,,1404400000.0,2514200000.0,-25700000.0,660000000.0,,4413400000.0,,,,,,,,,,,,,,,95300000.0,235200000.0,,233544492.0,10400000.0,23700000.0,,23700000.0,,180600000.0,-5600000.0,140700000.0,-160600000.0,,,1564600000.0,,,,,,,,140700000.0,-23400000.0,,140700000.0,65500000.0,,,385400000.0,97500000.0,,,,,6780300000.0,,850800000.0,,,,,165500000.0,-89700000.0,,-5600000.0,,,,,,,,,,,,,78800000.0,110900000.0,,-1600000.0,,,,,,233684041.0,,,,,,,,2400000.0,,166400000.0,,,381500000.0,356100000.0,271900000.0,1103200000.0,,,,,,,,1933800000.0,0.1,900000.0,,,,,-2336800000.0,,,,,,,,,21200000.0,3927400000.0,,,,,-16400000.0,,,,207100000.0,,,,,,,-114800000.0,40500000.0,5300000.0,,,,,,,,34700000.0,-1562700000.0,,2895700000.0,,6264200000.0,,3324900000.0,,,2366900000.0,109600000.0,105700000.0,,-119100000.0,29400000.0,,,,,,,,,,
1970-01-01 00:00:01.222732800,3506900000.0,,,,,-0.09,0.0,,5231800000.0,,8410700000.0,,,,876900000.0,,1303900000.0,2379700000.0,-33500000.0,615900000.0,,4309600000.0,,,,,,,,,,,,,,,92500000.0,231400000.0,,233600000.0,-22600000.0,-20200000.0,,-20200000.0,,186800000.0,-16800000.0,107200000.0,-109600000.0,,,1541100000.0,,,,,,,,107200000.0,-23400000.0,,107200000.0,68200000.0,,,451100000.0,98800000.0,,,4000000.0,,6645900000.0,,835700000.0,,,,,160000000.0,-83800000.0,,3300000.0,,,,,,,,,,,,,-53000000.0,94300000.0,,0.0,,,,,,233600000.0,,,,,,,,2400000.0,,140700000.0,,,350800000.0,196100000.0,228500000.0,1005100000.0,,,,,,,,1731300000.0,-0.09,-3300000.0,,,,,-2336800000.0,,,,,,,,,17700000.0,3784300000.0,,,,,22500000.0,,,,221100000.0,,,,,,,-74800000.0,38800000.0,14800000.0,,,,,,,,-4400000.0,-1606700000.0,,2730500000.0,,6121100000.0,,3178900000.0,,,2336300000.0,122300000.0,53500000.0,,-110300000.0,26500000.0,,,,,,,,,,
1970-01-01 00:00:01.230681600,3683000000.0,92000000.0,8058000000.0,669000000.0,,,0.0,,4818000000.0,913000000.0,8058000000.0,-97000000.0,3683000000.0,609000000.0,617000000.0,,913000000.0,1883600000.0,549800000.0,1021000000.0,,4821000000.0,234263249.0,267000000.0,4000000.0,-112000000.0,,1610000000.0,398000000.0,,,10215000000.0,,,,-1031000000.0,92000000.0,189400000.0,-489000000.0,,483200000.0,598200000.0,657000000.0,598200000.0,230000000.0,117000000.0,775700000.0,657000000.0,-88500000.0,,,1500000000.0,,201000000.0,747000000.0,731000000.0,1605000000.0,767000000.0,,657000000.0,-23200000.0,3649000000.0,657000000.0,,153000000.0,,205000000.0,107900000.0,4821000000.0,-186000000.0,,,6426000000.0,-4000000.0,364000000.0,,267000000.0,599000000.0,1021000000.0,153000000.0,663500000.0,231968936.0,-3400000.0,-489000000.0,657000000.0,657000000.0,,-13000000.0,,,,,3240000000.0,,154000000.0,-20900000.0,99000000.0,609000000.0,400000.0,,6104000000.0,,364000000.0,,,,882000000.0,2.62,202000000.0,-2455000000.0,-200000.0,,2000000.0,,107200000.0,-66000000.0,,164800000.0,-489000000.0,291000000.0,747000000.0,0.0,,,-418000000.0,,,,1610000000.0,,-6500000.0,617000000.0,503000000.0,,205000000.0,-2455000000.0,190000000.0,,99000000.0,2000000.0,,8951000000.0,20000000.0,,147700000.0,3649000000.0,,154000000.0,-6000000.0,4818000000.0,-142700000.0,,2.6,,-18300000.0,1264000000.0,1500000000.0,,,,6426000000.0,-25300000.0,35700000.0,187000000.0,117000000.0,-340000000.0,349000000.0,-72000000.0,,,,623900000.0,-1031000000.0,,2048400000.0,,6104000000.0,479000000.0,3240000000.0,1063000000.0,,1605000000.0,-126200000.0,-78700000.0,-119000000.0,-57200000.0,720700000.0,,,,,,,,,,
1970-01-01 00:00:01.238457600,3618000000.0,,,,,-1.24,0.0,,4485000000.0,,7270000000.0,,,,525000000.0,,827000000.0,1548000000.0,-187000000.0,980000000.0,,4727000000.0,,265000000.0,,,,,,,,,,,,,92000000.0,197000000.0,,233706663.0,-297000000.0,-290000000.0,,-290000000.0,,129000000.0,-20000000.0,470000000.0,-62000000.0,,,1333000000.0,,,,,,,,470000000.0,-23000000.0,,470000000.0,,,,161000000.0,126000000.0,,,,,6032000000.0,,350000000.0,,,,,144000000.0,-99000000.0,,0.0,,,,,,,,,,,,,114000000.0,94000000.0,,,,,,,,233706663.0,,,,,,,,2000000.0,-113000000.0,657000000.0,,,145000000.0,-571000000.0,225000000.0,584000000.0,,,,,,,,1220000000.0,-1.24,-1000000.0,,,-122000000.0,,,,,,,,,,,138000000.0,3471000000.0,5000000.0,,,,11000000.0,,,,46000000.0,,,,,,,-15000000.0,36000000.0,131000000.0,,,,,,,,-159000000.0,-1344000000.0,,1693000000.0,,,,2785000000.0,,,1305000000.0,-80000000.0,-84000000.0,,-61000000.0,-38000000.0,,,,,,,,,,
1970-01-01 00:00:01.246320000,3995000000.0,,,,,1.51,0.0,,4604000000.0,,9153000000.0,,,,558000000.0,,946000000.0,1629000000.0,1825000000.0,1019000000.0,,5266000000.0,,262000000.0,,,,,,,,,,,,,94000000.0,200000000.0,,234000000.0,409000000.0,406000000.0,,406000000.0,,252000000.0,776000000.0,2295000000.0,-58000000.0,,,1162000000.0,,,,,,,,2295000000.0,-24000000.0,,2295000000.0,,,,691000000.0,100000000.0,,,,,7399000000.0,,352000000.0,,,,,138000000.0,1008000000.0,,-4000000.0,,,,,,,,,,,,,238000000.0,96000000.0,,,,,,,,271300000.0,,,,,,,,2000000.0,32000000.0,470000000.0,,,237000000.0,-441000000.0,235000000.0,636000000.0,,,,,,,,1736000000.0,1.74,4000000.0,,,-25000000.0,,,,,,,,,,,311000000.0,3588000000.0,4000000.0,,,,3000000.0,,,,102000000.0,,,,,,,411000000.0,36000000.0,124000000.0,,,,,,,,720000000.0,-962000000.0,212000000.0,1866000000.0,,,,4549000000.0,,,2133000000.0,2000000.0,831000000.0,,-39000000.0,1047000000.0,,,,,,,,,,
1970-01-01 00:00:01.254268800,4033000000.0,,,,,-0.29,0.0,,4630000000.0,,8710000000.0,,,,632000000.0,,1157000000.0,1771000000.0,-676000000.0,1017000000.0,,5394000000.0,,263000000.0,,,,,,,,,,,,,94000000.0,214000000.0,,234000000.0,-66000000.0,-68000000.0,,-68000000.0,,344000000.0,-88000000.0,1619000000.0,-44000000.0,,,1113000000.0,,,,,,,,1619000000.0,-24000000.0,,1619000000.0,,,,198000000.0,112000000.0,,,,,7007000000.0,,366000000.0,,,,,133000000.0,-142000000.0,,-11000000.0,,,,,,,,,,,,,72000000.0,107000000.0,,0.0,,,,,,234000000.0,,,,,,,,2000000.0,106000000.0,2295000000.0,,,337000000.0,-404000000.0,250000000.0,747000000.0,,,,,,,,1684000000.0,-0.29,-1000000.0,,,-490000000.0,,,,,,,,,,,0.0,3562000000.0,5000000.0,,,,6000000.0,,,,199000000.0,,,,,,,-234000000.0,36000000.0,56000000.0,,,,,-7000000.0,,,-66000000.0,-1054000000.0,,2108000000.0,,,,4080000000.0,,,1613000000.0,87000000.0,-533000000.0,,-40000000.0,-102000000.0,,,,,,,,,,
