,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyAccumulatedDepreciation,annualOperatingCashFlow,quarterlyTaxProvision,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,quarterlyCurrentDeferredRevenue,quarterlyOtherIncomeExpense,annualCapitalStock,annualOtherIncomeExpense,quarterlyPretaxIncome,quarterlyBasicEPS,quarterlyNetPPE,trailingGrossProfit,quarterlyBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,annualDepreciationAndAmortization,annualChangeInInventory,annualRepaymentOfDebt,annualEbitda,quarterlyStockholdersEquity,trailingNetIncomeCommonStockholders,quarterlyInvestmentsAndAdvances,annualGrossProfit,annualNetPPE,quarterlyInventory,quarterlyOperatingExpense,annualCurrentLiabilities,annualStockBasedCompensation,annualInventory,annualSaleOfInvestment,annualNetIncomeCommonStockholders,annualOtherIntangibleAssets,annualCashDividendsPaid,quarterlyLongTermDebt,annualBeginningCashPosition,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentAssets,annualNetIncome,trailingOperatingExpense,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,quarterlyGrossPPE,quarterlyGoodwill,trailingSellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualOperatingExpense,quarterlyNetIncome,trailingNetIncome,annualRetainedEarnings,annualNonCurrentDeferredTaxesLiabilities,annualTotalAssets,quarterlyIncomeTaxPayable,annualBasicAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,annualNetIncomeContinuousOperations,annualOtherNonCashItems,annualPurchaseOfBusiness,annualTotalNonCurrentAssets,annualFreeCashFlow,annualSellingGeneralAndAdministration,trailingTaxProvision,quarterlyDilutedEPS,annualCurrentDeferredRevenue,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualEndCashPosition,trailingCostOfRevenue,annualCurrentDebt,annualOperatingIncome,annualOtherCurrentAssets,annualTotalRevenue,annualCostOfRevenue,annualCurrentAccruedExpenses,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,annualCashAndCashEquivalents,annualTaxProvision,quarterlyOperatingIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,quarterlyRetainedEarnings,quarterlyGrossProfit,quarterlyOtherShortTermInvestments,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,quarterlyEbitda,annualNetOtherFinancingCharges,annualOtherNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualCommonStockIssuance,annualAccumulatedDepreciation,annualBasicEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualGoodwill,annualChangeInAccountPayable,quarterlyCurrentAccruedExpenses,annualOtherShortTermInvestments,annualPretaxIncome,annualPurchaseOfInvestment,annualInterestExpense,annualNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,annualCurrentAssets,annualChangeInCashSupplementalAsReported,annualInvestingCashFlow,quarterlyGainsLossesNotAffectingRetainedEarnings,annualCapitalExpenditure,trailingPretaxIncome,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,trailingInterestExpense,quarterlyInterestExpense,annualDilutedAverageShares,quarterlyOtherNonCurrentAssets,quarterlyCurrentDebt,quarterlyAccountsPayable,annualOtherNonCurrentLiabilities,quarterlyCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualDilutedEPS,quarterlyOtherIntangibleAssets,annualAccountsPayable,annualGrossPPE,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,trailingOperatingIncome,annualIncomeTaxPayable,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,trailingBeginningCashPosition,trailingBasicAverageShares,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualChangesInAccountReceivables,quarterlyBeginningCashPosition,annualResearchAndDevelopment,quarterlyDepreciationAndAmortization,trailingPurchaseOfBusiness,quarterlyInvestingCashFlow,quarterlyRepurchaseOfCapitalStock,trailingOtherNonCashItems,quarterlyEndCashPosition,quarterlySaleOfInvestment,trailingChangeInWorkingCapital,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,quarterlyChangeInAccountPayable,trailingPurchaseOfInvestment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,quarterlyCommonStockIssuance,quarterlyNetOtherFinancingCharges,quarterlyCashDividendsPaid,quarterlyDeferredIncomeTax,trailingCapitalExpenditure,trailingNetOtherInvestingChanges,quarterlyChangeInCashSupplementalAsReported,quarterlyPurchaseOfInvestment,quarterlyRepaymentOfDebt,quarterlyNetOtherInvestingChanges,trailingChangeInInventory,trailingChangeInAccountPayable,quarterlyPurchaseOfBusiness,annualDeferredIncomeTax,trailingCashDividendsPaid,trailingEndCashPosition,trailingOperatingCashFlow,trailingNetOtherFinancingCharges,trailingInvestingCashFlow,trailingDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyCapitalExpenditure,trailingDeferredIncomeTax,quarterlyOtherNonCashItems,trailingResearchAndDevelopment,trailingRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,trailingDilutedAverageShares,trailingFreeCashFlow
1322611200,144010.0,168709995.0,,,275839.0,168315422.0,,77439245.0,-177216.0,,,1717686.0,0.003333,13088441.0,,464874131.0,,,,,,,180037517.0,,,,,153816.0,15825927.0,,,,,,,,,,,0.0,10193680.0,,,0.0,,,541681.0,,1441847.0,,1441847.0,,,,,1317012.0,,144010.0,,,,,,,,,0.003333,,15825927.0,,,,,,,,,,193642750.0,,94970174.0,,,1165514.0,,40651679.0,,,49459106.0,16991441.0,394573.0,,,1717686.0,,,,23660238.0,,,,,,,14151599.0,,,,,,467619448.0,,,,3849738.0,,,,,,0.0,,4369065.0,,1979984.0,,154958.0,95114184.0,,211665.0,,,81508951.0,275151701.0,,,1441847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330473600,156494.0,188941570.0,-9419406.0,73397671.0,862055.0,188579767.0,,85594032.0,1427469.0,154958.0,3805646.0,8444232.0,,76726219.0,,,-470022.0,199269686.0,5694730.0,-105784.0,-83022.0,28470103.0,190117291.0,,0.0,81932454.0,76726219.0,223611.0,17384080.0,104379120.0,7901243.0,223611.0,0.0,24313653.0,183523.0,0.0,,173165661.0,,0.0,10328116.0,24313653.0,,1115223.0,943111.0,86145625.0,548825.0,,7582177.0,60981193.0,7582177.0,,54779267.0,156494.0,294652905.0,637302.0,462000654.0,156494.0,190117291.0,24313653.0,8276300.0,,84417875.0,-1125904.0,60981193.0,,,85594032.0,17384080.0,,188579767.0,,,20951261.0,10328116.0,177519672.0,95587218.0,15284190.0,210235030.0,4910364.0,104379120.0,198907883.0,4156450.0,6320639.0,104535614.0,52215556.0,35042351.0,,54779267.0,23704719.0,361803.0,,,8444232.0,-387000.0,6469086.0,943111.0,28510837.0,0.0,-9419406.0,0.053333,156494.0,548825.0,1582054.0,697227.0,361803.0,28470103.0,-117363.0,0.0,,,210235030.0,15414106.0,-59095759.0,4910364.0,-74523575.0,,15541955.0,1115223.0,,0.0,467623141.0,4545605.0,,2863596.0,0.0,154958.0,104535614.0,0.053333,183523.0,2863596.0,86145625.0,84417875.0,294652905.0,,637302.0,7582177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338422400,173708.0,208425788.0,,,739850.0,208061001.0,,108213976.0,-1241112.0,,,5691158.0,0.01,75185891.0,,464874131.0,,,,,,,196205550.0,,2355380.0,,,213206.0,17559905.0,,,,,,,,,,,0.0,15702531.0,,,0.0,,,542370.0,,4951308.0,,4951308.0,,,,,290983.0,,173708.0,,,,,,,,,0.01,,17559905.0,,,,,,,,,,235969416.0,,125242899.0,,,5977637.0,,49314675.0,,,59730575.0,23537542.0,364787.0,,,5977637.0,,,,25777133.0,,,,,,,13982737.0,,,,,,469842718.0,,,,3818425.0,,,,,,,,4589503.0,,2755203.0,,154958.0,125416607.0,,925611.0,,,85652741.0,321622157.0,,,4951308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346371200,191593.0,223330946.0,,,2388159.0,222993318.0,,103349766.0,309364.0,,,18430219.0,0.033333,75072483.0,,466163888.0,,,,,,,212120669.0,,2362800.0,,,491651.0,19545280.0,,,,,,,,,,,0.0,15752001.0,,,0.0,,,544079.0,,16042060.0,,16042060.0,,,,,2044744.0,,191593.0,,,,,,,,,0.033333,,19545280.0,,,,,,,,,,252934361.0,,126473677.0,,,16673390.0,,68063752.0,,,75772635.0,36218670.0,337628.0,,,16673390.0,,,,31845082.0,,,,,,,17875951.0,,,,,,468933438.0,,,,4141215.0,,,,,,,,4735410.0,,3203216.0,,155726.0,126665270.0,,1790557.0,,,85851578.0,338785939.0,,,16042060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354233600,64375.0,249215737.0,,,841338.0,234434001.0,,107314276.0,1823454.0,,,6439950.0,0.013333,75362803.0,,467243447.0,,,,,,,182716048.0,,2409058.0,,,174988.0,19097945.0,,,,,,,,,,,0.0,14454348.0,,,0.0,,,554731.0,,5598612.0,,5598612.0,,,,,1636112.0,,64375.0,,,,,,,,,0.013333,,19690515.0,,,,,,,,,,265573126.0,,169042168.0,,,3069471.0,,48904852.0,,,81371838.0,22167416.0,14781736.0,,,3069471.0,,,,26737436.0,,,,,,,17447583.0,,,,,,468345599.0,,,,16894755.0,,,,,,,,4986899.0,,3614159.0,,156120.0,169106543.0,,1756023.0,,,86249465.0,351822591.0,,,5598612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362009600,98945.0,209591344.0,-14744509.0,65409745.0,131745.0,185080673.0,,102513876.0,-709575.0,156120.0,182131.0,6979831.0,0.013333,76115088.0,,468360447.0,-41465075.0,209591344.0,7367332.0,-186556.0,0.0,32015582.0,191445279.0,,5491073.0,110182445.0,76115088.0,410167.0,22001802.0,124497655.0,8283900.0,410167.0,32341342.0,33440066.0,1724444.0,-39030038.0,,188579767.0,,0.0,956859.0,33440066.0,,160738.0,329055.0,90859597.0,555194.0,,6848086.0,78166863.0,6848086.0,,86430705.0,98945.0,316041879.0,2778305.0,466822373.0,98945.0,191445279.0,33440066.0,8878062.0,,89603336.0,58481353.0,78799132.0,,0.013333,102513876.0,22003432.0,,185080673.0,,,32015582.0,956859.0,225931095.0,115748650.0,17196001.0,226438543.0,18842067.0,124497655.0,185080673.0,4101092.0,6257015.0,124596600.0,59647816.0,15703531.0,,86430705.0,28258817.0,24510671.0,-2435037.0,,6257015.0,0.0,5179073.0,,31388999.0,0.0,-14744509.0,0.07,98945.0,555194.0,-1582639.0,17196001.0,24510671.0,37541158.0,-51580933.0,0.0,,469575293.0,226438543.0,-3499094.0,-28118705.0,18842067.0,-6928392.0,,-2040497.0,160738.0,,,469893267.0,5179073.0,,2009473.0,0.0,156120.0,124596600.0,0.07,1724444.0,2009473.0,90859597.0,89603336.0,316041879.0,,2778305.0,6848086.0,5491073.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369958400,133968.0,274307397.0,,,1204033.0,231723056.0,,154161396.0,1086549.0,,,9261596.0,0.016667,76791304.0,,468360447.0,,,,,,,203374738.0,,3080000.0,,,149548.0,22811963.0,,,,,,,,,,,,,,,,,,563096.0,,8057563.0,,8057563.0,,,,,2276113.0,,133968.0,,,,,,,,,0.016667,,22818014.0,,,,,,,,,,289748908.0,,176714782.0,,,6666773.0,,61398388.0,,,94488268.0,29478736.0,42584341.0,,,6666773.0,,,,31919652.0,,,,,,,18772306.0,,,,,,475423663.0,,,,20823550.0,,,,,,0.0,,1076327.0,,1504967.0,,156120.0,176848750.0,,1637584.0,,,90474580.0,380223488.0,,,8057563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377907200,168544.0,294570072.0,,,3485970.0,267184130.0,,143685668.0,-272148.0,,,26815355.0,0.05,77875454.0,,469466691.0,,,,,,,228770531.0,,3080000.0,,,346363.0,24534490.0,,,,,,,,,,,1307339.0,0.0,,,0.0,,,564448.0,,23329385.0,,23329385.0,,,,,3082466.0,,1475883.0,,,,,,,,,0.05,,24622100.0,,,,,,,,,,311758285.0,,174386065.0,,,24439890.0,,91968361.0,,,117817653.0,48974380.0,27385942.0,,,24439890.0,,,,42993981.0,,,,,,,25637839.0,,,,,,479391887.0,,,,21195386.0,,,,,,,,2403966.0,,1980092.0,,157019.0,175861948.0,,1532245.0,,,92874194.0,404632479.0,,,23329385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385769600,29285.0,333226907.0,,,1869194.0,304009219.0,,172964192.0,1812.0,,,14378408.0,0.026667,79329226.0,,471074842.0,,,,,,,244087458.0,,3080000.0,,,169219.0,25774351.0,,,,,,,,,,,1313155.0,0.0,,,0.0,,,566959.0,,12509214.0,,12509214.0,,,,,5872007.0,,1342440.0,,,,,,,,,0.026667,,26595043.0,,,,,,,,,,359335623.0,,208651472.0,,,11893312.0,,73529703.0,,,130326867.0,37667663.0,29217688.0,,,11893312.0,,,,35862040.0,,,,,,,27416554.0,,,,,,484275605.0,,,,21936892.0,,,,,,,,2567064.0,,2104065.0,,157031.0,209993912.0,,1427328.0,,,94745747.0,454081370.0,,,12509214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393545600,32344.0,269930571.0,-20088516.0,101558366.0,120557.0,269930571.0,,132401062.0,-364881.0,157735.0,451332.0,16830167.0,0.036667,78625191.0,,471868341.0,0.0,269930571.0,10011334.0,228408.0,,57395931.0,259996401.0,,27137239.0,162352089.0,78625191.0,181759.0,31835354.0,166756326.0,8345290.0,181759.0,98422127.0,60605772.0,2535593.0,0.0,,185080673.0,,813696.0,966997.0,60605772.0,,148274.0,280027.0,98713707.0,7509824.0,,16709610.0,104956158.0,16709610.0,,144311994.0,32344.0,427598767.0,4519807.0,470180981.0,846040.0,259996401.0,60605772.0,8345290.0,-31654342.0,127222145.0,90702079.0,106060908.0,,0.033333,132401062.0,32025751.0,,269930571.0,,,57395931.0,966997.0,313895205.0,151543116.0,27423992.0,300376622.0,22862236.0,166756326.0,269930571.0,6679754.0,14395956.0,167602366.0,86998753.0,22917431.0,,144311994.0,46231310.0,0.0,0.0,,14395956.0,,2546878.0,280027.0,40767443.0,,-20088516.0,0.13,846040.0,7509824.0,106728.0,27423992.0,0.0,67285526.0,-75447829.0,,,484406697.0,300376622.0,84849898.0,-17402866.0,22862236.0,-10856287.0,,-1904211.0,148274.0,,,478334782.0,2546878.0,,2349365.0,813696.0,157735.0,167602366.0,0.126667,2535593.0,2349365.0,98713707.0,127222145.0,427598767.0,,4519807.0,16709610.0,27137239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401494400,131507.0,578537693.0,,,2447606.0,578217544.0,,235756917.0,-282110.0,,,15819626.0,0.026667,79274755.0,,473205437.0,,,,,,,251145365.0,,28079247.0,,,158525.0,33665035.0,,,,,,,,224809469.0,,,224809469.0,0.0,,,0.0,,,8062485.0,,13343399.0,,13350327.0,,,,,2938112.0,,224940976.0,,,,,,,,,0.026667,,33785294.0,,,,,,,,,,615161827.0,,271375607.0,,,13666563.0,,89025837.0,,,157662321.0,47331598.0,320149.0,,,16122477.0,,,,41694239.0,,,,,,,29028898.0,,,,,,484803423.0,,,,19506682.0,,,,,,302851.0,,2506930.0,,3552320.0,,157735.0,496316583.0,,2757684.0,,,132585010.0,747746837.0,,,13350327.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409443200,125766.0,527570091.0,,,5362735.0,526056173.0,,177877549.0,1437803.0,,,34565797.0,0.06,86326890.0,,474292598.0,,,,,,,288040004.0,,38442898.0,,,230166.0,38625276.0,,,,,,,,225299691.0,,,225299691.0,0.0,,,0.0,,,8073949.0,,29121950.0,,29117965.0,,,,,7182972.0,,225425457.0,,,,,,,,,0.056667,,38681507.0,,,,,,,,,,578186024.0,,226200397.0,,,30507800.0,,122370891.0,,,186780286.0,69133076.0,1513918.0,,,36452890.0,,,,53237815.0,,,,,,,36658131.0,,,,,,543402493.0,,,,23344811.0,,,,,,1887093.0,,3397388.0,,4345125.0,,158624.0,451625854.0,,2598338.0,,,161773349.0,739959373.0,,,29117965.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417305600,189604.0,567976341.0,,,428934.0,526416166.0,,246986234.0,693381.0,,,11564012.0,0.023333,90631217.0,,475877093.0,,,,,,,303866703.0,,84654166.0,,,269331.0,42192819.0,,,,,,,,225627368.0,,,0.0,0.0,,,0.0,,,8073960.0,,10938225.0,,10959062.0,,,,,6710528.0,,225816972.0,,,,,,,,,0.023333,,42220654.0,,,,,,,,,,610403847.0,,299433616.0,,,8218899.0,,99368290.0,,,197739348.0,50411718.0,41560175.0,,,13313218.0,,,,48956572.0,,,,,,,40437310.0,,,,,,494539412.0,,,,23310333.0,,,,,,1749206.0,,3579872.0,,5274704.0,,158656.0,525250588.0,,2416104.0,,,218986173.0,829390020.0,,,10959062.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425081600,226792.0,492152804.0,-28559751.0,147577987.0,1129266.0,470157430.0,,177639939.0,-2657183.0,159828.0,-808109.0,15292938.0,0.03,93575648.0,,477257666.0,201837942.0,492152804.0,12465780.0,-362326.0,,83053661.0,313292575.0,,97359075.0,230895612.0,93575648.0,544085.0,49164368.0,232555023.0,18441076.0,544085.0,22154877.0,67156575.0,3687255.0,0.0,226062006.0,269930571.0,226062006.0,0.0,1271420.0,67156575.0,,124057.0,1187227.0,122135399.0,12330326.0,,13740447.0,163647498.0,13729221.0,,207522766.0,226792.0,772414637.0,6136813.0,475144725.0,226288798.0,313292575.0,67144021.0,18441076.0,-5974001.0,232982103.0,116742010.0,164111825.0,,0.026667,177639939.0,49424370.0,,470157430.0,,,67248114.0,1271420.0,433969569.0,203073957.0,43988602.0,539432534.0,23130175.0,232555023.0,470157430.0,9368541.0,14854852.0,458843821.0,123204551.0,49952151.0,,207522766.0,64019220.0,21995374.0,0.0,,17165076.0,-22885000.0,3773302.0,1187227.0,59185331.0,,-28559751.0,0.14,226288798.0,12330326.0,1988729.0,43988602.0,21995374.0,77242373.0,-119572034.0,5811288.0,,492469745.0,539432534.0,200226859.0,-145785010.0,23130175.0,-30835977.0,,-11649285.0,124057.0,,1872138.0,490768947.0,3773302.0,,4705492.0,0.0,159828.0,458843821.0,0.136667,3687255.0,4705492.0,122135399.0,232982103.0,772414637.0,,6136813.0,13729221.0,97359075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433030400,331771.0,641942065.0,,,4798226.0,582229255.0,,331266132.0,1434624.0,,,23994151.0,0.04,100556288.0,,479483627.0,,,,,,,341863799.0,,110085613.0,,,286867.0,48815849.0,,,,,,,,226493058.0,,,0.0,49257825.0,,,0.0,,,12344542.0,,18941645.0,,18953620.0,,,,,3035594.0,,226824829.0,,,,,,,,,0.036667,,48831377.0,,,,,,,,,,686881506.0,,386270870.0,,,19600201.0,,129386962.0,,,226476386.0,68416050.0,59712810.0,,,25846731.0,,,,60970912.0,,,,,,,45428567.0,,,,,,548428587.0,,,,27682258.0,,,,,,1852580.0,,3817926.0,,6423848.0,,159828.0,613095699.0,,3627720.0,,,268347467.0,955228973.0,,,18953620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440979200,386887.0,537726609.0,,,17834656.0,513165756.0,,239010157.0,39096736.0,,,81345677.0,0.133333,104071430.0,,479695173.0,,,,,,,405874862.0,,189729767.0,,,397231.0,53674350.0,,,,,,,,226934953.0,,,0.0,24560853.0,,,0.0,,,12309743.0,,63492280.0,,63481058.0,,,,,16056950.0,,227321840.0,,,,,,,,,0.12,,56283408.0,,,,,,,,,,580543540.0,,325113792.0,,,39200883.0,,173329982.0,,,289957444.0,92875233.0,24560853.0,,,83225072.0,,,,80454749.0,,,,,,,58793088.0,,,,,,547818842.0,,,,23322152.0,,,,,,1879395.0,,3645384.0,,6484349.0,,160019.0,552435632.0,,3349587.0,,,378040017.0,958583557.0,,,63481058.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448841600,454766.0,590192688.0,,,2620266.0,563188634.0,,351710126.0,702749.0,,,12235194.0,0.02,105855891.0,,480067309.0,,,,,,,421195336.0,,230846414.0,,,357622.0,59144906.0,,,,,,,,227378071.0,,,0.0,27004054.0,,,0.0,,,12307410.0,,9567018.0,,9584610.0,,,,,13047985.0,,227832837.0,,,,,,,,,0.02,,59784954.0,,,,,,,,,,632966605.0,,435385051.0,,,9603544.0,,142183159.0,,,299542054.0,68748450.0,27004054.0,,,14115812.0,,,,73434709.0,,,,,,,58730851.0,,,,,,495811893.0,,,,22608272.0,,,,,,1880618.0,,3913519.0,,7366732.0,,160028.0,663217888.0,,3126572.0,,,451701644.0,1084668249.0,,,9584610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456704000,1304361.0,478805103.0,-46023350.0,187718420.0,8229596.0,434042036.0,,280934750.0,382672.0,161766.0,41616781.0,19327178.0,0.023333,114629683.0,,482080138.0,645989.0,478805103.0,19183024.0,207006.0,,144401523.0,436979903.0,,274356960.0,316313948.0,114629683.0,600441.0,69626980.0,383163427.0,25847497.0,600441.0,92738533.0,102878518.0,15194421.0,,227827301.0,470157430.0,227827301.0,227827301.0,2597908.0,102878518.0,,98351.0,1403803.0,160653033.0,87022517.0,,10755257.0,231262085.0,10859230.0,,306381011.0,1304361.0,1061379033.0,17187453.0,480327507.0,237478119.0,436979903.0,102756200.0,-971681.0,-21825767.0,545519459.0,152630527.0,234589254.0,,0.02,280934750.0,69689515.0,,434042036.0,,,85051863.0,2597908.0,619948777.0,303634829.0,70267551.0,515859574.0,22032253.0,383163427.0,434042036.0,33482744.0,16647235.0,620641546.0,175048674.0,86183044.0,8346457.0,306381011.0,86274215.0,44763067.0,,,21213908.0,0.0,3881858.0,1403803.0,88774459.0,,-46023350.0,0.213333,237478119.0,87022517.0,3778512.0,70267551.0,44763067.0,136902200.0,-233692878.0,7499323.0,8346457.0,504555800.0,515859574.0,-36115394.0,-215351987.0,22032253.0,-35087893.0,,-17874907.0,98351.0,,1886730.0,549168764.0,3881858.0,,10404047.0,227827301.0,161766.0,620641546.0,0.2,15194421.0,10404047.0,160653033.0,545519459.0,1061379033.0,,17187453.0,10859230.0,274356960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464652800,1236470.0,735855114.0,,,4478207.0,684631672.0,,550973043.0,-15092.0,,,19054513.0,0.026667,120981167.0,,485296595.0,,,,,,,553465542.0,,385099231.0,,,1033183.0,77038653.0,,,,,,,,228277775.0,,,0.0,3197666.0,,,0.0,,,86963504.0,,12904519.0,,13236146.0,,,,,15004584.0,,237250678.0,,,,,,,,,0.026667,,77553460.0,,,,,,,,,,790143516.0,,657158570.0,,,17569226.0,,195095088.0,,7736433.0,319617157.0,94607879.0,51223442.0,,,20942486.0,,,,100487209.0,,,,,,,74690818.0,,,,,,508607042.0,,,,116889457.0,,,,,,1887973.0,,3865804.0,,12481113.0,,161766.0,894409248.0,,14575859.0,,,661144083.0,1451287599.0,,,13236146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472601600,12349396.0,565950251.0,,,17597079.0,503784203.0,,452971754.0,21590569.0,,,74897987.0,0.113333,133824115.0,,486475386.0,,,,,,,593673371.0,,352434250.0,,,1671016.0,87716706.0,,,,,,,,253740608.0,,,0.0,1518510.0,,,0.0,,,210636982.0,,55132562.0,,55740267.0,,,,,24144297.0,,276481757.0,,,,,,,,,0.103333,,89963506.0,,,,,,,,,,642587742.0,,595989471.0,,,51525548.0,,271121287.0,,10391753.0,375357424.0,139242254.0,62166048.0,,,77565225.0,,,,131879033.0,,,,,,,98357805.0,,,,,,564592499.0,,,,86445144.0,,,,,,2667238.0,,5166621.0,,16877268.0,,162805.0,872471228.0,,35627251.0,,,871780073.0,1514367815.0,,,55740267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480464000,11718403.0,676469495.0,,,3053243.0,582286134.0,,670009028.0,-4431371.0,,,17730785.0,0.026667,140326620.0,,488557570.0,,,,,,,602114706.0,,330966603.0,,,1653749.0,106614246.0,,,,,,,,259195172.0,,,0.0,34240307.0,,,0.0,,,260146536.0,,12326456.0,,13625461.0,,,,,19591507.0,,280782161.0,,,,,,,,,0.026667,,106951733.0,,,,,,,,,,763870460.0,,837800139.0,,,22069542.0,,260552500.0,,9868586.0,382777137.0,128683788.0,94183361.0,,,21522321.0,,,,131868712.0,,,,,,,103582636.0,,,,,,517078014.0,,,,75458950.0,,,,,,3791536.0,,5409287.0,,19670213.0,,162954.0,1118582300.0,,39457621.0,,,994123497.0,1757993957.0,,,13625461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
