,timestamp,trailingChangeInAccountPayable,annualOtherCurrentAssets,annualBasicAverageShares,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualTotalRevenue,annualCostOfRevenue,annualOperatingIncome,quarterlyCurrentLiabilities,quarterlyCashDividendsPaid,trailingCostOfRevenue,annualEndCashPosition,annualCurrentDebt,annualFreeCashFlow,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyInvestingCashFlow,trailingTaxProvision,trailingEndCashPosition,quarterlyRetainedEarnings,annualCommonStockIssuance,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,quarterlyDepreciationAndAmortization,quarterlyStockBasedCompensation,quarterlyEbitda,annualChangeInAccountPayable,quarterlyPurchaseOfInvestment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,annualAccountsPayable,quarterlyOtherShortTermInvestments,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyTotalNonCurrentAssets,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingNetIncome,annualOperatingExpense,quarterlyCurrentAssets,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,trailingFreeCashFlow,annualBasicEPS,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedAverageShares,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualLongTermDebt,annualBeginningCashPosition,annualAccountsReceivable,annualCurrentAssets,annualDilutedAverageShares,annualCashDividendsPaid,annualSellingGeneralAndAdministration,annualSaleOfInvestment,quarterlyBasicEPS,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualStockholdersEquity,quarterlyChangeInAccountPayable,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualRetainedEarnings,annualTotalAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyOtherIncomeExpense,quarterlyGoodwill,trailingCommonStockIssuance,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyNonCurrentDeferredTaxesLiabilities,annualCurrentAccruedExpenses,annualDilutedEPS,trailingNetIncomeCommonStockholders,annualCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,trailingOtherIncomeExpense,trailingOperatingCashFlow,quarterlyOperatingExpense,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyNetPPE,annualOtherIntangibleAssets,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualNetPPE,quarterlyBasicAverageShares,annualCurrentLiabilities,quarterlyCapitalStock,annualGrossProfit,annualEbitda,annualOperatingCashFlow,annualTotalNonCurrentAssets,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyCurrentDebt,quarterlyCommonStockIssuance,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,annualPurchaseOfBusiness,trailingOtherNonCashItems,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,quarterlyNetOtherFinancingCharges,annualNonCurrentDeferredTaxesLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOperatingCashFlow,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlySaleOfInvestment,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,annualPretaxIncome,annualChangesInAccountReceivables,trailingCashDividendsPaid,quarterlyGrossPPE,trailingInterestExpense,annualNonCurrentDeferredRevenue,trailingChangesInAccountReceivables,quarterlyTotalAssets,annualInterestExpense,annualAccumulatedDepreciation,annualGoodwill,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,annualIncomeTaxPayable,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualDeferredIncomeTax,annualGrossPPE,trailingInvestingCashFlow,trailingChangeInWorkingCapital,trailingStockBasedCompensation,quarterlyAccountsPayable,quarterlyDilutedEPS,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualCapitalExpenditure,trailingGrossProfit,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualInvestingCashFlow,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,trailingDeferredIncomeTax,trailingChangeInInventory,annualInventory,annualResearchAndDevelopment,quarterlyInventory,quarterlyResearchAndDevelopment,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingBasicEPS,quarterlyChangeInInventory,trailingPurchaseOfInvestment,annualChangeInInventory,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,967680000,,,,,,,7065000000.0,2086000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,1271000000.0,,,,,,,1296000000.0,,,,,0.0,,,,,,,,,,0.0,,,,,,5451000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621000000.0,,,,,,2731000000.0,,,,,,,,,,,,,,,1271000000.0,,,,,,,,,,,,2707000000.0,,,,,,,,24000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,999216000,,233068000.0,412705954.0,,,13061872000.0,7817365000.0,695756000.0,,,,1880083000.0,190669000.0,1902684000.0,,,,,,,1791444000.0,,-2973775000.0,,,,,,1192422000.0,953387000.0,,371794000.0,,,869429000.0,,,,,,,,,,,4548751000.0,,,5371242000.0,1057403000.0,,0.91,,810043000.0,,884746000.0,,-157000000.0,1880083000.0,1090000.0,1270516000.0,1498812000.0,4579637000.0,1008163290.0,,3581641000.0,427561000.0,,,,1057403000.0,445784000.0,,,,414072000.0,,,,,282188000.0,,,,,-1435310000.0,6061356000.0,502616000.0,,,,,,,,,,1442749000.0,0.91,,21000.0,,,,,,,,,,,,,,,,-904509000.0,822318000.0,,4178820000.0,,5244507000.0,1109828000.0,2280614000.0,1481719000.0,,,,,1140363000.0,,,,,,,50969000.0,1880083000.0,,,,,,-326086000.0,,,,,,794857000.0,,,,,,,,43278000.0,-695569000.0,,,,,,,-299647000.0,1517887000.0,,,,,,,-1166966000.0,-377930000.0,,1334192000.0,,-410677000.0,609567000.0,,,,,,,,,,,,,,,,,
3,1007078400,,,,768192000.0,,,,,3360797000.0,,,,,,81676000.0,,-64200000.0,,,-1353634000.0,,,,69069000.0,,483326000.0,,-30761000.0,,,,,,-239447000.0,,,,414257000.0,3408510000.0,,1349128000.0,,-40421000.0,-538074000.0,,,4073543000.0,,,,,,4543531000.0,,,,1008163290.0,,,,,,,,,,,0.2,219234000.0,,,,1155803000.0,,352752000.0,,2226061000.0,1182734000.0,1426976000.0,1534348000.0,,,1129517000.0,,1182449000.0,,,,0.0,-96469000.0,,,,81676000.0,4362000.0,81676000.0,22569000.0,,,,,1129517000.0,1129517000.0,719063000.0,,,768192000.0,204341000.0,,,,,122665000.0,787121000.0,,1880083000.0,,,412705954.0,,21000.0,,,,,-42057000.0,,218442000.0,,,9770000.0,,,,,-489391000.0,,,-197390000.0,-496404000.0,-695569000.0,353285000.0,-750566000.0,,,615842000.0,8361000.0,,,,,,1482690000.0,,,,5422671000.0,,,,-20978000.0,894612000.0,,,,,,,,,360724000.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
4,1014854400,,,,816902000.0,,,,,3007386000.0,,,,,,10611000.0,,3262000.0,,,-1343023000.0,,,,72522000.0,,460801000.0,,,,,,,,404508000.0,,,,388279000.0,3410102000.0,,1340015000.0,,23641000.0,110264000.0,,,3859055000.0,,,,,,4369711000.0,,,,1035794758.0,,,,,,,,,,,0.03,234952000.0,,,,1354548000.0,,261717000.0,,2204921000.0,1362325000.0,1666777000.0,1385721000.0,,,1131431000.0,,1205181000.0,,,,-47800000.0,-213926000.0,,,,10611000.0,4263000.0,10611000.0,3514000.0,,,,,1131431000.0,1131431000.0,508962000.0,,,816902000.0,155668000.0,,,153422000.0,,145057000.0,747197000.0,,1129517000.0,,,409576609.0,,21000.0,,,,,-48758000.0,,160659000.0,,,13774000.0,,,,,-274228000.0,,,453266000.0,-428828000.0,-695569000.0,233465000.0,1914000.0,,,234469000.0,3598000.0,,,,,,1442766000.0,,,,5199070000.0,,,,-110267000.0,869062000.0,,,,,,,,,409678000.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
5,1022803200,,,,792770000.0,,,,,3033973000.0,,,,,,114461000.0,,-72194000.0,,,-1228562000.0,,,,74146000.0,,509132000.0,,,,,,,,226084000.0,,,,434986000.0,3350660000.0,,1360370000.0,,-16267000.0,-39645000.0,,,4074592000.0,,,,,,4365535000.0,,,,1027990942.0,,,,,,,,,,,0.28,337475000.0,,,,1324169000.0,,494878000.0,,2122904000.0,1331562000.0,1720590000.0,1426113000.0,,,1113496000.0,,1227756000.0,,,,0.0,9827000.0,,,,114461000.0,3915000.0,114461000.0,3478000.0,,,,,1113496000.0,1113496000.0,475865000.0,,,792770000.0,441611000.0,,,153422000.0,,167813000.0,732533000.0,,1131431000.0,,,414463440.0,,23000.0,,,,,-64588000.0,,96185000.0,,,12712000.0,,,,,-105238000.0,,,290672000.0,-243812000.0,-695569000.0,267950000.0,-17935000.0,,,353998000.0,180000.0,,,,,,1428102000.0,,,,5434962000.0,,,,-181082000.0,725856000.0,,,,,,,,,361321000.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,
6,1030752000,,330347000.0,425941809.0,803455000.0,,13105024000.0,8427730000.0,1495975000.0,3327062000.0,,,1316976000.0,63099000.0,800551000.0,38147000.0,,-114900000.0,,,-1190415000.0,121864000.0,,-845076000.0,69624000.0,,328077000.0,,,1193864000.0,-62490000.0,,450208000.0,,409406000.0,244895000.0,,,258453000.0,3084605000.0,,1417860000.0,,-105693000.0,404965000.0,,3181319000.0,4061088000.0,,4520926000.0,244895000.0,,0.57,4520926000.0,543917000.0,,767786000.0,,0.0,1316976000.0,3428000.0,1880083000.0,1330642000.0,4061088000.0,1023789546.0,,3181319000.0,16233000.0,,330347000.0,-560718000.0,244895000.0,249784000.0,1173762000.0,,438626000.0,285361000.0,2022697000.0,1193864000.0,1791118000.0,1330642000.0,438626000.0,,1316976000.0,,1061908000.0,-1190415000.0,5478948000.0,491071000.0,0.0,-125170000.0,,,,38147000.0,3428000.0,38147000.0,16674000.0,1791118000.0,0.56,,23000.0,1316976000.0,1316976000.0,543917000.0,,,803455000.0,133310000.0,,,167603000.0,,55536000.0,716504000.0,167603000.0,1113496000.0,-425738000.0,716504000.0,,3327062000.0,23000.0,4677294000.0,1781336000.0,1063382000.0,1417860000.0,-107428000.0,,63099000.0,3783000.0,1173762000.0,12608000.0,,,,,23781000.0,16674000.0,1316976000.0,516834000.0,-245711000.0,-852698000.0,249784000.0,203480000.0,,,459836000.0,4094000.0,,,1067558000.0,,,1569202000.0,,,,5478948000.0,48864000.0,-852698000.0,,-248391000.0,767786000.0,,,,-138740000.0,1569202000.0,,,,450208000.0,,,-1414755000.0,-262831000.0,,459836000.0,,-248032000.0,-563107000.0,,,,,,,,,,,,,,,,,
7,1038614400,,,,726564000.0,,,,,3198521000.0,,,,,,126871000.0,,24929000.0,,,-1061837000.0,,,,60853000.0,,490050000.0,,,,,,,,179403000.0,,,,429197000.0,3327447000.0,,1372865000.0,,-10928000.0,-131654000.0,,,4275151000.0,,,,,,4391458000.0,,,,1000572365.0,,,,,,,,,,,0.27,310508000.0,,,,1172166000.0,,582560000.0,,2171686000.0,1192937000.0,1527185000.0,1377302000.0,,,1473643000.0,,1155761000.0,,,,0.0,1500000.0,,,,126871000.0,4215000.0,126871000.0,16556000.0,,,,,1473643000.0,1473643000.0,538634000.0,,,726564000.0,433254000.0,,,169328000.0,,164637000.0,658122000.0,,1316976000.0,,,468119491.0,,23000.0,,,,,-18904000.0,,57467000.0,95716000.0,,6536000.0,,,,,-82780000.0,,,198307000.0,-66200000.0,-852698000.0,246352000.0,156667000.0,,,677679000.0,45076000.0,,,,,,1510820000.0,,,,5648016000.0,,,,-68956000.0,768958000.0,,,,,,,,,378815000.0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,
8,1046390400,,,,641669000.0,,,,,3299625000.0,,,,,,118721000.0,,-45415000.0,,,-943116000.0,,,,62182000.0,,430003000.0,,,,,,,,353502000.0,,,,367821000.0,3189023000.0,,1348864000.0,,19830000.0,103648000.0,,,4502631000.0,,,,,,4569612000.0,,,,997771990.0,,,,,,,,,,,0.25,281815000.0,,,,1239689000.0,,596215000.0,,2179533000.0,1269987000.0,1582932000.0,1392494000.0,,,1684576000.0,,1009490000.0,,,,0.0,28841000.0,,,,118721000.0,3824000.0,118721000.0,26474000.0,,,,,1684576000.0,1684576000.0,647181000.0,,,641669000.0,402985000.0,,,179036000.0,,153134000.0,665946000.0,,1473643000.0,,,467077408.0,,22000.0,,,,,-60063000.0,,55091000.0,10681000.0,,4501000.0,,,,,9068000.0,,,413565000.0,-213704000.0,-852698000.0,232529000.0,210933000.0,,,631236000.0,2342000.0,,,,,,1518644000.0,,,,5851495000.0,,,,-232358000.0,510638000.0,,,,,,,,,363022000.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
9,1054339200,,,,701639000.0,,,,,3493624000.0,,,,,,132141000.0,,-1665000.0,,,-810975000.0,,,,56423000.0,,460545000.0,,,,,,,,412213000.0,,,,404122000.0,3418429000.0,,1394662000.0,,20220000.0,64472000.0,,,4972545000.0,,,,,,4828320000.0,,,,985618380.0,,,,,,,,,,,0.28,260501000.0,,,,1292180000.0,,727091000.0,,2312668000.0,1334696000.0,1586701000.0,1460229000.0,,,1962194000.0,,1105761000.0,,,,0.0,3080000.0,,,,132141000.0,13240000.0,132141000.0,29276000.0,,,,,1962194000.0,1962194000.0,689885000.0,,,701639000.0,267717000.0,,,189031000.0,,135576000.0,664699000.0,,1684576000.0,,,466294836.0,,21000.0,,,,,-54794000.0,,55602000.0,89918000.0,,5232000.0,,,,,-43540000.0,,,467007000.0,-176432000.0,-852698000.0,262819000.0,277618000.0,,,693465000.0,55354000.0,,,,,,1517397000.0,,,,6367207000.0,,,,-218685000.0,513616000.0,,,,,,,,,434123000.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,
