date,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualCommonStockIssuance,annualFreeCashFlow,annualDilutedAverageShares,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualOperatingIncome,annualNetOtherInvestingChanges,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,trailingFreeCashFlow,quarterlyGoodwill,annualEndCashPosition,annualTaxProvision,annualCurrentDebt,quarterlyTotalAssets,annualTotalAssets,quarterlyNetIncomeCommonStockholders,annualPretaxIncome,trailingTotalRevenue,annualOtherCurrentAssets,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,annualCostOfRevenue,quarterlyDilutedEPS,annualLongTermDebt,annualNetIncome,annualAccountsPayable,trailingInvestingCashFlow,annualDilutedEPS,trailingOperatingIncome,trailingEndCashPosition,quarterlyOtherNonCurrentLiabilities,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingTaxProvision,quarterlyTotalLiabilitiesNetMinorityInterest,annualBasicAverageShares,quarterlyOtherNonCurrentAssets,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,annualSaleOfInvestment,annualOtherNonCashItems,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,quarterlyGrossProfit,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyBasicAverageShares,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingPretaxIncome,quarterlyLongTermDebt,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyInventory,annualCurrentAssets,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyChangeInInventory,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyAccountsReceivable,quarterlyCashDividendsPaid,quarterlyCostOfRevenue,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingNetOtherInvestingChanges,annualNetPPE,annualOtherIntangibleAssets,annualCurrentLiabilities,annualNetIncomeCommonStockholders,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,annualRepaymentOfDebt,annualEbitda,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,quarterlyOtherIntangibleAssets,quarterlyOperatingExpense,annualOtherNonCurrentLiabilities,trailingNetIncomeCommonStockholders,trailingGrossProfit,quarterlyBasicEPS,quarterlyStockholdersEquity,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,annualOtherCurrentLiabilities,trailingInterestExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,annualGrossPPE,quarterlySaleOfInvestment,annualOtherIncomeExpense,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualSellingGeneralAndAdministration,quarterlyCurrentDebt,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,trailingPurchaseOfBusiness,annualOperatingExpense,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,trailingOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyTotalRevenue,quarterlyOperatingCashFlow,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingStockBasedCompensation,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,annualNetIncomeContinuousOperations,annualPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyCapitalExpenditure,annualChangeInInventory,quarterlyCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,trailingNetOtherFinancingCharges,trailingCashDividendsPaid,trailingBeginningCashPosition,annualGoodwill,annualInterestExpense,trailingNetIncome,annualStockBasedCompensation,quarterlyOtherCurrentLiabilities,quarterlyNetPPE,trailingCostOfRevenue,quarterlyTaxProvision,annualChangesInAccountReceivables,annualCapitalStock,annualBasicEPS,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,annualGrossProfit,annualInventory,annualAccumulatedDepreciation,quarterlyDilutedAverageShares,quarterlyEbitda,annualDeferredIncomeTax,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,quarterlyRepurchaseOfCapitalStock,annualResearchAndDevelopment,trailingBasicEPS,annualRetainedEarnings,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,annualRepurchaseOfCapitalStock,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingChangeInInventory,quarterlyChangesInAccountReceivables,trailingResearchAndDevelopment,annualOtherShortTermInvestments,quarterlyNonCurrentDeferredTaxesLiabilities,trailingSaleOfInvestment,annualCurrentAccruedExpenses,quarterlyIncomeTaxPayable,trailingRepurchaseOfCapitalStock,quarterlyRetainedEarnings,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualNonCurrentDeferredTaxesLiabilities,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,quarterlyCurrentAccruedExpenses,trailingDilutedEPS,quarterlyOtherShortTermInvestments,quarterlyNonCurrentDeferredRevenue
2001-03-31,,317559000.0,,,,,9102000.0,,,,,,363733000.0,403693000.0,8989000.0,,,,,,889477000.0,,13015000.0,,,,,485784000.0,,0.185,,,,,,,,1009000.0,4670000.0,,,681292000.0,,47739000.0,,,,,,,0.0,32730000.0,,,68772000.0,12507000.0,13015000.0,,316550000.0,-2247000.0,1202000.0,73924000.0,,,,,-27144000.0,,,328567000.0,-16295000.0,1487394000.0,,,,,,,,204983000.0,,3426000.0,,,,,,13659000.0,,,,0.185,208185000.0,,,0.0,,,,,-30933000.0,,0.0,,,,,1202000.0,,,,1202000.0,6606000.0,,10500000.0,,,-6897000.0,331960000.0,,,,,,,,3202000.0,1520124000.0,10568000.0,,,,,468978000.0,,,19071000.0,-1466000.0,,-10545000.0,,,,,,,,,21273000.0,438045000.0,,,,,,,121000.0,,-2224000.0,,,,,68772000.0,23741000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,,373597000.0,,,,,-65493000.0,,,,,,537829000.0,566453000.0,15041000.0,,,,,,1213832000.0,,7067000.0,,,,,647379000.0,,0.095,,,,,,,,1017000.0,6503000.0,,,911426000.0,,59137000.0,,,,,,,98237000.0,36387000.0,,,71370000.0,7067000.0,7067000.0,,372580000.0,-166672000.0,1054000.0,125852000.0,,,,,-49975000.0,,,439547000.0,-16801000.0,1550230000.0,,,,,,,,290965000.0,,1202000.0,,,,,,21544000.0,,,,0.095,302406000.0,,,0.0,,,,,-36651000.0,,0.0,,,,,1054000.0,,,,1054000.0,8101000.0,,96527000.0,,,-77222000.0,423305000.0,,,,,,,,11441000.0,1586617000.0,-57547000.0,,,,,624893000.0,,,14843000.0,-7946000.0,,224071000.0,,,,,,,,,17997000.0,588242000.0,,,,,,,5620000.0,,-148000.0,,,,,71370000.0,21346000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,435557000.0,,,,,48066000.0,,,,,,571285000.0,633308000.0,10297000.0,,,,,,1299093000.0,,15161000.0,,,,,665785000.0,,0.19,,,,,,,,1017000.0,6402000.0,,,1006842000.0,,75877000.0,,,,,,,-2677000.0,39644000.0,,,76706000.0,15161000.0,15161000.0,,434540000.0,-52341000.0,3864000.0,85980000.0,,,,-9000.0,69082000.0,,,543464000.0,-19885000.0,2151666000.0,,,,,,,,281000000.0,,1054000.0,,,,,,16699000.0,,,,0.19,292251000.0,,,0.0,,,,,-42256000.0,,0.0,,,,,3864000.0,,,,3864000.0,7775000.0,,60400000.0,,,32417000.0,493613000.0,,,,,,,,11251000.0,2191310000.0,52458000.0,,,,,632164000.0,,,22945000.0,-4392000.0,,2693000.0,,,,,,,,,17272000.0,589908000.0,,,,,,,-158000.0,0.0,2810000.0,,,,,76706000.0,29347000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,858454000.0,353294000.0,-110465000.0,227549000.0,-51022000.0,75056000.0,-42697000.0,,76352000.0,0.0,6868215000.0,13592000.0,505160000.0,558082000.0,12259000.0,,,3511000.0,,104482000.0,1261251000.0,1261251000.0,8936000.0,,,0.0,-75929000.0,703169000.0,6720970000.0,,351677000.0,44179000.0,386993000.0,,0.565,,,1617000.0,6732000.0,,,858454000.0,75056000.0,98250000.0,,,,,,402797000.0,4298000.0,38482000.0,24307000.0,3511000.0,,8936000.0,8936000.0,,351677000.0,-28231000.0,3511000.0,188874000.0,558082000.0,,365697000.0,,-109841000.0,,353294000.0,365697000.0,-22948000.0,1531682000.0,98250000.0,-29953000.0,,604919000.0,,505160000.0,44179000.0,389205000.0,,3864000.0,,100659000.0,,,,18991000.0,1617000.0,,,,402797000.0,85000.0,3511000.0,0.0,13685000.0,,,279529000.0,-48131000.0,3426000.0,0.0,,653050000.0,,-4000000.0,3511000.0,703169000.0,,,3511000.0,6600000.0,46586000.0,104482000.0,,,-58763000.0,386993000.0,,,70893000.0,,,,,13592000.0,1570164000.0,-35432000.0,,-21069000.0,,,653050000.0,43671000.0,,19491000.0,-7265000.0,-117878000.0,63310000.0,-249491000.0,,,,,29082000.0,,,13685000.0,604919000.0,,,,389205000.0,0.565,,,121340000.0,-353000.0,-6351000.0,147245000.0,188874000.0,-48131000.0,,26223000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,,392612000.0,,,,,-2258000.0,,,,,,581263000.0,643405000.0,10758000.0,,,,,,1364842000.0,,14281000.0,,,,,721437000.0,,0.155,,,,,,,,1617000.0,6967000.0,,,973875000.0,,104959000.0,,,,,,,-544000.0,38388000.0,,,86506000.0,14281000.0,14281000.0,,390995000.0,-24532000.0,3301000.0,151442000.0,,,,0.0,37412000.0,,,488662000.0,-23160000.0,1506935000.0,,,,,,,,377600000.0,,3511000.0,,,,14281000.0,,17725000.0,,,,0.155,390967000.0,,,26000.0,,,,,-54292000.0,,0.0,,,,,3301000.0,,,,3301000.0,6453000.0,,103954000.0,,,-14963000.0,457637000.0,,,,,,,,13367000.0,1545323000.0,9140000.0,,,,,670770000.0,,,20663000.0,-11398000.0,,15110000.0,,,,,,,,,19672000.0,616478000.0,,,,,,,,,-210000.0,,,,,86506000.0,27630000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-30,,386376000.0,,,,,99269000.0,,,,,,553692000.0,587115000.0,11119000.0,,,,,,1338004000.0,,16951000.0,,,,,750889000.0,,0.185,,,,,,,,4785000.0,7177000.0,,,940068000.0,,125573000.0,,,,,,,-110000.0,41707000.0,,,86506000.0,16951000.0,16951000.0,,381591000.0,-25607000.0,5792000.0,67289000.0,,,,0.0,85187000.0,,,514034000.0,-23881000.0,1943640000.0,,,,,,,,384415000.0,,3301000.0,,,,16951000.0,,18296000.0,,,,0.185,397936000.0,,,-26000.0,,,,,-60320000.0,,0.0,,,,,5792000.0,,,,5792000.0,6354000.0,,57847000.0,,,85727000.0,476675000.0,,,,,,,,13521000.0,1985347000.0,108718000.0,,,,,685636000.0,,,23411000.0,-9449000.0,,-80680000.0,,,,,,,,,19170000.0,625316000.0,,,,,,,,,2491000.0,,,,,86506000.0,30588000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,,513370000.0,,,,,2931000.0,,,,,,600145000.0,582352000.0,11512000.0,,,,,,1631490000.0,,16317000.0,,,,,1049138000.0,,0.165,,,,,,,,4317000.0,8981000.0,,,1113515000.0,,104224000.0,,,,,,,-11067000.0,44266000.0,,,92054000.0,16317000.0,16317000.0,,509053000.0,-299702000.0,4306000.0,81189000.0,,,,,-17935000.0,,,496857000.0,-24601000.0,2299823000.0,,,,,,,,502209000.0,,5792000.0,,,,,,20493000.0,,,,0.165,517975000.0,,,0.0,,,,,-67900000.0,,0.0,,,,,4306000.0,,,,4306000.0,7456000.0,,105577000.0,,,-16181000.0,468988000.0,,,,,,,,15766000.0,2344089000.0,9529000.0,,,,,1012814000.0,,,23773000.0,-6598000.0,,288917000.0,,,,,,,,,25580000.0,944914000.0,,,,,,,,,-1486000.0,,,,,92054000.0,32754000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,1154965000.0,517716000.0,74630000.0,145046000.0,133304000.0,91092000.0,33362000.0,,94560000.0,0.0,8384223000.0,-31281000.0,637249000.0,602935000.0,12274000.0,,,3501000.0,,99249000.0,1666575000.0,1666575000.0,17743000.0,,,17676000.0,-99841000.0,1063640000.0,8209932000.0,,509736000.0,65292000.0,488922000.0,,0.67,,,7980000.0,10943000.0,,,1154965000.0,91092000.0,110887000.0,,,,,,511610000.0,6286000.0,49930000.0,34068000.0,3501000.0,,17743000.0,17743000.0,,509736000.0,-13940000.0,3501000.0,81849000.0,602935000.0,,499909000.0,,1280000.0,,517716000.0,499909000.0,-28199000.0,2459534000.0,110887000.0,173894000.0,,952753000.0,,637249000.0,65292000.0,542891000.0,,4306000.0,,128628000.0,,,,23217000.0,7980000.0,,,,511610000.0,-10000.0,3501000.0,0.0,49078000.0,,,189456000.0,-77550000.0,3511000.0,17676000.0,,1030303000.0,,,3501000.0,1063640000.0,,,3501000.0,8759000.0,45663000.0,99249000.0,,,20047000.0,488922000.0,,,79731000.0,,,,,-31281000.0,2509464000.0,46507000.0,,-40590000.0,,,1030303000.0,65292000.0,,26713000.0,-13145000.0,105944000.0,-33891000.0,-363781000.0,,,,,29057000.0,,,49078000.0,952753000.0,,,,542891000.0,0.67,,,-206225000.0,-805000.0,-5435000.0,174291000.0,81849000.0,-77550000.0,,37656000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,,537263000.0,,,,,76316000.0,,,,,,587692000.0,583114000.0,13072000.0,,,,,,1716535000.0,,24351000.0,,,,,1133421000.0,,0.23,,,,,,,,14112000.0,10871000.0,,,1124955000.0,,120387000.0,,,,,,,-54000.0,57552000.0,,,100332000.0,24351000.0,24351000.0,,523151000.0,-58907000.0,5277000.0,43134000.0,,,,,40114000.0,,,507184000.0,-28199000.0,3224356000.0,,,,,,,,635790000.0,,3501000.0,,,,,,23943000.0,,,,0.23,591580000.0,,,543000.0,,,,,-88478000.0,,27519000.0,,,,,5277000.0,,,,5277000.0,9258000.0,,19622000.0,,,57101000.0,510879000.0,,,,,,,,-44210000.0,3281908000.0,91393000.0,,,,,1101512000.0,,,33609000.0,-15077000.0,,-30896000.0,,,,,,,,,57191000.0,1013034000.0,,,,,,,,63895000.0,1776000.0,,,,,100332000.0,44480000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-06-30,,548702000.0,,,,,62279000.0,,,,,,560924000.0,497120000.0,12161000.0,,,,,,1710421000.0,,23398000.0,,,,,1213301000.0,,0.21,,,,,,,,22207000.0,11305000.0,,,1109626000.0,,142962000.0,,,,,,,-6000.0,55305000.0,,,104446000.0,23398000.0,23398000.0,,526495000.0,-52179000.0,5570000.0,41940000.0,,,,0.0,901000.0,,,429417000.0,-30573000.0,2653884000.0,,,,,,,,624052000.0,,5277000.0,,,,23398000.0,,23466000.0,,,,0.21,600795000.0,,,-311000.0,,,,,-99896000.0,,20193000.0,,,,,5570000.0,,,,5570000.0,8532000.0,,43798000.0,,,50216000.0,502717000.0,,,,,,,,-23257000.0,2709189000.0,84694000.0,,,,,1170235000.0,,,31839000.0,-22415000.0,,-32130000.0,,,,,,,,,14409000.0,1070339000.0,,,,,,,,0.0,293000.0,,,,,104446000.0,43144000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-09-30,,475223000.0,,,,,4876000.0,,,,,,629531000.0,564228000.0,18204000.0,,,,,,1810142000.0,,11871000.0,,,,,1245914000.0,,0.095,,,,,,,,21483000.0,11988000.0,,,1104754000.0,,173843000.0,,,,,,,-27000.0,50660000.0,,,105576000.0,11871000.0,11871000.0,,453740000.0,-33683000.0,3418000.0,162202000.0,,,,,-125705000.0,,,350916000.0,-30574000.0,3003017000.0,,,,,,,,681882000.0,,5570000.0,,,,,,30192000.0,,,,0.1,705388000.0,,,0.0,,,,,-109873000.0,,47692000.0,,,,,3418000.0,,,,3418000.0,8794000.0,,35141000.0,,,-10881000.0,524866000.0,,,,,,,,23506000.0,3053677000.0,19564000.0,,,,,1181944000.0,,,20468000.0,-14688000.0,,12061000.0,,,,,,,,,69524000.0,1072071000.0,,,,,,,,98010000.0,-2152000.0,,,,,106870000.0,32456000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-31,1348904000.0,546985000.0,-62272000.0,250341000.0,3102000.0,106800000.0,-140369000.0,,98204000.0,0.0,12589849000.0,-15392000.0,801919000.0,732974000.0,29595000.0,,,4137000.0,,127259000.0,2095631000.0,2095631000.0,-172000.0,,,32225000.0,-121822000.0,1362657000.0,12372440000.0,,518991000.0,59448000.0,603460000.0,,0.5,,,27994000.0,12657000.0,,,1348904000.0,105486000.0,211618000.0,,,,,,746727000.0,-5104000.0,53892000.0,46821000.0,4137000.0,,-172000.0,-172000.0,,518991000.0,-80556000.0,4137000.0,105967000.0,732974000.0,,590645000.0,,45749000.0,,546985000.0,590645000.0,-32476000.0,3491183000.0,211618000.0,68518000.0,,1151039000.0,,801919000.0,59448000.0,762119000.0,,3418000.0,,145025000.0,,,,41604000.0,27994000.0,,,,746727000.0,636000.0,4137000.0,-232000.0,71200000.0,,,157244000.0,-121595000.0,3501000.0,32225000.0,,1272634000.0,,648000.0,4137000.0,1362657000.0,,,4137000.0,8746000.0,73032000.0,127259000.0,,,-158708000.0,603460000.0,,,119205000.0,,,,,-15392000.0,3545075000.0,-127133000.0,,-65416000.0,,,1272634000.0,59448000.0,,12288000.0,-13236000.0,-38941000.0,208209000.0,-225325000.0,,,,,35226000.0,,,71200000.0,1151039000.0,,,,762119000.0,0.505,,,88436000.0,719000.0,-5191000.0,217409000.0,105967000.0,-121595000.0,,24945000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,702619000.0,,,,,119656000.0,,,,,,726276000.0,653756000.0,19139000.0,,,,,,2165073000.0,,30990000.0,,,,,1511317000.0,,0.245,,,,,,,,14865000.0,13477000.0,,,1428895000.0,,202605000.0,,,,,,,0.0,72740000.0,,,116828000.0,30990000.0,30990000.0,,687754000.0,-155903000.0,2037000.0,73843000.0,,,,,32489000.0,,,554405000.0,-35174000.0,3731904000.0,,,,,,,,712417000.0,,4137000.0,,,,,,32259000.0,,,,0.245,736178000.0,,,-143228000.0,,,,,-133529000.0,,23471000.0,,,,,2037000.0,,,,2037000.0,9532000.0,,14689000.0,,,91784000.0,645322000.0,,,,,,,,23761000.0,3804644000.0,132981000.0,,,,,1442241000.0,,,40481000.0,-13325000.0,,21064000.0,,,,,,,,,66265000.0,1308712000.0,,,,,,,,88000.0,-2100000.0,,,,,118034000.0,53958000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,960739000.0,,,,,-4716000.0,,,,,,855646000.0,829449000.0,19603000.0,,,,,,2681904000.0,,35677000.0,,,,,1852455000.0,,0.27,,,,,,,,25922000.0,16355000.0,,,1816385000.0,,269908000.0,,,,,,,-500000.0,80833000.0,,,123112000.0,35677000.0,35677000.0,,934817000.0,-318740000.0,12056000.0,128534000.0,,,,,-56624000.0,,,645295000.0,-37499000.0,5050902000.0,,,,,,,,838358000.0,,2037000.0,,,,,,35601000.0,,,,0.27,865519000.0,,,-299982000.0,,,,,-147949000.0,,43564000.0,,,,,12056000.0,,,,12056000.0,9967000.0,,21989000.0,,,-44861000.0,763659000.0,,,,,,,,27161000.0,5131735000.0,14129000.0,,,,,1730496000.0,,,45232000.0,-18845000.0,,312971000.0,,,,,,,,,69998000.0,1582547000.0,,,,,,,,101125000.0,10019000.0,,,,,123112000.0,61587000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,862368000.0,,,,,-65485000.0,,,,,,1199235000.0,1148707000.0,19484000.0,,,,,,3106021000.0,,41734000.0,,,,,1957314000.0,,0.295,,,,,,,,24780000.0,16055000.0,,,2061603000.0,,298589000.0,,,,,,,-2672000.0,90749000.0,,,131552000.0,41734000.0,41734000.0,,837588000.0,-92676000.0,4547000.0,242312000.0,,,,559000.0,-103256000.0,,,846347000.0,-41795000.0,5776256000.0,,,,,,,,1012637000.0,,12056000.0,,,,,,35693000.0,,,,0.295,1044418000.0,,,-10242000.0,,,,,-165589000.0,,55501000.0,,,,,4547000.0,,,,4547000.0,13322000.0,,122882000.0,,,-87192000.0,965265000.0,,,,,,,,31781000.0,5867005000.0,-34059000.0,,,,,1824314000.0,,,55056000.0,-31426000.0,,119373000.0,,,,,,,,,111088000.0,1658725000.0,,,,,,,,160919000.0,-7509000.0,,,,,131552000.0,71824000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,2090207000.0,976490000.0,-102923000.0,262132000.0,-12976000.0,126554000.0,-62431000.0,,180023000.0,0.0,20975470000.0,31180000.0,1113717000.0,1101202000.0,24522000.0,,,12988000.0,,175472000.0,3160411000.0,3160411000.0,24719000.0,,,68229000.0,-158352000.0,2059209000.0,20644038000.0,,949024000.0,130006000.0,850912000.0,,0.945,,,27466000.0,21354000.0,,,2090207000.0,126554000.0,331587000.0,,,,,,1070204000.0,-1901000.0,87094000.0,67241000.0,12988000.0,,24719000.0,24719000.0,,949024000.0,-83868000.0,12988000.0,498200000.0,1101202000.0,,521785000.0,-2063000.0,-278528000.0,,976490000.0,521785000.0,-43884000.0,6084992000.0,331587000.0,103968000.0,,1727622000.0,,1113717000.0,130006000.0,1039024000.0,,4547000.0,,247264000.0,,,,47939000.0,27466000.0,,,,1070204000.0,8851000.0,12988000.0,10242000.0,87333000.0,,,554478000.0,-183887000.0,4137000.0,68229000.0,,1911509000.0,,-1420000.0,12988000.0,2059209000.0,,,12988000.0,14225000.0,82748000.0,175472000.0,,,-62654000.0,850912000.0,,,151409000.0,,,,,31180000.0,6172086000.0,-9083000.0,,-116944000.0,,,1911509000.0,133136000.0,,39155000.0,-53348000.0,-405919000.0,101070000.0,-651187000.0,,,,,46676000.0,,,87333000.0,1727622000.0,,,,1039024000.0,0.945,,,0.0,8441000.0,-5073000.0,331432000.0,498200000.0,-183887000.0,,60509000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,,962329000.0,,,,,-321860000.0,,,,,,1961316000.0,1845768000.0,22111000.0,,,,,,3934202000.0,,32808000.0,,,,,2088434000.0,,0.215,,,,,,,,32089000.0,19505000.0,,,2923645000.0,,312485000.0,,,,,,,-2849000.0,88516000.0,,,135034000.0,32808000.0,32808000.0,,930240000.0,-61720000.0,21839000.0,711280000.0,,,,,-208035000.0,,,1030139000.0,-45005000.0,6549980000.0,,,,,,,,980569000.0,,12988000.0,,,,,,41229000.0,,,,0.215,1010557000.0,,,-13467000.0,,,,,-201657000.0,,82510000.0,,,,,21839000.0,,,,21839000.0,14558000.0,,560962000.0,,,-340351000.0,1270276000.0,,,,,,,,29988000.0,6638496000.0,-271849000.0,,,,,1977606000.0,,,47287000.0,-50011000.0,,342564000.0,,,,,,,,,130078000.0,1775949000.0,,,,,,,544000.0,22308000.0,8851000.0,,,,,136312000.0,66792000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,983519000.0,,,,,-217786000.0,,,,,,2151042000.0,2029515000.0,26149000.0,,,,,,4134538000.0,,62282000.0,,,,,2105023000.0,,0.37,,,,,,,,30365000.0,19851000.0,,,3134561000.0,,310972000.0,,,,,,,-2977000.0,121196000.0,,,135786000.0,62282000.0,62282000.0,,953154000.0,-35699000.0,38000000.0,848173000.0,,,,445000.0,-143426000.0,,,1035774000.0,-47652000.0,7039511000.0,,,,,,,,970199000.0,,21839000.0,,,,,,45152000.0,,,,0.38,999977000.0,,,-1078000.0,,,,,-218626000.0,,107568000.0,,,,,38000000.0,,,,38000000.0,14253000.0,,820769000.0,,,-281751000.0,1141364000.0,,,,,,,,29778000.0,7160707000.0,-181543000.0,,,,,2012677000.0,,,76044000.0,-36243000.0,,233999000.0,,,,,,,,,188909000.0,1794051000.0,,,,,,,,0.0,16161000.0,,,,,138548000.0,95895000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,988597000.0,,,,,-31957000.0,,,,,,2101017000.0,2128134000.0,26516000.0,,,,,,4398680000.0,,68998000.0,,,,,2270546000.0,,0.395,,,,,,,,36153000.0,19156000.0,,,3089614000.0,,438208000.0,,,,,,,-1007000.0,131368000.0,,,135942000.0,68998000.0,68998000.0,,952444000.0,-151062000.0,8174000.0,963567000.0,,,,-290000.0,-119399000.0,,,1115563000.0,-48816000.0,8532996000.0,,,,,,,,1272947000.0,,38000000.0,,,,,,46483000.0,,,,0.405,1309066000.0,,,-112500000.0,,,,,-240524000.0,,40830000.0,,,,,8174000.0,,,,8174000.0,15618000.0,,774356000.0,,,-88193000.0,1234621000.0,,,,,,,,36119000.0,8664364000.0,3917000.0,,,,,2072862000.0,,,84885000.0,-35874000.0,,117570000.0,,,,,,,,,92040000.0,1832338000.0,,,,,,,,213849000.0,-29826000.0,,,,,138746000.0,104831000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,2789600000.0,996300000.0,-324000000.0,264200000.0,-140000000.0,141000000.0,431603000.0,,275600000.0,-112500000.0,31177300000.0,36600000.0,1793300000.0,1805200000.0,28424000.0,,,9600000.0,,378400000.0,4120300000.0,4120300000.0,53712000.0,,,104300000.0,-197000000.0,2315100000.0,30715000000.0,,951700000.0,217800000.0,1293600000.0,,1.36,,,44600000.0,24988000.0,,,2789600000.0,138600000.0,457900000.0,,,,,,1330700000.0,-1467000.0,121220000.0,83500000.0,9600000.0,,53712000.0,53712000.0,,951700000.0,-48719000.0,9600000.0,910300000.0,1805200000.0,,781000000.0,576000.0,45760000.0,,996300000.0,781000000.0,-55527000.0,8592513000.0,457900000.0,24100000.0,,1857200000.0,,1793300000.0,217800000.0,1294100000.0,,8174000.0,,359100000.0,,,,53836000.0,44600000.0,,,,1330700000.0,-3400000.0,9600000.0,0.0,121300000.0,,,270600000.0,-258900000.0,13000000.0,104300000.0,,2116100000.0,,1000000.0,9600000.0,2315100000.0,,,9600000.0,14971000.0,103200000.0,378400000.0,,,386295000.0,1293600000.0,,,186700000.0,,,,,36600000.0,8713733000.0,473575000.0,,-164100000.0,,,2116100000.0,217800000.0,,67384000.0,-41972000.0,-425100000.0,-423533000.0,-297200000.0,,,,,59400000.0,,,121300000.0,1857200000.0,,,,1294100000.0,1.385,,,28043000.0,1414000.0,-8300000.0,462300000.0,910300000.0,-258900000.0,,92372000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
