date,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualGoodwill,quarterlyCurrentAccruedExpenses,trailingNetIncome,annualTotalAssets,trailingPretaxIncome,quarterlyGoodwill,annualNetOtherInvestingChanges,quarterlyDilutedEPS,annualAccountsReceivable,annualCashDividendsPaid,quarterlyFreeCashFlow,quarterlyLongTermDebt,annualPretaxIncome,annualPurchaseOfInvestment,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualNetIncome,trailingSaleOfInvestment,annualFreeCashFlow,annualAccountsPayable,annualIncomeTaxPayable,trailingInvestingCashFlow,quarterlyDepreciationAndAmortization,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlySellingGeneralAndAdministration,quarterlyNetIncome,annualLongTermDebt,trailingPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualStockholdersEquity,annualDilutedAverageShares,annualOtherCurrentAssets,annualOtherNonCashItems,annualDilutedEPS,annualNonCurrentDeferredRevenue,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualOperatingIncome,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyInvestingCashFlow,annualTaxProvision,quarterlyCurrentDebt,trailingEndCashPosition,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyBasicAverageShares,trailingOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCurrentDeferredRevenue,trailingOtherIncomeExpense,quarterlyNetIncomeCommonStockholders,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,trailingOperatingIncome,quarterlyInvestmentsAndAdvances,quarterlyNetOtherFinancingCharges,annualBasicAverageShares,quarterlyInventory,quarterlyGrossProfit,quarterlyOperatingExpense,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,annualGainsLossesNotAffectingRetainedEarnings,annualOtherShortTermInvestments,annualCommonStockIssuance,annualNetPPE,annualSaleOfInvestment,annualChangeInAccountPayable,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentAssets,trailingNetOtherInvestingChanges,annualEbitda,annualRepurchaseOfCapitalStock,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,trailingInterestExpense,annualGrossPPE,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualBeginningCashPosition,annualInterestExpense,trailingChangesInAccountReceivables,annualOtherNonCurrentLiabilities,quarterlyChangeInInventory,annualSellingGeneralAndAdministration,quarterlyOtherIntangibleAssets,annualOtherIncomeExpense,annualTotalNonCurrentAssets,trailingGrossProfit,trailingDeferredIncomeTax,quarterlyBasicEPS,annualCapitalExpenditure,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,quarterlyCapitalStock,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyOtherCurrentAssets,trailingCapitalExpenditure,trailingRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualNetOtherFinancingCharges,annualChangeInInventory,annualStockBasedCompensation,quarterlyStockBasedCompensation,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,quarterlyTotalRevenue,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingChangeInInventory,annualInventory,trailingNetOtherFinancingCharges,quarterlyEbitda,trailingTaxProvision,annualCurrentDeferredRevenue,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyAccumulatedDepreciation,trailingResearchAndDevelopment,annualNetIncomeContinuousOperations,annualCostOfRevenue,annualTotalRevenue,annualCurrentDebt,annualCapitalStock,trailingOtherNonCashItems,annualGrossProfit,quarterlyPretaxIncome,trailingFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,annualOperatingExpense,annualTotalLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,annualBasicEPS,annualAccumulatedDepreciation,annualDeferredIncomeTax,quarterlyOperatingCashFlow,quarterlyRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,quarterlyChangeInWorkingCapital,quarterlyDilutedAverageShares,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,quarterlyRetainedEarnings,trailingOperatingExpense,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,quarterlyTaxProvision,quarterlyNetPPE,trailingCashDividendsPaid,trailingDilutedAverageShares,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingBasicAverageShares,trailingRepurchaseOfCapitalStock,trailingPurchaseOfBusiness,trailingDilutedEPS
2011-03-31,10413348000.0,,471101000.0,203232000.0,,493962000.0,,,,3322094000.0,,0.02,,,-238060000.0,4699147000.0,,,11688009000.0,,,,,,,,127002000.0,6482000.0,,139906000.0,6482000.0,,,198027000.0,,,,,,,,6317868000.0,,,401752000.0,-22732000.0,,,-825334000.0,,17224000.0,,,,-40016000.0,69137000.0,,303749000.0,,56397000.0,6979334000.0,1375673000.0,22845000.0,,6482000.0,,-37806000.0,,79951000.0,-31175000.0,,266133000.0,361794000.0,267619000.0,,,0.0,,,,,,,,,,,,,,,0.0,-118481000.0,,,,,,4708675000.0,,,,,,,13360000.0,,6563316000.0,,,,,0.02,,2774000.0,394269000.0,0.0,-1114225000.0,406053000.0,401752000.0,4183000.0,,,217616000.0,116122000.0,,,,29893000.0,,,565026000.0,,-324390000.0,,,,199248000.0,,,,742767000.0,,,,,,,,,,3109000.0,,-463702000.0,,8779000.0,,661466000.0,1274661000.0,,,,,,,,86330000.0,-274750000.0,,,7483000.0,94175000.0,0.0,15670000.0,4301000.0,64081000.0,,,-86837000.0,332900000.0,-19773000.0,,-1206692000.0,,45021000.0,,-3373000.0,307696000.0,,,,,,,,,
2011-06-30,10782186000.0,,411547000.0,173307000.0,,415651000.0,,,,3358917000.0,,0.17,,,206182000.0,4529289000.0,,,11827873000.0,,,,,,,,122276000.0,56360000.0,,151657000.0,56360000.0,,,475885000.0,,,,,,,,6400561000.0,,,238945000.0,-23990000.0,,,-62500000.0,,17500000.0,,,,-29326000.0,83073000.0,,303426000.0,,53619000.0,7162455000.0,1352881000.0,19062000.0,,56360000.0,,27497000.0,,9170000.0,-11700000.0,,259783000.0,436080000.0,286367000.0,,,0.0,,,,,,,,,,,,,,,0.0,67736000.0,,,,,,4665418000.0,,,,,,,-8217000.0,,6959907000.0,,,,,0.19,,83865000.0,401752000.0,0.0,-199788000.0,241899000.0,238945000.0,4336000.0,,,282929000.0,126709000.0,,,,25558000.0,,,609387000.0,,-20474000.0,,,,249085000.0,,,,-330169000.0,,,,,,,,,,43736000.0,,-96565000.0,,67552000.0,,761894000.0,1045687000.0,,,,,,,,226656000.0,-224814000.0,,,-162807000.0,149713000.0,111007000.0,19764000.0,2954000.0,91210000.0,,,32426000.0,331369000.0,-18724000.0,,-1887343000.0,,42506000.0,,-12624000.0,318851000.0,,,,,,,,,
2011-09-30,10719252000.0,,450379000.0,165646000.0,,468241000.0,,,,3379137000.0,,0.13,,,151886000.0,5187968000.0,,,11818361000.0,,,,,,,,154936000.0,40862000.0,,134801000.0,40862000.0,,,431105000.0,,,,,,,,6941595000.0,,,254559000.0,-46321000.0,,,-442622000.0,,38943000.0,,,,-11745000.0,87504000.0,,302702000.0,,58117000.0,7804262000.0,103208000.0,14747000.0,,40862000.0,,16808000.0,,0.0,-107591000.0,,259648000.0,434938000.0,290304000.0,,,0.0,,,,,,,,,,,,,,,0.0,-43087000.0,,,,,,4014099000.0,,,,,,,-5211000.0,,6832698000.0,,,,,0.13,,0.0,238945000.0,0.0,-213675000.0,257526000.0,254559000.0,3644000.0,,,-186269000.0,148777000.0,,,,17587000.0,,,600584000.0,,-21821000.0,,,,254301000.0,,,,299025000.0,,,,,,,,,,11861000.0,,-409056000.0,,41639000.0,,862667000.0,1099109000.0,,,,,,,,173707000.0,-74556000.0,,,15614000.0,144634000.0,145611000.0,17476000.0,2967000.0,57066000.0,,,-17573000.0,322783000.0,-72259000.0,,-2056402000.0,,41409000.0,,-29001000.0,355663000.0,,,,,,,,,
2011-12-31,11784207000.0,-2030292000.0,569268000.0,184647000.0,3598786000.0,526937000.0,,13141713000.0,,3598786000.0,0.0,,569268000.0,0.0,170513000.0,6539761000.0,-18000000.0,-81087000.0,13141713000.0,,159559000.0,,290521000.0,157620000.0,10335000.0,,208389000.0,55855000.0,-2844508000.0,157949000.0,55855000.0,6539761000.0,,396499000.0,4007016000.0,326119000.0,72239000.0,342681000.0,0.49,38153000.0,164111000.0,8210425000.0,,430590000.0,164111000.0,-26204000.0,526937000.0,924272000.0,-1514052000.0,-177559000.0,111250000.0,,612603000.0,164111000.0,0.0,93713000.0,,,,58700000.0,9134697000.0,1236012000.0,12783000.0,,55855000.0,0.0,-15479000.0,,0.0,-74552000.0,304655000.0,355212000.0,503806000.0,461738000.0,58700000.0,7657798000.0,0.0,170449000.0,-202430000.0,6338000.0,,414242000.0,86639000.0,-8980000.0,676473000.0,8210425000.0,1357506000.0,,927644000.0,-639242000.0,-230158000.0,0.0,-70749000.0,,,540034000.0,,159559000.0,4007016000.0,100263000.0,-2618112000.0,394269000.0,333041000.0,,396499000.0,-11453000.0,584313000.0,7657798000.0,-119633000.0,11784207000.0,,,,-385952000.0,0.0,254559000.0,0.0,-1090424000.0,170449000.0,164111000.0,72239000.0,,,-202430000.0,157620000.0,-225018000.0,-11521000.0,94023000.0,20985000.0,,1948165000.0,688453000.0,,-19267000.0,,355212000.0,,225396000.0,,12783000.0,-2464108000.0,1236542000.0,-125792000.0,,159559000.0,726832000.0,2463450000.0,111250000.0,0.0,,1736618000.0,-76706000.0,,-1494785000.0,540034000.0,10335000.0,,924272000.0,1357506000.0,1236012000.0,1306028000.0,9134697000.0,174887000.0,0.52,-125792000.0,-249492000.0,189780000.0,-65122000.0,,,-90448000.0,42068000.0,100263000.0,121977000.0,6338000.0,130324000.0,,-137119000.0,-65135000.0,,-138736000.0,,-2030292000.0,,38153000.0,-164581000.0,-132561000.0,414242000.0,,,,,,,,,
2012-03-31,12087803000.0,,613564000.0,311836000.0,,543310000.0,,,,3730279000.0,,-0.04,,,154249000.0,6851013000.0,,,13619734000.0,,,,,,,,215582000.0,-12921000.0,,180441000.0,-12921000.0,,,464034000.0,,,,,,,,8585367000.0,,,330479000.0,-53456000.0,,,-218379000.0,,145062000.0,,,,-7200000.0,102025000.0,,307776000.0,,87403000.0,9543299000.0,1236346000.0,8731000.0,,-12921000.0,,-9920000.0,,,-32166000.0,,373529000.0,544267000.0,403090000.0,,,,,,,,,,,,,,,,,,0.0,-14786000.0,,,,,,4076435000.0,,,,,,,-35080000.0,,7808814000.0,,,,,-0.04,,8364000.0,164111000.0,0.0,-306787000.0,331528000.0,330479000.0,3433000.0,,,-29524000.0,156277000.0,,,,19152000.0,,,856103000.0,,-12981000.0,,,,304426000.0,,,,210438000.0,,,,,,,,,,-13181000.0,,-272812000.0,,8245000.0,,957932000.0,1531931000.0,,,,,,,,167230000.0,-108724000.0,,,166368000.0,141177000.0,92350000.0,22006000.0,1049000.0,36446000.0,5108000.0,,-69717000.0,307776000.0,-14859000.0,,-2115592000.0,,33974000.0,,-260000.0,426510000.0,,,,,,,,,
2012-06-30,12389586000.0,,611204000.0,209767000.0,,600657000.0,,,,3724341000.0,,-0.07,,,240306000.0,7356021000.0,,,14019820000.0,,,,,,,,221866000.0,-21607000.0,,239064000.0,-21607000.0,,,556295000.0,,,,,,,,9275192000.0,,,395266000.0,-55873000.0,,,-476141000.0,,195154000.0,,,,0.0,100614000.0,,304816000.0,,98109000.0,10324389000.0,1324975000.0,7031000.0,,-21607000.0,,,,,-41653000.0,,388729000.0,610323000.0,471913000.0,,,,,,,,,,,,,,,,,,-8873000.0,8183000.0,,,,,,3695431000.0,,,,,,,-16433000.0,,8121556000.0,,,,,-0.07,,1048000.0,330479000.0,5885225000.0,-148763000.0,395266000.0,395266000.0,28203000.0,,,-226969000.0,156178000.0,,,,15156000.0,,,820090000.0,,-14296000.0,,,,305423000.0,,,,292498000.0,,,,,,,,,,-17057000.0,,-454020000.0,,15537000.0,,1049197000.0,1630234000.0,,,,,,,,254602000.0,-172000000.0,,,64787000.0,138410000.0,67115000.0,22279000.0,0.0,68546000.0,0.0,,-31273000.0,304816000.0,-5850000.0,,-2245886000.0,,37901000.0,,4550000.0,409399000.0,,,,,,,,,
2012-09-30,12432538000.0,,805010000.0,230252000.0,,634722000.0,,,,3799613000.0,,0.02,,,103453000.0,7422558000.0,,,14146208000.0,,,,,,,,235311000.0,7645000.0,,188660000.0,7645000.0,,,516463000.0,,,,,,,,9202518000.0,,,257730000.0,-57032000.0,,,-297396000.0,,207688000.0,,,,0.0,116042000.0,,304075000.0,,105700000.0,10361026000.0,1226770000.0,18142000.0,,7645000.0,,,,,-46397000.0,,418252000.0,653888000.0,571317000.0,,,,,,,,,,,,,,,,,,11345000.0,-182646000.0,,,,,,3785182000.0,,,,,,,-9787000.0,,8035717000.0,,,,,0.03,,0.0,395266000.0,0.0,-97969000.0,257730000.0,257730000.0,9925000.0,,,-119838000.0,166688000.0,,,,18547000.0,,,884140000.0,,-63374000.0,,,,262006000.0,,,,-7932000.0,,,,,,,,,,-89347000.0,,-245367000.0,,10208000.0,,1158508000.0,1713670000.0,,,,,,,,166827000.0,0.0,,,-137536000.0,82571000.0,112274000.0,164470000.0,0.0,-25540000.0,0.0,,-114716000.0,311743000.0,-107093000.0,,-2281834000.0,,36727000.0,,-96992000.0,450327000.0,,,,,,,,,
2012-12-31,15172928000.0,-2370976000.0,769469000.0,286661000.0,5141366000.0,671900000.0,,17950379000.0,,5141366000.0,83124000.0,-0.29,769469000.0,0.0,-22563000.0,10535443000.0,-394228000.0,-7200000.0,17950379000.0,,-116025000.0,,475445000.0,227384000.0,19910000.0,,313463000.0,-89142000.0,-2965721000.0,204697000.0,-89142000.0,10535443000.0,,590347000.0,3717398000.0,305446000.0,90983000.0,106946000.0,-0.38,36127000.0,916091000.0,12410229000.0,,687311000.0,916091000.0,-447768000.0,671900000.0,1822752000.0,-1973805000.0,-278203000.0,490730000.0,,986222000.0,916091000.0,0.0,154715000.0,,305131000.0,,176580000.0,14232981000.0,1248312000.0,7032000.0,,-89142000.0,7167000.0,,,7167000.0,26691000.0,305446000.0,531256000.0,699632000.0,374479000.0,176580000.0,9308669000.0,,920501000.0,-119396000.0,4410000.0,23026000.0,462724000.0,624774000.0,-29070000.0,656578000.0,12410229000.0,2777451000.0,,1065390000.0,-280724000.0,751980000.0,91369000.0,-30182000.0,,,636232000.0,,-116025000.0,3717398000.0,388501000.0,-2570446000.0,164111000.0,473396000.0,,590347000.0,-19004000.0,812862000.0,9308669000.0,-614129000.0,15172928000.0,,,-0.29,-181133000.0,615362000.0,257730000.0,0.0,-2079013000.0,920501000.0,916091000.0,90983000.0,,,-119396000.0,227384000.0,-155611000.0,-80304000.0,66236000.0,13381000.0,,3057368000.0,986293000.0,,-90482000.0,,531256000.0,,193535000.0,,7032000.0,-3485286000.0,2562364000.0,-173508000.0,,-116025000.0,1038516000.0,3546626000.0,490730000.0,0.0,,2508110000.0,-274643000.0,,-2513087000.0,636232000.0,19910000.0,,1822752000.0,2777451000.0,1248312000.0,1820799000.0,14232981000.0,79052000.0,-0.38,-173508000.0,-319603000.0,67919000.0,0.0,,,658361000.0,325153000.0,388501000.0,-129703000.0,4410000.0,-102243000.0,10798000.0,-253278000.0,-37572000.0,305131000.0,-191801000.0,,-2370976000.0,,36127000.0,-219431000.0,-185501000.0,462724000.0,,,,,,,,,
2013-03-31,15116338000.0,,1054161000.0,300333000.0,,1071623000.0,,,,5165247000.0,,-0.09,,,240600000.0,10327444000.0,,,17486467000.0,,,,,,,,341445000.0,-27530000.0,,246347000.0,-27530000.0,,,666007000.0,,,,,,,,12253351000.0,,,413736000.0,-72780000.0,,,-234896000.0,,289676000.0,,,,0.0,155315000.0,,305763000.0,,180410000.0,13899479000.0,1259900000.0,,,-27530000.0,,,,,-56609000.0,,509676000.0,768022000.0,596317000.0,,,,,,,,,,,,,,,,,,8429000.0,-89227000.0,,,,,,3586988000.0,,,,,,,-24948000.0,,9227321000.0,,,,,-0.09,,9027000.0,916091000.0,0.0,-431453000.0,413736000.0,413736000.0,56930000.0,,,-196799000.0,183021000.0,,,,9095000.0,,,1068355000.0,,-14749000.0,,,,441966000.0,,,,-515919000.0,,,,,,,,,,-54794000.0,,-237603000.0,,,,1646128000.0,2370129000.0,,,,,,,,255349000.0,-35005000.0,,,-502355000.0,171705000.0,97517000.0,23795000.0,,52658000.0,2677000.0,,-105104000.0,305763000.0,-37355000.0,,-2423731000.0,,,,-27264000.0,452969000.0,,,,,,,,,
2013-06-30,15250232000.0,,1127006000.0,297642000.0,,1035007000.0,,,,5277798000.0,,0.03,,,259758000.0,10447230000.0,,,19782258000.0,,,,,,,,317854000.0,10866000.0,,258497000.0,10866000.0,,,609556000.0,,,,,,,,12317911000.0,,,2539390000.0,-76162000.0,,,-531733000.0,,346875000.0,,,,0.0,176793000.0,,308153000.0,,199436000.0,14079729000.0,1261125000.0,,,10866000.0,,,,,-65048000.0,,497059000.0,798120000.0,586564000.0,,,,,,,,,,,,,,,,,,19001000.0,-44775000.0,,,,,,5702529000.0,,,,,,,-33960000.0,,9289669000.0,,,,,0.04,,7993000.0,413736000.0,0.0,-185562000.0,2539390000.0,2539390000.0,54400000.0,,,-343901000.0,284544000.0,,,,7381000.0,,,1095762000.0,,-45270000.0,,,,454302000.0,,,,2356081000.0,,,,,,,,,,-40345000.0,,-513457000.0,,,,1761818000.0,4532026000.0,,,,,,,,305028000.0,-20624000.0,,,2125654000.0,211556000.0,91029000.0,24469000.0,,47019000.0,2271250000.0,,-26006000.0,314447000.0,-63220000.0,,-2429051000.0,,,,-51211000.0,440998000.0,,,,,,,,,
2013-09-30,24356021000.0,,1643148000.0,575208000.0,,1889460000.0,,,,9742003000.0,,-2.92,,,171928000.0,17043750000.0,,,28204384000.0,,,,,,,,945956000.0,-971975000.0,,505238000.0,-973243000.0,,,579165000.0,,,,,,,,20290112000.0,,,596347000.0,-396608000.0,,,-4469109000.0,,360964000.0,,,,0.0,249306000.0,,333643000.0,,241952000.0,23143194000.0,2436219000.0,,,-973243000.0,,,,,-46292000.0,,1076088000.0,966523000.0,1464495000.0,,,,,,,,,,,,,,,,,,0.0,52961000.0,,,,,,4949113000.0,,,,,,,-46150000.0,,13090339000.0,,,,,-2.92,,0.0,2539390000.0,0.0,-4806283000.0,596347000.0,596347000.0,53457000.0,,,-160257000.0,412943000.0,,,,16000000.0,,,1541731000.0,,-29784000.0,,,,54062000.0,,,,2318478000.0,,,,,,,,,,-1141200000.0,,-4439325000.0,,,,2853082000.0,3848363000.0,,,,,,,,201712000.0,-1370000.0,,,-1943043000.0,-497972000.0,125524000.0,49009000.0,,283303000.0,,,2739000.0,333643000.0,-185611000.0,,-3402294000.0,,,,-169225000.0,1221606000.0,,,,,,,,,
2013-12-31,24084908000.0,-3278529000.0,1676339000.0,731937000.0,9752100000.0,1019535000.0,,27970797000.0,,9752100000.0,41092000.0,0.36,1676339000.0,,184716000.0,17162946000.0,-1314452000.0,0.0,27970797000.0,,-866142000.0,,857002000.0,326970000.0,39097000.0,,410551000.0,124970000.0,-5380386000.0,295082000.0,123765000.0,17162946000.0,,570915000.0,5118723000.0,320996000.0,15942000.0,461640000.0,-2.7,,600340000.0,20225079000.0,,266119000.0,600340000.0,-198728000.0,1019535000.0,2512396000.0,-144648000.0,-450783000.0,216837000.0,,2015806000.0,600340000.0,0.0,262902000.0,,334444000.0,,195470000.0,22737475000.0,2319202000.0,19487000.0,,123765000.0,,,,,-133531000.0,320996000.0,882966000.0,1331820000.0,950990000.0,195470000.0,12848160000.0,,600340000.0,-132780000.0,,2307436000.0,1234236000.0,17020000.0,,1041957000.0,20225079000.0,3885889000.0,,1545670000.0,-55629000.0,-315751000.0,13662000.0,-180339000.0,,,2073078000.0,,-866142000.0,5118723000.0,798581000.0,-6401359000.0,916091000.0,844316000.0,,570915000.0,-17643000.0,1305164000.0,12848160000.0,-744278000.0,24084908000.0,,,0.37,-184955000.0,0.0,596347000.0,0.0,-978061000.0,600340000.0,600340000.0,15942000.0,,,-132780000.0,326970000.0,-301480000.0,-122701000.0,45478000.0,13002000.0,,4027752000.0,2063757000.0,,-95152000.0,,882966000.0,,595340000.0,,19487000.0,-5253543000.0,-130888000.0,-838842000.0,,-863669000.0,1905120000.0,5769605000.0,216837000.0,0.0,,3864485000.0,-78113000.0,,-63158000.0,2073078000.0,39097000.0,,2512396000.0,3885889000.0,2319202000.0,3598366000.0,22737475000.0,156783000.0,-2.7,-838842000.0,-515884000.0,279868000.0,0.0,,,3993000.0,380830000.0,798581000.0,59510000.0,,78660000.0,37556000.0,-378291000.0,-249920000.0,340865000.0,-229698000.0,,-3278529000.0,,,-261380000.0,-203083000.0,1234236000.0,,,,,,,,,
2014-03-31,24038900000.0,,1706200000.0,518400000.0,,1801500000.0,,,,9915900000.0,,-0.07,,,405100000.0,17148000000.0,,,27989000000.0,,,,,,,,401100000.0,-20300000.0,,482000000.0,-22600000.0,,,585600000.0,,,,,,,,20222500000.0,,,576300000.0,-263100000.0,,,-384100000.0,,238900000.0,,,,,246500000.0,,334900000.0,,185900000.0,22785500000.0,2319900000.0,,,-22600000.0,,,,,-49400000.0,,953400000.0,1367800000.0,855200000.0,,,,,,,,,,,,,,,,,,1400000.0,-30100000.0,,,,,,5089600000.0,,,,,,,-69200000.0,,12701700000.0,,,,,-0.07,,0.0,600300000.0,0.0,-439000000.0,576300000.0,576300000.0,29000000.0,,,-140000000.0,392300000.0,,,,24800000.0,,,1886200000.0,,-79200000.0,,,,652400000.0,,,,-122700000.0,,,,,,,,,,4800000.0,,-306300000.0,,,,2563000000.0,3950100000.0,,,,,,,,484300000.0,0.0,,,-24000000.0,512600000.0,119500000.0,61300000.0,,-13500000.0,,,-42500000.0,334900000.0,10000000.0,,-3301100000.0,,,,25100000.0,1215000000.0,,,,,,,,,
2014-06-30,22731900000.0,,1770700000.0,585600000.0,,1774900000.0,,,,9436300000.0,,0.37,,,252100000.0,17058800000.0,,,27895600000.0,,,,,,,,407700000.0,122000000.0,,515700000.0,125800000.0,,,568900000.0,,,,,,,,20032000000.0,,,531200000.0,-147100000.0,,,-266400000.0,,266700000.0,,,,-75900000.0,241200000.0,,335300000.0,,206300000.0,22528300000.0,2238800000.0,,,125800000.0,,,,,-83500000.0,,942500000.0,1455500000.0,947400000.0,,,,,,,,,,,,,,,,,,1400000.0,-53700000.0,,,,,,5258100000.0,,,,,,,-12100000.0,,11751400000.0,,,,,0.38,,0.0,576300000.0,0.0,-128400000.0,531200000.0,531200000.0,1156900000.0,,,-104700000.0,327700000.0,,,,15600000.0,,,2041100000.0,,-123900000.0,,,,769900000.0,,,,-156600000.0,,,,,,,,,,121000000.0,,-143900000.0,,,,2496300000.0,5163700000.0,,,,,,,,376000000.0,0.0,,,-45100000.0,508100000.0,116000000.0,66500000.0,,6900000.0,0.0,,-165900000.0,341300000.0,-21400000.0,,-3175300000.0,,,,-1000000.0,1319600000.0,,,,,,,,,
2014-09-30,22645900000.0,,1880200000.0,560800000.0,,1993900000.0,,,,9467800000.0,,0.81,,,504800000.0,15584300000.0,,,27059600000.0,,,,,,,,439300000.0,276400000.0,,504100000.0,275400000.0,,,533700000.0,,,,,,,,18682700000.0,,,808800000.0,-136800000.0,,,756300000.0,,690600000.0,,,,0.0,258400000.0,,335400000.0,,233400000.0,21826000000.0,2407000000.0,,,275400000.0,,,,,-11200000.0,,932700000.0,1495400000.0,724300000.0,,,,,,,,,,,,,,,,,,1477000000.0,-121400000.0,,,,,,5122700000.0,,,,,,,-41500000.0,,11620400000.0,,,,,0.82,,0.0,531200000.0,0.0,-1635800000.0,808800000.0,808800000.0,10000000.0,,,-552000000.0,323300000.0,,,,20200000.0,,,2056200000.0,,-113900000.0,,,,1074400000.0,,,,-1082100000.0,,,,,,,,,,376700000.0,,-606800000.0,,,,3143300000.0,4413700000.0,,,,,,,,618700000.0,0.0,,,277600000.0,771100000.0,116500000.0,59100000.0,,58300000.0,0.0,,-66700000.0,341300000.0,74600000.0,,-2899900000.0,,,,100300000.0,1300400000.0,,,,,,,,,
2014-12-31,22159900000.0,-2365000000.0,2075800000.0,589800000.0,9346400000.0,1353900000.0,,26353000000.0,,9346400000.0,1492300000.0,1.56,2075800000.0,,662100000.0,15253700000.0,1092600000.0,-72000000.0,26353000000.0,,913500000.0,,1824100000.0,398000000.0,122900000.0,,489500000.0,534100000.0,-99700000.0,524500000.0,534900000.0,15253700000.0,,466700000.0,5312200000.0,341500000.0,8900000.0,56900000.0,2.67,,322600000.0,18187700000.0,,2454600000.0,322600000.0,151000000.0,1353900000.0,2730800000.0,-205500000.0,180400000.0,7100000.0,,1737600000.0,322600000.0,-72000000.0,224900000.0,,335800000.0,,193100000.0,20918500000.0,2227500000.0,18800000.0,,534900000.0,,,,,-52400000.0,335400000.0,950600000.0,1690200000.0,1027400000.0,193100000.0,11255900000.0,,322600000.0,-915900000.0,,0.0,1310500000.0,53200000.0,,2294700000.0,18187700000.0,4193100000.0,,3801200000.0,0.0,-277700000.0,12500000.0,-367200000.0,,,2288400000.0,,913500000.0,5312200000.0,794700000.0,-3916400000.0,600300000.0,971000000.0,,466700000.0,-51500000.0,2026300000.0,11255900000.0,-396000000.0,22159900000.0,,,1.59,-470600000.0,53200000.0,808800000.0,0.0,-1713200000.0,322600000.0,322600000.0,8900000.0,,,-915900000.0,398000000.0,-196500000.0,-174300000.0,78200000.0,17600000.0,,-2443700000.0,2280000000.0,,-153600000.0,,950600000.0,,1304500000.0,,18800000.0,-1178500000.0,-1082300000.0,-977900000.0,,912200000.0,2254600000.0,8263500000.0,7100000.0,0.0,,6008900000.0,590100000.0,,-121500000.0,2288400000.0,122900000.0,,2730800000.0,4193100000.0,2227500000.0,3554300000.0,20918500000.0,246000000.0,2.72,-977900000.0,81800000.0,815700000.0,0.0,,,-486200000.0,662800000.0,794700000.0,59100000.0,,5200000.0,0.0,-668400000.0,-393300000.0,341900000.0,18600000.0,,-2365000000.0,,,-572400000.0,56000000.0,1310500000.0,,,,,,,,,
