date,trailingDeferredIncomeTax,annualDeferredIncomeTax,trailingBeginningCashPosition,annualInterestExpense,quarterlySaleOfInvestment,quarterlyGrossPPE,quarterlyIncomeTaxPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyNonCurrentDeferredRevenue,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,annualBasicAverageShares,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyEbitda,annualNetIncomeCommonStockholders,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualBasicEPS,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,quarterlyDilutedAverageShares,trailingGrossProfit,quarterlyOperatingExpense,quarterlyChangeInInventory,annualRepaymentOfDebt,annualCostOfRevenue,annualTotalRevenue,quarterlyCurrentDeferredRevenue,annualCapitalStock,quarterlyOtherNonCashItems,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,trailingFreeCashFlow,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTaxProvision,annualInventory,quarterlyTaxProvision,quarterlyRetainedEarnings,trailingTaxProvision,quarterlyPurchaseOfBusiness,quarterlyBasicEPS,quarterlyNetPPE,annualGrossProfit,quarterlyPretaxIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,annualPurchaseOfBusiness,quarterlyCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,trailingPurchaseOfBusiness,quarterlyOperatingIncome,annualChangeInInventory,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,annualFreeCashFlow,annualNetIncome,annualCurrentDebt,annualDilutedEPS,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,trailingSellingGeneralAndAdministration,trailingOtherNonCashItems,annualBeginningCashPosition,annualOperatingExpense,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,annualPretaxIncome,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,quarterlyBasicAverageShares,annualNonCurrentDeferredRevenue,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,trailingNetOtherInvestingChanges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualStockholdersEquity,trailingChangeInInventory,trailingStockBasedCompensation,quarterlyCostOfRevenue,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyCurrentAccruedExpenses,annualGoodwill,annualSaleOfInvestment,quarterlyOtherIncomeExpense,annualCommonStockIssuance,quarterlyInventory,annualStockBasedCompensation,annualRetainedEarnings,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,annualPurchaseOfInvestment,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,trailingTotalRevenue,annualAccountsPayable,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,annualEndCashPosition,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,quarterlyDepreciationAndAmortization,quarterlyDilutedEPS,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualNetPPE,annualCurrentLiabilities,trailingRepaymentOfDebt,annualOperatingIncome,annualEbitda,quarterlyCapitalStock,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,annualGrossPPE,annualCashAndCashEquivalents,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,annualIncomeTaxPayable,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyAccountsReceivable,annualChangesInAccountReceivables,quarterlyNonCurrentDeferredTaxesLiabilities,annualResearchAndDevelopment,annualCurrentDeferredRevenue,annualNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,quarterlyResearchAndDevelopment,annualChangeInAccountPayable,quarterlyChangesInAccountReceivables,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlyChangeInAccountPayable,trailingBasicEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable
2003-12-31,,,,,,173097000.0,,-1620000.0,0.0,-349508000.0,,1077242000.0,,,,,,,,,,,,,,3211688000.0,,,307931000.0,,0.0,,534206000.0,,164160000.0,-11215000.0,,,,,473418164.0,,238009000.0,-508057000.0,,,,,,,,238009000.0,1077242000.0,,,5753809000.0,,,116198000.0,1683858000.0,,,0.40001,82897000.0,,301812000.0,2734371000.0,,,,,,-11215000.0,,-255370000.0,,,296197000.0,,,2204530000.0,,,,,,-90200000.0,,,,,-152160000.0,,0.0,,,-418745000.0,,,185614000.0,185614000.0,,,,464558385.0,,0.0,,,5167000.0,,,,,1670324000.0,578900000.0,,,,,7125000.0,,5589649000.0,,,,,,,2734371000.0,164160000.0,,164160000.0,,,,,,-10835000.0,,,,,,,,11734000.0,0.39001,582905000.0,,,,,,,2352000.0,,,,,,1510000.0,,,7169027000.0,185614000.0,,,,1415218000.0,,0.0,753421000.0,3811613000.0,-163375000.0,,,,,,,,,,,,,,,,,,,,,,
2004-03-31,,,,,,176583000.0,,-1079000.0,0.0,-510197000.0,,1057600000.0,,,,,,,,,,,,,,3390203000.0,,,324403000.0,,0.0,,559092000.0,,218693000.0,-13400000.0,,,,,316120096.0,,248890000.0,-327207000.0,,,,,,,,248890000.0,1057600000.0,,,6054289000.0,,,118039000.0,1853670000.0,,,0.607515,86383000.0,,306596000.0,3147725000.0,,,,,,-13400000.0,,375372000.0,,,310202000.0,,,2335263000.0,,,,,,-90200000.0,,,,,-307439000.0,,0.0,,,54533000.0,,,188557000.0,188557000.0,,,,310409572.0,,0.0,,,5225000.0,,,,,1776171000.0,578900000.0,,,,,610000.0,,5835596000.0,,,,,,,3147725000.0,218693000.0,,218693000.0,,,,,,-18745000.0,,,,,,,,14201000.0,0.600015,164160000.0,,,,,,,2357000.0,,,,,,4216000.0,,,7643697000.0,188557000.0,,,,1589408000.0,,0.0,924125000.0,4205325000.0,-320839000.0,,,,,,,,,,,,,,,,,,,,,,
2004-06-30,,,,,,179068000.0,,-539000.0,0.0,-368120000.0,,1190095000.0,,,,,,,,,,,,,,3625045000.0,,,411502000.0,,0.0,,674522000.0,,240093000.0,-14642000.0,,,,,316109430.0,,276435000.0,-498786000.0,,,,,,,,276435000.0,1190095000.0,,,6623296000.0,,,157315000.0,2086322000.0,,,0.81002,88868000.0,,408611000.0,3318794000.0,,,,,,-14642000.0,,139451000.0,,,398087000.0,,,2790396000.0,,,,,,-90200000.0,,,,,-103409000.0,,0.0,,,21400000.0,,,251296000.0,251296000.0,,,,310734898.0,,0.0,,,1134000.0,,,,,2115874000.0,578900000.0,,,,,12137000.0,,6383203000.0,,,,,,,3318794000.0,240093000.0,,240093000.0,,,,,,-18644000.0,,,,,,,,13415000.0,0.79502,218693000.0,,,,,,,2358000.0,,,,,,1613000.0,,,8202413000.0,251296000.0,,,,1579117000.0,,0.0,911349000.0,4508889000.0,-118051000.0,,,,,,,,,,,,,,,,,,,,,,
2004-09-30,,,,9300000.0,,210000000.0,,,0.0,-225275000.0,,470700000.0,,,1080000000.0,-118100000.0,,,1229000000.0,,7085400000.0,,,310286594.0,,3960700000.0,0.0,,575164000.0,975100000.0,0.0,0.0,875680000.0,,518000000.0,-15943000.0,3.142579,888200000.0,-64900000.0,-55200000.0,,,316666000.0,-77050000.0,,8197300000.0,10840800000.0,,2400000.0,,,316666000.0,1358900000.0,,,7085400000.0,607800000.0,6567400000.0,216248000.0,2417300000.0,,,,91900000.0,2643500000.0,565881000.0,3499200000.0,,1899800000.0,-1453100000.0,0.0,975100000.0,-15943000.0,,153347000.0,,,559014000.0,-1411100000.0,4858100000.0,3510611000.0,-477700000.0,975100000.0,,3.082577,316326236.0,-118100000.0,,,582900000.0,1080000000.0,140508000.0,,0.0,3499200000.0,-66900000.0,277912000.0,1582900000.0,-55200000.0,349633000.0,349633000.0,,8985200000.0,,,,0.0,,,3874000.0,,3960700000.0,,,2634931000.0,578900000.0,55500000.0,888200000.0,578900000.0,,8828000.0,15400000.0,6567400000.0,,2417300000.0,,,,,3499200000.0,518000000.0,-422500000.0,518000000.0,,,470700000.0,,3499200000.0,-18676000.0,518000000.0,,518000000.0,,412800000.0,,,16150000.0,,240093000.0,28700000.0,91900000.0,1358900000.0,,1563500000.0,1619000000.0,2400000.0,,0.0,0.0,210000000.0,518000000.0,1961000.0,,,8985200000.0,349633000.0,,,,1899800000.0,,0.0,1229000000.0,4858100000.0,124565000.0,,,,,,,,,,,,,,,,,,,,,,
2004-12-31,,,,,,210300000.0,,,0.0,-815100000.0,,419300000.0,,,,,,,,,,,,,,4190100000.0,,,397600000.0,,0.0,,673000000.0,,357000000.0,-14100000.0,,,,,317058740.0,,290400000.0,-841600000.0,,,,,,,,290400000.0,1374100000.0,,,7850300000.0,,,150800000.0,2639500000.0,,,0.772519,92200000.0,,391800000.0,3926800000.0,,,,,,-14100000.0,,412200000.0,,,382600000.0,,,2520100000.0,,,,,,-118100000.0,,,,,-559100000.0,,0.0,,,-161000000.0,,,241000000.0,241000000.0,,,,311325550.0,,37300000.0,,,6200000.0,,,,,1847100000.0,,,917500000.0,,,11600000.0,,7493300000.0,,,,,,,3926800000.0,357000000.0,,357000000.0,,,,,,-18700000.0,,,,,,,,15000000.0,0.757519,518000000.0,,,,,,,2400000.0,,,,,,2400000.0,,,9698700000.0,241000000.0,578900000.0,,,1848400000.0,,0.0,1177300000.0,5300900000.0,-573200000.0,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,,,,,,212100000.0,,,0.0,-462900000.0,,731600000.0,,,,,,,,,,,,,,4469400000.0,,,482300000.0,,0.0,,769300000.0,,572800000.0,-14700000.0,,,,,319565217.0,,300900000.0,-436900000.0,,,,,,,,300900000.0,1517200000.0,,,8499500000.0,,,184000000.0,2912100000.0,,,0.94,94000000.0,,478000000.0,4340600000.0,,,,,,-14700000.0,,385500000.0,,,468400000.0,,,2876700000.0,,,,,,-118100000.0,,,,,-155000000.0,,0.0,,,215800000.0,,,294000000.0,294000000.0,,,,312765957.0,,10400000.0,,,6500000.0,,,,,2107400000.0,,,775200000.0,,,12200000.0,,7926700000.0,,,,,,,4340600000.0,572800000.0,,572800000.0,,,,,,-21500000.0,,,,,,,,13900000.0,0.92,357000000.0,,,,,,,3100000.0,,,,,,2600000.0,,,10540500000.0,294000000.0,578900000.0,,,2041000000.0,,0.0,1368100000.0,5857800000.0,-169700000.0,,,,,,,,,,,,,,,,,,,,,,
2005-06-30,,,,,,215900000.0,,,0.0,-771900000.0,,739400000.0,,,,,,,,,,,,,,4820300000.0,,,612400000.0,,0.0,,939500000.0,,171800000.0,-15900000.0,,,,,317692308.0,,340500000.0,-725300000.0,,,,,,,,340500000.0,1668700000.0,,,8794200000.0,,,232700000.0,3255700000.0,,,1.19,97800000.0,,604400000.0,4363100000.0,,,,,,-15900000.0,,1700000.0,,,599000000.0,,,3370200000.0,,,,,,-118100000.0,,,,,-386800000.0,,0.0,,,-401000000.0,,,371700000.0,371700000.0,,,,312352941.0,,0.0,,,8800000.0,,,,,2430700000.0,,,929300000.0,,,9500000.0,,8622400000.0,,,,,,,4363100000.0,171800000.0,,171800000.0,,,,,,-28100000.0,,,,,,,,13400000.0,1.17,572800000.0,,,,,,,3200000.0,,,,,,4100000.0,,,11044500000.0,371700000.0,578900000.0,,,2250300000.0,,0.0,1573600000.0,6031800000.0,-402700000.0,,,,,,,,,,,,,,,,,,,,,,
2005-09-30,,,,21200000.0,,248500000.0,,,0.0,-98400000.0,,844700000.0,,,1374200000.0,-141300000.0,,,2192100000.0,,9636600000.0,,,312208068.0,,5360400000.0,0.0,,914100000.0,1470500000.0,0.0,0.0,1341700000.0,,1149800000.0,-23500000.0,4.71,1196900000.0,631800000.0,-68200000.0,,,442400000.0,148600000.0,,10140300000.0,13863700000.0,,3200000.0,,,442400000.0,2041600000.0,,,9636600000.0,908100000.0,8486800000.0,340600000.0,3791300000.0,,,,107200000.0,3723400000.0,904400000.0,4909600000.0,,2878200000.0,-2148300000.0,0.0,1470500000.0,-23500000.0,,521300000.0,,,899300000.0,-1855200000.0,6951200000.0,5096800000.0,-688900000.0,1470500000.0,,4.62,318290043.0,-141300000.0,,,518000000.0,1374200000.0,480200000.0,,0.0,4909600000.0,-96500000.0,978000000.0,2378600000.0,-68200000.0,563800000.0,563800000.0,,12514800000.0,,,,0.0,,,3300000.0,,5360400000.0,,,3755100000.0,,57100000.0,1196900000.0,,,17200000.0,24800000.0,8486800000.0,,3791300000.0,,,,,4909600000.0,1149800000.0,-620700000.0,1149800000.0,,,844700000.0,,4909600000.0,-28200000.0,1149800000.0,578900000.0,1149800000.0,,1320700000.0,,,14800000.0,,171800000.0,50600000.0,107200000.0,2041600000.0,,2349200000.0,2406300000.0,3200000.0,,0.0,0.0,248500000.0,1149800000.0,12100000.0,,,12514800000.0,563800000.0,578900000.0,,,2878200000.0,,0.0,2192100000.0,6951200000.0,456700000.0,,,,,,,,,,,,,,,,,,,,,,
2005-12-31,,,,,,254200000.0,,,0.0,-1336200000.0,,785800000.0,-36800000.0,,,,,,,,,,,,,5612900000.0,,,507500000.0,,0.0,,866700000.0,,225200000.0,-18400000.0,,,,,317600000.0,,373000000.0,-1578500000.0,,,,,,,,373000000.0,1909700000.0,,,10299300000.0,,,190000000.0,4073200000.0,,,0.99,112900000.0,,500100000.0,5114700000.0,,,,,,-18400000.0,,106400000.0,,,493700000.0,,,2903100000.0,,,,,,-141300000.0,,,,,-1012600000.0,,0.0,,,-924600000.0,,,310100000.0,310100000.0,,,,312900000.0,,0.0,,,4900000.0,,,,,2036400000.0,,,1123900000.0,,,19100000.0,,10074100000.0,,,,,,,5114700000.0,225200000.0,,225200000.0,,,,,,-28200000.0,,,,,,,,13800000.0,0.98,1149800000.0,,,,,,,3200000.0,,,,,,12700000.0,,,12813300000.0,310100000.0,578900000.0,,,2514000000.0,,2800000.0,1822200000.0,7024400000.0,-1031000000.0,,,,,,,,,,,,,,,,,,,,,,
2006-03-31,,,,,,256500000.0,,,0.0,-681500000.0,,839900000.0,0.0,,,,,,,,,,,,,5944000000.0,,,583300000.0,,0.0,,982700000.0,,278200000.0,-16700000.0,,,,,317837838.0,,414300000.0,-776400000.0,,,,,,,,414300000.0,1865300000.0,,,11130600000.0,,,216200000.0,4394800000.0,,,1.13,115200000.0,,569000000.0,5523700000.0,,,,,,-16700000.0,,372800000.0,,,568400000.0,,,3597600000.0,,,,,,-141300000.0,,,,,-303100000.0,,0.0,,,53000000.0,,,352800000.0,352800000.0,,,,312212389.0,,0.0,,,1500000.0,,,,,2614900000.0,578900000.0,,1025400000.0,,,19000000.0,,10852400000.0,,,,,,,5523700000.0,278200000.0,,278200000.0,,,,,,-31200000.0,,,,,,,,14900000.0,1.11,225200000.0,,,,,,,3200000.0,,,,,,18400000.0,,,13511000000.0,352800000.0,,,,2380400000.0,,2300000.0,1686300000.0,7389000000.0,-319800000.0,,,,,,,,,,,,,,,,,,,,,,
2006-06-30,,,,,,272000000.0,,,0.0,-1056800000.0,,981800000.0,0.0,,,,,,,,,,,,,6214100000.0,,,480800000.0,,0.0,,872400000.0,,160100000.0,-31100000.0,,,,,314838710.0,,407200000.0,-1182900000.0,,,,,,,,407200000.0,1986000000.0,,,12165500000.0,,,179400000.0,4656300000.0,,,0.94,130700000.0,,472200000.0,6214000000.0,,,,,,-31100000.0,,661400000.0,,,465200000.0,,,3667800000.0,,,,,,-141300000.0,,,,,-748400000.0,,0.0,,,-118100000.0,,,292800000.0,292800000.0,,,,311489362.0,,0.0,,,2100000.0,,,,,2795400000.0,578900000.0,,1004200000.0,,,15700000.0,,12005400000.0,,,,,,,6214000000.0,160100000.0,,160100000.0,,,,,,-31200000.0,,,,,,,,15600000.0,0.93,278200000.0,,,,,,,3200000.0,,,,,,8700000.0,,,14559700000.0,292800000.0,,,,2394200000.0,,3100000.0,1684600000.0,8200000000.0,-779500000.0,,,,,,,,,,,,,,,,,,,,,,
2006-09-30,,,,55000000.0,,272700000.0,,,0.0,302000000.0,,1041100000.0,0.0,,1658800000.0,-141300000.0,,,1931400000.0,-36800000.0,12179000000.0,,,313020305.0,,6452900000.0,0.0,,464400000.0,1233300000.0,0.0,-238900000.0,911300000.0,,587600000.0,-17100000.0,3.94,1143000000.0,-562200000.0,-83300000.0,,,464300000.0,428800000.0,,11418300000.0,15051300000.0,,3200000.0,286800000.0,,464300000.0,3375800000.0,,,12179000000.0,753800000.0,11343100000.0,168100000.0,4887000000.0,,,,131400000.0,3633000000.0,445800000.0,4886900000.0,,2641700000.0,-2772500000.0,0.0,1233300000.0,-17100000.0,,-428700000.0,,,447000000.0,-3109000000.0,8262700000.0,4882800000.0,-1274100000.0,1233300000.0,1191700000.0,3.9,316230769.0,-141300000.0,,,1149800000.0,1658800000.0,873300000.0,,0.0,4886900000.0,-137600000.0,427500000.0,1987100000.0,-83300000.0,277700000.0,277700000.0,,14820700000.0,,,,0.0,286700000.0,,3900000.0,,6452900000.0,,,3971500000.0,578900000.0,61700000.0,1143000000.0,578900000.0,,14100000.0,12400000.0,11343100000.0,,4887000000.0,,,,,4886900000.0,587600000.0,-1190800000.0,587600000.0,,,1041100000.0,,4886900000.0,-47000000.0,587600000.0,,587600000.0,,711900000.0,,,17400000.0,,160100000.0,67900000.0,131400000.0,3375800000.0,,1974200000.0,2035900000.0,3200000.0,1191700000.0,0.0,0.0,272700000.0,587600000.0,15300000.0,,,14820700000.0,277700000.0,,,,2641700000.0,,-247100000.0,1931400000.0,8262700000.0,856200000.0,,,,,,,,,,,,,,,,,,,,,,
2006-12-31,,,,,,268700000.0,,,0.0,90200000.0,,833500000.0,,,,,,,,,,,,,,6524800000.0,,,177800000.0,,0.0,,500800000.0,,139800000.0,-11200000.0,,,,,313428571.0,,340300000.0,-59100000.0,,,,,,78300000.0,,340300000.0,2388500000.0,,,11482400000.0,,,67200000.0,4949700000.0,,,0.35,127400000.0,,176900000.0,4644900000.0,,,,,,-11200000.0,,-732100000.0,,,160500000.0,,,2868000000.0,,,,,,-141300000.0,,,,,295500000.0,,0.0,,,-447800000.0,,,109700000.0,109700000.0,,,,313428571.0,,0.0,,,3300000.0,,,,,2367200000.0,578900000.0,,1051000000.0,,,16400000.0,,11342600000.0,,,,,,,4644900000.0,139800000.0,,139800000.0,,,,,,-47000000.0,,,,,,,,17300000.0,0.35,587600000.0,,,,,,,3200000.0,504000000.0,,,,,,,,13668700000.0,109700000.0,,,,2186300000.0,,250700000.0,1480000000.0,7033400000.0,284300000.0,,,,,,,,,,,,,,,,,,,,,,
2007-03-31,,,,,,266400000.0,,,0.0,26500000.0,,806700000.0,,,,,,,,,,,,,,6539500000.0,,,97100000.0,,0.0,,413400000.0,,218600000.0,-13100000.0,,,,,323125000.0,,334400000.0,54900000.0,,,,,,82000000.0,,334400000.0,2275300000.0,,,11996400000.0,,,31700000.0,4954300000.0,,,0.16,125100000.0,,83400000.0,4592400000.0,,,,,,-13100000.0,,-86400000.0,,,79000000.0,,,2658100000.0,,,,,,-141300000.0,,,,,178300000.0,,0.0,,,78800000.0,,,51700000.0,51700000.0,,,,323125000.0,,0.0,,,4400000.0,,,,,2244700000.0,578900000.0,,960500000.0,,,11200000.0,,11209200000.0,,,,,,,4592400000.0,218600000.0,,218600000.0,,,,,,-47100000.0,,,,,,,,18100000.0,0.16,139800000.0,,,,,,,3200000.0,508100000.0,,,,,6800000.0,,,13510500000.0,51700000.0,,,,1514100000.0,,2200000.0,810100000.0,6867700000.0,165200000.0,,,,,,,,,,,,,,,,,,,,,,
2007-06-30,,,,,,259200000.0,,,0.0,-48100000.0,,832400000.0,,,,,,,,,,,,,,5677700000.0,,,-664000000.0,,0.0,,-378300000.0,,60800000.0,-8400000.0,,,,,314427481.0,,303500000.0,-176700000.0,,,,,,1277200000.0,,303500000.0,3098200000.0,,,10648100000.0,,,-287600000.0,4083500000.0,,,-2.62,117900000.0,,-1111400000.0,3633000000.0,,,,,,-8400000.0,,-222800000.0,,,-681800000.0,,,2598100000.0,,,,,,-141300000.0,,,,,73400000.0,,0.0,,,-157800000.0,,,-823800000.0,-823800000.0,,,,314427481.0,,0.0,,,2300000.0,,,,,2976400000.0,153300000.0,,982000000.0,,,-425500000.0,,10587300000.0,,,,,,,3633000000.0,60800000.0,,60800000.0,,,,,,-47100000.0,,,,,,,,17800000.0,-2.62,218600000.0,,,,,,,3200000.0,1283800000.0,,,,,4100000.0,,,12494000000.0,-823800000.0,,,,1845900000.0,,22300000.0,838800000.0,6731200000.0,65000000.0,,,,,,,,,,,,,,,,,,,,,,
2007-09-30,,-489000000.0,,23600000.0,,251500000.0,,,0.0,599200000.0,-127100000.0,590900000.0,,,1295300000.0,-141300000.0,,,873900000.0,,9613100000.0,,,313876652.0,,5586900000.0,0.0,,-33400000.0,-712500000.0,0.0,258200000.0,265900000.0,,269600000.0,-7100000.0,-2.27,933300000.0,-318000000.0,-39800000.0,,,317100000.0,918500000.0,,10485100000.0,11296500000.0,,3200000.0,380700000.0,,317100000.0,1912000000.0,,,9613100000.0,-238700000.0,9343500000.0,-50000000.0,3986100000.0,,,,110200000.0,811400000.0,-100200000.0,3989000000.0,,1943200000.0,667800000.0,0.0,-712500000.0,-7100000.0,,-592400000.0,,,-51200000.0,737600000.0,5901000000.0,3172400000.0,1315700000.0,-712500000.0,387800000.0,-2.27,313876652.0,-141300000.0,,,587600000.0,1295300000.0,808300000.0,,0.0,3989000000.0,-188400000.0,208800000.0,-951200000.0,-39800000.0,-50200000.0,-50200000.0,,11556300000.0,,,,0.0,1818200000.0,,2700000.0,,5586900000.0,,,2906500000.0,95300000.0,71000000.0,933300000.0,95300000.0,,-84400000.0,12700000.0,9343500000.0,,3986100000.0,,,,,3989000000.0,269600000.0,1355500000.0,269600000.0,,,590900000.0,,3989000000.0,-47200000.0,269600000.0,,269600000.0,,-1633700000.0,,,17800000.0,,60800000.0,-482200000.0,110200000.0,1912000000.0,,-483900000.0,-412900000.0,3200000.0,387800000.0,0.0,0.0,251500000.0,269600000.0,3100000.0,,,11556300000.0,-50200000.0,,,,1943200000.0,,-17000000.0,873900000.0,5901000000.0,801200000.0,,,,,,,,,,,,,,,,,,,,,,
2007-12-31,,,,,,241200000.0,,,0.0,498200000.0,-76200000.0,374700000.0,,,,,,,,,,,,,,5414100000.0,,,-190500000.0,,0.0,,36600000.0,,129100000.0,-4100000.0,,,,,314146341.0,,243600000.0,475900000.0,,,,,,248000000.0,,243600000.0,1330500000.0,,,8715400000.0,,,-74100000.0,3810000000.0,,,-0.41,99900000.0,,-202900000.0,3618300000.0,,,,,,-4100000.0,,-694100000.0,,,-207000000.0,,,1742600000.0,,,,,,-141300000.0,,,,,557700000.0,,0.0,,,-140500000.0,,,-128800000.0,-128800000.0,,,,314146341.0,,0.0,,,400000.0,,,,,1706000000.0,95300000.0,,849900000.0,,,1700000.0,,8586300000.0,,,,,,,3618300000.0,129100000.0,,129100000.0,,,,,,-47300000.0,,,,,,,,16500000.0,-0.41,269600000.0,,,,,,,3200000.0,105900000.0,,,,,1300000.0,,,10401000000.0,-128800000.0,,,,1685600000.0,,200000.0,550400000.0,4948800000.0,553600000.0,,,,,,,,,,,,,,,,,,,,,,
2008-03-31,,,,,,230200000.0,,,0.0,1591700000.0,394500000.0,309600000.0,,,,,,,,,,,,,,4072800000.0,,,-860900000.0,,0.0,,-645900000.0,,560900000.0,-2700000.0,,,,,315362319.0,,231100000.0,603600000.0,,,,,,-244300000.0,,231100000.0,4848100000.0,,,7626300000.0,,,421000000.0,2457100000.0,,,-4.14,88900000.0,,-884600000.0,0.0,,,,,,-2700000.0,,-17800000.0,,,-877000000.0,,,1656900000.0,,,,,,-141300000.0,,,,,452300000.0,,0.0,,,431800000.0,,,-1305600000.0,-1305600000.0,,,,315362319.0,,0.0,,,,,,,,2302800000.0,95300000.0,,793700000.0,,,1800000.0,,7065400000.0,,,,,,,,560900000.0,,560900000.0,,,,,,-47200000.0,,,,,,,,16100000.0,-4.14,129100000.0,,,,,,,3200000.0,3744800000.0,,,,,12000000.0,,,8955200000.0,-1305600000.0,,,,1328900000.0,,1800000.0,599200000.0,4848100000.0,449600000.0,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,,,,,220200000.0,,,0.0,-667700000.0,26800000.0,302400000.0,,,,,,,,,,,,,,3657800000.0,,,-355100000.0,,0.0,,-152100000.0,,851200000.0,-2300000.0,,,,,316904762.0,,217800000.0,430500000.0,,,,,,1415800000.0,,217800000.0,4687700000.0,,,7247900000.0,,,20200000.0,2034100000.0,,,-1.26,78900000.0,,-379100000.0,86500000.0,,,,,,-2300000.0,,-97800000.0,,,-369900000.0,,,1464200000.0,,,,,,-141300000.0,,,,,390400000.0,,86500000.0,,,290300000.0,,,-399300000.0,-399300000.0,,,,316904762.0,,0.0,,,,,,,,1616300000.0,95300000.0,,803700000.0,,,900000.0,,6396700000.0,,,,,,,,851200000.0,,851200000.0,,,,,,-23700000.0,,,,,,,,14800000.0,-1.26,560900000.0,,,,,,,3200000.0,3581600000.0,,,,,12300000.0,,,8464500000.0,-399300000.0,,,,1216600000.0,,700000.0,523700000.0,4774200000.0,388100000.0,,,,,,,,,,,,,,,,,,,,,,
