date,annualTotalRevenue,annualCostOfRevenue,trailingOperatingIncome,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOtherCurrentAssets,trailingResearchAndDevelopment,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualOperatingIncome,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCashDividendsPaid,trailingCostOfRevenue,annualEndCashPosition,annualOtherShortTermInvestments,annualCommonStockIssuance,quarterlyCurrentAssets,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,quarterlyDepreciationAndAmortization,trailingEndCashPosition,trailingTaxProvision,quarterlyRetainedEarnings,quarterlyEbitda,quarterlyPurchaseOfInvestment,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualAccountsPayable,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualCashAndCashEquivalents,quarterlyFreeCashFlow,quarterlyTotalRevenue,quarterlyOperatingIncome,annualNetOtherInvestingChanges,trailingNetIncomeContinuousOperations,quarterlyTotalNonCurrentAssets,quarterlyBasicEPS,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,annualInvestmentsAndAdvances,trailingNetIncome,quarterlyTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,trailingPretaxIncome,trailingSellingGeneralAndAdministration,annualCurrentDeferredRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyTotalLiabilitiesNetMinorityInterest,annualOperatingExpense,annualNetIncomeContinuousOperations,annualAccountsReceivable,annualCurrentAssets,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualBeginningCashPosition,annualDilutedEPS,annualCashDividendsPaid,annualSaleOfInvestment,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualOtherNonCurrentAssets,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyDilutedAverageShares,annualNetIncomeCommonStockholders,quarterlyGoodwill,quarterlyAccountsReceivable,annualStockholdersEquity,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyChangeInAccountPayable,annualBasicEPS,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyGrossProfit,annualTotalAssets,annualTaxProvision,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,quarterlyInvestmentsAndAdvances,quarterlyLongTermDebt,annualCurrentAccruedExpenses,quarterlyNetIncome,annualRetainedEarnings,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,trailingOtherIncomeExpense,trailingOperatingCashFlow,annualCapitalStock,quarterlyOperatingExpense,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,quarterlyRepaymentOfDebt,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,quarterlyDilutedEPS,trailingRepaymentOfDebt,trailingCashFlowFromContinuingFinancingActivities,annualOtherIntangibleAssets,annualCurrentLiabilities,annualNetPPE,quarterlyBeginningCashPosition,annualGrossProfit,trailingChangeInInventory,annualOtherIncomeExpense,quarterlyCapitalStock,annualEbitda,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,annualTotalNonCurrentAssets,quarterlyCommonStockIssuance,quarterlyCurrentDebt,quarterlyInterestExpense,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,trailingOtherNonCashItems,annualChangeInInventory,quarterlyNetOtherFinancingCharges,quarterlyChangesInAccountReceivables,annualNonCurrentDeferredTaxesLiabilities,annualCashCashEquivalentsAndMarketableSecurities,annualDilutedAverageShares,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOtherNonCurrentAssets,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlySaleOfInvestment,trailingOperatingExpense,quarterlyGrossPPE,annualChangesInAccountReceivables,annualPretaxIncome,annualInterestExpense,quarterlyIncomeTaxPayable,trailingCashDividendsPaid,trailingChangesInAccountReceivables,trailingBeginningCashPosition,quarterlyBasicAverageShares,annualIncomeTaxPayable,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,annualNonCurrentDeferredRevenue,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualBasicAverageShares,quarterlyRepurchaseOfCapitalStock,quarterlyResearchAndDevelopment,annualGrossPPE,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,trailingChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,annualNetOtherFinancingCharges,annualGoodwill,annualCashFlowFromContinuingFinancingActivities,trailingInterestExpense,trailingChangeInWorkingCapital,annualInvestingCashFlow,annualCapitalExpenditure,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualPurchaseOfInvestment,annualRepaymentOfDebt,trailingDilutedAverageShares,annualStockBasedCompensation,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,trailingBasicEPS,trailingCommonStockIssuance,trailingDepreciationAndAmortization,trailingDeferredIncomeTax,trailingStockBasedCompensation,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingPurchaseOfInvestment,trailingPurchaseOfBusiness,trailingDilutedEPS
1970-01-01 00:00:00.915062400,1255319800.0,863500540.0,4906464000.0,,812031220.0,54369000.0,215794000.0,54520127000.0,,210589260.0,-334565000.0,,,47389700000.0,50744400.0,,,,288397340.0,,213609760.0,,5517777000.0,-104362000.0,,,,72129540.0,,27788600.0,,,249493300.0,,,,32258940.0,-229377000.0,,,,,,6875000.0,,1214845100.0,121907380.0,-333739000.0,3945830000.0,,-131210520.0,,181230000.0,121907380.0,,526533560.0,767931920.0,,103784380.0,24.164,-81070220.0,,,-17035620.0,74787580.0,,-120820.0,643970600.0,6875000.0,,106442420.0,,121907380.0,,,1879113460.0,,,,,24.164,,,,3122592900.0,-17881360.0,,,,,,,,,1709603000.0,,-582019000.0,,,-2579097000.0,2356257000.0,319689720.0,,,,,,83969900.0,,,,-10197764000.0,900116000.0,,402813880.0,1952088740.0,,391819260.0,1206398000.0,-2295580.0,,317031680.0,292867680.0,,2596059340.0,,,,,29117620.0,6838134000.0,38179120.0,,,14981680.0,249493300.0,5045000.0,,,,,-2690822000.0,,,-18847920.0,,2223963000.0,,,104026020.0,209018600.0,,-2481000.0,1777022000.0,4891141000.0,,,,-703897320.0,,,,5045000.0,,,2655986060.0,,-2629737000.0,823933000.0,86627940.0,-120820.0,,-285135200.0,2527620000.0,-1316583000.0,-47844720.0,-79257920.0,-53039980.0,7130427000.0,-845740.0,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.922838400,,,,,,,,,20884938.0,,,405486381.0,,,,,,694158702.0,,33982272.0,,,,,145486602.0,76637103.0,,,316813890.0,,,,,0.0,329557242.0,67787553.0,,,2789555151.0,6.637163,,,,,3483713853.0,,,,,,,1462653624.0,,,,,,33982272.0,,,,,69380472.0,,,18584055.0,,,,2021060229.0,,5120000.0,,,,,232035201.0,,1057167243.0,,,0.0,0.0,97522041.0,,,530973.0,85309662.0,,,,1038583188.0,,33982272.0,,,,1238937.0,,,,,29734488.0,45132705.0,,,,,11150433.0,1788671046.0,6.637163,,,,,,0.0,,,,0.0,,,318052827.0,,,276459942.0,69203481.0,,,,,,,,,,-1031149566.0,,,1000884105.0,,73097283.0,0.0,,,,2819820612.0,,,,,,,,5120000.0,,,,,1893626709.0,55929156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.930700800,,,,,,,,,21569600.0,,,418132000.0,,,,,,722935200.0,,55515200.0,,,,,179098400.0,83980000.0,,,309753600.0,,,,,0.0,391258400.0,75140000.0,,,2682056000.0,11.05,,,,,3404991200.0,,,,,,,1395128800.0,,,,,,55515200.0,,,,,63648000.0,,,19801600.0,,,,2009862400.0,,5024000.0,,,,,285708800.0,,976996800.0,,,0.0,0.0,105549600.0,,,28288000.0,89991200.0,,,,957195200.0,,55515200.0,,,,1944800.0,,,,,30409600.0,71427200.0,,,,,15912000.0,1721501600.0,11.05,,,,,,0.0,,,,0.0,,,311698400.0,,,297377600.0,75493600.0,,,,,,,,,,-1030036800.0,,,960554400.0,,56399200.0,0.0,,,,2751538400.0,,,,,,,,5024000.0,,,,,1848444000.0,64355200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.938649600,,,,,,,,,22833000.0,,,376164000.0,,,,,,762970500.0,,7353000.0,,,,,168345000.0,103522500.0,,,312502500.0,,,,,0.0,472140000.0,94621500.0,,,2667204000.0,2.41875,,,,,3430174500.0,,,,,,,1426288500.0,,,,,,7353000.0,,,,,57663000.0,,,27283500.0,,,,2003886000.0,,3040000.0,,,,,345784500.0,,1050124500.0,,,0.0,0.0,126355500.0,,,1161000.0,120357000.0,,,,1022841000.0,,7353000.0,,,,193500.0,,,,,31734000.0,9675000.0,,,,,2322000.0,1725826500.0,2.41875,,,,,,0.0,,,,0.0,,,312696000.0,,,242262000.0,132354000.0,,,,,,,,,,-1127331000.0,,,941377500.0,,51664500.0,0.0,,,,2853157500.0,,,,,,,,3040000.0,,,,,1852956000.0,82237500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,1819536980.8,1188358736.7,,,993807701.7,467287660.7,,,33331045.5,423840627.9,,482920101.7,,,127559999.0,,,935672650.4,307304288.1,116671969.0,362440573.1,,,,2688977731.0,272960698.6,,-81209541.6,,66284068.3,,,127559999.0,362440573.1,635897480.8,188351127.9,-243101547.1,,2658966682.3,,,,,,3594639332.7,1476727803.4,212647969.0,,,,-1048559022.1,1476727803.4,207337616.2,185831766.7,,935672650.4,937466153.7,89855766.7,75613163.7,31.48075,-72189857.0,38325564.5,467287660.7,,96412045.5,34619830.5,,729191310.6,,2088177511.2,110925570.7,,212647969.0,,,2088177511.2,329605736.7,,993807701.7,,31.48075,127559999.0,-247924398.0,306291744.1,3594639332.7,7866589.7,-46112442.9,125779088.0,,,,937466153.7,,116671969.0,2688977731.0,21721717.5,,127559999.0,,,,475938570.8,117940616.2,68890856.4,,,,125779088.0,-20964910.3,1929775371.7,,,,,482920101.7,1929775371.7,0.0,631178244.1,,-16119942.9,475938570.8,534766198.6,405588988.5,127559999.0,2658966682.3,,307304288.1,120905014.1,,34619830.5,,-38363341.4,,,21721717.5,127559999.0,5173544.0,-787520643.1,,,729191310.6,,109331745.3,405588988.5,5542410.9,,,2717296014.8,,193698356.4,396062014.1,,,,,,,,-787520643.1,,-1048559022.1,66284068.3,5173544.0,,,2717296014.8,,,,109331745.3,130621726.8,,-99126585.6,,,-247924398.0,-43148415.4,51946835.3,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.954460800,,,,,,,,,22759084.8,,,445408841.6,,,,,,1065113642.4,,110802094.4,,,,,281135472.0,145765022.4,,,571801048.8,,,,,0.0,637235164.0,136861875.2,,,2559929004.8,8.732,,,,,3625042647.2,,,,,,,1423467936.8,,,,,,110802094.4,,,,,94146677.6,,,86593497.6,,,,2201574710.4,,5173544.0,,,,,468711056.8,,978059095.2,,,0.0,0.0,168524107.2,,,4861977.6,143824772.0,,,,891465597.6,,110802094.4,,,,864468.0,,,,,31662232.0,146867000.8,,,,,36064906.4,1706845786.4,8.732,,,,,,0.0,,,,0.0,,,572665516.8,,,261086800.0,22261360.8,,,,,,,,,,-764537245.6,,,853083218.4,,57825050.4,0.0,,,,2471383032.0,,,,,,,,5173544.0,,,,,1937730344.8,126496991.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.962323200,,,,,,,,,26640748.43,,,354325748.84,,,,,,1066788230.61,,93501925.44,,,,,345341295.12,150176987.08,,,538510664.12,,,,,0.0,726904105.69,141264813.76,,,2676037249.2,11.293813,,,,,3742825479.81,,,,,,,1440589933.23,,,,,,93501925.44,,,,,112117742.46,,,75757087.24,,,,2302235546.58,,5173544.0,,,,,550086370.18,,1086264184.39,,,0.0,0.0,176817735.51,,,3950123.86,130249280.8,,,,1010507097.15,,93501925.44,,,,1136609.29,,,,,35552921.75,124103639.79,,,,,30601714.35,1704615778.35,11.293813,,,,,,0.0,,,,0.0,,,539647273.41,,,250601567.83,60068626.42,,,,,,,,,,-791071030.79,,,971421470.85,,60901658.03,0.0,,,,2495686809.14,,,,,,,,5173544.0,,,,,1974221670.35,42822522.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.970272000,,,,,,,,,26981319.64,,,465370615.6,,,,,,1195230428.48,,24507356.06,,,,,339474996.52,78313298.69,,,686075081.89,,,,,0.0,702697831.22,69392650.58,,,2655779624.74,115.218125,,,,,3851010053.22,,,,,,,1548030170.72,,,,,,24507356.06,,,,,141290604.07,,,80156788.69,,,,2302979882.5,,286784.0,,,,,597403212.89,,1082659555.12,,,0.0,0.0,105294618.33,,,-20331851.21,127731735.12,,,,1002502766.43,,24507356.06,,,,3978251.42,,,,,35901967.75,32371684.4,,,,,7864328.34,1697314147.43,115.218125,,,,,,0.0,,,,1204256155.52,,,690053333.31,,,267752174.58,68419287.86,,,,,,,,,,-807041208.71,,,958465477.31,,68529897.26,0.0,,,,2504355356.14,,,,,,,,286784.0,,,,,86326949.72,129088543.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,3032273939.0,2353084354.42,,,931230416.09,23513723.51,,,63032459.77,440105772.12,,491220188.58,,,36022267.86,310539481.4,,850811102.82,346704091.23,138008471.41,210942999.98,,,,3155446540.41,165807265.73,,-97213715.84,310539481.4,80109280.76,,,36022267.86,210942999.98,966623115.61,91922128.84,-50102423.55,,2884084248.89,,,,,,3734895351.71,1422450604.67,366676814.5,,,,-1356766610.13,1422450604.67,239083812.46,366676814.5,260805587.06,850811102.82,857664966.17,138008471.41,138266699.9,25.860416,-128283263.1,35546494.7,23513723.51,620065.02,138477288.02,44410694.64,,953862789.32,,2284639315.64,119974781.81,,366676814.5,,260805587.06,2284639315.64,737783390.11,,931230416.09,,25.860416,36022267.86,-128480201.99,228839725.5,3734895351.71,5726826.93,20987515.19,167561847.26,,,,857664966.17,,138008471.41,3155446540.41,29154755.28,,36022267.86,,,,516011090.04,136917596.66,69250928.38,,,,167561847.26,-68757543.03,1930221459.57,,,,,491220188.58,1930221459.57,0.0,679189584.58,,8569766.55,516011090.04,560080553.93,324867273.12,346561749.26,2884084248.89,,346704091.23,110640787.67,,44410694.64,,-39112843.51,,,29154755.28,346561749.26,5173544.0,-874888344.54,,,953862789.32,,64406816.59,324867273.12,5136010.26,,,2805109804.11,,372403641.43,261285260.0,,,,,,,,-874888344.54,,-1356766610.13,80109280.76,5173544.0,,,2805109804.11,,,,64406816.59,-41782242.92,,-292181267.05,,,-128480201.99,-113924273.14,-102244432.04,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,,,,,,,,27741925.58,,,576587800.22,,,,,,1290467172.99,,2639098.43,,,,,280385264.7,86267559.59,,,635223847.7,,,,,0.0,771179633.76,78374078.97,,,2573532313.55,15.019479,,,,,3863999486.54,,,,,,,1609906331.52,,,,,,2639098.43,,,,,132829569.38,,,49599462.7,,,,2254093155.02,,276216.0,,,204464096.74,,659746462.89,,1033318531.3,,,0.0,0.0,111433170.87,,,5280361.83,220660237.31,,,,983719068.6,,2639098.43,,,,24594059.2,,,,,33059091.9,2885905.01,,,,,246806.58,1733446014.63,15.019479,,,,,,0.0,,,,1205483440.61,,,659817906.9,,,452814300.35,140244591.63,,,,,,,,,,-971391729.42,,,796938446.82,,70809673.79,0.0,,,,2704837744.05,,,,,,,,276216.0,,,,,785537714.8,52963826.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
