date,annualFreeCashFlow,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyCurrentAssets,annualDilutedAverageShares,quarterlyCurrentLiabilities,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,trailingCostOfRevenue,annualCostOfRevenue,annualTotalRevenue,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyGoodwill,annualNetOtherInvestingChanges,trailingEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualTaxProvision,annualTotalAssets,annualEndCashPosition,annualDilutedEPS,annualCurrentDebt,annualCashDividendsPaid,trailingPurchaseOfInvestment,annualNonCurrentDeferredRevenue,trailingTotalRevenue,annualLongTermDebt,annualNetIncome,annualOtherCurrentAssets,quarterlyOtherNonCurrentLiabilities,trailingOperatingIncome,annualPretaxIncome,trailingInvestingCashFlow,annualAccountsPayable,trailingTaxProvision,annualSellingGeneralAndAdministration,trailingSaleOfInvestment,annualOtherNonCurrentAssets,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,annualBasicAverageShares,annualAccountsReceivable,annualStockholdersEquity,quarterlyLongTermDebt,quarterlyOtherNonCurrentAssets,annualDepreciationAndAmortization,annualCashAndCashEquivalents,trailingPretaxIncome,annualRetainedEarnings,quarterlyAccountsReceivable,quarterlyInventory,annualCurrentAssets,annualOperatingCashFlow,annualEbitda,annualNetIncomeCommonStockholders,annualCurrentLiabilities,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,annualTotalNonCurrentAssets,annualNetPPE,trailingGrossProfit,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualCapitalStock,trailingOperatingCashFlow,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualOtherCurrentLiabilities,quarterlyAccumulatedDepreciation,annualChangeInCashSupplementalAsReported,trailingChangeInCashSupplementalAsReported,annualBeginningCashPosition,quarterlyOtherCurrentAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherNonCashItems,quarterlyCurrentDebt,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,annualGrossPPE,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyNonCurrentDeferredRevenue,trailingOperatingExpense,quarterlyAccountsPayable,annualPurchaseOfInvestment,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,trailingInterestExpense,annualBasicEPS,annualCapitalExpenditure,annualInvestingCashFlow,trailingNetIncome,annualChangeInInventory,annualNetOtherFinancingCharges,annualGoodwill,trailingCashDividendsPaid,trailingBeginningCashPosition,annualInterestExpense,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,trailingNetIncomeContinuousOperations,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,annualGrossProfit,annualInventory,annualAccumulatedDepreciation,annualCurrentDeferredRevenue,quarterlyOperatingIncome,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,trailingChangesInAccountReceivables,quarterlyBasicEPS,trailingResearchAndDevelopment,trailingNetOtherFinancingCharges,quarterlyCurrentAccruedExpenses,trailingCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingOtherIncomeExpense,trailingChangeInAccountPayable,annualResearchAndDevelopment,annualStockBasedCompensation,quarterlyNetIncomeContinuousOperations,trailingCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyChangeInInventory,quarterlyCommonStockIssuance,trailingOtherNonCashItems,annualInvestmentsAndAdvances,quarterlyDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,trailingPurchaseOfBusiness,quarterlyChangeInCashSupplementalAsReported,quarterlyTaxProvision,trailingRepurchaseOfCapitalStock,quarterlyCapitalExpenditure,annualIncomeTaxPayable,quarterlyStockBasedCompensation,trailingStockBasedCompensation,quarterlyCashDividendsPaid,quarterlySellingGeneralAndAdministration,trailingDilutedEPS,annualCashFlowFromContinuingFinancingActivities,annualGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,quarterlyFreeCashFlow,quarterlyDilutedAverageShares,trailingBasicEPS,quarterlyBasicAverageShares,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyDilutedEPS,quarterlyTotalRevenue,quarterlyEbitda,quarterlyIncomeTaxPayable,quarterlyOtherIncomeExpense,annualChangesInAccountReceivables,trailingDilutedAverageShares,trailingDepreciationAndAmortization,trailingChangeInInventory,quarterlyNetIncome,quarterlyGrossProfit,annualOtherIncomeExpense,quarterlyPretaxIncome,trailingDeferredIncomeTax,quarterlyCostOfRevenue,annualCurrentAccruedExpenses,quarterlyChangesInAccountReceivables,quarterlyChangeInWorkingCapital,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyRepaymentOfDebt,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,quarterlyNetOtherFinancingCharges,quarterlyResearchAndDevelopment,quarterlyEndCashPosition,trailingBasicAverageShares,quarterlySaleOfInvestment,quarterlyNetIncomeCommonStockholders,quarterlyBeginningCashPosition,quarterlyCurrentDeferredRevenue,quarterlyChangeInAccountPayable,quarterlyInvestingCashFlow,quarterlyOtherNonCashItems,quarterlyOperatingExpense
1970-01-01 00:00:01.356912000,-1130629000.0,,,4917253000.0,3765447803.0,4948183000.0,673967000.0,3920562000.0,,,14003879000.0,21405723000.0,,8868745000.0,0.0,0.0,,11622560000.0,16539813000.0,221041000.0,16539813000.0,2290809000.0,0.227316,408558000.0,-93582000.0,,,,3562321000.0,855888000.0,4664000.0,0.0,,1076929000.0,,1441944000.0,,6765946000.0,,0.0,21933000.0,8868745000.0,3765447803.0,512579000.0,7671068000.0,3562321000.0,0.0,803022000.0,2290809000.0,,,512579000.0,1284940000.0,4917253000.0,2540980000.0,1932828000.0,855888000.0,4948183000.0,3920562000.0,2290809000.0,6937000.0,6937000.0,11622560000.0,9338411000.0,,,0.0,0.0,7671068000.0,0.0,,,-6186923000.0,161111000.0,2995557000.0,-3725689000.0,-78097000.0,,2369050000.0,4664000.0,2290809000.0,-49833000.0,408558000.0,,2290809000.0,13064100000.0,161111000.0,13064100000.0,,6727877000.0,,,1441944000.0,-887000.0,-28970000.0,855888000.0,,0.227316,-3671609000.0,-3405249000.0,,-773000.0,0.0,0.0,,,52877000.0,9338411000.0,2995557000.0,,,1034994000.0,7401844000.0,1284940000.0,-3725689000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,,5364523000.0,,6307547000.0,,4152650000.0,3469982000.0,,,,,,,,,13165617000.0,18530140000.0,,,,,,,,,,,,,0.0,,,,,,,,,,10460197000.0,,,,3785584000.0,0.0,,,,,758212000.0,1225608000.0,,,,,,,,6101000.0,,,,,,0.0,,8069943000.0,,,,,159084000.0,,,,,,22980000.0,2034568000.0,,1359972000.0,,2034568000.0,,,10757492000.0,,,,,1596172000.0,,,,,,,,,,,,,,,10757492000.0,3238032000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,-3985441000.0,,,4507582000.0,3765447803.0,5336020000.0,245302000.0,5489604000.0,,,15549362000.0,23328991000.0,,10825624000.0,0.0,0.0,,14460210000.0,18967792000.0,199636000.0,18967792000.0,1413929000.0,0.243376,902341000.0,-171190000.0,,,,5101644000.0,916412000.0,5941000.0,0.0,,1116048000.0,,1409968000.0,,7665014000.0,,0.0,408260000.0,10825624000.0,3765447803.0,548101000.0,8142168000.0,5101644000.0,0.0,1103829000.0,1413929000.0,,,548101000.0,1513512000.0,4507582000.0,1234118000.0,2303822000.0,916412000.0,5336020000.0,5489604000.0,1413929000.0,16571000.0,16571000.0,14460210000.0,12299787000.0,,,0.0,0.0,8142168000.0,0.0,,,-8264796000.0,156989000.0,2914704000.0,-4045747000.0,-873533000.0,,2290809000.0,5941000.0,1413929000.0,83945000.0,902341000.0,,1413929000.0,16345534000.0,156989000.0,16345534000.0,,7534327000.0,,,1409968000.0,-60449000.0,-95548000.0,916412000.0,,0.243376,-5219559000.0,-4083024000.0,,-238080000.0,0.0,0.0,,,83945000.0,12299787000.0,2914704000.0,,,-65923000.0,7779629000.0,1513512000.0,-4045747000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,,5539407000.0,,6502676000.0,,3783731000.0,3934129000.0,,,,,,,,,15652182000.0,21191589000.0,,,,,,,,,,,,,0.0,,,,,,,,,,10286407000.0,,,,3372074000.0,0.0,,,,,717486000.0,1040075000.0,,,,,,,,16281000.0,,,,,,0.0,,10905182000.0,,,,,154965000.0,,,,,,0.0,2615349000.0,,2162862000.0,,2615349000.0,,,13389064000.0,,,,,1497337000.0,,,,,,,,,,,,,,,13389064000.0,2773481000.0,,580000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,-1767356000.0,2548362000.0,410809000.0,5088343000.0,3976154000.0,5720746000.0,30294000.0,4706925000.0,,,15179284000.0,22487671000.0,,10427671000.0,,-324099000.0,,16176066000.0,21264409000.0,129141000.0,21264409000.0,1804022000.0,0.0718,1556273000.0,-183212000.0,,,,4280095000.0,285537000.0,324099000.0,0.0,,414678000.0,,1054204000.0,,7262630000.0,,0.0,0.0,10427671000.0,3976154000.0,487418000.0,10836738000.0,4280095000.0,0.0,1413047000.0,1804022000.0,,,487418000.0,1129306000.0,5088343000.0,1411229000.0,1954727000.0,285537000.0,5720746000.0,4706925000.0,2214831000.0,28614000.0,28614000.0,16176066000.0,13792332000.0,,,0.0,0.0,10836738000.0,0.0,,,-15183058000.0,188845000.0,3026862000.0,-5100498000.0,389751000.0,,1413929000.0,324099000.0,2214831000.0,127002000.0,1556273000.0,,1804022000.0,18892830000.0,188845000.0,18892830000.0,,7278093000.0,,,1054204000.0,-410799000.0,-308000.0,285537000.0,,0.0718,-3178585000.0,-3225314000.0,,389524000.0,-43274000.0,,,,127002000.0,13792332000.0,3026862000.0,,410809000.0,-14522000.0,7308387000.0,1129306000.0,-5100498000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,6046892000.0,,6904660000.0,,3690575000.0,4440557000.0,,,,,,,,,16018907000.0,22065799000.0,,,,,,,,,,,,,0.0,,,,,,,,,,10595235000.0,,,,3241128000.0,0.0,,,,,665078000.0,923205000.0,,,,,,,,2259857000.0,,,,,,0.0,,11470564000.0,,,,,197741000.0,,,,,,576710000.0,576710000.0,,2596490000.0,,576710000.0,,,13422719000.0,,,,,1440276000.0,,,,,,,,,,,,,,,13422719000.0,2769501000.0,,576710000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,2157818000.0,149000.0,0.0,5364587000.0,4319334000.0,6702517000.0,798303000.0,3301499000.0,4458171000.0,,13961138000.0,22101871000.0,,10004016000.0,,-986927000.0,,16241832000.0,21606419000.0,336256000.0,21606419000.0,1473317000.0,0.1932,1589316000.0,-57123000.0,,,,2665000000.0,834505000.0,0.0,0.0,,1170761000.0,,1229015000.0,,7336105000.0,,0.0,130766000.0,10004016000.0,4319334000.0,529198000.0,11602403000.0,2665000000.0,0.0,1403108000.0,2919329000.0,,4458171000.0,529198000.0,1367717000.0,5364587000.0,3471432000.0,2619596000.0,834505000.0,6702517000.0,3301499000.0,2919329000.0,33885000.0,33885000.0,16241832000.0,13669374000.0,,,0.0,0.0,11602403000.0,0.0,,,-13495775000.0,197350000.0,3836107000.0,-6321101000.0,-344577000.0,,1804022000.0,0.0,2919329000.0,91468000.0,1589316000.0,,2919329000.0,19990475000.0,197350000.0,19990475000.0,,7342430000.0,,,1229015000.0,-1161593000.0,-24243000.0,834505000.0,,0.1932,-1313614000.0,-2098901000.0,,-231311000.0,149000.0,,,,45727000.0,13669374000.0,3836107000.0,,0.0,1413800000.0,8140733000.0,1367717000.0,-6321101000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,5516767000.0,,6534118000.0,,2016394000.0,5233410000.0,,,,,,,,,15240503000.0,20757270000.0,,,,,,,,,,,,,0.0,,,,,,,,,,8550512000.0,,,,1600000000.0,0.0,,,,,720916000.0,1027208000.0,,,,,,,,2286865000.0,,,,,,0.0,,12206758000.0,,,,,193054000.0,,,,,,0.0,2184136000.0,,1848000000.0,,2184136000.0,,,13586579000.0,,,,,1372345000.0,,,,,,,,,,,,,,,13586579000.0,3190086000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,1119898000.0,188000.0,,5674630000.0,4319334000.0,7542635000.0,397074000.0,1122681000.0,4933683000.0,,13757732000.0,20985532000.0,,8665316000.0,,55430000.0,,15030797000.0,20705427000.0,460643000.0,20705427000.0,2076839000.0,0.1406,2100169000.0,-168125000.0,,,,500000000.0,607329000.0,0.0,0.0,,1067972000.0,,1138154000.0,,6848892000.0,,0.0,55430000.0,8665316000.0,4319334000.0,542934000.0,12040111000.0,500000000.0,0.0,1432770000.0,2463201000.0,,4933683000.0,542934000.0,1214527000.0,5674630000.0,2143046000.0,2608787000.0,607329000.0,7542635000.0,1122681000.0,2463201000.0,29645000.0,29645000.0,15030797000.0,13318759000.0,,,0.0,0.0,12040111000.0,0.0,,,-14456387000.0,191802000.0,4044333000.0,-7282292000.0,592101000.0,,1473317000.0,0.0,2463201000.0,108045000.0,2100169000.0,,2463201000.0,20601051000.0,191802000.0,20601051000.0,,6830726000.0,,,1138154000.0,0.0,-28654000.0,607329000.0,,0.1406,-1023148000.0,272237000.0,,149369000.0,188000.0,,,,108045000.0,13318759000.0,4044333000.0,,,335660000.0,7227800000.0,1214527000.0,-7282292000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,,5156750000.0,,6140146000.0,,1167503000.0,5503324000.0,,,,,,,,,14639585000.0,19796335000.0,,,,,,,,,,,,,0.0,,,,,,,,,,7307649000.0,,,,500000000.0,0.0,,,,,693750000.0,1048992000.0,,,,,,,,23390000.0,,,,,,0.0,,12488686000.0,,,,,187909000.0,,,,,,0.0,2996312000.0,,1296100000.0,,2996312000.0,,,13001971000.0,,,,,1550234000.0,,,,,,,,,,,,,,,13001971000.0,3223209000.0,,1146000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,1458289000.0,,60000000.0,5820480000.0,4319334000.0,6295581000.0,1110698000.0,925494000.0,5561338000.0,,14245011000.0,21296534000.0,,7221075000.0,,-500000.0,,14216072000.0,20036552000.0,398608000.0,20036552000.0,2356350000.0,0.2033,834768000.0,-119834000.0,,,,500000000.0,878216000.0,,,,1276824000.0,,1396000000.0,,6141481000.0,,,200440000.0,7221075000.0,4319334000.0,562952000.0,12815477000.0,500000000.0,,1401505000.0,2782731000.0,,5561338000.0,562952000.0,1159373000.0,5820480000.0,2452763000.0,2730103000.0,878216000.0,6295581000.0,925494000.0,2842731000.0,18959000.0,18959000.0,14216072000.0,12608092000.0,,,0.0,,12815477000.0,0.0,,,-12326829000.0,174175000.0,,-8367567000.0,286268000.0,,2076839000.0,,2842731000.0,45917000.0,834768000.0,,2782731000.0,20975659000.0,174175000.0,20975659000.0,,5940825000.0,,,1396000000.0,-60000000.0,0.0,878216000.0,,0.2033,-994474000.0,-782159000.0,,57979000.0,,,,,51774000.0,12608092000.0,,,60000000.0,364947000.0,7051523000.0,1159373000.0,-8367567000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,,6431648000.0,,6598253000.0,,948313000.0,5689570000.0,,,,,,,,,14025052000.0,20456700000.0,,,,,,,,,,,,,,,,,,,,,,,7546566000.0,,,,500000000.0,,,,,,610994000.0,1172944000.0,,,,,,,,,,,,,,0.0,,12910134000.0,,,,,171335000.0,,-28086000.0,,,,,2898455000.0,,949133000.0,,2898455000.0,,,12432291000.0,,,,,1865510000.0,,,,,,,,,,,,,,,12432291000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,1649954000.0,,,7650266000.0,4319334000.0,8089502000.0,1219488000.0,420749000.0,5845793000.0,,14483641000.0,21772240000.0,,8510251000.0,,-33000.0,,14082292000.0,21732558000.0,510070000.0,21732558000.0,1563945000.0,0.2384,1987726000.0,-619402000.0,,,,0.0,1029704000.0,,,,1539774000.0,,1554219000.0,,6212196000.0,,,60000000.0,8510251000.0,4319334000.0,530062000.0,13222307000.0,0.0,,1368186000.0,4626478000.0,,5845793000.0,530062000.0,1459019000.0,7650266000.0,2563204000.0,2954102000.0,1029704000.0,8089502000.0,420749000.0,4626478000.0,15391000.0,15391000.0,14082292000.0,11873918000.0,,,0.0,,13222307000.0,0.0,,,-16361483000.0,183094000.0,,-9451137000.0,-793219000.0,,2356350000.0,,4626478000.0,46142000.0,1987726000.0,,4626478000.0,21325055000.0,183094000.0,21325055000.0,,6069111000.0,,,1554219000.0,-2661119000.0,,1029704000.0,,0.2384,-913250000.0,-3389508000.0,,-308905000.0,,,,,46142000.0,11873918000.0,,,,170478000.0,7288599000.0,1459019000.0,-9451137000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,,,6701230000.0,,6878972000.0,,475425000.0,5796549000.0,,,,,,,,,13826257000.0,20527487000.0,,,,,,,,,,,,,,,,,,,,,,,7354397000.0,,,,,,,,,,667597000.0,1133596000.0,,,,,,,,,,,,,,0.0,,13173090000.0,,,,,201593000.0,,,,,,,4316180000.0,,1978293000.0,,3316180000.0,,,11342951000.0,,,,,1627702000.0,,,,,,,,,,,,,,,11342951000.0,,,1000000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
