date,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyGoodwill,annualOperatingIncome,annualRetainedEarnings,trailingNetIncome,annualTotalAssets,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyCurrentLiabilities,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyDilutedEPS,annualCurrentDebt,annualEndCashPosition,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,quarterlyNetIncomeCommonStockholders,quarterlyTotalAssets,quarterlyOtherNonCurrentLiabilities,trailingTotalRevenue,annualLongTermDebt,annualCurrentDeferredRevenue,annualCostOfRevenue,annualOtherCurrentAssets,quarterlyPurchaseOfInvestment,trailingOperatingIncome,annualAccountsPayable,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,trailingTaxProvision,annualDilutedAverageShares,quarterlyDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyChangeInAccountPayable,quarterlyBasicAverageShares,annualOtherNonCashItems,annualOtherNonCurrentAssets,quarterlyGrossProfit,annualBasicAverageShares,quarterlyNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyNetIncome,annualCurrentAccruedExpenses,annualDepreciationAndAmortization,annualTaxProvision,quarterlyChangeInInventory,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,quarterlyOperatingExpense,annualNetPPE,annualNetIncomeCommonStockholders,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCurrentLiabilities,annualOtherShortTermInvestments,quarterlyEndCashPosition,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyCapitalStock,annualOtherNonCurrentLiabilities,annualEbitda,annualRepaymentOfDebt,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOtherCurrentLiabilities,trailingGrossProfit,trailingNetIncomeCommonStockholders,quarterlyPretaxIncome,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyBasicEPS,trailingInterestExpense,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBeginningCashPosition,quarterlyCashAndCashEquivalents,annualGrossPPE,quarterlySaleOfInvestment,trailingOtherIncomeExpense,annualTotalNonCurrentAssets,quarterlyCurrentDebt,annualSellingGeneralAndAdministration,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,quarterlyChangesInAccountReceivables,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyCommonStockIssuance,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,annualDilutedEPS,quarterlyOperatingCashFlow,trailingOperatingExpense,annualInvestingCashFlow,quarterlyCapitalExpenditure,annualCapitalExpenditure,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualCashFlowFromContinuingFinancingActivities,quarterlyOperatingIncome,quarterlyTotalRevenue,annualChangeInInventory,annualInterestExpense,annualInventory,annualChangesInAccountReceivables,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,annualBasicEPS,annualPurchaseOfInvestment,quarterlyNetPPE,annualCapitalStock,quarterlyTaxProvision,quarterlyDilutedAverageShares,quarterlyOtherCurrentLiabilities,annualTotalRevenue,annualDeferredIncomeTax,quarterlyEbitda,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyStockBasedCompensation,annualStockBasedCompensation,annualAccumulatedDepreciation,annualGoodwill,quarterlyRepurchaseOfCapitalStock,annualNetOtherFinancingCharges,trailingInvestingCashFlow,trailingChangeInAccountPayable,trailingOtherNonCashItems,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingOperatingCashFlow,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,trailingFreeCashFlow,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyNonCurrentDeferredRevenue,trailingCapitalExpenditure,trailingStockBasedCompensation,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingBeginningCashPosition,trailingBasicEPS
1970-01-01 00:00:00.978220800,,1455000.0,,,,,0.0,,17707000.0,,1020849000.0,318505000.0,,,,1022286000.0,248649000.0,,,0.0,4847000.0,3005000.0,,,,,2727912000.0,226188000.0,,,685000.0,,1034743000.0,3640000.0,,4986000.0,1437000.0,18394000.0,,,,,,,,,,,,3287000.0,,18394000.0,,,,3088000.0,9333000.0,1842000.0,,12520000.0,,,,,14108000.0,,,,,300848000.0,3005000.0,15635000.0,241921000.0,,6728000.0,,,,,,,,,1944000.0,27040000.0,-5955000.0,-33000.0,,0.0,1862499000.0,1020849000.0,,0.0,,,,,,201839000.0,,,,,0.0,,340975000.0,,186097000.0,304397000.0,,11963000.0,,,,,,,,-31100000.0,3005000.0,54785000.0,,,1020849000.0,196650000.0,0.163368,,827756000.0,-41749000.0,,-10649000.0,13789000.0,,26114000.0,,,,,,,865413000.0,,0.163368,,,,,,,72492000.0,1842000.0,,,,,,-40127000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,92029000.0,,,,,4774000.0,,,,,,,31214000.0,2283000.0,15171000.0,,,0.0775,,,,,,3904000.0,334483000.0,2029000.0,,,,,,,,,303269000.0,,,,3106000.0,,107200000.0,3689000.0,7054000.0,,,,,45436000.0,,,12166000.0,,3904000.0,,3904000.0,,,,,,-8000.0,,,90000000.0,,2689000.0,8120000.0,,5389000.0,,,,,,,,12671000.0,,-1838000.0,,,17251000.0,,,,,,0.0,,,,4091000.0,,,,227283000.0,-66000.0,0.0775,,,278000.0,-43233000.0,12671000.0,,12671000.0,,,,,100000.0,,2678000.0,,,-464000.0,2062000.0,,7963000.0,,,,92460000.0,227283000.0,,,,6546000.0,,,-1772000.0,,,342813000.0,,6777000.0,20286000.0,,,,,,12671000.0,,,299580000.0,,187000.0,45436000.0,10320000.0,,,9883000.0,,,,,,,-15158000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,121522000.0,,,,,6474000.0,,,,,,,55222000.0,1848000.0,37054000.0,,,0.16,,,,,,7394000.0,387418000.0,2022000.0,,,,,,,,,332196000.0,,,,2657000.0,,158576000.0,3673000.0,-10439000.0,,,,,45436000.0,,,13177000.0,,7394000.0,,7394000.0,,,,,,8000.0,,,119500000.0,,3146000.0,8469000.0,,4505000.0,,,,,,,,37931000.0,,-2801000.0,,,15400000.0,,,,,,12671000.0,,,,7394000.0,,,,228842000.0,0.0,0.16,,,482000.0,-45770000.0,37931000.0,,37931000.0,,,,,100000.0,,1286000.0,,,-776000.0,2095000.0,,18786000.0,,,,-2464000.0,228842000.0,,,,9275000.0,,,-2801000.0,,,374293000.0,,8672000.0,21646000.0,,,,,,25260000.0,,,328523000.0,,,45436000.0,31713000.0,,,11329000.0,,,,,,,3098000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,122475000.0,,,,,4552000.0,,,,,,,25223000.0,2413000.0,7838000.0,,,0.1225,,,,,,5663000.0,358297000.0,2073000.0,,,,,,,,,333074000.0,,,,2743000.0,,130313000.0,3180000.0,-3373000.0,,,,,45436000.0,,,12461000.0,,5663000.0,,5663000.0,,,,,,0.0,,,120402000.0,,3565000.0,9317000.0,-6520000.0,5156000.0,,,,,,,,6763000.0,,-33294000.0,,,15678000.0,,,,,,37931000.0,,,,5663000.0,,,,227984000.0,0.0,0.1225,,,491000.0,-48515000.0,6763000.0,,6763000.0,,,,,216000.0,,1642000.0,8848000.0,,-859000.0,2760000.0,,-6620000.0,,,,2464000.0,227984000.0,,,,8746000.0,,,-4194000.0,,,369561000.0,,7305000.0,21778000.0,,,,,,-31168000.0,,,321046000.0,,,45436000.0,1297000.0,,,10048000.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,145525000.0,7069000.0,,,123458000.0,11197000.0,0.0,,28037000.0,,,399444000.0,30857000.0,2411000.0,26759000.0,,172284000.0,,,13831000.0,21934000.0,21747000.0,-16599000.0,4786000.0,399444000.0,4763000.0,,140762000.0,,37314000.0,330000.0,,,12476000.0,368587000.0,26997000.0,,45436000.0,3242000.0,,172284000.0,14286000.0,4256000.0,,-12060000.0,224910000.0,,,,14286000.0,10936000.0,45436000.0,4786000.0,13831000.0,4786000.0,3388000.0,11748000.0,187000.0,,13822000.0,829000.0,,,140762000.0,30857000.0,3388000.0,11408000.0,-6694000.0,5653000.0,329380000.0,21747000.0,42508000.0,145525000.0,,26759000.0,,13831000.0,24921000.0,-25337000.0,89362000.0,,13822000.0,101452000.0,4763000.0,39785000.0,,1058000.0,6763000.0,10895000.0,,,4786000.0,13831000.0,13831000.0,,224910000.0,66000.0,,,,330000.0,-51326000.0,13831000.0,0.0,13831000.0,380706000.0,,,368587000.0,,8955000.0,1326000.0,24921000.0,,9168000.0,12476000.0,,14464000.0,,21747000.0,20703000.0,-3098000.0,123458000.0,,,0.4675,17941000.0,,-63270000.0,-6744000.0,-15511000.0,,380706000.0,34593000.0,5283000.0,22344000.0,,6932000.0,,,,7068000.0,0.4675,,329380000.0,101452000.0,0.0,,10895000.0,86054000.0,187000.0,8525000.0,,48740000.0,,,-51326000.0,,0.0,883000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,153875000.0,,,,,-5343000.0,,22429000.0,,,,,26145000.0,3228000.0,11798000.0,,,0.18,,,,,,8507000.0,395393000.0,5875000.0,,,,,,,,,369248000.0,,,,2908000.0,,165673000.0,13902000.0,0.0,,,,,45436000.0,,,15665000.0,,8507000.0,,8507000.0,,,,,,-116000.0,,,148000000.0,,2848000.0,8557000.0,-6861000.0,6136000.0,,,,,,,,8150000.0,,-12806000.0,,,15992000.0,,,,,,13831000.0,,,,8507000.0,,,,229720000.0,0.0,0.1825,,,604000.0,-54217000.0,8150000.0,,8150000.0,,,,,,,906000.0,2622000.0,,-8997000.0,7822000.0,,3614000.0,,,,1975000.0,229720000.0,,,,3511000.0,,,-8854000.0,,,384512000.0,,9529000.0,24222000.0,,,,,,-5681000.0,,,330295000.0,,,45628000.0,1128000.0,,,12437000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,461943000.0,,,,,54565000.0,,,,,,,94881000.0,9498000.0,490949000.0,,,0.2625,,,,,,24628000.0,1073927000.0,9105000.0,,,,,,,,,979046000.0,,,,19714000.0,,952892000.0,21677000.0,297619000.0,,,,,86680000.0,,,54817000.0,,24628000.0,,24628000.0,,,,,,-4934000.0,9508000.0,5940000.0,148450000.0,,,49307000.0,-7162000.0,18126000.0,,,,,,,,43019000.0,,-694068000.0,,,18160000.0,,,,,,8150000.0,,,,25135000.0,,,,121035000.0,0.0,0.2625,,,6235000.0,-386938000.0,43019000.0,,43019000.0,,,,,411000000.0,,6817000.0,24988000.0,,6627000.0,45843000.0,,664590000.0,,,,,121035000.0,,,,64341000.0,,,-9776000.0,,,1319319000.0,,36691000.0,104124000.0,,,,,,34863000.0,,,932381000.0,,506000.0,86904000.0,28166000.0,,,56405000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,876732000.0,,,-995000.0,,-671133000.0,,,,,,,98369000.0,9776000.0,80584000.0,,,0.225,,,,,,25833000.0,1082948000.0,12894000.0,,,,,,,,,984579000.0,,,,10944000.0,,957316000.0,29377000.0,-289595000.0,,,,,108760000.0,,,52828000.0,,25833000.0,,25833000.0,,,,5107000.0,,-2191000.0,4401000.0,11955000.0,559450000.0,,,60548000.0,-13936000.0,20720000.0,,,,,,,,42564000.0,,-15958000.0,,,30564000.0,,,,,,43019000.0,,,,25833000.0,,,,125632000.0,-62000.0,0.225,,,13257000.0,-394608000.0,42564000.0,,42564000.0,,,,,,,6467000.0,24704000.0,,-9023000.0,26550000.0,0.0,-12871000.0,,,,,126627000.0,,,,28374000.0,,,-699507000.0,,,1325106000.0,,32108000.0,113376000.0,,,,,,-455000.0,,,930498000.0,,,108988000.0,42079000.0,,,43052000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.041292800,586708000.0,14773000.0,,,-392925000.0,745696000.0,0.0,,137071000.0,,,1116361000.0,125224000.0,165597000.0,77896000.0,,664604000.0,,1967000.0,75151000.0,107475000.0,99153000.0,-53373000.0,27566000.0,1116361000.0,12415000.0,,574293000.0,11550000.0,63982000.0,4584000.0,,,28477000.0,991137000.0,123785000.0,,87872000.0,11480000.0,,664604000.0,33279000.0,-9320000.0,,,451757000.0,,,,33279000.0,211677000.0,87644000.0,27566000.0,75151000.0,27566000.0,32624000.0,45046000.0,8322000.0,-503000.0,18038000.0,1064000.0,5224000.0,11550000.0,574293000.0,125224000.0,32624000.0,-97348000.0,-25414000.0,174348000.0,933131000.0,99153000.0,161033000.0,586708000.0,,77896000.0,,75151000.0,24727000.0,-4203000.0,279290000.0,,18038000.0,844682000.0,12415000.0,182117000.0,,2112000.0,42564000.0,3278000.0,,,27566000.0,61314000.0,75151000.0,,451757000.0,62000.0,,,,4584000.0,-401396000.0,75151000.0,13837000.0,75151000.0,1334527000.0,,,991137000.0,1967000.0,198328000.0,8310000.0,24727000.0,,26166000.0,28477000.0,0.0,-28017000.0,,99153000.0,233424000.0,-5278000.0,-392925000.0,,,0.9175,64807000.0,,-727035000.0,680889000.0,-37248000.0,,1334527000.0,627316000.0,37329000.0,114329000.0,5361000.0,22907000.0,5224000.0,,,32587000.0,0.92,,933131000.0,844682000.0,0.0,,3278000.0,434477000.0,1641000.0,48809000.0,,370495000.0,,,-401396000.0,,,679000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.049068800,586708000.0,,,,,28292000.0,,22295000.0,,,,,125224000.0,14327000.0,77896000.0,,,0.18,,,,,,8265000.0,1116361000.0,16708000.0,,,,,,,,,991137000.0,,,,8964000.0,,664604000.0,12355000.0,1975000.0,,,,5263000.0,45436000.0,,,52043000.0,,21126000.0,,8507000.0,,,,4982000.0,,953000.0,5224000.0,11550000.0,570000000.0,,14006000.0,50605000.0,-6861000.0,23291000.0,,,,,,,,8150000.0,,-16923000.0,,,23262000.0,,,,,,13837000.0,,,,28942000.0,,,-8854000.0,0.0,0.0,0.1825,,-29780000.0,4584000.0,-401396000.0,75151000.0,,75151000.0,,,,,1967000.0,,1313000.0,2432000.0,135000.0,5549000.0,28477000.0,1135000.0,-26166000.0,,,,,-971000.0,,,,37402000.0,,,-9110000.0,,,1334527000.0,,28752000.0,102648000.0,,,,,,-5687000.0,,,933131000.0,,7816000.0,45628000.0,10047000.0,,,39219000.0,95000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
