date,annualCurrentLiabilities,annualChangeInInventory,annualDepreciationAndAmortization,annualDilutedAverageShares,quarterlyNetPPE,quarterlyInventory,annualOtherNonCashItems,annualInventory,quarterlyCurrentDebt,annualPurchaseOfBusiness,annualStockBasedCompensation,annualSaleOfInvestment,annualGrossProfit,annualOtherIntangibleAssets,annualDilutedEPS,quarterlyOtherCurrentLiabilities,annualOperatingCashFlow,annualNetPPE,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,trailingPurchaseOfBusiness,trailingPretaxIncome,trailingNetIncome,annualCashCashEquivalentsAndMarketableSecurities,trailingCashDividendsPaid,annualNonCurrentDeferredTaxesLiabilities,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,annualOtherCurrentLiabilities,quarterlyOtherShortTermInvestments,annualBasicEPS,annualChangeInWorkingCapital,annualRepaymentOfDebt,annualPretaxIncome,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualGoodwill,annualCapitalExpenditure,trailingGrossProfit,annualOtherIncomeExpense,annualOperatingIncome,annualInvestingCashFlow,annualCapitalStock,trailingResearchAndDevelopment,annualTotalRevenue,trailingCapitalExpenditure,annualAccountsPayable,trailingInvestingCashFlow,annualPurchaseOfInvestment,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,trailingTotalRevenue,quarterlyAccountsPayable,annualEndCashPosition,trailingTaxProvision,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,trailingEndCashPosition,annualInvestmentsAndAdvances,annualNetOtherFinancingCharges,trailingOperatingIncome,trailingOperatingExpense,trailingSellingGeneralAndAdministration,trailingFreeCashFlow,quarterlyGrossPPE,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,annualCostOfRevenue,annualOperatingExpense,annualResearchAndDevelopment,annualOtherNonCurrentAssets,trailingBeginningCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualCurrentAssets,trailingNetIncomeContinuousOperations,annualRepurchaseOfCapitalStock,trailingCostOfRevenue,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,quarterlyGoodwill,quarterlyStockholdersEquity,annualEbitda,trailingNetIncomeCommonStockholders,quarterlyLongTermDebt,annualCashDividendsPaid,annualBeginningCashPosition,annualNetIncome,annualBasicAverageShares,annualOtherShortTermInvestments,annualCommonStockIssuance,annualFreeCashFlow,annualOtherCurrentAssets,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,quarterlyNonCurrentDeferredTaxesLiabilities,annualTotalNonCurrentAssets,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherCurrentAssets,annualLongTermDebt,annualTotalAssets,annualTaxProvision,annualStockholdersEquity,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyCashDividendsPaid,trailingOtherIncomeExpense,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyTaxProvision,trailingDeferredIncomeTax,quarterlyChangeInInventory,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,quarterlyPurchaseOfInvestment,annualNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,quarterlyCurrentDeferredRevenue,quarterlyNetOtherFinancingCharges,trailingBasicEPS,quarterlyNetIncomeCommonStockholders,quarterlyNetIncomeContinuousOperations,trailingChangeInWorkingCapital,quarterlyEbitda,quarterlyTotalRevenue,quarterlyStockBasedCompensation,trailingCommonStockIssuance,quarterlyInvestingCashFlow,quarterlyFreeCashFlow,annualChangesInAccountReceivables,trailingDilutedAverageShares,quarterlyNetIncome,quarterlyCurrentAccruedExpenses,trailingPurchaseOfInvestment,quarterlyChangeInAccountPayable,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingSaleOfInvestment,trailingChangeInInventory,quarterlyCommonStockIssuance,quarterlyEndCashPosition,annualIncomeTaxPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlySellingGeneralAndAdministration,trailingRepaymentOfDebt,quarterlyGrossProfit,quarterlyDepreciationAndAmortization,trailingRepurchaseOfCapitalStock,quarterlyBasicAverageShares,quarterlyResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlyCostOfRevenue,trailingChangeInAccountPayable,quarterlyBeginningCashPosition,annualRetainedEarnings,annualInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyDilutedAverageShares,quarterlyOperatingIncome,quarterlyOperatingExpense,trailingChangesInAccountReceivables,quarterlyRetainedEarnings,trailingBasicAverageShares,quarterlyBasicEPS,quarterlyIncomeTaxPayable,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,trailingNetOtherInvestingChanges,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyRepaymentOfDebt,trailingDepreciationAndAmortization,quarterlyInterestExpense,quarterlyCapitalExpenditure,trailingInterestExpense
1970-01-01 00:00:01.175299200,315900000.0,-9700000.0,24200000.0,243541944.0,,,165100000.0,124100000.0,,,,,540000000.0,,0.751,,189300000.0,78400000.0,,,,,,246500000.0,,4200000.0,,,4100000.0,0.0,47900000.0,,0.766,-20900000.0,,201500000.0,0.0,,,,,-37200000.0,,,477800000.0,-37000000.0,11900000.0,,1463800000.0,,256500000.0,,,,,,,,246500000.0,,246500000.0,182900000.0,,,,200000.0,400000.0,,,,,,4200000.0,,923800000.0,62200000.0,45200000.0,3700000.0,,320100000.0,575600000.0,,,,,,,182900000.0,,,502000000.0,,,-155300000.0,242400000.0,182900000.0,238772846.0,,,152100000.0,203400000.0,,,,238600000.0,,87800000.0,,,,663400000.0,18600000.0,343300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,317800000.0,-8300000.0,29100000.0,244700000.0,,,0.0,361600000.0,,,,,583000000.0,,0.882,,213000000.0,101300000.0,,,,,,285400000.0,,,,,38900000.0,0.0,0.0,,0.894,-29700000.0,,237600000.0,4500000.0,,,,,-47100000.0,,,228900000.0,-61600000.0,12100000.0,,1552000000.0,,,,-15000000.0,,,,,,285400000.0,,285400000.0,215700000.0,262100000.0,,,,0.0,,,,,,4500000.0,,969000000.0,354100000.0,51300000.0,-15400000.0,,322300000.0,662400000.0,,,,,,,215700000.0,,,258000000.0,,,-127900000.0,246500000.0,215700000.0,241200000.0,,5700000.0,165900000.0,30800000.0,,-30800000.0,,248500000.0,,112200000.0,,,,774600000.0,21900000.0,452300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,278000000.0,4400000.0,31800000.0,245300000.0,,,0.0,318200000.0,,,,15000000.0,527500000.0,,0.584,,177900000.0,99900000.0,,,,,,287200000.0,,,,,-43200000.0,-45000000.0,0.0,,0.585,9600000.0,,159000000.0,4300000.0,,,,,-27100000.0,,,154300000.0,-62100000.0,12300000.0,,1448200000.0,,,,-5000000.0,,,,,,242200000.0,,287200000.0,143200000.0,232900000.0,,,,0.0,,,,,,4300000.0,,920700000.0,373200000.0,56900000.0,-8000000.0,,282300000.0,613400000.0,,,,,,,143200000.0,,,186100000.0,,,-154900000.0,285400000.0,143200000.0,244800000.0,,6900000.0,150800000.0,16000000.0,,-16000000.0,,316300000.0,,109100000.0,,,,722500000.0,15800000.0,440200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,324900000.0,-31300000.0,36700000.0,247700000.0,79800000.0,159300000.0,0.0,159300000.0,272900000.0,-3000000.0,,5000000.0,559400000.0,,0.834,0.0,244800000.0,79800000.0,,-700000.0,,,,382600000.0,,3700000.0,,,-45300000.0,-140700000.0,0.0,,0.837,-11900000.0,,225500000.0,0.0,,846100000.0,92100000.0,,-20300000.0,,,224100000.0,-158700000.0,12400000.0,,1532300000.0,,,,0.0,382600000.0,382600000.0,12400000.0,,,196900000.0,,382600000.0,205300000.0,272900000.0,328600000.0,,,0.0,,,,,,3700000.0,,972900000.0,335300000.0,56800000.0,-700000.0,,328600000.0,754000000.0,,,,754000000.0,324900000.0,210000000.0,206500000.0,,515700000.0,260800000.0,,,-140700000.0,242200000.0,206500000.0,246600000.0,,5800000.0,224500000.0,1400000.0,,210000000.0,0.0,278500000.0,3700000.0,92100000.0,3700000.0,1400000.0,,846100000.0,20200000.0,515700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,,,,,80200000.0,296800000.0,,,385400000.0,,,,,,,0.0,,,,4900000.0,,,,,,,,,,,,,,,,,,,920000000.0,92800000.0,,,,,,,,,,,,,,181100000.0,181100000.0,12400000.0,,,,,,,,453300000.0,,,,,,,,,,,,,,,,,,,,,827200000.0,449400000.0,349300000.0,,,465400000.0,,,,,,,,,,,,,,0.0,,3900000.0,,3900000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.301529600,329400000.0,-70500000.0,33200000.0,248900000.0,78400000.0,229800000.0,0.0,229800000.0,284900000.0,0.0,,95700000.0,566900000.0,,0.812,0.0,155300000.0,78400000.0,-378600000.0,-300000.0,,,,333100000.0,,3900000.0,,457000000.0,46200000.0,0.0,0.0,,0.815,-75100000.0,,220300000.0,0.0,,877200000.0,89000000.0,,-25900000.0,,,218700000.0,69900000.0,12400000.0,,1712800000.0,,,,,333100000.0,333100000.0,12400000.0,,,243100000.0,,333100000.0,201200000.0,284900000.0,333300000.0,,,0.0,,,,,457000000.0,3900000.0,-378600000.0,1145900000.0,348200000.0,56800000.0,-300000.0,,333300000.0,788200000.0,,,,788200000.0,329400000.0,224400000.0,202000000.0,,543900000.0,251900000.0,,,-193600000.0,196900000.0,202000000.0,247900000.0,,6800000.0,129400000.0,600000.0,,224400000.0,0.0,291400000.0,3900000.0,89000000.0,3900000.0,600000.0,,877200000.0,19100000.0,543900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.317340800,,,,,78300000.0,320200000.0,,,376400000.0,,,,,,,0.0,,,,-400000.0,,,,,,,,,,,,,,,,,,,910500000.0,91500000.0,,,,,,,,,,,,,,128500000.0,128500000.0,12500000.0,,,,,,,,428600000.0,,,,,,,,,,,,,,,,,,,,,819000000.0,424700000.0,369900000.0,,,481900000.0,,,,,,,,,,,,,,0.0,,3900000.0,,3900000.0,800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.333152000,350900000.0,-9400000.0,27400000.0,249400000.0,91000000.0,239200000.0,100000.0,239200000.0,314900000.0,,,,570800000.0,,0.769,0.0,211200000.0,91000000.0,-396900000.0,-800000.0,,,,326500000.0,,,,487900000.0,-66600000.0,0.0,0.0,,0.77,-6500000.0,,211600000.0,5800000.0,,912900000.0,102200000.0,,-29700000.0,,,209500000.0,-89400000.0,12500000.0,,1784500000.0,,,,-60000000.0,326500000.0,326500000.0,12500000.0,,,176500000.0,,326500000.0,191900000.0,314900000.0,356700000.0,,,-2700000.0,,,,,487900000.0,5800000.0,-396900000.0,1213700000.0,361300000.0,57200000.0,-800000.0,,356700000.0,810700000.0,,,,810700000.0,350900000.0,242600000.0,191900000.0,,556200000.0,236900000.0,,,-194500000.0,243100000.0,191900000.0,249100000.0,,6300000.0,181500000.0,1600000.0,,242600000.0,5800000.0,304100000.0,,102200000.0,5800000.0,1600000.0,,912900000.0,19700000.0,556200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,,,,92600000.0,340000000.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,969400000.0,106300000.0,,,,,,,,,,,,,,108900000.0,108900000.0,12500000.0,,,,,,,,465400000.0,,,,,,,,,,,,,,,,,,,,,863100000.0,459700000.0,,,,504000000.0,,,,,,,,,,,,,,0.0,,5700000.0,,5700000.0,414000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,366000000.0,-37700000.0,29300000.0,250300000.0,93600000.0,276900000.0,100000.0,276900000.0,,,,,597800000.0,,0.808,330600000.0,196500000.0,93600000.0,-397000000.0,5200000.0,,,,308600000.0,,4500000.0,,490600000.0,-2900000.0,15000000.0,330600000.0,135000000.0,0.809,-39600000.0,,226400000.0,0.0,,942800000.0,97400000.0,,-29900000.0,,,224700000.0,-13900000.0,12500000.0,,1858000000.0,,176200000.0,,,308600000.0,308600000.0,12500000.0,,176200000.0,173600000.0,,308600000.0,202300000.0,,370500000.0,,,8400000.0,,,,,490600000.0,4500000.0,-397000000.0,1260200000.0,373100000.0,57100000.0,5200000.0,,370500000.0,845400000.0,,-900000.0,,845400000.0,366000000.0,224900000.0,202300000.0,,572300000.0,254000000.0,,,-190300000.0,176500000.0,202300000.0,250100000.0,135000000.0,7500000.0,166600000.0,3200000.0,,224900000.0,0.0,316000000.0,4500000.0,97400000.0,4500000.0,3200000.0,,942800000.0,24100000.0,572300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,,,,96900000.0,399300000.0,,,,,,,,,,447500000.0,,,,0.0,,,,,,,,,,,,,,,,,,,1017200000.0,105000000.0,,,,,,,,,,,,,,94700000.0,94700000.0,12500000.0,,259300000.0,,,,,,500100000.0,,,,,,,,96900000.0,,,,,,,,,,,,,912200000.0,492700000.0,417500000.0,,,517100000.0,,,,,,,,,,,,,,0.0,,4500000.0,,7400000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,337400000.0,11000000.0,31300000.0,250800000.0,91000000.0,265900000.0,0.0,265900000.0,,,,0.0,634300000.0,,0.811,304400000.0,233500000.0,91000000.0,-416200000.0,0.0,,,,322900000.0,,4100000.0,,507200000.0,14300000.0,0.0,304400000.0,165000000.0,0.811,-100000.0,,227500000.0,0.0,,919100000.0,93600000.0,,-30100000.0,,,226100000.0,-29800000.0,12500000.0,,1898900000.0,,140800000.0,,,322900000.0,322900000.0,12500000.0,,140800000.0,187900000.0,,322900000.0,203300000.0,,343500000.0,,,4700000.0,,,,,507200000.0,6100000.0,-416200000.0,1264600000.0,408200000.0,58000000.0,0.0,,343500000.0,825500000.0,,-1000000.0,,825500000.0,337400000.0,208600000.0,203300000.0,,575600000.0,257400000.0,,,-200600000.0,173600000.0,203300000.0,250700000.0,165000000.0,3700000.0,203400000.0,0.0,,208600000.0,0.0,350200000.0,4100000.0,93600000.0,6100000.0,0.0,,919100000.0,24200000.0,575600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,,,,77700000.0,357400000.0,,,,,,,,,,423100000.0,,,,0.0,,,,,,,,,,,,,,,,,,,978500000.0,82300000.0,,,,,,,,,,,,,,106400000.0,106400000.0,12500000.0,,235100000.0,,,,,,466400000.0,,,,,,,,77700000.0,,,,,,,,,,,,,896200000.0,464300000.0,431000000.0,,,512100000.0,,,,,,,,,,,,,,0.0,,,,2100000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,377100000.0,-24300000.0,31600000.0,251100000.0,72000000.0,290200000.0,0.0,290200000.0,,,,65000000.0,610500000.0,,0.789,155400000.0,229500000.0,72000000.0,-424200000.0,0.0,,,,294200000.0,,,,496200000.0,36300000.0,65000000.0,155400000.0,94400000.0,0.789,-1100000.0,,221700000.0,3000000.0,,920900000.0,76600000.0,,-30900000.0,,,220100000.0,34300000.0,12500000.0,,1879800000.0,,186100000.0,,,294200000.0,294200000.0,12500000.0,,186100000.0,224200000.0,,294200000.0,198100000.0,,380100000.0,,,0.0,,,,,496200000.0,3000000.0,-424200000.0,1269300000.0,390400000.0,56100000.0,0.0,,380100000.0,844300000.0,,-1700000.0,,844300000.0,377100000.0,221900000.0,198100000.0,,540800000.0,251700000.0,,,-203500000.0,187900000.0,198100000.0,251100000.0,94400000.0,1700000.0,198600000.0,0.0,,221900000.0,3000000.0,334300000.0,,76600000.0,3000000.0,0.0,,920900000.0,23600000.0,540800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,,,,75700000.0,367900000.0,,,,,,,,,,192700000.0,,,,0.0,,,,,,,,,,,,,,,,,,,990200000.0,82200000.0,,,,,,,,,,,,,,104900000.0,104900000.0,12500000.0,,260500000.0,,,,,,504100000.0,,,,,,,,75700000.0,,,,,,,,,,,,,908000000.0,500900000.0,432600000.0,,,486100000.0,,,,,,,,,,,,,,0.0,,,,3200000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,380400000.0,4800000.0,35100000.0,251100000.0,73200000.0,285400000.0,0.0,285400000.0,,,,70000000.0,583300000.0,,0.722,345300000.0,216700000.0,73200000.0,-447600000.0,0.0,,,,273000000.0,,,,520800000.0,48800000.0,66700000.0,345300000.0,5000000.0,0.722,5400000.0,,203100000.0,0.0,,910500000.0,83600000.0,,-41600000.0,,,202300000.0,25700000.0,12500000.0,,1856500000.0,,188400000.0,,-3000000.0,273000000.0,273000000.0,12500000.0,,188400000.0,273000000.0,,273000000.0,181400000.0,,385500000.0,,,0.0,,,,,520800000.0,5100000.0,-447600000.0,1273200000.0,381000000.0,56300000.0,0.0,,385500000.0,826900000.0,,-1000000.0,,826900000.0,380400000.0,230300000.0,181400000.0,,525000000.0,237400000.0,,,-195900000.0,224200000.0,181400000.0,251100000.0,5000000.0,-1000000.0,175100000.0,5500000.0,,230300000.0,0.0,324700000.0,,83600000.0,5100000.0,5500000.0,,910500000.0,21700000.0,525000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,,,,73900000.0,390500000.0,,,,,,,,,,513300000.0,,,,0.0,,,,,,,,,,,,,,,,,,20000000.0,1099300000.0,132900000.0,,,,,,,,,,,,,,104400000.0,104400000.0,12500000.0,,279200000.0,,,,,,576400000.0,,,,,,,,73900000.0,,,,,,,,,,,,,966400000.0,568200000.0,467800000.0,,23200000.0,522900000.0,,,,,,,,,,,,,,0.0,,2900000.0,,8200000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,468600000.0,-14500000.0,34800000.0,251100000.0,76600000.0,324900000.0,300000.0,324900000.0,700000.0,-28200000.0,5600000.0,0.0,689400000.0,20500000.0,0.713,422200000.0,185300000.0,76600000.0,-449500000.0,0.0,,,,268800000.0,,3200000.0,,526100000.0,-4200000.0,0.0,422200000.0,2100000.0,0.713,-37700000.0,-2000000.0,200100000.0,0.0,20500000.0,1060000000.0,138300000.0,31100000.0,-35700000.0,,,200000000.0,-62400000.0,12500000.0,,2079300000.0,,227200000.0,,0.0,268800000.0,268800000.0,12500000.0,,227200000.0,268800000.0,,268800000.0,179000000.0,700000.0,475300000.0,,,0.0,,,,,526100000.0,6700000.0,-449500000.0,1389900000.0,489400000.0,77200000.0,0.0,,475300000.0,921700000.0,,-5300000.0,,921700000.0,468600000.0,275400000.0,179000000.0,31100000.0,584700000.0,234800000.0,,1000000.0,-105500000.0,273000000.0,179000000.0,251100000.0,2100000.0,-5300000.0,149600000.0,0.0,,275400000.0,0.0,412200000.0,3200000.0,138300000.0,6700000.0,0.0,1000000.0,1060000000.0,21100000.0,584700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,,,,84200000.0,456900000.0,,,1100000.0,,,,,,,611100000.0,,,,0.0,,,,,,,,,,,,,,,,,,19900000.0,1240100000.0,150000000.0,,,,,,,,,,,,,,91300000.0,91300000.0,12600000.0,,356600000.0,,,,,,674300000.0,,,,,,,,84200000.0,,,,,,,,,,,,,1090100000.0,668200000.0,539100000.0,,31100000.0,565800000.0,,,500000.0,,,,,,,,,,,0.0,,2900000.0,,6100000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,453100000.0,-25000000.0,36100000.0,251100000.0,81000000.0,349900000.0,,349900000.0,0.0,0.0,7100000.0,4300000.0,702000000.0,19600000.0,0.821,,175700000.0,81000000.0,-484800000.0,,,,,254400000.0,,3000000.0,,565800000.0,-14400000.0,,,87100000.0,0.821,-69200000.0,-1700000.0,231000000.0,,19600000.0,1102700000.0,146100000.0,31100000.0,-37600000.0,,,231300000.0,-35500000.0,12600000.0,,2130100000.0,,209400000.0,,-2400000.0,254400000.0,254400000.0,12600000.0,,209400000.0,254400000.0,,254400000.0,206300000.0,0.0,456100000.0,,,,,,,,565800000.0,3000000.0,-484800000.0,1428100000.0,470700000.0,77600000.0,,,456100000.0,956600000.0,,-4000000.0,,956600000.0,453100000.0,264900000.0,206300000.0,31100000.0,646600000.0,267400000.0,,0.0,-176000000.0,268800000.0,206300000.0,251100000.0,87100000.0,-4000000.0,138100000.0,,,264900000.0,,397300000.0,3000000.0,146100000.0,3000000.0,,0.0,1102700000.0,24700000.0,646600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,,,,92600000.0,492600000.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19100000.0,1253600000.0,163400000.0,,,,,,,,,,,,,,74300000.0,74300000.0,12600000.0,,651600000.0,,,,,,694200000.0,,,,,,,,92600000.0,,,,,,,,,,,,,1090200000.0,691200000.0,521700000.0,,35600000.0,559400000.0,,,0.0,,,,,,,,,,,,,3000000.0,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,476500000.0,-17400000.0,38000000.0,251300000.0,88800000.0,369900000.0,,369900000.0,,-17800000.0,4600000.0,0.0,636400000.0,18600000.0,0.681,,249300000.0,88800000.0,-500900000.0,,,,,237000000.0,,3400000.0,,589700000.0,-17400000.0,,,,0.682,43500000.0,0.0,192300000.0,,18600000.0,1086900000.0,157300000.0,36100000.0,-37300000.0,,,193200000.0,-45900000.0,12600000.0,,2161900000.0,,244700000.0,,0.0,237000000.0,237000000.0,12600000.0,,244700000.0,237000000.0,,237000000.0,171300000.0,,479900000.0,,,,,,,,589700000.0,3400000.0,-500900000.0,1525500000.0,443200000.0,77200000.0,,,479900000.0,929600000.0,,,,929600000.0,476500000.0,263000000.0,171300000.0,36100000.0,607000000.0,231200000.0,,,-201300000.0,254400000.0,171300000.0,251300000.0,,-3400000.0,212000000.0,,,263000000.0,,371900000.0,3400000.0,157300000.0,3400000.0,,,1086900000.0,21000000.0,607000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,,,,,208000000.0,457300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18200000.0,1391500000.0,287500000.0,,,,,,,,,,,,,,102500000.0,102500000.0,12600000.0,,400800000.0,,,,,,823200000.0,,,,,,,,208000000.0,,,,,,,,,,,,,1104000000.0,699800000.0,540100000.0,,36100000.0,568300000.0,,,,,,,,,,,,,,,,2900000.0,,123400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
