date,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,quarterlyFreeCashFlow,quarterlyDilutedEPS,annualChangeInWorkingCapital,annualDilutedAverageShares,quarterlyGoodwill,quarterlyCurrentLiabilities,annualNetOtherInvestingChanges,annualOperatingIncome,quarterlyCurrentAssets,trailingFreeCashFlow,trailingCommonStockIssuance,quarterlyRetainedEarnings,trailingNetIncome,trailingTotalRevenue,annualTotalAssets,trailingCostOfRevenue,trailingCashDividendsPaid,annualPretaxIncome,annualNetIncome,annualLongTermDebt,trailingPretaxIncome,annualCurrentDeferredRevenue,trailingEndCashPosition,annualOtherCurrentAssets,trailingTaxProvision,annualAccountsPayable,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,annualCostOfRevenue,annualFreeCashFlow,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualCashDividendsPaid,annualCurrentDebt,quarterlyTotalAssets,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,trailingDepreciationAndAmortization,annualOtherNonCashItems,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,annualCashAndCashEquivalents,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualDepreciationAndAmortization,annualDilutedEPS,annualStockholdersEquity,quarterlyRepaymentOfDebt,quarterlyLongTermDebt,quarterlyChangeInInventory,annualTaxProvision,trailingOperatingCashFlow,annualAccountsReceivable,annualCurrentAssets,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlySellingGeneralAndAdministration,quarterlyCurrentDeferredRevenue,annualRetainedEarnings,annualOperatingCashFlow,annualChangeInAccountPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyCostOfRevenue,quarterlyCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyOperatingExpense,annualNetIncomeCommonStockholders,quarterlyBasicAverageShares,quarterlyOtherIncomeExpense,quarterlyAccountsReceivable,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyInventory,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyBasicEPS,quarterlyChangeInAccountPayable,quarterlyCapitalStock,annualEbitda,quarterlyBeginningCashPosition,quarterlyStockholdersEquity,annualRepaymentOfDebt,annualGrossProfit,annualGrossPPE,trailingNetIncomeCommonStockholders,annualOtherIncomeExpense,annualTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,annualNetPPE,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherCurrentAssets,quarterlyPretaxIncome,trailingBeginningCashPosition,quarterlyAccumulatedDepreciation,quarterlyDilutedAverageShares,annualBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCashFlowFromContinuingFinancingActivities,quarterlyChangesInAccountReceivables,annualBasicAverageShares,annualOtherNonCurrentLiabilities,trailingOtherIncomeExpense,quarterlyAccountsPayable,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,annualAccumulatedDepreciation,annualNetIncomeContinuousOperations,quarterlyInterestExpense,quarterlyCommonStockIssuance,annualOperatingExpense,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,trailingStockBasedCompensation,quarterlyIncomeTaxPayable,trailingOperatingExpense,annualInvestingCashFlow,trailingNetOtherFinancingCharges,annualChangeInInventory,trailingCapitalExpenditure,quarterlyGrossPPE,quarterlyTotalRevenue,quarterlyNetPPE,quarterlyTaxProvision,annualBasicEPS,annualNonCurrentDeferredTaxesLiabilities,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,annualEndCashPosition,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,trailingChangesInAccountReceivables,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCashItems,annualInventory,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,quarterlyChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualCapitalExpenditure,trailingChangeInInventory,annualDeferredIncomeTax,trailingGrossProfit,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualNetOtherFinancingCharges,annualTotalRevenue,annualCapitalStock,annualGoodwill,annualInterestExpense,annualStockBasedCompensation,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,trailingRepurchaseOfCapitalStock,annualSaleOfInvestment,trailingSellingGeneralAndAdministration,quarterlyOtherShortTermInvestments,trailingRepaymentOfDebt,quarterlyInvestmentsAndAdvances,trailingPurchaseOfBusiness,trailingOtherNonCashItems,trailingDilutedEPS,quarterlyPurchaseOfInvestment,trailingNetOtherInvestingChanges,trailingInterestExpense,annualOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualPurchaseOfBusiness,trailingBasicEPS,trailingResearchAndDevelopment,annualPurchaseOfInvestment,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyOtherIntangibleAssets,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.293753600,,-77382000.0,,,,,-43002000.0,52352000.0,,,423000.0,225593000.0,,-101432000.0,4949000.0,,180291000.0,1664558000.0,,1135915000.0,-103217000.0,173521000.0,106422000.0,,225684000.0,,12562000.0,,45393000.0,,,-423921000.0,,,1416899000.0,15513000.0,,,294111000.0,-54773000.0,,,,,,,175355000.0,3451000.0,,43942000.0,,,,130968000.0,2.032816,,,,,67099000.0,319469000.0,,,-12923000.0,,,,,233440000.0,-60769000.0,,,,,,,,106422000.0,,,,,,,,,,,,356561000.0,,,-284000.0,400503000.0,,180291000.0,233000.0,,132000.0,,,,,,,12430000.0,,,3705000.0,,,104584000.0,,51488000.0,,-6905000.0,,180291000.0,,,106422000.0,,,174910000.0,,,,9153000.0,,234532000.0,-217504000.0,-11796000.0,-35490000.0,-420901000.0,,,,,2.066928,,,,2000000.0,,74375000.0,-4680000.0,-17641000.0,,,,25704000.0,-1705000.0,,,-217927000.0,-8394000.0,35601000.0,528643000.0,,,-54773000.0,1817402000.0,,,52305000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,,,2127130000.0,,,,-116105000.0,52352000.0,,,195000.0,199626000.0,,,,,,,3285485000.0,,,142762000.0,86758000.0,913925000.0,,59341000.0,,54022000.0,,132946000.0,,,,,1243010000.0,-48206000.0,,,,-180158000.0,235747000.0,,,,,,,2741000.0,9493000.0,,4475000.0,,,132212000.0,1.657205,1158355000.0,,,,56004000.0,,272850000.0,464490000.0,,,,,,192790000.0,-11300000.0,1588638000.0,29803000.0,538492000.0,,,,,86758000.0,,,,,,,,,,,,331838000.0,,,-305000.0,378290000.0,4002972000.0,,-2779000.0,2820995000.0,,2609786000.0,54771000.0,,4475000.0,,,,,,2000000.0,,,,,51488000.0,0.0,,,,,-1393186000.0,86758000.0,,,178664000.0,,,,,,,-240801000.0,,2025000.0,,,,,,1.685014,587852000.0,,,4475000.0,,-18216000.0,,50486000.0,,,133143000.0,,2475000.0,,,-240996000.0,,87184000.0,,,,0.0,1621300000.0,,157953000.0,54119000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,,,31962000.0,-85009000.0,,,,,,,,,,,,,,,,,,,,,,,,,,-11716000.0,,,,,,,2323000.0,,,,,,0.0,,,,,,,,2323000.0,2323000.0,,,,51935000.0,,-44279000.0,,,,,,,11665000.0,,,,,,,,144198000.0,-21294000.0,,43627000.0,,,1045000.0,,-73286000.0,,,60734000.0,2710000.0,,5998000.0,,,5489000.0,,,,,,,,,,,7000.0,,,3086000.0,,,,,,,,22261000.0,,,,,,17107000.0,,,15066000.0,,,,82223000.0,-73293000.0,,,,,,,,,204932000.0,,763000.0,,,,-46899000.0,,673000.0,,,,,225000.0,,,,-2779000.0,,,,,,,49069000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,1757833000.0,,2336535000.0,32669000.0,-99623000.0,,-92091000.0,52678000.0,157953000.0,578702000.0,1462000.0,215714000.0,457094000.0,,,,,,3491332000.0,,,156360000.0,96509000.0,1028954000.0,,58087000.0,,89759000.0,,137276000.0,-27702000.0,,0.0,,983380000.0,-75427000.0,3034238000.0,48254000.0,,-100067000.0,294315000.0,3491332000.0,11153000.0,-22515000.0,,2336535000.0,,2528000.0,11153000.0,47405000.0,4040000.0,38642000.0,38642000.0,130150000.0,2.01,1154797000.0,-84000.0,1028954000.0,22874000.0,59851000.0,,260306000.0,457094000.0,,649303000.0,11419000.0,58087000.0,,196587000.0,-3950000.0,1757833000.0,29977000.0,578702000.0,310476000.0,-22515000.0,29977000.0,44088000.0,106121000.0,,21000.0,260306000.0,-70714000.0,,102989000.0,122294000.0,4040000.0,,66901000.0,,345864000.0,2710000.0,1154797000.0,-330000.0,393269000.0,4269377000.0,,1439000.0,3034238000.0,,2826954000.0,37960000.0,1207000.0,4040000.0,89759000.0,62751000.0,,-1442423000.0,,4475000.0,4040000.0,4040000.0,,-190668000.0,51535000.0,0.0,,137276000.0,,78206000.0,-1442423000.0,96509000.0,15476000.0,,177555000.0,294315000.0,99746000.0,-71921000.0,,,,-270552000.0,,30154000.0,,4269377000.0,432770000.0,2826954000.0,24109000.0,2.06,649303000.0,,-123804000.0,4040000.0,24019000.0,10016000.0,,73530000.0,37960000.0,772000.0,102989000.0,,-435000.0,1330000.0,,-272014000.0,,59491000.0,,,110875000.0,-100067000.0,1376649000.0,,157953000.0,60793000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,,,34867000.0,95013000.0,1.021776,,,,,,,,,,,,,,,,,,,,,,,,,157695000.0,,,,,,,53492000.0,,,,,,-22157000.0,,,,,,,,53492000.0,53492000.0,,,,-58000.0,,72859000.0,,,,,,,,,,,,,,,483953000.0,-22157000.0,,50142000.0,,51488000.0,619000.0,,-60133000.0,,,151947000.0,6412000.0,1.038922,-15321000.0,,,4040000.0,,,,,,,,,,,2549000.0,,,87151000.0,,,52352000.0,,,,,-59597000.0,,,,,,101805000.0,,,15306000.0,0.0,,,-95190000.0,-62682000.0,,,,,,,,,635900000.0,,33659000.0,,,,35060000.0,,33658000.0,,,,,0.0,,,,2372000.0,0.0,,,,,,136672000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,1784596000.0,,,32904000.0,-53000.0,0.285586,,,157953000.0,453875000.0,,,324821000.0,,,,,,,,,,,,,,,,,,67314000.0,,0.0,,,,3124395000.0,14951000.0,,,,3449216000.0,19453000.0,9662000.0,,2238471000.0,,,,,,14951000.0,14951000.0,,,,-85757000.0,1028951000.0,-74429000.0,,,,,,681241000.0,,56112000.0,,,,,,,226401000.0,9662000.0,29910000.0,45900000.0,,51488000.0,-43000.0,172126000.0,-66812000.0,,104559000.0,85199000.0,3794000.0,0.290378,-27958000.0,,,6412000.0,1210745000.0,,,,,,,,,,555000.0,,44342000.0,24101000.0,,-1467988000.0,52352000.0,,3794000.0,3794000.0,,145111000.0,,,,86537000.0,,39299000.0,,,15163000.0,,,208502000.0,-3120000.0,-67367000.0,,,,,,,,4378221000.0,311600000.0,2910233000.0,9150000.0,,,,8294000.0,,9117000.0,,,,49829000.0,2048000.0,,,,-2618000.0,,,,,,,72203000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,1796581000.0,,,32347000.0,-125208000.0,0.00829,,,157953000.0,572181000.0,,,392400000.0,,,,,,,,,,,,,,,,,,-48885000.0,,0.0,,,,3179688000.0,434000.0,,,,3572088000.0,16474000.0,0.0,,2368762000.0,,,,,,434000.0,434000.0,,,,85754000.0,1028950000.0,-95537000.0,,,,,,697291000.0,,55857000.0,,,,,,,159833000.0,-7853000.0,38878000.0,45703000.0,,51488000.0,1353000.0,124418000.0,-78383000.0,,200096000.0,59967000.0,2682000.0,0.008429,-13205000.0,,,3794000.0,1203326000.0,,,,,,,,,,-2060000.0,,65204000.0,309000.0,,-1476832000.0,52352000.0,,2682000.0,2682000.0,,46245000.0,,,,75072000.0,,14264000.0,,,15233000.0,,,342513000.0,126156000.0,-76323000.0,,,,,,,,4447285000.0,219800000.0,2970453000.0,-125000.0,,,,-82987000.0,,-142000.0,,,,38914000.0,1463000.0,,,,-1112000.0,,,,,,,46611000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,1838375000.0,,2607452000.0,44640000.0,-107624000.0,,-157410000.0,51600000.0,157953000.0,769077000.0,1327000.0,220296000.0,602184000.0,,,,,,3846475000.0,,,161467000.0,99195000.0,1028949000.0,,57360000.0,,75897000.0,,169500000.0,-21916000.0,,0.0,,1270016000.0,-137872000.0,3244291000.0,23095000.0,,-14969000.0,444966000.0,3846475000.0,17658000.0,0.0,,2607452000.0,,5460000.0,17658000.0,,3171000.0,30318000.0,30318000.0,144758000.0,1.922384,1239023000.0,-145000.0,1028949000.0,33968000.0,62272000.0,,356988000.0,602184000.0,,743452000.0,,57360000.0,,154208000.0,37241000.0,1838375000.0,,769077000.0,399829000.0,5379000.0,,57843000.0,99195000.0,,556000.0,356988000.0,-85425000.0,,166128000.0,122805000.0,3171000.0,,93725000.0,,365054000.0,2682000.0,1239023000.0,-206000.0,419884000.0,4534074000.0,,2485000.0,3244291000.0,,3044858000.0,42422000.0,283000.0,3171000.0,75897000.0,49906000.0,,-1489216000.0,,4040000.0,3171000.0,3171000.0,,-233901000.0,51600000.0,0.0,,169500000.0,,64962000.0,-1489216000.0,99195000.0,15664000.0,,199588000.0,444966000.0,107830000.0,-85708000.0,,,,-290753000.0,,-63139000.0,,4534074000.0,522634000.0,3044858000.0,19588000.0,1.922384,743452000.0,,-117777000.0,3171000.0,19572000.0,-102142000.0,,135676000.0,42422000.0,1331000.0,166128000.0,,-869000.0,489000.0,,-292080000.0,,62205000.0,,,109602000.0,0.0,1689900000.0,,157953000.0,61366000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,2235299000.0,,,31460000.0,116367000.0,1.13,,,157953000.0,363987000.0,,,724348000.0,,,33500000.0,,,,,,,,,,,,,,,182098000.0,,1201316000.0,,,,3657670000.0,59076000.0,,,,4382018000.0,54376000.0,-1140903000.0,,2599286000.0,,,,,,59076000.0,59076000.0,,,,0.0,1201316000.0,84474000.0,,,,,,831371000.0,,58784000.0,,,,,,,609841000.0,0.0,,46984000.0,,52334000.0,-515000.0,398809000.0,-65731000.0,,81654000.0,156259000.0,178646000.0,1.13,6091000.0,520000.0,,3171000.0,1782732000.0,,,,,,,,,,0.0,,65239000.0,95888000.0,,-1516458000.0,52512000.0,,178646000.0,178646000.0,,-42712000.0,,,,175526000.0,,109275000.0,,,12950000.0,17000.0,,6000.0,59108000.0,-65731000.0,,18965000.0,,,,,,4628598000.0,766100000.0,3112140000.0,36812000.0,,,-3393000.0,88725000.0,,152000.0,,,,54155000.0,1794000.0,,,,175475000.0,1794000.0,,,,,,140735000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,2235362000.0,,,31318000.0,-3288000.0,0.18,,,157953000.0,268362000.0,,,570928000.0,,,28401000.0,,,,,,,,,,,,,,,79598000.0,,0.0,,,,3712882000.0,9454000.0,,,,4283810000.0,57758000.0,-155000.0,,2503724000.0,,,,,,9454000.0,9454000.0,,,,0.0,1201314000.0,-70391000.0,,,,,,834686000.0,,57066000.0,,,,,,,224171000.0,-14553000.0,19515000.0,45855000.0,,51797000.0,335000.0,192104000.0,-82886000.0,,152045000.0,72729000.0,161326000.0,0.18,-72483000.0,520000.0,,178646000.0,1780086000.0,,,,,,,,,,0.0,,65453000.0,15371000.0,,-1530201000.0,52446000.0,,161326000.0,161326000.0,,203885000.0,,,,100357000.0,,26874000.0,,,11776000.0,676000.0,,6000.0,-14032000.0,-82886000.0,,,,,,,,4704681000.0,296900000.0,3174480000.0,5917000.0,,,-3471000.0,32423000.0,,1728000.0,,,,52777000.0,1855000.0,,,,-17320000.0,1855000.0,,,,,,58192000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,2219833000.0,,,31217000.0,-87690000.0,0.09,,,157953000.0,274148000.0,,,505182000.0,,,18486000.0,,,,,,,,,,,,,,,-11688000.0,,0.0,,,,3759795000.0,4653000.0,,,,4264977000.0,52790000.0,-20000.0,,2493981000.0,,,,,,4653000.0,4653000.0,,,,0.0,1201313000.0,-65275000.0,,,,,,835345000.0,,57317000.0,,,,,,,176899000.0,-14568000.0,20768000.0,45504000.0,,52361000.0,-644000.0,135750000.0,-76002000.0,,217320000.0,64701000.0,59685000.0,0.09,-3671000.0,520000.0,,161326000.0,1770996000.0,,,,,,,,,,0.0,,92427000.0,7315000.0,,-1545828000.0,53014000.0,,59685000.0,59685000.0,,55046000.0,,,,97653000.0,,19197000.0,,,11160000.0,637000.0,,6000.0,-13951000.0,-76002000.0,,,,,,,,4782857000.0,241600000.0,3237029000.0,2662000.0,,,-3549000.0,-51816000.0,,948000.0,,,,54918000.0,2002000.0,,,,-101641000.0,2002000.0,,,,,,50414000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,2462740000.0,,2855173000.0,31727000.0,-75829000.0,0.69,-53592000.0,52946000.0,157953000.0,392433000.0,0.0,225288000.0,667501000.0,,,39894000.0,,,4649210000.0,,,178128000.0,109790000.0,1201311000.0,,60003000.0,,99709000.0,,159064000.0,-3345000.0,,0.0,-5174000.0,1412635000.0,-50440000.0,3981709000.0,36607000.0,,-43696000.0,42006000.0,4649210000.0,51313000.0,-9000.0,,2855173000.0,,7613000.0,51313000.0,,11943000.0,36607000.0,36607000.0,125722000.0,2.07,1794037000.0,0.0,1201311000.0,32020000.0,68338000.0,,326749000.0,667501000.0,,894585000.0,,60003000.0,39894000.0,246663000.0,-6881000.0,2462740000.0,26019000.0,392433000.0,401724000.0,-14575000.0,26019000.0,42634000.0,109790000.0,52398000.0,-500000.0,326749000.0,-72484000.0,2001000.0,185300000.0,112576000.0,11943000.0,0.7,63182000.0,521000.0,351010000.0,59685000.0,1794037000.0,0.0,406265000.0,4850201000.0,,-1324000.0,3981709000.0,,3293720000.0,60599000.0,0.0,11943000.0,99709000.0,59554000.0,,-1556481000.0,53241000.0,3171000.0,11943000.0,11943000.0,,-193175000.0,52364000.0,0.0,,159064000.0,,69942000.0,-1556481000.0,109790000.0,9956000.0,671000.0,180977000.0,42006000.0,28087000.0,-72484000.0,,,,-297103000.0,,-19172000.0,,4850201000.0,514300000.0,3293720000.0,22947000.0,2.1,894585000.0,-5174000.0,-122924000.0,11943000.0,47107000.0,23044000.0,,59212000.0,60599000.0,1962000.0,185300000.0,,8772000.0,-47742000.0,1962000.0,-297103000.0,,49935000.0,,,101669000.0,-1141087000.0,1818900000.0,521000.0,157953000.0,45842000.0,7613000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,2465820000.0,,,31630000.0,186176000.0,1.13,,,157953000.0,300003000.0,,,604444000.0,,,84239000.0,,,,,,,,,,,,,,,241090000.0,,0.0,,,,4001044000.0,60381000.0,,,,4605488000.0,52274000.0,0.0,,2765823000.0,,,,,,60381000.0,60381000.0,,,,-42000000.0,1201310000.0,104023000.0,,,,,,897458000.0,,60856000.0,,,,,,,520114000.0,-15773000.0,13648000.0,47412000.0,,52707000.0,359000.0,308850000.0,-54914000.0,,81277000.0,156486000.0,142502000.0,1.15,-53777000.0,526000.0,,11943000.0,1839665000.0,,,,,,,,,,0.0,,66225000.0,98195000.0,,-1578438000.0,53446000.0,,142502000.0,142502000.0,,17003000.0,,,,105058000.0,,109074000.0,,,11169000.0,2156000.0,,6000.0,-55617000.0,-54914000.0,,,,,,,,4904206000.0,676600000.0,3325768000.0,37814000.0,,,-5034000.0,135239000.0,,10460000.0,,,,72576000.0,2484000.0,,,,130559000.0,2484000.0,,,,,,140704000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
