date,annualRetainedEarnings,trailingNetIncome,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualGoodwill,quarterlyAccountsReceivable,annualTotalAssets,annualCashDividendsPaid,annualNetIncome,annualLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,annualPretaxIncome,annualOtherShortTermInvestments,annualCommonStockIssuance,annualSaleOfInvestment,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualDilutedAverageShares,annualPurchaseOfInvestment,annualStockholdersEquity,annualAccountsReceivable,quarterlyLongTermDebt,annualTotalRevenue,annualDepreciationAndAmortization,annualInvestingCashFlow,quarterlyGoodwill,quarterlyInventory,annualEndCashPosition,trailingTotalRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingIncome,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,annualAccountsPayable,annualBasicEPS,annualDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentDebt,annualCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualOtherNonCurrentAssets,annualNetPPE,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,annualOtherNonCurrentLiabilities,trailingPretaxIncome,quarterlyOtherNonCurrentAssets,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualInterestExpense,quarterlyOtherCurrentAssets,annualCurrentAssets,annualEbitda,quarterlyCapitalStock,annualNetIncomeCommonStockholders,annualGrossPPE,annualSellingGeneralAndAdministration,annualOtherIntangibleAssets,annualTotalNonCurrentAssets,trailingGrossProfit,quarterlyAccountsPayable,quarterlyStockholdersEquity,annualCapitalStock,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualOtherCurrentLiabilities,trailingInterestExpense,annualCapitalExpenditure,annualChangeInCashSupplementalAsReported,quarterlyNetPPE,annualChangeInInventory,annualStockBasedCompensation,annualTaxProvision,annualNetOtherFinancingCharges,annualCurrentDebt,trailingNetIncomeContinuousOperations,annualOtherCurrentAssets,annualOtherNonCashItems,annualGrossProfit,annualAccumulatedDepreciation,trailingTaxProvision,annualInventory,annualFreeCashFlow,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,annualOperatingExpense,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,quarterlyCurrentAssets,trailingOperatingExpense,quarterlyRetainedEarnings,annualPurchaseOfBusiness,trailingCostOfRevenue,annualBeginningCashPosition,annualCostOfRevenue,annualNetIncomeContinuousOperations,annualBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,quarterlyAccumulatedDepreciation,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyCashDividendsPaid,trailingOtherIncomeExpense,trailingEndCashPosition,quarterlyOperatingCashFlow,quarterlyOtherNonCashItems,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyTaxProvision,trailingDeferredIncomeTax,quarterlyChangeInInventory,quarterlyNonCurrentDeferredRevenue,trailingFreeCashFlow,trailingOtherNonCashItems,trailingOperatingCashFlow,quarterlyPurchaseOfInvestment,annualNonCurrentDeferredRevenue,trailingStockBasedCompensation,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,quarterlyCurrentDeferredRevenue,quarterlyNetOtherFinancingCharges,trailingBasicEPS,quarterlyNetIncomeCommonStockholders,quarterlyNetIncomeContinuousOperations,trailingChangeInWorkingCapital,quarterlyEbitda,quarterlyTotalRevenue,quarterlyStockBasedCompensation,annualOtherIncomeExpense,trailingCommonStockIssuance,quarterlyInvestingCashFlow,quarterlyFreeCashFlow,annualChangesInAccountReceivables,trailingDilutedAverageShares,quarterlyNetIncome,quarterlyCurrentAccruedExpenses,trailingPurchaseOfInvestment,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingSaleOfInvestment,trailingChangeInInventory,quarterlyCommonStockIssuance,quarterlyEndCashPosition,annualIncomeTaxPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,quarterlySellingGeneralAndAdministration,trailingRepaymentOfDebt,quarterlyGrossProfit,quarterlyDepreciationAndAmortization,trailingRepurchaseOfCapitalStock,quarterlyBasicAverageShares,quarterlyResearchAndDevelopment,annualCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlyCostOfRevenue,trailingInvestingCashFlow,trailingChangeInAccountPayable,quarterlyBeginningCashPosition,annualResearchAndDevelopment,trailingBeginningCashPosition,annualInvestmentsAndAdvances,annualCashFlowFromContinuingFinancingActivities,quarterlyDilutedAverageShares,quarterlyOperatingIncome,quarterlyOperatingExpense,trailingChangesInAccountReceivables,trailingBasicAverageShares,trailingCashDividendsPaid,quarterlyBasicEPS,quarterlyIncomeTaxPayable,trailingPurchaseOfBusiness,trailingCapitalExpenditure,quarterlyPurchaseOfBusiness,trailingChangeInCashSupplementalAsReported,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,trailingNetOtherInvestingChanges,annualDeferredIncomeTax,quarterlySaleOfInvestment,quarterlyRepaymentOfDebt,trailingDepreciationAndAmortization,quarterlyInterestExpense,quarterlyCapitalExpenditure
1970-01-01 00:00:01.293753600,582275000.0,,12720919000.0,36209913000.0,4014981000.0,206102000.0,36209913000.0,,1961654000.0,1814069000.0,0.0,0.0,1110039000.0,0.0,2509532000.0,0.0,6067000.0,0.0,2705654000.0,1925217000.0,15849144000.0,,14735187000.0,206102000.0,1814069000.0,50910145000.0,341585000.0,-552935000.0,4014981000.0,8084971000.0,6232450000.0,,6232450000.0,,6232450000.0,3873179000.0,16899683000.0,0.127,0.12,1925217000.0,222627000.0,19549509000.0,6232450000.0,116157000.0,3648000000.0,3556163000.0,21474726000.0,,0.0,,3648000000.0,6232450000.0,-48000000.0,441818000.0,6268130000.0,23488994000.0,3292935000.0,417666000.0,1961654000.0,5039645000.0,6279441000.0,116157000.0,12720919000.0,,16899683000.0,14735187000.0,417666000.0,,-3035508000.0,111148000.0,0.0,,-507287000.0,218279000.0,3556163000.0,-1552518000.0,93803000.0,547878000.0,0.0,222627000.0,,6268130000.0,2061000.0,5918790000.0,-1483482000.0,,8084971000.0,3365892000.0,111148000.0,5039645000.0,3213136000.0,19549509000.0,,23488994000.0,,582275000.0,,,6029059000.0,44991355000.0,1961654000.0,15502678000.0,21474726000.0,-1483482000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.309392000,,,12907130000.0,38939953000.0,,148353000.0,,,,,1975338000.0,0.0,,207116000.0,,,,,,1983510000.0,,,,,1890769000.0,,,,4030771000.0,8521108000.0,,,8605309000.0,,8398193000.0,,,,,,233663000.0,,,113271000.0,,,23212947000.0,,,,3600000000.0,,,,6235256000.0,,,421035000.0,,,,,,,18473934000.0,15726149000.0,,,,92741000.0,,,,,3735320000.0,,,,,,,,,,,,,,,,,21229437000.0,,26032823000.0,,5278130000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.325289600,0.0,,13144661000.0,37227468000.0,4030771000.0,199598000.0,37227468000.0,,1839867000.0,0.0,1523315000.0,0.0,-1040046000.0,0.0,2474500000.0,0.0,131815000.0,0.0,2323330000.0,92961000.0,16913194000.0,,15948763000.0,199598000.0,0.0,59820789000.0,406439000.0,-736193000.0,4030771000.0,9625044000.0,5971498000.0,,5971498000.0,,5971498000.0,383271000.0,17140383000.0,0.109,0.109,92961000.0,2111610000.0,21216213000.0,5971498000.0,108660000.0,3600000000.0,3874370000.0,21309174000.0,-14574000.0,0.0,,3600000000.0,5971498000.0,0.0,241772000.0,4388998000.0,24082807000.0,3122711000.0,421521000.0,1839867000.0,5474352000.0,8122044000.0,108660000.0,13144661000.0,,17140383000.0,15948763000.0,421521000.0,,-100000000.0,92961000.0,1523315000.0,,-861450000.0,-245463000.0,3874370000.0,-1522736000.0,54071000.0,673154000.0,164425000.0,2111610000.0,,4388998000.0,-141414000.0,7556530000.0,-1599982000.0,,9625044000.0,-478179000.0,92961000.0,5474352000.0,5233200000.0,21216213000.0,,24082807000.0,,0.0,,,6232450000.0,52264259000.0,1801346000.0,16843258000.0,21309174000.0,-1599982000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,13346684000.0,35483582000.0,,413279000.0,,,,,1674473000.0,12949000.0,,,,,,,,104267000.0,,,,,,,,,4030771000.0,6852792000.0,,,8232021000.0,,8232021000.0,,,,,,3136344000.0,,,104049000.0,,,20118042000.0,,,,0.0,,,,3892645000.0,,,421551000.0,,,,,,,14923221000.0,15365540000.0,,,,91318000.0,,,,,4121161000.0,,,,,,,,,,,,,,,,,20013775000.0,,22136898000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,4650674000.0,,13404255000.0,36378629000.0,4030771000.0,194746000.0,36378629000.0,,-596614000.0,,287329000.0,0.0,4276950000.0,,-653994000.0,,2313000.0,,-916497000.0,100216000.0,16889651000.0,,15149079000.0,194746000.0,,47867260000.0,460660000.0,-721054000.0,4030771000.0,7385352000.0,6730960000.0,,6730960000.0,,6730960000.0,4137266000.0,16971671000.0,-0.035,-0.036,100216000.0,2434374000.0,21524100000.0,6730960000.0,99438000.0,3600000000.0,4201676000.0,21624316000.0,0.0,0.0,,3600000000.0,6730960000.0,0.0,227708000.0,6019027000.0,22974374000.0,34374000.0,0.0,-596614000.0,6182357000.0,8226973000.0,99438000.0,13404255000.0,,16971671000.0,15149079000.0,0.0,,-2598042000.0,95263000.0,287329000.0,,-783289000.0,749716000.0,4201676000.0,2239692000.0,,155997000.0,-2398574000.0,2434374000.0,,6019027000.0,-212713000.0,6202791000.0,-1980681000.0,,7385352000.0,3353977000.0,95263000.0,6182357000.0,7119288000.0,21524100000.0,,22974374000.0,,4650674000.0,,,5971498000.0,41664469000.0,-809991000.0,16874829000.0,21624316000.0,-1980681000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,13132607000.0,37166280000.0,,211631000.0,,,,,0.0,0.0,,5358000.0,,,,,,167006000.0,,,,,,,,,7160907000.0,6441121000.0,,,8413048000.0,,8413048000.0,,,,,,2269437000.0,,,300958000.0,,,22233350000.0,,,,0.0,,,,6205632000.0,,,0.0,,,,,,,17432367000.0,15430109000.0,,,,167006000.0,,,,,4547833000.0,,,,,,,,,,,,,,,4547833000.0,,22066344000.0,,24033673000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,5300789000.0,,12978496000.0,39323985000.0,7145117000.0,245492000.0,39323985000.0,,892475000.0,,415398000.0,0.0,555496000.0,,1194675000.0,,0.0,,1006521000.0,172296000.0,16875056000.0,,15927254000.0,245492000.0,,56400662000.0,576141000.0,-327908000.0,7145117000.0,8220734000.0,9015813000.0,,9015813000.0,,9015813000.0,1995052000.0,18077489000.0,0.053,0.053,172296000.0,2683171000.0,23834231000.0,9015813000.0,289239000.0,0.0,4131700000.0,24006527000.0,,0.0,,0.0,9015813000.0,0.0,60569000.0,6406795000.0,26345489000.0,1831385000.0,0.0,892475000.0,6781480000.0,8716910000.0,289239000.0,12978496000.0,,18077489000.0,15927254000.0,0.0,,-2408034000.0,172296000.0,415398000.0,,-435924000.0,1961578000.0,4131700000.0,-441570000.0,,517230000.0,36415000.0,2683171000.0,,6406795000.0,-186919000.0,8502122000.0,-2649780000.0,,8220734000.0,1559128000.0,172296000.0,6781480000.0,7495601000.0,23834231000.0,,26345489000.0,,5300789000.0,,,7067349000.0,47898540000.0,677445000.0,16875056000.0,24006527000.0,-2649780000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,13003023000.0,42372245000.0,,293747000.0,,,,,2082694000.0,0.0,,,,,,,,168699000.0,,,,,,,,,7145117000.0,9235047000.0,,,13073513000.0,,13073513000.0,,,,,,1721613000.0,,,277520000.0,,,26551734000.0,,,,0.0,,,,4408970000.0,,,0.0,,,,,,,21474959000.0,16524404000.0,,,,168699000.0,,,,,4688834000.0,,,,,,,,,,,,,,,4688834000.0,,26383035000.0,,29369222000.0,,5555740000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,5563639000.0,,12989649000.0,44076673000.0,7145117000.0,267694000.0,44076673000.0,-553912000.0,1279770000.0,,515845000.0,0.0,-805805000.0,,1580144000.0,,,,1186467000.0,162998000.0,16923994000.0,,16905916000.0,267694000.0,,60359843000.0,579306000.0,-1970087000.0,7145117000.0,10926399000.0,8794112000.0,,8794112000.0,,8794112000.0,861320000.0,20880430000.0,0.076,0.076,162998000.0,3425950000.0,27879157000.0,8794112000.0,265801000.0,0.0,4452987000.0,28042155000.0,-81005000.0,0.0,,0.0,8794112000.0,-1411973000.0,46111000.0,6072895000.0,31087024000.0,2205561000.0,0.0,1279770000.0,7357378000.0,9227630000.0,265801000.0,12989649000.0,,20880430000.0,16905916000.0,0.0,,-2698635000.0,162998000.0,515845000.0,,-629604000.0,-226524000.0,4452987000.0,-2705665000.0,,561976000.0,820956000.0,3425950000.0,,6072895000.0,-350934000.0,8994242000.0,-2904391000.0,,10926399000.0,231716000.0,162998000.0,7357378000.0,7807775000.0,27879157000.0,,31087024000.0,,5563639000.0,,,9015813000.0,51365601000.0,1018168000.0,16923994000.0,28042155000.0,-2904391000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,13258414000.0,42912290000.0,,417241000.0,,,,,0.0,0.0,,976309000.0,,,,,,159401000.0,,,,,,,,,7145117000.0,9785346000.0,,,11692287000.0,,10715978000.0,,,,,,1523494000.0,,,254082000.0,,,26073249000.0,,,,0.0,,,,4296495000.0,,,0.0,,,,,,,20375192000.0,17872354000.0,,,,159401000.0,,,,,4752954000.0,,,,,,,,,,,,,,,4752954000.0,,25913848000.0,,29653876000.0,,6252878000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,6370269000.0,,14439543000.0,41587785000.0,7145117000.0,189439000.0,41587785000.0,-509633000.0,1207963000.0,,448289000.0,0.0,-630538000.0,1029142000.0,1576751000.0,1029142000.0,3517000.0,,1581772000.0,159623000.0,16960613000.0,-1400571000.0,17825949000.0,189439000.0,,64595127000.0,524416000.0,-1618041000.0,7145117000.0,10176004000.0,7437717000.0,,8466859000.0,,7437717000.0,1312727000.0,19290931000.0,0.071,0.071,159623000.0,971512000.0,24739800000.0,8466859000.0,242363000.0,0.0,5542912000.0,24899423000.0,,0.0,,0.0,7437717000.0,1411973000.0,43226000.0,3880903000.0,27148242000.0,2144393000.0,0.0,1207963000.0,8851459000.0,9372536000.0,242363000.0,14439543000.0,,19290931000.0,17825949000.0,0.0,,-2469729000.0,159623000.0,448289000.0,,-1709514000.0,-1372284000.0,5542912000.0,750395000.0,,640257000.0,1949407000.0,971512000.0,,3880903000.0,-208871000.0,9513089000.0,-3308547000.0,,10176004000.0,-396787000.0,159623000.0,8851459000.0,7931317000.0,24739800000.0,,27148242000.0,,6370269000.0,,,8794112000.0,55082038000.0,936494000.0,16960613000.0,24899423000.0,-3308547000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,23809726000.0,57440273000.0,,247907000.0,,,,,0.0,0.0,,1029201000.0,,,,,,6481262000.0,,,,,5912290000.0,,,,14132986000.0,11340671000.0,,,12355302000.0,,11326101000.0,,,,,,502187000.0,,,501209000.0,,,35972247000.0,,,,0.0,,,,4870143000.0,,,0.0,,,,,,,24103379000.0,22766630000.0,,,,451241000.0,,,,,7943603000.0,,,,,,,,,,,,,,,7943603000.0,,29490985000.0,,33630547000.0,,6494128000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,6368588000.0,,25109585000.0,61802129000.0,14324966000.0,162908000.0,61802129000.0,-284211000.0,325139000.0,10319535000.0,610920000.0,0.0,1952967000.0,1333529000.0,158493000.0,1333529000.0,0.0,,95295000.0,10762633000.0,20797082000.0,-1173034000.0,22486159000.0,162908000.0,10319535000.0,76695025000.0,786767000.0,-1454482000.0,14324966000.0,11605958000.0,13236752000.0,,14570281000.0,,13236752000.0,2685195000.0,23898406000.0,0.016,0.016,10762633000.0,520164000.0,30064269000.0,14570281000.0,432403000.0,0.0,7898740000.0,40826902000.0,-650893000.0,0.0,,0.0,13236752000.0,-131283000.0,234615000.0,5382804000.0,36692544000.0,1179875000.0,0.0,325139000.0,12539747000.0,11427874000.0,432403000.0,25109585000.0,,23898406000.0,22486159000.0,0.0,,-4574844000.0,443098000.0,610920000.0,,-876890000.0,5731524000.0,7898740000.0,1391670000.0,337000.0,212688000.0,-697611000.0,520164000.0,,5382804000.0,-78757000.0,10376809000.0,-4641007000.0,,11605958000.0,1808305000.0,443098000.0,12539747000.0,10281514000.0,30064269000.0,,36692544000.0,,6368588000.0,-17000000.0,,7437717000.0,66318216000.0,-54195000.0,20797082000.0,40826902000.0,-4641007000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,,25998737000.0,65985431000.0,,310375000.0,,,,,0.0,0.0,,566171000.0,,,,,,13136031000.0,,,,,12646393000.0,,,,14324966000.0,12253499000.0,,,15042442000.0,,14476271000.0,,,,,,3354457000.0,,,409408000.0,,,47150189000.0,,,,0.0,,,,7448745000.0,,,0.0,,,,,,,24237168000.0,20792519000.0,,,,451032000.0,,,,,8975803000.0,,,,,,,,,,,,,,,8975803000.0,,34014158000.0,,39986694000.0,,6358302000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,5912632000.0,,26651215000.0,63224019000.0,14110000000.0,186370000.0,63224019000.0,-132194000.0,-449895000.0,8262734000.0,520484000.0,,-2017558000.0,3748709000.0,-798861000.0,3748709000.0,,1209418000.0,247035000.0,10354127000.0,21390244000.0,-4596520000.0,19913125000.0,186370000.0,8262734000.0,71574873000.0,888511000.0,-5574683000.0,14110000000.0,11255447000.0,9243844000.0,,12992553000.0,,9243844000.0,-1156067000.0,22838893000.0,-0.021,-0.021,10354127000.0,6974649000.0,35343666000.0,12992553000.0,388522000.0,,7697169000.0,45697793000.0,-511143000.0,,,,9243844000.0,,691860000.0,,36572804000.0,781510000.0,0.0,-449895000.0,13083174000.0,11917777000.0,388522000.0,26651215000.0,,22838893000.0,19913125000.0,0.0,,-966793000.0,460765000.0,520484000.0,,-837569000.0,-3914702000.0,7697169000.0,404368000.0,,328789000.0,-1544502000.0,6974649000.0,,,397057000.0,11054923000.0,-5386005000.0,,11255447000.0,-1993636000.0,460765000.0,13083174000.0,10807888000.0,35343666000.0,,36572804000.0,,5912632000.0,-1083986000.0,,13236752000.0,60519950000.0,-1127650000.0,21390244000.0,45697793000.0,-5386005000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,,26864234000.0,63875492000.0,,205403000.0,,,,,,,,3436858000.0,,,,,,6617048000.0,,,,,4505223000.0,,,,14110000000.0,10119629000.0,,,12948435000.0,,9511577000.0,,,,,,12990608000.0,,,365577000.0,,,47493353000.0,,,,,,,,,,,0.0,,,,,,,22997892000.0,19032752000.0,,,,439819000.0,,,,,8631933000.0,,,,,,,,,,,,,,,8631933000.0,,40876305000.0,,37011258000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,1145285000.0,,23533264000.0,60741791000.0,11924919000.0,145404000.0,60741791000.0,,-4886895000.0,6931552000.0,81467000.0,,,1462624000.0,-5413737000.0,1462624000.0,,,-1965498000.0,9053581000.0,20605433000.0,,14077647000.0,145404000.0,6931552000.0,64356031000.0,,,11924919000.0,8221237000.0,,,11605963000.0,,10143339000.0,,21350182000.0,-0.237,-0.237,9053581000.0,14124049000.0,40604446000.0,11605963000.0,342632000.0,,7924180000.0,49658027000.0,,,,,10143339000.0,,861238000.0,69059000.0,37208527000.0,-3717806000.0,0.0,-4886895000.0,13806667000.0,12291009000.0,342632000.0,23533264000.0,,21350182000.0,14077647000.0,0.0,,,450023000.0,81467000.0,,,,7924180000.0,,,80142000.0,,14124049000.0,,69059000.0,,9739316000.0,-5882487000.0,,8221237000.0,,450023000.0,13806667000.0,11704814000.0,40604446000.0,,37208527000.0,,1145285000.0,,,,54616715000.0,-5493879000.0,20605433000.0,49658027000.0,-5882487000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,,37301588000.0,78362653000.0,,1692357000.0,,,,,,,,1194480000.0,,,,,,17656248000.0,,,,,7073619000.0,,,,11987128000.0,9310329000.0,,,11300187000.0,,10105707000.0,,,,,,18657502000.0,,,368866000.0,,,67832150000.0,,,,222253000.0,,,,,,,0.0,,,,,,,24044267000.0,13764115000.0,,,,485140000.0,,,,,20735149000.0,,,,,,,,,,,,,,,20735149000.0,,50175902000.0,,41061065000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
