,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,quarterlyOperatingExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualOtherNonCurrentLiabilities,quarterlyPretaxIncome,annualCapitalStock,trailingNetIncomeCommonStockholders,quarterlyNonCurrentDeferredTaxesLiabilities,trailingGrossProfit,annualRepaymentOfDebt,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,trailingInterestExpense,quarterlyNetOtherInvestingChanges,annualBeginningCashPosition,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,annualOtherNonCashItems,annualTotalNonCurrentAssets,quarterlySaleOfInvestment,annualGrossPPE,annualSellingGeneralAndAdministration,quarterlyInterestExpense,annualNonCurrentDeferredTaxesLiabilities,annualOperatingExpense,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,trailingOperatingExpense,quarterlyChangeInWorkingCapital,annualPurchaseOfBusiness,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyBasicAverageShares,quarterlyTotalRevenue,quarterlyOperatingIncome,annualDilutedAverageShares,annualPurchaseOfInvestment,quarterlyGrossPPE,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyBasicEPS,annualCapitalExpenditure,trailingNetOtherFinancingCharges,quarterlyOperatingCashFlow,quarterlyTaxProvision,annualInventory,trailingNetIncome,trailingCashDividendsPaid,annualChangeInInventory,annualNetOtherFinancingCharges,annualInterestExpense,trailingBeginningCashPosition,quarterlyNetPPE,trailingCostOfRevenue,quarterlyCommonStockIssuance,quarterlyOtherNonCashItems,annualResearchAndDevelopment,quarterlyOtherCurrentLiabilities,annualDilutedEPS,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyEbitda,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyDepreciationAndAmortization,quarterlyRetainedEarnings,annualTotalLiabilitiesNetMinorityInterest,annualFreeCashFlow,annualCommonStockIssuance,quarterlyCurrentAssets,annualOtherShortTermInvestments,quarterlyCurrentLiabilities,quarterlyDilutedAverageShares,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualCostOfRevenue,annualTotalRevenue,trailingResearchAndDevelopment,quarterlyFreeCashFlow,trailingFreeCashFlow,annualRetainedEarnings,quarterlySellingGeneralAndAdministration,annualNetOtherInvestingChanges,quarterlyTotalAssets,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,annualEndCashPosition,annualTaxProvision,annualTotalAssets,trailingPurchaseOfInvestment,annualPretaxIncome,annualCashDividendsPaid,annualCurrentDebt,quarterlyTotalNonCurrentAssets,annualNonCurrentDeferredRevenue,annualLongTermDebt,annualNetIncome,trailingTotalRevenue,annualAccountsPayable,trailingInvestingCashFlow,trailingOperatingIncome,annualOtherCurrentAssets,annualBasicEPS,quarterlyOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,trailingTaxProvision,annualSaleOfInvestment,quarterlyGrossProfit,quarterlyTotalLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyNetOtherFinancingCharges,annualCashAndCashEquivalents,annualAccountsReceivable,annualDepreciationAndAmortization,quarterlyLongTermDebt,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,trailingSaleOfInvestment,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyInventory,quarterlyChangeInInventory,annualBasicAverageShares,annualOperatingCashFlow,trailingNetOtherInvestingChanges,quarterlyDilutedEPS,annualCurrentAssets,quarterlyCostOfRevenue,annualEbitda,quarterlyCashDividendsPaid,quarterlyAccountsReceivable,annualNetPPE,annualCurrentLiabilities,annualOtherNonCurrentAssets,annualOtherIntangibleAssets,annualNetIncomeCommonStockholders,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDeferredIncomeTax,annualCurrentAccruedExpenses,trailingOtherIncomeExpense,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,annualAccumulatedDepreciation,trailingOtherNonCashItems,trailingOperatingCashFlow,trailingStockBasedCompensation,annualGainsLossesNotAffectingRetainedEarnings,quarterlyGainsLossesNotAffectingRetainedEarnings,annualChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,quarterlyCurrentDeferredRevenue,quarterlyAccumulatedDepreciation,trailingBasicEPS,trailingChangeInWorkingCapital,quarterlyStockBasedCompensation,annualOtherIncomeExpense,trailingCommonStockIssuance,annualGoodwill,annualRepurchaseOfCapitalStock,annualChangesInAccountReceivables,trailingDilutedAverageShares,quarterlyCurrentAccruedExpenses,quarterlyChangeInAccountPayable,trailingDilutedEPS,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOtherIncomeExpense,trailingRepurchaseOfCapitalStock,annualCurrentDeferredRevenue,trailingChangeInAccountPayable,annualInvestmentsAndAdvances,annualCashFlowFromContinuingFinancingActivities,trailingChangesInAccountReceivables,trailingBasicAverageShares,quarterlyGoodwill,quarterlyIncomeTaxPayable,trailingPurchaseOfBusiness,trailingCashFlowFromContinuingFinancingActivities,annualDeferredIncomeTax,trailingDepreciationAndAmortization,annualStockBasedCompensation
1009756800,880394034.0,,1433969185.0,6455300000.0,,,,182067859.0,,6455300000.0,,,,-2064417234.0,246733508.0,-257456447.0,10403476199.0,,,1529142436.0,,1600000.0,1322172382.0,985930885.0,1433969185.0,,,127657313.0,11271370621.0,,10363000682.0,580577003.0,,,655307336.0,,,,,,806247188.0,,208396492.0,,,,,,-108596000.0,10363000682.0,,-718008102.0,,-693267640.0,,,,1775084709.0,,,244242633.0,426920000.0,150762519.0,,10363000682.0,,,,,246733508.0,0.025853,111796803.0,-288396345.0,,,1373456771.0,,36121774.0,4945905762.0,465624842.0,,5451642253.0,111796803.0,3440664615.0,,718149435.0,1505241147.0,8191351342.0,9564808113.0,,,,36121774.0,,39373748.0,16723012874.0,,,1271685989.0,88734774.0,16723012874.0,,297131266.0,-269461924.0,985930885.0,11271370621.0,,837333288.0,208396492.0,,806247188.0,,,1600000.0,0.025853,182067859.0,,,33051813.0,,4945905762.0,10403476199.0,,1322172382.0,319069657.0,830207777.0,837333288.0,,21558870.0,,,,,,1775084709.0,,,1158892482.0,,,5451642253.0,,1278101562.0,,319069657.0,10363000682.0,3440664615.0,21558870.0,880394034.0,208396492.0,1505241147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017532800,875252774.0,,,6455300000.0,154804785.0,,,,78363481.0,,,,,,,,10470071926.0,,,,,0.0,1857902907.0,947546010.0,1969699711.0,,,,,,,,24238372.0,,,,,,,,979928314.0,,,,,2470170457.0,110578320.0,,,10278791656.0,,,0.008262,,,,11767754.0,,,,,,,,10278791656.0,,,,,160000000.0,,111796804.0,,102601853.0,,,,102717501.0,,,,6212423685.0,,3811883644.0,,,1738857537.0,,,,,,,130959504.0,,17394444020.0,,66595727.0,,,,,,,,11182020335.0,,,,,,,,,,205210488.0,,,,265383105.0,5550741181.0,,,,,,1007807049.0,66595727.0,21558870.0,,66595727.0,,,,1768104321.0,,,,,0.008262,,2204787352.0,,,285846440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025395200,870111515.0,,,6455300000.0,135427231.0,,,,115349023.0,,,,,,,,11915456842.0,,,,,0.0,1648696972.0,947448120.0,1761581565.0,,,,,,,,25434777.0,,,,,,,,985217143.0,,,,,2690951335.0,318578165.0,,,10318103023.0,,,,,,,17531965.0,,,,,,,,10318103023.0,,,,,172904655.0,,112884593.0,,140783800.0,,,,174471504.0,,,,6041314646.0,,3785330670.0,,,1556717577.0,,,,,,,114365671.0,,17257505089.0,,97817058.0,,,,,,,,11216190443.0,,,,,,,,,,169181751.0,,,,454005396.0,5342048247.0,,,,,,861695826.0,97817058.0,21558870.0,,97817058.0,,,,1830316468.0,,,,,,,2236945939.0,,,211867397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033344000,864970255.0,,,6455300000.0,226017339.0,,,,103564428.0,,,,,,,,12003684483.0,,,,,0.0,1795474674.0,947680865.0,1808359267.0,,,,,,,,16302367.0,,,,,,,,998670928.0,,,,,2900279717.0,142438037.0,,,10453706234.0,,,,,,,15336786.0,,,,,,,,10453706234.0,,,,,157904655.0,,12884593.0,,119866795.0,,,,262699146.0,,,,6017138360.0,,3819102039.0,,,1541004232.0,,,,,,,203377791.0,,17363790754.0,,88227642.0,,,,,,,,11346652394.0,,,,,,,,,,171809251.0,,,,368455376.0,5360106271.0,,,,,,843354981.0,88227642.0,21558870.0,,88227642.0,,,,1737597452.0,,,,,,,2531824341.0,,,276190277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041292800,859828996.0,,1085409178.0,6455300000.0,204302929.0,,,158047270.0,182425532.0,6455300000.0,,,,-1612676204.0,215544450.0,-271159576.0,11862832769.0,,,1271685989.0,,0.0,1074104316.0,918977295.0,1085409178.0,,,80124140.0,12896781876.0,,12008876975.0,634355883.0,35926689.0,,720552284.0,,,,,,1051715048.0,,384440901.0,,,2925948994.0,470842738.0,,-100100000.0,12008876975.0,,-2474741783.0,,-2597465042.0,,,50625058.0,1641088387.0,,,61550708.0,3050511.0,101902205.0,,12008876975.0,,,,,215544450.0,0.047692,11304862.0,769561248.0,218352221.0,,1762989544.0,,39803181.0,5275677829.0,-7809712.0,,4241728722.0,11304862.0,3822660295.0,,1042437260.0,1453017534.0,9224360959.0,10987350503.0,,,,39803181.0,185652917.0,-22955796.0,17138510598.0,,131800474.0,1000526413.0,95261563.0,17138510598.0,,479702464.0,-225270125.0,918977295.0,12896781876.0,,769130264.0,384440901.0,,1051715048.0,,,0.0,0.047692,158047270.0,,,227586288.0,675145667.0,5275677829.0,11862832769.0,,1074104316.0,176866554.0,862513443.0,769130264.0,131800474.0,21558870.0,,131800474.0,,,,1641088387.0,,,2589655330.0,,,4241728722.0,2250803327.0,1444118112.0,,176866554.0,12008876975.0,3822660295.0,21558870.0,859828996.0,384440901.0,1453017534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049068800,854687736.0,,,6455300000.0,148397734.0,1074104316.0,,,579516090.0,,,,,,,,12355319769.0,,38763606.0,,-954964166.0,0.0,1686795234.0,838839565.0,1698100096.0,,,,,2660000.0,,,22467646.0,,,,,,-415382804.0,,1258780471.0,,,-1079578780.0,,3382494245.0,613146695.0,,,12578527431.0,,,0.061099,,,546847944.0,87002097.0,,,,,,,,12578527431.0,,,-15372462.0,,214472075.0,,11304862.0,,848797208.0,612690918.0,,246813472.0,532317174.0,,,,6185290479.0,,4576828301.0,,,2701121368.0,,,,-532730836.0,,,116207831.0,,19643921551.0,,492513993.0,,,,,,,,13458631072.0,,,,,,,,,,158047270.0,-29754930.0,,,761544429.0,7277949669.0,,36102530.0,,,,1981054098.0,492513993.0,18898870.0,,492513993.0,,-1066083528.0,1686795234.0,1854746860.0,-213658473.0,,,,0.061099,,2620949816.0,,-23519545.0,285341191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056931200,853609197.0,,,6455300000.0,187496459.0,1686795234.0,,,554062920.0,,,,,,,,12815993056.0,,-47531044.0,,113753964.0,0.0,1694987345.0,1479400750.0,1707691938.0,,,,,5379046.0,,,20034476.0,,,,,,199347802.0,,1529386382.0,,,-1806167011.0,,3706352827.0,573870406.0,,,14552758582.0,,,,,,776140651.0,92725313.0,,,,,,,,14552758582.0,,,56204393.0,,162146005.0,,12704593.0,,839030381.0,-578012.0,,264932985.0,993654781.0,,,,6454559374.0,,5826432050.0,,,3357041839.0,,,,-1030026360.0,,,158709635.0,,22010119058.0,,461337607.0,,,,,,,,15555559684.0,,,,,,,,,,148047887.0,-94021070.0,,,761366865.0,9183473889.0,,146289232.0,,,,2646973952.0,461337607.0,18898870.0,,461337607.0,,-1936355562.0,1612639319.0,2142382582.0,-326613829.0,,,,,,2944985962.0,,-12411988.0,196081600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064880000,868915944.0,,,6455300000.0,424738882.0,1612639319.0,,,869455959.0,,,,,,,,13554726429.0,,309553043.0,,-894412649.0,0.0,1838106355.0,1292649550.0,1850810948.0,,,,,-5379046.0,,,15992369.0,,,,,,149453316.0,,1259945121.0,,,-601214558.0,,4120479904.0,861680932.0,,,15065547306.0,,,0.091644,,,586907965.0,130281386.0,,,,,,,,15065547306.0,,-5932113.0,18986809.0,,214472075.0,,12704593.0,,1139105267.0,151889133.0,,253656939.0,1732388154.0,,,,6815888100.0,,5724111461.0,,,3609127052.0,,,,-14306593.0,,,390624512.0,,22909643255.0,,738733373.0,,,,,,,,16093755155.0,,,,,,,,,,148047887.0,-119754930.0,,,1286419814.0,9333238513.0,,-138141922.0,,,,2899059165.0,738733373.0,18898870.0,,739174573.0,,-230125520.0,1838106355.0,2166790161.0,14570528.0,,,,0.091644,,2834060090.0,,-307384180.0,251470770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072828800,863809293.0,,2431862490.0,6455300000.0,193050674.0,1838106355.0,,126702670.0,984878615.0,6455300000.0,,,,-1536331591.0,85278689.0,1371102556.0,14960344619.0,,-274997615.0,1000526413.0,199291260.0,0.0,2418293897.0,1919932705.0,2431862490.0,,,142291605.0,18021191390.0,18288014.0,16977750192.0,823605567.0,45208564.0,,953683749.0,,,,-376618141.0,,2319681215.0,,2794144419.0,-2137014852.0,,4594071146.0,1106849787.0,,-156976000.0,16977750192.0,,-5718654202.0,,-5623975201.0,,1658790811.0,-116239631.0,2377500358.0,,,-743169495.0,16184124.0,105027304.0,,16977750192.0,,28035594.0,82472865.0,,85278689.0,0.346484,13568593.0,-443199827.0,1331890787.0,607100517.0,4109231569.0,301803608.0,2268184065.0,11359464974.0,-2055287830.0,32755594.0,8334037923.0,13568593.0,6986606191.0,,3155547820.0,4372858783.0,11694166553.0,15803398122.0,,-478224041.0,,2268184065.0,158063589.0,25787990.0,26355229313.0,,1100386101.0,2371628969.0,193769165.0,26355229313.0,,2987913584.0,-315195264.0,1919932705.0,18021191390.0,,3969176113.0,2792971074.0,,2319681215.0,,,0.0,0.346484,126702670.0,86554930.0,,20948014.0,1299900461.0,11359464974.0,14960344619.0,-28065716.0,2418293897.0,211692345.0,1067207004.0,3969176113.0,1100386101.0,16238870.0,,1101118246.0,,-2486089592.0,2371628969.0,2377500358.0,-217467721.0,,3568687371.0,,,8334037923.0,3294170685.0,4160147892.0,28120449.0,211692345.0,16977750192.0,6986606191.0,16238870.0,863809293.0,2792971074.0,4372858783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080691200,858545311.0,,,6455300000.0,216887450.0,2418293897.0,,,1780590073.0,,,,,,,,16643376040.0,,0.0,,-347105382.0,0.0,2644080461.0,1888985865.0,2657649054.0,,,,,,,,27796913.0,,,,,,-1124815835.0,,2136377780.0,,,-1352404178.0,,6475601035.0,1807235552.0,,,16858339082.0,,,0.187675,,,1614632118.0,267132796.0,,,,,,,,16858339082.0,,,27796913.0,,85278689.0,,13568593.0,,2216936216.0,225786564.0,,408549230.0,3778215486.0,,,,10927095316.0,,7977114345.0,,,4163537749.0,,,,262227940.0,,,152984546.0,,28823611614.0,,1512831421.0,,,,,,,,17896516298.0,,,,,,,,,,126702670.0,,,,2024123002.0,12140652094.0,,0.0,,,,3932855079.0,1512831421.0,16238870.0,,1513457277.0,,-1349336844.0,2644080461.0,3015573357.0,-638072999.0,,,,0.187675,,4451478033.0,,-45320116.0,306406077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088553600,853280688.0,,,6455300000.0,303486742.0,2644080461.0,,,925310360.0,,,,,,,,16113938348.0,,54351024.0,,-867169193.0,0.0,2556312555.0,2139293271.0,2569881148.0,,,,,,,,81556372.0,,,,,,568590896.0,,3220183972.0,,,-650880868.0,,6346313650.0,962542927.0,,,18579116053.0,,,,,,1042165026.0,136795370.0,,,,,,,,18579116053.0,,,38555403.0,,85248297.0,,13568593.0,,1450549316.0,-50906834.0,,443682584.0,3212597794.0,,,,10116206459.0,,9520380794.0,,,4055738570.0,,,,391284158.0,,,276812712.0,,29732235105.0,,787195308.0,,,,,,,,19616028646.0,,,,,,,,,,118127585.0,,,,1266029669.0,13576119364.0,,354448935.0,,,,3869810985.0,787195308.0,16238870.0,,788514990.0,,-589897946.0,2546508699.0,3971037036.0,-955463679.0,,,,,,5080283981.0,,-657772968.0,216523846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096502400,845513451.0,,,6455300000.0,407195222.0,2546508699.0,,,684536368.0,,,,,,,,16688174262.0,,-300.0,,-385798772.0,0.0,2661018414.0,1695077490.0,2674587007.0,,,,,-14716024.0,,,86569787.0,,,,,,1266097077.0,,3437741887.0,,,-396541754.0,,6478393806.0,760544451.0,,,18894805120.0,,,0.071237,,,1483679370.0,107397021.0,,,,,,,,18894805120.0,,5476560.0,90912370.0,,85248297.0,,13568593.0,,1240451855.0,67844787.0,,469345700.0,3786833708.0,,,,10737987187.0,,9778493235.0,,,4144712780.0,,,,1087137616.0,,,351630798.0,,30661937663.0,,574235914.0,,,,,,,,19923950476.0,,,,,,,,,,118127585.0,0.0,,,1167739673.0,13923206015.0,,-343265308.0,,,,3958785195.0,574235914.0,16238870.0,,577139347.0,,-405373520.0,2661018414.0,4081893441.0,-110856405.0,,,,0.071237,,5310654133.0,,-652373591.0,198978218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104451200,859020589.0,,2195064772.0,6455300000.0,653841309.0,2661018414.0,,114757600.0,639200514.0,6455300000.0,,,,-2165880184.0,80841669.0,-198753228.0,17435577710.0,,-9547712.0,2371628969.0,-565806837.0,0.0,2181496179.0,1580921650.0,2195064772.0,,,398232149.0,21220868457.0,26895561.0,20181433775.0,1379426234.0,68019542.0,,1581410723.0,,,,-392422984.0,,3272160560.0,,3588378558.0,-1980639297.0,,7508740193.0,898169091.0,,-4400000.0,20181433775.0,,-4291362267.0,,-4380466097.0,,1961800200.0,-70066430.0,4754183701.0,,,-2384790928.0,-14912441.0,225284228.0,,20181433775.0,,9261535.0,240967463.0,,80841669.0,0.443599,13568593.0,317449154.0,1196132536.0,-441477745.0,6009902744.0,488912480.0,3758605642.0,13949302292.0,1721810617.0,20479162.0,10240326073.0,13568593.0,9680601191.0,,4428492021.0,4268701101.0,20799145940.0,26809048684.0,,-18839097.0,,3758605642.0,597998178.0,32981988.0,31461194530.0,,701544170.0,2172875741.0,441258757.0,31461194530.0,,4029637315.0,-1615599272.0,1580921650.0,21220868457.0,,4134143501.0,3575806813.0,,3272160560.0,,,0.0,0.443599,114757600.0,-400000.0,,28000561.0,1552010400.0,13949302292.0,17435577710.0,-26096068.0,2181496179.0,276552306.0,1810489994.0,4134143501.0,701544170.0,13578870.0,,709266944.0,,-1946753957.0,2172875741.0,4754183701.0,-680397845.0,,6102276714.0,,,10240326073.0,5956729793.0,6065411537.0,-260132597.0,276552306.0,20181433775.0,9680601191.0,13578870.0,859020589.0,3575806813.0,4268701101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112227200,838526737.0,,,6455300000.0,259660742.0,2181496179.0,,,1258883072.0,,,,,,,,18485333821.0,,0.0,,-2272444300.0,0.0,2431298161.0,3890805975.0,2444866754.0,,,,,,,,17975016.0,,,,,,-1044004641.0,,4179095936.0,,,-1556242706.0,,8491996857.0,1242667416.0,,,21101809668.0,,,0.130228,,,491359608.0,200289391.0,,,,,,,,21101809668.0,,,-17975016.0,,80841669.0,,13568593.0,,1772785648.0,249801982.0,,495927560.0,4808361753.0,,,,12332308079.0,,13084200155.0,,,2876135142.0,,,,-1064883098.0,,,192719738.0,,34534958577.0,,1049756111.0,,,,,,,,22202650498.0,,,,,,,,,,114757600.0,-82470852.0,,,1502328158.0,15960335297.0,,0.0,,,,2741577542.0,1049756111.0,13578870.0,,1058593681.0,,-1636522609.0,2431298161.0,5755341371.0,-1001157670.0,,,,0.130228,,6989668699.0,,-66137527.0,257135882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120089600,848482848.0,,,6455300000.0,311608685.0,2431298161.0,,,1272049340.0,,,,,,,,18118721261.0,,-238128220.0,,-1196293166.0,0.0,3656582901.0,5423654450.0,3670151494.0,,,,,,,,165941953.0,,,,,,1605225199.0,,4467355588.0,,,-2226902470.0,,8215797907.0,1349406866.0,,,22887874336.0,,,,,,3254230243.0,209978807.0,,,,,,,,22887874336.0,,,79471896.0,,260680331.0,,13568593.0,,1952182023.0,1122060316.0,,514190730.0,4441749193.0,,,,13042337601.0,,16756293528.0,,,2194362846.0,,,,1027327773.0,,,262096125.0,,37167577770.0,,1053553440.0,,,,,,,,24125240169.0,,,,,,,,,,114757600.0,-126052440.0,,,1661015551.0,18950656374.0,,24637904.0,,,,2059805246.0,1053553440.0,13578870.0,,1062070533.0,,-2587181238.0,3544738039.0,6236803635.0,-329221754.0,,,,,,6554782356.0,,-120044358.0,231517253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128038400,859733977.0,,,6455300000.0,286848049.0,3544738039.0,,,698150572.0,,,,,,,,18715490207.0,,103214700.0,,-5052538215.0,0.0,3007377613.0,1011121654.0,3020946206.0,,,,,38233.0,,,56891103.0,,,,,,-289885540.0,,4571337752.0,,,-2375889319.0,,8149880425.0,739478184.0,,,24155301236.0,,,0.071576,,,877311452.0,108852345.0,,,,,,,,24155301236.0,,129318.0,61721212.0,,347220331.0,,13568593.0,,1286200095.0,-545980864.0,,531158420.0,5018718139.0,,,,11945175210.0,,11193439532.0,,,7514697632.0,,,,-1498577867.0,,,229463209.0,,37534156787.0,,576968946.0,,,,,,,,25588981577.0,,,,,,,,,,114757600.0,-330526297.0,,,1026326233.0,18708137164.0,,420659314.0,,,,7399940032.0,576968946.0,13578870.0,,589298227.0,,-2598194294.0,3007377613.0,5908604596.0,175958529.0,,,,0.071576,,7123554192.0,,-665861597.0,248495911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135987200,970146049.0,,3268584270.0,6455300000.0,499624990.0,3007377613.0,,503984331.0,93183873.0,6455300000.0,,,,-11917331618.0,78988309.0,936393511.0,18881715908.0,,-126219264.0,2172875741.0,-3396055937.0,0.0,3255015677.0,2112372660.0,3268584270.0,,,185623276.0,27638053091.0,16157973.0,26138111456.0,1138635451.0,239251953.0,,1357742466.0,,,,662358628.0,,3863128493.0,,2888491827.0,-2215157631.0,,7341635617.0,215509237.0,,-338831800.0,26138111456.0,,-8932784515.0,,-8374192126.0,,1548040213.0,-85345513.0,5199473669.0,,,-368513624.0,23267121.0,362470045.0,,26138111456.0,,16341943.0,62405184.0,,78988309.0,0.353263,13568593.0,933693646.0,877905072.0,110512077.0,4904804169.0,545469246.0,4595922817.0,19858472355.0,-2203250610.0,23267121.0,11240323771.0,13568593.0,10780472513.0,,3547061703.0,9077999842.0,27294506637.0,32199310806.0,,-667117418.0,,4595922817.0,454356379.0,-275235690.0,38878376862.0,,167341463.0,3109269252.0,433775030.0,38878376862.0,,3322266857.0,-1448410583.0,2112372660.0,27638053091.0,,8570815511.0,2847619960.0,,3863128493.0,,,0.0,0.353263,503984331.0,200217789.0,,30299112.0,715134227.0,19858472355.0,18881715908.0,-422030097.0,3255015677.0,283482921.0,2086745956.0,8570815511.0,167341463.0,10918870.0,,178529386.0,,-2110886374.0,3109269252.0,5199473669.0,785907271.0,,6170941516.0,,,11240323771.0,6626501390.0,5771482858.0,-596367101.0,283482921.0,26138111456.0,10780472513.0,10918870.0,970146049.0,2847619960.0,9077999842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143763200,930526220.0,,,6455300000.0,225702097.0,3255015677.0,,,365851793.0,,,,,,,,19181885839.0,,0.0,,-1492887000.0,0.0,2858408108.0,2050000000.0,2871976701.0,,,,,,,,69012729.0,,,,,,-620156130.0,,5248290374.0,,,-2320004871.0,,7424606848.0,432490724.0,,,28109494731.0,,,0.0465,,,435340850.0,59151146.0,,,,,,,,28109494731.0,,,69012729.0,,108187373.0,,13568593.0,,986369592.0,-396607569.0,,551505070.0,4896092748.0,,,,12534501610.0,,12097314964.0,,,10689507168.0,,,,-1884664021.0,,,176683223.0,,42105815256.0,,300169931.0,,,,,,,,29571313646.0,,,,,,,,,,503984331.0,-27000000.0,,,658192821.0,22786822132.0,,0.0,,,,10182322837.0,300169931.0,10918870.0,,306700647.0,,-2345488926.0,2858408108.0,6435562794.0,-1236089124.0,,,,0.0465,,6766414027.0,,-106304073.0,534457420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151625600,1078830192.0,,,6455300000.0,346028030.0,2858408108.0,,,947877149.0,,,,,,,,18920639909.0,,-399944390.0,,-765832196.0,0.0,3832235732.0,2508620150.0,3845804325.0,,,,,,,,78013604.0,,,,,,556881812.0,,6375063289.0,,,-3533539221.0,,8745782666.0,984798227.0,,,32107288138.0,,,,,,1788893562.0,165755464.0,,,,,,,,32107288138.0,,,51483167.0,,157638529.0,,13568593.0,,1624538413.0,555353647.0,,598647660.0,4634846818.0,,,,14026840492.0,,15366798246.0,,,13235292214.0,,,,-1744645659.0,,,279144833.0,,47760248170.0,,771602070.0,,,,,,,,33733407678.0,,,,,,,,,,503984331.0,19331800.0,,,1330826257.0,28602090460.0,,310182835.0,,,,12728107883.0,771602070.0,10918870.0,,782121685.0,,-3911872663.0,3268015330.0,6696984089.0,-108897452.0,,,,,,7414956409.0,,-188331249.0,616096142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159574400,1390423520.0,,,6455300000.0,341566042.0,3268015330.0,,,737101321.0,,,,,,,,19527996996.0,,37000000.0,,-1116386200.0,0.0,2954959851.0,2100000000.0,2968528444.0,,,,,-13373203.0,,,72980917.0,,,,,,-1014180609.0,,7021131529.0,,,-2874600474.0,,9343284774.0,780327087.0,,,36427538580.0,,,0.094087,,,185139531.0,112795845.0,,,,,,,,36427538580.0,,0.0,89767115.0,,327187373.0,,13568593.0,,1323517431.0,-458801904.0,,513435193.0,5242203905.0,,,,13073959030.0,,15819082931.0,,,15854095126.0,,,,-2689460943.0,,,286176138.0,,51454788911.0,,607357087.0,,,,,,,,38380829881.0,,,,,,,,,,503984331.0,-20000.0,,,1121893129.0,31673178057.0,,0.0,,,,15346910795.0,607357087.0,10918870.0,,624305476.0,,-2839897211.0,2954959851.0,6540410262.0,41231192.0,,,,0.094087,,8221391645.0,,-623266690.0,581652229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
