date,trailingCostOfRevenue,quarterlyDilutedEPS,annualCostOfRevenue,trailingOperatingIncome,annualCurrentDeferredRevenue,annualTotalRevenue,annualOtherCurrentAssets,annualAccountsPayable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingTaxProvision,quarterlySellingGeneralAndAdministration,trailingFreeCashFlow,annualTaxProvision,quarterlyCurrentAssets,quarterlyCurrentLiabilities,annualOperatingIncome,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,trailingTotalRevenue,quarterlyOperatingIncome,quarterlyFreeCashFlow,annualDilutedAverageShares,annualNetIncomeContinuousOperations,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,annualFreeCashFlow,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,quarterlyTotalAssets,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,annualNetIncome,quarterlyBasicAverageShares,quarterlyOtherNonCurrentLiabilities,annualCurrentAssets,annualAccountsReceivable,quarterlyLongTermDebt,annualDilutedEPS,trailingPretaxIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualSellingGeneralAndAdministration,quarterlyNetOtherInvestingChanges,annualOtherNonCurrentAssets,annualTotalAssets,annualRepurchaseOfCapitalStock,annualLongTermDebt,quarterlyOtherCurrentAssets,quarterlyStockholdersEquity,annualStockholdersEquity,trailingNetIncomeCommonStockholders,trailingNetOtherInvestingChanges,annualEbitda,annualNetIncomeCommonStockholders,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,annualCommonStockIssuance,annualOtherShortTermInvestments,annualRetainedEarnings,quarterlyInventory,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualOtherIntangibleAssets,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyCashDividendsPaid,quarterlyCostOfRevenue,quarterlyGrossProfit,quarterlyOperatingExpense,trailingOperatingCashFlow,annualCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOperatingCashFlow,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyAccumulatedDepreciation,annualGrossProfit,annualInventory,quarterlyNetPPE,annualCashCashEquivalentsAndMarketableSecurities,annualChangeInInventory,annualTotalNonCurrentAssets,annualCashFlowFromContinuingFinancingActivities,annualOtherIncomeExpense,annualNetPPE,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyTaxProvision,quarterlyDilutedAverageShares,quarterlyPretaxIncome,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,quarterlyCapitalExpenditure,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherNonCashItems,quarterlyBasicEPS,quarterlyOtherNonCurrentAssets,annualBasicEPS,annualGrossPPE,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,quarterlyNetOtherFinancingCharges,annualPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualBeginningCashPosition,trailingCapitalExpenditure,annualPretaxIncome,trailingInterestExpense,annualCapitalExpenditure,quarterlySaleOfInvestment,trailingInvestingCashFlow,annualInvestingCashFlow,quarterlyOperatingCashFlow,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,trailingChangeInCashSupplementalAsReported,trailingBeginningCashPosition,trailingOperatingExpense,annualChangesInAccountReceivables,quarterlyAccountsPayable,trailingNetIncomeContinuousOperations,annualRepaymentOfDebt,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyEbitda,annualChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,annualStockBasedCompensation,annualGoodwill,annualNetOtherFinancingCharges,trailingGrossProfit,annualInterestExpense,annualBasicAverageShares,trailingRepurchaseOfCapitalStock,quarterlyDepreciationAndAmortization,quarterlyIncomeTaxPayable,trailingDeferredIncomeTax,annualDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingChangeInAccountPayable,quarterlyCommonStockIssuance,quarterlyOtherIncomeExpense,trailingOtherNonCashItems,quarterlyOtherNonCashItems,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredRevenue,annualCurrentAccruedExpenses,quarterlyRepurchaseOfCapitalStock,quarterlyPurchaseOfBusiness,trailingSaleOfInvestment,quarterlyChangesInAccountReceivables,trailingBasicEPS,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyDeferredIncomeTax,trailingCashDividendsPaid,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,trailingCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInInventory,trailingPurchaseOfBusiness,quarterlyCurrentDeferredRevenue,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingDilutedEPS,quarterlyStockBasedCompensation,trailingPurchaseOfInvestment,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentAccruedExpenses,quarterlyResearchAndDevelopment,trailingResearchAndDevelopment,annualIncomeTaxPayable,trailingDepreciationAndAmortization,trailingOtherIncomeExpense,annualResearchAndDevelopment,quarterlyChangeInInventory,trailingDilutedAverageShares
2014-06-30,,0.114463,,,,,,,,,,4219241184.12,,,17730887001.6,27046899722.76,,,7797051555.84,,,902886496.76,-2765353673.47,,,16937163805.16,,,,,,41544200313.2,,59275087314.8,,,,,34843951278.6,,644149319.48,,,5597817000.0,473567665.84,,,5852640922.08,,,644149319.48,1021020248.36,,1054684196.12,,,,,0.0,17683975647.16,,,,,,,,,,,,2941374893.84,9810208692.44,-2533378119.92,,,2146712350.56,,11553692415.04,5383471390.12,4480584893.36,,,9668143369.36,9661281782.84,,1285237985.68,,,,40037089848.08,,,,,,,,,346905142.6,5616632000.0,1367925390.96,,,,11667056922.64,174177299.16,,0.115086,0.0,,,5846811995.0,62451012.76,172199072.04,159677799.93,,0.0,-1694973019.22,,,,,,,,,1188071017.45,,,40037089848.08,,,,,9134961393.8,,,,6861586.52,,,1430376403.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,0.174672,,,,,,,,,,4099944808.4,,,16754856435.68,23833520840.48,,,9367316934.08,,,1506777844.28,3793144285.96,,,18167926176.12,,,,,,42154734432.72,,58909590868.4,,,,,33200837774.56,,981936197.32,,,5601583000.0,434319471.04,,,7430069794.2,,,981936197.32,1264112234.08,,-6177813357.48,,,,,0.0,18719952767.88,,,,,,,,,,,,2795073608.44,8936103435.24,-2589751041.44,,,2044344751.6,,12341386797.84,5826539378.28,4319761534.0,,,8839387766.24,8818765340.92,,1315591416.88,,,,40596588113.56,,,,,,,,,469432333.0,5618125000.0,1733544567.08,,,,9810208692.44,172304576.6,,0.175288,0.0,,,5988074534.44,75158376.8,169094046.92,1272913758.84,,0.0,-967773970.88,,,,,,,,,-160280404.96,,,40596588113.56,,,,,8651147399.6,,,,20622425.32,,,1808702943.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,,,44165653426.96,,,63507123764.38,75696307.27,5558781244.79,9142790178.81,,,3186933048.03,,1295329253.8,14535533313.57,22557437535.56,3561373858.61,7338894388.27,9142790178.81,,,-199927723.39,-11346401223.36,5614981000.0,3006941674.41,11484604944.34,31700227714.37,7263198081.0,-2079077269.12,,-5106681436.32,42570466802.56,,57106000116.13,,15780096478.81,,8572881285.06,31700227714.37,,75965753.42,-1267440161.16,2484225889.38,,0.0,14535533313.57,1477817958.51,7733516364.8,0.44228,,75965753.42,-329862689.23,15124045274.23,4210891612.72,0.0,57106000116.13,,7733516364.8,75696307.27,18817427091.13,18817427091.13,,,7469841618.17,2484225889.38,2875088793.37,,22557437535.56,56590790.07,14589667.68,,2400335300.22,7338894388.27,-1449254325.76,169375372.45,28689291.25,1477817958.51,,8489958552.12,2994646392.22,3194574115.61,,173804378.71,7277787748.68,7263198081.0,2995565207.35,1231232724.83,-20041991494.21,19341470337.42,2400335300.22,40923596032.28,7277787748.68,457589543.12,42570466802.56,,,40923596032.28,,,39194140.4,,-290668548.83,0.0,-20935428.75,,8936103435.24,173804378.71,-47863042.44,,0.0,0.443521,60965587526.49,8572881285.06,88779323.79,169375372.45,,-280993773.91,0.0,-1490786961.62,7753180160.1,,4302270928.21,,-8102246643.67,,,-7739223207.6,-3244154579.69,,1231232724.83,60965587526.49,,,,,5558781244.79,,-3812003506.97,-2472582689.45,14589667.68,,0.0,-201889225.04,-242056977.98,-20041991494.21,73425976.33,,-15507725.0,,292481896.59,5599873000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,0.118582,,,,,,,,,,3186781741.6,,,19184389454.4,26449229909.44,,,9366336433.28,,,1141565634.56,4858936493.92,,,14410993397.92,,,,-123567377.44,,42900478838.88,,62084868293.28,,,,,35815566342.72,,664394278.72,,,5604009000.0,0.0,,,7903258453.44,,,664394278.72,830551828.96,,633264.96,,,,,61526036.8,19514283247.68,,,,,,,,,,,,2378040302.88,12048256998.24,-1401564360.0,,,1527459917.44,,9848567700.32,4562425697.6,3420860063.04,,,12001867235.68,11986730961.44,,1282895473.28,,,,41110257422.4,,,,,,,-2027205306.56,,396305903.84,5613284000.0,1226857732.8,,,-1352039315.04,7345271313.44,173967818.08,,0.118582,0.0,,,8311391511.68,93176867.84,168349143.68,3333953.76,,0.0,4706536935.36,,,,,,,,,6210975808.96,,,41110257422.4,,,,,6594287364.16,,,,15136274.24,,,1320034600.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,0.100627,,,,,,,,,,3881641150.85,,,15941186900.9,23715184160.85,,,9225380283.01,,,919436591.4,-1935554246.97,,,15834677110.11,,,,-23038097.7,,42657155682.47,,58598342583.37,,,,,32940564443.86,,563047762.65,,,5604059000.0,0.0,,,7697464505.98,,,563047762.65,866607188.55,,19007719.38,,,,,130393277.44,18855997181.25,,,,,,,,,,,,2707691690.27,8173736635.73,-776535083.64,,,1834966105.27,,10448134049.08,5386543061.03,4467106469.63,,,8060735754.29,8043343358.29,,1342438296.83,,,,40868832256.33,,,,,,,-1952522746.16,,432524042.24,5612196000.0,1299131230.79,,,-853627076.26,12048256998.24,174041979.83,,0.100627,0.0,,,8003539617.73,98652154.74,167265156.96,183882766.04,,0.0,-3872037352.14,,,,,,,,,-1081927170.71,,,40868832256.33,,,,,7294395728.68,,,,17392396.0,,,1397783385.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,0.163569,,,,,,,,,,3906535105.2,,,17750445976.56,23107324285.44,,,10372056120.48,,,1463511478.32,2083687115.21,,,17588270623.2,,,,-4145493.02,,42438376915.2,,60188822891.76,,,,,33479380405.92,,918246894.0,,,5603352000.0,0.0,,,8731539864.0,,,918246894.0,1197135548.64,,209597737.74,,,,,111596195.04,19653252115.2,,,,,,,,,,,,2309940677.28,10603637000.64,-278830746.84,,,1975062988.32,-30608250.33,11731691615.04,5856579008.16,4393067529.84,,,10540347816.0,10492040805.6,,1445722533.12,,,,40597389747.84,,,,,,,-1810182189.44,,503436696.0,5609458000.0,1700572244.64,,,-562834469.42,8173736635.73,178296783.84,,0.163569,0.0,,,7453421653.92,95175630.24,170181969.84,1007977638.04,,0.0,2422780391.82,,,,,,,,,2646521584.63,,,40597389747.84,,,,,7404465458.4,,,,48307010.4,,,1795747874.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,40266260109.3,,,59093804014.2,78213447.36,4688963684.16,10387918232.1,,,3314188288.56,,1233536685.48,13157185824.06,19391650603.8,2628576868.92,6645676134.0,10387918232.1,12610159103.58,,-947281156.92,-3506666940.12,5610804000.0,1827343460.88,10507567637.88,29779568835.9,6567462686.64,-392346125.34,-12849387.66,1500402422.04,41903224456.86,,55060410280.92,,16198967035.98,,7291599240.36,29779568835.9,,-512146320.24,-1298798951.94,1664113138.8,,0.0,13157185824.06,1515210263.46,8610535817.94,0.296676,,-512146320.24,-1109175419.28,14464865585.76,-264501208.62,99974028.0,55060410280.92,-14405348.58,8610535817.94,78213447.36,18885087397.38,18885087397.38,,,7038554588.58,1664113138.8,3576233277.06,,19391650603.8,3719812.86,0.0,12610159103.58,2114989513.26,6645676134.0,-680267791.8,172364312.82,128116067.7,1515210263.46,-25460526.42,7732939724.58,2774627913.3,3721909070.22,,181861845.48,6567462686.64,6567462686.64,5033614407.96,1439931118.74,-22626771198.96,18827543904.9,2114989513.26,38979458040.72,6567462686.64,187542187.98,41903224456.86,,,38979458040.72,-449429894.4,,-119346010.92,,-1228521430.2,0.0,0.0,-764711125.2,10603637000.64,181861845.48,105135024.9,,99974028.0,0.296676,61606229239.68,7291599240.36,109664276.52,172364312.82,-1205879893.56,-163600355.82,0.0,-3989005466.34,7680491717.46,,3060880146.36,,-3533211985.92,,,-3137197982.28,-2741955814.92,,1439931118.74,61606229239.68,,,,,4688963684.16,,-6239340136.56,-547150065.06,0.0,,0.0,-1118857153.68,-731725491.3,-22626771198.96,59004151.98,,3719812.86,,401441165.16,5603569000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,0.067253,,,,,,,,,,3286328432.74,,,17402373859.52,22981685224.07,,,9905066503.6,,,586135343.2,4729130585.19,,,13577944211.22,,,,0.0,,41228096564.45,,58630470423.97,,,,,32886751727.67,,375129206.3,,,5602871000.0,0.0,,,8114941653.85,,,375129206.3,475594769.98,,5173304.0,,,,,36846857.74,19269820204.18,,,,,,,,,,,,2338113542.58,10843212850.85,-279494215.23,,,1532804708.79,,9310362875.65,4267581335.57,3681445992.37,,,10806365993.11,10806365993.11,,1479519677.59,,,,38286180845.51,,,,,,,-1736626419.76,,273913513.54,5602871000.0,749508283.52,,,-327146811.7,6619889131.0,181156172.82,,0.067253,100025832.84,,,7167140628.01,106654128.59,170479766.69,0.0,,0.0,4194243284.74,,,,,,,,,5056277396.89,,,38286180845.51,,,,,5734963148.65,,,,,,,856162412.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,,0.01394,,,,,,,,,,3865627530.3,,,16109824853.4,23253393437.5,,,8775469747.5,,,178227615.0,-1624803805.89,,,13884050690.7,,,,-7248586.8,,40720934356.9,,56830759210.3,,,,,32028863185.0,,77431103.5,,,5602871000.0,0.0,,,6872748902.0,,,77431103.5,119774267.6,,60276390.0,,,,,64108838.2,18367361367.6,,,,,,,,,,,,2081705181.1,9842897170.7,-818593668.07,,,1830772647.4,,9460799733.0,4423250957.7,4245023342.7,,,9778788332.5,9778788332.5,,1561406665.4,,,,37739043643.1,,,,,,,-3064626391.34,,205628866.2,5602871000.0,325403133.8,,,-920300459.5,10843212850.85,185954130.6,,0.01394,99946860.3,,,9304457274.3,131490161.1,173740394.6,-58984379.4,,0.0,-994835225.84,,,,,,,,,-704503346.39,,,37739043643.1,,,,,5659042076.5,,,,,,,456893294.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,0.170102,,,,,,,,,,4086205627.21,,,20969257815.67,26710790203.38,,,8450411426.67,,,1738176481.9,,,,18154628645.2,,,,,,40297050523.1,,61266308338.77,,,,,35161201630.05,,952771796.1,,,5602871000.0,0.0,,,6381363042.1,,,952771796.1,1472617109.2,,,,,,,84017088.65,19163780944.14,,,,,,,,,,,,2178313959.17,,,,,2147488793.1,,12083411734.08,6071216911.12,4333040429.22,,,13994558689.08,13994558689.08,,1683170137.08,,,,37298951244.95,,,,,,,,,515982995.17,5603040000.0,1988600104.37,,,,,186872149.38,,0.170102,0.0,,,9829759227.93,131712379.15,173344030.62,,,0.0,,,,,,,,,,,,,37298951244.95,,,,,8294884755.62,,,,,,,2120312483.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,,,39934981189.8,,,58132542299.4,42343292.4,6593742210.6,8710274944.8,,,3390081718.14,,1102376856.6,17033613578.4,23702244672.0,2252908966.2,10229307576.6,8710274944.8,13590808100.4,,-269004534.0,,5603429000.0,1479216882.6,12018954375.11,32412519616.8,10186964284.2,-316463685.0,,6189182535.0,39471482539.8,,56505096118.2,,15944652143.4,,9161496956.4,32412519616.8,,-189303609.15,-889986846.0,1228247119.2,,0.0,17033613578.4,1589505258.0,6878507448.6,0.219424,,-189303609.15,-604366891.9,14751019867.2,,24117810270.6,56505096118.2,0.0,6878507448.6,42343292.4,18192617124.0,18192617124.0,,,7143531463.2,1228247119.2,4044207996.0,,23702244672.0,13665398.4,,13590808100.4,2481596075.4,,,179136152.4,124085706.0,1589505258.0,,8739933138.97,3279021236.14,3548025770.14,,194586107.4,10186964284.2,10186964284.2,7995737093.4,1473634067.4,-24092958410.4,18197561109.6,2481596075.4,36480287926.2,10186964284.2,-525388739.4,39471482539.8,,,36480287926.2,,,97193606.31,,-507173285.59,0.0,-17290062.0,,,194586107.4,290563311.0,,24117810270.6,0.219424,60573246336.6,9161496956.4,143858686.51,179136152.4,,-69347730.6,0.0,,7108368060.0,,2581593739.2,,-1806554558.4,,,-1578429897.0,,,1473634067.4,60573246336.6,,,,,6593742210.6,,-9027884356.8,2578566242.4,,,0.0,-363314599.08,3583743786.6,-24092958410.4,58327920.0,,-1145733943.8,,517729728.0,5602925000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,,0.0773,,,,,,,,,,3126600000.0,,,21329195000.0,28470645000.0,,,7410897000.0,,,620546000.0,3934707000.0,,,14197639000.0,,,,,,39187473000.0,,60516668000.0,,,,,35881542000.0,,433504000.0,,,5604501000.0,0.0,,,5968959000.0,,,433504000.0,474867000.0,,14136000.0,,,,,106030000.0,18622076000.0,,,,,,,,,,,,2780455000.0,14793084000.0,-208469000.0,,,1534639000.0,,10216855000.0,3980784000.0,3360238000.0,,,14687054000.0,14687054000.0,,1160623000.0,,,,35817903000.0,,,,,,,-1965504000.0,,252421000.0,5606054000.0,727288000.0,,,-277187000.0,10231812000.0,234767000.0,,0.0773,317964000.0,,,10561387000.0,130924000.0,176854000.0,,,0.0,4562792000.0,,,,,,,,,4211894000.0,,,35817903000.0,,,,,8421182000.0,,,,,,,858212000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,,0.0476,,,,,,,,,,3592954000.0,,,17420239000.0,24281401000.0,,,11114732000.0,,,488679000.0,-702846000.0,,,14370083000.0,,,,,,38421371000.0,,55841610000.0,,,,,35396133000.0,,266700000.0,,,5604798000.0,0.0,,,5717442000.0,,,266700000.0,405283000.0,,61118000.0,,,,,122488000.0,14379682000.0,,,,,,,,,,,,2895630000.0,10393040000.0,-74484000.0,,,1794219000.0,,10037374000.0,4332709000.0,3844030000.0,,,10270552000.0,10270552000.0,,1161191000.0,,,,35012679000.0,,,,,,,-5396989000.0,,212449000.0,5607754000.0,617732000.0,,,-198321000.0,14793084000.0,234778000.0,,0.0476,317964000.0,,,6888512000.0,139446000.0,172102000.0,,,0.0,-4388202000.0,,,,,,,,,-504525000.0,,,35012679000.0,,,,,8412260000.0,,,,,,,757178000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,0.2207,,,,,,,,,,3874484000.0,,,22990384000.0,25939976000.0,,,10464456000.0,,,2305831000.0,5472789000.0,,,19686598000.0,,,,,,35874532000.0,,58864916000.0,,,,,36404432000.0,,1238113000.0,,,5605010000.0,40000000.0,,,4928696000.0,,,1238113000.0,1883326000.0,,146233000.0,,,,,152804000.0,15588271000.0,,,,,,,97910000.0,,,,,2492568000.0,13751503000.0,-127880000.0,,,2307309000.0,,13289409000.0,6397189000.0,4091358000.0,,,13598699000.0,13598699000.0,,1300366000.0,,,,32528903000.0,,,,,,,-2110403000.0,,614616000.0,5609810000.0,2497942000.0,,,-207890000.0,10393040000.0,234804000.0,,0.2209,317964000.0,,,6010645000.0,90143000.0,168557000.0,-10459000.0,,0.0,3366040000.0,,,,,,,,,5680679000.0,,,32528903000.0,,,,,10367385000.0,,,,,,,2588085000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,,,41615827000.0,,,58953788000.0,-5836747000.0,7119423000.0,7825463000.0,,,2863656000.0,,1137368000.0,18941005000.0,23979649000.0,2845153000.0,10284889000.0,7825463000.0,,,-569903000.0,-3089671000.0,5610764000.0,2255368000.0,10699468000.0,31805112000.0,10226577000.0,-11788000.0,-16983000.0,5614979000.0,35158151000.0,,54099156000.0,,14492808000.0,,7775320000.0,31805112000.0,,-119240000.0,-598505000.0,1819077000.0,,40000000.0,18941005000.0,1636385000.0,6608953000.0,0.3242,,-119240000.0,-508108000.0,13457694000.0,-233275000.0,317964000.0,54099156000.0,,6608953000.0,-5836747000.0,18412079000.0,18412079000.0,,,7472980000.0,1819077000.0,3625376000.0,97910000.0,23979649000.0,67387000.0,,,2396941000.0,10284889000.0,-420933000.0,162936000.0,79484000.0,1636385000.0,0.0,8072189000.0,2627279000.0,3197182000.0,,235053000.0,10226577000.0,10226577000.0,6681918000.0,1070026000.0,-25864975000.0,17337961000.0,2396941000.0,31745546000.0,10226577000.0,60037000.0,35158151000.0,,,31745546000.0,387436000.0,,57882000.0,,-450226000.0,40000000.0,-206383000.0,-383541000.0,13751503000.0,235053000.0,176701000.0,,317964000.0,0.3245,57610521000.0,7775320000.0,94355000.0,162936000.0,-3995827000.0,-916983000.0,5836747000.0,-3452625000.0,10231812000.0,,3392736000.0,,-1066939000.0,79484000.0,,-831766000.0,-2706130000.0,,1070026000.0,57610521000.0,,,,,7119423000.0,,-9085460000.0,1510467000.0,,,5836747000.0,-355871000.0,88005000.0,-25864975000.0,44234000.0,97910000.0,-4003636000.0,,454868000.0,5605427000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,0.1265,,,,,,,,,,3356166000.0,,,22689180000.0,26009744000.0,,,7607284000.0,,,341116000.0,4725543000.0,,,15037064000.0,,,,,,34254051000.0,,56943231000.0,,,,,33617028000.0,,712062000.0,,,5616026000.0,40000000.0,,,6424301000.0,,,712062000.0,715059000.0,,537776000.0,,,,,,19421308000.0,,,,,,,97910000.0,,,,,2636508000.0,14349464000.0,411800000.0,,,1754332000.0,,10577274000.0,4459790000.0,4118674000.0,,,14278218000.0,14262250000.0,,1038415000.0,,,,30646144000.0,,,,,,,-2536112000.0,,207785000.0,5627117000.0,922844000.0,,,-490342000.0,10284889000.0,235167000.0,,0.1268,317964000.0,,,6031727000.0,114921000.0,175222000.0,26885000.0,,,4089291000.0,,,,,,,,,5215885000.0,,,30646144000.0,,,,,8543057000.0,,,,15968000.0,,,1037765000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,,0.1056,,,,,,,,,,4050158000.0,,,20708114000.0,25075923000.0,,,6703809000.0,,,984401000.0,-1021375000.0,,,15959080000.0,,,,,,33749252000.0,,54457366000.0,,,,,31779732000.0,,594416000.0,,,5617196000.0,,,,5580129000.0,,,594416000.0,773235000.0,,931362000.0,,,,,,18733378000.0,,,,,,,97910000.0,,,,,3116920000.0,12318883000.0,750943000.0,,,1913985000.0,,10738462000.0,5220618000.0,4236217000.0,,,12224535000.0,12224535000.0,,1015222000.0,,,,30006664000.0,,,,,,,-2096894000.0,,300472000.0,5629781000.0,1073707000.0,,,-264966000.0,14349464000.0,235198000.0,,0.1058,317964000.0,,,5412259000.0,107594000.0,183277000.0,11345000.0,,,-2067108000.0,,,,,,,,,-756409000.0,,,30006664000.0,,,,,8624516000.0,,,,,,,1181301000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,0.2761,,,,,,,,,,3579600000.0,,,21286154000.0,22117250000.0,,,7607385000.0,,,2516939000.0,2748034000.0,,,18862587000.0,,,,,,32735521000.0,,54021675000.0,,,,,29724635000.0,,1554067000.0,,,5617778000.0,,,,6535595000.0,,,1554067000.0,1905681000.0,,28704000.0,,,,,,20039051000.0,,,,,,,97910000.0,,,,,2467798000.0,12903961000.0,222610000.0,,,2293187000.0,,12568178000.0,6294409000.0,3777470000.0,,,12853357000.0,12853357000.0,,990697000.0,,,,29016129000.0,,,,,,,-3188424000.0,,701607000.0,5628687000.0,2607288000.0,,,-245883000.0,12318883000.0,235198000.0,,0.2766,317964000.0,,,3073397000.0,105525000.0,188784000.0,0.0,,,556298000.0,,,,,,,,,2993917000.0,,,29016129000.0,,,,,8781701000.0,,,,,,,2712813000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,,,41958429000.0,,,60685645000.0,,6953961000.0,5505703000.0,,,3099027000.0,,1250565000.0,20907471000.0,23884535000.0,3343214000.0,13840421000.0,5505703000.0,,,-499242000.0,-866657000.0,5627331000.0,2728769000.0,10826914000.0,29390238000.0,13807963000.0,1347253000.0,-48735000.0,5585545000.0,32095198000.0,,53002669000.0,,15384002000.0,,6461785000.0,29390238000.0,,-397224000.0,-928370000.0,2463321000.0,,40000000.0,20907471000.0,1715471000.0,4372723000.0,0.4377,,-397224000.0,-665206000.0,14084951000.0,-150589000.0,375964000.0,53002669000.0,,4372723000.0,,19653476000.0,19653476000.0,,,7724523000.0,2463321000.0,3323507000.0,97910000.0,23884535000.0,39790000.0,,,2651740000.0,13840421000.0,169181000.0,186458000.0,987964000.0,1715471000.0,0.0,8074515000.0,2752399000.0,3251641000.0,,235204000.0,13807963000.0,13807963000.0,6967889000.0,967682000.0,-27301296000.0,18727216000.0,2651740000.0,28497997000.0,13807963000.0,-287129000.0,32095198000.0,,,28497997000.0,2291494000.0,,40701000.0,,-624505000.0,40000000.0,-58000000.0,-381153000.0,12903961000.0,235204000.0,73294000.0,,375964000.0,0.4385,55799293000.0,6461785000.0,93642000.0,186458000.0,-23230000.0,-48735000.0,,941648000.0,10284889000.0,,3979334000.0,,-1382344000.0,787964000.0,,1554534000.0,-485504000.0,,967682000.0,55799293000.0,,,,,6953961000.0,,-5529936000.0,1319338000.0,,,,-530863000.0,3520129000.0,-27301296000.0,32799000.0,97910000.0,15000000.0,,421682000.0,5617202000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
