date,annualNetIncome,trailingPretaxIncome,trailingCashDividendsPaid,annualTotalAssets,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyLongTermDebt,annualPurchaseOfInvestment,quarterlyCostOfRevenue,quarterlyFreeCashFlow,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualAccountsReceivable,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualPretaxIncome,annualGoodwill,quarterlyTotalAssets,trailingChangeInWorkingCapital,annualIncomeTaxPayable,quarterlyInvestmentsAndAdvances,quarterlyNetIncome,quarterlyInterestExpense,annualOtherNonCashItems,quarterlyCurrentDebt,trailingInvestingCashFlow,annualAccountsPayable,annualOtherCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,quarterlyGoodwill,trailingStockBasedCompensation,annualInvestingCashFlow,trailingCommonStockIssuance,annualLongTermDebt,trailingTotalRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,annualCashFlowFromContinuingFinancingActivities,annualInventory,quarterlyTaxProvision,annualCurrentDeferredRevenue,quarterlyEbitda,trailingTaxProvision,quarterlyStockBasedCompensation,quarterlyOtherNonCashItems,quarterlyAccumulatedDepreciation,trailingGrossProfit,trailingChangeInInventory,annualCapitalStock,annualTotalRevenue,annualPurchaseOfBusiness,annualCostOfRevenue,annualNetOtherFinancingCharges,annualCurrentDebt,annualFreeCashFlow,annualStockBasedCompensation,annualTotalLiabilitiesNetMinorityInterest,annualNonCurrentDeferredTaxesLiabilities,quarterlyRetainedEarnings,trailingOtherNonCashItems,trailingNetIncomeContinuousOperations,annualGrossProfit,annualChangeInWorkingCapital,quarterlyRepurchaseOfCapitalStock,quarterlyCashFlowFromContinuingFinancingActivities,annualOperatingExpense,quarterlyDilutedEPS,trailingSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyOtherShortTermInvestments,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,trailingOperatingExpense,quarterlyIncomeTaxPayable,trailingFreeCashFlow,quarterlyTotalRevenue,annualChangeInInventory,quarterlyPretaxIncome,quarterlyOperatingIncome,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyCurrentLiabilities,quarterlyNetPPE,quarterlyGrossPPE,quarterlyCurrentAssets,trailingBeginningCashPosition,trailingNetIncome,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyOtherCurrentAssets,trailingChangesInAccountReceivables,trailingInterestExpense,quarterlyChangeInInventory,annualChangeInCashSupplementalAsReported,annualBasicEPS,annualGrossPPE,trailingDeferredIncomeTax,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,annualBeginningCashPosition,quarterlyChangesInAccountReceivables,annualOtherNonCurrentLiabilities,trailingRepurchaseOfCapitalStock,annualInterestExpense,annualBasicAverageShares,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyBeginningCashPosition,quarterlyGrossProfit,trailingRepaymentOfDebt,annualRepaymentOfDebt,quarterlyStockholdersEquity,annualCapitalExpenditure,annualSellingGeneralAndAdministration,annualTotalNonCurrentAssets,trailingNetIncomeCommonStockholders,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualOtherIncomeExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherInvestingChanges,quarterlyRepaymentOfDebt,quarterlyDilutedAverageShares,annualTaxProvision,trailingEndCashPosition,quarterlyOtherIncomeExpense,quarterlyBasicEPS,quarterlyNonCurrentDeferredTaxesLiabilities,trailingCashFlowFromContinuingFinancingActivities,quarterlySellingGeneralAndAdministration,trailingChangeInAccountPayable,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCurrentLiabilities,quarterlyCashAndCashEquivalents,annualCurrentAccruedExpenses,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,quarterlyBasicAverageShares,trailingOperatingCashFlow,quarterlyInventory,annualCommonStockIssuance,quarterlyOperatingExpense,quarterlyNetOtherFinancingCharges,annualOtherShortTermInvestments,quarterlyCashDividendsPaid,quarterlyInvestingCashFlow,trailingOperatingIncome,quarterlyEndCashPosition,quarterlyNetIncomeCommonStockholders,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualCashCashEquivalentsAndMarketableSecurities,annualEbitda,annualOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualNetPPE,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,annualDilutedAverageShares,annualOperatingCashFlow,annualNetOtherInvestingChanges,annualCurrentAssets,annualDilutedEPS,annualResearchAndDevelopment,quarterlyNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,annualSaleOfInvestment,annualNonCurrentDeferredRevenue,quarterlyDepreciationAndAmortization,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingBasicAverageShares,trailingSaleOfInvestment,quarterlySaleOfInvestment,trailingDepreciationAndAmortization,trailingBasicEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,trailingDilutedEPS,annualDepreciationAndAmortization,trailingDilutedAverageShares,trailingResearchAndDevelopment
1970-01-01 00:00:01.341014400,,,,,,111000000.0,65000000.0,75000000.0,1509000000.0,,381000000.0,-211000000.0,219000000.0,337000000.0,,8629000000.0,,,,9842000000.0,,,138000000.0,-10000000.0,23000000.0,,,,,,-29000000.0,,,,,,,,3422000000.0,,,,,-18000000.0,,224000000.0,,,87000000.0,-4498000000.0,,,,,,,,,,,,,-53000000.0,,,,,,0.0,,-0.05,,,0.0,-400000000.0,,0.0,189000000.0,,,,704000000.0,,-47000000.0,-38000000.0,,,789000000.0,8331000000.0,12829000000.0,1213000000.0,,,,-83000000.0,,-19000000.0,41000000.0,,,-4000000.0,,,,,,,,67000000.0,,,,,,-78000000.0,430000000.0,2000000.0,362000000.0,323000000.0,,,5543000000.0,,,,,,,,,,136000000.0,276000000.0,,198900000.0,,,14000000.0,-0.05,1503000000.0,,71000000.0,,427000000.0,,427000000.0,,,,,,0.0,198900000.0,,66000000.0,,361000000.0,0.0,,,-124000000.0,,427000000.0,-10000000.0,,4211000000.0,,,,,,,137000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,,,,,126000000.0,-187000000.0,42000000.0,1509000000.0,,392000000.0,-189000000.0,170000000.0,385000000.0,,8696000000.0,,,,9583000000.0,,,143000000.0,-64000000.0,23000000.0,,,,,,-63000000.0,,,,,,,,3406000000.0,,,,,-28000000.0,,176000000.0,,,7000000.0,-4757000000.0,,,,,,,,,,,,,-117000000.0,,,,,,0.0,,-0.32,,,0.0,-337000000.0,,1000000.0,148000000.0,,,,677000000.0,,-91000000.0,-75000000.0,,,681000000.0,8413000000.0,13170000000.0,887000000.0,,,,-22000000.0,,-34000000.0,32000000.0,,,-5000000.0,,,,,,,,-35000000.0,,,,,,16000000.0,441000000.0,2000000.0,427000000.0,285000000.0,,,5405000000.0,,,,,,,,,,55000000.0,2000000.0,,199100000.0,,,7000000.0,-0.32,1459000000.0,,67000000.0,,240000000.0,,240000000.0,,,,,,0.0,199100000.0,,71000000.0,,360000000.0,-1000000.0,,,-335000000.0,,240000000.0,-64000000.0,,4087000000.0,,,,,,,131000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,-223000000.0,,,9456000000.0,-223000000.0,133000000.0,-87000000.0,69000000.0,1508000000.0,-2000000.0,1138000000.0,-151000000.0,274000000.0,443000000.0,443000000.0,8684000000.0,,-344000000.0,,9456000000.0,,,145000000.0,-106000000.0,24000000.0,316000000.0,34000000.0,,209000000.0,35000000.0,-103000000.0,-121000000.0,,,-1204000000.0,,1508000000.0,,3359000000.0,153000000.0,5268000000.0,37000000.0,66000000.0,-40000000.0,,127000000.0,,,6000000.0,-4923000000.0,,,2000000.0,3111000000.0,0.0,2468000000.0,28000000.0,34000000.0,-727000000.0,28000000.0,4085000000.0,1401000000.0,-223000000.0,,,643000000.0,-82000000.0,,58000000.0,764000000.0,-0.53,,-4923000000.0,,-356000000.0,-233000000.0,1000000.0,205000000.0,,,,749000000.0,7000000.0,-143000000.0,-82000000.0,,68000000.0,726000000.0,8416000000.0,13339000000.0,772000000.0,,,,-1000000.0,,-70000000.0,35000000.0,,,5000000.0,-373000000.0,-1.12,13339000000.0,,-223000000.0,-160000000.0,526000000.0,-60000000.0,133000000.0,,94000000.0,198800000.0,145000000.0,14000000.0,209000000.0,2000000.0,240000000.0,-389000000.0,,-50000000.0,5268000000.0,-1521000000.0,570000000.0,8684000000.0,,,,69000000.0,,-129000000.0,2000000.0,-304000000.0,,199200000.0,-111000000.0,,-37000000.0,-0.53,1401000000.0,,364000000.0,,153000000.0,726000000.0,153000000.0,274000000.0,,3359000000.0,-128000000.0,,0.0,199200000.0,,66000000.0,3000000.0,-307000000.0,57000000.0,,,-350000000.0,,153000000.0,-106000000.0,,4085000000.0,153000000.0,723000000.0,121000000.0,2000000.0,8416000000.0,153000000.0,121000000.0,198800000.0,794000000.0,9000000.0,772000000.0,-1.12,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,,,,,137000000.0,-41000000.0,85000000.0,1589000000.0,,581000000.0,-128000000.0,145000000.0,411000000.0,,8724000000.0,,,,9404000000.0,,,148000000.0,-116000000.0,25000000.0,,,,,,-113000000.0,,,,,,,,3396000000.0,,,,,-63000000.0,,80000000.0,,8000000.0,22000000.0,-5162000000.0,,,,,,,,,,,,,-339000000.0,,,,,,87000000.0,,-0.58,,,,-271000000.0,,1000000.0,143000000.0,,,,725000000.0,,-176000000.0,-57000000.0,,,751000000.0,8451000000.0,13613000000.0,680000000.0,,,,71000000.0,,-68000000.0,50000000.0,,,12000000.0,,,,,,,,33000000.0,,,,,,5000000.0,521000000.0,2000000.0,153000000.0,144000000.0,,,5151000000.0,,,,,,,,,,-1000000.0,0.0,,199900000.0,,,-94000000.0,-0.58,1347000000.0,,147000000.0,,112000000.0,,112000000.0,,,,,,0.0,199900000.0,,54000000.0,,201000000.0,6000000.0,,,-271000000.0,,112000000.0,-116000000.0,,4147000000.0,,,,,,,121000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,,,,118000000.0,-22000000.0,27000000.0,1688000000.0,,560000000.0,-133000000.0,159000000.0,422000000.0,,8767000000.0,,,,9483000000.0,,,157000000.0,18000000.0,27000000.0,,,,,,22000000.0,,,,,,,,3492000000.0,,,,,11000000.0,,287000000.0,,9000000.0,24000000.0,-5378000000.0,,,,,,,,,,,,,-321000000.0,,,,,,104000000.0,,0.09,,,,-277000000.0,,1000000.0,144000000.0,,,,737000000.0,,33000000.0,-26000000.0,,,701000000.0,8469000000.0,13847000000.0,716000000.0,,,,-129000000.0,,5000000.0,48000000.0,,,-21000000.0,,,,,,,,-10000000.0,,,,,,4000000.0,515000000.0,2000000.0,112000000.0,177000000.0,,,5179000000.0,,,,,,,,,,-1000000.0,10000000.0,,203800000.0,,,86000000.0,0.09,1347000000.0,,147000000.0,,90000000.0,,90000000.0,,,,,,-3000000.0,200400000.0,,76000000.0,,203000000.0,3000000.0,,,-270000000.0,,90000000.0,18000000.0,,4193000000.0,,,,,,,121000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,,,,,126000000.0,18000000.0,28000000.0,1776000000.0,,548000000.0,-64000000.0,180000000.0,390000000.0,,8829000000.0,,,,9523000000.0,,,161000000.0,-114000000.0,26000000.0,,,,,,-116000000.0,,,,,,,,3612000000.0,,,,,-32000000.0,,119000000.0,,7000000.0,42000000.0,-5580000000.0,,,,,,,,,,,,,-435000000.0,,,,,,82000000.0,,-0.57,,,,-295000000.0,,2000000.0,231000000.0,,,,673000000.0,,-148000000.0,-82000000.0,,,726000000.0,8535000000.0,14115000000.0,694000000.0,,,,68000000.0,,-4000000.0,45000000.0,,,4000000.0,,,,,,,,32000000.0,,,,,,-14000000.0,518000000.0,2000000.0,90000000.0,125000000.0,,,5074000000.0,,,,,,,,,,-1000000.0,0.0,-200000000.0,200700000.0,,,-40000000.0,-0.57,1348000000.0,,150000000.0,,108000000.0,,108000000.0,,,,,,0.0,200700000.0,,74000000.0,,207000000.0,-10000000.0,,,-295000000.0,,108000000.0,-114000000.0,,4338000000.0,,,,,,,120000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,-1185000000.0,,,8429000000.0,-1408000000.0,138000000.0,-4000000.0,164000000.0,1916000000.0,-3000000.0,615000000.0,-193000000.0,410000000.0,536000000.0,536000000.0,7507000000.0,,-1846000000.0,,8429000000.0,,,145000000.0,-973000000.0,25000000.0,1515000000.0,35000000.0,,213000000.0,45000000.0,-984000000.0,-588000000.0,,,-1111000000.0,,1916000000.0,,3212000000.0,99000000.0,4109000000.0,426000000.0,72000000.0,-571000000.0,,-1289000000.0,,8000000.0,1427000000.0,-5445000000.0,,,2000000.0,2885000000.0,,2304000000.0,10000000.0,35000000.0,-518000000.0,32000000.0,4219000000.0,788000000.0,-1408000000.0,,,581000000.0,58000000.0,,153000000.0,1169000000.0,,,-5445000000.0,,-311000000.0,-1191000000.0,2000000.0,118000000.0,,,,750000000.0,-5000000.0,-1555000000.0,-423000000.0,,-43000000.0,1007000000.0,7241000000.0,12686000000.0,922000000.0,,,,48000000.0,,-578000000.0,45000000.0,,,0.0,-49000000.0,-5.91,12686000000.0,,-1185000000.0,-645000000.0,153000000.0,-98000000.0,138000000.0,,103000000.0,200500000.0,145000000.0,46000000.0,213000000.0,2000000.0,108000000.0,135000000.0,,-560000000.0,4109000000.0,-1154000000.0,597000000.0,7507000000.0,,,,164000000.0,,-1155000000.0,-1000000.0,36000000.0,-225000000.0,,-655000000.0,,-1107000000.0,,788000000.0,,153000000.0,,99000000.0,1007000000.0,99000000.0,410000000.0,,3212000000.0,41000000.0,,0.0,,,72000000.0,6000000.0,558000000.0,11000000.0,,,-275000000.0,,99000000.0,-973000000.0,,4219000000.0,99000000.0,-803000000.0,114000000.0,-1000000.0,7241000000.0,99000000.0,114000000.0,200500000.0,636000000.0,-3000000.0,922000000.0,-5.91,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,,,,,139000000.0,-36000000.0,128000000.0,2039000000.0,,704000000.0,-146000000.0,147000000.0,664000000.0,,7676000000.0,,,,8637000000.0,,,148000000.0,18000000.0,29000000.0,,,,,,19000000.0,,,,,,,,3359000000.0,,,,,23000000.0,,278000000.0,,7000000.0,18000000.0,-5654000000.0,,,,,,,,,,,,,-1390000000.0,,,,,,112000000.0,,0.09,,,,-352000000.0,,4000000.0,206000000.0,,,,1182000000.0,,42000000.0,265000000.0,,,1045000000.0,7398000000.0,13052000000.0,961000000.0,,,,-59000000.0,,21000000.0,28000000.0,,,4000000.0,,,,,,,,-128000000.0,,,,,,104000000.0,758000000.0,2000000.0,99000000.0,478000000.0,,,4131000000.0,,,,,,,,,,-1000000.0,-2000000.0,-497000000.0,205200000.0,,,-194000000.0,0.09,807000000.0,,151000000.0,,58000000.0,,58000000.0,,,,,,,201500000.0,,68000000.0,,213000000.0,-17000000.0,,,-354000000.0,,58000000.0,18000000.0,,4404000000.0,,,,,,,113000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,,,,44000000.0,47000000.0,144000000.0,1794000000.0,,545000000.0,-62000000.0,178000000.0,502000000.0,,7141000000.0,,,,8018000000.0,,,151000000.0,-135000000.0,27000000.0,,,,,,-133000000.0,,,,,,,,2881000000.0,,,,,-68000000.0,,41000000.0,,10000000.0,65000000.0,-4870000000.0,,,,,,,,,,,,,-1525000000.0,,,,,,-226000000.0,,-0.66,,,,-376000000.0,,8000000.0,314000000.0,,,,831000000.0,,-201000000.0,36000000.0,,,1013000000.0,6938000000.0,11808000000.0,877000000.0,,,,71000000.0,,-99000000.0,35000000.0,,,-13000000.0,,,,,,,,162000000.0,,,,,,-103000000.0,684000000.0,2000000.0,58000000.0,286000000.0,,,4020000000.0,,,,,,,,,,-1000000.0,-3000000.0,-527000000.0,202700000.0,,,-210000000.0,-0.66,718000000.0,,151000000.0,,105000000.0,,105000000.0,,,,,,,202700000.0,,81000000.0,,250000000.0,11000000.0,,,-41000000.0,,105000000.0,-135000000.0,,3894000000.0,,,,,,,39000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,,,,,57000000.0,-39000000.0,122000000.0,2047000000.0,,459000000.0,-338000000.0,175000000.0,465000000.0,,7239000000.0,,,,8244000000.0,,,135000000.0,62000000.0,30000000.0,,,,,,61000000.0,,,,,,,,3031000000.0,,,,,28000000.0,,335000000.0,,9000000.0,38000000.0,-4956000000.0,,,,,,,,,,,,,-1463000000.0,,,,,,246000000.0,,0.3,,,,-597000000.0,,3000000.0,259000000.0,,,,646000000.0,,89000000.0,-30000000.0,,,1011000000.0,7037000000.0,11993000000.0,1005000000.0,,,,-84000000.0,,23000000.0,31000000.0,,,10000000.0,,,,,,,,37000000.0,,,,,,-16000000.0,699000000.0,2000000.0,105000000.0,187000000.0,,,4094000000.0,,,,,,,,,,-1000000.0,2000000.0,-792000000.0,207500000.0,,,149000000.0,0.3,713000000.0,,148000000.0,,65000000.0,,65000000.0,,,,,,,203300000.0,,70000000.0,,217000000.0,-12000000.0,,,-544000000.0,,65000000.0,62000000.0,,4042000000.0,,,,,,,45000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,164000000.0,,,8798000000.0,-1244000000.0,57000000.0,5000000.0,197000000.0,2280000000.0,,460000000.0,-191000000.0,491000000.0,459000000.0,459000000.0,6929000000.0,,204000000.0,,8798000000.0,,,,219000000.0,36000000.0,36000000.0,,,215000000.0,26000000.0,207000000.0,120000000.0,,,-1437000000.0,,2280000000.0,,3161000000.0,70000000.0,4319000000.0,344000000.0,45000000.0,106000000.0,,574000000.0,,10000000.0,10000000.0,-4911000000.0,,,2000000.0,3059000000.0,,2125000000.0,-42000000.0,,-737000000.0,36000000.0,4370000000.0,621000000.0,-1244000000.0,,,934000000.0,-478000000.0,,212000000.0,814000000.0,,,-4911000000.0,,-482000000.0,129000000.0,1000000.0,291000000.0,,,,510000000.0,19000000.0,313000000.0,-115000000.0,,51000000.0,1209000000.0,6842000000.0,11753000000.0,1869000000.0,,,,-406000000.0,,101000000.0,26000000.0,,,18000000.0,-23000000.0,0.81,11753000000.0,,164000000.0,46000000.0,99000000.0,-20000000.0,57000000.0,,123000000.0,202700000.0,,19000000.0,215000000.0,2000000.0,65000000.0,50000000.0,,-2077000000.0,4319000000.0,-1807000000.0,515000000.0,6929000000.0,,,,197000000.0,,207000000.0,-1000000.0,-1000000.0,-261000000.0,,75000000.0,,464000000.0,,621000000.0,,88000000.0,,41000000.0,1209000000.0,41000000.0,491000000.0,,3161000000.0,4000000.0,,,,,45000000.0,16000000.0,165000000.0,-24000000.0,,,-498000000.0,,70000000.0,219000000.0,,4370000000.0,41000000.0,1190000000.0,49000000.0,-1000000.0,6842000000.0,41000000.0,49000000.0,206300000.0,1070000000.0,-4000000.0,1869000000.0,0.8,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,,,,,59000000.0,12000000.0,69000000.0,2000000000.0,,398000000.0,-286000000.0,139000000.0,347000000.0,,7016000000.0,,,,8103000000.0,,,,67000000.0,33000000.0,,,,,,22000000.0,,,,,,,,2878000000.0,,,,,13000000.0,,284000000.0,,9000000.0,24000000.0,-5130000000.0,,,,,,,,,,,,,-1177000000.0,,,,,,-269000000.0,,0.32,,,,-480000000.0,,2000000.0,194000000.0,,,,467000000.0,,35000000.0,-81000000.0,,,836000000.0,6911000000.0,12041000000.0,1087000000.0,,,,-8000000.0,,4000000.0,28000000.0,,,-3000000.0,,,,,,,,110000000.0,,,,,,-90000000.0,464000000.0,2000000.0,70000000.0,69000000.0,,,4389000000.0,,,,,,,,,,0.0,4000000.0,-461000000.0,205900000.0,,,149000000.0,0.33,614000000.0,,121000000.0,,82000000.0,,82000000.0,,,,,,,204100000.0,,49000000.0,,150000000.0,9000000.0,,,87000000.0,,82000000.0,67000000.0,,3714000000.0,,,,,,,47000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,,,41000000.0,235000000.0,73000000.0,2000000000.0,,355000000.0,37000000.0,169000000.0,280000000.0,,6895000000.0,,,,7962000000.0,,,,-30000000.0,32000000.0,,,,,,-23000000.0,,,,,,,,2865000000.0,,,,,-14000000.0,,222000000.0,,11000000.0,22000000.0,-5340000000.0,,,,,,,,,,,,,-1207000000.0,,,,,,-9000000.0,,-0.14,,,,-199000000.0,,0.0,236000000.0,,,,355000000.0,,-37000000.0,-139000000.0,,,730000000.0,6818000000.0,12158000000.0,1067000000.0,,,,246000000.0,,-21000000.0,28000000.0,,,1000000.0,,,,,,,,66000000.0,,,,,,-55000000.0,339000000.0,2000000.0,82000000.0,0.0,,,4367000000.0,,,,,,,,,,0.0,-2000000.0,0.0,205000000.0,,,134000000.0,-0.14,611000000.0,,114000000.0,,317000000.0,,317000000.0,,,,,,,205000000.0,,48000000.0,,139000000.0,-9000000.0,,,8000000.0,,317000000.0,-30000000.0,,3595000000.0,,,,,,,45000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,,,,,176000000.0,-218000000.0,11000000.0,3400000000.0,,360000000.0,-12000000.0,283000000.0,298000000.0,,9970000000.0,,,,10907000000.0,,,,-230000000.0,65000000.0,,,,,,-106000000.0,,,,,,,,5063000000.0,,,,,-52000000.0,,-93000000.0,,7000000.0,7000000.0,-5567000000.0,,,,,,,,,,,,,-1437000000.0,,,,,,937000000.0,,-0.93,,,,-211000000.0,,293000000.0,199000000.0,,,,332000000.0,,-158000000.0,-205000000.0,,,772000000.0,9815000000.0,15382000000.0,937000000.0,,,,167000000.0,,-121000000.0,28000000.0,,,-9000000.0,,,,,,,,56000000.0,,,,,,-41000000.0,413000000.0,342000000.0,317000000.0,-28000000.0,,,5072000000.0,,,,,,,,,,0.0,0.0,-1230000000.0,251200000.0,,,112000000.0,-0.93,1255000000.0,,104000000.0,,99000000.0,,99000000.0,,,,,,,251200000.0,,71000000.0,,177000000.0,299000000.0,,,-1354000000.0,,99000000.0,-234000000.0,,5835000000.0,,,,,,,70000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,-1727000000.0,,,8393000000.0,-2971000000.0,237000000.0,-61000000.0,43000000.0,3189000000.0,,371000000.0,-52000000.0,319000000.0,312000000.0,300000000.0,7500000000.0,-6000000.0,20000000.0,,8350000000.0,,41000000.0,,-1534000000.0,57000000.0,35000000.0,,,85000000.0,22000000.0,-1532000000.0,-407000000.0,,,-1316000000.0,,3189000000.0,,4125000000.0,38000000.0,3535000000.0,473000000.0,46000000.0,-862000000.0,,-2082000000.0,,8000000.0,8000000.0,-1893000000.0,,,342000000.0,948000000.0,-1212000000.0,853000000.0,-40000000.0,,-313000000.0,35000000.0,4858000000.0,465000000.0,-2971000000.0,,,95000000.0,445000000.0,,-186000000.0,502000000.0,,,-1893000000.0,,-234000000.0,-4000000.0,0.0,182000000.0,,41000000.0,,316000000.0,-2000000.0,-2394000000.0,-244000000.0,,233000000.0,690000000.0,7401000000.0,9294000000.0,850000000.0,,,,40000000.0,-22000000.0,-867000000.0,24000000.0,,,9000000.0,-32000000.0,-7.42,8415000000.0,,-1736000000.0,-1005000000.0,70000000.0,1000000.0,237000000.0,,187000000.0,234200000.0,,-61000000.0,125000000.0,342000000.0,99000000.0,-55000000.0,,-1956000000.0,3535000000.0,-1124000000.0,355000000.0,7500000000.0,,,,182000000.0,,614000000.0,,-1000000.0,-265000000.0,,24000000.0,,-2093000000.0,,465000000.0,,130000000.0,,38000000.0,733000000.0,38000000.0,282000000.0,,4125000000.0,-247000000.0,,,,,59000000.0,295000000.0,189000000.0,0.0,,,-57000000.0,,38000000.0,-1539000000.0,,4815000000.0,38000000.0,1147000000.0,927000000.0,0.0,6522000000.0,38000000.0,34000000.0,234200000.0,811000000.0,1000000.0,893000000.0,-7.42,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,,,,,227000000.0,-27000000.0,282000000.0,2746000000.0,,207000000.0,-169000000.0,223000000.0,190000000.0,,6577000000.0,,,,8140000000.0,,,,-12000000.0,57000000.0,,304000000.0,,,,0.0,,,,,,,,3596000000.0,,,,,35000000.0,,253000000.0,,7000000.0,-10000000.0,-2047000000.0,,,,,,,,,,,,,-2983000000.0,,,,,,-138000000.0,,-0.06,,,,-185000000.0,,1000000.0,16000000.0,,,,159000000.0,,35000000.0,-163000000.0,,,1029000000.0,6504000000.0,8551000000.0,1563000000.0,,,,28000000.0,,34000000.0,24000000.0,,,4000000.0,,,,,,,,117000000.0,,,,,,-26000000.0,220000000.0,342000000.0,38000000.0,-48000000.0,,,3515000000.0,,,,,,,,,,,-1000000.0,-508000000.0,276100000.0,,,255000000.0,-0.06,505000000.0,,95000000.0,,11000000.0,,11000000.0,,,,,,,276100000.0,,42000000.0,,115000000.0,4000000.0,,-5000000.0,95000000.0,,11000000.0,-17000000.0,,4625000000.0,,,,,,,32000000.0,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,,,,,200000000.0,1020000000.0,47000000.0,2572000000.0,,315000000.0,-37000000.0,264000000.0,192000000.0,,6467000000.0,,,,7862000000.0,,,,-198000000.0,53000000.0,,160000000.0,,,,-223000000.0,,,,,,,,3307000000.0,,,,,-130000000.0,,-137000000.0,,10000000.0,-20000000.0,-2184000000.0,,,,,,,,,,,,,-3181000000.0,,,,,,202000000.0,,-0.68,,,,-106000000.0,,539000000.0,69000000.0,,,,292000000.0,,-353000000.0,-147000000.0,,,697000000.0,6418000000.0,8602000000.0,1395000000.0,,,,-72000000.0,,-116000000.0,26000000.0,,,5000000.0,,,,,,,,-15000000.0,,,,,,-2000000.0,226000000.0,342000000.0,11000000.0,-23000000.0,,,3858000000.0,,,,,,,,,,,-3000000.0,-333000000.0,300700000.0,,,-153000000.0,-0.68,390000000.0,,96000000.0,,1031000000.0,,1031000000.0,,,,,,,300700000.0,,37000000.0,,124000000.0,-8000000.0,,-6000000.0,749000000.0,,1031000000.0,-204000000.0,,4004000000.0,,,,,,,28000000.0,,,,,,,,,,,,,,,,,,,,,,,,
