date,annualOtherNonCurrentAssets,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,annualSellingGeneralAndAdministration,annualCapitalExpenditure,quarterlyAccountsPayable,quarterlyTotalLiabilitiesNetMinorityInterest,trailingCapitalExpenditure,quarterlyGrossProfit,annualCurrentAssets,annualBeginningCashPosition,trailingOperatingExpense,quarterlyOperatingIncome,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,annualNetIncomeContinuousOperations,quarterlyDilutedAverageShares,annualCashAndCashEquivalents,trailingInterestExpense,trailingNetOtherFinancingCharges,quarterlyTotalRevenue,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualBasicEPS,quarterlyBasicEPS,trailingNetIncomeContinuousOperations,annualEbitda,annualInterestExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,annualNetIncomeCommonStockholders,annualOtherIntangibleAssets,annualGrossProfit,trailingFreeCashFlow,quarterlyOperatingExpense,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyCashDividendsPaid,quarterlyPretaxIncome,annualOtherShortTermInvestments,annualCommonStockIssuance,annualTotalNonCurrentAssets,quarterlyPurchaseOfBusiness,annualFreeCashFlow,annualResearchAndDevelopment,annualOtherCurrentAssets,quarterlyRetainedEarnings,annualCostOfRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyAccumulatedDepreciation,trailingNetIncomeCommonStockholders,quarterlyRepaymentOfDebt,annualTaxProvision,annualTotalLiabilitiesNetMinorityInterest,quarterlyGoodwill,quarterlyNetOtherInvestingChanges,annualBasicAverageShares,quarterlyOtherCurrentAssets,annualNetIncome,annualPurchaseOfBusiness,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualOtherNonCashItems,annualCurrentDebt,quarterlyDilutedEPS,trailingTaxProvision,quarterlyNetIncome,trailingInvestingCashFlow,quarterlyResearchAndDevelopment,annualAccountsReceivable,annualStockholdersEquity,annualLongTermDebt,quarterlyLongTermDebt,quarterlyOtherNonCurrentAssets,annualPurchaseOfInvestment,quarterlyCapitalExpenditure,annualNonCurrentDeferredTaxesLiabilities,annualDepreciationAndAmortization,trailingCashDividendsPaid,annualTotalAssets,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,trailingSaleOfInvestment,trailingPretaxIncome,annualChangeInInventory,annualCurrentLiabilities,annualRetainedEarnings,quarterlyAccountsReceivable,trailingNetIncome,quarterlyCostOfRevenue,annualGoodwill,quarterlyCommonStockIssuance,quarterlyNetPPE,quarterlyTaxProvision,quarterlyInventory,annualChangeInWorkingCapital,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualSaleOfInvestment,annualInventory,trailingGrossProfit,quarterlyOtherIntangibleAssets,annualNetPPE,annualAccountsPayable,annualOperatingCashFlow,annualTotalRevenue,quarterlyBasicAverageShares,trailingRepaymentOfDebt,annualCapitalStock,trailingResearchAndDevelopment,annualOperatingIncome,annualDilutedEPS,quarterlyBeginningCashPosition,annualRepaymentOfDebt,trailingTotalRevenue,annualEndCashPosition,annualNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,annualOtherCurrentLiabilities,annualDilutedAverageShares,quarterlyTotalNonCurrentAssets,trailingChangeInCashSupplementalAsReported,quarterlyTotalAssets,annualGrossPPE,annualNonCurrentDeferredRevenue,quarterlyNetIncomeCommonStockholders,quarterlyFreeCashFlow,annualOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,quarterlyNetOtherFinancingCharges,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualPretaxIncome,quarterlyCashAndCashEquivalents,trailingOperatingIncome,quarterlyCurrentDebt,quarterlyInterestExpense,quarterlySaleOfInvestment,quarterlyPurchaseOfInvestment,trailingEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyDepreciationAndAmortization,quarterlyIncomeTaxPayable,trailingDeferredIncomeTax,annualDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingChangeInAccountPayable,annualStockBasedCompensation,quarterlyOtherIncomeExpense,trailingOtherNonCashItems,quarterlyOtherNonCashItems,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,quarterlyRepurchaseOfCapitalStock,annualChangesInAccountReceivables,trailingOperatingCashFlow,annualInvestmentsAndAdvances,quarterlyChangesInAccountReceivables,trailingBasicEPS,trailingBasicAverageShares,trailingStockBasedCompensation,quarterlyDeferredIncomeTax,annualCurrentDeferredRevenue,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualRepurchaseOfCapitalStock,quarterlyOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,trailingCommonStockIssuance,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInInventory,trailingPurchaseOfBusiness,quarterlyCurrentDeferredRevenue,annualOtherIncomeExpense,annualChangeInAccountPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingDilutedEPS,quarterlyStockBasedCompensation,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCurrentAccruedExpenses,annualIncomeTaxPayable,trailingDepreciationAndAmortization,trailingOtherIncomeExpense,quarterlyChangeInInventory,trailingDilutedAverageShares
1970-01-01 00:00:01.104451200,136566542.0,190278306.0,4827160685.0,,179309068.0,-857865489.0,,,-10307739678.0,,1187215783.0,,6736212369.0,,4393135934.0,,454107916.0,,912434418.0,1931270541.0,-5917099342.0,,-232031546.0,,237588344.0,,,0.02,,4350084401.0,638822075.0,5898984.0,413686726.0,,413857585.0,439980230.0,832200236.0,-637020404.0,,,,,,12766000.0,241068344.0,2093648656.0,,-237358904.0,,2497024.0,,686447611.0,,116817113899.0,,,,,3747250398.0,,178815175.0,956742427.0,,,20692879250.0,,413857585.0,,-209792336.0,,,52410900.0,,1682277221.0,,-15833438922.0,,7833595.0,1942112365.0,266646946.0,,,,,,,-4549019236.0,3280864439.0,,-893787246.0,1859456912.0,6032361622.0,,543055701.0,434056061.0,,3747250398.0,,15819325.0,,,,,,,,2395328467.0,,,194557149.0,14631680625.0,,1379929095.0,139463578.0,,1518647847.0,,-21965769276.0,262826182.0,382056046.0,641921930.0,0.02,,-120546893.0,131448794524.0,,-43325380.0,925200418.0,52410900.0,20692879250.0,,1815870831.0,,1379929095.0,,,,,-2221777293.0,,,,632923091.0,,7895468256.0,,,,,6435844660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.135987200,222399691.0,344957126.0,,,312397816.0,-1324618137.0,,,,,1675183981.0,,,,,,864351827.0,,1053522863.0,,,,158366331.0,,268028333.0,,,0.033333,,,1318718645.0,18427943.0,813340779.0,,697924778.0,589190853.0,1501701298.0,,,,,,,6099966.0,259028333.0,3809187017.0,,-215091040.0,,44623298.0,,1567073169.0,,,,,,,,,263828575.0,2296731524.0,,,20937743340.0,,697924778.0,-552028078.0,-327542240.0,,18427943.0,594579665.0,,,,,,61668300.0,2379910776.0,655030000.0,,,,,,172110300.0,,5484370998.0,,-1848656524.0,,,-73932378.0,1483390745.0,727346884.0,,,,65665048.0,,,,,19917845.0,,,,,15799000.0,302584069.0,,,2398852296.0,245422228.0,1109527097.0,3068774467.0,,,525652364.0,,1156744172.0,0.033333,,-46000000.0,,,-6580159.0,1059622829.0,50885985.0,20937743340.0,,,,2398852296.0,,,,,,,,,1128180402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.167523200,854278538.0,776931375.0,,,677912513.0,-2684949235.0,,,,,3679052868.0,,,,,,2353205563.0,,1989493627.0,,,,933607460.0,,170863749.0,,,0.086667,,,3320758421.0,114937053.0,2815516471.0,,1699203446.0,985276776.0,4179302602.0,,,,,,,80002624.0,165063749.0,7674027091.0,,-292463560.0,,-5690619.0,,6598526437.0,,,,,,,,,510820911.0,6295924543.0,,,19606193608.0,,1699203446.0,-715463502.0,-935311530.0,,-20695792.0,1261917400.0,,,,,,180873920.0,3655711455.0,2608665000.0,,,,,,341794894.0,,11353079959.0,,-3441661416.0,,,-621875032.0,3480408072.0,1747827371.0,,,,134140606.0,,,,,-365121990.0,,,,,49507000.0,939507270.0,,,4356320226.0,385172407.0,2392485675.0,10777829039.0,,,1051304728.0,,3402371227.0,0.086667,,-1044811418.0,,,-146544982.0,2069496251.0,201839039.0,19606193608.0,,,,4356320226.0,,,,,,,,,2864026474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,,,,4870558450.0,,,365956235.0,8536430290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4574827646.0,5300338901.0,,,,,,,,,,2003105235.0,,,,,3900116581.0,3236091389.0,,,,,,202404683.0,,,20129981.0,,,,,,,,,,,,,,,2822665000.0,812787369.0,,,,,,,,,,,,,,279537341.0,,,,,4870558450.0,,994539546.0,,356244489.0,,,77841416.0,,,,1063547446.0,,,,,,,,,,,,,,,,,,,9368232803.0,,13943060449.0,,,,,,,,1314130910.0,2376397105.0,,2298555689.0,,2866338200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,,,,,,,,,,1390215217.0,,,,1074086188.0,,,,19862538391.0,,,,3966434744.0,,1049550102.0,,,-1368728771.0,,0.030667,,,,,,,,,,316129029.0,,,-215840354.0,982142792.0,,,,-19782838.0,,,,,,,,271098060.0,,,,,-606984375.0,,,,788516220.0,,,,,,,,,0.030667,,609117844.0,,,,,,,,,-465765029.0,,,,,845542111.0,,,,,,,,,2576219527.0,,,,136600681.0,,,,-649185324.0,,,,,,,,,,,19862538391.0,,,,,,,,,,,,,,,,,,,609117844.0,230479266.0,,,-7571647.0,,,,,,,67407310.0,9446798.0,-1123959903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,1604572916.0,1207425163.0,,6003718258.0,1031565485.0,-3618606932.0,590261911.0,9680546219.0,,1810072885.0,4425121558.0,,,1383450936.0,,,3516070223.0,,2236596925.0,,,4228127836.0,219068755.0,1451732704.0,185633338.0,,-1398824881.0,0.126667,,,5256673040.0,291156155.0,3042101838.0,,2548322469.0,1772209943.0,5934091388.0,,426621949.0,4425121558.0,6638444381.0,-388247123.0,1350018546.0,106879408.0,161348851.0,12374039362.0,-1140848663.0,936992334.0,,56136080.0,3152551818.0,9113036024.0,28127502.0,,360992079.0,5337027400.0,3042101838.0,,,-536367487.0,912448399.0,9680546219.0,339132081.0,-338517155.0,20118335282.0,56136080.0,2548322469.0,-1197110640.0,-2081877730.0,1781587301.0,291156155.0,3289978200.0,,,737752505.0,,,293870313.0,5337027400.0,2759660000.0,2759660000.0,1604572916.0,,-1827047902.0,28127502.0,536998263.0,,16799160920.0,1027769417.0,-4764502880.0,,,-1440142.0,6638444381.0,3152551818.0,293870313.0,,2418054951.0,339132081.0,161348851.0,6003718258.0,322249129.0,1044245379.0,294489394.0,407639039.0,572273403.0,,106879408.0,87697032.0,1044245379.0,,1772209943.0,6003718258.0,590261911.0,4555599266.0,15047127412.0,,,1314130910.0,,4726666225.0,0.126667,,-2032141439.0,,,-324863458.0,2343476333.0,407639039.0,20118335282.0,12374039362.0,,16799160920.0,6003718258.0,,737752505.0,575574171.0,1781587301.0,,186646349.0,1314130910.0,2343476333.0,4428518622.0,2236596925.0,,3289978200.0,101714158.0,25124219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,,,,,,,,,,1466679294.0,,,,1220472080.0,,,,19571697233.0,,,,3580436685.0,,1197286484.0,,2143758124.0,-766207413.0,,0.038667,,,,,,,,,,246207214.0,,,-116144581.0,1129446080.0,,,,-18737093.0,,,,,,,,207383284.0,,,,,-829675038.0,,,,-72483491.0,,,,,,,,,0.038667,,756772293.0,,,,,,,,,-680983158.0,,,,,905968602.0,,,,,,,,,2113757391.0,,274924445.0,,223477478.0,,,,-14718840.0,,,,,,,,,,,19571697233.0,,,,,,2158476964.0,,,,,,,,,,,,,756772293.0,331507.0,,,291914635.0,,,,,,,67840404.0,238453083.0,-234332282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,,,,6830231690.4,,,871916451.62,6408463313.29,,2026538822.16,,,,1614418280.5,,,,,,,,4738098824.07,,1739955185.91,,,-2736420123.99,,,,,,,,,,,,412120541.66,10665184899.22,4863517488.16,-260026995.12,1656088169.4,,,,-204348996.17,,,,4895206214.18,,25673624.03,,345063178.54,16962023904.83,1544945825.13,,,-4314384719.99,,,495740763.78,-433004516.88,,144068611.45,,,,,,,,,985625365.6,,,,,,1234320801.69,2837611863.48,,-1060905836.02,,,,,1309910738.21,,,,,,,401156586.6,,2711560001.91,,9935194272.84,6830231690.4,346177431.19,1416667505.16,,313028510.94,4979596678.74,,126159297.85,,,,2071638447.77,,,,,,,,,,,,,,,,,,,14933595329.31,,25598780228.53,,,985625365.6,71543735.96,,,9946399335.26,1454130910.0,7327634061.75,,7201474763.9,,1388728276.62,83867016.51,-27808293.49,-985159744.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,,,,7378192372.0,,,925784116.0,7267687203.0,,1725545068.0,,,,1325278506.0,,,,21903134921.0,,,,4609763315.0,,1293855690.0,,,-1246503070.01,,0.038,,,,,,,,,,400266562.0,9410570714.0,5839125152.0,-1542254923.88,1292865399.0,,,,-104104454.83,,,,4414527373.0,,1823640.0,,330601339.0,15602367601.0,1428562051.0,,,-728836704.01,,,515672564.0,-273523081.12,,123978084.0,,,,,,,0.038,,832319127.0,,,,,,1131042400.0,2382669255.0,,-954715147.98,,,,,1052381636.0,,,,,,,303721274.0,,2884218247.0,,166557180.16,7378192372.0,240483763.0,1875134146.0,,255417611.0,-1538033792.74,,63385401.0,,,,2929798299.0,,,,,21903134921.0,,,,,,,,,,,,,,15812172449.0,,25222743163.0,,,832319127.0,-284059831.96,,,139145308.74,1454130910.0,5726826372.0,,5663440971.0,,2031000000.0,990291.0,395629087.49,-420538964.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,2963102676.0,1556597623.0,,8259305329.0,1317500017.0,-5216621189.0,727712876.0,7038424084.0,,1404462046.0,8052036264.0,2158476964.0,,906458740.0,,,3894024427.0,,5039491385.0,,,3907764184.0,561391061.0,484315944.0,10354718258.0,2719868025.0,-3902255094.0,0.146667,,,5241102174.0,98131248.0,1379208599.0,,3066200909.0,4112125201.0,6657193340.0,,498003306.0,8052036264.0,5659215485.0,328400572.0,454656000.0,29341711.0,10320718296.0,18165513868.0,-186171887.0,-1191262869.0,,94423248.0,4604213142.0,10326570983.0,131328245.0,,434452216.0,16134387640.0,1379208599.0,,,-1634970777.0,639031221.0,7038424084.0,327982407.0,-2278760096.0,20905915289.0,94423248.0,3066200909.0,-513362431.0,-1590025928.0,3044738408.0,332510559.0,2354294814.0,,,491484123.0,,,322131158.0,16134387640.0,969368289.0,969368289.0,2963102676.0,-83900000.0,-2520017047.0,131328245.0,609915278.0,,26217550132.0,625763451.0,-8651385701.0,,,-694357654.0,5659215485.0,4604213142.0,322131158.0,,2503302138.0,327982407.0,-55957602.0,8259305329.0,-171107451.0,1593507693.0,-1081891993.0,204125391.0,-2865452985.0,,29341711.0,84808013.0,1593507693.0,,4112125201.0,8259305329.0,727712876.0,4025358320.0,16983764323.0,,,1454130910.0,,5100595717.0,0.146667,5663440971.0,-7507867239.0,,2719868025.0,-3057771185.0,5068833096.0,204125391.0,20905915289.0,18165513868.0,,26217550132.0,8259305329.0,,491484123.0,-979078280.0,3044738408.0,,-22741021.0,1454130910.0,5068833096.0,4533055648.0,5039491385.0,,2354294814.0,29659944.0,-521465864.0,1556130991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
