date,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyCommonStockIssuance,annualOtherNonCashItems,quarterlyOperatingCashFlow,annualDepreciationAndAmortization,quarterlyDilutedAverageShares,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyNetIncome,annualChangeInInventory,annualStockholdersEquity,trailingStockBasedCompensation,annualBasicEPS,trailingCashDividendsPaid,annualCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyNetPPE,annualRetainedEarnings,annualInventory,quarterlyInventory,quarterlyOtherCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,annualAccountsReceivable,quarterlyLongTermDebt,annualOperatingCashFlow,annualCapitalStock,quarterlyOperatingExpense,annualCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,trailingChangeInInventory,annualOtherIntangibleAssets,quarterlyBasicEPS,annualStockBasedCompensation,annualGoodwill,quarterlyCostOfRevenue,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,trailingRepaymentOfDebt,quarterlyDepreciationAndAmortization,trailingChangeInWorkingCapital,annualEbitda,annualRepaymentOfDebt,annualOtherIncomeExpense,quarterlyFreeCashFlow,trailingGrossProfit,annualNetPPE,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualGainsLossesNotAffectingRetainedEarnings,annualOtherCurrentLiabilities,annualOperatingIncome,trailingTotalRevenue,annualNetOtherInvestingChanges,annualDilutedEPS,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualEndCashPosition,quarterlyTotalAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingChangeInCashSupplementalAsReported,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,annualAccountsPayable,trailingOtherIncomeExpense,trailingInvestingCashFlow,trailingOperatingIncome,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,annualPretaxIncome,trailingEndCashPosition,quarterlyChangesInAccountReceivables,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualSellingGeneralAndAdministration,quarterlyDilutedEPS,annualAccumulatedDepreciation,annualOtherNonCurrentAssets,trailingNetIncomeContinuousOperations,annualOperatingExpense,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,trailingDeferredIncomeTax,quarterlyTotalRevenue,annualCashAndCashEquivalents,trailingNetOtherFinancingCharges,annualCapitalExpenditure,annualCurrentAccruedExpenses,quarterlyOperatingIncome,quarterlyGrossPPE,trailingInterestExpense,annualTaxProvision,annualDilutedAverageShares,quarterlyChangeInInventory,trailingBeginningCashPosition,annualChangesInAccountReceivables,annualCurrentAssets,annualChangeInCashSupplementalAsReported,annualTotalRevenue,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyStockBasedCompensation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,annualCommonStockIssuance,annualInterestExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,quarterlyBasicAverageShares,annualNetOtherFinancingCharges,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualGrossProfit,annualTotalNonCurrentAssets,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyNetOtherInvestingChanges,trailingNetIncome,trailingCommonStockIssuance,quarterlyGoodwill,quarterlyPurchaseOfBusiness,annualTotalAssets,trailingFreeCashFlow,quarterlyCurrentLiabilities,annualNetIncome,quarterlyOtherCurrentAssets,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,trailingTaxProvision,annualCashDividendsPaid,annualBeginningCashPosition,annualBasicAverageShares,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualOtherCurrentAssets,annualCostOfRevenue,trailingDepreciationAndAmortization,annualFreeCashFlow,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,annualSaleOfInvestment,quarterlyOtherShortTermInvestments,trailingChangesInAccountReceivables,quarterlyInvestmentsAndAdvances,trailingPurchaseOfBusiness,trailingDilutedEPS,quarterlyPurchaseOfInvestment,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingResearchAndDevelopment,annualPurchaseOfInvestment,quarterlyIncomeTaxPayable,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:00.915062400,,,,,12593000.0,,,,,,,-230672000.0,,,,,159091000.0,36533000.0,-0.04,-17185000.0,207302000.0,,,,726172000.0,,,,838071000.0,,,,44022000.0,,,,,-208248000.0,,,,,,,,-357425000.0,,89667000.0,39617000.0,,-7788000.0,,4254621000.0,,,,,,39617000.0,9701461000.0,-230672000.0,-0.04,36115000.0,,587564000.0,,,-981119000.0,,-396280000.0,,-257807000.0,,-2693000.0,-248655000.0,635294000.0,,,,,,,-2266000.0,578303000.0,,,,,,,-641253000.0,,392353000.0,,,,444431000.0,414944000.0,,3619327000.0,-2182000.0,3619327000.0,,6580000.0,,36115000.0,-538000.0,,,,,45037000.0,,55818000.0,,970006000.0,,,,1220759000.0,381743000.0,,,-2182000.0,,,,,,,35038000.0,,,,,207302000.0,1106264000.0,,,,454561000.0,,444431000.0,,,5446840000.0,,,,444431000.0,3268000.0,,,1265355000.0,580264000.0,,-2182000.0,,,,,143133000.0,,,55818000.0,,,,766198000.0,234165000.0,44022000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.946598400,,,,,,,,,,,,-113824000.0,,,,,133954000.0,,-0.3,,121262000.0,,,,749447000.0,,,,,,,,-20976000.0,,,,,,,,,,,,,,,,69150000.0,,-41034000.0,,,,,,,,69150000.0,,-113824000.0,-0.3,22577000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721753000.0,,,,,722835000.0,,,-20478000.0,,,,,22577000.0,,,,,,,,84807000.0,,,,,,2017425000.0,,,,-25326000.0,,,,,,,62792000.0,,,,,121262000.0,1214675000.0,,,,791985000.0,,,,,,,,,,,,,1348629000.0,,,-25326000.0,,,,,,,,84807000.0,,,,1225440000.0,,-20976000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.978220800,,,,,,,,,,80726000.0,,-64940000.0,,,,-39467000.0,156271000.0,,0.230115,,-43579000.0,,,-216577000.0,788914000.0,,,,,,80578000.0,,103951000.0,283000.0,,576235000.0,,,,,,,,,,,,,173515000.0,,1012000.0,,,410960000.0,,,396000.0,42794000.0,92789000.0,,0.0,0.230115,18009000.0,,,18009000.0,,,,,,,387852000.0,,,,602857000.0,,43933000.0,,,,27161000.0,,,,,,,,,,803106000.0,,-191897000.0,47625000.0,,803106000.0,,,16626000.0,,,,,18009000.0,,-70566000.0,124962000.0,,,,10535000.0,85789709.0,,,,897775000.0,-4568000.0,2288022000.0,,,683000.0,19559000.0,,623854000.0,,,,1602000.0,66640000.0,,,,,5141000.0,1200089000.0,,,4175000.0,895895000.0,458585000.0,,,,,,,,,,,,1356360000.0,,,19559000.0,,20627000.0,,,,,22577000.0,84845196.0,,579921000.0,10274000.0,1392127000.0,,33385000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.985996800,,,,,,,,,,,82951381.0,,3873000.0,,3873000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.04669,,,,,,,,,,,,,,,,,,,,,,,,3873000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04669,,,,,,,,,,,729359000.0,,,,,729359000.0,,,,,,,,,,,,,,,,,,,729359000.0,,,,,,82951381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:00.993859200,,,,,,,,,,,86430254.0,,14124000.0,,14124000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.16675,,,,,,,,,,,,,,,,,,,,,,,,14124000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163415,,,,,,,,,,,607478000.0,,,,,607478000.0,,,,,,,,,,,,,,,,,,,607478000.0,,,,,,84701649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.001808000,,,,,,,,,,,86175780.0,,15232000.0,,15232000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.18009,,,,,,,,,,,,,,,,,,,,,,,,15232000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176755,,,,,,,,,,,598793000.0,,,,,598793000.0,,,,,,,,,,,,,,,,,,,598793000.0,,,,,,84579932.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.009756800,,103485000.0,,,,,,,,97555000.0,,-451008000.0,-16040000.0,,-21787000.0,13101000.0,288571000.0,,0.133333,,347580000.0,,711282000.0,-205294000.0,982000000.0,982000000.0,30027000.0,,,,93704000.0,932022000.0,103536000.0,3000.0,,693749000.0,,,,,,,,93704000.0,176218000.0,,,,200621000.0,,-26364000.0,,,711282000.0,,3000.0,-2676000.0,30027000.0,103066000.0,,0.0,0.13,18117000.0,-21787000.0,,18117000.0,1950615000.0,,18117000.0,,18117000.0,,429041000.0,,,,950486000.0,58463000.0,36273000.0,,814767000.0,,28501000.0,,,429041000.0,,,,-550000.0,,,959266000.0,,-239204000.0,103485000.0,,972960000.0,-2676000.0,,17189000.0,,1662044000.0,,582009000.0,18117000.0,,-63695000.0,176218000.0,-1832564000.0,950486000.0,,11312000.0,87474000.0,,,,1135848000.0,108000.0,2517639000.0,,,-3023000.0,11442000.0,,968295000.0,,,-1832564000.0,2381000.0,61895000.0,,,,,-17250000.0,1662044000.0,-205294000.0,968295000.0,-22512000.0,1076026000.0,814767000.0,,288571000.0,,,1135848000.0,,,,,,,1950615000.0,,693749000.0,11442000.0,42027000.0,58463000.0,,-239204000.0,,,18009000.0,85911000.0,36273000.0,932022000.0,42027000.0,1441613000.0,,39841000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.017532800,,92076000.0,-36463000.0,-22433000.0,,,91063000.0,,95430000.0,,105313343.0,,12871000.0,-26421000.0,12096000.0,,,,,,,8158000.0,720309000.0,,,1015848000.0,33640000.0,,,-10292000.0,,863457000.0,,,377589000.0,,47170000.0,,,0.12006,,,567579000.0,114356000.0,186639000.0,,32910000.0,,,,,69009000.0,,,18117000.0,3000.0,,,,,,,,12096000.0,,,2049204000.0,,65287000.0,,65287000.0,,,,,,,19404000.0,,27598000.0,812385000.0,,,,,517340000.0,5415000.0,,42841000.0,,,436508000.0,,0.11339,,,,,-2676000.0,,,,1657712000.0,,1004087000.0,,,,,58919000.0,984612000.0,,,,-42132000.0,,,,,,,,,,,,,,91829000.0,,,65287000.0,-25827000.0,,101448276.0,,,-193198000.0,900689000.0,,,,,391492000.0,21029000.0,,1236819000.0,377589000.0,0.0,,,,,,,757023000.0,,41328000.0,,,-264303000.0,,,,,37232000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.025395200,,72133000.0,31816000.0,-100816000.0,,,14297000.0,,86474000.0,,109626000.0,,23565000.0,-20217000.0,15941000.0,,,,,,,14942000.0,715697000.0,,,1074653000.0,39676000.0,,,-7252000.0,,762270000.0,,,284135000.0,,-25743000.0,,,0.15,,,443703000.0,118101000.0,209192000.0,,25562000.0,,,,,66257000.0,,,65287000.0,4000.0,,,,,,,,15941000.0,,,2070098000.0,,39544000.0,,39544000.0,,,,,,,11549000.0,,19120000.0,787830000.0,,,,,585119000.0,17616000.0,,14849000.0,,,349014000.0,,0.146667,,,,,-2100000.0,,,,1643206000.0,,792717000.0,,,,,64879000.0,1001002000.0,,,,-59295000.0,,,,,,,,,,,,,,90441000.0,,,39544000.0,-11401000.0,,106158000.0,,,-177257000.0,797670000.0,,,,,426892000.0,38507000.0,,1282268000.0,284135000.0,0.0,,,,,,,845536000.0,,49970000.0,,,-285305000.0,,,,,35400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.033344000,,65598000.0,-39083000.0,-4959000.0,,,495000.0,,36976000.0,,110175000.0,,28658000.0,-21886000.0,28363000.0,,,,,,,18170000.0,718352000.0,,,1078388000.0,35276000.0,,,-7949000.0,,761226000.0,,,278869000.0,,17299000.0,,,0.266667,,,439000000.0,131957000.0,223682000.0,,25986000.0,,,,,15090000.0,,,39544000.0,4000.0,,,,,,,,28363000.0,,,2083203000.0,,56843000.0,,56843000.0,,,,,,,11542000.0,,16016000.0,783950000.0,,,,,554609000.0,18021000.0,,-34200000.0,,,349662000.0,,0.256667,,,,,-2108000.0,,,,1627012000.0,,788662000.0,,,,,70793000.0,1010869000.0,,,,-8603000.0,,,,,,,,,,,,,,96779000.0,,,56843000.0,-14718000.0,,107019000.0,,,-148894000.0,801903000.0,,,,,456191000.0,46828000.0,,1299253000.0,278869000.0,-3411000.0,,,,,,,825109000.0,,32065000.0,,,-292517000.0,,,,,40677000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
