date,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,annualRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,quarterlyNonCurrentDeferredRevenue,quarterlyGrossProfit,annualOperatingExpense,quarterlyGrossPPE,quarterlyTotalLiabilitiesNetMinorityInterest,annualTaxProvision,trailingSellingGeneralAndAdministration,annualCapitalExpenditure,trailingNetOtherFinancingCharges,quarterlySellingGeneralAndAdministration,trailingDeferredIncomeTax,annualCurrentAccruedExpenses,annualTotalRevenue,quarterlyOtherNonCashItems,annualCurrentAssets,quarterlyIncomeTaxPayable,trailingOperatingExpense,quarterlyCashDividendsPaid,quarterlyCurrentLiabilities,quarterlyChangeInInventory,annualInterestExpense,trailingBeginningCashPosition,trailingCostOfRevenue,annualChangesInAccountReceivables,quarterlyRetainedEarnings,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,quarterlyStockBasedCompensation,annualDeferredIncomeTax,quarterlyEbitda,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,annualChangeInAccountPayable,quarterlyRepurchaseOfCapitalStock,annualAccumulatedDepreciation,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingNetOtherInvestingChanges,annualEbitda,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyTotalNonCurrentAssets,annualOtherNonCurrentLiabilities,trailingPretaxIncome,annualCashCashEquivalentsAndMarketableSecurities,trailingInterestExpense,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyDilutedEPS,trailingOperatingIncome,trailingCapitalExpenditure,annualOtherIncomeExpense,annualPretaxIncome,annualOperatingIncome,trailingPurchaseOfInvestment,annualEndCashPosition,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingTotalRevenue,trailingOtherIncomeExpense,annualNonCurrentDeferredRevenue,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,annualInvestmentsAndAdvances,quarterlyCapitalStock,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,trailingInvestingCashFlow,annualAccountsPayable,annualGrossPPE,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyCurrentDebt,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,annualPurchaseOfBusiness,annualDepreciationAndAmortization,annualOtherNonCashItems,trailingPurchaseOfBusiness,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,annualStockBasedCompensation,quarterlyInventory,quarterlyNetPPE,annualStockholdersEquity,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,annualChangeInInventory,annualBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,quarterlyAccumulatedDepreciation,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualOperatingCashFlow,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherCurrentLiabilities,annualAccountsReceivable,annualPurchaseOfInvestment,trailingOperatingCashFlow,quarterlyLongTermDebt,quarterlyOperatingExpense,quarterlyPretaxIncome,annualGoodwill,annualInventory,quarterlyTaxProvision,annualSaleOfInvestment,quarterlyAccountsReceivable,quarterlyDilutedAverageShares,annualNetPPE,annualCurrentLiabilities,annualOtherIntangibleAssets,annualBasicEPS,trailingChangeInInventory,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,quarterlyOtherShortTermInvestments,trailingNetIncomeCommonStockholders,annualChangeInWorkingCapital,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualDilutedAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalAssets,quarterlyPurchaseOfBusiness,trailingNetIncome,quarterlyCurrentAssets,quarterlyNetOtherInvestingChanges,trailingCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGoodwill,quarterlyStockholdersEquity,annualRetainedEarnings,quarterlyBasicEPS,quarterlyBasicAverageShares,annualCostOfRevenue,annualCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyRepaymentOfDebt,annualBeginningCashPosition,quarterlyOtherCurrentAssets,annualLongTermDebt,annualCurrentDebt,annualNetIncome,annualCashDividendsPaid,trailingTaxProvision,annualFreeCashFlow,annualDilutedEPS,annualTotalNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,trailingDilutedAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,quarterlyResearchAndDevelopment,trailingBasicAverageShares,trailingResearchAndDevelopment,trailingChangesInAccountReceivables,trailingDilutedEPS
1990-03-31,,,38300000.0,,284400000.0,,,58400000.0,2200000.0,,,75100000.0,,2174600000.0,798600000.0,,,,,15200000.0,,,,,,,,,218300000.0,-3100000.0,,,,,221400000.0,,,0.0,-24600000.0,,,,,60800000.0,,,,-7100000.0,,,,,108200000.0,0.0,,,1291900000.0,,,,,,,,,,,12500000.0,12500000.0,0.32,,,,,,,,,,,,,22500000.0,,1601500000.0,16900000.0,,,,,,,,,,,,11500000.0,10700000.0,-14200000.0,,,,,,0.0,,,,190300000.0,1136400000.0,,,400000.0,,,,,,-1038200000.0,,16900000.0,16900000.0,155500000.0,-106100000.0,122400000.0,,,,31500000.0,207600000.0,,,,415900000.0,36800000.0,27200000.0,,,10300000.0,,,52812500.0,,,,,,-8300000.0,,,,,,209300000.0,,580300000.0,,,,309600000.0,-10400000.0,,,,,802900000.0,,0.32,52812500.0,,,,,,4900000.0,,,,,,,,,132900000.0,,,,,,,,,,,,
1990-06-30,82600000.0,29600000.0,36600000.0,,307100000.0,-28500000.0,,63900000.0,-2200000.0,,,80900000.0,154200000.0,2203300000.0,765000000.0,45000000.0,,-94300000.0,,16500000.0,,,1105700000.0,,245500000.0,,,,211600000.0,35400000.0,47300000.0,,,,238000000.0,,,0.0,-77800000.0,,0.0,,9100000.0,64400000.0,82600000.0,195100000.0,,-7200000.0,-1059200000.0,553400000.0,,260800000.0,86100000.0,0.0,,,1339200000.0,139100000.0,,29600000.0,,,,190100000.0,,-79400000.0,-61900000.0,29600000.0,29600000.0,,,,6600000.0,127600000.0,168300000.0,,0.0,,,,,,27800000.0,,1584700000.0,23800000.0,,,,,,,,,,2203300000.0,,9200000.0,21500000.0,-36200000.0,,,92500000.0,,,0.0,,,,154900000.0,1144100000.0,819700000.0,29300000.0,2600000.0,,24500000.0,52611465.0,-183800000.0,,-1059200000.0,-165900000.0,23800000.0,23800000.0,195100000.0,-27400000.0,122300000.0,,287800000.0,,29300000.0,190100000.0,,,,385000000.0,44300000.0,30000000.0,,154900000.0,6200000.0,,,,1144100000.0,211600000.0,,1.57,,17100000.0,322500000.0,,,67200000.0,,226200000.0,52611465.0,553400000.0,1584700000.0,,,245500000.0,-49400000.0,,765000000.0,,,819700000.0,238000000.0,,,783200000.0,,6100000.0,,91500000.0,6100000.0,385000000.0,21500000.0,82600000.0,,,193500000.0,1.57,1339200000.0,139100000.0,61700000.0,,,,,,,,,,,
1990-09-30,,,47200000.0,,266100000.0,,,-51100000.0,6400000.0,,,83700000.0,,2224200000.0,759300000.0,,,,,13000000.0,,,,,,,,-7100000.0,185000000.0,-18800000.0,,,,,253900000.0,,,0.0,-31500000.0,,,,,70700000.0,,,,,,,,,-13400000.0,29600000.0,,,1339800000.0,,,,,,,,,,,4700000.0,4700000.0,0.44,,,,,,,,,,,,,23500000.0,,1594900000.0,23000000.0,,,,,,,,,,,,9500000.0,11500000.0,-22300000.0,,,,,,0.0,,,,173700000.0,1142600000.0,,,200000.0,,,,,,-1081600000.0,,23000000.0,23000000.0,197200000.0,-2300000.0,8900000.0,,,,35700000.0,173500000.0,,,,399800000.0,36500000.0,37900000.0,,,14900000.0,,,52272727.0,,,,,,-24900000.0,,,,,,182400000.0,,574300000.0,,,,255100000.0,-9300000.0,,,,,835600000.0,,0.44,52272727.0,,,,,,5700000.0,,,,,,,,,138800000.0,,,,,,,,,,,,
1990-12-31,,,51600000.0,,276400000.0,,,-30500000.0,5100000.0,,,90700000.0,,2256500000.0,791100000.0,,,,,15800000.0,,,,,,,,-7100000.0,188000000.0,-16600000.0,,,,,271700000.0,,,0.0,-45500000.0,,,,,74900000.0,,,,,,,,,-4400000.0,0.0,,,1355000000.0,,,,,,,,,,,5700000.0,5700000.0,0.47,,,,,,,,,,,,,23000000.0,,1644600000.0,24900000.0,,,,,,,,,,,,10300000.0,11500000.0,-36200000.0,,,,,,0.0,,,,190300000.0,1155400000.0,,,200000.0,,,,,,-1101100000.0,,24900000.0,24900000.0,199600000.0,14700000.0,31800000.0,,,,40800000.0,176500000.0,,,,421600000.0,39100000.0,41500000.0,,,16600000.0,,,52978723.0,,,,,,1000000.0,,,,,,185700000.0,,603100000.0,,,,289600000.0,-9700000.0,,,,,853500000.0,,0.47,52978723.0,,,,,,4800000.0,,,,,,,,,140700000.0,,,,,,,,,,,,
1991-03-31,,,40900000.0,,286100000.0,,,15300000.0,1700000.0,,,81100000.0,,2297600000.0,1024100000.0,,,,,17200000.0,,,,,,,,-6800000.0,208900000.0,-5100000.0,,,,,283500000.0,,,0.0,-57500000.0,,,,,63900000.0,,,,,,,,,20000000.0,0.0,,,1385000000.0,,,,,,,,,,,1600000.0,1600000.0,0.38,,,,,,,,,,,,,22400000.0,,1676100000.0,18600000.0,,,,,,,,,,,,13700000.0,11500000.0,-46000000.0,,,,,,-213600000.0,,,,195400000.0,1178500000.0,,,1500000.0,,,,,,-1119100000.0,,18600000.0,18600000.0,206500000.0,-12600000.0,66000000.0,,,,42500000.0,197400000.0,,,,629400000.0,40200000.0,28700000.0,,,10100000.0,,,48947368.0,,,,,,-4100000.0,,,,,,205000000.0,,815200000.0,,,,291100000.0,-11800000.0,,,,,652000000.0,,0.38,48947368.0,,,,,,4400000.0,,,,,,,,,143300000.0,,,,,,,,,,,,
1991-06-30,95800000.0,38800000.0,36100000.0,,302600000.0,-388000000.0,,59900000.0,500000.0,,,76500000.0,155300000.0,2358300000.0,1040700000.0,57000000.0,,-168500000.0,,19100000.0,,,1131200000.0,,295600000.0,,,-7000000.0,247500000.0,18800000.0,41100000.0,,,,305800000.0,,196600000.0,0.0,-70700000.0,,0.0,,13700000.0,57400000.0,95800000.0,222800000.0,,-174400000.0,-1137400000.0,793200000.0,,266000000.0,39000000.0,0.0,,,1443700000.0,142500000.0,,38800000.0,,,,224600000.0,,-55600000.0,9200000.0,38800000.0,38800000.0,,,,18100000.0,152800000.0,175800000.0,,0.0,,,,,,21300000.0,,1739300000.0,29300000.0,,,,,,,,,,2358300000.0,,7600000.0,22900000.0,-64000000.0,,,90200000.0,,,0.0,,,,176600000.0,1220900000.0,698600000.0,43000000.0,16200000.0,,-21700000.0,49637306.0,4700000.0,,-1137400000.0,-205200000.0,29300000.0,29300000.0,222800000.0,4900000.0,103000000.0,,209700000.0,,43000000.0,224600000.0,,,,607700000.0,40400000.0,44700000.0,,176600000.0,15400000.0,,,,1220900000.0,247500000.0,,1.93,,37200000.0,331100000.0,,,-6400000.0,,226100000.0,49637306.0,793200000.0,1739300000.0,,,295600000.0,-24800000.0,,1040700000.0,,,698600000.0,305800000.0,,,800100000.0,,7400000.0,,29600000.0,7400000.0,607700000.0,22900000.0,95800000.0,-28000000.0,,41200000.0,1.93,1443700000.0,142500000.0,65100000.0,,,,,,,,,,,
1991-09-30,,,43400000.0,,258700000.0,,,-9400000.0,4800000.0,,,79300000.0,,2412400000.0,1051800000.0,,,,,13600000.0,,,,,,,,-5800000.0,235100000.0,-6600000.0,,,,,320000000.0,,,0.0,-77100000.0,,,,,65700000.0,,,,,,,,,-18000000.0,38800000.0,,,1500300000.0,,,,,,,,,,,10800000.0,10800000.0,0.46,,,,,,,,,,,,,22300000.0,,1775700000.0,20000000.0,,,,,,,,,,,,10900000.0,12100000.0,-59000000.0,,,,,,-300000.0,,,,183200000.0,1257300000.0,,,900000.0,,,,,,-1155100000.0,,20000000.0,20000000.0,243000000.0,8100000.0,41000000.0,,,,47800000.0,223000000.0,,,,632700000.0,35900000.0,33400000.0,,,13400000.0,,,43478261.0,,,,,,-28000000.0,,,,,,179400000.0,,816700000.0,,,,275400000.0,-18100000.0,,,,,723900000.0,,0.46,43478261.0,,,,,,7900000.0,,,,,,,,,136200000.0,,,,,,,,,,,,
1991-12-31,,,51300000.0,,252600000.0,,,-73600000.0,5500000.0,,,87500000.0,,2453700000.0,1143100000.0,,,,,13900000.0,,,,,,,,-6000000.0,219000000.0,-18700000.0,,,,,336100000.0,,,0.0,-52900000.0,,,,,73600000.0,,,,,,,,,-75000000.0,0.0,,,1534000000.0,,,,,,,,,,,27100000.0,27100000.0,0.5,,,,,,,,,,,,,22200000.0,,1883500000.0,22100000.0,,,,,,,,,,,,15500000.0,11800000.0,-44800000.0,,,,,,0.0,,,,201900000.0,1279300000.0,,,1000000.0,,,,,,-1174400000.0,,22100000.0,22100000.0,254700000.0,99400000.0,-30200000.0,,,,53300000.0,207200000.0,,,,738400000.0,36200000.0,36800000.0,,,14700000.0,,,44200000.0,,,,,,16300000.0,,,,,,165100000.0,,924100000.0,,,,349500000.0,-8100000.0,,,,,740400000.0,,0.5,44200000.0,,,,,,6500000.0,,,,,,,,,132400000.0,,,,,,,,,,,,
1992-03-31,,,43000000.0,,267500000.0,,,56700000.0,143900000.0,,,81100000.0,,2306400000.0,1217800000.0,,,,,15900000.0,,,,,,,,-6000000.0,234700000.0,1000000.0,,,,,205800000.0,,,0.0,40600000.0,,,,,65200000.0,,,,,,,,,34600000.0,0.0,,,1497400000.0,,,,,,,,,,,50600000.0,50600000.0,0.87,,,,,,,,,,,,,22100000.0,,1829600000.0,38500000.0,,,,,,,,,,,,15700000.0,11600000.0,-38700000.0,,,,,,0.0,,,,200900000.0,1248800000.0,,,35100000.0,,,,,,-1057600000.0,,38500000.0,38500000.0,248600000.0,-90400000.0,73300000.0,,,,197200000.0,223100000.0,,,,654200000.0,38100000.0,62400000.0,,,23900000.0,,,44252874.0,,,,,,23500000.0,,,,,,186400000.0,,983100000.0,,,,332200000.0,-2200000.0,,,,,611800000.0,,0.87,44252874.0,,,,,,7100000.0,,,,,,,,,131700000.0,,,,,,,,,,,,
1992-06-30,90900000.0,32600000.0,23700000.0,,279700000.0,,,-1300000.0,16000000.0,73300000.0,,65100000.0,151400000.0,2322400000.0,1162600000.0,50500000.0,,-177700000.0,,24700000.0,,,1058500000.0,,265800000.0,,,-6000000.0,185600000.0,33100000.0,44500000.0,,,,207400000.0,,,0.0,-49600000.0,,0.0,,170200000.0,40400000.0,-74600000.0,245400000.0,,,-1055600000.0,977000000.0,,244700000.0,25100000.0,0.0,,,1512200000.0,133200000.0,,32600000.0,,,,100100000.0,,-43000000.0,-6200000.0,32600000.0,32600000.0,,,,24500000.0,141400000.0,161400000.0,,0.0,,,,,,16700000.0,,1778000000.0,7600000.0,,,,,,,,,73300000.0,2322400000.0,,2800000.0,12200000.0,-35200000.0,,,83300000.0,-192400000.0,,300000.0,,,,167800000.0,1266800000.0,615400000.0,213200000.0,-12100000.0,,8800000.0,44142012.0,-11600000.0,,-1055600000.0,-139000000.0,7600000.0,7600000.0,245400000.0,-28700000.0,60300000.0,,144400000.0,,213200000.0,100100000.0,,,,630600000.0,41400000.0,8800000.0,,167800000.0,1200000.0,,,,1266800000.0,185600000.0,,-1.69,,-18000000.0,312800000.0,,,-27600000.0,,214600000.0,44142012.0,977000000.0,1778000000.0,,,265800000.0,-14600000.0,,1162600000.0,,,615400000.0,207400000.0,,,745700000.0,,10100000.0,,38800000.0,10100000.0,630600000.0,12200000.0,-74600000.0,-23800000.0,,-33300000.0,-1.69,1512200000.0,133200000.0,68100000.0,,,,,,,,,,,
1992-09-30,,,35600000.0,,220900000.0,,,-25700000.0,5600000.0,63000000.0,,68200000.0,,2339600000.0,1198400000.0,,,,,16200000.0,,,,,,,,-5900000.0,195700000.0,-20800000.0,,,,,207400000.0,,,0.0,-35500000.0,,,,,52000000.0,,,,,,,,,-5500000.0,32600000.0,,,1514900000.0,,,,,,,,,,,43700000.0,43700000.0,0.45,,,,,,,,,,,,,16400000.0,,1827600000.0,19700000.0,,,,,,,,,,,,10700000.0,12200000.0,-35000000.0,,,,,,0.0,,,,188600000.0,1284000000.0,,,9600000.0,,,,,,-1055600000.0,,19700000.0,19700000.0,230900000.0,17100000.0,29500000.0,,,,218800000.0,120500000.0,,,,653600000.0,32600000.0,34500000.0,,,14800000.0,,,43777778.0,,,,,,11100000.0,,,,,,152700000.0,,1002700000.0,,,,312700000.0,-500000.0,,,,,629200000.0,,0.45,43777778.0,,,,,,9400000.0,,,,,,,,,130300000.0,,,,,,,,,,,,
1992-12-31,,,18600000.0,,197500000.0,,,-57900000.0,200000.0,60400000.0,,48400000.0,,2366100000.0,1216900000.0,,,,,13800000.0,,,,,,,,-6000000.0,175900000.0,-24500000.0,,,,,207400000.0,,,0.0,-40900000.0,,,,,34600000.0,,,,,,,,,-72600000.0,0.0,,,1534300000.0,,,,,,,,,,,2600000.0,2600000.0,0.09,,,,,,,,,,,,,15500000.0,,1844000000.0,3900000.0,,,,,,,,,,,,13000000.0,12200000.0,-40300000.0,,,,,,0.0,,,,213100000.0,1310500000.0,,,1300000.0,,,,,,-1055600000.0,,3900000.0,3900000.0,223800000.0,32100000.0,-32300000.0,,,,219000000.0,103300000.0,,,,691700000.0,29800000.0,6900000.0,,,3000000.0,,,43333333.0,,,,,,-41100000.0,,,,,,149100000.0,,1041000000.0,,,,309700000.0,-600000.0,,,,,627100000.0,,0.09,43333333.0,,,,,,7200000.0,,,,,,,,,130300000.0,,,,,,,,,,,,
1993-03-31,,,-163100000.0,,222800000.0,,,63000000.0,-68100000.0,65100000.0,,36900000.0,,2393500000.0,1408500000.0,,,,,184000000.0,,,,-800000.0,,,,-6000000.0,676700000.0,-6700000.0,,,,,99400000.0,,,0.0,-15100000.0,,,,,-147000000.0,,,,,,,,,61000000.0,0.0,,,1535300000.0,,,,,,,,,,,55700000.0,55700000.0,-2.58,,,,,,,,,,,,,16100000.0,,1915900000.0,-113700000.0,,,,,,,,,,,,10300000.0,432200000.0,-15500000.0,,,,,,0.0,,,,219800000.0,1309100000.0,,,-300000.0,,,,,,-1084400000.0,,-113700000.0,-113700000.0,226200000.0,-8300000.0,76500000.0,,,,150900000.0,179400000.0,,,,449500000.0,200000000.0,-173800000.0,,,-60100000.0,,,44069767.0,,,,,,53100000.0,,,,,,185900000.0,,731800000.0,,,,380600000.0,200000.0,,,,,507400000.0,,-2.58,44069767.0,,,,,,6500000.0,,,,,,,,,131400000.0,,,,,,,,,,,,
1993-06-30,-120000000.0,111600000.0,-31800000.0,,255900000.0,,,30000000.0,-16100000.0,75900000.0,,33300000.0,312800000.0,2422000000.0,1625200000.0,-57300000.0,,-106100000.0,,51600000.0,,,897100000.0,,433400000.0,,,100000.0,238300000.0,55500000.0,50900000.0,,,,22500000.0,,,0.0,-17400000.0,,0.0,,-78400000.0,-18300000.0,-167100000.0,295700000.0,,,-1095500000.0,1386900000.0,,-64900000.0,-62800000.0,0.0,,,1622200000.0,176000000.0,,111600000.0,,,,129100000.0,,-3300000.0,79000000.0,111600000.0,111600000.0,,,,-47100000.0,-177300000.0,-126400000.0,,0.0,,,,,,13500000.0,,2055600000.0,-77000000.0,,,,,,,,,75900000.0,2422000000.0,,19900000.0,33300000.0,-15300000.0,,,61500000.0,,,0.0,,,,164300000.0,1326500000.0,430400000.0,317500000.0,-40300000.0,,3500000.0,44089710.0,161700000.0,,-1095500000.0,-108900000.0,-29900000.0,-77000000.0,295700000.0,120800000.0,-47500000.0,,26200000.0,,317500000.0,129100000.0,,,,893400000.0,65100000.0,-44900000.0,,164300000.0,-15000000.0,,,,1326500000.0,238300000.0,,-3.79,,55900000.0,186400000.0,,,9400000.0,,222600000.0,44089710.0,1386900000.0,2055600000.0,,,433400000.0,-2400000.0,,1625200000.0,,,430400000.0,22500000.0,,,710700000.0,,12400000.0,,32600000.0,12400000.0,893400000.0,33300000.0,-167100000.0,-17800000.0,,-79900000.0,-3.79,1622200000.0,176000000.0,251300000.0,,,,,,,,,,,
1993-09-30,,,-6500000.0,,266400000.0,,,-35700000.0,-9800000.0,105900000.0,,32800000.0,,3073800000.0,1780200000.0,,,,,13900000.0,,,,,,,,-17200000.0,262200000.0,1400000.0,,,,,22500000.0,,,0.0,-8300000.0,,,,,18900000.0,,,,,,,,,-47200000.0,111600000.0,,,2289200000.0,,,,,,,,,,,65800000.0,65800000.0,-1.05,,,,,,,,,,,,,25400000.0,,2824000000.0,-46300000.0,,,,,,,,,,,,25800000.0,40600000.0,-11800000.0,,,,,,0.0,,,,307700000.0,1978300000.0,,,6800000.0,,,,,,-1095500000.0,,-22500000.0,-46300000.0,310900000.0,-2100000.0,-35400000.0,,,,328900000.0,115700000.0,,,,908000000.0,39300000.0,-24300000.0,,,-1800000.0,,,44095238.0,,,,,,-45800000.0,,,,,,233600000.0,,1518000000.0,,,,534800000.0,3500000.0,,,,,383800000.0,,-1.05,44095238.0,,,,,,15400000.0,,,,,,,,,281100000.0,,,,,,,,,,,,
1993-12-31,,,18100000.0,,329000000.0,,,-40000000.0,-8700000.0,70600000.0,,60800000.0,,3044100000.0,1677200000.0,,,,,15700000.0,,,,,,,,0.0,206100000.0,10300000.0,,,,,22500000.0,,,0.0,200000.0,,,,,46700000.0,,,,,,,,,-29200000.0,0.0,,,2270100000.0,,,,,,,,,,,87100000.0,87100000.0,-0.07,,,,,,,,,,,,,28600000.0,,2826300000.0,-3600000.0,,,,,,,,,,,,20600000.0,46800000.0,-700000.0,,,,,,113500000.0,,,,294300000.0,1948600000.0,,,-17500000.0,,,,,,-1095500000.0,,-3600000.0,-3600000.0,321500000.0,49600000.0,-28500000.0,,,,336100000.0,88700000.0,,,,847200000.0,42700000.0,-26300000.0,,,-22700000.0,,,51428571.0,,,,,,21300000.0,,,,,,268200000.0,,1471100000.0,,,,556200000.0,900000.0,,,,,493700000.0,,-0.07,51428571.0,,,,,,11800000.0,,,,,,,,,287800000.0,,,,,,,,,,,,
1994-03-31,,,61900000.0,,410500000.0,,,58100000.0,-22400000.0,92200000.0,,105300000.0,,3023900000.0,1690300000.0,,,,,15800000.0,,,,,,,,-31000000.0,266800000.0,25900000.0,,,,,22500000.0,,,0.0,-6900000.0,,,,,90800000.0,,,,,,,,,87700000.0,0.0,,,2254300000.0,,,,,,,,,,,123200000.0,123200000.0,0.11,,,,,,,,,,,,,28900000.0,,2842400000.0,5400000.0,,,,,,,,,,,,20900000.0,50500000.0,-7200000.0,-100000.0,,,,,0.0,,,,265100000.0,1928400000.0,,,3900000.0,,,,,,-1095500000.0,,5400000.0,5400000.0,325900000.0,-51900000.0,94900000.0,,,,316400000.0,124100000.0,,,,822600000.0,43400000.0,21700000.0,,,16300000.0,,,49090909.0,,,,,,36100000.0,,,,,,305200000.0,,1423500000.0,,,,588100000.0,300000.0,,,,,502300000.0,,0.11,49090909.0,,,,,,12400000.0,,,,,,,,,284500000.0,,,,,,,,,,,,
1994-06-30,-3600000.0,169000000.0,68100000.0,,435600000.0,,,88800000.0,42500000.0,110300000.0,,128200000.0,188400000.0,3394100000.0,1545200000.0,11400000.0,,-40700000.0,,20600000.0,,,1441500000.0,,534000000.0,,,-98600000.0,209400000.0,9000000.0,104400000.0,,,,-6300000.0,,255500000.0,0.0,-5800000.0,,0.0,,1600000.0,107600000.0,-28800000.0,316900000.0,,,-1466700000.0,1335800000.0,,264000000.0,91100000.0,0.0,,,2244300000.0,275100000.0,,169000000.0,,,,98000000.0,,0.0,57400000.0,169000000.0,169000000.0,,,,25700000.0,7800000.0,141600000.0,,0.0,,,,,,39500000.0,,2778300000.0,15700000.0,,,,,,,,,110300000.0,3394100000.0,,16500000.0,1100000.0,-21000000.0,142100000.0,,122400000.0,,,0.0,,,,253100000.0,1927400000.0,655000000.0,372600000.0,11900000.0,,46600000.0,50526316.0,-64900000.0,,-1466700000.0,-20800000.0,17100000.0,15700000.0,316900000.0,-60500000.0,112100000.0,,143100000.0,,372600000.0,98000000.0,,,,688100000.0,60100000.0,36700000.0,,253100000.0,19600000.0,,,,1927400000.0,209400000.0,,-0.57,,45800000.0,330000000.0,,,71200000.0,,307400000.0,50526316.0,1335800000.0,2778300000.0,,,534000000.0,-4700000.0,,1545200000.0,,,655000000.0,-6300000.0,,,1111500000.0,,2800000.0,,111600000.0,2800000.0,688100000.0,1100000.0,-28800000.0,-146800000.0,,102400000.0,-0.57,2244300000.0,275100000.0,66000000.0,,,,,,,,,,,
1994-09-30,,,62400000.0,,420800000.0,,,-28000000.0,3000000.0,96100000.0,,109500000.0,,3410600000.0,1506100000.0,,,,,14300000.0,,,,,,,,-44400000.0,205900000.0,10000000.0,,,,,8400000.0,,,0.0,-5800000.0,,,,,95200000.0,,,,,,,,,37600000.0,169000000.0,,,2223000000.0,,,,,,,,,,,117700000.0,117700000.0,0.25,,,,,,,,,,,,,32800000.0,,2732900000.0,14700000.0,,,,,,,,,,,,15000000.0,1100000.0,-11600000.0,,,,,,0.0,,,,142000000.0,1913700000.0,,,8800000.0,,,,,,-1496900000.0,,21800000.0,14700000.0,309300000.0,-94700000.0,49200000.0,,,,370600000.0,108700000.0,,,,637700000.0,47100000.0,34700000.0,,,12900000.0,,,58800000.0,,,,,,-51300000.0,,,,,,311300000.0,,1300200000.0,,,,509900000.0,5800000.0,,,,,670000000.0,,0.25,58800000.0,,,,,,7100000.0,,,,,,,,,291900000.0,,,,,,,,,,,,
1994-12-31,,,92300000.0,,451800000.0,,,2000000.0,-3500000.0,96000000.0,,147800000.0,,3423000000.0,1455200000.0,,,,,21600000.0,,,,,,,,,213400000.0,-12000000.0,,,,,31600000.0,,,0.0,-16600000.0,,,,,126200000.0,,,,,,,,,75900000.0,0.0,,,2210300000.0,,,,,,,,,,,76600000.0,76600000.0,0.44,,,,,,,,,,,,,33900000.0,,2676900000.0,26100000.0,,,,,,,,,,,,13300000.0,8800000.0,-15600000.0,,,,,,-62300000.0,,,,255100000.0,1896900000.0,,,500000.0,,,,,,-1526100000.0,,27900000.0,26100000.0,313400000.0,-116000000.0,91500000.0,,,,374500000.0,108600000.0,,,,576400000.0,55500000.0,45500000.0,,,17600000.0,,,59318182.0,,,,,,-41100000.0,,,,,,304000000.0,,1241800000.0,,,,466600000.0,-1000000.0,,,,,693300000.0,,0.44,59318182.0,,,,,,5000000.0,,,,,,,,,290900000.0,,,,,,,,,,,,
