,timestamp,quarterlyGrossProfit,annualAccumulatedDepreciation,quarterlyAccountsPayable,annualSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,annualOperatingExpense,quarterlyChangeInAccountPayable,annualInvestmentsAndAdvances,trailingRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyBasicAverageShares,annualOtherNonCurrentAssets,trailingSellingGeneralAndAdministration,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualCashAndCashEquivalents,annualNetIncomeContinuousOperations,annualCapitalExpenditure,trailingDeferredIncomeTax,quarterlyGrossPPE,quarterlyTotalRevenue,quarterlyIncomeTaxPayable,trailingNetOtherFinancingCharges,trailingInterestExpense,quarterlyOperatingIncome,quarterlyEndCashPosition,trailingChangesInAccountReceivables,quarterlyInvestingCashFlow,trailingBeginningCashPosition,annualInterestExpense,annualChangesInAccountReceivables,annualCurrentAssets,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyEbitda,quarterlyStockBasedCompensation,annualDeferredIncomeTax,annualNetOtherFinancingCharges,quarterlyRepurchaseOfCapitalStock,annualOtherShortTermInvestments,annualNetIncomeCommonStockholders,quarterlyRetainedEarnings,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyPretaxIncome,quarterlyOperatingExpense,trailingNetIncomeCommonStockholders,trailingChangeInAccountPayable,annualBasicEPS,quarterlyStockholdersEquity,trailingCostOfRevenue,quarterlyCurrentLiabilities,trailingFreeCashFlow,quarterlyGoodwill,quarterlyDilutedEPS,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyNetOtherInvestingChanges,annualTotalLiabilitiesNetMinorityInterest,annualNetIncome,quarterlyOtherCurrentAssets,annualTaxProvision,trailingTaxProvision,annualTotalAssets,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyAccumulatedDepreciation,annualLongTermDebt,annualBeginningCashPosition,annualCostOfRevenue,trailingDepreciationAndAmortization,annualOtherNonCashItems,quarterlyOtherNonCurrentLiabilities,annualIncomeTaxPayable,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,trailingPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualPurchaseOfBusiness,annualDilutedEPS,quarterlyInvestmentsAndAdvances,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,annualStockholdersEquity,quarterlyNetIncome,annualInvestingCashFlow,trailingStockBasedCompensation,quarterlyNetIncomeContinuousOperations,trailingPretaxIncome,annualDepreciationAndAmortization,annualGoodwill,quarterlyTaxProvision,annualRetainedEarnings,annualBasicAverageShares,trailingNetIncome,annualStockBasedCompensation,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,annualCapitalStock,trailingNetOtherInvestingChanges,annualOperatingCashFlow,quarterlyOtherShortTermInvestments,quarterlyDilutedAverageShares,quarterlyChangeInCashSupplementalAsReported,annualCurrentLiabilities,quarterlyAccountsReceivable,annualGrossProfit,quarterlyCostOfRevenue,annualOtherIntangibleAssets,quarterlyDepreciationAndAmortization,quarterlyOtherIntangibleAssets,annualNetPPE,quarterlyBeginningCashPosition,annualRepaymentOfDebt,annualOtherIncomeExpense,annualEbitda,quarterlyCapitalStock,trailingGrossProfit,annualGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentLiabilities,annualOperatingIncome,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,trailingRepaymentOfDebt,annualTotalRevenue,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalAssets,trailingEndCashPosition,annualCashFlowFromContinuingFinancingActivities,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeCommonStockholders,trailingTotalRevenue,trailingChangeInCashSupplementalAsReported,trailingOperatingIncome,quarterlyBasicEPS,trailingCapitalExpenditure,quarterlyCurrentDebt,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,quarterlyInterestExpense,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingInvestingCashFlow,annualAccountsPayable,annualGrossPPE,quarterlyChangesInAccountReceivables,annualPretaxIncome,quarterlyPurchaseOfInvestment,quarterlySaleOfInvestment,annualDilutedAverageShares,annualCurrentAccruedExpenses,quarterlyCurrentAccruedExpenses,quarterlyCurrentDeferredRevenue,trailingCashDividendsPaid,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,annualNonCurrentDeferredRevenue,annualInventory,trailingResearchAndDevelopment,trailingSaleOfInvestment,annualCommonStockIssuance,quarterlyCommonStockIssuance,trailingDilutedEPS,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyInventory,annualCashDividendsPaid,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyCashDividendsPaid,annualCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyNonCurrentDeferredRevenue,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1483142400,,-26582000.0,,155631000.0,,211337000.0,,1693000.0,,,,,,,,0.0,,,170646000.0,-122191000.0,-43102000.0,,,,,,,,,,,,244676000.0,-1465285000.0,3319060000.0,,130093000.0,993034000.0,,,-27292000.0,482860000.0,,66345000.0,-116889000.0,,-536506000.0,,,520182000.0,-469125000.0,,,,,-0.523552,,,,,,,,,,3252000000.0,-119827000.0,,-27030000.0,,3839242000.0,22802000.0,,,18025000.0,83539000.0,133187000.0,,-29698000.0,,,216661000.0,33406000.0,,,,,6597000.0,-0.523552,,,216661000.0,,,529124000.0,,189914000.0,,,,42957000.0,118706000.0,,-394287000.0,223261416.0,,53059000.0,,,3064542000.0,,,,,41000.0,,-493404000.0,,,,3121907000.0,,42618000.0,,121022000.0,,,93422000.0,,-105824000.0,59000.0,138412000.0,,,923370000.0,,-168719000.0,,,,175805000.0,9758000.0,87107000.0,,236991000.0,,,377986000.0,,170646000.0,,,,,,,,,,,,,,38209000.0,120004000.0,,-149221000.0,,,223261416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1506729600,20209000.0,,,,-773645000.0,,24929000.0,,,6469000.0,223266330.0,,,,,,,,,,,,,73868000.0,,,,-66564000.0,150891000.0,,-223218000.0,,,,,18708000.0,,,60825000.0,17708000.0,,,,,,,,330000.0,,,,-10341000.0,86773000.0,,,,,,,,,-0.06933,,67451000.0,4937000.0,,,,,,,,-5891000.0,,,,,,,,,,,,,,457258000.0,,,,-674371000.0,,-54235000.0,170542000.0,,-15532000.0,,,-14779000.0,,,,4438000.0,,,,,,,,,-102000.0,,,,,,,223266330.0,-727964000.0,,,,53659000.0,,14300000.0,,,878855000.0,,,,,,,,,-728606000.0,,,,,,,,,,,,,,-15479000.0,,,,-0.06933,,,,,56866000.0,,,,,-821432000.0,,-174250000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1514678400,39000000.0,-53411000.0,53238000.0,266619000.0,-564177000.0,400770000.0,774651000.0,1743000.0,,-5341000.0,,,,6153167000.0,970344000.0,-280825000.0,,,641952000.0,-104969000.0,-162265000.0,,243042000.0,112527000.0,,,,-87544000.0,641952000.0,,104099000.0,,237094000.0,-1781400000.0,5999524000.0,47628000.0,2329604000.0,210251000.0,64856000.0,36027000.0,3622000.0,2358888000.0,0.0,201762000.0,-108731000.0,-503018000.0,-1446216000.0,-950000.0,2329604000.0,636220000.0,-1552693000.0,-13772000.0,126544000.0,,,-0.392,467372000.0,,3823563000.0,,118706000.0,,5999524000.0,96287000.0,-1966000.0,6153167000.0,-108731000.0,,9304000.0,,6635744000.0,13839000.0,-7152000.0,-53411000.0,3032000.0,170646000.0,224109000.0,,68336000.0,2056331000.0,,,52268000.0,,,,900763000.0,-1220000.0,-0.392,1743000.0,-507338000.0,-145517000.0,-57816000.0,893611000.0,467372000.0,-13671000.0,-299674000.0,,-14250000.0,,57208000.0,118706000.0,478000.0,-503018000.0,277073129.0,,138937000.0,3032000.0,52268000.0,5101550000.0,,-80000.0,189631000.0,8695000.0,46000.0,,-1283951000.0,201762000.0,,491061000.0,3823563000.0,5101550000.0,105058000.0,73527000.0,115382000.0,17233000.0,115382000.0,189631000.0,150891000.0,-24638000.0,-310000.0,198637000.0,46000.0,,970344000.0,2056331000.0,-295712000.0,-565154000.0,,,329167000.0,9328000.0,471306000.0,8695000.0,843714000.0,6635744000.0,,2053425000.0,,641952000.0,636220000.0,-16657000.0,,,,,,13839000.0,641952000.0,,61395000.0,843714000.0,,53238000.0,243042000.0,-1332857000.0,-95665000.0,164831000.0,,277073129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1522454400,57865000.0,,,,-405434000.0,,32465000.0,,,-4390000.0,223266330.0,,,,,,,,,,,,,128696000.0,,,,-43837000.0,325179000.0,,-76441000.0,,,,,36510000.0,,,132674000.0,0.0,,,,,,,,0.0,,,,46812000.0,101702000.0,,,,,,,,,0.105887,,96578000.0,3184000.0,,,,,,,,-4969000.0,,,,,,,,,,,,,,-2560000.0,,,,-234904000.0,,-65533000.0,-7529000.0,,23630000.0,,,24691000.0,,,,22121000.0,,,,,,,,,-123000.0,,,,,,,223266330.0,-316773000.0,,,,70831000.0,,17302000.0,,,641952000.0,,,,,,,,,-300437000.0,,,,,,,,,,,,,,23641000.0,,,,0.105887,,,,,68560000.0,,,,,-452485000.0,,-14092000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1530316800,90166000.0,,70583000.0,,-314103000.0,,-64536000.0,,,-754000.0,223266330.0,,,6303516000.0,1134874000.0,,,,,,,,,160396000.0,,,,-27700000.0,142894000.0,,-46944000.0,,,,,35087000.0,,,182072000.0,0.0,,,,,,-418479000.0,,-386000.0,2140724000.0,,,85328000.0,117866000.0,,,,716441000.0,,4162792000.0,,,0.27,6301504000.0,102194000.0,-2076000.0,,,,,,,,-890000.0,,,,,,,2057459000.0,,,,,,,5800000.0,,,3812000.0,-138100000.0,,-51223000.0,4910000.0,,61398000.0,,,63023000.0,,,,22305000.0,,,,,2830000.0,61839000.0,,,-255000.0,245615000.0,7483000.0,,,,209022000.0,223266330.0,-182285000.0,,5860318000.0,,70230000.0,,22723000.0,,,325179000.0,,,,46000.0,,,,,-189323000.0,,,,,,,,7036943000.0,,,,,735439000.0,61398000.0,,,,0.27,,9311000.0,142894000.0,,74021000.0,351916000.0,,,,-231917000.0,,6741000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1538265600,114577000.0,,70327000.0,,-188332000.0,,427922000.0,,,-14139000.0,155647686.0,,,7146869000.0,1015178000.0,,,,,,,,,195285000.0,,,,-4512000.0,173588000.0,,23139000.0,,,,,9533000.0,,,238797000.0,24816000.0,,,,,,-329656000.0,,-4019000.0,2158313000.0,,,130916000.0,119089000.0,,,,685568000.0,,4988556000.0,,,0.570731,7025964000.0,112180000.0,3197000.0,,,,,,,,-3936000.0,,,,,,,2057962000.0,,,,,,,-13200000.0,,,2986000.0,83037000.0,,-42646000.0,-80366000.0,,88823000.0,,,90448000.0,,,,40468000.0,,,,,1371000.0,80264000.0,,,62000.0,252789000.0,52722000.0,,,,142070000.0,155647686.0,30694000.0,,6629225000.0,,80708000.0,,24449000.0,,,142894000.0,,,,46000.0,,,,,40391000.0,,,,,,,,7850976000.0,,,,,825012000.0,88833000.0,,,,0.570731,,5484000.0,173588000.0,,83432000.0,315658000.0,,,,-710795000.0,,66607000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1546214400,142600000.0,-106328000.0,117836000.0,443100000.0,-2354755000.0,512400000.0,225191000.0,2237000.0,,1513000.0,277179999.0,-100000.0,,8200227000.0,5295539000.0,-142440000.0,,,297929000.0,305200000.0,-185725000.0,,372601000.0,243900000.0,14471000.0,,,-31100000.0,297929000.0,,-2636859000.0,,301100000.0,-4023264000.0,12437781000.0,23770000.0,2145452000.0,621042000.0,254200000.0,21275000.0,-17770000.0,4208380000.0,-79210000.0,2770589000.0,305200000.0,-202276000.0,-2601308000.0,-3084000.0,2145452000.0,855437000.0,-3262624000.0,179100000.0,173700000.0,,,1.10109,5093325000.0,,6054775000.0,,143194000.0,0.457825,12437781000.0,132100000.0,9116000.0,8200227000.0,305200000.0,,137100000.0,,13293218000.0,761056000.0,-8166000.0,-106328000.0,1395000.0,641952000.0,323000000.0,,104900000.0,2057925000.0,14471000.0,,80223000.0,-100000.0,,,4218340000.0,-7489000.0,1.10109,2237000.0,-2125616000.0,-2557312000.0,-26323000.0,4877873000.0,5093325000.0,126900000.0,-2737105000.0,,126900000.0,,92333000.0,143194000.0,52200000.0,-202276000.0,277179999.0,,46091000.0,1395000.0,80223000.0,9289224000.0,,-100000.0,266273000.0,17232000.0,62000.0,,-2415583000.0,2770589000.0,277179999.0,124341000.0,6054775000.0,9289224000.0,405300000.0,101300000.0,164463000.0,27859000.0,164463000.0,266273000.0,173588000.0,-17961000.0,-400000.0,743400000.0,62000.0,,5295539000.0,2057925000.0,-107100000.0,-2151939000.0,,,728300000.0,13421000.0,-344023000.0,17232000.0,3068518000.0,13293218000.0,,4794888000.0,,297929000.0,855437000.0,126900000.0,,,,0.457825,,761056000.0,297929000.0,,75100000.0,3068518000.0,,117836000.0,372601000.0,-2628067000.0,442300000.0,,,277179999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1553990400,154561000.0,,89865000.0,,-679709000.0,,443272000.0,,,-5255000.0,277162337.0,,,8986526000.0,5295118000.0,,,,,,,,463657000.0,239941000.0,,,,15642000.0,86981000.0,,90289000.0,,,,,-1657000.0,,,341197000.0,8132000.0,,,,,,-25127000.0,,-550000.0,1663918000.0,,,244834000.0,138919000.0,,,,5270053000.0,,7322608000.0,,,0.63,13318382000.0,127459000.0,231000.0,,,,,,,,-6148000.0,-128264000.0,,,,,,1558736000.0,,,,,,,-214000.0,,,4254000.0,-294847000.0,,-66630000.0,-6362000.0,,177149000.0,,,177036000.0,,,,67798000.0,,,,,22039000.0,76315000.0,,,,335393000.0,559704000.0,,,,2660064000.0,282358731.0,-210948000.0,,10481448000.0,,85380000.0,,29723000.0,312717000.0,,297929000.0,,,,62000.0,,,,,-361477000.0,,,,,,,,14256132000.0,,,,,937750000.0,177149000.0,,,,0.64,,768587000.0,86981000.0,,66640000.0,2747045000.0,,,,-1179451000.0,,,157238000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1561852800,151075000.0,,95648000.0,,-2372248000.0,,-201860000.0,,,35696000.0,277366250.0,,,11142251000.0,5287117000.0,,,,,,,,529638000.0,251859000.0,,,,-45891000.0,160635000.0,,-104694000.0,,,,,28938000.0,,,322039000.0,8881000.0,,,,,,146819000.0,,-6483000.0,2936188000.0,,,209142000.0,196966000.0,,,,5433998000.0,,8206063000.0,,,0.61,15576454000.0,164641000.0,640000.0,,,,,,,,-6603000.0,-153856000.0,,,,,,2562609000.0,,,,,,,1619759000.0,,,19161000.0,-1883634000.0,,-80058000.0,2063156000.0,,171946000.0,,,171853000.0,,,,37289000.0,,,,,268728000.0,97134000.0,,,-529000.0,375782000.0,1140660000.0,,,,2704844000.0,282382438.0,73654000.0,,12571688000.0,,100784000.0,,34126000.0,323404000.0,,86981000.0,,,,62000.0,,,,,-1963692000.0,,,,,,,,16575709000.0,,,,,999255000.0,171946000.0,,,,0.62,,984298000.0,160635000.0,,78771000.0,2865479000.0,,,,-2160453000.0,,,-18793000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
