,quarterlyCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,annualBasicAverageShares,quarterlyCurrentAssets,annualTotalRevenue,trailingFreeCashFlow,annualCostOfRevenue,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualAccountsPayable,annualResearchAndDevelopment,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyRetainedEarnings,trailingTotalRevenue,trailingCostOfRevenue,annualEndCashPosition,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyTotalRevenue,quarterlyFreeCashFlow,annualNetIncomeContinuousOperations,trailingTaxProvision,annualCashAndCashEquivalents,annualNetIncome,annualPretaxIncome,quarterlyDilutedAverageShares,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDepreciationAndAmortization,trailingEndCashPosition,annualFreeCashFlow,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyBasicEPS,trailingPretaxIncome,annualCurrentAssets,annualTotalAssets,annualStockholdersEquity,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualNetIncomeCommonStockholders,quarterlyAccountsReceivable,annualDepreciationAndAmortization,quarterlyStockholdersEquity,annualRetainedEarnings,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,annualCurrentLiabilities,quarterlyBasicAverageShares,annualDilutedEPS,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyInvestingCashFlow,quarterlyGrossProfit,annualOtherShortTermInvestments,annualSaleOfInvestment,annualDilutedAverageShares,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualTotalNonCurrentAssets,quarterlyOperatingExpense,annualNetPPE,trailingGrossProfit,annualOtherIntangibleAssets,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualGrossProfit,annualOperatingCashFlow,quarterlyCapitalStock,annualEbitda,annualCashFlowFromContinuingFinancingActivities,quarterlyBeginningCashPosition,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetPPE,quarterlyTaxProvision,quarterlyPretaxIncome,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,trailingDepreciationAndAmortization,quarterlyInterestExpense,annualOtherNonCashItems,trailingCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,quarterlyNetOtherFinancingCharges,trailingOtherNonCashItems,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,annualOtherNonCurrentLiabilities,quarterlySaleOfInvestment,trailingOperatingExpense,trailingSellingGeneralAndAdministration,annualInvestingCashFlow,quarterlyRepurchaseOfCapitalStock,trailingCapitalExpenditure,quarterlyGrossPPE,annualAccumulatedDepreciation,annualOperatingExpense,annualPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualCapitalExpenditure,annualChangesInAccountReceivables,quarterlyAccountsPayable,trailingNetIncomeContinuousOperations,trailingInterestExpense,trailingPurchaseOfInvestment,quarterlyOperatingIncome,quarterlyDilutedEPS,quarterlyResearchAndDevelopment,trailingNetIncome,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,trailingStockBasedCompensation,annualOtherCurrentLiabilities,quarterlyEbitda,annualNetOtherFinancingCharges,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,trailingResearchAndDevelopment,annualCapitalStock,annualGoodwill,annualInterestExpense,annualStockBasedCompensation,quarterlyInvestmentsAndAdvances,annualPurchaseOfBusiness,quarterlyRepaymentOfDebt,quarterlyCurrentDeferredRevenue,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingBasicAverageShares,annualChangeInInventory,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualInvestmentsAndAdvances,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,annualInventory,quarterlyOtherIncomeExpense,trailingDeferredIncomeTax,quarterlyDeferredIncomeTax,annualCommonStockIssuance,quarterlyNonCurrentDeferredTaxesLiabilities,trailingDilutedEPS,quarterlyNetOtherInvestingChanges,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingOtherIncomeExpense,quarterlyOtherCurrentLiabilities,quarterlyInventory,annualCurrentDebt,annualCashDividendsPaid,quarterlyOtherCurrentAssets,annualOtherIncomeExpense,trailingDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,trailingCommonStockIssuance,quarterlyPurchaseOfBusiness,quarterlyCashDividendsPaid,annualCurrentDeferredRevenue,annualOtherCurrentAssets,quarterlyNonCurrentDeferredRevenue,annualLongTermDebt,annualDeferredIncomeTax,quarterlyCurrentDebt,trailingRepurchaseOfCapitalStock,trailingChangeInInventory,quarterlyLongTermDebt,quarterlyChangeInInventory,annualRepurchaseOfCapitalStock,trailingBasicEPS
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514678400,,-766000.0,-137934000.0,448639000.0,,472852000.0,,178664000.0,,,,15428000.0,207973000.0,1639707000.0,11969000.0,-0.289863,,1719509000.0,311000.0,,,,83969000.0,,995000.0,,,-130044000.0,,71468000.0,-130044000.0,-129733000.0,,,,,-144105000.0,,,,,,,,37537000.0,224149000.0,,,,886959000.0,1173045000.0,-546464000.0,,,,-130044000.0,,16135000.0,,-782381000.0,39528000.0,,79802000.0,,-0.289863,136597000.0,,,,640160000.0,498112000.0,448639000.0,,,286086000.0,,239512000.0,,2132000.0,,,294188000.0,-102913000.0,,-113486000.0,150264000.0,,711628000.0,,,,,,,,653000.0,,272539000.0,,,,,,,93723000.0,,12035000.0,,,,-57250000.0,,,,-33027000.0,432122000.0,-515165000.0,,,,-41192000.0,-47833000.0,,,,,,,,,,,,,15801000.0,,,,,-18461000.0,0.0,-9754000.0,,,,,1000.0,6905000.0,112000.0,28804000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522454400,,,,,,,,,,654000.0,74641000.0,,,,,,,,,,,,,-83569000.0,,131359000.0,5294000.0,,,,,,448639000.0,,4787000.0,,,,-52709000.0,,,-52709000.0,-52709000.0,,,,,-0.117486,,,,,51653000.0,,,,,,,,,,,448639000.0,,,,87027000.0,79706000.0,,,,185013000.0,4484000.0,,134688000.0,,,,,,,,,,,83969000.0,,,123000.0,-52586000.0,39309000.0,,,242000.0,,,,435000.0,-8240000.0,,,,,,,,178836000.0,,,,,,,,,,,13534000.0,101044000.0,,,,,,,-54982000.0,-0.117486,60047000.0,,,55968000.0,,,,-47557000.0,,,,,,,4834000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530316800,,,,,,,,,,633000.0,82982000.0,,,,,,,,,,,,,-214856000.0,,161192000.0,-47706000.0,,,,,,448639000.0,,5511000.0,,,,-38407000.0,,,-38407000.0,-38407000.0,,,,,-0.085608,,,,,57974000.0,,,,,,,,,,,448639000.0,,,,-18617000.0,103218000.0,,,,124303000.0,-1198000.0,,144586000.0,,,,,,,,,,,185013000.0,,,12000.0,-38395000.0,-24710000.0,,,214000.0,,,,426000.0,-5345000.0,,,,,,,,201584000.0,,,,,,,,,,,-42361000.0,-60710000.0,,,,,,,-41368000.0,-0.085608,61604000.0,,,-14057000.0,,,,-32670000.0,,,,,,,3959000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538265600,,,,,,,,,,-491000.0,85438000.0,,,,,,,,,,,,,-128880000.0,,190197000.0,-16770000.0,,,,,,448639000.0,,5117000.0,,,,-18874000.0,,,-18874000.0,-18874000.0,,,,,-0.042069,,,,,63649000.0,,,,,,,,,,,448639000.0,,,,704000.0,126548000.0,,,,112042000.0,2439000.0,,148979000.0,,,,,,,,,,,124303000.0,,,72000.0,-18802000.0,-16577000.0,,,82000.0,,,,-313000.0,-4051000.0,,,,,,,,133635000.0,,,,0.0,,,,,,,-12719000.0,-12261000.0,,,,,,,-22431000.0,-0.042069,63541000.0,,,-2359000.0,,,,-13603000.0,,,0.0,,,,3888000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546214400,398443000.0,-1421000.0,-74721000.0,448639000.0,889352000.0,755932000.0,,241584000.0,,231000.0,94346000.0,22169000.0,251662000.0,168534000.0,6533000.0,-0.14,168534000.0,566977000.0,410000.0,-1730881000.0,,,135290000.0,-91406000.0,-500000.0,273184000.0,-23381000.0,-62974000.0,,122509000.0,-62974000.0,-62564000.0,,566977000.0,5444000.0,,-82563000.0,263379000.0,47016000.0,,1152731000.0,47016000.0,47016000.0,,22593000.0,337407000.0,17139000.0,,,889352000.0,1152731000.0,585754000.0,68308000.0,376274000.0,6905000.0,-62974000.0,221932000.0,20859000.0,585754000.0,-1730881000.0,376274000.0,,398443000.0,,-0.14,221932000.0,,44949000.0,204876000.0,505304000.0,655468000.0,448639000.0,135290000.0,808000.0,263379000.0,160816000.0,226715000.0,,7166000.0,627813000.0,122509000.0,514348000.0,-60369000.0,5000.0,-40710000.0,-2216000.0,112042000.0,627813000.0,226715000.0,203000.0,47219000.0,-84116000.0,,,621000.0,1027000.0,,277964000.0,-2764000.0,-4558000.0,22593000.0,-51249000.0,,,83969000.0,7166000.0,17139000.0,141413000.0,,,114063000.0,,,277964000.0,-51249000.0,589069000.0,-518711000.0,,-18823000.0,23248000.0,-22194000.0,-86094000.0,22169000.0,,,,44060000.0,,66470000.0,,-1421000.0,-73692000.0,,,,53284000.0,-2887000.0,505304000.0,,-34140000.0,-2552000.0,51321000.0,2178000.0,,,,5000.0,6905000.0,995000.0,14859000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553990400,123526000.0,,,,846947000.0,,,,,-993000.0,100599000.0,,,,,,1651703000.0,,,-886775000.0,,,,-113952000.0,,201911000.0,29416000.0,,,,,,529344043.0,1775229000.0,5696000.0,,,294293000.0,-41420000.0,,1141240000.0,-41420000.0,-41420000.0,,,,23945000.0,-0.078248,,,,,73694000.0,93206000.0,,,161108000.0,,-633989000.0,,,,,529344043.0,,,,-3822000.0,128217000.0,,,,161429000.0,7481000.0,,173043000.0,,,,642216000.0,134648000.0,,,1000.0,,,135290000.0,,243833000.0,153000.0,-41267000.0,61329000.0,,,500000.0,,,,-3169000.0,-3706000.0,36732000.0,,-3279000.0,,,,,113836000.0,,,,,,243833000.0,,,,,33122000.0,26139000.0,,,30320000.0,,,,-44826000.0,-0.078248,72444000.0,,-231000.0,69145000.0,,,,-35071000.0,,507568000.0,,,,,694000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561852800,139897000.0,,,,2106416000.0,,,,,-1720000.0,521098000.0,,,,,,174039000.0,,,-2046276000.0,,,,-45363000.0,,261249000.0,-57705000.0,,,,,,443340000.0,313936000.0,6507000.0,,,280760000.0,-1159501000.0,,2387176000.0,-1159501000.0,-1159501000.0,,,,18192000.0,-2.62,,,,,105415000.0,109373000.0,,,202957000.0,,2073240000.0,,,,,443340000.0,,,,59120000.0,155834000.0,,,,1435320000.0,-292000.0,,1322977000.0,,,,1850748000.0,1408739000.0,,,5000.0,,,161429000.0,,238230000.0,37000.0,-1159464000.0,-41714000.0,,,448000.0,,,,1264293000.0,-8208000.0,27166000.0,,-6824000.0,,,,,112691000.0,,,,,,238230000.0,,,,,-49497000.0,1273891000.0,,,30524000.0,,,,-1167143000.0,-2.62,801879000.0,,523000.0,-29382000.0,,,,-1152509000.0,,442009000.0,,,,,1134599000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569801600,144194000.0,,,,1982528000.0,,-52715000.0,,9705000.0,-583000.0,162190000.0,,,,,,179877000.0,,,-2171008000.0,1016047000.0,330937000.0,,-368584000.0,,279703000.0,-1045000.0,,196000.0,,,,546126000.0,324071000.0,7293000.0,1061398000.0,,297944000.0,-124732000.0,-1301619000.0,2280472000.0,-124732000.0,-124732000.0,486966000.0,,,18713000.0,-0.23,-1278441000.0,,,,83520000.0,112685000.0,,,210339000.0,,1956401000.0,,,-1278637000.0,,546126000.0,,,-27724000.0,-258077000.0,196183000.0,,,,1061102000.0,1708000.0,,329893000.0,,685110000.0,,1725765000.0,1033871000.0,,,5000.0,,,1435320000.0,,254680000.0,-197000.0,-124929000.0,-7284000.0,949060000.0,24940000.0,1056000.0,,1134910000.0,,-123450000.0,-8519000.0,28305000.0,,-1202000.0,-3065000.0,,,,119026000.0,1986729000.0,878233000.0,,-122290000.0,-24991000.0,254680000.0,,,,-157830000.0,7474000.0,-374218000.0,,,31509000.0,-1278637000.0,2625000.0,-619305000.0,-133710000.0,-0.23,167703000.0,-1278637000.0,376000.0,-4792000.0,112042000.0,1267759000.0,,-116580000.0,,691894000.0,0.0,,,,130288000.0,-38721000.0,-71785000.0,1108496000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
